gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,Linke,PRO,REP,HEIMAT,Tierschutzpartei,Graue,PBC,Die Frauen,FAMILIE,BüSo,BP,DZP,Volksabstimmung,AGFG,APPD,MLPD,Die PARTEI,CM,DSU,HP,HW,STATT Partei,UNABHÄNGIGE,Others
DE_07134059,Niederhosenbach,295,217,8,0,86,83,0,8,9,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134060,Niederwörresbach,815,535,15,0,241,200,0,12,25,31,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_07134061,Nohen,325,219,5,0,94,75,0,7,10,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_07134062,Oberbrombach,422,306,6,0,98,137,0,9,17,25,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_07134063,Oberhambach,203,141,5,0,62,47,0,9,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134064,Oberhosenbach,119,87,2,0,30,44,0,2,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134065,Oberkirn,283,210,9,0,85,82,0,3,14,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134066,Oberreidenbach,513,380,7,0,197,134,0,5,4,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134067,Oberwörresbach,131,99,3,0,34,50,0,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134068,Reichenbach,538,351,13,0,163,107,0,13,20,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_07134069,Rhaunen,1719,1070,49,0,303,627,0,12,28,39,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_07134070,Rimsberg,102,90,2,0,42,35,0,2,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134071,Rinzenberg,264,191,4,0,99,60,0,3,5,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134072,Rötsweiler-Nockenthal,430,313,10,0,106,143,0,6,14,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_07134073,Rohrbach,197,148,10,0,32,93,0,1,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134074,Rückweiler,329,256,11,0,49,164,0,1,9,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_07134075,Ruschberg,696,501,9,0,247,191,0,12,17,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_07134076,Schauren,448,300,6,0,145,93,0,9,20,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_07134077,Schmidthachenbach,332,255,6,0,114,94,0,9,10,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_07134078,Schmißberg,183,123,3,0,64,43,0,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134079,Schwerbach,49,35,1,0,7,12,0,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134080,Schwollen,386,288,5,0,118,122,0,4,14,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_07134081,Sensweiler,410,295,5,0,138,98,0,12,19,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_07134082,Sien,481,335,11,0,132,145,0,6,12,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_07134083,Sienhachenbach,184,135,6,0,76,36,0,2,3,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134084,Siesbach,341,247,6,0,100,108,0,5,16,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_07134085,Sonnenberg-Winnenberg,428,309,6,0,141,123,0,3,13,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_07134086,Sonnschied,103,70,3,0,21,25,0,0,5,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134087,Stipshausen,753,475,14,0,196,191,0,14,22,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_07134088,Sulzbach,265,194,4,0,84,76,0,2,18,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134089,Veitsrodt,556,390,5,0,157,183,0,8,17,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_07134090,Vollmersbach,467,324,10,0,99,167,0,12,15,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_07134091,Weiden,87,71,2,0,24,29,0,3,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134092,Weitersbach,73,56,1,0,11,35,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07134093,Wickenrodt,124,104,1,0,31,57,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134094,Wilzenberg-Hußweiler,262,175,2,0,69,66,0,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_07134095,Wirschweiler,316,220,2,0,80,94,0,4,9,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_07134502,Langweiler,218,157,8,0,52,78,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07134999,Briefwahl für mehrere Gemeinden,0,4309,81,0,1620,1898,0,162,182,246,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
DE_07135001,Alf,752,498,14,0,151,254,0,16,35,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135002,Alflen,672,495,9,0,96,320,0,17,31,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135003,Altlay,426,312,15,0,100,147,0,6,25,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135004,Altstrimmig,287,196,5,0,42,132,0,3,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135005,Auderath,468,335,8,0,89,196,0,8,21,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135007,Beilstein,119,99,3,0,28,57,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135008,Beuren,383,283,6,0,63,183,0,5,12,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135009,Binningen,564,435,14,0,126,231,0,12,20,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135010,Blankenrath,1390,917,34,0,157,618,0,7,77,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135011,Brachtendorf,202,164,5,0,24,124,0,3,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135012,Bremm,721,564,17,0,98,369,0,18,35,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135013,Briedel,883,621,23,0,171,316,0,21,50,26,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135014,Brieden,112,90,1,0,21,56,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135015,Briedern,289,231,9,0,62,140,0,6,3,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135016,Brohl,312,227,7,0,58,123,0,3,28,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135017,Bruttig-Fankel,928,704,32,0,162,394,0,21,52,29,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135018,Büchel,944,737,64,0,126,459,0,18,37,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135019,Bullay,1174,812,20,0,221,457,0,33,52,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135020,Cochem,4267,3142,81,0,915,1680,0,124,218,107,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135021,Dohr,552,393,8,0,100,235,0,10,28,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135022,Dünfus,235,178,1,0,24,137,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135023,Düngenheim,1027,668,11,0,218,354,0,21,34,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135024,Ediger-Eller,897,660,27,0,166,370,0,25,40,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135025,Ellenz-Poltersdorf,713,569,27,0,88,331,0,13,73,31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135026,Eppenberg,198,150,8,0,43,69,0,8,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135027,Ernst,493,375,13,0,85,214,0,23,30,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135028,Eulgem,137,97,3,0,14,67,0,3,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135029,Faid,909,644,36,0,145,380,0,18,39,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135030,Filz,74,61,4,0,10,36,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135031,Forst (Eifel),313,238,13,0,61,135,0,5,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135032,Forst (Hunsrück),45,33,0,0,9,20,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135033,Gamlen,441,325,12,0,103,176,0,5,9,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135034,Gevenich,523,383,16,0,83,228,0,4,28,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135035,Gillenbeuren,222,160,6,0,39,97,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135036,Greimersburg,538,415,9,0,120,209,0,24,21,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135037,Grenderich,357,266,12,0,93,127,0,6,19,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135038,Hambuch,514,401,11,0,75,252,0,13,35,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135039,Haserich,177,126,2,0,31,62,0,6,10,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135040,Hauroth,232,153,1,0,47,69,0,3,15,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135041,Hesweiler,127,93,5,0,31,45,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135042,Illerich,565,404,17,0,132,206,0,11,22,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135043,Kaifenheim,650,478,7,0,99,316,0,12,16,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135044,Kail,253,202,7,0,51,107,0,11,15,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135045,Kaisersesch,2347,1305,35,0,360,729,0,41,73,49,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135046,Kalenborn,184,124,5,0,42,65,0,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135048,Kliding,186,137,4,0,27,83,0,2,15,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135049,Klotten,1183,768,24,0,230,393,0,33,50,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135050,Lahr,155,113,3,0,13,90,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135051,Landkern,712,479,11,0,156,240,0,16,27,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135052,Laubach,543,385,18,0,126,152,0,6,32,43,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135053,Lieg,332,279,11,0,51,184,0,9,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135054,Liesenich,267,210,2,0,51,122,0,3,21,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135056,Lütz,241,162,9,0,43,77,0,6,14,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135057,Lutzerath,1186,795,23,0,193,439,0,17,77,37,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135058,Masburg,849,567,21,0,203,251,0,17,38,23,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135060,Mesenich,255,207,7,0,38,126,0,6,20,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135061,Mittelstrimmig,349,275,14,0,40,179,0,9,23,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135062,Möntenich,114,84,4,0,13,58,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135063,Mörsdorf,578,435,8,0,96,280,0,8,26,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135064,Moritzheim,119,86,4,0,21,47,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135065,Moselkern,518,367,9,0,133,182,0,18,14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135066,Müden (Mosel),596,409,16,0,83,260,0,10,31,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135067,Müllenbach,556,408,13,0,154,203,0,5,19,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135068,Neef,434,334,9,0,83,190,0,10,19,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135069,Nehren,97,83,3,0,18,50,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135070,Panzweiler,185,125,4,0,15,77,0,4,17,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135071,Peterswald-Löffelscheid,577,388,19,0,65,236,0,12,34,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135072,Pommern,402,300,12,0,73,176,0,6,21,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135073,Pünderich,764,615,22,0,149,342,0,32,37,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135074,Reidenhausen,144,95,3,0,29,43,0,3,6,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135075,Roes,455,353,11,0,96,201,0,6,19,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135076,Sankt Aldegund,541,426,20,0,113,235,0,11,23,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135077,Schauren,333,213,6,0,46,122,0,2,17,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135078,Schmitt,121,102,7,0,31,54,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135079,Senheim,474,350,18,0,87,194,0,16,20,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135080,Sosberg,158,113,4,0,33,55,0,0,12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135081,Tellig,252,196,3,0,57,111,0,8,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135082,Treis-Karden,1955,1250,39,0,377,669,0,30,87,42,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135083,Ulmen,2540,1590,39,0,448,916,0,36,86,48,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135084,Urmersbach,379,262,6,0,104,99,0,11,14,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135085,Urschmitt,185,151,16,0,32,75,0,0,17,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135086,Valwig,346,246,7,0,53,158,0,5,16,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135087,Wagenhausen,50,38,0,0,3,31,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135088,Walhausen,149,110,0,0,24,75,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135089,Weiler,244,186,11,0,43,101,0,6,15,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135090,Wirfus,172,122,5,0,24,72,0,5,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135091,Wollmerath,171,132,2,0,24,87,0,2,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135092,Zell (Mosel),3589,2918,84,0,812,1624,0,100,165,93,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135093,Zettingen,196,151,5,0,38,86,0,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135094,Zilshausen,280,205,6,0,30,136,0,5,16,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135501,Bad Bertrich,788,534,25,0,147,282,0,13,44,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135502,Leienkaul,287,200,8,0,50,125,0,4,6,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135999,Briefwahl für mehrere Gemeinden,0,4572,88,0,1227,2573,0,174,266,205,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137001,Acht,81,70,2,0,14,45,0,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137003,Andernach,22552,16903,399,0,6700,7681,0,503,759,679,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137004,Anschau,227,168,3,0,56,88,0,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137006,Arft,235,168,7,0,56,81,0,0,6,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137007,Baar,646,463,16,0,118,286,0,6,19,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137008,Bell,1231,811,15,0,310,380,0,29,43,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137011,Bermel,335,225,8,0,95,89,0,6,11,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137014,Boos,515,381,10,0,119,209,0,9,13,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137019,Ditscheid,216,167,8,0,45,89,0,4,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137023,Einig,126,92,3,0,33,46,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137025,Ettringen,2248,1347,20,0,630,525,0,26,57,63,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137027,Gappenach,274,190,3,0,72,94,0,8,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137029,Gering,316,205,6,0,72,95,0,6,12,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137030,Gierschnach,204,134,0,0,57,60,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137034,Hausten,299,239,9,0,71,139,0,4,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137035,Herresbach,379,285,5,0,49,213,0,1,10,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137036,Hirten,234,153,6,0,77,58,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137041,Kalt,380,273,4,0,97,137,0,7,10,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137043,Kehrig,933,667,23,0,246,307,0,20,39,22,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137048,Kerben,329,242,6,0,93,115,0,7,14,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137049,Kirchwald,815,603,16,0,223,278,0,9,30,41,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137053,Kollig,391,290,13,0,104,132,0,10,20,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137055,Kottenheim,2268,1455,31,0,621,628,0,60,66,38,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137056,Kretz,607,369,14,0,152,159,0,10,7,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137057,Kruft,3046,1790,53,0,745,778,0,40,91,61,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137060,Langenfeld,625,488,19,0,154,270,0,10,19,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137061,Langscheid,85,60,1,0,14,37,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137063,Lind,38,29,0,0,3,22,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137065,Lonnig,877,628,9,0,229,305,0,26,37,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137066,Luxem,236,184,1,0,78,95,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137068,Mayen,15257,11259,295,0,4650,4833,0,296,630,442,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137069,Mendig,6935,4174,113,0,1781,1728,0,141,187,175,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137070,Mertloch,1045,697,18,0,296,268,0,16,57,30,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137074,Monreal,693,474,11,0,178,235,0,12,17,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137077,Münk,208,163,13,0,51,80,0,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137079,Nachtsheim,479,348,5,0,94,211,0,5,25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137080,Naunheim,354,259,7,0,89,126,0,6,16,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137081,Nickenich,2924,1876,51,0,875,720,0,54,101,56,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137086,Ochtendung,4064,2525,58,0,1117,1019,0,59,140,99,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137087,Pillig,431,301,10,0,99,156,0,5,19,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
