gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,Grüne,Linke,AfD,CSU,FDP,FW,PIRATEN,Tierschutzpartei,HEIMAT,FAMILIE,ÖDP,Die PARTEI,Volksabstimmung,BP,DKP,MLPD,SGP,TIERSCHUTZ hier!,Tierschutzallianz,Bündnis C,BIG,BGE,Die Direkte!,MERA25,III. Weg,Graue,Die Rechte,DVP,LIEBE,Die Frauen,WB,Menschliche Welt,NL,ÖkoLinX,PdH,PftT,Verjüngungsforschung,Volt
DE_07135002,Alflen,683,263,5,0,118,35,40,5,22,0.0,12,5,2,1,0,0,2,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,2
DE_07135003,Altlay,363,175,9,0,71,30,18,3,17,0.0,9,2,0,4,1,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DE_07135004,Altstrimmig,260,141,3,0,59,29,13,0,12,0.0,12,4,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
DE_07135005,Auderath,504,224,9,0,91,48,22,5,18,0.0,15,1,3,1,0,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
DE_07135007,Beilstein,92,71,3,0,33,7,8,2,2,0.0,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135008,Beuren,353,210,6,0,116,31,15,1,17,0.0,9,5,0,2,1,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_07135009,Binningen,589,259,5,0,77,90,33,5,12,0.0,15,3,2,5,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
DE_07135010,Blankenrath,1308,496,10,0,207,70,43,19,70,0.0,52,0,2,4,1,3,1,4,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2
DE_07135011,Brachtendorf,223,116,2,0,61,17,13,3,7,0.0,2,5,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_07135012,Bremm,622,342,7,0,180,38,40,7,22,0.0,19,6,1,4,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
DE_07135013,Briedel,722,293,10,0,83,63,35,4,40,0.0,19,15,3,4,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,5,0,0,1,1,0,0,0,0,0,0,0,2
DE_07135014,Brieden,111,68,5,0,21,16,11,1,3,0.0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135015,Briedern,285,179,9,0,67,45,25,3,10,0.0,10,2,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DE_07135016,Brohl,293,173,0,0,76,24,18,8,15,0.0,16,5,1,1,0,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
DE_07135017,Bruttig-Fankel,873,407,12,0,163,83,51,7,28,0.0,31,14,2,4,0,3,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
DE_07135018,Büchel,925,364,7,0,164,52,40,11,29,0.0,21,10,2,4,0,8,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
DE_07135019,Bullay,1216,456,12,0,148,86,87,10,32,0.0,33,20,2,6,0,3,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,5
DE_07135020,Cochem,3659,1102,19,0,399,221,174,24,91,0.0,64,17,8,13,0,10,8,26,0,0,0,0,1,2,4,4,0,2,1,1,0,4,1,0,0,0,0,0,1,1,0,1,1,4
DE_07135021,Dohr,522,237,4,0,100,46,33,7,14,0.0,17,5,0,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DE_07135022,Dünfus,242,110,4,0,42,15,19,4,7,0.0,12,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135023,Düngenheim,1053,326,5,0,120,58,63,3,24,0.0,21,6,0,2,2,9,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1
DE_07135024,Ediger-Eller,745,387,31,0,151,71,47,9,30,0.0,19,5,3,7,0,2,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1
DE_07135025,Ellenz-Poltersdorf,651,277,10,0,140,24,34,5,25,0.0,20,5,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1
DE_07135026,Eppenberg,182,68,5,0,12,12,14,3,13,0.0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DE_07135027,Ernst,445,199,5,0,74,28,31,5,18,0.0,13,1,1,4,0,2,4,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
DE_07135028,Eulgem,145,70,4,0,33,7,6,1,9,0.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07135029,Faid,872,384,8,0,137,74,43,13,43,0.0,21,16,3,8,1,4,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
DE_07135030,Filz,73,46,1,0,23,6,4,0,5,0.0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135031,Forst (Eifel),309,160,7,0,57,24,21,8,12,0.0,9,4,2,2,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0
DE_07135032,Forst (Hunsrück),47,26,1,0,14,3,6,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_07135033,Gamlen,423,183,6,0,76,46,17,6,13,0.0,7,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_07135034,Gevenich,531,229,5,0,108,34,28,6,10,0.0,20,6,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
DE_07135035,Gillenbeuren,209,47,1,0,23,8,6,0,4,0.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135036,Greimersburg,589,270,5,0,104,53,46,3,19,0.0,11,5,0,7,2,0,5,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
DE_07135037,Grenderich,308,165,3,0,68,46,13,6,15,0.0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DE_07135038,Hambuch,543,174,8,0,59,23,33,5,13,0.0,16,1,0,2,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
DE_07135039,Haserich,155,90,3,0,37,9,9,6,11,0.0,6,1,2,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135040,Hauroth,253,98,4,0,34,13,8,1,20,0.0,7,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
DE_07135041,Hesweiler,107,63,6,0,25,7,6,6,7,0.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135042,Illerich,628,237,9,0,76,58,44,4,16,0.0,14,2,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
DE_07135043,Kaifenheim,654,247,8,0,107,44,30,1,20,0.0,10,5,6,1,0,0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DE_07135044,Kail,240,135,3,0,50,24,24,8,8,0.0,8,3,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135045,Kaisersesch,2464,641,13,0,203,107,118,26,53,0.0,31,12,8,7,3,6,6,25,1,0,0,0,0,3,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,2,1,2,6
DE_07135046,Kalenborn,176,112,3,0,51,13,18,8,9,0.0,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135048,Kliding,172,113,8,0,50,17,6,3,10,0.0,8,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DE_07135049,Klotten,950,356,9,0,130,67,59,12,24,0.0,19,14,0,3,1,4,2,4,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
DE_07135051,Landkern,747,235,5,0,73,44,50,5,19,0.0,15,3,2,4,0,3,1,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07135052,Laubach,509,171,5,0,43,40,23,7,20,0.0,10,5,2,3,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
DE_07135053,Lieg,322,178,7,0,95,13,22,1,13,0.0,8,3,0,2,0,0,1,5,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
DE_07135054,Liesenich,238,128,1,0,43,17,22,2,13,0.0,13,5,1,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_07135056,Lütz,260,98,3,0,27,22,13,4,13,0.0,2,4,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DE_07135057,Lutzerath,1137,419,11,0,183,66,36,9,41,0.0,38,7,0,7,0,6,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,3,1,2
DE_07135058,Masburg,874,305,13,0,90,59,28,13,42,0.0,14,7,2,4,1,3,2,7,1,0,0,0,0,1,1,0,0,0,2,0,0,3,0,4,0,1,1,1,0,1,0,1,0,3
DE_07135060,Mesenich,233,144,7,0,59,18,11,0,13,0.0,24,3,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07135061,Mittelstrimmig,342,212,3,0,100,27,30,2,15,0.0,16,5,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
DE_07135062,Möntenich,102,52,6,0,13,13,6,1,4,0.0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_07135064,Moritzheim,108,56,3,0,13,8,12,6,7,0.0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DE_07135065,Moselkern,446,212,4,0,83,54,21,2,21,0.0,6,7,1,1,0,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
DE_07135066,Müden (Mosel),518,180,10,0,82,31,22,4,7,0.0,9,6,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135067,Müllenbach,523,219,5,0,80,55,36,5,12,0.0,13,1,0,5,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135068,Neef,390,210,3,0,77,48,19,3,23,0.0,19,8,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
DE_07135069,Nehren,81,46,4,0,15,7,4,0,4,0.0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07135070,Panzweiler,194,98,3,0,41,8,10,3,12,0.0,13,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07135071,Peterswald-Löffelscheid,564,246,8,0,106,29,30,6,23,0.0,14,8,3,3,1,1,0,6,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
DE_07135072,Pommern,354,165,4,0,72,24,19,5,7,0.0,18,4,0,2,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
DE_07135073,Pünderich,679,308,14,0,119,56,46,4,18,0.0,16,7,0,6,0,0,1,6,0,1,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,3,1,1,1
DE_07135074,Reidenhausen,139,76,1,0,24,19,5,0,11,0.0,7,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_07135075,Roes,417,177,7,0,64,36,25,5,13,0.0,9,6,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_07135076,Sankt Aldegund,472,237,4,0,110,48,20,3,10,0.0,8,14,2,4,1,1,3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135077,Schauren,305,163,5,0,60,21,10,5,29,0.0,17,4,0,0,0,6,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DE_07135078,Schmitt,100,57,5,0,33,7,1,2,2,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DE_07135079,Senheim,428,225,9,0,77,48,42,5,12,0.0,11,4,0,2,1,1,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
DE_07135080,Sosberg,142,86,5,0,23,13,8,4,15,0.0,11,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DE_07135081,Tellig,226,124,4,0,41,28,23,1,7,0.0,9,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
DE_07135082,Treis-Karden,1774,657,16,0,247,119,107,19,41,0.0,35,10,4,10,3,5,6,21,1,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,3
DE_07135083,Ulmen,2517,773,29,0,334,131,77,22,77,0.0,39,11,7,12,0,6,5,4,2,2,1,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,4
DE_07135084,Urmersbach,356,157,4,0,52,44,18,4,11,0.0,8,2,0,6,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DE_07135085,Urschmitt,165,111,5,0,49,12,6,1,16,0.0,11,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1
DE_07135086,Valwig,340,158,3,0,77,23,26,1,10,0.0,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
DE_07135087,Wagenhausen,42,16,0,0,10,1,0,0,3,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135088,Walhausen,161,92,2,0,39,14,7,5,14,0.0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DE_07135089,Weiler,242,127,8,0,53,14,13,2,16,0.0,9,3,0,2,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135090,Wirfus,184,95,3,0,35,18,14,2,9,0.0,6,1,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07135091,Wollmerath,156,81,4,0,49,12,2,1,2,0.0,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07135092,Zell (Mosel),3227,1068,32,0,383,192,113,30,100,0.0,76,44,0,15,0,7,5,31,1,0,0,0,0,5,0,3,1,3,0,1,0,6,0,0,1,0,3,5,0,0,1,3,1,6
DE_07135093,Zettingen,212,112,1,0,47,15,15,2,18,0.0,5,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
DE_07135501,Bad Bertrich,774,272,14,0,88,42,36,6,23,0.0,30,7,3,6,2,6,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DE_07135502,Leienkaul,280,127,2,0,49,13,26,1,6,0.0,8,2,1,2,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
DE_07135901,Briefwahl VG Cochem,0,4461,54,0,2060,859,520,68,246,0.0,264,101,13,47,6,21,23,56,5,6,0,0,0,9,10,7,0,4,0,2,0,12,2,1,1,10,7,4,5,1,4,15,6,12
DE_07135902,Briefwahl VG Kaisersesch ohne Stadt Kaisersesch,0,3808,47,0,1661,760,485,72,230,0.0,221,61,20,57,1,24,14,62,12,2,2,2,0,8,8,4,0,0,0,4,0,5,1,3,8,2,5,1,1,1,4,4,8,8
DE_07135903,Briefwahl VG Ulmen,0,2490,48,0,1236,426,233,39,133,0.0,168,57,15,31,3,5,6,26,2,6,0,0,0,10,5,3,0,0,2,1,0,6,1,1,2,2,8,3,0,0,0,0,10,2
DE_07135905,Briefwahl VG Zell (Mosel) ohne Stadt Zell (Mosel),0,3039,33,0,1288,620,336,50,199,0.0,194,110,7,48,2,24,10,36,0,1,0,0,0,7,5,4,0,3,3,4,0,7,6,2,1,7,1,2,0,4,3,7,3,12
DE_07137001,Acht,69,43,1,0,17,9,3,1,2,0.0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137003,Andernach,22965,12656,203,0,3951,2726,2152,430,1275,0.0,649,300,65,148,13,52,58,243,21,14,4,2,2,16,25,53,11,9,3,25,2,32,5,12,9,8,20,7,5,3,14,24,8,57
DE_07137004,Anschau,232,131,8,0,62,18,16,4,7,0.0,8,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07137006,Arft,218,133,4,0,63,19,17,3,8,0.0,8,5,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DE_07137007,Baar,616,298,7,0,169,28,32,8,22,0.0,8,6,1,2,0,5,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
DE_07137008,Bell,1110,514,10,0,182,96,79,13,51,0.0,25,18,1,8,1,4,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
DE_07137011,Bermel,307,178,1,0,79,39,24,2,13,0.0,7,3,1,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DE_07137014,Boos,494,178,6,0,71,24,27,6,17,0.0,6,3,1,4,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
DE_07137019,Ditscheid,211,136,5,0,55,23,13,4,10,0.0,7,2,1,0,0,2,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3
DE_07137023,Einig,123,63,0,0,24,15,10,0,4,0.0,2,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137025,Ettringen,2214,743,12,0,253,154,95,20,113,0.0,40,7,3,10,1,2,1,15,1,0,0,0,0,2,0,1,0,0,2,0,0,2,0,0,1,1,0,2,0,0,0,2,0,3
DE_07137027,Gappenach,274,109,3,0,28,22,17,1,15,0.0,9,1,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07137029,Gering,352,148,5,0,55,26,21,5,10,0.0,8,5,0,1,0,1,1,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137030,Gierschnach,215,108,0,0,34,16,15,3,15,0.0,11,3,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
DE_07137034,Hausten,319,157,7,0,68,21,26,9,13,0.0,4,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_07137035,Herresbach,402,202,3,0,131,21,11,1,10,0.0,11,0,1,2,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137036,Hirten,200,116,10,0,23,25,16,5,17,0.0,9,1,2,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137041,Kalt,375,165,1,0,43,15,34,6,33,0.0,12,7,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1
DE_07137043,Kehrig,973,400,6,0,128,87,68,13,32,0.0,20,7,4,7,0,5,1,8,3,2,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
DE_07137048,Kerben,396,189,1,0,56,33,26,8,17,0.0,23,6,0,3,0,2,2,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
DE_07137049,Kirchwald,763,361,10,0,125,66,31,16,46,0.0,27,7,4,3,0,4,0,8,1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,1,0,1,0,0,3,1,0,0
DE_07137053,Kollig,433,160,1,0,66,25,25,3,18,0.0,14,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
DE_07137055,Kottenheim,2233,849,21,0,244,233,154,20,58,0.0,46,18,3,8,2,6,5,13,1,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,2,2
DE_07137056,Kretz,553,250,5,0,100,59,31,2,16,0.0,13,8,0,0,1,3,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
DE_07137057,Kruft,3146,1002,35,0,354,206,129,39,96,0.0,47,17,8,12,1,6,7,17,1,1,1,0,0,4,0,0,0,0,1,3,0,7,0,1,2,1,1,0,1,0,0,0,0,4
DE_07137060,Langenfeld,563,269,6,0,138,45,33,6,8,0.0,13,7,1,2,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DE_07137061,Langscheid,77,42,0,0,16,10,5,0,4,0.0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
DE_07137063,Lind,43,34,1,0,16,3,8,1,1,0.0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07137065,Lonnig,988,387,10,0,105,71,79,7,35,0.0,30,12,1,8,1,4,1,9,1,0,0,0,0,1,1,0,0,2,1,0,0,1,1,3,2,0,0,0,0,0,0,0,0,1
DE_07137066,Luxem,240,140,1,0,66,28,19,1,5,0.0,10,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
DE_07137068,Mayen,14723,7984,101,0,2559,1906,1156,150,782,0.0,538,203,42,106,13,41,21,156,9,14,1,0,0,12,18,6,4,4,5,10,2,18,2,3,5,14,8,5,4,2,5,12,6,41
DE_07137069,Mendig,7074,2426,47,0,712,508,459,79,233,0.0,114,36,19,38,5,24,4,81,0,1,1,0,0,7,9,2,0,0,2,5,0,10,3,2,4,1,1,0,0,0,3,6,3,7
DE_07137070,Mertloch,1075,379,8,0,95,77,68,13,41,0.0,28,9,3,11,0,4,3,8,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4
DE_07137074,Monreal,651,300,1,0,114,63,56,2,12,0.0,17,4,1,4,0,1,1,11,3,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,1,1,1
DE_07137077,Münk,206,121,3,0,63,19,23,0,5,0.0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_07137079,Nachtsheim,464,237,8,0,113,29,33,1,16,0.0,15,3,4,1,1,3,1,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_07137080,Naunheim,357,157,3,0,58,29,25,7,9,0.0,11,4,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DE_07137081,Nickenich,2905,1080,14,0,319,267,232,24,80,0.0,42,19,4,9,1,6,10,29,1,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,1,1,0,0,3,1,2,1,1,6
DE_07137086,Ochtendung,4301,1532,38,0,429,361,238,39,151,0.0,94,24,12,29,3,9,8,35,7,4,0,0,0,4,2,6,0,1,0,2,1,3,0,0,2,4,5,2,0,2,4,3,1,9
DE_07137087,Pillig,382,175,4,0,68,26,18,4,17,0.0,6,11,0,2,0,2,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1
