gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,PDS,REP,Graue,Tierschutzpartei,HEIMAT,ÖDP,PBC,Die Frauen,BP,FAMILIE,CM,BüSo,HP,DVP,AUFBRUCH,DZP,KPD,PRG,PRO
DE_01001000,Flensburg,65740,49054,501,0,23396,14362,0,5556,3424,859,80,153,0,128,0,153,0,0,0,0,0,0,0,0,0,0,0,442
DE_01002000,Kiel,176468,137758,1533,0,61489,36596,0,20890,10948,3098,234,345,0,509,0,297,0,0,0,0,0,0,0,0,0,0,0,1819
DE_01003000,Lübeck,165375,126336,1702,0,60039,39012,0,12375,8135,2033,249,259,0,458,0,289,0,0,0,0,0,0,0,0,0,0,0,1785
DE_01004000,Neumünster,61909,46253,588,0,22162,15312,0,3005,3271,585,84,110,0,183,0,181,0,0,0,0,0,0,0,0,0,0,0,772
DE_01051001,Albersdorf,2857,1963,28,0,702,893,0,104,161,33,4,4,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,23
DE_01051002,Arkebek,179,140,1,0,46,61,0,11,16,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051003,Averlak,511,365,8,0,164,134,0,15,24,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9
DE_01051004,Bargenstedt,714,519,7,0,202,226,0,19,49,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_01051005,Barkenholm,163,136,1,0,37,62,0,12,15,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051006,Barlt,666,496,5,0,204,204,0,28,39,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_01051008,Bergewöhrden,25,20,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051010,Brickeln,160,110,1,0,29,60,0,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051011,Brunsbüttel,10756,8177,91,0,3885,2711,0,453,660,117,15,29,0,38,0,13,0,0,0,0,0,0,0,0,0,0,0,165
DE_01051012,Buchholz,820,585,7,0,190,285,0,29,50,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15
DE_01051013,Büsum,3848,2542,24,0,982,1155,0,91,217,13,0,13,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,39
DE_01051014,Büsumer Deichhausen,295,210,5,0,83,88,0,12,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051015,Bunsoh,652,474,7,0,147,222,0,34,43,7,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,9
DE_01051016,Burg (Dithmarschen),3513,2352,29,0,935,954,0,153,186,29,7,8,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,41
DE_01051017,Busenwurth,239,171,3,0,66,78,0,7,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051019,Dellstedt,619,417,5,0,110,240,0,10,35,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_01051020,Delve,583,416,3,0,162,189,0,24,30,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051021,Diekhusen-Fahrstedt,552,365,6,0,183,125,0,16,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01051022,Dingen,540,376,5,0,179,132,0,34,16,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051023,Dörpling,498,342,2,0,136,164,0,9,22,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051024,Eddelak,1094,756,16,0,312,302,0,37,66,12,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051026,Eggstedt,653,485,7,0,181,211,0,30,40,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
DE_01051027,Elpersbüttel,643,507,7,0,200,212,0,26,49,7,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051028,Epenwöhrden,572,436,9,0,185,156,0,21,43,14,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
DE_01051030,Fedderingen,205,152,1,0,51,68,0,6,19,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051032,Frestedt,289,222,2,0,76,118,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051033,Friedrichsgabekoog,59,46,1,0,24,14,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2030,1621,22,0,655,687,0,59,157,9,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,24
DE_01051035,Gaushorn,152,107,4,0,23,61,0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051036,Glüsing,92,71,0,0,22,36,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,382,272,6,0,105,118,0,17,12,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
DE_01051038,Groven,86,52,1,0,14,26,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,320,234,3,0,102,96,0,6,17,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051040,Hägen,48,42,0,0,1,29,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051043,Hedwigenkoog,174,140,3,0,53,57,0,10,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051044,Heide,16303,11933,211,0,5080,4573,0,668,987,169,17,35,0,34,0,14,0,0,0,0,0,0,0,0,0,0,0,145
DE_01051045,Hellschen-Heringsand-Unterschaar,124,81,1,0,31,35,0,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051046,Helse,679,443,7,0,213,138,0,21,43,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_01051047,Hemme,410,297,2,0,100,127,0,24,31,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051048,Hemmingstedt,2404,1759,13,0,905,623,0,44,119,22,3,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,19
DE_01051049,Hennstedt,1429,983,13,0,410,387,0,46,88,13,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,12
DE_01051050,Hillgroven,62,46,1,0,8,29,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,934,654,8,0,290,247,0,28,39,16,4,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,13
DE_01051052,Hövede,52,42,2,0,10,21,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051053,Hollingstedt,259,182,1,0,56,90,0,14,11,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051054,Immenstedt,83,68,1,0,14,33,0,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051057,Kaiser-Wilhelm-Koog,299,210,4,0,85,97,0,5,12,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051058,Karolinenkoog,108,78,2,0,24,37,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051060,Kleve,368,272,4,0,120,108,0,13,20,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051061,Krempel,513,368,4,0,235,101,0,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051062,Kronprinzenkoog,719,519,5,0,232,191,0,31,42,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_01051063,Krumstedt,426,325,6,0,104,146,0,18,30,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
DE_01051064,Kuden,491,337,1,0,133,143,0,18,27,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
DE_01051065,Lehe,899,618,12,0,297,225,0,19,42,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
DE_01051067,Lieth,328,215,3,0,81,109,0,5,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051068,Linden,682,476,10,0,178,199,0,21,42,9,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051069,Lohe-Rickelshof,1608,1173,7,0,577,391,0,76,86,18,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10
DE_01051071,Lunden,1407,797,11,0,416,265,0,29,51,13,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051072,Marne,4792,3631,38,0,1551,1430,0,189,309,37,6,6,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,41
DE_01051073,Marnerdeich,326,208,1,0,97,80,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01051074,Meldorf,6055,4690,64,0,2225,1491,0,352,405,71,3,10,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,52
DE_01051075,Neuenkirchen,787,554,8,0,244,221,0,18,40,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_01051076,Neufeld,524,371,5,0,149,152,0,17,44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051077,Neufelderkoog,108,84,0,0,11,59,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051078,Nindorf,865,627,12,0,246,240,0,41,68,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11
DE_01051079,Norddeich,349,241,0,0,120,82,0,10,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051080,Norderheistedt,110,81,2,0,29,42,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,228,160,2,0,66,69,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051082,Nordhastedt,2101,1518,13,0,599,637,0,93,131,20,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,19
DE_01051083,Odderade,246,190,2,0,72,96,0,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051084,Oesterdeichstrich,195,139,1,0,52,67,0,3,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051085,Offenbüttel,237,180,3,0,41,111,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051086,Osterrade,366,274,1,0,90,131,0,18,22,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
DE_01051087,Ostrohe,770,553,7,0,223,216,0,42,45,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
DE_01051088,Pahlen,891,605,6,0,220,278,0,25,58,7,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051089,Quickborn,153,120,3,0,39,54,0,15,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051090,Ramhusen,123,86,3,0,26,46,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051092,Rehm-Flehde-Bargen,475,321,2,0,160,110,0,16,26,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051093,Reinsbüttel,324,230,3,0,119,73,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051096,Sankt Annen,277,216,3,0,88,86,0,13,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051097,Sankt Michaelisdonn,2943,2004,33,0,799,836,0,91,164,26,4,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,38
DE_01051098,Sarzbüttel,560,415,6,0,190,150,0,28,26,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
DE_01051099,Schafstedt,1043,740,5,0,255,341,0,35,74,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16
DE_01051100,Schalkholz,482,348,10,0,105,176,0,16,31,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051102,Schlichting,206,159,1,0,46,94,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051103,Schmedeswurth,167,126,1,0,35,69,0,7,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051104,Schrum,64,50,0,0,12,31,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,347,247,2,0,103,100,0,9,23,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_01051107,Stelle-Wittenwurth,377,223,5,0,81,95,0,10,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_01051108,Strübbel,82,67,0,0,18,38,0,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051109,Süderdeich,394,261,4,0,131,78,0,18,13,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051110,Süderhastedt,671,467,10,0,154,211,0,24,52,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
DE_01051111,Süderheistedt,426,315,4,0,121,131,0,17,28,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051113,Wöhrden,1031,752,9,0,339,315,0,19,47,8,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051114,Tellingstedt,2051,1543,20,0,506,742,0,73,156,12,2,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,21
DE_01051117,Tielenhemme,143,110,0,0,29,62,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051118,Trennewurth,233,172,4,0,60,70,0,13,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_01051119,Volsemenhusen,298,217,3,0,71,99,0,18,19,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051120,Wallen,30,18,0,0,5,5,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,168,127,2,0,47,58,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051122,Weddingstedt,1832,1326,16,0,565,499,0,82,118,17,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,20
DE_01051125,Welmbüttel,356,266,6,0,79,117,0,22,32,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051126,Wennbüttel,72,58,0,0,19,28,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2502,1781,26,0,776,664,0,70,181,20,3,14,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,24
DE_01051128,Wesselburener Deichhausen,101,78,3,0,33,29,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051129,Wesselburenerkoog,148,103,3,0,34,43,0,3,14,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01051130,Wesseln,1026,780,12,0,373,278,0,38,58,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DE_01051131,Westerborstel,81,74,2,0,12,48,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051132,Westerdeichstrich,701,466,5,0,201,186,0,22,39,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051133,Wiemerstedt,144,112,0,0,20,63,0,7,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051134,Windbergen,617,472,7,0,148,238,0,28,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_01051135,Wolmersdorf,264,205,2,0,73,88,0,15,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_01051136,Wrohm,599,474,5,0,137,262,0,20,37,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_01051137,Nordermeldorf,498,371,2,0,127,182,0,13,34,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01051138,Tensbüttel-Röst,544,389,2,0,119,196,0,17,37,11,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
DE_01051139,Süderdorf,291,228,6,0,52,140,0,4,18,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051140,Oesterwurth,224,156,1,0,45,77,0,13,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01051999,Briefwahl für mehrere Gemeinden,0,5720,33,0,2031,2583,0,349,510,76,4,23,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,94
DE_01053001,Albsfelde,59,50,1,0,16,22,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053002,Alt Mölln,643,451,3,0,161,205,0,35,28,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
DE_01053003,Aumühle,2593,1707,13,0,469,783,0,259,140,17,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17
DE_01053004,Bäk,632,456,15,0,152,226,0,26,27,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053005,Bälau,181,135,5,0,43,63,0,11,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053006,Basedow,493,334,1,0,148,117,0,28,16,4,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,13
DE_01053007,Basthorst,319,251,3,0,92,102,0,31,12,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053008,Behlendorf,266,208,1,0,57,107,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053009,Berkenthin,1381,972,11,0,432,371,0,72,54,13,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,11
DE_01053010,Besenthal,68,56,0,0,13,38,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053011,Bliestorf,502,376,8,0,181,101,0,45,20,9,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
DE_01053012,Börnsen,2958,2186,15,0,930,719,0,250,168,27,1,4,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,59
DE_01053013,Borstorf,229,170,3,0,60,67,0,22,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053014,Breitenfelde,1391,1029,6,0,442,401,0,65,79,4,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,20
DE_01053015,Bröthen,216,164,0,0,68,62,0,9,19,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053016,Brunsmark,104,85,1,0,36,33,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053017,Brunstorf,465,339,4,0,142,121,0,33,21,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
DE_01053018,Buchholz,183,137,1,0,40,43,0,34,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053019,Buchhorst,128,118,3,0,51,47,0,5,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053020,Büchen,4169,2979,29,0,1346,1059,0,214,220,35,6,4,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,54
DE_01053021,Dahmker,111,90,0,0,37,40,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053022,Dalldorf,268,203,3,0,73,80,0,21,18,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053023,Dassendorf,2368,1763,11,0,673,702,0,165,145,19,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,39
DE_01053024,Düchelsdorf,122,106,2,0,43,32,0,8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053025,Duvensee,433,315,3,0,94,133,0,38,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053026,Einhaus,288,220,4,0,93,67,0,16,24,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
DE_01053027,Elmenhorst,638,491,5,0,211,178,0,33,46,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9
DE_01053028,Escheburg,2129,1563,10,0,641,530,0,191,121,17,1,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,41
DE_01053029,Fitzen,255,205,6,0,96,67,0,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_01053030,Fredeburg,33,24,0,0,8,4,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053031,Fuhlenhagen,225,180,1,0,67,78,0,17,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053032,Geesthacht,22154,17587,175,0,8003,5612,0,1580,1307,259,45,48,0,65,0,21,0,0,0,0,0,0,0,0,0,0,0,472
DE_01053033,Giesensdorf,80,60,2,0,16,33,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053034,Göldenitz,174,134,2,0,45,64,0,9,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053035,Göttin,45,35,0,0,12,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053036,Grabau,229,173,0,0,59,86,0,13,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053037,Grambek,318,252,5,0,85,107,0,22,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053038,Grinau,239,160,5,0,72,59,0,13,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053039,Groß Boden,173,126,2,0,51,34,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053040,Groß Disnack,77,56,0,0,17,30,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053041,Groß Grönau,2986,2234,12,0,877,877,0,231,193,13,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,23
DE_01053042,Groß Pampau,104,79,1,0,25,38,0,4,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053043,Groß Sarau,676,481,4,0,166,196,0,49,53,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
DE_01053044,Groß Schenkenberg,397,294,3,0,126,87,0,46,21,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053045,Grove,187,144,2,0,56,48,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053046,Gudow,1265,972,17,0,417,409,0,57,59,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_01053047,Gülzow,1007,786,4,0,307,341,0,39,65,9,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,16
DE_01053048,Güster,894,640,6,0,235,258,0,54,74,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053049,Hamfelde,441,347,3,0,112,129,0,56,26,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
DE_01053050,Hamwarde,563,427,5,0,168,166,0,35,31,2,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
DE_01053051,Harmsdorf,178,137,2,0,47,68,0,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053052,Havekost,110,93,2,0,24,46,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053053,Hohenhorn,368,256,2,0,80,120,0,19,19,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DE_01053054,Hollenbek,345,249,5,0,109,99,0,16,12,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DE_01053056,Hornbek,166,124,3,0,55,37,0,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053057,Horst,214,171,3,0,75,72,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_01053058,Juliusburg,154,121,2,0,40,55,0,7,10,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053059,Kankelau,165,133,0,0,60,36,0,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
DE_01053060,Kasseburg,444,343,6,0,118,139,0,30,38,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5
DE_01053061,Kastorf,817,577,6,0,252,178,0,61,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
DE_01053062,Kittlitz,217,168,2,0,52,76,0,3,25,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053064,Klein Pampau,484,365,5,0,156,132,0,19,29,11,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9
DE_01053066,Klein Zecher,196,161,3,0,44,84,0,19,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053067,Klempau,454,331,7,0,125,130,0,37,21,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_01053068,Klinkrade,426,335,2,0,137,135,0,27,17,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053069,Koberg,563,424,9,0,175,153,0,36,40,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DE_01053070,Köthel,201,156,0,0,52,55,0,30,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_01053071,Kollow,501,401,3,0,150,162,0,38,34,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
DE_01053072,Kröppelshagen-Fahrendorf,860,694,5,0,264,294,0,50,51,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
DE_01053073,Krüzen,256,208,2,0,66,98,0,17,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
DE_01053074,Krukow,157,129,1,0,32,63,0,19,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DE_01053075,Krummesse,1287,1017,15,0,453,370,0,93,64,9,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6
DE_01053076,Kuddewörde,1028,765,9,0,258,313,0,79,79,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18
