gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,Linke,PRO,REP,HEIMAT,Tierschutzpartei,Graue,PBC,Die Frauen,FAMILIE,BüSo,BP,DZP,Volksabstimmung,AGFG,APPD,50Plus,MLPD,Die PARTEI,SGP,Pro DM
DE_01001000,Flensburg,66970,49002,767,0,21000,13910,0,5028,4196,3066,0,0,427,0,0,0,0,574,0,0,0,0,0,0,0,34,0,0,0
DE_01002000,Kiel,177028,136375,1926,0,56849,37439,0,17561,11347,8321,0,0,1289,0,0,0,0,1499,0,0,0,0,0,0,0,144,0,0,0
DE_01003000,Lübeck,164988,120580,2204,0,52058,36210,0,10907,9772,6702,0,0,1259,0,0,0,0,1329,0,0,0,0,0,0,0,139,0,0,0
DE_01004000,Neumünster,61191,44386,716,0,18532,14529,0,2856,4109,2234,0,0,674,0,0,0,0,691,0,0,0,0,0,0,0,45,0,0,0
DE_01051001,Albersdorf,2836,1907,37,0,575,819,0,95,226,93,0,0,26,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0
DE_01051002,Arkebek,197,136,4,0,38,64,0,8,13,4,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051003,Averlak,491,328,8,0,126,121,0,15,29,13,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
DE_01051004,Bargenstedt,725,511,12,0,157,228,0,13,65,21,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051005,Barkenholm,158,124,0,0,44,51,0,9,9,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
DE_01051006,Barlt,646,483,10,0,186,202,0,13,41,17,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051008,Bergewöhrden,27,25,0,0,2,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051010,Brickeln,153,105,2,0,18,57,0,5,14,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051011,Brunsbüttel,10874,8129,139,0,3378,2791,0,407,805,373,0,0,118,0,0,0,0,102,0,0,0,0,0,0,0,16,0,0,0
DE_01051012,Buchholz,840,587,7,0,166,300,0,22,52,21,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0
DE_01051013,Büsum,3934,2579,37,0,845,1177,0,100,292,82,0,0,31,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
DE_01051014,Büsumer Deichhausen,304,211,6,0,67,97,0,11,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051015,Bunsoh,664,489,8,0,138,234,0,32,50,20,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
DE_01051016,Burg (Dithmarschen),3523,2231,45,0,758,880,0,133,249,106,0,0,27,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0
DE_01051017,Busenwurth,250,186,5,0,50,93,0,11,19,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DE_01051019,Dellstedt,609,441,7,0,88,265,0,16,38,14,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051020,Delve,596,440,11,0,127,189,0,27,61,16,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051021,Diekhusen-Fahrstedt,557,374,4,0,173,122,0,18,27,17,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051022,Dingen,563,382,7,0,173,122,0,18,42,9,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051023,Dörpling,484,350,6,0,88,175,0,15,42,17,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051024,Eddelak,1133,742,12,0,274,299,0,25,76,25,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0
DE_01051026,Eggstedt,659,496,11,0,147,233,0,29,34,32,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051027,Elpersbüttel,685,534,11,0,188,227,0,27,54,19,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051028,Epenwöhrden,563,404,8,0,141,159,0,19,55,15,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
DE_01051030,Fedderingen,204,144,3,0,45,63,0,5,19,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051032,Frestedt,305,237,6,0,71,111,0,13,26,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051033,Friedrichsgabekoog,56,40,0,0,19,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051034,Friedrichskoog,2136,1662,26,0,549,769,0,45,170,56,0,0,18,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0
DE_01051035,Gaushorn,163,122,3,0,34,52,0,9,18,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051036,Glüsing,96,77,2,0,13,41,0,0,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051037,Großenrade,408,302,5,0,87,119,0,24,30,19,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0
DE_01051038,Groven,78,51,4,0,11,29,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051039,Gudendorf,326,244,0,0,100,110,0,6,15,6,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051040,Hägen,46,24,0,0,0,20,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051043,Hedwigenkoog,180,139,1,0,43,65,0,9,11,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051044,Heide,16518,11948,222,0,4436,4408,0,718,1328,550,0,0,135,0,0,0,0,145,0,0,0,0,0,0,0,6,0,0,0
DE_01051045,Hellschen-Heringsand-Unterschaar,123,82,4,0,21,37,0,6,6,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051046,Helse,701,463,7,0,192,155,0,18,52,21,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
DE_01051047,Hemme,401,285,3,0,86,116,0,15,36,23,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051048,Hemmingstedt,2391,1721,26,0,779,595,0,70,150,60,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
DE_01051049,Hennstedt,1484,1003,20,0,341,422,0,35,107,48,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
DE_01051050,Hillgroven,65,41,1,0,7,29,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051051,Hochdonn,950,647,17,0,222,218,0,39,80,41,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
DE_01051052,Hövede,54,40,1,0,4,28,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051053,Hollingstedt,254,175,1,0,50,80,0,10,20,10,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051054,Immenstedt,80,58,0,0,15,31,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051057,Kaiser-Wilhelm-Koog,271,204,4,0,68,93,0,7,20,4,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051058,Karolinenkoog,102,77,1,0,22,36,0,5,7,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051060,Kleve,365,293,4,0,97,120,0,20,24,22,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DE_01051061,Krempel,503,345,3,0,166,125,0,11,14,16,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051062,Kronprinzenkoog,731,489,10,0,199,181,0,22,43,25,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051063,Krumstedt,432,309,5,0,82,148,0,8,41,17,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051064,Kuden,498,363,4,0,110,156,0,16,48,18,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051065,Lehe,919,599,12,0,242,206,0,18,64,41,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0
DE_01051067,Lieth,338,218,10,0,75,94,0,8,14,8,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01051068,Linden,690,467,8,0,152,226,0,16,36,11,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DE_01051069,Lohe-Rickelshof,1574,1156,22,0,450,422,0,78,117,47,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0
DE_01051071,Lunden,1404,817,14,0,371,266,0,32,62,41,0,0,13,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0
DE_01051072,Marne,4741,3662,62,0,1334,1479,0,173,379,150,0,0,30,0,0,0,0,53,0,0,0,0,0,0,0,2,0,0,0
DE_01051073,Marnerdeich,310,205,4,0,73,85,0,8,18,11,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
DE_01051074,Meldorf,5987,4544,53,0,1706,1631,0,326,479,252,0,0,47,0,0,0,0,45,0,0,0,0,0,0,0,5,0,0,0
DE_01051075,Neuenkirchen,786,554,10,0,204,212,0,30,42,41,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051076,Neufeld,514,369,7,0,121,157,0,16,38,17,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0
DE_01051077,Neufelderkoog,110,95,0,0,12,69,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051078,Nindorf,877,626,10,0,224,243,0,37,69,27,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DE_01051079,Norddeich,334,209,3,0,76,84,0,15,17,8,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051080,Norderheistedt,108,82,1,0,22,44,0,7,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051081,Norderwöhrden,226,158,2,0,54,70,0,7,15,7,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051082,Nordhastedt,2111,1520,33,0,493,655,0,92,150,66,0,0,10,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
DE_01051083,Odderade,258,200,2,0,64,94,0,5,23,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051084,Oesterdeichstrich,181,127,1,0,46,56,0,6,14,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051085,Offenbüttel,227,168,3,0,24,112,0,6,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051086,Osterrade,363,282,4,0,64,144,0,13,26,23,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051087,Ostrohe,785,554,7,0,226,217,0,23,49,19,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051088,Pahlen,898,620,7,0,194,312,0,24,53,19,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051089,Quickborn,163,118,3,0,36,53,0,10,8,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051090,Ramhusen,128,91,4,0,19,44,0,5,11,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051092,Rehm-Flehde-Bargen,461,294,4,0,117,105,0,13,32,17,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
DE_01051093,Reinsbüttel,328,256,7,0,98,101,0,8,31,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051096,Sankt Annen,277,194,5,0,61,85,0,9,25,4,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051097,Sankt Michaelisdonn,2903,1946,30,0,697,746,0,98,235,90,0,0,26,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0
DE_01051098,Sarzbüttel,574,431,5,0,144,184,0,27,36,28,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
DE_01051099,Schafstedt,1077,782,12,0,215,351,0,35,97,35,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
DE_01051100,Schalkholz,497,341,6,0,71,176,0,18,41,19,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
DE_01051102,Schlichting,199,158,0,0,46,89,0,4,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051103,Schmedeswurth,168,124,3,0,31,72,0,3,8,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051104,Schrum,67,53,0,0,12,31,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051105,Schülp,345,248,1,0,90,96,0,8,39,9,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051107,Stelle-Wittenwurth,402,220,7,0,59,97,0,8,33,10,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051108,Strübbel,86,75,0,0,24,31,0,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051109,Süderdeich,388,263,3,0,99,90,0,18,26,19,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01051110,Süderhastedt,650,479,8,0,144,244,0,16,47,7,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01051111,Süderheistedt,436,292,6,0,86,137,0,22,19,15,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051113,Wöhrden,1028,765,21,0,294,319,0,25,64,31,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DE_01051114,Tellingstedt,2002,1464,21,0,431,669,0,65,179,61,0,0,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
DE_01051117,Tielenhemme,149,108,2,0,27,57,0,3,11,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051118,Trennewurth,224,151,5,0,48,61,0,15,17,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051119,Volsemenhusen,279,196,3,0,53,88,0,19,18,11,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051120,Wallen,31,22,0,0,7,9,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051121,Warwerort,210,151,3,0,47,71,0,6,14,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051122,Weddingstedt,1871,1322,25,0,482,514,0,86,145,45,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
DE_01051125,Welmbüttel,359,251,6,0,52,121,0,22,30,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
DE_01051126,Wennbüttel,67,56,0,0,11,37,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051127,Wesselburen,2469,1739,32,0,660,674,0,75,175,82,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0
DE_01051128,Wesselburener Deichhausen,110,84,2,0,30,30,0,6,8,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051129,Wesselburenerkoog,144,101,2,0,26,47,0,2,15,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01051130,Wesseln,1068,772,10,0,301,308,0,35,75,30,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
DE_01051131,Westerborstel,83,73,0,0,14,36,0,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,722,479,6,0,184,204,0,22,43,14,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051133,Wiemerstedt,134,105,5,0,19,57,0,5,15,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01051134,Windbergen,634,467,16,0,129,238,0,18,37,19,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
DE_01051135,Wolmersdorf,260,203,2,0,47,100,0,17,24,6,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01051136,Wrohm,591,472,7,0,129,269,0,9,41,11,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01051137,Nordermeldorf,480,346,8,0,94,177,0,12,28,18,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01051138,Tensbüttel-Röst,542,365,10,0,87,187,0,18,44,8,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DE_01051139,Süderdorf,291,235,5,0,44,141,0,6,25,9,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051140,Oesterwurth,232,166,4,0,52,77,0,7,19,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01051999,Briefwahl für mehrere Gemeinden,0,6165,43,0,1992,2915,0,287,547,299,0,0,35,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0
DE_01053001,Albsfelde,60,42,0,0,13,17,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053002,Alt Mölln,659,452,6,0,170,177,0,32,41,10,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053003,Aumühle,2627,1666,17,0,422,748,0,199,201,59,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01053004,Bäk,631,478,9,0,128,215,0,35,69,14,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
DE_01053005,Bälau,185,131,2,0,43,59,0,6,12,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
DE_01053006,Basedow,521,372,11,0,151,105,0,36,31,17,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01053007,Basthorst,320,247,5,0,85,97,0,27,17,7,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053008,Behlendorf,300,226,1,0,56,101,0,24,36,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053009,Berkenthin,1524,1050,5,0,435,361,0,83,94,51,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0
DE_01053010,Besenthal,67,54,1,0,12,30,0,2,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053011,Bliestorf,528,385,7,0,160,94,0,61,28,24,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DE_01053012,Börnsen,3002,2131,27,0,807,657,0,268,227,86,0,0,32,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0
DE_01053013,Borstorf,229,165,1,0,53,77,0,15,13,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053014,Breitenfelde,1415,1005,9,0,423,359,0,70,85,29,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
DE_01053015,Bröthen,233,152,1,0,63,59,0,5,16,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053016,Brunsmark,121,104,1,0,43,28,0,11,12,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
DE_01053017,Brunstorf,486,350,8,0,101,137,0,35,36,18,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
DE_01053018,Buchholz,187,147,0,0,40,48,0,34,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053019,Buchhorst,131,112,1,0,44,39,0,8,12,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053020,Büchen,4317,3035,45,0,1241,997,0,225,277,154,0,0,63,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
DE_01053021,Dahmker,121,105,0,0,30,50,0,4,13,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053022,Dalldorf,280,206,6,0,75,72,0,17,14,11,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
DE_01053023,Dassendorf,2412,1739,14,0,534,665,0,184,250,72,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0
DE_01053024,Düchelsdorf,125,106,2,0,49,37,0,3,6,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053025,Duvensee,431,302,6,0,80,145,0,30,29,7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01053026,Einhaus,327,233,2,0,85,87,0,17,26,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053027,Elmenhorst,659,492,11,0,183,174,0,35,63,19,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053028,Escheburg,2335,1725,31,0,644,557,0,211,165,81,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
DE_01053029,Fitzen,262,194,3,0,82,66,0,16,13,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053030,Fredeburg,40,30,0,0,7,4,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053031,Fuhlenhagen,232,180,5,0,47,81,0,19,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053032,Geesthacht,22425,17289,253,0,6909,5327,0,1531,1812,968,0,0,279,0,0,0,0,201,0,0,0,0,0,0,0,9,0,0,0
DE_01053033,Giesensdorf,84,67,1,0,17,39,0,0,6,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053034,Göldenitz,175,137,1,0,39,64,0,9,16,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053035,Göttin,52,46,0,0,14,16,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053036,Grabau,229,161,3,0,55,74,0,10,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053037,Grambek,326,259,2,0,91,92,0,25,41,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053038,Grinau,254,134,1,0,48,50,0,10,12,10,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053039,Groß Boden,176,133,1,0,55,43,0,14,10,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053040,Groß Disnack,74,59,0,0,8,33,0,5,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053041,Groß Grönau,2937,2238,20,0,804,837,0,204,254,81,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0
DE_01053042,Groß Pampau,103,78,0,0,19,42,0,5,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053043,Groß Sarau,668,481,9,0,146,177,0,46,71,16,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
DE_01053044,Groß Schenkenberg,399,287,2,0,110,83,0,36,40,12,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01053045,Grove,187,137,1,0,47,49,0,9,22,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053046,Gudow,1331,940,20,0,354,377,0,56,88,19,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0
DE_01053047,Gülzow,1013,777,14,0,271,318,0,51,76,30,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
DE_01053048,Güster,940,708,4,0,230,263,0,53,122,27,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01053049,Hamfelde,430,316,7,0,86,120,0,38,42,16,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053050,Hamwarde,595,450,8,0,156,182,0,26,55,14,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01053051,Harmsdorf,185,133,2,0,48,56,0,10,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053052,Havekost,124,99,2,0,25,53,0,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_01053053,Hohenhorn,368,281,4,0,78,115,0,24,40,13,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01053054,Hollenbek,339,223,7,0,79,92,0,6,13,18,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE_01053056,Hornbek,159,120,2,0,46,34,0,19,12,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053057,Horst,225,156,0,0,55,75,0,8,4,7,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01053058,Juliusburg,145,112,1,0,29,48,0,11,13,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DE_01053059,Kankelau,176,130,0,0,37,49,0,17,16,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01053060,Kasseburg,438,333,4,0,111,123,0,31,46,14,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01053061,Kastorf,840,577,6,0,209,204,0,46,65,33,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
DE_01053062,Kittlitz,199,155,0,0,49,69,0,7,16,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053064,Klein Pampau,490,358,4,0,148,114,0,25,31,21,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0
DE_01053066,Klein Zecher,197,148,1,0,44,67,0,19,7,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01053067,Klempau,470,353,8,0,130,146,0,25,23,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DE_01053068,Klinkrade,426,306,8,0,115,108,0,24,24,20,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01053069,Koberg,586,430,3,0,134,163,0,41,62,15,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DE_01053070,Köthel,229,166,5,0,61,55,0,24,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053071,Kollow,513,400,2,0,140,146,0,42,53,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
