gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,AfD,FDP,Linke,Grüne,CSU,FW,Die PARTEI,Tierschutzpartei,HEIMAT,PIRATEN,ÖDP,V-Partei³,DiB,BP,Tierschutzallianz,MLPD,Verjüngungsforschung,Menschliche Welt,DKP,Graue,BüSo,PdH,GART,du.,dieBasis,Bündnis C,pro Deutschland,III. Weg,BÜNDNIS21,LIEBE,WB,SSW,Team Todenhöfer,UNABHÄNGIGE,Volt,Volksabstimmung,B*,Others,FAMILIE,KlimalisteBW,THP
DE_07333065,Ruppertsecken,294,111,2,0,19,43,16,4,6,10,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DE_07333066,Sankt Alban,238,104,0,0,19,38,12,8,0,8,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333067,Schiersfeld,277,85,6,0,9,30,9,4,5,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DE_07333069,Schweisweiler,416,137,0,0,41,34,26,8,5,9,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333071,Sippersfeld,886,254,4,0,47,79,44,22,2,21,0,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_07333073,Stahlberg,141,78,2,0,11,35,6,5,1,8,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333074,Standenbühl,151,96,2,0,26,16,17,14,5,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333075,Steinbach am Donnersberg,597,215,1,0,44,78,19,20,7,18,0,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333076,Stetten,525,176,1,0,37,37,44,9,4,14,0,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333077,Teschenmoschel,214,109,1,0,31,32,10,9,2,11,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07333078,Unkenbach,166,67,5,0,9,24,13,8,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333079,Waldgrehweiler,193,78,4,0,15,22,19,6,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333080,Wartenberg-Rohrbach,350,109,2,0,24,24,25,11,4,8,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07333081,Weitersweiler,394,138,2,0,34,33,20,8,2,13,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07333083,Winterborn,144,87,1,0,19,29,5,4,5,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07333084,Würzweiler,172,87,3,0,17,38,6,5,0,4,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333201,Rathskirchen,221,110,1,0,21,35,16,10,6,4,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DE_07333202,Reichsthal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333203,Seelen,124,62,2,0,6,25,9,5,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07333501,Zellertal,968,323,9,0,55,109,33,24,10,16,0,55,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07333502,Rockenhausen,4221,1026,16,0,229,345,145,70,44,53,0,67,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0
DE_07333503,Winnweiler,3619,1047,23,0,201,297,194,86,32,87,0,62,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,5,0,0,2,0,0,0
DE_07333903,Briefwahl VG Göllheim,0,4528,42,0,951,1320,402,306,122,337,0,832,33,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,5,0,0,0,12,0,0,8,0,0,0
DE_07333904,Briefwahl VG Kirchheimbolanden,0,6923,57,0,1426,2382,594,504,175,629,0,805,85,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,19,0,0,0,20,0,0,11,0,0,0
DE_07333906,Briefwahl VG Winnweiler,0,5026,43,0,1190,1670,418,385,140,449,0,444,46,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,5,0,0,0,29,0,0,14,0,0,0
DE_07333907,Briefwahl VG Nordpfälzer Land,0,5906,65,0,1283,2328,467,374,218,437,0,448,60,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,8,0,0,0,21,0,0,13,0,0,0
DE_07334001,Bellheim,6679,5114,62,0,1431,1298,724,598,118,395,0,175,63,116,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,17,0,0,21,0,0,0
DE_07334002,Berg (Pfalz),1591,1321,10,0,416,393,138,102,24,113,0,54,26,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0
DE_07334004,Erlenbach bei Kandel,564,204,0,0,42,65,33,28,4,15,0,6,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DE_07334005,Freckenfeld,1262,388,1,0,81,121,65,37,15,29,0,15,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
DE_07334006,Freisbach,874,290,2,0,83,65,50,39,12,18,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
DE_07334007,Germersheim,12315,7781,92,0,2079,1804,1488,665,258,633,0,215,78,133,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,47,0,0,164,0,0,0
DE_07334008,Hagenbach,3956,3115,32,0,1021,899,332,264,77,231,0,117,29,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0
DE_07334009,Hatzenbühl,2182,1769,29,0,646,346,217,170,53,122,0,96,9,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0
DE_07334011,Hördt,2046,1588,19,0,548,344,210,166,29,114,0,84,12,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0
DE_07334012,Jockgrim,5622,4486,30,0,1778,947,409,341,125,470,0,157,39,66,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0
DE_07334013,Kandel,6462,1822,25,0,467,509,216,190,54,190,0,46,41,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0
DE_07334014,Knittelsheim,813,665,9,0,258,139,63,75,14,49,0,29,4,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
DE_07334015,Kuhardt,1510,1255,8,0,547,233,133,108,22,87,0,52,14,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0
DE_07334016,Leimersheim,2064,1730,11,0,646,410,188,140,39,147,0,64,11,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0
DE_07334017,Lingenfeld,4366,1203,11,0,257,290,260,126,34,121,0,43,9,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0
DE_07334018,Lustadt,2372,645,9,0,129,184,137,59,19,45,0,30,11,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
DE_07334020,Minfeld,1327,389,3,0,92,102,55,52,9,31,0,23,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_07334021,Neuburg am Rhein,2074,1717,11,0,488,585,182,125,39,135,0,94,8,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0
DE_07334022,Neupotz,1478,1259,12,0,612,253,99,110,13,84,0,28,13,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0
DE_07334023,Ottersheim bei Landau,1458,1250,24,0,462,254,124,120,28,129,0,55,9,18,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0
DE_07334024,Rheinzabern,3851,3172,17,0,1196,718,292,283,62,363,0,84,25,43,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,15,0,0,22,0,0,0
DE_07334025,Rülzheim,6417,5018,49,0,1591,1118,685,575,85,413,0,230,36,92,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,22,0,0,21,0,0,0
DE_07334027,Scheibenhardt,495,413,0,0,167,107,37,25,9,31,0,8,8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
DE_07334028,Schwegenheim,2275,636,18,0,149,165,109,77,13,42,0,26,5,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
DE_07334030,Steinweiler,1563,490,7,0,161,114,53,61,17,43,0,11,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07334031,Vollmersweiler,164,71,2,0,20,18,13,5,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07334032,Weingarten (Pfalz),1244,345,6,0,92,81,64,34,7,29,0,6,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
DE_07334033,Westheim (Pfalz),1357,390,9,0,79,108,75,42,10,22,0,15,7,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
DE_07334034,Winden,817,304,3,0,73,96,27,39,12,25,0,6,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_07334036,Zeiskam,1632,1332,11,0,366,373,171,134,29,105,0,62,5,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0
DE_07334501,Wörth am Rhein,13139,10260,79,0,2983,2966,982,805,274,911,0,781,102,163,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,39,0,0,29,0,0,0
DE_07334904,Briefwahl VG Kandel,0,6177,31,0,1648,2035,376,698,159,675,0,232,94,114,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,19,0,0,22,0,0,0
DE_07334905,Briefwahl VG Lingenfeld,0,6316,48,0,1713,1947,609,622,146,569,0,324,62,122,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,0
DE_07335002,Bann,1749,472,12,0,170,95,90,21,14,16,0,35,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335003,Bruchmühlbach-Miesau,5587,3991,85,0,932,1301,696,280,81,232,0,196,44,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0
DE_07335004,Enkenbach-Alsenborn,5465,1404,21,0,339,386,243,101,41,116,0,71,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,8,0,0,3,0,0,0
DE_07335005,Erzenhausen,603,241,4,0,37,84,34,14,20,17,0,19,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335006,Eulenbis,399,125,2,0,25,33,26,7,8,4,0,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07335007,Fischbach,615,242,2,0,61,66,31,16,14,22,0,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_07335009,Frankelbach,255,126,3,0,17,46,26,11,4,8,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335010,Frankenstein,732,182,1,0,21,61,28,11,6,11,0,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
DE_07335011,Gerhardsbrunn,135,88,0,0,32,24,4,10,3,4,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335012,Hauptstuhl,893,302,9,0,68,83,70,23,7,17,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_07335013,Heiligenmoschel,493,144,1,0,29,56,18,6,5,11,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335014,Hirschhorn/Pfalz,637,216,6,0,30,65,45,18,5,7,0,23,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_07335015,Hochspeyer,3561,930,12,0,177,301,155,77,30,85,0,47,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
DE_07335016,Hütschenhausen,3004,2371,29,0,649,708,342,140,43,124,0,216,17,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
DE_07335017,Katzweiler,1406,485,6,0,82,162,86,29,15,38,0,46,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
DE_07335018,Kindsbach,1819,525,3,0,152,135,80,46,10,35,0,34,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335019,Kollweiler,388,136,4,0,45,37,16,6,3,8,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335020,Kottweiler-Schwanden,970,798,13,0,217,244,102,55,27,47,0,60,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07335021,Krickenbach,986,366,2,0,69,123,50,28,13,30,0,29,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
DE_07335022,Landstuhl,5595,3850,71,0,1106,1041,605,269,112,267,0,172,53,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,27,0,0,9,0,0,0
DE_07335023,Linden,905,282,3,0,87,59,58,18,11,10,0,23,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335024,Mackenbach,1547,453,14,0,92,150,86,35,21,12,0,21,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
DE_07335025,Mehlbach,882,255,3,0,45,84,59,17,6,10,0,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335026,Mehlingen,2961,1016,15,0,228,311,153,72,27,96,0,58,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0
DE_07335027,Mittelbrunn,576,213,1,0,85,42,32,10,9,7,0,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335028,Neuhemsbach,738,252,2,0,51,77,35,20,8,21,0,21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_07335029,Niederkirchen,1569,466,7,0,95,149,98,32,18,14,0,33,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07335030,Niedermohr,1100,900,23,0,251,277,102,53,27,59,0,71,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DE_07335031,Oberarnbach,327,132,3,0,39,57,11,4,2,5,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335033,Olsbrücken,845,290,8,0,57,93,55,17,14,18,0,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_07335034,Otterbach,3126,2448,30,0,640,788,247,179,83,172,0,178,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0
DE_07335035,Otterberg,4190,3316,43,0,724,1114,372,249,133,319,0,175,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,3,0,0,0,13,0,0,7,0,0,0
DE_07335037,Queidersbach,2198,1825,25,0,576,460,261,140,49,106,0,127,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
DE_07335038,Ramstein-Miesenbach,5449,3901,72,0,1331,1010,515,266,80,234,0,194,53,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0
DE_07335040,Rodenbach,2491,2000,16,0,434,718,217,154,88,141,0,136,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,9,0,0,3,0,0,0
DE_07335041,Schallodenbach,699,182,1,0,53,47,31,15,6,13,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335042,Schneckenhausen,457,135,4,0,26,28,34,11,5,9,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
DE_07335043,Schwedelbach,800,233,3,0,67,58,45,16,11,15,0,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335044,Steinwenden,1823,1475,25,0,398,473,187,117,47,70,0,96,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
DE_07335045,Stelzenberg,972,327,3,0,55,95,47,28,21,35,0,21,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335046,Sulzbachtal,341,118,0,0,18,35,30,7,7,9,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335047,Trippstadt,2271,1864,15,0,484,559,148,139,58,232,0,134,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0
DE_07335048,Waldleiningen,324,80,3,0,23,9,20,8,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335049,Weilerbach,3547,2766,28,0,759,843,299,194,152,189,0,182,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0
DE_07335201,Lambsborn,589,185,1,0,35,80,17,11,6,15,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335202,Langwieden,219,91,1,0,18,19,25,9,2,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
DE_07335203,Martinshöhe,1253,344,4,0,111,104,51,17,8,9,0,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
DE_07335204,Schopp,1159,334,5,0,87,95,48,33,6,17,0,19,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DE_07335205,Sembach,885,314,10,0,64,106,49,34,9,10,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07335501,Reichenbach-Steegen,1089,350,5,0,62,118,53,17,53,12,0,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_07335901,"Briefwahl Gemeinden Gerhardsbrunn, Lambsborn, Langwieden und Martinshöhe",0,1022,19,0,267,383,81,58,34,64,0,57,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
DE_07335902,Briefwahl VG Enkenbach-Alsenborn,0,7628,85,0,1801,2668,604,564,236,629,0,655,79,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,8,0,0,0,40,0,0,6,0,0,0
DE_07335909,"Briefwahl Gemeinden Erzenhausen, Eulenbis, Kollweiler und Schwedelbach",0,1050,16,0,248,371,87,52,69,68,0,97,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0
DE_07335910,Briefwahl VG Otterbach-Otterberg ohne Stadt Otterberg und Gemeinde Otterbach,0,3584,37,0,770,1368,374,210,130,202,0,329,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,8,0,0,10,0,0,0
DE_07335911,"Briefwahl Gemeinden Bann, Mittelbrunn und Oberarnbach",0,1413,27,0,492,364,156,81,34,85,0,112,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
DE_07335929,Briefwahl Gemeinden Mackenbach und Reichenbach-Steegen,0,1253,15,0,260,425,104,68,130,98,0,87,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0
DE_07335931,Briefwahl Gemeinden Hauptstuhl und Kindsbach,0,1315,14,0,427,387,104,91,31,85,0,106,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
DE_07335951,Briefwahl Gemeinden Krickenbach und Linden,0,937,23,0,253,269,90,45,37,80,0,93,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
DE_07335971,Briefwahl Gemeinden Stelzenberg und Schopp,0,1135,12,0,277,387,105,94,28,87,0,83,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
DE_07336001,Adenbach,116,57,2,0,14,26,2,6,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07336002,Albessen,106,62,3,0,15,13,16,4,1,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07336003,Altenglan,2251,692,14,0,142,264,123,35,16,25,0,47,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
DE_07336004,Altenkirchen,1091,317,8,0,59,90,73,24,9,13,0,23,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
