gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,Grüne,FDP,AfD,CSU,Linke,FW,Tierschutzpartei,dieBasis,Die PARTEI,Team Todenhöfer,PIRATEN,Volt,ÖDP,SSW,Verjüngungsforschung,PdH,Bündnis C,BP,MLPD,Menschliche Welt,PdF,SGP,BüSo,BD,BSW,MERA25,WU
DE_01001000,Flensburg,69358,55072,321,0,8584,9553,11284,1806,7573,0,7042,180,0,0,410,0,0,561,0,5833,0,0,0,0,19,0,0,0,0,84,1822,0,0
DE_01002000,Kiel,183830,151581,806,0,29076,28257,34823,5773,16447,0,21728,525,0,0,1374,0,0,1790,0,5696,0,0,0,0,56,0,0,0,0,170,5060,0,0
DE_01003000,Lübeck,162925,129549,763,0,27615,28144,23610,4880,19687,0,14043,871,0,0,1045,0,0,1406,0,2372,0,0,0,0,86,0,0,0,0,165,4862,0,0
DE_01004000,Neumünster,58634,44693,343,0,8689,11235,4656,1837,9888,0,3574,326,0,0,344,0,0,332,0,1365,0,0,0,0,9,0,0,0,0,48,2047,0,0
DE_01051001,Albersdorf,2819,1685,19,0,287,476,129,81,413,0,115,9,0,0,13,0,0,14,0,73,0,0,0,0,0,0,0,0,0,1,55,0,0
DE_01051002,Arkebek,243,171,2,0,31,55,13,11,33,0,8,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051003,Averlak,511,336,2,0,48,84,7,8,136,0,13,3,0,0,4,0,0,5,0,18,0,0,0,0,1,0,0,0,0,0,7,0,0
DE_01051004,Bargenstedt,775,512,4,0,61,182,38,35,121,0,25,6,0,0,3,0,0,4,0,14,0,0,0,0,0,0,0,0,0,1,18,0,0
DE_01051005,Barkenholm,145,101,1,0,17,30,12,6,19,0,5,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051006,Barlt,591,418,2,0,74,129,24,24,114,0,21,7,0,0,2,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051010,Brickeln,162,87,2,0,9,22,2,2,37,0,6,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051011,Brunsbüttel,9794,7807,49,0,1581,2050,666,430,1796,0,479,56,0,0,67,0,0,58,0,274,0,0,0,0,7,0,0,0,0,9,285,0,0
DE_01051012,Buchholz,841,567,3,0,83,198,29,37,143,0,30,6,0,0,4,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,20,0,0
DE_01051013,Büsum,4152,2169,13,0,408,709,214,139,418,0,95,16,0,0,15,0,0,8,0,72,0,0,0,0,0,0,0,0,0,1,61,0,0
DE_01051014,Büsumer Deichhausen,322,192,2,0,43,54,24,18,25,0,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_01051015,Bunsoh,722,481,2,0,52,177,42,27,78,0,38,2,0,0,4,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,19,0,0
DE_01051016,Burg (Dithmarschen),3400,1987,16,0,349,517,163,116,556,0,126,10,0,0,16,0,0,17,0,41,0,0,0,0,0,0,0,0,0,4,56,0,0
DE_01051017,Busenwurth,252,164,0,0,21,40,10,19,50,0,15,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01051019,Dellstedt,596,412,1,0,49,162,22,19,95,0,21,4,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,14,0,0
DE_01051020,Delve,681,445,1,0,69,133,31,29,102,0,27,1,0,0,1,0,0,1,0,33,0,0,0,0,1,0,0,0,0,1,15,0,0
DE_01051021,Diekhusen-Fahrstedt,562,386,4,0,69,112,22,23,95,0,28,3,0,0,2,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0
DE_01051022,Dingen,529,389,3,0,84,93,28,19,100,0,22,6,0,0,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0
DE_01051023,Dörpling,497,313,1,0,36,96,20,18,92,0,18,2,0,0,2,0,0,4,0,13,0,0,0,0,0,0,0,0,0,1,10,0,0
DE_01051024,Eddelak,1094,677,4,0,108,216,31,32,188,0,37,4,0,0,8,0,0,5,0,22,0,0,0,0,0,0,0,0,0,1,21,0,0
DE_01051026,Eggstedt,635,432,1,0,74,126,24,26,107,0,26,3,0,0,1,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,18,0,0
DE_01051027,Elpersbüttel,725,493,4,0,77,180,36,21,108,0,24,8,0,0,2,0,0,2,0,20,0,0,0,0,0,0,0,0,0,1,10,0,0
DE_01051028,Epenwöhrden,614,402,6,0,68,105,31,19,100,0,30,3,0,0,2,0,0,2,0,20,0,0,0,0,0,0,0,0,0,1,15,0,0
DE_01051030,Fedderingen,236,143,0,0,19,47,17,7,31,0,8,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051032,Frestedt,309,190,0,0,24,62,13,17,43,0,11,3,0,0,3,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051034,Friedrichskoog,2024,1243,13,0,197,372,55,78,355,0,55,19,0,0,6,0,0,2,0,42,0,0,0,0,0,0,0,0,0,3,46,0,0
DE_01051035,Gaushorn,152,88,2,0,10,21,7,5,25,0,7,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0
DE_01051036,Glüsing,88,65,1,0,8,26,4,9,9,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051037,Großenrade,382,259,0,0,40,70,26,9,64,0,24,4,0,0,4,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051039,Gudendorf,331,236,1,0,42,68,11,14,62,0,11,3,0,0,6,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,10,0,0
DE_01051043,Hedwigenkoog,160,110,0,0,17,44,14,2,18,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0
DE_01051044,Heide,16527,12590,85,0,2391,3330,1310,593,2475,0,1089,76,0,0,123,0,0,114,0,496,0,0,0,0,4,0,0,0,0,12,492,0,0
DE_01051045,Hellschen-Heringsand-Unterschaar,121,92,2,0,8,33,12,5,23,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01051046,Helse,705,459,7,0,76,131,33,35,104,0,26,4,0,0,3,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0
DE_01051047,Hemme,384,211,0,0,38,62,17,18,46,0,8,2,0,0,1,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0
DE_01051048,Hemmingstedt,2255,1465,11,0,288,389,100,75,324,0,98,16,0,0,9,0,0,8,0,86,0,0,0,0,0,0,0,0,0,2,59,0,0
DE_01051049,Hennstedt,1757,1007,11,0,130,303,72,68,267,0,55,6,0,0,4,0,0,2,0,47,0,0,0,0,0,0,0,0,0,3,39,0,0
DE_01051051,Hochdonn,918,573,6,0,81,151,45,28,170,0,32,6,0,0,5,0,0,2,0,27,0,0,0,0,0,0,0,0,0,1,19,0,0
DE_01051053,Hollingstedt,260,166,0,0,25,59,9,11,36,0,11,4,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051057,Kaiser-Wilhelm-Koog,261,180,3,0,34,63,17,9,26,0,9,4,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0
DE_01051058,Karolinenkoog,118,81,0,0,10,32,1,10,16,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051060,Kleve,340,235,0,0,31,83,27,12,51,0,10,0,0,0,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_01051061,Krempel,504,308,2,0,67,83,18,18,77,0,8,1,0,0,2,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0
DE_01051062,Kronprinzenkoog,690,441,3,0,79,126,33,29,120,0,17,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,16,0,0
DE_01051063,Krumstedt,444,312,2,0,57,96,25,27,63,0,18,2,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0
DE_01051064,Kuden,529,339,0,0,47,97,20,18,98,0,25,5,0,0,3,0,0,2,0,11,0,0,0,0,0,0,0,0,0,1,12,0,0
DE_01051065,Lehe,884,517,5,0,89,130,36,27,113,0,34,6,0,0,4,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,24,0,0
DE_01051067,Lieth,324,207,1,0,38,76,12,7,47,0,8,2,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051068,Linden,689,434,2,0,67,127,33,38,99,0,28,0,0,0,1,0,0,2,0,21,0,0,0,0,0,0,0,0,0,1,15,0,0
DE_01051069,Lohe-Rickelshof,1670,1091,4,0,213,352,143,47,174,0,69,9,0,0,3,0,0,5,0,32,0,0,0,0,1,0,0,0,0,0,39,0,0
DE_01051071,Lunden,1362,665,5,0,123,131,46,25,193,0,58,3,0,0,6,0,0,4,0,35,0,0,0,0,1,0,0,0,0,1,34,0,0
DE_01051072,Marne,4524,2658,23,0,491,707,198,232,622,0,159,17,0,0,19,0,0,17,0,72,0,0,0,0,3,0,0,0,0,6,92,0,0
DE_01051073,Marnerdeich,304,183,3,0,23,63,12,7,53,0,8,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051074,Meldorf,5760,3355,37,0,650,839,419,152,673,0,275,24,0,0,31,0,0,19,0,111,0,0,0,0,5,0,0,0,0,3,117,0,0
DE_01051075,Neuenkirchen,771,497,2,0,81,151,36,27,137,0,22,2,0,0,1,0,0,2,0,17,0,0,0,0,1,0,0,0,0,2,16,0,0
DE_01051076,Neufeld,472,305,1,0,50,94,23,28,65,0,20,1,0,0,6,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051077,Neufelderkoog,100,74,0,0,3,41,7,5,11,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051078,Nindorf,952,626,1,0,116,190,70,37,129,0,33,4,0,0,5,0,0,3,0,22,0,0,0,0,0,0,0,0,0,2,14,0,0
DE_01051079,Norddeich,388,263,1,0,45,81,26,17,47,0,14,5,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0
DE_01051080,Norderheistedt,109,80,0,0,14,34,4,4,16,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051081,Norderwöhrden,196,114,0,0,16,52,2,14,18,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051082,Nordhastedt,2190,1417,12,0,280,453,127,60,290,0,73,11,0,0,4,0,0,14,0,56,0,0,0,0,1,0,0,0,0,3,33,0,0
DE_01051083,Odderade,271,192,0,0,28,48,12,12,59,0,8,1,0,0,1,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_01051084,Oesterdeichstrich,182,124,0,0,17,50,6,8,17,0,10,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051085,Offenbüttel,209,162,2,0,16,69,11,13,27,0,8,1,0,0,1,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051086,Osterrade,327,210,1,0,34,84,19,9,40,0,10,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
DE_01051087,Ostrohe,753,509,4,0,73,180,50,31,96,0,30,4,0,0,3,0,0,5,0,13,0,0,0,0,0,0,0,0,0,2,18,0,0
DE_01051088,Pahlen,953,593,6,0,68,216,43,42,137,0,30,6,0,0,3,0,0,5,0,24,0,0,0,0,0,0,0,0,0,1,12,0,0
DE_01051089,Quickborn,154,112,2,0,12,23,9,9,41,0,7,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01051090,Ramhusen,118,88,1,0,7,32,4,6,26,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051092,Rehm-Flehde-Bargen,455,286,0,0,33,80,28,8,86,0,17,2,0,0,3,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,18,0,0
DE_01051093,Reinsbüttel,356,238,2,0,52,54,29,14,51,0,7,5,0,0,2,0,0,1,0,14,0,0,0,0,0,0,0,0,0,1,6,0,0
DE_01051096,Sankt Annen,262,158,0,0,19,48,19,5,45,0,3,3,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051097,Sankt Michaelisdonn,2833,1732,11,0,289,497,115,78,475,0,111,20,0,0,12,0,0,9,0,67,0,0,0,0,0,0,0,0,0,1,47,0,0
DE_01051098,Sarzbüttel,595,408,1,0,70,113,36,29,94,0,19,4,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,13,0,0
DE_01051099,Schafstedt,1101,748,1,0,109,229,67,46,169,0,55,11,0,0,6,0,0,5,0,29,0,0,0,0,0,0,0,0,0,3,18,0,0
DE_01051100,Schalkholz,488,288,2,0,18,88,26,25,81,0,14,0,0,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,1,11,0,0
DE_01051102,Schlichting,195,127,1,0,13,41,12,5,32,0,8,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_01051103,Schmedeswurth,152,108,1,0,15,34,9,11,23,0,9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01051105,Schülp,325,223,2,0,44,60,29,14,45,0,6,2,0,0,2,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051107,Stelle-Wittenwurth,403,215,0,0,27,67,16,10,53,0,12,4,0,0,1,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051108,Strübbel,76,51,1,0,7,17,10,4,2,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_01051109,Süderdeich,358,223,0,0,39,66,29,14,36,0,11,1,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0
DE_01051110,Süderhastedt,616,379,3,0,43,156,28,23,90,0,8,6,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,11,0,0
DE_01051113,Wöhrden,926,555,3,0,97,173,42,37,110,0,32,6,0,0,6,0,0,3,0,26,0,0,0,0,0,0,0,0,0,4,16,0,0
DE_01051114,Tellingstedt,2207,1323,9,0,185,490,83,91,287,0,67,6,0,0,2,0,0,7,0,47,0,0,0,0,0,0,0,0,0,2,47,0,0
DE_01051117,Tielenhemme,130,89,0,0,10,30,6,7,21,0,7,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051118,Trennewurth,204,146,1,0,25,39,11,8,44,0,5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0
DE_01051119,Volsemenhusen,273,165,2,0,20,40,22,11,49,0,10,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051121,Warwerort,208,128,2,0,26,40,11,5,26,0,7,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051122,Weddingstedt,1895,1179,12,0,212,404,88,71,230,0,67,12,0,0,6,0,0,6,0,40,0,0,0,0,1,0,0,0,0,1,29,0,0
DE_01051125,Welmbüttel,341,195,2,0,33,47,14,10,57,0,12,1,0,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051127,Wesselburen,2264,1366,4,0,262,389,104,71,341,0,66,11,0,0,10,0,0,10,0,57,0,0,0,0,1,0,0,0,0,1,39,0,0
DE_01051128,Wesselburener Deichhausen,102,80,0,0,11,24,12,3,18,0,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051129,Wesselburenerkoog,140,103,0,0,13,39,8,5,28,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051130,Wesseln,1132,723,4,0,148,213,72,43,140,0,38,4,0,0,1,0,0,9,0,22,0,0,0,0,0,0,0,0,0,2,27,0,0
DE_01051131,Westerborstel,86,68,0,0,6,34,8,5,8,0,2,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01051132,Westerdeichstrich,721,437,1,0,85,116,35,30,110,0,19,2,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0
DE_01051133,Wiemerstedt,131,106,0,0,6,49,12,3,30,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01051134,Windbergen,617,422,2,0,51,133,42,15,114,0,21,7,0,0,3,0,0,1,0,22,0,0,0,0,1,0,0,0,0,0,10,0,0
DE_01051135,Wolmersdorf,276,186,1,0,32,53,15,11,38,0,12,5,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01051136,Wrohm,583,397,1,0,38,172,34,16,84,0,14,1,0,0,4,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_01051137,Nordermeldorf,485,317,2,0,43,124,22,21,65,0,17,7,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0
DE_01051138,Tensbüttel-Röst,544,362,1,0,54,126,40,22,63,0,16,5,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,16,0,0
DE_01051139,Süderdorf,275,192,0,0,21,96,5,10,36,0,9,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0
DE_01051140,Oesterwurth,205,128,0,0,11,49,14,6,34,0,7,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01051141,Süderheistedt,416,255,1,0,33,89,24,19,48,0,7,3,0,0,3,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_01051963,Briefwahl Amt Burg-St. Michaelisdonn,0,2741,10,0,495,953,252,114,449,0,147,46,0,0,34,0,0,29,0,113,0,0,0,0,0,0,0,0,0,4,95,0,0
DE_01051966,Briefwahl Amt Marne-Nordsee,0,2119,4,0,410,647,219,114,343,0,122,31,0,0,20,0,0,18,0,92,0,0,0,0,1,0,0,0,0,2,96,0,0
DE_01051969,Briefwahl KSLG Eider,0,3408,5,0,539,1170,327,180,567,0,179,30,0,0,32,0,0,25,0,182,0,0,0,0,0,0,0,0,0,3,169,0,0
DE_01051972,Briefwahl KSLG Heider Umland,0,2705,6,0,553,942,299,145,310,0,134,23,0,0,28,0,0,17,0,152,0,0,0,0,3,0,0,0,0,1,92,0,0
DE_01051975,Briefwahl Amt Mitteldithmarschen,0,3886,11,0,704,1245,540,171,499,0,217,53,0,0,34,0,0,30,0,218,0,0,0,0,0,0,0,0,0,9,155,0,0
DE_01051978,Briefwahl Amt Büsum-Wesselburen,0,2315,8,0,492,848,259,128,274,0,97,17,0,0,18,0,0,10,0,85,0,0,0,0,1,0,0,0,0,3,75,0,0
DE_01053001,Albsfelde,64,55,1,0,12,16,11,3,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01053002,Alt Mölln,626,399,1,0,64,123,36,16,98,0,27,4,0,0,6,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0
DE_01053003,Aumühle,2495,1348,7,0,213,441,294,116,135,0,92,2,0,0,2,0,0,13,0,7,0,0,0,0,0,0,0,0,0,2,24,0,0
DE_01053004,Bäk,756,467,2,0,55,164,74,39,75,0,20,5,0,0,3,0,0,2,0,14,0,0,0,0,0,0,0,0,0,1,13,0,0
DE_01053005,Bälau,185,131,1,0,13,41,15,10,38,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0
DE_01053006,Basedow,527,326,2,0,39,77,22,25,116,0,14,7,0,0,3,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,10,0,0
DE_01053007,Basthorst,322,210,1,0,33,56,31,19,40,0,11,4,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01053008,Behlendorf,328,234,0,0,33,65,52,10,44,0,11,4,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0
DE_01053009,Berkenthin,1718,1076,3,0,227,273,125,45,235,0,79,13,0,0,4,0,0,4,0,28,0,0,0,0,0,0,0,0,0,6,34,0,0
DE_01053010,Besenthal,78,66,0,0,4,33,2,4,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01053011,Bliestorf,492,323,4,0,58,80,54,16,45,0,37,4,0,0,3,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,2,0,0
DE_01053012,Börnsen,3557,2258,10,0,486,577,351,91,423,0,179,12,0,0,13,0,0,18,0,14,0,0,0,0,1,0,0,0,0,2,81,0,0
DE_01053013,Borstorf,260,194,1,0,19,56,24,14,50,0,18,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0
DE_01053014,Breitenfelde,1608,1039,5,0,196,282,101,46,278,0,52,14,0,0,4,0,0,6,0,14,0,0,0,0,0,0,0,0,0,3,38,0,0
DE_01053015,Bröthen,248,164,0,0,20,49,27,10,41,0,7,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0
DE_01053016,Brunsmark,135,96,1,0,21,27,7,5,17,0,4,2,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01053017,Brunstorf,574,386,0,0,38,123,35,21,98,0,34,4,0,0,2,0,0,7,0,5,0,0,0,0,0,0,0,0,0,2,17,0,0
DE_01053018,Buchholz,187,133,0,0,25,31,52,10,2,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
DE_01053019,Buchhorst,129,102,1,0,21,28,14,4,20,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
DE_01053020,Büchen,5139,3216,21,0,612,879,410,126,675,0,255,47,0,0,22,0,0,25,0,44,0,0,0,0,0,0,0,0,0,5,95,0,0
DE_01053021,Dahmker,134,96,0,0,7,30,16,8,25,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0
DE_01053022,Dalldorf,281,203,1,0,23,62,18,10,55,0,9,4,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,7,0,0
DE_01053023,Dassendorf,2660,1633,5,0,303,531,213,112,293,0,74,10,0,0,8,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,50,0,0
DE_01053024,Düchelsdorf,124,83,2,0,13,20,7,7,19,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,0,0
DE_01053025,Duvensee,445,321,2,0,36,105,35,18,83,0,22,2,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,1,10,0,0
DE_01053026,Einhaus,336,245,0,0,49,60,51,4,43,0,27,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0
DE_01053027,Elmenhorst,605,427,4,0,66,119,36,35,112,0,23,7,0,0,2,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0
DE_01053028,Escheburg,3097,2085,11,0,408,588,290,106,418,0,136,13,0,0,8,0,0,17,0,19,0,0,0,0,0,0,0,0,0,4,67,0,0
DE_01053029,Fitzen,307,224,1,0,42,62,33,5,57,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
DE_01053031,Fuhlenhagen,292,195,1,0,31,72,22,16,32,0,10,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0
DE_01053032,Geesthacht,22768,18123,118,0,3893,4572,1834,707,3808,0,1547,178,0,0,163,0,0,202,0,192,0,0,0,0,5,0,0,0,0,42,862,0,0
DE_01053033,Giesensdorf,113,60,1,0,10,19,8,2,11,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01053034,Göldenitz,198,155,0,0,21,73,14,5,31,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
DE_01053035,Göttin,57,49,0,0,8,7,15,2,10,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE_01053036,Grabau,275,179,0,0,30,65,24,7,29,0,13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0
DE_01053037,Grambek,419,303,0,0,63,91,34,19,64,0,16,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0
DE_01053038,Grinau,239,114,2,0,16,35,15,9,19,0,9,2,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01053039,Groß Boden,173,116,2,0,17,40,14,2,21,0,10,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0
DE_01053040,Groß Disnack,73,59,0,0,7,26,3,6,10,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053041,Groß Grönau,2958,2077,7,0,424,635,368,119,266,0,139,11,0,0,6,0,0,12,0,36,0,0,0,0,1,0,0,0,0,2,51,0,0
DE_01053042,Groß Pampau,129,115,1,0,13,53,10,5,25,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0
DE_01053043,Groß Sarau,817,558,3,0,89,168,105,29,99,0,31,3,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0
DE_01053044,Groß Schenkenberg,450,330,2,0,61,78,59,10,62,0,34,0,0,0,1,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0
DE_01053045,Grove,214,157,2,0,22,49,8,16,36,0,11,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,8,0,0
DE_01053046,Gudow,1416,906,3,0,155,273,87,51,210,0,60,13,0,0,7,0,0,2,0,14,0,0,0,0,0,0,0,0,0,2,29,0,0
DE_01053047,Gülzow,980,694,5,0,142,190,65,37,168,0,38,9,0,0,2,0,0,1,0,16,0,0,0,0,0,0,0,0,0,1,20,0,0
DE_01053048,Güster,1080,686,1,0,127,200,69,34,149,0,40,7,0,0,8,0,0,3,0,11,0,0,0,0,0,0,0,0,0,1,36,0,0
DE_01053049,Hamfelde,416,314,2,0,53,90,45,27,65,0,12,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0
DE_01053050,Hamwarde,653,440,1,0,77,151,33,19,99,0,21,4,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,20,0,0
DE_01053051,Harmsdorf,248,183,1,0,23,78,15,14,35,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0
DE_01053052,Havekost,149,89,2,0,9,39,4,6,17,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DE_01053053,Hohenhorn,406,273,3,0,44,88,29,15,57,0,23,1,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0
