gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,AfD,FDP,Linke,Grüne,CSU,FW,Die PARTEI,Tierschutzpartei,HEIMAT,PIRATEN,ÖDP,V-Partei³,DiB,BP,Tierschutzallianz,MLPD,Verjüngungsforschung,Menschliche Welt,DKP,Graue,BüSo,PdH,GART,du.,SGP,dieBasis,Bündnis C,pro Deutschland,III. Weg,BÜNDNIS21,LIEBE,WB,PdF,LfK,SSW,Team Todenhöfer,UNABHÄNGIGE,Volt
DE_03454042,Rastdorf,764,456,5,0,215,72,47,73,4,31,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454043,Renkenberge,504,387,0,0,190,83,29,34,5,35,0,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454044,Rhede (Ems),3136,2467,24,0,997,634,174,274,62,207,0,7,25,32,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,3
DE_03454045,Salzbergen,6039,4961,32,0,1936,1358,223,533,94,596,0,24,41,44,1,14,2,1,0,0,0,0,0,0,0,0,0,4,0,1,0,36,0,0,0,0,0,1,0,0,0,9,0,11
DE_03454046,Schapen,1879,959,3,0,475,216,58,106,16,61,0,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
DE_03454047,Sögel,4689,3330,21,0,1244,891,230,363,98,369,0,26,22,26,1,8,1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,1,0,0,0,4,0,2
DE_03454048,Spahnharrenstätte,1075,645,6,0,291,145,37,84,10,57,0,2,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
DE_03454049,Spelle,7079,5373,31,0,2047,1277,423,688,111,584,0,18,58,45,5,11,5,2,0,0,0,0,0,0,0,0,0,2,0,2,0,39,0,0,0,0,0,3,0,0,0,5,0,17
DE_03454050,Stavern,834,603,4,0,301,163,13,50,9,53,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
DE_03454051,Surwold,3180,1844,13,0,642,476,211,258,34,137,0,9,13,21,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,1,0,3
DE_03454052,Sustrum,906,619,2,0,327,128,27,74,8,36,0,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_03454053,Thuine,1436,770,8,0,354,194,33,88,8,71,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454054,Twist,6699,4928,42,0,2040,1370,300,553,81,338,0,25,51,52,3,15,1,0,0,0,0,1,0,0,3,0,0,3,0,2,0,43,0,0,0,0,0,0,0,0,0,2,0,3
DE_03454055,Vrees,1287,830,6,0,362,177,93,110,16,45,0,2,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454056,Walchum,1222,793,11,0,348,214,71,82,7,48,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DE_03454057,Werlte,7064,3577,43,0,1306,847,386,481,102,288,0,19,36,15,2,10,1,0,0,0,0,1,0,0,1,0,0,3,0,1,0,21,0,0,0,0,0,0,0,0,0,3,0,11
DE_03454058,Werpeloh,802,568,5,0,269,130,16,63,13,54,0,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454059,Wettrup,445,310,5,0,140,77,7,51,7,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454060,Wippingen,733,471,4,0,225,79,30,58,11,48,0,5,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_03454901,Briefwahl SG Dörpen,0,2370,7,0,1011,617,138,233,48,230,0,14,14,23,3,5,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,1,0,0,0,2,0,3
DE_03454902,Briefwahl SG Freren ohne Stadt Freren,0,916,8,0,495,187,29,78,15,76,0,1,8,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2
DE_03454903,Briefwahl Gemeinden Dohren und Herzlake,0,799,3,0,293,256,29,86,17,78,0,8,4,5,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,1
DE_03454904,Briefwahl SG Lathen,0,1415,13,0,600,342,62,108,34,186,0,6,13,29,0,4,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,5
DE_03454905,Briefwahl SG Lengerich,0,1588,7,0,699,359,45,244,23,158,0,6,18,8,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1
DE_03454906,Briefwahl SG Nordhümmling,0,1389,1,0,517,418,102,115,34,151,0,8,6,17,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0,2
DE_03454907,Briefwahl SG Sögel ohne Gemeinde Sögel,0,1378,9,0,604,369,73,115,29,138,0,6,9,16,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2
DE_03454908,Briefwahl SG Spelle ohne Gemeinde Spelle,0,860,2,0,399,190,35,95,9,92,0,5,4,9,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,4
DE_03454909,Briefwahl SG Werlte,0,2319,11,0,1034,533,131,255,41,234,0,12,19,27,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,1
DE_03455007,Jever,12112,9124,82,0,2079,3207,517,1097,219,1442,0,60,95,148,4,22,3,4,0,0,0,0,0,0,0,0,0,5,0,8,0,97,0,0,0,0,0,3,0,0,0,19,0,13
DE_03455014,Sande,7113,5183,73,0,926,2160,397,512,159,639,0,84,58,79,4,12,0,5,0,0,0,0,0,0,1,0,0,4,0,6,0,35,0,0,0,0,0,0,0,0,0,12,0,17
DE_03455015,Schortens,17008,12681,107,0,2718,4911,1024,1313,335,1497,0,168,125,204,8,53,11,10,0,0,0,1,0,0,2,0,0,10,0,5,0,108,0,0,0,0,0,1,0,0,0,45,0,25
DE_03455020,Wangerland,8008,5671,65,0,1361,2131,422,656,164,600,0,56,42,85,4,15,1,3,0,0,0,3,0,0,0,0,0,3,0,1,0,49,0,0,0,0,0,0,0,0,0,2,0,8
DE_03455021,Wangerooge,950,699,6,0,152,221,32,53,32,170,0,2,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,1
DE_03455025,Bockhorn,7364,5437,54,0,1122,2095,459,615,144,607,0,62,63,91,2,14,3,4,0,0,0,0,0,0,0,0,0,2,0,3,0,77,0,0,0,0,0,2,0,0,0,8,0,10
DE_03455026,Varel,19788,14843,117,0,2708,5800,921,1607,497,2360,0,130,139,247,16,39,5,11,0,0,0,10,0,0,3,0,0,8,0,8,0,152,0,0,0,0,0,5,0,0,0,31,0,29
DE_03455027,Zetel,9850,7262,64,0,1469,2776,694,742,237,852,0,66,85,111,10,29,2,6,0,0,0,1,0,0,0,0,0,2,0,6,0,80,0,0,0,0,0,3,0,0,0,14,0,13
DE_03456001,Bad Bentheim,10425,7908,53,0,2121,2948,385,929,181,1025,0,31,48,74,3,20,5,4,0,0,0,3,0,0,2,0,0,5,0,1,0,33,0,0,0,0,0,1,0,0,0,19,0,17
DE_03456002,Emlichheim,4820,3799,21,0,1275,1409,108,406,68,427,0,11,28,14,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,15,0,0,0,0,0,0,0,0,0,1,0,7
DE_03456003,Engden,304,227,0,0,120,47,9,33,2,11,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456004,Esche,420,292,0,0,133,70,17,50,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456005,Georgsdorf,967,606,4,0,208,210,26,61,15,60,0,1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456006,Getelo,297,201,0,0,99,56,4,30,1,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456007,Gölenkamp,431,326,1,0,160,84,3,38,5,25,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DE_03456008,Halle,436,318,5,0,165,69,15,40,4,16,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456009,Hoogstede,2117,1375,10,0,565,449,39,190,12,82,0,5,12,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
DE_03456010,Isterberg,434,298,3,0,126,70,7,52,2,31,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456011,Itterbeck,1113,740,3,0,312,219,34,93,21,47,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
DE_03456012,Laar,1115,761,4,0,404,162,20,105,8,45,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DE_03456013,Lage,703,474,2,0,132,205,19,47,12,49,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456014,Neuenhaus,7331,5498,34,0,1510,2012,306,542,143,777,0,25,32,52,2,7,0,3,0,0,0,0,0,0,1,0,0,2,0,2,0,38,0,0,0,0,0,0,0,0,0,6,0,4
DE_03456015,Nordhorn,39268,28411,160,0,6682,10669,1690,3231,813,4000,0,123,223,328,22,69,30,17,0,0,0,2,0,0,6,0,0,15,0,17,0,205,0,0,0,0,0,5,0,0,0,72,0,32
DE_03456016,Ohne,464,344,2,0,107,114,14,58,2,39,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456017,Osterwald,855,611,3,0,300,139,20,66,8,62,0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
DE_03456018,Quendorf,441,313,4,0,110,99,13,57,7,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456019,Ringe,1289,897,3,0,359,264,34,112,15,80,0,2,4,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0
DE_03456020,Samern,603,388,3,0,123,137,23,66,3,27,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE_03456023,Uelsen,3977,3231,8,0,967,1215,146,353,56,374,0,9,27,29,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,2,0,0,0,6,0,6
DE_03456024,Wielen,189,142,0,0,55,44,3,22,2,12,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456025,Wietmarschen,9543,7913,53,0,3312,1954,400,964,140,875,0,20,49,57,2,10,5,2,0,0,0,1,0,0,0,0,0,13,0,6,0,30,0,0,0,0,0,2,0,0,0,9,0,9
DE_03456026,Wilsum,1060,750,6,0,336,183,7,120,9,74,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
DE_03456027,"Schüttorf, Stadt",9426,5389,42,0,1138,2224,358,588,113,682,0,25,40,62,4,16,2,3,0,0,0,1,0,0,2,0,0,7,0,3,0,43,0,0,0,0,0,0,0,0,0,31,0,5
DE_03456901,Briefwahl SG Emlichheim ohne Gemeinde Emlichheim,0,717,4,0,270,210,23,100,8,77,0,2,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
DE_03456902,Briefwahl SG Neuenhaus ohne Stadt Neuenhaus,0,502,0,0,178,176,6,54,8,69,0,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_03456903,Briefwahl SG Schüttorf,0,1952,3,0,471,743,88,227,43,298,0,8,8,28,2,7,1,2,0,0,0,2,0,0,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,7,0,4
DE_03456904,Briefwahl SG Uelsen ohne Gemeinde Uelsen,0,528,3,0,204,152,26,65,3,59,0,1,4,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_03457002,Borkum,3859,2881,26,0,678,988,126,263,91,466,0,35,38,66,4,13,0,6,0,0,0,1,0,0,0,0,0,4,0,2,0,53,0,0,0,0,0,3,0,0,0,5,0,13
DE_03457003,Brinkum,637,388,2,0,76,144,39,45,17,45,0,1,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
DE_03457006,Detern,2218,1213,23,0,350,419,111,110,30,108,0,7,8,22,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,3,0,1
DE_03457008,Filsum,1694,1066,13,0,374,310,102,104,18,98,0,3,14,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,1
DE_03457009,Firrel,656,398,3,0,160,91,53,46,9,21,0,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
DE_03457010,Hesel,3630,1895,19,0,533,633,181,187,56,177,0,8,24,19,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,37,0,0,0,0,0,0,0,0,0,2,0,2
DE_03457011,Holtland,1753,899,1,0,207,357,87,76,24,110,0,8,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
DE_03457012,Jemgum,2864,2259,23,0,485,1019,163,199,67,229,0,3,13,25,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,16,0,0,0,0,0,1,0,0,0,3,0,1
DE_03457013,Leer (Ostfriesland),25926,18691,160,0,3638,6765,1299,1824,750,3228,0,69,224,251,10,68,3,13,0,0,0,3,0,0,8,0,0,16,0,14,0,244,0,0,0,0,0,2,0,0,0,30,0,72
DE_03457014,Moormerland,18737,13269,151,0,2763,5500,1208,1165,398,1326,0,101,122,221,16,51,12,8,0,0,0,3,0,0,5,0,0,6,0,6,0,163,0,0,0,0,0,0,0,0,0,13,0,31
DE_03457015,Neukamperfehn,1380,694,10,0,140,273,65,63,19,82,0,8,10,12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1
DE_03457016,Nortmoor,1411,867,16,0,234,272,71,89,26,116,0,2,5,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,2
DE_03457017,Ostrhauderfehn,9189,6418,64,0,1441,2521,713,558,191,631,0,47,47,96,8,24,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,48,0,0,0,0,0,0,0,0,0,11,0,11
DE_03457018,Rhauderfehn,14535,10185,75,0,2412,3901,849,944,339,1154,0,59,111,136,7,36,6,3,0,0,0,0,0,0,2,0,0,9,0,5,0,111,0,0,0,0,0,4,0,0,0,6,0,16
DE_03457019,Schwerinsdorf,577,314,5,0,99,109,31,37,8,16,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
DE_03457020,Uplengen,9553,7276,44,0,2255,2234,668,842,164,728,0,34,60,94,7,30,4,7,0,0,0,1,0,0,1,0,0,3,0,4,0,71,0,0,0,0,0,0,0,0,0,4,0,21
DE_03457021,Weener,11985,8729,113,0,1794,3880,869,661,213,822,0,40,66,89,13,18,3,4,0,0,0,0,0,0,2,0,0,4,0,4,0,88,0,0,0,0,0,1,0,0,0,30,0,15
DE_03457022,Westoverledingen,16188,11533,66,0,2231,4899,1176,989,328,1165,0,64,142,177,13,37,6,9,0,0,0,1,0,0,3,0,0,2,0,7,0,172,0,0,0,0,0,3,0,0,0,18,0,25
DE_03457024,Bunde,5598,4197,43,0,858,1949,412,351,100,337,0,10,35,42,3,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,6
DE_03457902,Briefwahl SG Hesel,0,1894,20,0,528,636,132,177,43,235,0,16,22,36,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,1,0,10
DE_03457903,Briefwahl SG Jümme,0,965,9,0,322,283,67,78,25,132,0,7,9,9,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,1
DE_03458001,Beckeln,626,377,0,0,130,94,23,48,15,51,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
DE_03458002,Colnrade,590,347,3,0,68,105,40,63,8,44,0,1,8,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DE_03458003,Dötlingen,4963,3915,10,0,905,1178,277,647,109,591,0,38,28,47,2,11,2,1,0,0,0,0,0,0,0,0,0,3,0,2,0,51,0,0,0,0,0,3,0,0,0,5,0,5
DE_03458004,Dünsen,899,515,5,0,128,159,59,65,20,54,0,4,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
DE_03458005,Ganderkesee,25521,19819,181,0,4879,6196,1461,2529,510,2932,0,305,151,285,19,63,5,12,0,0,0,1,0,0,1,0,0,16,0,7,0,179,0,0,0,0,0,3,0,0,0,46,0,38
DE_03458006,Groß Ippener,870,433,3,0,132,98,45,58,11,62,0,4,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0
DE_03458007,Großenkneten,10509,7746,52,0,1810,2364,677,1044,245,1116,0,63,65,106,4,36,8,7,0,0,0,0,0,0,0,0,0,8,0,3,0,85,0,0,0,0,0,1,0,0,0,16,0,36
DE_03458008,Harpstedt,3832,2061,9,0,457,698,160,222,49,355,0,19,19,36,2,5,0,1,0,0,0,1,0,0,0,0,0,6,0,2,0,17,0,0,0,0,0,0,0,0,0,1,0,2
DE_03458009,Hatten,11526,9194,61,0,1851,2973,525,1196,306,1773,0,61,82,123,4,34,8,7,0,0,0,2,0,0,2,0,0,7,0,3,0,119,0,0,0,0,0,2,0,0,0,14,0,41
DE_03458010,Hude (Oldb),12856,10401,61,0,2403,3393,490,1157,307,1952,0,132,84,133,9,37,4,3,0,0,0,1,0,0,1,0,0,12,0,5,0,164,0,0,0,0,0,5,0,0,0,16,0,32
DE_03458011,Kirchseelte,964,512,3,0,129,145,46,77,14,72,0,3,6,7,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DE_03458012,Prinzhöfte,498,273,2,0,83,68,25,39,5,34,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1
DE_03458013,Wardenburg,13295,9893,54,0,2292,3191,608,1102,290,1878,0,76,69,107,12,33,7,6,0,0,0,0,0,0,1,0,0,8,0,4,0,99,0,0,0,0,0,4,0,0,0,9,0,43
DE_03458014,Wildeshausen,14569,10574,55,0,2364,2979,950,1604,358,1635,0,101,92,151,8,61,5,8,0,0,0,2,0,0,1,0,0,8,0,6,0,103,0,0,0,0,0,10,0,0,0,53,0,20
DE_03458015,Winkelsett,422,212,0,0,46,42,25,44,14,30,0,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
DE_03458901,Briefwahl SG Harpstedt,0,1995,8,0,506,600,114,246,77,348,0,20,17,29,0,3,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,17,0,0,0,0,0,2,0,0,0,2,0,1
DE_03459001,Alfhausen,2926,2153,14,0,854,526,190,219,50,238,0,7,14,22,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
DE_03459002,Ankum,5650,4008,29,0,1452,999,340,521,98,438,0,21,25,30,3,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,1,0,0,0,6,0,5
DE_03459003,Bad Essen,11975,9025,83,0,2299,2923,826,988,211,1229,0,53,65,97,7,34,6,5,0,0,0,0,0,0,1,0,0,6,0,4,0,158,0,0,0,0,0,0,0,0,0,17,0,13
DE_03459004,Bad Iburg,8618,6905,79,0,2074,1963,312,947,127,1127,0,37,51,70,6,11,4,3,0,0,0,0,0,0,0,0,0,4,0,3,0,63,0,0,0,0,0,1,0,0,0,14,0,9
DE_03459005,Bad Laer,7004,5457,51,0,2016,1277,294,712,104,802,0,22,53,51,3,14,5,2,0,0,0,0,0,0,1,0,0,3,0,2,0,37,0,0,0,0,0,1,0,0,0,5,0,2
DE_03459006,Bad Rothenfelde,6352,4704,60,0,1300,1429,347,612,130,658,0,17,34,34,1,8,7,3,0,0,0,0,0,0,3,0,0,4,0,1,0,42,0,0,0,0,0,2,0,0,0,4,0,8
DE_03459007,Badbergen,3225,2348,15,0,555,806,180,342,46,290,0,17,23,24,3,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,3
DE_03459008,Belm,10383,7409,47,0,1967,2347,632,723,233,1094,0,41,63,57,5,21,3,3,0,0,0,0,0,0,0,0,0,14,0,1,0,111,0,0,0,0,0,1,0,0,0,32,0,14
DE_03459009,Berge,2867,2306,16,0,751,909,87,232,46,195,0,16,19,12,0,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,3
DE_03459010,Bersenbrück,6406,4370,59,0,1417,1223,407,418,134,567,0,19,31,19,3,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,49,0,0,0,0,0,0,0,0,0,10,0,1
DE_03459011,Bippen,2237,1734,25,0,515,633,93,174,36,203,0,5,11,11,2,7,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,1
DE_03459012,Bissendorf,11673,9592,50,0,2339,3321,479,1018,279,1668,0,58,74,97,8,16,7,8,0,0,0,0,0,0,10,0,0,8,0,3,0,110,0,0,0,0,0,1,0,0,0,17,0,21
DE_03459013,Bohmte,9836,7280,57,0,1944,2288,662,753,193,958,0,52,56,82,7,29,6,6,0,0,0,0,0,0,1,0,0,5,0,5,0,150,0,0,0,0,0,0,0,0,0,8,0,18
DE_03459014,Bramsche,23526,17553,134,0,3468,6812,1261,1601,584,2898,0,70,117,179,17,46,8,12,0,0,0,2,0,0,5,0,0,11,0,15,0,250,0,0,0,0,0,1,0,0,0,34,0,28
DE_03459015,Dissen am Teutoburger Wald,6641,4682,62,0,1204,1384,427,584,154,634,0,32,31,53,3,22,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,57,0,0,0,0,0,2,0,0,0,16,0,7
DE_03459016,Eggermühlen,1354,1082,12,0,444,256,84,115,25,96,0,8,15,14,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1
DE_03459017,Fürstenau,7130,4909,58,0,1534,1763,402,442,102,449,0,21,32,33,6,12,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,37,0,0,0,0,0,0,0,0,0,9,0,4
DE_03459018,Gehrde,1850,1307,5,0,346,362,143,181,33,165,0,18,8,11,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0,1,0,0,0,2,0,3
DE_03459019,Georgsmarienhütte,24681,19875,103,0,5477,6685,878,1961,525,3415,0,93,124,180,17,65,13,5,0,0,0,0,0,0,7,0,0,7,0,8,0,216,0,0,0,0,0,4,0,0,0,58,0,34
DE_03459020,Hagen am Teutoburger Wald,10813,8943,58,0,2756,2912,331,792,259,1540,0,15,76,67,5,26,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,60,0,0,0,0,0,1,0,0,0,11,0,19
DE_03459021,Hasbergen,8800,6843,67,0,1580,2509,367,655,194,1181,0,28,38,82,9,13,3,0,0,0,0,0,0,0,1,0,0,5,0,3,0,91,0,0,0,0,0,0,0,0,0,8,0,9
DE_03459022,Hilter am Teutoburger Wald,8107,6401,56,0,1798,2086,362,689,151,982,0,33,49,70,4,22,4,5,0,0,0,1,0,0,2,0,0,4,0,2,0,58,0,0,0,0,0,0,0,0,0,15,0,8
DE_03459023,Kettenkamp,1353,1072,14,0,464,310,59,93,11,79,0,3,8,4,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,6
DE_03459024,Melle,35595,28251,293,0,7372,9222,1415,2954,732,4925,0,163,213,279,26,71,12,18,0,0,0,2,0,0,5,0,0,15,0,14,0,368,0,0,0,0,0,3,0,0,0,102,0,47
DE_03459025,Menslage,1861,1435,11,0,334,578,61,181,60,170,0,7,3,16,2,2,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
DE_03459026,Merzen,2972,2249,34,0,920,582,124,270,30,245,0,6,12,10,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,1
DE_03459027,Neuenkirchen,3454,2656,17,0,1150,597,188,356,35,248,0,9,8,19,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,2
DE_03459028,Nortrup,2218,1633,9,0,481,539,125,167,32,217,0,16,22,10,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,1
