gisco_id,name,registered,turnout,invalid,blank,LFI-PRG-GRS-MRC,AR,PI-SIEL,PP (2006),LREM-MoDem-Agir-MR-UDE-AC,DR [Démocratie représentative],LP (2017),PACE,GE-MEI-MDP-UDE,DF,UDI,PS-PP-ND-PRG,PFE,MIC,DLF,AE,D19,LO,PCF,UPR,G·s,AVE,RN,NEA,PRC,EDE,ÉC,AJ,LR-LC-CPNT,LÉ,PA,ACPLI,UDLEF,UDMF
FR_78688,Voisins-le-Bretonneux,8994,5783,32,37,150,1,0,7,2091,0,5,4,115,0,204,288,3,0,136,9,6,15,60,53,154,3,545,0,0,2,0,17,833,886,117,4,4,2
FR_38564,Voissant,182,107,2,2,2,0,0,0,23,0,1,0,2,0,2,5,0,0,1,0,0,2,1,0,4,0,27,0,0,0,0,0,8,19,5,1,0,0
FR_17481,Voissay,135,74,5,5,1,0,0,0,14,0,1,0,1,0,4,3,0,0,2,0,0,0,1,0,1,0,23,0,0,0,0,0,5,4,4,0,0,0
FR_39582,Voiteur,611,374,9,11,19,0,0,0,97,0,2,0,10,0,18,17,0,0,7,0,0,2,8,3,9,0,63,0,0,0,0,2,36,54,7,0,0,0
FR_72381,Voivres-lès-le-Mans,965,495,14,28,30,0,0,0,64,0,2,0,7,0,13,25,0,0,22,0,0,5,8,6,17,0,120,0,0,0,0,4,35,82,12,1,0,0
FR_59628,Volckerinckhove,427,266,4,15,8,0,0,0,46,0,3,1,3,0,16,10,0,0,15,0,0,1,4,1,7,1,67,0,0,0,0,3,30,24,7,0,0,0
FR_71590,Volesvres,504,255,9,10,12,0,0,0,56,0,1,0,3,0,12,6,0,0,19,0,0,1,5,3,4,0,54,0,0,1,0,3,39,12,4,1,0,0
FR_68352,Volgelsheim,1581,710,38,3,41,0,0,0,125,0,5,0,30,0,20,30,4,0,41,1,0,6,4,9,27,0,210,0,0,0,0,4,43,56,11,2,0,0
FR_67509,Volksberg,313,121,2,3,3,0,0,0,19,0,1,0,2,0,5,3,0,0,14,0,0,3,0,3,0,0,34,0,0,0,0,0,4,20,5,0,0,0
FR_63468,Vollore-Montagne,315,179,7,7,13,0,0,0,31,0,0,0,1,0,4,6,0,0,4,0,0,2,8,0,3,0,68,0,0,0,0,1,13,8,3,0,0,0
FR_63469,Vollore-Ville,598,351,14,7,13,0,0,0,67,0,1,0,7,0,16,12,0,0,7,0,0,4,29,4,6,0,79,0,0,0,0,0,46,36,2,1,0,0
FR_57731,Volmerange-les-Mines,1506,748,12,9,48,0,0,2,207,0,5,0,21,0,26,47,1,0,28,0,1,7,13,18,8,0,131,0,0,1,0,1,26,106,27,3,0,0
FR_57730,Volmerange-lès-Boulay,399,250,3,6,21,0,0,0,37,0,4,0,3,0,8,20,1,0,16,0,0,1,6,2,15,0,53,0,0,0,0,0,14,34,6,0,0,0
FR_57732,Volmunster,591,296,9,13,10,0,0,0,53,0,1,0,2,0,11,12,1,0,21,0,0,2,3,3,10,0,95,0,0,0,0,0,18,24,4,4,0,0
FR_21712,Volnay,236,126,4,1,1,0,0,0,49,0,0,0,0,0,2,1,0,0,2,0,0,0,1,2,1,0,24,0,0,0,0,0,30,5,2,1,0,0
FR_72382,Volnay,678,378,14,18,31,0,0,0,60,0,2,0,10,0,6,16,0,0,11,0,0,8,4,3,10,0,115,0,0,0,0,2,24,33,10,1,0,0
FR_70574,Volon,65,45,2,0,1,0,0,0,5,0,2,0,0,0,1,3,0,0,4,0,0,0,0,1,1,0,21,0,0,0,0,1,0,0,3,0,0,0
FR_04244,Volonne,1241,766,18,23,44,0,0,0,145,0,5,0,6,0,5,28,0,0,38,0,1,4,25,13,19,0,194,0,0,3,0,3,55,116,16,5,0,0
FR_2B355,Volpajola,373,122,1,5,1,0,0,0,14,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,1,14,33,10,0,0,0
FR_57733,Volstroff,1528,687,7,12,30,1,0,0,156,0,4,0,18,0,23,37,0,0,35,0,0,9,9,5,17,0,150,0,0,0,0,3,36,90,42,3,0,0
FR_26378,Volvent,47,31,0,5,1,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,10,5,0,0,0,0
FR_63470,Volvic,3497,1735,40,48,138,0,0,0,342,0,7,0,31,0,48,154,0,0,40,0,0,14,67,13,85,0,244,0,0,1,0,12,106,279,59,7,0,0
FR_04245,Volx,2372,1295,40,31,104,0,0,0,236,0,4,0,22,0,18,52,0,0,61,0,0,4,32,15,51,1,340,0,0,3,0,8,83,159,27,4,0,0
FR_88521,Vomécourt,231,134,0,6,10,0,0,0,30,0,3,0,3,0,5,1,0,0,2,0,0,3,0,0,1,0,37,0,0,0,0,1,17,14,0,1,0,0
FR_88522,Vomécourt-sur-Madon,68,51,2,1,3,0,0,0,9,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,16,0,0,0,0,1,5,5,3,1,0,0
FR_52546,Voncourt,18,14,0,1,0,0,0,0,3,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
FR_08489,Voncq,174,101,3,2,1,0,0,0,24,0,0,0,3,0,1,6,0,0,10,0,0,0,4,2,4,0,27,0,0,0,0,0,6,4,3,1,0,0
FR_21713,Vonges,229,117,2,3,5,0,0,0,19,0,2,0,1,0,5,1,0,0,6,0,0,2,0,0,3,0,48,0,0,0,0,0,8,8,3,1,0,0
FR_01456,Vongnes,72,46,3,1,1,0,0,0,15,0,1,0,2,0,2,1,0,0,3,0,0,0,1,1,3,0,2,0,0,0,0,0,2,6,2,0,0,0
FR_01457,Vonnas,2082,996,21,25,37,0,0,0,238,0,9,0,23,0,41,42,0,0,43,0,1,1,16,10,24,0,231,0,0,1,0,5,121,84,18,5,0,0
FR_70575,Voray-sur-lOgnon,568,307,10,6,9,0,0,0,71,0,2,0,6,0,4,19,0,0,11,0,0,3,6,6,8,0,59,0,0,1,0,2,24,51,7,2,0,0
FR_38565,Voreppe,6750,3850,53,78,210,0,0,4,955,0,19,1,85,0,79,241,1,0,107,1,0,19,62,46,139,0,755,0,0,2,0,12,286,620,68,5,0,2
FR_43267,Vorey,1181,634,20,11,24,0,0,0,105,0,6,0,9,0,12,26,0,0,10,1,0,2,13,8,15,0,171,0,0,0,0,5,117,58,20,1,0,0
FR_02824,Vorges,322,201,5,7,6,0,0,0,58,0,2,0,1,0,5,7,0,0,10,0,0,4,1,2,3,0,52,0,0,0,0,2,16,17,3,0,0,0
FR_25631,Vorges-les-Pins,442,238,1,3,12,0,0,0,46,0,2,0,5,0,11,13,0,0,5,0,3,7,2,2,14,0,52,0,0,0,0,0,13,40,6,1,0,0
FR_18288,Vorly,186,91,3,5,3,0,0,0,11,0,1,0,1,0,4,9,0,0,3,0,0,0,2,2,3,0,22,0,0,0,0,0,15,6,1,0,0,0
FR_18289,Vornay,395,230,2,7,9,0,0,0,32,0,2,0,6,0,13,16,0,0,7,0,0,0,5,3,5,0,80,0,0,0,0,1,14,23,5,0,0,0
FR_39583,Vosbles,164,107,2,5,9,0,0,0,21,0,0,0,1,0,2,4,0,0,5,0,0,1,2,5,5,0,14,0,0,1,0,4,7,18,1,0,0,0
FR_21714,Vosne-Romanée,312,176,1,8,6,0,0,0,51,0,0,0,2,0,7,2,0,0,8,0,0,2,2,2,5,0,30,0,0,0,0,0,39,10,1,0,0,0
FR_10441,Vosnon,186,109,4,4,9,0,0,0,20,0,0,0,1,0,2,2,0,0,6,0,0,1,0,2,0,0,35,0,0,0,0,1,10,6,5,1,0,0
FR_37280,Vou,203,134,6,2,11,0,0,1,16,0,0,0,1,0,6,13,0,0,1,0,0,1,1,2,6,0,31,0,0,0,0,1,20,15,0,0,0,0
FR_51652,Vouarces,56,40,4,2,2,0,0,0,3,0,2,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,6,2,0,0,0,0
FR_21715,Voudenay,173,84,2,6,1,0,0,0,12,0,1,0,0,0,1,1,0,0,3,0,0,2,1,5,4,0,32,0,0,0,0,0,4,8,1,0,0,0
FR_21716,Vougeot,158,89,2,5,2,0,0,0,30,0,0,0,2,0,2,6,0,0,3,0,0,0,0,1,0,0,12,0,0,1,0,1,9,10,3,0,0,0
FR_10443,Vougrey,33,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,8,5,0,0,0,0
FR_42338,Vougy,1189,666,18,25,47,0,0,0,126,0,4,6,3,0,21,37,0,0,42,1,0,5,15,5,14,0,159,0,0,1,0,5,65,58,8,1,0,0
FR_74312,Vougy,1120,500,13,22,18,0,0,0,71,0,10,0,14,0,13,18,0,0,20,0,1,0,5,9,15,0,142,0,0,0,0,4,59,50,11,1,0,4
FR_70576,Vougécourt,147,81,3,2,6,0,0,0,12,0,1,0,0,0,0,4,0,0,1,0,0,2,0,0,2,0,42,0,0,0,0,2,2,2,0,0,0,0
FR_16419,Vouharte,279,146,11,1,11,0,0,0,20,0,0,0,3,0,6,3,0,0,9,0,0,0,4,3,1,0,32,0,0,0,0,2,23,13,3,1,0,0
FR_70577,Vouhenans,316,186,4,9,15,0,0,0,25,0,4,0,0,0,5,9,0,0,4,3,0,7,5,3,5,0,39,0,0,1,0,1,10,31,5,1,0,0
FR_17482,Vouhé,518,285,9,9,22,0,0,0,51,0,3,0,6,0,8,19,0,0,14,0,3,3,3,1,5,0,72,0,0,0,0,0,26,29,2,0,0,0
FR_79354,Vouhé,280,156,7,10,15,0,0,0,25,0,0,0,6,0,4,6,0,0,6,0,0,1,0,0,4,0,23,0,0,0,0,0,13,34,2,0,0,0
FR_51654,Vouillers,172,100,3,1,2,0,0,0,10,0,1,0,1,0,1,3,0,0,4,0,0,5,5,0,2,0,46,0,0,0,0,1,8,7,0,0,0,0
FR_36248,Vouillon,179,110,2,1,5,0,0,0,22,0,1,0,0,0,2,10,0,0,6,0,0,2,3,0,3,0,28,0,0,1,0,1,14,7,2,0,0,0
FR_79355,Vouillé,2647,1462,29,39,94,0,0,1,363,0,3,0,49,0,40,118,0,0,45,2,0,9,24,12,58,0,184,0,0,1,2,6,83,271,22,7,0,0
FR_86294,Vouillé,2725,1504,41,53,58,0,0,0,343,0,6,0,34,0,35,82,0,0,66,0,2,24,19,22,50,0,320,0,0,1,0,9,104,203,27,5,0,0
FR_85304,Vouillé-les-Marais,505,295,6,14,15,0,0,0,42,0,1,0,4,0,8,22,0,0,11,0,0,0,2,2,10,0,106,0,0,1,0,1,17,30,3,0,0,0
FR_25632,Voujeaucourt,2364,1255,18,40,75,0,0,1,246,0,11,0,20,0,30,59,0,0,59,0,3,13,19,13,35,0,355,0,0,0,0,4,77,143,33,1,0,0
FR_21717,Voulaines-les-Templiers,249,138,4,2,10,0,0,0,26,0,1,0,3,0,4,5,0,0,4,0,0,2,1,0,1,0,44,0,0,0,0,0,16,11,4,0,0,0
FR_77529,Voulangis,1163,625,6,15,20,0,0,2,147,0,8,1,11,0,10,27,0,0,34,0,0,8,7,8,10,0,161,0,0,1,0,1,58,69,21,0,0,0
FR_16420,Voulgézac,246,130,2,2,8,0,0,0,28,0,0,0,3,0,5,6,0,0,3,0,0,0,3,3,4,0,31,0,0,0,0,0,6,23,1,2,0,0
FR_79242,Voulmentin,812,408,20,17,32,0,0,0,105,0,2,0,4,0,10,19,0,0,12,0,0,7,6,1,5,0,83,0,0,0,0,1,39,37,7,1,0,0
FR_86296,Voulon,336,181,5,12,10,0,0,0,44,0,0,0,2,3,2,8,0,0,7,0,0,3,2,0,7,0,42,0,0,0,0,1,6,22,5,0,0,0
FR_02826,Voulpaix,290,171,16,0,4,0,0,0,32,0,1,0,1,0,4,5,0,0,16,0,0,0,3,4,1,0,58,0,0,0,0,1,13,11,1,0,0,0
FR_07349,La Voulte-sur-Rhône,3442,1576,50,50,111,0,0,1,219,0,20,0,33,1,23,95,0,0,65,0,0,10,83,28,54,0,448,0,0,1,0,8,74,153,47,2,0,0
FR_77530,Voulton,259,183,2,6,4,0,0,0,14,0,0,1,3,0,7,4,0,0,21,0,0,1,2,0,2,0,67,0,0,0,0,0,37,8,4,0,0,0
FR_77531,Voulx,1242,599,10,19,39,1,0,0,75,0,8,0,5,0,23,23,0,0,27,0,0,6,26,13,9,0,202,0,0,1,0,2,53,33,18,4,1,1
FR_86295,Voulême,270,144,3,12,6,0,0,0,35,0,0,0,1,0,5,6,0,0,4,0,0,2,1,3,5,0,30,0,0,0,0,0,6,18,7,0,0,0
FR_86297,Vouneuil-sous-Biard,4477,2477,56,51,134,0,0,2,610,0,10,0,56,0,75,194,0,0,88,4,0,22,38,25,74,0,401,0,0,1,0,9,153,401,68,5,0,0
FR_86298,Vouneuil-sur-Vienne,1583,895,22,23,62,0,0,0,159,0,4,1,20,0,10,38,0,1,45,0,0,11,25,14,18,0,238,0,0,0,0,8,65,102,25,4,0,0
FR_38566,Vourey,1356,785,8,18,35,0,0,0,215,0,7,1,18,0,18,46,0,0,29,0,0,3,15,7,25,0,126,0,0,0,0,4,54,147,8,1,0,0
FR_69268,Vourles,2709,1535,12,16,36,0,0,0,514,0,5,0,37,1,64,47,1,0,43,0,0,1,16,16,26,0,239,0,0,1,0,4,188,236,30,2,0,0
FR_03319,Voussac,354,197,9,11,9,0,0,0,14,0,3,0,0,0,4,7,0,0,8,0,0,1,13,2,8,0,53,0,0,1,0,2,30,15,5,2,0,0
FR_89485,Voutenay-sur-Cure,148,89,3,2,1,0,0,0,21,0,2,0,2,0,2,1,0,0,2,0,0,0,1,2,2,0,22,0,0,0,0,0,8,17,1,0,0,0
FR_19288,Voutezac,946,610,16,31,48,0,0,0,107,0,2,0,9,0,11,50,0,0,18,2,0,10,23,9,19,0,133,0,0,1,0,0,41,71,8,1,0,0
FR_16421,Vouthon,326,210,5,4,22,0,0,0,34,0,1,0,6,0,5,11,0,0,10,0,1,2,2,3,0,0,64,0,0,0,0,2,16,19,3,0,0,0
FR_55574,Vouthon-Bas,58,41,0,0,1,0,0,0,4,0,2,0,0,0,2,8,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,3,1,0,0,0,0
FR_55575,Vouthon-Haut,75,54,2,2,3,0,0,0,1,0,4,0,1,0,0,3,0,0,3,0,0,1,1,0,2,0,26,0,0,0,0,1,3,0,1,0,0,0
FR_53276,Voutré,719,373,21,16,17,0,0,0,49,0,2,0,2,0,13,19,0,0,13,0,0,9,8,0,7,0,122,0,0,0,0,1,28,39,7,0,0,0
FR_85305,Vouvant,658,352,22,17,16,0,0,0,109,0,2,0,0,0,11,19,0,0,6,0,0,1,3,4,6,0,68,0,0,0,0,2,28,29,9,0,0,0
FR_37281,Vouvray,2549,1418,17,22,45,2,0,3,369,0,0,1,18,0,48,73,0,0,46,3,2,5,23,19,39,0,234,0,0,1,0,6,163,249,23,5,0,2
FR_72383,Vouvray-sur-Huisne,104,60,3,2,0,0,0,0,11,0,0,0,0,0,3,2,0,0,3,0,0,1,3,1,0,0,20,0,0,0,0,0,4,6,1,0,0,0
FR_88523,Vouxey,117,66,5,0,2,0,0,0,11,0,0,0,1,0,1,4,0,0,4,0,0,0,2,1,1,0,16,0,0,0,0,0,6,10,2,0,0,0
FR_86299,Vouzailles,407,211,3,7,20,0,0,0,54,0,1,0,8,0,2,9,0,0,3,0,0,1,5,2,10,0,55,0,0,0,0,3,7,18,2,1,0,0
FR_16422,Vouzan,515,309,13,8,28,0,0,0,45,0,3,0,7,0,1,19,0,0,13,0,0,4,5,6,10,0,105,0,0,0,0,4,12,22,4,0,0,0
FR_18290,Vouzeron,366,218,3,12,13,0,0,0,48,0,1,0,1,0,8,7,0,0,6,0,0,8,10,0,4,0,68,0,0,0,0,2,6,20,1,0,0,0
FR_08490,Vouziers,2860,1492,56,32,56,1,0,0,246,0,17,0,16,0,43,90,0,0,42,0,0,14,28,7,55,0,483,0,0,2,0,12,130,110,47,5,0,0
FR_41296,Vouzon,1007,606,20,19,30,0,0,0,139,0,5,0,13,0,13,29,0,0,29,0,0,4,7,2,12,0,150,0,0,0,0,3,56,58,14,3,0,0
FR_51655,Vouzy,259,126,3,4,12,0,0,0,16,0,1,0,0,0,5,3,0,0,2,0,0,0,0,1,3,0,44,0,0,0,0,2,17,9,4,0,0,0
FR_10442,Voué,438,211,5,6,7,0,0,0,38,0,0,0,2,0,12,4,0,0,10,0,0,3,3,0,7,0,79,0,0,0,0,0,17,13,4,1,0,0
FR_52547,Vouécourt,174,107,10,3,3,0,0,0,8,0,2,0,0,0,3,4,0,0,7,0,0,0,0,0,6,0,22,0,0,0,0,0,22,11,6,0,0,0
FR_74313,Vovray-en-Bornes,397,201,1,4,11,0,0,0,45,0,0,0,6,0,11,11,0,0,9,0,0,2,1,0,3,0,21,0,0,1,0,0,24,46,4,1,0,0
FR_02827,Voyenne,212,134,9,4,7,0,0,0,20,0,0,0,1,0,1,4,0,0,2,0,0,1,4,0,2,0,55,0,0,0,0,3,12,8,1,0,0,0
FR_80811,Voyennes,468,259,11,6,27,0,0,0,23,0,0,0,0,0,2,4,0,0,24,0,0,3,3,2,3,1,127,0,0,0,0,3,9,8,3,0,0,0
FR_57734,Voyer,370,199,7,10,0,0,0,0,28,0,4,0,3,0,5,6,1,0,17,0,0,2,2,2,1,0,88,0,0,0,0,1,12,6,4,0,0,0
FR_80812,Vraignes-en-Vermandois,115,76,4,6,1,0,0,0,6,0,0,0,0,0,7,4,0,0,8,0,0,0,1,5,1,0,15,0,0,0,0,0,15,2,1,0,0,0
FR_80813,Vraignes-lès-Hornoy,75,50,1,1,3,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,16,0,0,0,0,0,8,2,5,0,0,0
FR_52548,Vraincourt,78,46,0,4,0,0,0,0,10,0,0,0,3,0,2,0,0,0,0,0,0,0,1,2,0,0,16,0,0,0,0,0,4,2,2,0,0,0
FR_27700,Vraiville,456,264,4,8,11,0,0,0,46,0,0,0,9,0,5,5,0,0,16,0,0,2,10,4,3,1,87,0,0,0,0,0,17,27,9,0,0,0
FR_51656,Vraux,369,177,5,7,6,0,0,0,40,0,2,0,2,0,7,4,0,0,10,0,0,0,0,0,2,0,53,0,0,0,0,2,24,8,5,0,0,0
FR_59629,Vred,1055,576,14,18,42,0,0,0,95,0,5,0,5,0,3,17,3,0,13,0,0,5,21,0,20,0,194,0,0,0,0,0,22,69,27,3,0,0
FR_70578,Vregille,147,97,3,4,3,0,0,0,15,0,2,0,3,0,2,2,0,0,8,0,0,4,3,0,0,0,27,0,0,0,0,0,2,12,5,2,0,0
FR_02828,Vregny,75,53,0,2,3,0,0,0,6,0,0,0,3,0,4,0,0,0,4,0,0,0,2,3,2,0,10,0,0,0,0,0,8,6,0,0,0,0
FR_39584,Vriange,123,84,0,4,4,0,0,0,16,0,0,0,1,0,3,3,0,0,6,0,0,0,4,1,3,0,20,0,0,0,0,0,10,5,4,0,0,0
FR_08492,Vrigne-Meuse,227,123,1,7,4,0,0,0,20,0,2,0,2,1,2,0,0,0,1,0,0,5,3,2,4,0,55,0,0,0,0,0,2,7,5,0,0,0
FR_08491,Vrigne-aux-Bois,2768,1319,40,25,104,0,0,1,189,0,15,0,21,0,31,62,0,0,46,0,0,16,41,8,31,0,493,0,0,2,0,10,36,106,39,3,0,0
FR_45347,Vrigny,626,325,7,9,13,0,0,0,60,0,1,0,3,0,8,4,0,0,6,0,0,2,6,0,6,0,122,0,0,0,0,2,28,36,8,4,0,0
FR_51657,Vrigny,190,110,2,5,4,0,0,0,23,0,1,0,0,0,3,2,0,0,8,0,0,3,1,0,3,0,32,0,0,0,0,2,9,7,3,2,0,0
FR_60697,Vrocourt,34,29,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,0,0,6,1,1,0,0,0
FR_51658,Vroil,84,51,4,4,2,0,0,0,1,0,0,0,0,0,4,1,0,0,4,0,0,1,0,1,0,0,19,0,0,0,0,0,3,6,1,0,0,0
FR_80815,Vron,625,366,13,9,24,0,0,0,61,0,2,0,0,0,9,17,0,0,21,0,0,3,8,3,9,0,123,0,0,0,0,1,36,18,9,0,0,0
FR_54592,Vroncourt,197,118,1,5,11,0,0,0,19,0,0,0,2,0,4,9,0,0,7,0,0,1,0,1,2,0,14,0,0,0,0,1,17,21,3,0,0,0
FR_52549,Vroncourt-la-Côte,27,14,2,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
FR_88525,Vroville,108,73,6,10,0,0,0,0,10,0,1,0,0,0,0,4,0,0,2,0,0,0,2,1,1,0,24,0,0,0,0,0,7,5,0,0,0,0
FR_57736,Vry,446,259,4,3,6,0,0,0,43,0,3,0,8,0,7,15,1,0,22,0,0,2,1,2,7,0,76,0,0,0,0,1,16,33,9,0,0,0
FR_88524,Vrécourt,250,152,5,0,3,0,0,0,25,0,1,0,3,0,5,8,0,0,8,0,0,1,1,2,7,0,46,0,0,1,0,0,13,17,5,1,0,0
FR_80814,Vrély,349,192,5,6,22,0,0,0,26,0,1,0,1,0,2,0,0,0,17,0,0,1,0,0,2,1,71,0,0,0,0,3,19,12,2,1,0,0
FR_44220,Vue,1143,518,19,28,38,0,0,1,72,0,3,2,10,0,16,42,0,0,23,0,0,9,11,6,29,0,107,0,0,0,0,3,25,65,7,2,0,0
FR_25633,Vuillafans,505,290,10,3,21,0,0,0,54,0,2,0,2,0,5,9,0,0,13,0,0,7,10,6,7,0,86,0,0,0,0,1,14,34,5,1,0,0
FR_25634,Vuillecin,485,314,4,4,8,0,0,0,87,0,3,0,7,0,8,24,0,0,17,0,0,6,0,7,8,0,50,0,0,0,0,5,41,28,7,0,0,0
FR_02829,Vuillery,27,17,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,1,0,0,0,0
FR_10444,Vulaines,177,105,0,4,7,0,0,0,15,0,1,0,0,0,5,0,0,0,8,0,0,0,2,6,0,0,32,0,0,1,0,1,13,9,1,0,0,0
FR_77532,Vulaines-lès-Provins,60,31,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,1,1,0,0,0
FR_77533,Vulaines-sur-Seine,2030,1204,10,23,42,0,1,46,257,0,3,1,26,1,39,82,1,0,66,1,0,2,19,13,22,2,201,21,0,0,0,1,133,152,37,1,1,0
FR_74314,Vulbens,855,440,7,8,13,0,0,0,114,0,1,0,12,0,14,20,1,0,16,1,2,4,2,8,11,0,61,0,0,0,0,4,55,76,9,1,0,0
FR_57737,Vulmont,37,28,1,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,2,0,2,0,0
FR_39585,Vulvoz,31,17,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4,0,0,1,0,0
FR_70580,Vy-le-Ferroux,130,78,3,4,4,0,0,0,6,0,0,0,1,0,0,7,0,0,3,0,0,0,1,0,0,0,27,0,0,0,0,1,11,6,4,0,0,0
FR_70583,Vy-lès-Filain,83,57,3,2,2,0,0,0,7,0,0,0,2,0,1,3,0,0,2,0,0,0,0,0,1,0,20,0,0,0,0,0,7,5,2,0,0,0
FR_70581,Vy-lès-Lure,499,299,7,11,22,0,0,0,40,0,7,0,2,0,5,16,0,0,16,0,0,5,6,1,5,0,116,0,0,0,0,0,12,22,6,0,0,0
FR_70582,Vy-lès-Rupt,69,44,1,1,0,0,0,0,5,0,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0,15,0,0,0,0,0,9,3,3,0,0,0
FR_70579,Vyans-le-Val,345,252,7,0,9,0,0,0,66,0,0,0,7,0,2,25,0,0,20,0,0,1,5,5,3,0,58,0,0,1,0,4,11,25,2,1,0,0
FR_25635,Vyt-lès-Belvoir,159,104,0,5,6,0,0,0,15,0,0,0,1,0,5,6,0,0,6,0,0,1,2,3,5,1,27,0,0,0,0,2,7,6,5,1,0,0
FR_09326,Vèbre,141,95,1,4,6,0,0,0,22,0,0,0,2,0,3,9,0,0,2,0,0,1,2,0,4,0,21,0,0,0,0,0,6,10,1,1,0,0
FR_15256,Vèze,89,45,4,1,2,0,0,0,9,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0
FR_15251,Védrines-Saint-Loup,135,82,5,3,8,0,0,0,9,0,1,0,1,0,7,5,0,0,2,0,0,1,5,0,0,0,17,0,0,0,0,0,15,3,0,0,0,0
FR_19280,Végennes,173,100,5,4,18,0,0,0,13,0,0,0,1,0,2,5,0,0,4,0,0,0,0,3,1,0,19,0,0,0,0,2,19,4,0,0,0,0
FR_54556,Vého,95,56,0,5,0,0,0,0,9,0,0,0,1,0,5,2,0,0,2,0,0,0,1,0,0,0,24,0,0,0,0,0,4,3,0,0,0,0
FR_34326,Vélieux,57,36,0,1,3,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,13,0,0,0,0,1,0,7,0,0,0,0
FR_24568,Vélines,752,432,8,12,24,0,0,2,84,0,4,0,5,0,6,26,0,0,19,0,0,4,7,6,4,0,144,0,0,2,0,5,26,36,8,0,0,0
FR_78640,Vélizy-Villacoublay,14441,7956,150,116,298,0,0,5,2196,0,26,0,186,5,270,476,4,0,285,3,6,36,132,106,272,9,1176,0,2,5,0,26,829,1106,209,9,9,4
FR_62840,Vélu,126,76,5,2,6,0,0,0,10,0,1,0,2,0,2,4,0,0,3,0,0,1,1,0,0,0,29,0,0,0,0,0,6,1,3,0,0,0
FR_51603,Vélye,138,97,3,7,3,0,0,1,14,0,2,0,0,0,3,2,0,0,8,0,0,0,0,1,0,0,33,0,0,0,0,0,12,7,1,0,0,0
FR_95641,Vémars,1684,696,4,13,40,0,0,2,126,0,9,0,21,0,19,26,0,0,26,0,0,5,8,16,25,0,185,0,0,0,0,4,49,85,30,1,1,1
FR_76731,Vénestanville,174,92,3,1,8,0,0,0,8,0,0,0,3,0,3,6,0,0,5,0,0,2,3,0,2,0,36,0,0,0,0,0,3,6,3,0,0,0
FR_69259,Vénissieux,29150,10178,168,153,1022,1,0,36,1677,0,66,1,166,1,166,513,14,0,245,2,4,125,730,185,392,0,2171,0,0,9,5,61,458,1198,208,23,2,376
FR_81311,Vénès,562,334,13,11,16,0,0,0,65,0,2,0,5,0,4,24,0,0,18,0,0,1,4,3,2,0,81,0,0,1,0,0,33,43,7,1,0,0
FR_30342,Vénéjan,1030,586,7,25,39,0,0,0,109,0,3,0,13,0,11,43,0,0,25,0,0,1,20,7,13,0,165,0,0,0,0,5,33,55,10,2,0,0
FR_17462,Vénérand,584,357,12,10,36,0,0,0,64,0,1,0,11,0,10,30,0,0,9,0,0,4,5,5,17,0,86,0,0,0,0,2,13,37,5,0,0,0
FR_38532,Vénérieu,597,304,2,7,10,0,0,0,45,0,5,0,9,0,15,10,0,0,16,0,0,0,4,5,6,0,99,0,0,0,0,1,20,46,3,1,0,0
FR_02779,Vénérolles,157,88,3,1,5,0,0,0,9,0,1,0,0,0,3,6,0,0,3,0,0,0,1,0,3,0,49,0,0,0,0,0,4,0,0,0,0,0
FR_33542,Vérac,581,350,8,11,23,0,0,0,49,0,8,0,4,0,11,22,1,0,18,0,0,0,4,5,16,0,104,0,0,0,0,1,9,48,6,2,0,0
FR_42326,Véranne,640,410,12,15,27,0,0,0,74,0,1,0,10,0,9,22,1,0,18,0,1,3,11,0,9,0,77,0,0,0,0,2,18,90,9,1,0,0
