gisco_id,name,registered,turnout,invalid,blank,NUPES,LR,ENS,RN,DVD,DVG,REG,DVC,UDI,DSV,DXG,DIV
FR_21434,Montlay-en-Auxois,128,60,3,5,0,18,0,34,0,0,0,0,0,0,0,0
FR_21435,Montliot-et-Courcelles,218,118,0,9,0,73,0,36,0,0,0,0,0,0,0,0
FR_21438,Montmoyen,65,51,1,0,0,33,0,17,0,0,0,0,0,0,0,0
FR_21439,Montoillot,72,34,0,3,0,15,0,16,0,0,0,0,0,0,0,0
FR_21444,Mosson,61,47,0,1,0,33,0,13,0,0,0,0,0,0,0,0
FR_21445,La Motte-Ternant,153,82,0,10,0,37,0,35,0,0,0,0,0,0,0,0
FR_21446,Moutiers-Saint-Jean,145,80,0,2,0,43,0,35,0,0,0,0,0,0,0,0
FR_21448,Mussy-la-Fosse,76,45,1,0,0,12,0,32,0,0,0,0,0,0,0,0
FR_21449,Nan-sous-Thil,153,89,2,5,0,53,0,29,0,0,0,0,0,0,0,0
FR_21451,Nesle-et-Massoult,77,51,1,6,0,30,0,14,0,0,0,0,0,0,0,0
FR_21454,Nicey,108,75,1,2,0,47,0,25,0,0,0,0,0,0,0,0
FR_21455,Nod-sur-Seine,162,82,0,4,0,51,0,27,0,0,0,0,0,0,0,0
FR_21456,Nogent-lès-Montbard,142,72,0,3,0,41,0,28,0,0,0,0,0,0,0,0
FR_21457,Noidan,71,50,0,3,0,28,0,19,0,0,0,0,0,0,0,0
FR_21460,Noiron-sur-Seine,62,35,0,2,0,26,0,7,0,0,0,0,0,0,0,0
FR_21463,Normier,41,28,1,3,0,12,0,12,0,0,0,0,0,0,0,0
FR_21465,Obtrée,63,36,1,1,0,25,0,9,0,0,0,0,0,0,0,0
FR_21466,Oigny,42,26,2,6,0,12,0,6,0,0,0,0,0,0,0,0
FR_21470,Origny,40,24,1,1,0,22,0,0,0,0,0,0,0,0,0,0
FR_21471,Orret,20,13,0,0,0,7,0,6,0,0,0,0,0,0,0,0
FR_21472,Orville,163,79,1,9,0,20,0,49,0,0,0,0,0,0,0,0
FR_21477,Panges,80,54,3,17,0,22,0,12,0,0,0,0,0,0,0,0
FR_21479,Pellerey,84,46,0,2,0,25,0,19,0,0,0,0,0,0,0,0
FR_21483,Pichanges,219,124,4,8,0,60,0,52,0,0,0,0,0,0,0,0
FR_21484,Planay,53,25,0,0,0,18,0,7,0,0,0,0,0,0,0,0
FR_21488,Poinçon-lès-Larrey,166,100,1,6,0,64,0,29,0,0,0,0,0,0,0,0
FR_21489,Poiseul-la-Grange,61,45,0,3,0,37,0,5,0,0,0,0,0,0,0,0
FR_21490,Poiseul-la-Ville-et-Laperrière,134,75,1,2,0,45,0,27,0,0,0,0,0,0,0,0
FR_21491,Poiseul-lès-Saulx,62,28,0,4,0,12,0,12,0,0,0,0,0,0,0,0
FR_21494,Poncey-sur-lIgnon,75,58,0,4,0,32,0,22,0,0,0,0,0,0,0,0
FR_21497,Pont-et-Massène,185,103,5,6,0,73,0,19,0,0,0,0,0,0,0,0
FR_21498,Posanges,49,29,0,1,0,19,0,9,0,0,0,0,0,0,0,0
FR_21499,Pothières,127,63,1,1,0,40,0,21,0,0,0,0,0,0,0,0
FR_21500,Pouillenay,402,169,5,18,0,78,0,68,0,0,0,0,0,0,0,0
FR_21504,Prâlon,95,57,5,17,0,31,0,4,0,0,0,0,0,0,0,0
FR_21505,Précy-sous-Thil,481,243,2,15,0,139,0,87,0,0,0,0,0,0,0,0
FR_21510,Prusly-sur-Ource,145,81,0,2,0,62,0,17,0,0,0,0,0,0,0,0
FR_21511,Puits,109,57,1,3,0,37,0,16,0,0,0,0,0,0,0,0
FR_21514,Quemigny-sur-Seine,103,64,0,3,0,43,0,18,0,0,0,0,0,0,0,0
FR_21516,Quincerot,72,41,1,12,0,14,0,14,0,0,0,0,0,0,0,0
FR_21518,Quincy-le-Vicomte,165,75,1,3,0,46,0,25,0,0,0,0,0,0,0,0
FR_21519,Recey-sur-Ource,244,117,0,6,0,78,0,33,0,0,0,0,0,0,0,0
FR_21520,Remilly-en-Montagne,123,72,1,14,0,42,0,15,0,0,0,0,0,0,0,0
FR_21524,Riel-les-Eaux,78,51,1,4,0,42,0,4,0,0,0,0,0,0,0,0
FR_21525,La Roche-en-Brenil,706,310,7,17,0,131,0,155,0,0,0,0,0,0,0,0
FR_21526,Rochefort,42,27,0,1,0,16,0,10,0,0,0,0,0,0,0,0
FR_21528,La Roche-Vanneau,110,63,0,2,0,42,0,19,0,0,0,0,0,0,0,0
FR_21529,Roilly,48,26,0,1,0,15,0,10,0,0,0,0,0,0,0,0
FR_21530,Rougemont,140,72,1,5,0,34,0,32,0,0,0,0,0,0,0,0
FR_21531,Rouvray,328,162,0,10,0,66,0,86,0,0,0,0,0,0,0,0
FR_21536,Sacquenay,236,142,4,9,0,67,0,62,0,0,0,0,0,0,0,0
FR_21537,Saffres,107,52,0,1,0,20,0,31,0,0,0,0,0,0,0,0
FR_21538,Saint-Andeux,103,65,1,7,0,27,0,30,0,0,0,0,0,0,0,0
FR_21539,Saint-Anthot,57,45,0,1,0,33,0,11,0,0,0,0,0,0,0,0
FR_21543,Saint-Broing-les-Moines,175,94,0,3,0,53,0,38,0,0,0,0,0,0,0,0
FR_21544,Sainte-Colombe,51,31,1,7,0,16,0,7,0,0,0,0,0,0,0,0
FR_21545,Sainte-Colombe-sur-Seine,666,294,10,16,0,153,0,115,0,0,0,0,0,0,0,0
FR_21546,Saint-Didier,168,77,1,4,0,26,0,46,0,0,0,0,0,0,0,0
FR_21547,Saint-Euphrône,153,73,0,3,0,42,0,28,0,0,0,0,0,0,0,0
FR_21548,Saint-Germain-de-Modéon,153,78,1,10,0,32,0,35,0,0,0,0,0,0,0,0
FR_21549,Saint-Germain-le-Rocheux,75,45,1,9,0,16,0,19,0,0,0,0,0,0,0,0
FR_21550,Saint-Germain-lès-Senailly,92,56,1,0,0,33,0,22,0,0,0,0,0,0,0,0
FR_21552,Saint-Hélier,43,30,1,1,0,16,0,12,0,0,0,0,0,0,0,0
FR_21553,Saint-Jean-de-Boeuf,100,65,11,9,0,19,0,26,0,0,0,0,0,0,0,0
FR_21557,Saint-Marc-sur-Seine,107,60,0,1,0,43,0,16,0,0,0,0,0,0,0,0
FR_21559,Sainte-Marie-sur-Ouche,528,268,4,29,0,141,0,94,0,0,0,0,0,0,0,0
FR_21561,Saint-Martin-du-Mont,360,204,0,14,0,118,0,72,0,0,0,0,0,0,0,0
FR_21563,Saint-Mesmin,113,66,1,7,0,41,0,17,0,0,0,0,0,0,0,0
FR_21568,Saint-Rémy,527,257,2,13,0,127,0,115,0,0,0,0,0,0,0,0
FR_21573,Saint-Seine-lAbbaye,242,132,8,3,0,80,0,41,0,0,0,0,0,0,0,0
FR_21576,Saint-Thibault,119,70,0,9,0,38,0,23,0,0,0,0,0,0,0,0
FR_21578,Saint-Victor-sur-Ouche,223,117,0,9,0,64,0,44,0,0,0,0,0,0,0,0
FR_21579,Salives,176,88,2,2,0,59,0,25,0,0,0,0,0,0,0,0
FR_21580,Salmaise,112,65,1,13,0,32,0,19,0,0,0,0,0,0,0,0
FR_21584,Saulieu,1723,787,13,45,0,367,0,362,0,0,0,0,0,0,0,0
FR_21587,Saulx-le-Duc,225,127,9,2,0,76,0,40,0,0,0,0,0,0,0,0
FR_21589,Saussy,70,50,3,4,0,22,0,21,0,0,0,0,0,0,0,0
FR_21592,Savigny-sous-Mâlain,181,103,2,22,0,49,0,30,0,0,0,0,0,0,0,0
FR_21594,Savoisy,152,83,0,6,0,59,0,18,0,0,0,0,0,0,0,0
FR_21598,Seigny,152,72,4,11,0,36,0,21,0,0,0,0,0,0,0,0
FR_21599,Selongey,1799,737,19,62,0,351,0,305,0,0,0,0,0,0,0,0
FR_21602,Semond,24,20,0,0,0,18,0,2,0,0,0,0,0,0,0,0
FR_21603,Semur-en-Auxois,2844,1328,53,124,0,751,0,400,0,0,0,0,0,0,0,0
FR_21604,Senailly,109,66,0,11,0,23,0,32,0,0,0,0,0,0,0,0
FR_21608,Sincey-lès-Rouvray,83,48,0,2,0,27,0,19,0,0,0,0,0,0,0,0
FR_21611,Sombernon,701,317,7,20,0,151,0,139,0,0,0,0,0,0,0,0
FR_21612,Souhey,71,40,0,1,0,24,0,15,0,0,0,0,0,0,0,0
FR_21613,Soussey-sur-Brionne,151,90,1,9,0,54,0,26,0,0,0,0,0,0,0,0
FR_21614,Spoy,303,152,1,17,0,61,0,73,0,0,0,0,0,0,0,0
FR_21620,Tarsul,157,80,1,9,0,54,0,16,0,0,0,0,0,0,0,0
FR_21626,Terrefondrée,70,36,0,0,0,21,0,15,0,0,0,0,0,0,0,0
FR_21627,Thenissey,94,47,0,4,0,30,0,13,0,0,0,0,0,0,0,0
FR_21628,Thoires,65,36,0,1,0,26,0,9,0,0,0,0,0,0,0,0
FR_21629,Thoisy-la-Berchère,248,120,3,6,0,52,0,59,0,0,0,0,0,0,0,0
FR_21633,Thorey-sous-Charny,166,80,1,7,0,45,0,27,0,0,0,0,0,0,0,0
FR_21635,Thoste,123,89,0,3,0,61,0,25,0,0,0,0,0,0,0,0
FR_21638,Til-Châtel,780,349,6,20,0,147,0,176,0,0,0,0,0,0,0,0
FR_21640,Torcy-et-Pouligny,147,79,0,7,0,38,0,34,0,0,0,0,0,0,0,0
FR_21641,Touillon,363,179,0,11,0,87,0,81,0,0,0,0,0,0,0,0
FR_21642,Toutry,357,140,2,6,0,61,0,71,0,0,0,0,0,0,0,0
FR_21646,Trouhaut,125,73,6,10,0,36,0,21,0,0,0,0,0,0,0,0
FR_21648,Turcey,148,65,1,1,0,43,0,20,0,0,0,0,0,0,0,0
FR_21649,Uncey-le-Franc,57,42,0,2,0,31,0,9,0,0,0,0,0,0,0,0
FR_21651,Val-Suzon,190,102,4,2,0,40,0,56,0,0,0,0,0,0,0,0
FR_21653,Vannaire,45,23,0,1,0,20,0,2,0,0,0,0,0,0,0,0
FR_21655,Vanvey,206,104,1,9,0,67,0,27,0,0,0,0,0,0,0,0
FR_21659,Vaux-Saules,162,76,0,0,0,55,0,21,0,0,0,0,0,0,0,0
FR_21662,Velogny,36,28,0,2,0,17,0,9,0,0,0,0,0,0,0,0
FR_21663,Venarey-les-Laumes,2081,876,31,53,0,395,0,397,0,0,0,0,0,0,0,0
FR_21664,Verdonnet,72,42,2,0,0,34,0,6,0,0,0,0,0,0,0,0
FR_21665,Vernois-lès-Vesvres,118,56,1,3,0,16,0,36,0,0,0,0,0,0,0,0
FR_21666,Vernot,80,45,0,3,0,25,0,17,0,0,0,0,0,0,0,0
FR_21667,Véronnes,311,166,2,9,0,99,0,56,0,0,0,0,0,0,0,0
FR_21669,Verrey-sous-Drée,59,39,0,4,0,23,0,12,0,0,0,0,0,0,0,0
FR_21670,Verrey-sous-Salmaise,199,107,1,6,0,56,0,44,0,0,0,0,0,0,0,0
FR_21671,Vertault,44,27,0,1,0,24,0,2,0,0,0,0,0,0,0,0
FR_21672,Vesvres,32,13,0,1,0,9,0,3,0,0,0,0,0,0,0,0
FR_21674,Veuxhaulles-sur-Aube,168,89,2,3,0,50,0,34,0,0,0,0,0,0,0,0
FR_21676,Vic-de-Chassenay,182,91,3,8,0,53,0,27,0,0,0,0,0,0,0,0
FR_21678,Vic-sous-Thil,160,82,4,3,0,49,0,26,0,0,0,0,0,0,0,0
FR_21679,Vieilmoulin,132,72,4,8,0,42,0,18,0,0,0,0,0,0,0,0
FR_21681,Vieux-Château,90,60,2,1,0,32,0,25,0,0,0,0,0,0,0,0
FR_21685,Villaines-en-Duesmois,211,100,0,3,0,66,0,31,0,0,0,0,0,0,0,0
FR_21686,Villaines-les-Prévôtes,130,76,2,3,0,50,0,21,0,0,0,0,0,0,0,0
FR_21687,Villargoix,141,85,0,14,0,40,0,31,0,0,0,0,0,0,0,0
FR_21689,Villars-et-Villenotte,143,71,1,6,0,50,0,14,0,0,0,0,0,0,0,0
FR_21690,Villeberny,95,55,2,6,0,35,0,12,0,0,0,0,0,0,0,0
FR_21692,Villecomte,203,113,1,15,0,57,0,40,0,0,0,0,0,0,0,0
FR_21693,Villedieu,57,30,0,0,0,22,0,8,0,0,0,0,0,0,0,0
FR_21694,Villeferry,27,22,1,0,0,13,0,8,0,0,0,0,0,0,0,0
FR_21695,La Villeneuve-les-Convers,39,29,0,2,0,22,0,5,0,0,0,0,0,0,0,0
FR_21696,Villeneuve-sous-Charigny,70,29,1,5,0,14,0,9,0,0,0,0,0,0,0,0
FR_21700,Villers-Patras,74,38,0,6,0,18,0,14,0,0,0,0,0,0,0,0
FR_21702,Villey-sur-Tille,212,107,3,4,0,56,0,44,0,0,0,0,0,0,0,0
FR_21704,Villiers-le-Duc,91,55,0,3,0,35,0,17,0,0,0,0,0,0,0,0
FR_21705,Villotte-Saint-Seine,60,32,3,8,0,15,0,6,0,0,0,0,0,0,0,0
FR_21706,Villotte-sur-Ource,103,72,2,1,0,48,0,21,0,0,0,0,0,0,0,0
FR_21707,Villy-en-Auxois,180,108,3,4,0,56,0,45,0,0,0,0,0,0,0,0
FR_21709,Viserny,152,88,1,10,0,57,0,20,0,0,0,0,0,0,0,0
FR_21710,Vitteaux,712,319,7,25,0,170,0,117,0,0,0,0,0,0,0,0
FR_21711,Vix,88,49,0,1,0,36,0,12,0,0,0,0,0,0,0,0
FR_21717,Voulaines-les-Templiers,223,109,0,5,0,79,0,25,0,0,0,0,0,0,0,0
FR_21001,Agencourt,323,164,0,10,0,0,84,70,0,0,0,0,0,0,0,0
FR_21009,Allerey,161,85,8,11,0,0,39,27,0,0,0,0,0,0,0,0
FR_21010,Aloxe-Corton,112,58,4,6,0,0,29,19,0,0,0,0,0,0,0,0
FR_21014,Antheuil,66,44,1,5,0,0,16,22,0,0,0,0,0,0,0,0
FR_21015,Antigny-la-Ville,69,43,0,2,0,0,27,14,0,0,0,0,0,0,0,0
FR_21017,Arcenant,407,214,8,10,0,0,113,83,0,0,0,0,0,0,0,0
FR_21020,Arconcey,187,89,0,14,0,0,38,37,0,0,0,0,0,0,0,0
FR_21022,Argilly,449,216,4,6,0,0,92,114,0,0,0,0,0,0,0,0
FR_21023,Arnay-le-Duc,983,426,6,30,0,0,188,202,0,0,0,0,0,0,0,0
FR_21030,Aubaine,83,44,1,13,0,0,13,17,0,0,0,0,0,0,0,0
FR_21031,Aubigny-en-Plaine,373,161,1,22,0,0,57,81,0,0,0,0,0,0,0,0
FR_21032,Aubigny-la-Ronce,148,78,1,8,0,0,48,21,0,0,0,0,0,0,0,0
FR_21035,Auvillars-sur-Saône,274,117,0,12,0,0,38,67,0,0,0,0,0,0,0,0
FR_21036,Auxant,62,44,11,0,0,0,21,12,0,0,0,0,0,0,0,0
FR_21037,Auxey-Duresses,259,158,1,9,0,0,103,45,0,0,0,0,0,0,0,0
FR_21042,Bagnot,127,72,2,3,0,0,36,31,0,0,0,0,0,0,0,0
FR_21046,Bard-le-Régulier,70,52,2,11,0,0,20,19,0,0,0,0,0,0,0,0
FR_21048,Barges,464,241,6,24,0,0,119,92,0,0,0,0,0,0,0,0
FR_21050,Baubigny,206,114,2,28,0,0,54,30,0,0,0,0,0,0,0,0
FR_21054,Beaune,14508,6152,143,364,0,0,3553,2092,0,0,0,0,0,0,0,0
FR_21062,Bellenot-sous-Pouilly,208,115,0,21,0,0,49,45,0,0,0,0,0,0,0,0
FR_21065,Bessey-en-Chaume,111,62,0,6,0,0,28,28,0,0,0,0,0,0,0,0
FR_21066,Bessey-la-Cour,45,30,1,1,0,0,15,13,0,0,0,0,0,0,0,0
FR_21068,Beurey-Bauguay,112,57,0,9,0,0,21,27,0,0,0,0,0,0,0,0
FR_21070,Bévy,117,53,3,9,0,0,23,18,0,0,0,0,0,0,0,0
FR_21082,Blancey,58,32,1,2,0,0,7,22,0,0,0,0,0,0,0,0
FR_21083,Blanot,111,56,3,3,0,0,25,25,0,0,0,0,0,0,0,0
FR_21086,Bligny-lès-Beaune,981,466,6,31,0,0,246,183,0,0,0,0,0,0,0,0
FR_21087,Bligny-sur-Ouche,622,278,6,14,0,0,126,132,0,0,0,0,0,0,0,0
FR_21088,Boncourt-le-Bois,228,144,0,19,0,0,81,44,0,0,0,0,0,0,0,0
FR_21089,Bonnencontre,334,149,3,10,0,0,64,72,0,0,0,0,0,0,0,0
FR_21091,Bouhey,48,30,0,2,0,0,12,16,0,0,0,0,0,0,0,0
FR_21092,Bouilland,177,108,0,16,0,0,50,42,0,0,0,0,0,0,0,0
FR_21095,Bousselange,47,30,1,1,0,0,16,12,0,0,0,0,0,0,0,0
FR_21099,Bouze-lès-Beaune,281,144,1,6,0,0,72,65,0,0,0,0,0,0,0,0
FR_21102,Brazey-en-Morvan,127,75,3,11,0,0,24,37,0,0,0,0,0,0,0,0
FR_21103,Brazey-en-Plaine,1965,747,13,60,0,0,275,399,0,0,0,0,0,0,0,0
FR_21110,Brochon,508,263,3,19,0,0,149,92,0,0,0,0,0,0,0,0
FR_21112,Broin,343,155,4,12,0,0,56,83,0,0,0,0,0,0,0,0
FR_21113,Broindon,143,75,2,10,0,0,31,32,0,0,0,0,0,0,0,0
FR_21120,La Bussière-sur-Ouche,138,73,2,13,0,0,36,22,0,0,0,0,0,0,0,0
FR_21124,Censerey,160,91,3,8,0,0,29,51,0,0,0,0,0,0,0,0
FR_21128,Chailly-sur-Armançon,210,125,1,13,0,0,45,66,0,0,0,0,0,0,0,0
FR_21131,Chamblanc,357,148,2,16,0,0,56,74,0,0,0,0,0,0,0,0
FR_21132,Chamboeuf,305,156,7,25,0,0,82,42,0,0,0,0,0,0,0,0
FR_21133,Chambolle-Musigny,223,127,4,5,0,0,80,38,0,0,0,0,0,0,0,0
FR_21140,Champignolles,62,31,0,4,0,0,10,17,0,0,0,0,0,0,0,0
FR_21148,Charrey-sur-Saône,266,107,3,12,0,0,29,63,0,0,0,0,0,0,0,0
FR_21150,Chassagne-Montrachet,242,145,3,10,0,0,93,39,0,0,0,0,0,0,0,0
FR_21152,Châteauneuf,83,58,0,13,0,0,28,17,0,0,0,0,0,0,0,0
FR_21153,Châtellenot,132,69,2,9,0,0,33,25,0,0,0,0,0,0,0,0
FR_21155,Chaudenay-la-Ville,41,20,0,2,0,0,12,6,0,0,0,0,0,0,0,0
FR_21156,Chaudenay-le-Château,29,16,0,0,0,0,11,5,0,0,0,0,0,0,0,0
FR_21162,Chaux,372,200,5,22,0,0,85,88,0,0,0,0,0,0,0,0
FR_21164,Chazilly,136,70,1,11,0,0,23,35,0,0,0,0,0,0,0,0
FR_21169,Chevannes,131,77,3,6,0,0,42,26,0,0,0,0,0,0,0,0
FR_21170,Chevigny-en-Valière,285,104,3,8,0,0,50,43,0,0,0,0,0,0,0,0
FR_21172,Chivres,224,91,2,4,0,0,30,55,0,0,0,0,0,0,0,0
FR_21173,Chorey-les-Beaune,483,266,3,16,0,0,147,100,0,0,0,0,0,0,0,0
FR_21176,Civry-en-Montagne,110,67,0,6,0,0,34,27,0,0,0,0,0,0,0,0
FR_21178,Valforêt,277,144,4,20,0,0,64,56,0,0,0,0,0,0,0,0
FR_21181,Clomot,97,53,1,7,0,0,21,24,0,0,0,0,0,0,0,0
FR_21182,Collonges-lès-Bévy,78,51,2,5,0,0,24,20,0,0,0,0,0,0,0,0
FR_21184,Colombier,58,29,0,2,0,0,16,11,0,0,0,0,0,0,0,0
FR_21185,Combertault,466,229,12,2,0,0,139,76,0,0,0,0,0,0,0,0
FR_21186,Comblanchien,444,231,7,15,0,0,101,108,0,0,0,0,0,0,0,0
FR_21187,Commarin,121,84,3,9,0,0,34,38,0,0,0,0,0,0,0,0
FR_21189,Corberon,330,168,1,10,0,0,98,59,0,0,0,0,0,0,0,0
FR_21190,Corcelles-les-Arts,418,192,1,8,0,0,97,86,0,0,0,0,0,0,0,0
FR_21191,Corcelles-lès-Cîteaux,680,341,3,35,0,0,159,144,0,0,0,0,0,0,0,0
FR_21193,Corgengoux,302,167,2,14,0,0,85,66,0,0,0,0,0,0,0,0
FR_21194,Corgoloin,780,345,2,11,0,0,174,158,0,0,0,0,0,0,0,0
FR_21195,Cormot-Vauchignon,167,95,3,8,0,0,51,33,0,0,0,0,0,0,0,0
FR_21196,Corpeau,758,338,3,23,0,0,140,172,0,0,0,0,0,0,0,0
FR_21200,Couchey,960,523,7,61,0,0,293,162,0,0,0,0,0,0,0,0
FR_21210,Créancey,383,201,2,6,0,0,108,85,0,0,0,0,0,0,0,0
FR_21214,Crugey,124,54,1,5,0,0,16,32,0,0,0,0,0,0,0,0
FR_21216,Culètre,76,40,2,0,0,0,12,26,0,0,0,0,0,0,0,0
FR_21217,Curley,107,63,0,13,0,0,32,18,0,0,0,0,0,0,0,0
FR_21219,Curtil-Vergy,121,70,2,14,0,0,35,19,0,0,0,0,0,0,0,0
FR_21221,Cussy-la-Colonne,47,35,0,2,0,0,21,12,0,0,0,0,0,0,0,0
FR_21222,Cussy-le-Châtel,106,66,0,3,0,0,34,29,0,0,0,0,0,0,0,0
FR_21228,Détain-et-Bruant,103,56,5,7,0,0,29,15,0,0,0,0,0,0,0,0
FR_21229,Diancey,84,55,6,2,0,0,28,19,0,0,0,0,0,0,0,0
FR_21236,Ébaty,212,90,2,8,0,0,26,54,0,0,0,0,0,0,0,0
FR_21239,Échenon,565,196,3,11,0,0,68,114,0,0,0,0,0,0,0,0
FR_21241,Échevronne,235,128,0,11,0,0,79,38,0,0,0,0,0,0,0,0
FR_21243,Écutigny,72,28,0,0,0,0,14,14,0,0,0,0,0,0,0,0
FR_21244,Éguilly,58,27,0,1,0,0,5,21,0,0,0,0,0,0,0,0
FR_21246,Épernay-sous-Gevrey,138,91,1,3,0,0,44,43,0,0,0,0,0,0,0,0
FR_21249,Esbarres,526,243,8,10,0,0,111,114,0,0,0,0,0,0,0,0
FR_21251,Essey,200,113,2,7,0,0,49,55,0,0,0,0,0,0,0,0
FR_21254,LÉtang-Vergy,154,74,1,15,0,0,33,25,0,0,0,0,0,0,0,0
FR_21263,Fénay,1333,641,9,28,0,0,386,218,0,0,0,0,0,0,0,0
FR_21264,Le Fête,54,33,2,1,0,0,19,11,0,0,0,0,0,0,0,0
FR_21265,Fixin,638,382,12,31,0,0,235,104,0,0,0,0,0,0,0,0
FR_21267,Flagey-Echézeaux,439,250,1,7,0,0,131,111,0,0,0,0,0,0,0,0
FR_21274,Foissy,132,74,2,4,0,0,19,49,0,0,0,0,0,0,0,0
FR_21285,Franxault,357,155,3,4,0,0,59,89,0,0,0,0,0,0,0,0
FR_21289,Fussey,96,63,3,7,0,0,29,24,0,0,0,0,0,0,0,0
FR_21294,Gerland,356,155,4,7,0,0,65,79,0,0,0,0,0,0,0,0
FR_21295,Gevrey-Chambertin,2223,984,14,68,0,0,486,416,0,0,0,0,0,0,0,0
FR_21297,Gilly-lès-Cîteaux,535,268,2,26,0,0,158,82,0,0,0,0,0,0,0,0
FR_21301,Glanon,193,104,7,5,0,0,34,58,0,0,0,0,0,0,0,0
FR_21311,Grosbois-lès-Tichey,69,38,0,0,0,0,11,27,0,0,0,0,0,0,0,0
FR_21322,Jallanges,234,123,1,14,0,0,60,48,0,0,0,0,0,0,0,0
FR_21325,Jouey,164,75,2,5,0,0,31,37,0,0,0,0,0,0,0,0
FR_21327,Val-Mont,220,112,1,4,0,0,54,53,0,0,0,0,0,0,0,0
FR_21332,Labergement-lès-Seurre,792,377,5,22,0,0,133,217,0,0,0,0,0,0,0,0
FR_21333,Labruyère,189,85,0,5,0,0,29,51,0,0,0,0,0,0,0,0
FR_21334,Lacanche,425,135,1,8,0,0,65,61,0,0,0,0,0,0,0,0
FR_21340,Lanthes,176,79,0,4,0,0,21,54,0,0,0,0,0,0,0,0
FR_21342,Laperrière-sur-Saône,327,111,1,6,0,0,38,66,0,0,0,0,0,0,0,0
FR_21344,Lechâtelet,197,105,3,8,0,0,38,56,0,0,0,0,0,0,0,0
FR_21347,Levernois,285,159,6,4,0,0,117,32,0,0,0,0,0,0,0,0
FR_21349,Liernais,403,208,4,23,0,0,85,96,0,0,0,0,0,0,0,0
FR_21354,Longecourt-lès-Culêtre,58,41,1,5,0,0,24,11,0,0,0,0,0,0,0,0
FR_21356,Losne,1129,469,5,29,0,0,141,294,0,0,0,0,0,0,0,0
FR_21360,Lusigny-sur-Ouche,109,61,4,8,0,0,26,23,0,0,0,0,0,0,0,0
FR_21362,Maconge,111,69,2,4,0,0,30,33,0,0,0,0,0,0,0,0
FR_21363,Magnien,282,139,3,9,0,0,52,75,0,0,0,0,0,0,0,0
FR_21366,Magny-lès-Aubigny,182,89,0,7,0,0,35,47,0,0,0,0,0,0,0,0
FR_21368,Magny-lès-Villers,207,102,1,12,0,0,50,39,0,0,0,0,0,0,0,0
FR_21374,Maligny,180,69,5,2,0,0,25,37,0,0,0,0,0,0,0,0
FR_21375,Manlay,176,84,2,5,0,0,40,37,0,0,0,0,0,0,0,0
FR_21379,Marcheseuil,134,69,3,5,0,0,22,39,0,0,0,0,0,0,0,0
FR_21382,Marcilly-Ogny,159,79,4,13,0,0,35,27,0,0,0,0,0,0,0,0
FR_21384,Marey-lès-Fussey,65,49,0,8,0,0,23,18,0,0,0,0,0,0,0,0
FR_21387,Marigny-lès-Reullée,172,92,1,5,0,0,45,41,0,0,0,0,0,0,0,0
FR_21392,Martrois,62,45,1,4,0,0,23,17,0,0,0,0,0,0,0,0
FR_21397,Mavilly-Mandelot,128,72,1,3,0,0,46,22,0,0,0,0,0,0,0,0
FR_21399,Meilly-sur-Rouvres,156,93,1,1,0,0,55,36,0,0,0,0,0,0,0,0
FR_21401,Meloisey,255,148,2,17,0,0,98,31,0,0,0,0,0,0,0,0
FR_21403,Ménessaire,82,39,2,12,0,0,9,16,0,0,0,0,0,0,0,0
FR_21405,Merceuil,660,314,1,13,0,0,158,142,0,0,0,0,0,0,0,0
FR_21407,Messanges,211,103,0,7,0,0,52,44,0,0,0,0,0,0,0,0
FR_21409,Meuilley,346,161,7,22,0,0,65,67,0,0,0,0,0,0,0,0
FR_21411,Meursanges,405,181,6,13,0,0,71,91,0,0,0,0,0,0,0,0
FR_21412,Meursault,1116,567,5,26,0,0,319,217,0,0,0,0,0,0,0,0
FR_21414,Mimeure,253,121,0,9,0,0,53,59,0,0,0,0,0,0,0,0
FR_21420,Molinot,158,69,1,3,0,0,27,38,0,0,0,0,0,0,0,0
FR_21423,Montagny-lès-Beaune,626,296,7,13,0,0,128,148,0,0,0,0,0,0,0,0
FR_21424,Montagny-lès-Seurre,84,38,0,2,0,0,10,26,0,0,0,0,0,0,0,0
FR_21427,Montceau-et-Écharnant,155,76,2,12,0,0,26,36,0,0,0,0,0,0,0,0
FR_21428,Monthelie,143,79,0,8,0,0,41,30,0,0,0,0,0,0,0,0
FR_21436,Montmain,102,59,1,6,0,0,27,25,0,0,0,0,0,0,0,0
FR_21440,Montot,186,74,2,4,0,0,28,40,0,0,0,0,0,0,0,0
FR_21441,Mont-Saint-Jean,229,102,1,11,0,0,45,45,0,0,0,0,0,0,0,0
FR_21442,Morey-Saint-Denis,484,238,6,16,0,0,129,87,0,0,0,0,0,0,0,0
FR_21447,Musigny,84,52,1,5,0,0,18,28,0,0,0,0,0,0,0,0
FR_21450,Nantoux,155,103,3,7,0,0,60,33,0,0,0,0,0,0,0,0
FR_21458,Noiron-sous-Gevrey,844,391,12,34,0,0,200,145,0,0,0,0,0,0,0,0
FR_21461,Nolay,1045,449,7,34,0,0,219,189,0,0,0,0,0,0,0,0
FR_21464,Nuits-Saint-Georges,3661,1655,40,122,0,0,890,603,0,0,0,0,0,0,0,0
FR_21474,Pagny-la-Ville,314,140,3,9,0,0,52,76,0,0,0,0,0,0,0,0
