gisco_id,name,registered,turnout,invalid,blank,ENS,RN,NFP,UXD,LR,DVD,DVG,HOR,DVC,REG,UDI,EXD,DIV,ECO,DSV,LFI,PS
FR_77158,Diant,173,116,1,5,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77159,Donnemarie-Dontilly,1959,1266,14,38,0,707,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0
FR_77161,Dormelles,576,420,6,1,0,179,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0
FR_77162,Doue,759,498,13,6,0,250,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0
FR_77163,Douy-la-Ramée,218,152,4,15,0,81,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77164,Échouboulains,392,285,0,7,0,122,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0
FR_77165,Les Écrennes,462,327,0,14,0,177,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
FR_77167,Égligny,211,153,1,4,0,97,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
FR_77168,Égreville,1649,1063,16,37,426,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77169,Émerainville,4816,3122,63,301,0,1031,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77171,Esbly,4299,2838,28,116,1643,0,0,1051,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77172,Esmans,669,452,2,8,0,205,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0
FR_77173,Étrépilly,600,378,6,34,0,226,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77174,Everly,457,303,1,14,0,154,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0
FR_77175,Évry-Grégy-sur-Yerre,2268,1585,21,128,0,792,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77176,Faremoutiers,2051,1259,17,54,536,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77177,Favières,840,541,12,50,0,248,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77178,Faÿ-lès-Nemours,384,286,14,1,132,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77179,Féricy,509,406,1,16,0,113,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0
FR_77180,Férolles-Attilly,901,619,9,52,0,339,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77181,Ferrières-en-Brie,2043,1505,8,24,633,438,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77182,La Ferté-Gaucher,2461,1462,18,40,0,753,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0
FR_77183,La Ferté-sous-Jouarre,5665,3420,61,125,1806,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77184,Flagy,499,358,4,15,180,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77185,Fleury-en-Bière,486,378,3,10,110,0,74,181,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77186,Fontainebleau,9810,6952,51,175,4849,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77187,Fontaine-Fourches,437,262,2,8,0,166,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
FR_77188,Fontaine-le-Port,780,568,5,13,0,200,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0
FR_77190,Fontains,205,155,1,5,0,100,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
FR_77191,Fontenailles,866,582,6,11,0,278,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0
FR_77192,Fontenay-Trésigny,3905,2493,22,65,0,1185,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0
FR_77193,Forfry,163,128,1,16,0,81,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77194,Forges,255,179,0,2,0,83,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
FR_77195,Fouju,464,335,2,9,0,148,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0
FR_77196,Fresnes-sur-Marne,574,392,7,30,0,227,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77197,Frétoy,112,89,0,4,0,44,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
FR_77198,Fromont,175,132,1,1,73,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77199,Fublaines,930,577,6,51,0,312,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77200,Garentreville,90,69,2,3,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77201,Gastins,525,350,3,10,0,211,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
FR_77202,La Genevraye,609,413,2,14,193,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77203,Germigny-lÉvêque,1071,753,14,81,0,444,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77204,Germigny-sous-Coulombs,143,93,2,13,0,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77205,Gesvres-le-Chapitre,106,89,1,7,0,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77206,Giremoutiers,132,104,3,1,48,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77207,Gironville,117,87,0,5,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77208,Gouaix,1058,633,8,15,0,354,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0
FR_77209,Gouvernes,929,684,28,102,0,299,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77210,La Grande-Paroisse,1976,1315,12,55,0,622,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0
FR_77211,Grandpuits-Bailly-Carrois,604,425,7,11,0,223,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0
FR_77212,Gravon,150,105,1,9,0,39,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
FR_77214,Gressy,688,506,89,1,0,257,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77215,Gretz-Armainvilliers,5163,3161,61,214,0,1311,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77216,Grez-sur-Loing,1010,732,7,22,400,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77217,Grisy-Suisnes,2050,1354,23,108,0,796,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77218,Grisy-sur-Seine,93,66,2,3,0,27,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
FR_77219,Guérard,1745,1203,10,38,585,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77220,Guercheville,206,144,1,3,67,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77221,Guermantes,888,649,0,7,331,159,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77222,Guignes,2743,1671,12,48,0,721,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0
FR_77223,Gurcy-le-Châtel,384,274,2,9,0,144,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
FR_77224,Hautefeuille,129,91,0,2,0,34,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
FR_77225,La Haute-Maison,233,143,1,5,70,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77226,Héricy,2098,1538,17,58,918,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77227,Hermé,468,340,1,6,0,176,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0
FR_77228,Hondevilliers,222,137,4,7,0,70,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
FR_77229,La Houssaye-en-Brie,1283,878,7,30,0,415,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0
FR_77230,Ichy,119,87,0,2,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77231,Isles-les-Meldeuses,499,325,6,22,0,187,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77232,Isles-lès-Villenoy,738,474,12,43,0,254,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77233,Iverny,383,270,7,20,0,173,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77234,Jablines,526,365,2,4,118,145,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77235,Jaignes,241,166,6,20,0,103,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77236,Jaulnes,263,204,2,4,0,121,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
FR_77237,Jossigny,489,341,0,6,143,108,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77238,Jouarre,2885,1757,13,75,808,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77239,Jouy-le-Châtel,973,695,9,21,0,364,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0
FR_77240,Jouy-sur-Morin,1527,908,9,28,0,495,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0
FR_77241,Juilly,1466,931,19,40,0,515,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77242,Jutigny,335,237,1,3,0,143,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
FR_77243,Lagny-sur-Marne,13655,8879,217,864,0,3047,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77244,Larchant,646,464,1,17,297,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77245,Laval-en-Brie,356,245,6,11,0,124,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
FR_77246,Léchelle,428,320,0,16,0,179,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
FR_77247,Lescherolles,350,231,0,8,0,138,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
FR_77248,Lesches,544,383,0,6,143,155,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77249,Lésigny,5582,3691,56,343,0,1674,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77250,Leudon-en-Brie,115,100,0,0,0,67,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
FR_77252,Limoges-Fourches,413,261,2,20,0,156,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77253,Lissy,220,157,5,12,0,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77254,Liverdy-en-Brie,1067,714,19,42,0,392,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77255,Livry-sur-Seine,1691,1186,8,23,363,0,324,468,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77256,Lizines,119,96,3,0,0,43,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
FR_77257,Lizy-sur-Ourcq,1974,1155,16,83,0,659,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77258,Lognes,8419,5271,62,322,0,973,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77259,Longperrier,1581,945,18,64,0,459,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77260,Longueville,1098,686,7,33,0,326,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0
FR_77261,Lorrez-le-Bocage-Préaux,951,614,26,0,279,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77262,Louan-Villegruis-Fontaine,365,247,2,6,0,119,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
FR_77263,Luisetaines,196,129,3,0,0,72,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
FR_77264,Lumigny-Nesles-Ormeaux,1083,742,5,23,0,387,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0
FR_77265,Luzancy,754,509,7,24,230,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77266,Machault,559,409,1,9,0,137,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0
FR_77267,La Madeleine-sur-Loing,263,179,0,15,85,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77268,Magny-le-Hongre,5563,3699,28,124,2251,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77269,Maincy,1350,871,4,16,232,0,225,394,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77270,Maisoncelles-en-Brie,666,490,1,14,217,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77271,Maisoncelles-en-Gâtinais,94,65,0,5,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77272,Maison-Rouge,647,416,2,11,0,213,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0
FR_77273,Marchémoret,442,278,9,19,0,178,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77274,Marcilly,306,199,4,26,0,126,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77275,Les Marêts,104,59,0,0,0,30,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
FR_77276,Mareuil-lès-Meaux,1834,1219,24,122,0,610,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77277,Marles-en-Brie,1327,906,7,28,0,395,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0
FR_77278,Marolles-en-Brie,322,227,0,9,0,115,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
FR_77279,Marolles-sur-Seine,1244,850,6,35,0,380,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0
FR_77280,Mary-sur-Marne,830,522,11,60,0,306,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77281,Mauperthuis,386,259,9,1,133,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77282,Mauregard,252,177,5,11,0,139,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77283,May-en-Multien,587,388,6,20,0,239,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77284,Meaux,29677,17324,364,1335,0,5872,9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77286,Meigneux,191,149,2,3,0,53,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
FR_77287,Meilleray,374,230,5,3,0,129,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
FR_77288,Melun,20311,11433,83,177,2196,0,6001,2976,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77289,Melz-sur-Seine,265,197,0,3,0,106,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
FR_77290,Méry-sur-Marne,485,307,2,14,146,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77291,Le Mesnil-Amelot,566,333,6,25,0,160,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77292,Messy,729,493,10,50,0,257,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77293,Misy-sur-Yonne,736,422,2,15,0,227,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0
FR_77294,Mitry-Mory,11998,7500,119,424,0,2574,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77295,Moisenay,1046,735,5,26,0,316,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0
FR_77297,Mondreville,283,194,4,7,68,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77298,Mons-en-Montois,361,247,4,12,0,124,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
FR_77300,Montceaux-lès-Meaux,418,312,17,29,0,155,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77301,Montceaux-lès-Provins,240,167,4,12,0,80,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
FR_77302,Montcourt-Fromonville,1447,1099,7,22,605,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77303,Montdauphin,191,127,0,0,0,81,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
FR_77304,Montenils,38,28,0,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
FR_77305,Montereau-Fault-Yonne,10210,5351,0,339,0,1535,0,0,3477,0,0,0,0,0,0,0,0,0,0,0,0
FR_77306,Montereau-sur-le-Jard,446,290,1,5,73,0,58,153,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77307,Montévrain,7986,5279,30,67,1897,1530,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77308,Montgé-en-Goële,492,318,7,35,0,155,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77309,Monthyon,1150,774,7,63,0,497,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77310,Montigny-le-Guesdier,210,142,0,2,0,86,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
FR_77311,Montigny-Lencoup,1003,670,10,29,0,334,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0
FR_77312,Montigny-sur-Loing,2244,1575,9,40,0,523,0,0,1003,0,0,0,0,0,0,0,0,0,0,0,0
FR_77313,Montmachoux,177,138,0,3,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77314,Montolivet,199,143,0,5,0,83,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
FR_77315,Montry,2629,1739,20,62,931,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77316,Moret Loing et Orvanne,9691,6649,53,243,0,2213,0,0,4140,0,0,0,0,0,0,0,0,0,0,0,0
FR_77317,Mormant,3208,2001,8,46,0,914,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0
FR_77318,Mortcerf,1016,732,4,14,0,389,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0
FR_77319,Mortery,107,71,0,0,0,26,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
FR_77320,Mouroux,4143,2606,16,118,1181,0,0,1291,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77321,Mousseaux-lès-Bray,527,337,3,13,0,181,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
FR_77322,Moussy-le-Neuf,2302,1465,24,157,0,781,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77323,Moussy-le-Vieux,905,549,5,36,0,290,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77325,Mouy-sur-Seine,284,183,0,4,0,116,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
FR_77327,Nangis,5226,2959,33,102,0,1233,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0
FR_77328,Nanteau-sur-Essonne,363,265,2,11,119,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77329,Nanteau-sur-Lunain,397,303,6,9,134,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77330,Nanteuil-lès-Meaux,4422,2764,62,296,0,1303,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77331,Nanteuil-sur-Marne,309,181,4,4,90,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77332,Nantouillet,168,105,2,4,0,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77333,Nemours,6969,4211,54,140,2426,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77335,Chauconin-Neufmontiers,1716,1224,19,111,0,588,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77336,Neufmoutiers-en-Brie,743,523,0,18,0,257,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0
FR_77337,Noisiel,9108,5512,74,288,0,1095,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77338,Noisy-Rudignon,409,284,1,9,125,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77339,Noisy-sur-École,1517,1101,5,26,624,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77340,Nonville,459,327,5,14,170,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77341,Noyen-sur-Seine,244,179,1,4,0,76,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
FR_77342,Obsonville,84,54,0,2,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77343,Ocquerre,285,178,4,10,0,125,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77344,Oissery,1584,1046,25,81,0,628,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77345,Orly-sur-Morin,479,290,5,13,0,156,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0
FR_77347,Les Ormes-sur-Voulzie,636,412,13,8,0,222,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
FR_77348,Ormesson,194,139,3,1,54,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77349,Othis,4801,2935,53,198,0,1416,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77350,Ozoir-la-Ferrière,14409,9222,41,171,2898,3116,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77352,Ozouer-le-Voulgis,1454,1008,12,81,0,542,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77353,Paley,361,257,6,11,103,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77354,Pamfou,718,482,4,19,0,186,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0
FR_77355,Paroy,132,114,1,4,0,49,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
FR_77356,Passy-sur-Seine,49,41,0,0,0,21,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
FR_77357,Pécy,627,412,5,15,0,227,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0
FR_77358,Penchard,789,532,9,58,0,274,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77359,Perthes,1578,1142,13,27,349,0,209,544,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77360,Pézarches,310,223,1,6,0,112,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
FR_77361,Pierre-Levée,328,203,1,6,84,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77363,Le Pin,1035,693,7,47,0,376,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77364,Le Plessis-aux-Bois,174,109,0,4,0,75,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77365,Le Plessis-Feu-Aussoux,428,320,7,6,0,128,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0
FR_77366,Le Plessis-lÉvêque,207,151,1,16,0,98,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77367,Le Plessis-Placy,194,132,6,16,0,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77368,Poigny,360,243,0,10,0,119,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
FR_77369,Poincy,547,406,9,47,0,222,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77370,Poligny,619,413,6,15,205,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77371,Pommeuse,2126,1289,15,57,533,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77372,Pomponne,2425,1600,40,172,0,677,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77373,Pontault-Combault,22499,14177,213,872,0,5181,7911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77374,Pontcarré,1503,985,7,16,345,388,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77376,Précy-sur-Marne,519,361,7,30,0,214,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77377,Presles-en-Brie,1613,1101,26,88,0,538,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77378,Pringy,2246,1547,7,38,464,0,407,631,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77379,Provins,6380,4158,38,111,0,1515,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0
FR_77380,Puisieux,214,155,2,22,0,87,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77381,Quiers,476,345,12,1,0,208,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
FR_77382,Quincy-Voisins,4102,2649,17,123,1402,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77383,Rampillon,574,396,5,9,0,194,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0
FR_77385,Rebais,1488,872,5,33,0,521,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0
FR_77386,Recloses,595,421,5,6,291,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77387,Remauville,323,216,2,7,88,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77388,Reuil-en-Brie,539,351,3,6,157,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77389,La Rochette,2297,1635,9,38,529,0,501,558,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77390,Roissy-en-Brie,13571,8967,49,146,2441,2175,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77391,Rouilly,349,244,4,11,0,109,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
FR_77392,Rouvres,637,443,11,33,0,231,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77393,Rozay-en-Brie,1899,1233,8,48,0,589,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0
FR_77394,Rubelles,1700,1245,9,27,314,0,437,458,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77395,Rumont,89,66,0,3,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77396,Rupéreux,86,58,0,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
FR_77397,Saâcy-sur-Marne,1302,872,7,41,383,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77398,Sablonnières,513,320,2,10,0,181,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
FR_77400,Saint-Augustin,1415,951,8,32,435,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77401,Sainte-Aulde,502,339,4,12,159,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77402,Saint-Barthélemy,267,189,4,3,0,110,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
FR_77403,Saint-Brice,552,378,5,11,0,159,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
FR_77404,Sainte-Colombe,1273,856,8,25,0,407,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0
FR_77405,Saint-Cyr-sur-Morin,1466,989,10,47,0,502,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0
FR_77406,Saint-Denis-lès-Rebais,732,498,23,1,0,253,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0
FR_77407,Saint-Fargeau-Ponthierry,9453,6014,38,144,1670,0,1680,2482,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77408,Saint-Fiacre,306,213,1,10,106,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77409,Saint-Germain-Laval,2094,1288,11,51,0,608,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0
FR_77410,Saint-Germain-Laxis,547,399,5,12,111,0,95,176,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77411,Saint-Germain-sous-Doue,422,288,7,6,0,156,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
FR_77412,Saint-Germain-sur-École,288,216,0,10,64,0,33,109,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77413,Saint-Germain-sur-Morin,2814,1824,20,77,915,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77414,Saint-Hilliers,382,262,0,4,0,161,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
FR_77415,Saint-Jean-les-Deux-Jumeaux,913,569,4,19,266,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0
