gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,B.E.,PCP-PEV,CDS-PP,PAN,A,L,PPM.PPV/CDC,NC,IL,PCTP/MRPP,PNR,PDR,PURP,PTP,MAS
PT_160521,Vascões,236,70,4,6,17,26,3,2,6,2,0,1,0,0,0,0,0,2,1,0,0
PT_160520,Rubiães,495,121,1,5,49,32,4,5,10,4,2,1,5,1,0,0,0,1,0,0,1
PT_160519,Romarigães,234,84,0,1,41,24,7,0,4,2,1,1,0,1,0,2,0,0,0,0,0
PT_160515,Parada,289,77,1,8,32,18,4,1,2,3,0,1,2,0,0,2,0,0,0,3,0
PT_160514,Padornelo,391,117,1,13,70,12,2,3,2,7,0,1,3,3,0,0,0,0,0,0,0
PT_160513,Mozelos,329,157,4,5,106,14,9,5,4,4,1,0,0,1,1,1,0,0,0,1,1
PT_160510,Infesta,416,111,3,4,47,16,10,9,5,8,6,0,0,0,0,1,0,0,0,1,1
PT_160507,Cunha,451,109,6,6,55,24,6,0,3,4,0,0,0,1,2,1,0,0,0,0,1
PT_160505,Coura,389,149,3,5,82,37,10,0,3,5,0,0,0,0,0,3,1,0,0,0,0
PT_160503,Castanheira,562,154,4,10,62,39,9,4,4,3,2,0,0,0,3,0,7,1,3,2,1
PT_160501,Agualonga,279,111,3,4,62,25,3,1,3,5,0,1,1,0,1,1,0,0,0,1,0
PT_160440,Troporiz e Lapela,521,196,3,7,102,35,15,5,10,5,3,0,4,0,1,1,0,4,0,0,1
PT_160439,"Sago, Lordelo e Parada",552,159,2,5,24,83,9,1,18,1,2,2,1,0,3,0,0,6,1,1,0
PT_160438,Monção e Troviscoso,3437,750,13,40,271,220,60,27,53,25,9,5,5,9,3,2,4,3,0,0,1
PT_160437,"Messegães, Valadares e Sá",696,179,8,9,81,45,15,3,5,1,0,4,1,0,2,2,0,2,0,1,0
PT_160436,Mazedo e Cortes,3261,781,21,44,239,247,74,16,41,35,6,11,14,6,4,4,5,5,4,3,2
PT_160435,Ceivães e Badim,714,181,3,11,87,36,14,4,6,5,0,1,5,1,2,1,1,0,2,1,1
PT_160434,Anhões e Luzio,319,118,2,6,27,57,2,2,17,2,0,0,0,0,1,0,0,1,0,1,0
PT_160431,Trute,358,75,1,5,26,33,2,0,5,1,1,0,0,0,0,0,0,1,0,0,0
PT_160428,Tangil,831,204,7,8,65,70,19,2,24,5,1,0,1,0,0,0,0,0,0,2,0
PT_160427,Segude,397,117,2,8,48,42,6,0,4,0,2,0,2,0,0,0,3,0,0,0,0
PT_160424,Riba De Mouro,1230,197,3,5,36,107,8,1,17,8,4,2,2,0,1,0,0,1,0,2,0
PT_160423,Portela,250,62,1,3,24,18,3,1,3,2,0,0,0,2,0,1,0,2,0,1,1
PT_160422,Podame,293,76,2,2,35,18,6,1,5,4,1,0,1,0,0,1,0,0,0,0,0
PT_160421,Pinheiros,329,105,2,10,23,39,4,1,6,8,0,3,1,0,2,0,2,4,0,0,0
PT_160420,Pias,870,252,5,17,70,109,9,2,22,2,3,3,1,1,0,1,1,3,1,1,1
PT_160418,Moreira,645,162,2,8,28,75,10,1,21,3,4,1,4,2,2,0,1,0,0,0,0
PT_160415,Merufe,1109,215,5,11,34,86,6,2,49,4,7,0,2,2,1,1,2,2,1,0,0
PT_160411,Longos Vales,1070,214,3,14,80,76,7,2,19,3,3,1,0,2,0,1,0,1,0,2,0
PT_160410,Lara,286,87,0,3,27,34,3,1,11,1,0,1,0,0,1,0,1,1,1,2,0
PT_160407,Cambeses,492,154,2,7,64,43,12,2,7,7,1,0,3,0,0,1,0,1,3,0,1
PT_160406,Bela,714,174,2,15,55,60,14,1,17,2,3,1,1,0,1,2,0,0,0,0,0
PT_160405,Barroças E Taias,367,79,2,3,14,37,6,1,8,5,1,1,0,0,0,0,0,1,0,0,0
PT_160404,Barbeita,999,204,11,9,73,62,16,1,12,7,2,2,3,3,0,1,1,1,0,0,0
PT_160401,Abedim,246,71,3,7,22,30,4,0,0,1,0,1,1,0,1,0,0,0,1,0,0
PT_160323,Vila e Roussas,2516,484,10,32,216,119,29,11,15,15,6,5,2,6,0,1,1,11,3,2,0
PT_160322,Prado e Remoães,540,154,8,5,82,33,11,3,1,4,2,2,0,0,0,0,1,2,0,0,0
PT_160321,Parada do Monte e Cubalhão,922,172,0,14,48,72,9,0,22,1,0,0,0,0,4,0,0,0,0,0,2
PT_160320,Chaviães e Paços,832,173,3,9,112,31,5,0,7,1,0,1,0,0,1,1,0,1,0,1,0
PT_160319,Castro Laboreiro e Lamas de Mouro,912,123,2,7,76,20,5,0,2,2,1,2,1,0,0,2,1,0,1,1,0
PT_160317,São Paio,710,148,2,3,89,36,6,0,4,1,2,0,1,0,0,1,0,2,0,1,0
PT_160313,Penso,520,167,5,5,83,27,7,1,20,5,3,3,0,0,0,1,3,2,1,0,1
PT_160311,Paderne,1274,213,5,12,92,56,22,2,5,4,3,1,1,1,0,3,3,1,1,1,0
PT_160308,Gave,305,84,0,5,39,29,0,0,5,2,0,0,0,0,0,1,0,0,1,0,2
PT_160307,Fiães,267,57,1,0,37,11,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
PT_160305,Cristoval,593,143,0,6,77,35,8,1,3,3,1,1,2,0,0,2,0,3,0,1,0
PT_160304,Cousso,434,99,1,5,36,41,6,1,1,2,0,1,0,0,0,3,0,0,0,1,1
PT_160301,Alvaredo,564,141,2,8,77,25,10,0,2,4,4,3,0,0,1,2,0,1,0,2,0
PT_160225,Venade e Azevedo,913,311,6,19,107,92,24,12,16,4,11,3,2,2,1,3,2,2,2,3,0
PT_160224,Moledo e Cristelo,1586,552,9,36,201,146,50,21,22,23,4,4,5,10,4,7,2,1,3,3,1
PT_160223,Gondar e Orbacém,434,181,9,12,81,42,7,5,6,6,2,2,3,0,0,1,2,2,0,1,0
PT_160222,Caminha (Matriz) e Vilarelho,2423,859,32,61,268,195,106,58,37,36,18,9,6,6,4,8,3,6,2,3,1
PT_160221,"Arga (Baixo, Cima e São João)",205,108,3,2,37,50,0,1,3,1,2,3,0,1,0,1,1,0,1,2,0
PT_160220,Vile,264,103,1,7,29,37,6,6,1,3,0,3,1,1,0,5,1,1,0,1,0
PT_160218,Vilar De Mouros,725,269,11,16,88,40,35,40,9,11,0,1,4,3,2,5,0,4,0,0,0
PT_160217,Vila Praia De Âncora,4921,1297,37,56,445,324,149,65,47,65,13,27,23,15,5,10,3,9,2,2,0
PT_160215,Seixas,1372,453,15,24,177,93,47,17,19,13,8,2,12,8,6,1,2,2,2,4,1
PT_160214,Riba De Âncora,706,281,4,22,110,83,18,11,9,12,1,2,0,2,2,0,1,2,2,0,0
PT_160211,Lanhelas,947,363,15,23,112,101,31,5,17,5,27,4,3,6,2,4,1,5,1,1,0
PT_160209,Dem,346,124,3,15,51,41,4,1,5,1,0,2,0,0,1,0,0,0,0,0,0
PT_160205,Argela,357,146,4,11,56,24,8,11,7,15,0,0,0,3,2,2,1,2,0,0,0
PT_160201,Âncora,1153,380,18,25,141,79,40,15,19,15,7,3,0,8,2,5,0,1,0,1,1
PT_160164,"Vilela, São Cosme e São Damião e Sá",615,230,1,10,66,119,5,1,13,9,0,1,1,0,1,0,0,3,0,0,0
PT_160163,Távora (Santa Maria e São Vicente),1010,421,5,14,222,139,5,6,9,5,3,2,2,2,0,0,1,5,0,0,1
PT_160162,Souto e Tabaçô,979,317,4,15,72,109,12,1,11,8,4,1,2,1,1,2,3,68,2,1,0
PT_160161,São Jorge e Ermelo,970,208,1,3,81,80,6,0,19,4,0,0,0,2,0,2,2,4,2,1,1
PT_160160,Portela e Extremo,518,133,3,2,31,71,2,1,14,3,0,0,0,0,0,2,0,3,1,0,0
PT_160159,Padreiro (Salvador e Santa Cristina),441,182,2,10,45,85,9,2,7,4,0,1,1,3,1,2,0,7,0,3,0
PT_160158,Jolda (Madalena) e Rio Cabrão,521,175,2,10,51,76,2,1,14,2,1,2,0,1,2,0,0,4,1,5,1
PT_160157,Guilhadeses e Santar,1196,356,12,27,89,171,13,3,11,10,2,0,1,3,0,4,2,8,0,0,0
PT_160156,Grade e Carralcova,524,165,3,4,29,106,1,3,7,0,1,0,5,0,0,2,0,2,0,2,0
PT_160155,Eiras e Mei,449,140,5,7,48,56,1,9,8,2,3,0,0,0,0,1,0,0,0,0,0
PT_160154,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",2711,865,13,58,265,269,70,28,31,59,9,12,7,13,4,0,4,17,2,4,0
PT_160153,Arcos de Valdevez (São Paio) e Giela,1729,581,9,33,162,220,34,17,43,24,10,7,4,6,2,5,1,2,1,1,0
PT_160152,Alvora e Loureda,497,163,2,5,34,97,7,1,3,4,0,1,0,0,0,2,0,6,0,0,1
PT_160149,Vale,859,162,8,6,55,55,2,5,8,3,3,1,3,1,1,1,1,9,0,0,0
PT_160146,Soajo,1276,143,2,5,46,45,6,14,5,13,1,0,0,1,0,1,1,3,0,0,0
PT_160145,Sistelo,335,96,2,2,12,65,3,0,4,1,1,1,1,0,0,1,0,1,1,0,1
PT_160144,Senharei,315,82,0,2,29,36,4,4,1,1,2,0,0,1,0,0,1,1,0,0,0
PT_160142,Jolda (São Paio),366,136,0,5,68,43,5,1,5,5,0,1,1,0,0,0,0,1,0,0,1
PT_160133,Sabadim,523,120,1,2,47,55,2,2,4,3,1,0,0,0,0,2,0,0,0,1,0
PT_160131,Rio De Moinhos,532,176,1,4,48,93,10,0,11,0,0,0,1,3,0,3,1,1,0,0,0
PT_160130,Rio Frio,827,225,3,8,61,115,7,3,13,5,3,1,1,0,0,1,1,0,3,0,0
PT_160128,Prozelo,885,233,1,15,92,87,8,8,6,2,0,2,1,1,1,0,0,7,0,2,0
PT_160125,Padroso,273,90,1,2,22,41,5,1,5,5,2,1,0,0,1,0,1,0,1,2,0
PT_160124,Paçô,1026,277,4,25,95,81,13,3,15,14,7,2,6,6,0,0,1,5,0,0,0
PT_160123,Oliveira,368,140,0,13,42,63,5,1,4,3,2,1,1,0,0,2,2,0,0,1,0
PT_160122,Monte Redondo,289,123,1,8,26,76,2,2,3,1,0,0,0,0,1,0,1,1,0,0,1
PT_160121,Miranda,456,96,2,4,33,44,3,1,3,0,0,0,0,0,0,1,1,2,0,2,0
PT_160115,Gondoriz,1141,181,3,4,60,72,7,3,12,7,2,3,1,0,0,1,1,4,1,0,0
PT_160113,Gavieira,489,94,2,2,29,39,2,3,4,0,0,0,0,0,0,0,0,13,0,0,0
PT_160109,Couto,786,241,1,11,77,108,12,5,7,2,1,4,0,5,0,3,0,3,0,0,2
PT_160108,Cendufe,333,100,4,1,21,46,11,1,8,1,1,1,2,2,0,0,0,1,0,0,0
PT_160106,Cabreiro,540,131,3,3,28,79,5,1,1,3,1,1,0,1,0,2,0,2,0,1,0
PT_160105,Cabana Maior,367,69,2,1,8,51,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0
PT_160104,Ázere,277,71,1,2,10,49,2,0,3,2,0,0,0,0,0,0,1,0,0,0,1
PT_160102,Aguiã,807,235,2,9,66,113,10,1,5,15,2,1,0,1,0,2,1,5,0,2,0
PT_160101,Aboim Das Choças,351,129,2,8,44,58,2,2,7,3,0,0,0,1,0,0,1,1,0,0,0
PT_151302,Porto Covo,888,297,8,15,130,31,26,36,13,8,4,5,6,1,0,5,4,1,4,0,0
PT_151301,Sines,11221,3158,75,164,1048,304,421,544,108,172,41,57,58,30,16,59,14,20,17,4,6
PT_151210,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",33867,12125,258,364,4014,1836,1492,1397,714,797,262,288,168,166,72,96,83,41,54,8,15
PT_151209,Azeitão (São Lourenço e São Simão),16289,6360,136,230,2004,831,809,692,415,506,157,148,134,81,68,39,35,23,34,9,9
PT_151208,Sado,4711,1730,34,47,685,90,150,517,30,66,7,18,21,10,1,38,7,2,2,5,0
PT_151207,Gâmbia - Pontes - Alto Da Guerra,5237,1905,40,81,641,180,221,361,95,124,20,40,26,11,8,25,15,10,4,2,1
PT_151205,Setúbal (São Sebastião),44541,12568,283,399,4600,1110,1618,1973,427,866,189,237,276,128,60,144,88,50,78,25,17
PT_151103,Quinta Do Conde,22482,6583,162,228,2150,662,828,911,237,574,130,117,254,72,34,76,66,24,35,12,11
PT_151102,Sesimbra (Santiago),4554,1313,28,47,455,153,134,246,70,69,23,12,20,9,4,23,5,5,9,1,0
PT_151101,Sesimbra (Castelo),16860,5741,160,235,1902,725,772,782,263,394,81,96,86,61,30,56,28,23,25,11,11
PT_151007,"Seixal, Arrentela e Aldeia de Paio Pires",38808,13982,380,484,4574,1044,1625,3036,428,1012,168,265,324,122,84,181,92,45,65,29,24
PT_151006,Fernão Ferro,15871,6015,194,227,2102,775,691,670,248,426,122,94,165,75,32,40,57,37,33,8,19
PT_151005,Corroios,42306,15954,430,529,5497,1845,1977,2130,632,1244,289,310,361,166,102,127,110,49,87,32,37
PT_151002,Amora,41694,14207,366,367,5395,1483,1513,2240,465,980,204,260,285,140,74,163,108,43,77,25,19
PT_150913,São Domingos e Vale de Água,1126,376,8,14,127,26,13,151,7,4,2,2,6,0,3,10,0,2,0,1,0
PT_150912,"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",6689,2426,53,101,845,309,242,437,110,124,35,36,28,24,16,33,13,2,7,5,6
PT_150910,São Francisco Da Serra,651,260,4,6,78,44,25,73,12,5,1,2,0,0,0,9,0,0,0,1,0
PT_150907,Santo André,8987,2976,67,128,920,388,491,368,121,177,61,67,35,40,20,27,23,16,14,5,8
PT_150904,Ermidas-Sado,1716,570,12,20,197,74,77,142,14,9,2,3,2,3,0,10,2,0,1,1,1
PT_150903,Cercal,2747,849,27,32,325,64,69,223,18,19,2,9,5,5,7,37,3,4,0,0,0
PT_150902,Alvalade,1606,476,6,9,146,34,30,193,15,11,2,4,3,6,4,11,1,0,0,1,0
PT_150901,Abela,732,351,7,15,108,46,17,122,12,7,1,0,1,1,0,10,2,2,0,0,0
PT_150806,Poceirão e Marateca,6784,1556,50,43,616,199,104,249,66,66,26,13,34,11,6,40,11,8,7,6,1
PT_150804,Quinta Do Anjo,10549,3919,85,164,1182,486,487,574,181,286,104,101,75,55,31,48,17,20,6,8,9
PT_150803,Pinhal Novo,21877,7387,197,288,2427,590,1058,1333,201,517,119,140,135,71,51,114,51,28,38,19,10
PT_150802,Palmela,15039,5414,125,208,1727,728,731,684,263,362,107,131,84,64,43,49,30,31,32,7,8
PT_150711,Pegões,2915,787,15,31,284,142,78,71,60,16,10,7,17,5,4,11,9,5,13,5,4
PT_150710,Montijo e Afonsoeiro,32491,10475,225,407,3890,1279,1227,987,522,713,238,211,274,134,97,77,78,35,41,20,20
PT_150709,Atalaia e Alto-Estanqueiro-Jardia,4207,1347,36,36,596,130,131,135,66,84,27,16,21,16,9,13,11,8,6,4,2
PT_150704,Sarilhos Grandes,2490,836,19,26,318,77,74,152,33,47,11,6,25,12,9,9,4,6,5,2,1
PT_150701,Canha,1178,340,7,12,158,54,20,39,26,4,3,3,1,2,2,4,3,0,1,1,0
PT_150608,Gaio-Rosário e Sarilhos Pequenos,1922,850,13,25,293,34,63,310,19,27,8,8,17,3,3,14,4,3,2,3,1
PT_150607,Baixa da Banheira e Vale da Amoreira,26535,8407,217,158,3044,528,882,2306,164,410,81,106,162,44,24,132,42,21,43,36,7
PT_150603,Moita,15691,5318,147,167,1730,410,639,1251,177,273,65,84,108,42,38,80,39,26,31,5,6
PT_150601,Alhos Vedros,13382,4792,123,122,1520,280,701,1136,124,319,56,66,85,53,16,82,44,17,23,18,7
PT_150506,Grândola e Santa Margarida da Serra,8928,2823,43,96,893,295,248,840,89,107,27,26,37,18,8,62,17,3,9,5,0
PT_150505,Carvalhal,1155,296,4,18,93,31,29,64,9,16,14,1,0,2,1,5,5,1,2,0,1
PT_150503,Melides,1390,470,9,17,185,76,28,75,19,13,7,5,9,5,3,7,3,3,5,1,0
PT_150501,Azinheira Dos Barros E São Mamede Do Sádão,515,207,3,5,101,6,11,49,4,9,2,2,1,1,0,11,0,1,0,0,1
PT_150411,Palhais e Coina,3144,1395,33,49,429,115,148,373,28,85,17,29,26,14,8,17,9,6,4,3,2
PT_150410,Barreiro e Lavradio,19224,7766,163,206,2663,667,934,1898,166,435,102,120,144,62,28,70,46,24,21,9,8
PT_150409,"Alto do Seixalinho, Santo André e Verderena",35911,14271,299,344,5415,908,1558,3465,291,793,178,263,201,91,68,170,91,31,63,26,16
PT_150407,Santo António Da Charneca,9718,3643,99,110,1336,368,419,695,90,205,44,60,68,25,19,37,30,7,14,8,9
PT_150315,Laranjeiro e Feijó,34338,11859,275,307,4557,1052,1464,1986,344,814,163,213,206,106,63,119,73,36,55,12,14
PT_150314,Charneca de Caparica e Sobreda,38340,15335,377,496,4911,2059,1913,1728,814,1313,376,344,288,187,166,114,82,57,48,34,28
PT_150313,Caparica e Trafaria,21827,7198,163,171,2854,647,741,1228,236,467,107,116,130,71,31,105,37,18,48,12,16
PT_150312,"Almada, Cova da Piedade, Pragal e Cacilhas",44234,18308,332,451,6167,2003,2424,3154,682,1287,347,506,236,154,140,147,83,82,72,21,20
PT_150303,Costa Da Caparica,12184,4174,88,94,1398,653,460,403,240,379,91,98,75,42,42,33,48,9,12,5,4
PT_150203,São Francisco,1850,830,26,42,245,98,93,91,59,68,20,19,20,13,11,6,12,2,1,2,2
PT_150202,Samouco,2666,1105,34,51,352,92,98,268,29,41,12,28,31,14,9,15,13,6,3,5,4
PT_150201,Alcochete,10498,3971,98,168,1364,453,455,518,258,231,68,101,72,40,46,44,24,5,16,5,5
PT_150107,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,7221,2256,33,59,849,169,204,635,77,51,29,17,19,13,6,59,8,7,6,11,4
PT_150106,Comporta,1019,318,5,6,141,13,14,97,8,8,0,6,5,1,2,7,1,1,2,1,0
PT_150105,São Martinho,361,211,0,2,55,0,1,142,0,3,0,0,0,0,0,8,0,0,0,0,0
PT_150104,Torrão,1815,644,19,12,331,30,26,157,14,8,5,3,16,2,1,14,2,1,1,1,1
PT_142122,Rio de Couros e Casal dos Bernardos,2663,754,24,28,126,405,26,5,79,17,13,4,9,4,2,3,2,3,1,2,1
PT_142121,Matas e Cercal,1691,731,34,69,89,349,37,6,86,20,10,3,8,3,3,0,0,7,2,2,3
PT_142120,Gondemaria e Olival,2854,906,54,76,148,391,54,11,68,29,14,9,7,6,7,9,9,4,3,4,3
PT_142119,"Freixianda, Ribeira do Farrio e Formigais",3407,1116,51,60,150,618,33,14,96,27,20,9,12,3,4,6,4,2,3,4,0
PT_142115,Nossa Senhora da Piedade,6297,2060,76,126,557,543,179,76,159,121,48,43,25,24,21,15,19,7,8,3,10
PT_142114,Urqueira,1673,467,25,22,104,200,30,5,38,13,3,4,6,3,1,3,1,1,2,2,4
PT_142113,Seiça,1824,624,32,35,220,179,40,11,33,20,5,8,15,1,5,5,7,4,2,2,0
PT_142111,Nossa Senhora das Misericórdias,4323,1697,66,100,350,708,93,39,116,82,29,32,17,11,4,12,14,8,2,8,6
PT_142106,Fátima,10430,3925,142,203,467,1797,188,49,503,171,95,72,67,41,35,14,36,18,13,7,7
PT_142105,Espite,1080,283,11,41,61,101,20,1,21,5,2,3,1,7,0,1,2,2,3,1,0
PT_142104,Caxarias,1995,557,27,31,159,172,47,17,46,19,6,5,5,7,1,4,3,1,0,5,2
PT_142102,Atouguia,2134,800,27,66,134,354,44,16,60,31,14,15,6,9,4,2,2,7,4,3,2
PT_142101,Alburitel,894,425,26,18,143,129,46,10,22,9,5,4,2,3,0,3,1,0,0,3,1
PT_142006,Vila Nova da Barquinha,3168,1151,33,49,433,151,127,107,43,61,18,18,36,15,7,18,14,6,6,4,5
PT_142003,Tancos,198,100,2,5,57,8,8,13,1,2,0,1,1,1,0,0,1,0,0,0,0
PT_142002,Praia Do Ribatejo,1378,553,39,23,253,68,47,25,22,17,8,6,13,8,4,6,6,3,4,1,0
PT_142001,Atalaia,1478,504,15,24,205,57,53,47,15,29,7,15,9,5,2,8,7,2,2,1,1
PT_141921,"Torres Novas (São Pedro), Lapas e Ribeira Branca",7412,2823,71,160,966,414,456,287,123,113,41,42,38,18,18,29,14,11,10,7,5
PT_141920,"Torres Novas (Santa Maria, Salvador e Santiago)",6843,2654,64,134,828,501,395,180,175,113,69,40,58,29,21,13,8,10,5,3,8
PT_141919,Olaia e Paço,2062,821,27,35,311,104,110,84,41,44,10,4,16,5,2,14,3,4,2,5,0
PT_141918,"Brogueira, Parceiros de Igreja e Alcorochel",2427,822,20,32,363,122,87,57,27,29,23,10,23,0,3,9,2,5,3,4,3
PT_141917,Meia Via,1354,498,16,23,190,65,95,35,17,13,14,5,7,5,1,6,2,1,2,1,0
PT_141916,Zibreira,821,332,11,19,125,54,41,31,17,14,7,5,4,0,0,3,1,0,0,0,0
PT_141910,Riachos,4485,1537,42,80,589,193,224,150,70,49,26,21,22,13,9,19,8,8,11,3,0
PT_141909,Pedrógão,1834,659,23,35,266,126,68,48,27,24,8,4,5,5,1,9,0,6,1,2,1
PT_141904,Chancelaria,1433,564,14,43,199,152,57,12,24,12,13,6,7,6,3,1,3,6,3,3,0
PT_141902,Assentiz,2488,1116,35,58,438,268,97,48,36,43,15,10,24,7,5,9,4,3,9,3,4
PT_141821,Tomar (São João Baptista) e Santa Maria dos Olivais,15767,5368,182,252,1721,1207,700,274,271,231,100,109,100,59,40,23,32,17,23,15,12
PT_141820,Serra e Junceira,1697,655,42,38,165,222,38,13,44,23,26,10,6,4,1,7,3,5,3,4,1
PT_141819,Madalena e Beselga,3293,1206,33,56,480,214,132,76,50,60,19,11,17,13,5,14,8,7,7,3,1
PT_141818,Casais e Alviobeira,2481,881,46,39,314,237,88,29,44,23,10,14,13,2,3,1,5,6,2,0,5
PT_141817,Além da Ribeira e Pedreira,1138,424,12,22,185,80,37,25,22,16,6,4,3,2,0,5,2,0,2,1,0
PT_141814,Sabacheira,903,280,4,10,144,55,23,16,9,5,2,0,3,1,1,0,1,2,3,1,0
PT_141813,São Pedro De Tomar,2503,845,41,30,284,232,98,31,45,23,11,10,4,6,2,7,2,6,9,2,2
PT_141809,Paialvo,2037,695,30,20,284,99,60,74,42,23,4,10,14,7,1,13,4,4,4,2,0
PT_141808,Olalhas,1211,371,17,18,84,170,15,10,25,15,4,4,1,1,3,0,0,1,1,1,1
PT_141804,Carregueiros,968,348,6,16,111,74,42,32,24,12,6,4,5,2,0,6,2,3,2,1,0
PT_141802,Asseiceira,2468,873,28,35,397,105,119,32,46,37,8,9,20,8,2,9,2,7,9,0,0
PT_141704,Valhascos,326,169,14,9,46,35,23,10,12,5,3,1,5,1,0,2,0,0,2,0,1
PT_141703,Sardoal,1970,942,40,46,341,195,105,47,29,54,16,12,15,9,7,14,4,2,3,1,2
PT_141702,Santiago De Montalegre,237,122,8,9,36,43,9,4,4,6,0,0,2,0,0,1,0,0,0,0,0
PT_141701,Alcaravela,722,366,15,26,94,143,17,8,25,10,4,2,6,4,2,4,3,0,2,1,0
PT_141634,São Vicente do Paul e Vale de Figueira,2234,690,17,29,288,108,37,91,54,20,7,9,13,3,0,7,2,1,2,1,1
PT_141633,Cidade de Santarém,25359,9035,232,344,2733,1831,1092,580,674,421,298,169,252,113,70,56,75,30,37,12,16
PT_141632,Romeira e Várzea,2140,807,15,39,327,167,79,29,36,28,17,22,19,5,5,5,4,2,2,2,4
PT_141631,Casével e Vaqueiros,963,362,8,28,120,78,42,26,21,14,4,7,2,3,2,3,2,2,0,0,0
PT_141630,Azoia de Cima e Tremês,2006,688,19,30,292,143,62,29,29,26,14,11,4,4,1,5,4,3,9,1,2
PT_141629,"Achete, Azoia de Baixo e Póvoa de Santarém",2189,806,31,39,300,161,67,50,58,23,20,10,13,2,1,11,7,1,7,2,3
PT_141628,Gançaria,454,187,6,16,39,73,13,3,14,3,5,1,6,0,1,0,2,0,2,1,2
PT_141625,Vale De Santarém,2352,843,13,33,340,105,61,117,51,35,10,11,26,11,2,7,7,4,6,3,1
PT_141616,Póvoa Da Isenta,864,324,11,12,118,39,34,38,20,12,3,3,16,7,0,7,2,0,2,0,0
PT_141614,Pernes,1347,434,10,25,159,83,28,68,15,12,7,3,7,1,0,8,2,2,4,0,0
PT_141613,Moçarria,936,358,7,19,139,52,49,33,14,16,1,5,7,3,2,2,6,0,0,3,0
PT_141608,Arneiro Das Milhariças,713,282,8,16,120,66,20,19,5,11,0,2,6,2,0,5,0,1,1,0,0
PT_141607,Amiais De Baixo,1495,629,11,24,310,117,54,43,19,6,10,5,11,2,3,7,3,1,1,2,0
PT_141606,Almoster,1409,523,16,23,191,65,61,74,33,11,7,8,15,4,1,9,1,2,1,0,1
PT_141605,Alcanhões,1239,453,16,18,161,58,31,83,30,14,4,8,8,1,2,5,10,2,0,0,2
PT_141604,Alcanede,3801,1291,48,74,361,483,76,37,103,26,12,7,14,11,8,7,5,3,8,5,3
PT_141602,Abrã,914,367,16,30,129,100,22,13,19,9,5,7,3,1,3,2,0,5,0,1,2
PT_141601,Abitureiras,781,280,4,12,136,56,18,7,15,5,9,1,4,4,3,1,1,1,0,2,1
PT_141508,Salvaterra de Magos e Foros de Salvaterra,8743,2248,76,124,746,320,227,224,160,112,69,31,55,18,12,23,8,15,16,8,4
PT_141507,Glória do Ribatejo e Granho,3461,757,20,31,364,39,84,105,9,40,9,13,11,9,1,10,6,4,1,1,0
PT_141503,Muge,1004,310,8,9,163,30,25,22,18,18,2,0,3,1,2,3,2,3,1,0,0
PT_141502,Marinhais,5371,1461,53,62,552,223,176,99,65,73,27,26,39,18,10,17,8,4,6,3,0
PT_141418,São João da Ribeira e Ribeira de São João,1108,389,12,25,116,95,38,29,23,8,15,4,9,5,1,4,3,0,0,0,2
PT_141417,Outeiro da Cortiçada e Arruda dos Pisões,898,341,15,10,102,116,24,13,26,8,8,2,5,5,1,1,2,0,3,0,0
PT_141416,Marmeleira e Assentiz,707,306,9,11,116,37,36,43,13,13,2,4,11,1,1,1,1,2,2,3,0
PT_141415,Azambujeira e Malaqueijo,715,222,11,14,92,46,14,12,10,9,7,1,1,0,1,2,0,0,1,0,1
PT_141411,São Sebastião,441,162,5,9,44,60,13,5,13,2,2,2,1,0,3,0,2,0,0,1,0
PT_141410,Asseiceira,879,307,11,16,106,68,14,24,22,12,10,4,5,2,2,1,5,4,0,1,0
PT_141408,Rio Maior,10202,3228,108,167,963,854,305,129,253,127,77,39,66,53,15,18,18,11,11,6,8
PT_141405,Fráguas,778,303,29,19,107,90,16,5,17,6,3,0,2,0,1,3,0,3,0,2,0
PT_141402,Arrouquelas,502,236,0,10,94,42,24,17,3,8,4,24,5,1,0,3,1,0,0,0,0
PT_141401,Alcobertas,1527,732,43,59,124,296,32,16,88,19,10,10,7,5,5,2,8,3,2,0,3
PT_141309,"Mação, Penhascoso e Aboboreira",2960,1420,62,90,528,369,99,61,49,45,19,16,19,11,8,18,4,8,7,4,3
PT_141307,Ortiga,469,244,18,10,100,48,27,13,8,7,3,3,1,2,0,2,0,0,1,0,1
PT_141305,Envendos,813,392,18,20,169,105,28,13,9,5,3,6,4,1,2,5,0,1,1,2,0
PT_141304,Carvoeiro,498,208,12,7,73,76,10,1,15,7,1,2,1,0,0,2,0,0,0,1,0
PT_141303,Cardigos,885,495,22,34,87,242,22,8,38,11,5,2,2,3,3,2,2,4,6,1,1
PT_141302,Amêndoa,425,229,8,15,74,87,9,5,16,6,1,2,1,2,0,0,1,0,1,1,0
PT_141203,Pombalinho,379,133,2,6,54,16,10,29,6,1,2,2,2,1,0,2,0,0,0,0,0
PT_141202,Golegã,3240,992,27,45,331,191,93,80,91,33,30,8,15,11,8,12,3,4,7,2,1
