gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,FDP,DIE LINKE,GRÜNE,CSU,PIRATEN,NPD,Tierschutzpartei,REP,ÖDP,FAMILIE,Bündnis 21/RRP,RENTNER,BP,PBC,BüSo,DIE VIOLETTEN,MLPD,Volksabstimmung,AfD,BIG,pro Deutschland,FREIE WÄHLER,PARTEI DER VERNUNFT,Die PARTEI,Bergpartei,BGD,DKP,NEIN,WGr/EB
DE_01061105,Vaale,976,630,7,0,318,201,22,18,24,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
DE_01061106,Vaalermoor,116,79,2,0,42,20,3,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
DE_01061107,Wacken,1468,1010,9,0,480,348,43,32,33,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
DE_01061108,Warringholz,240,179,1,0,94,46,14,10,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01061109,Westermoor,315,228,4,0,132,63,8,4,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01061110,Wewelsfleth,1192,769,7,0,307,297,35,35,32,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
DE_01061112,Willenscharen,125,86,1,0,56,18,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
DE_01061113,Wilster,3555,2062,24,0,842,804,90,86,75,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
DE_01061114,Winseldorf,243,184,2,0,81,78,4,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
DE_01061115,Wittenbergen,127,83,0,0,55,13,3,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
DE_01061116,Wrist,1946,1201,13,0,502,436,51,40,49,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
DE_01061117,Wulfsmoor,282,197,7,0,104,48,8,8,13,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE_01061118,Kollmar,1365,954,13,0,404,338,28,40,68,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
DE_01061119,Neuendorf-Sachsenbande,400,276,5,0,142,76,19,10,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
DE_01061999,Briefwahl für mehrere Gemeinden,0,10853,87,0,4724,3494,826,342,754,0,194,57,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0
DE_01062001,Ahrensburg,24993,15180,118,0,6299,5477,277,617,1305,0,245,75,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,88
DE_01062003,Badendorf,647,433,5,0,184,175,9,17,17,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
DE_01062004,Bad Oldesloe,19025,11016,127,0,4484,4222,165,479,753,0,238,69,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,93,0,0,0,0,0,0,0
DE_01062005,Bargfeld-Stegen,2161,1398,12,0,638,494,45,53,85,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,7,0,0,0,0,0,0,0
DE_01062006,Bargteheide,12380,7735,44,0,3348,2886,155,251,558,0,125,38,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,60,0,0,0,0,0,0,0
DE_01062008,Barnitz,677,428,0,0,210,138,8,22,30,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01062009,Barsbüttel,9961,6150,45,0,2934,2185,96,221,253,0,82,52,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,2
DE_01062011,Braak,785,473,3,0,278,123,6,6,12,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
DE_01062014,Delingsdorf,1597,1095,2,0,483,422,14,37,75,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,7,0,0,0,0,0,0,0
DE_01062016,Elmenhorst,1983,1365,13,0,645,452,38,48,77,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,6,0,0,0,0,0,0,0
DE_01062018,Glinde,13765,8243,93,0,3436,3148,128,383,400,0,179,68,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,7
DE_01062019,Grabau,624,434,5,0,180,163,9,13,34,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0
DE_01062020,Grande,563,376,3,0,172,141,8,9,19,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
DE_01062021,Grönwohld,1102,710,6,0,365,211,15,23,34,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
DE_01062022,Großensee,1359,893,7,0,439,296,12,22,48,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2
DE_01062023,Großhansdorf,7507,4851,43,0,2335,1562,98,140,387,0,71,10,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,12
DE_01062025,Hamberge,1173,761,11,0,377,253,12,22,36,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
DE_01062026,Hamfelde,378,246,4,0,107,88,5,7,19,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DE_01062027,Hammoor,957,632,5,0,309,208,10,24,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0
DE_01062031,Heidekamp,333,245,4,0,112,73,4,14,17,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
DE_01062032,Heilshoop,456,311,1,0,163,107,7,13,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
DE_01062033,Hohenfelde,49,36,0,0,13,20,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062035,Hoisdorf,2762,1821,21,0,875,583,30,40,134,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,5
DE_01062036,Jersbek,1370,877,6,0,434,258,20,25,58,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,6,0,0,0,0,0,0,0
DE_01062039,Klein Wesenberg,588,424,4,0,179,155,10,25,30,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
DE_01062040,Köthel,273,201,3,0,92,64,5,12,10,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
DE_01062045,Lütjensee,2552,1562,10,0,769,484,26,38,100,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
DE_01062046,Meddewade,683,478,4,0,211,178,1,17,29,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0
DE_01062048,Mönkhagen,502,344,5,0,171,124,6,9,12,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DE_01062050,Neritz,269,183,1,0,95,59,4,7,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
DE_01062051,Nienwohld,361,252,3,0,113,70,5,14,29,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0
DE_01062053,Oststeinbek,7005,4141,36,0,1969,1470,58,147,208,0,59,27,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,7
DE_01062056,Pölitz,921,635,14,0,311,201,7,32,25,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0
DE_01062058,Rausdorf,197,141,3,0,68,40,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
DE_01062059,Rehhorst,562,392,4,0,158,164,5,10,30,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
DE_01062060,Reinbek,20934,12539,123,0,5408,4590,241,465,870,0,201,76,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,19
DE_01062061,Reinfeld (Holstein),7074,4401,42,0,1855,1657,89,176,296,0,104,24,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0
DE_01062062,Rethwisch,891,624,3,0,322,206,8,16,26,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0
DE_01062065,Rümpel,1016,604,14,0,275,212,7,21,39,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0
DE_01062069,Siek,1770,1163,10,0,564,381,27,33,71,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,2
DE_01062071,Stapelfeld,1363,902,7,0,447,280,17,27,39,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,3
DE_01062076,Tangstedt,5038,3250,38,0,1521,1126,96,86,164,0,56,14,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,27,0,0,0,0,0,0,0
DE_01062078,Todendorf,965,628,5,0,306,187,21,21,31,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,0,0,0,0,0
DE_01062081,Tremsbüttel,1533,1057,10,0,427,395,13,40,79,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,7,0,0,0,0,0,0,0
DE_01062082,Trittau,6578,4130,53,0,1825,1445,61,155,253,0,62,35,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,9
DE_01062083,Westerau,622,391,6,0,181,126,10,17,27,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
DE_01062086,Witzhave,1142,696,6,0,326,238,11,28,40,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1
DE_01062087,Zarpen,1175,790,7,0,331,311,16,40,35,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
DE_01062088,Brunsbek,1369,923,18,0,475,270,20,32,36,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,4
DE_01062089,Lasbek,966,646,6,0,343,204,8,21,28,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0
DE_01062090,Ammersbek,7812,5016,36,0,1974,2014,99,191,363,0,82,19,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,24,0,0,0,0,0,0,0
DE_01062091,Steinburg,2104,1414,11,0,685,475,23,45,74,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,13,0,0,0,0,0,0,0
DE_01062092,Travenbrück,1377,934,10,0,446,317,22,27,51,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0
DE_01062093,Feldhorst,485,307,1,0,155,88,5,13,22,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
DE_01062094,Wesenberg,1103,726,7,0,368,214,22,21,49,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
DE_01062999,Briefwahl für mehrere Gemeinden,0,28282,200,0,13322,8947,828,746,2382,0,406,109,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,101,0,0,0,0,0,0,90
DE_02000000,Hamburg,1281687,626279,8259,0,201770,243558,9907,51040,61735,0,16391,4460,0,0,416,0,0,0,0,0,0,0,102,0,21955,0,0,2418,0,2278,0,0,0,0,1990
DE_02000000,Briefwahl für mehrere Gemeinden,231,274934,3001,0,104209,92779,7800,15955,32738,0,5784,1278,0,0,221,0,0,0,0,0,0,0,33,0,7880,0,0,1307,0,819,0,0,0,0,1130
DE_03101000,Braunschweig,193799,106985,1309,0,35890,47144,2103,5803,7158,0,3015,863,0,0,0,0,0,0,0,0,0,0,89,0,2955,0,0,656,0,0,0,0,0,0,0
DE_03101999,Briefwahl für mehrere Gemeinden,0,36767,340,0,13820,14808,1140,1316,2959,0,997,169,0,0,0,0,0,0,0,0,0,0,27,0,939,0,0,252,0,0,0,0,0,0,0
DE_03102000,Salzgitter,75402,43665,654,0,14335,21027,371,2471,1617,0,582,747,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,0,515,0,0,0,0,0,0,0
DE_03102999,Briefwahl für mehrere Gemeinden,0,8242,130,0,3122,3653,131,268,424,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,107,0,0,0,0,0,0,0
DE_03103000,Wolfsburg,92819,51757,726,0,23018,19854,666,2466,2288,0,1247,760,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,321,0,0,0,0,0,0,272
DE_03103999,Briefwahl für mehrere Gemeinden,0,12918,163,0,6088,4586,273,412,778,0,267,107,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,102,0,0,0,0,0,0,94
DE_03151001,Adenbüttel,1354,1001,9,0,460,407,12,26,47,0,24,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
DE_03151002,Barwedel,840,526,7,0,236,182,2,33,40,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
DE_03151003,Bergfeld,722,505,0,0,285,151,8,15,22,0,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
DE_03151004,Bokensdorf,841,553,2,0,226,254,5,18,28,0,8,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
DE_03151005,Brome,2580,1527,16,0,763,467,27,82,71,0,42,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5
DE_03151006,Calberlah,4008,2657,20,0,1179,1068,25,108,130,0,60,39,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
DE_03151007,Dedelstorf,1021,712,8,0,372,236,17,28,24,0,9,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
DE_03151008,Ehra-Lessien,1278,785,10,0,371,263,11,32,58,0,11,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
DE_03151009,Gifhorn,31577,18156,214,0,8290,6895,232,800,786,0,382,211,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
DE_03151010,Groß Oesingen,1480,962,1,0,635,246,8,17,23,0,12,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
DE_03151011,Hankensbüttel,3443,1971,18,0,929,730,33,93,86,0,41,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
DE_03151012,Hillerse,1914,1282,22,0,516,591,10,39,48,0,30,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
DE_03151013,Isenbüttel,4956,3099,28,0,1369,1225,38,126,147,0,70,50,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
DE_03151014,Jembke,1494,1014,16,0,418,384,11,53,78,0,18,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5
DE_03151015,Leiferde,3396,2225,31,0,955,932,19,92,97,0,39,20,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
DE_03151016,Meine,6635,4388,50,0,1920,1796,61,139,226,0,102,51,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
DE_03151017,Meinersen,6264,3937,48,0,1823,1452,44,195,200,0,95,38,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
DE_03151018,Müden (Aller),4364,2985,38,0,1491,1030,36,135,108,0,57,51,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
DE_03151019,Obernholz,726,506,2,0,298,123,13,16,34,0,9,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
DE_03151020,Osloß,1544,1031,5,0,481,407,13,42,43,0,20,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
DE_03151021,Parsau,1475,933,15,0,454,342,7,38,31,0,22,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2
DE_03151022,Ribbesbüttel,1613,1028,11,0,407,438,16,44,56,0,19,15,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
DE_03151023,Rötgesbüttel,1712,1131,11,0,471,470,17,38,55,0,29,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
DE_03151024,Rühen,3911,2426,27,0,1195,861,20,79,95,0,83,32,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5
DE_03151025,Sassenburg,8495,5176,60,0,2359,2023,58,237,198,0,94,70,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
DE_03151026,Schönewörde,720,495,10,0,201,179,64,12,18,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE_03151027,Schwülper,5445,3719,53,0,1569,1526,66,135,218,0,83,31,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
DE_03151028,Sprakensehl,1009,647,7,0,323,241,12,19,29,0,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
DE_03151029,Steinhorst,1044,661,6,0,326,229,8,35,23,0,11,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
DE_03151030,Tappenbeck,1010,688,7,0,287,262,5,19,84,0,7,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
DE_03151031,Tiddische,1002,702,15,0,342,254,2,26,29,0,15,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
DE_03151032,Tülau,1192,776,8,0,369,298,13,27,36,0,15,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
DE_03151033,Ummern,1201,803,6,0,453,264,14,16,27,0,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
DE_03151034,Vordorf,2463,1641,17,0,668,719,18,76,85,0,32,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
DE_03151035,Wagenhoff,923,608,6,0,269,250,10,26,18,0,8,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
DE_03151036,Wahrenholz,2848,1774,13,0,994,513,28,76,64,0,30,26,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
DE_03151037,Wasbüttel,1497,1025,10,0,410,431,6,32,67,0,33,16,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
DE_03151038,Wesendorf,3958,2139,30,0,1035,797,30,94,39,0,51,30,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
DE_03151039,Weyhausen,2008,1217,12,0,569,462,12,56,56,0,30,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
DE_03151040,Wittingen,9345,5565,63,0,2586,2141,80,237,232,0,121,58,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
DE_03151041,Didderse,1058,723,8,0,316,298,9,29,30,0,17,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
DE_03151999,Briefwahl für mehrere Gemeinden,0,15610,150,0,7230,5891,373,450,946,0,243,146,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,78,0,0,0,0,0,0,8
DE_03152001,Adelebsen,5426,3522,60,0,1228,1681,42,124,252,0,65,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
DE_03152002,Bilshausen,1920,1076,11,0,604,313,14,31,40,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
DE_03152003,Bodensee,629,439,5,0,246,118,4,15,27,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
DE_03152004,Bovenden,10711,6705,65,0,2403,3026,87,314,524,0,145,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
DE_03152005,Bühren,445,307,6,0,113,146,2,7,22,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
DE_03152006,Dransfeld,3577,2221,24,0,940,904,33,100,145,0,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
DE_03152007,Duderstadt,17234,9755,86,0,5622,2827,136,271,369,0,124,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0
DE_03152008,Ebergötzen,1575,1072,9,0,342,568,21,39,58,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
DE_03152009,Friedland,5730,3702,49,0,1332,1658,51,146,325,0,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
DE_03152010,Gieboldehausen,3260,1793,30,0,865,551,24,58,67,0,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0
DE_03152011,Gleichen,7184,4903,48,0,1711,2171,50,221,531,0,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
DE_03152012,Göttingen,89826,49616,539,0,14931,21007,772,3554,6836,0,1217,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0
DE_03152013,Jühnde,823,567,8,0,223,271,3,22,30,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
DE_03152014,Krebeck,876,603,5,0,401,117,2,15,35,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
DE_03152015,Landolfshausen,879,632,10,0,239,282,3,25,57,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
DE_03152016,Hann.Münden,18782,10408,196,0,3476,4747,110,553,707,0,237,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
DE_03152017,Niemetal,1242,856,18,0,359,339,12,33,61,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
DE_03152018,Obernfeld,802,527,0,0,312,156,2,7,9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
DE_03152019,Rhumspringe,1525,1024,4,0,671,218,10,34,43,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
DE_03152020,Rollshausen,720,416,6,0,265,97,4,15,13,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
DE_03152021,Rosdorf,9390,5659,82,0,2000,2536,83,288,421,0,107,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
DE_03152022,Rüdershausen,704,434,4,0,227,154,5,3,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
DE_03152023,Scheden,1595,1016,10,0,421,385,21,41,69,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
DE_03152024,Seeburg,1313,795,7,0,423,216,13,25,68,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
DE_03152025,Seulingen,1125,764,4,0,482,194,8,22,26,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
DE_03152026,Staufenberg,6564,4140,92,0,1459,1781,46,242,307,0,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
DE_03152027,Waake,1063,699,10,0,239,303,13,27,77,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
DE_03152028,Wollbrandshausen,501,307,3,0,202,75,7,7,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
DE_03152029,Wollershausen,359,241,1,0,103,101,4,11,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
DE_03152999,Briefwahl für mehrere Gemeinden,0,33063,338,0,12900,11762,745,1421,4644,0,584,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0
DE_03153001,Altenau,1421,812,10,0,395,295,14,38,24,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1
DE_03153002,Bad Harzburg,17878,9194,147,0,3873,3640,116,562,490,0,161,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,5
DE_03153004,Clausthal-Zellerfeld,9512,4633,84,0,1707,1897,151,248,260,0,172,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,6
DE_03153005,Goslar,32204,17071,360,0,6518,7068,261,1206,945,0,308,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,6
DE_03153006,Hahausen,678,456,3,0,196,212,5,8,18,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
DE_03153007,Langelsheim,9786,5660,84,0,1899,2860,49,242,170,0,66,69,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,37,0,0,0,0,0,0,0
DE_03153008,Liebenburg,7250,4473,81,0,1496,2339,28,177,117,0,55,46,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,18,0,0,0,0,0,0,0
DE_03153009,Lutter am Barenberge,1983,1189,16,0,457,548,12,39,43,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,0,0,0,0,0
