gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,GRÜNE,FDP,AfD,CSU,Die Linke,FREIE WÄHLER,Tierschutzpartei,dieBasis,Die PARTEI,Team Todenhöfer,PIRATEN,Volt,ÖDP,SSW,PdH,Bündnis C,BP,MLPD,PdF,SGP,BüSo,BÜNDNIS DEUTSCHLAND,BSW,MERA25,WerteUnion,Übrige
DE_07233226,Mosbruch,132,54,2,0,8,27,2,3,8,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233227,Mürlenbach,404,149,2,0,33,49,6,5,38,0,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233228,Nitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233229,Nohn,368,191,3,0,45,87,12,6,17,0,10,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233230,Oberelz,96,57,4,0,6,33,1,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233232,Ormont,289,145,2,0,28,67,5,7,23,0,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233233,Reimerath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233234,Retterath,260,136,4,0,19,66,3,9,30,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233235,Reuth,148,79,0,0,12,35,2,3,23,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233236,Sassen,77,52,0,0,11,21,6,2,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233237,Scheid,107,71,2,0,11,33,5,3,13,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233239,Schüller,222,105,1,0,15,46,5,0,26,0,8,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233240,Stadtkyll,1098,393,6,0,90,149,25,11,78,0,13,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233241,Steffeln,521,182,2,0,39,73,12,3,41,0,2,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233242,Uersfeld,555,191,0,0,32,71,3,4,63,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233243,Ueß,43,32,1,0,7,10,1,3,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233244,Welcherath,144,73,0,0,12,37,2,6,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233501,Daun,6109,2351,20,0,542,820,120,91,566,0,98,67,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233901,Briefwahl VG Daun,0,7155,69,0,1659,3444,397,199,753,0,238,284,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233904,Briefwahl VG Kelberg,0,2261,28,0,395,1214,115,65,240,0,77,100,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07233906,Briefwahl VG Gerolstein,0,9838,96,0,2151,4540,546,288,1274,0,323,466,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07235001,Aach,759,383,3,0,104,112,25,9,76,0,26,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0
DE_07235002,Ayl,1177,463,5,0,112,147,24,31,93,0,18,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,21,0,0,0
DE_07235003,Baldringen,229,134,2,0,33,39,5,8,24,0,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_07235004,Bekond,727,398,2,0,128,129,19,18,54,0,15,17,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07235005,Bescheid,329,167,3,0,43,56,11,4,31,0,7,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235008,Beuren (Hochwald),730,351,5,0,97,98,8,14,90,0,4,11,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,15,0,0,0
DE_07235010,Bonerath,190,107,0,0,28,40,3,2,19,0,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07235014,Damflos,485,230,7,0,64,69,5,6,65,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07235015,Detzem,487,243,1,0,49,112,14,12,37,0,10,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235019,Ensch,357,180,2,0,49,51,11,5,36,0,8,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0
DE_07235021,Farschweiler,593,252,10,0,62,58,4,13,75,0,9,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0
DE_07235022,Fell,1955,767,10,0,225,217,33,30,175,0,31,20,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,16,0,0,0
DE_07235025,Fisch,266,148,0,0,28,50,8,15,30,0,4,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235026,Föhren,2361,1037,12,0,338,265,82,32,188,0,43,24,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,42,0,0,0
DE_07235027,Franzenheim,274,154,2,0,33,50,11,5,35,0,3,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07235028,Freudenburg,1073,491,8,0,154,124,22,23,115,0,18,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0,0,0
DE_07235030,Geisfeld,401,205,3,0,40,79,3,8,53,0,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07235033,Greimerath,773,305,4,0,93,69,13,16,85,0,8,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_07235035,Grimburg,371,171,1,0,43,54,8,9,29,0,11,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0
DE_07235036,Gusenburg,890,429,3,0,106,159,29,12,81,0,17,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_07235037,Gusterath,1508,663,4,0,221,202,49,29,97,0,28,14,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,12,0,0,0
DE_07235038,Gutweiler,628,296,4,0,71,87,32,8,46,0,15,14,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14,0,0,0
DE_07235040,Heddert,219,123,2,0,43,31,11,1,17,0,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07235043,Hentern,342,176,2,0,48,50,12,10,40,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235044,Herl,204,72,0,0,15,22,5,2,21,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07235045,Hermeskeil,4249,1649,32,0,379,439,67,40,495,0,80,31,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,67,0,0,0
DE_07235046,Hinzenburg,107,64,1,0,22,30,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235047,Hinzert-Pölert,230,119,2,0,36,33,3,2,36,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235048,Hockweiler,234,153,1,0,48,48,12,6,23,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235050,Holzerath,368,195,0,0,64,50,13,7,37,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0
DE_07235051,Igel,1481,648,8,0,171,236,46,24,108,0,24,10,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,14,0,0,0
DE_07235052,Irsch,1240,354,6,0,88,89,19,34,80,0,15,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0
DE_07235055,Kanzem,499,252,8,0,81,57,16,24,39,0,12,6,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235056,Kasel,975,357,4,0,116,119,31,11,44,0,13,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0
DE_07235057,Kastel-Staadt,303,136,1,0,35,34,3,12,38,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_07235058,Kell am See,1574,713,10,0,226,204,21,26,143,0,33,14,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,26,0,0,0
DE_07235060,Kenn,2209,956,14,0,274,293,67,35,164,0,34,43,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,22,0,0,0
DE_07235062,Kirf,498,205,3,0,34,74,8,8,50,0,5,10,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10,0,0,0
DE_07235063,Klüsserath,824,412,7,0,90,157,18,23,77,0,14,18,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_07235067,Köwerich,291,165,1,0,34,77,5,14,28,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07235068,Konz,13162,5457,61,0,1632,1511,324,202,1062,0,289,124,0,0,0,0,0,44,11,0,0,0,0,0,0,0,0,0,197,0,0,0
DE_07235069,Kordel,1590,711,11,0,217,161,39,22,156,0,41,31,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,25,0,0,0
DE_07235070,Korlingen,614,276,4,0,95,79,21,10,31,0,15,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_07235072,Lampaden,433,185,7,0,57,45,8,3,46,0,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07235073,Langsur,1107,539,6,0,139,188,34,6,90,0,22,34,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,16,0,0,0
DE_07235074,Leiwen,1196,545,7,0,127,247,29,26,72,0,15,10,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_07235077,Longen,69,34,0,0,7,5,6,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235078,Longuich,1024,445,4,0,108,187,17,12,76,0,16,14,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07235080,Lorscheid,428,189,3,0,43,62,18,4,28,0,7,13,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07235081,Mandern,647,263,6,0,85,64,7,3,68,0,14,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,0,0,0
DE_07235082,Mannebach,252,107,0,0,25,34,8,11,24,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235083,Mehring,1888,603,10,0,139,230,28,25,108,0,21,19,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,18,0,0,0
DE_07235085,Mertesdorf,1344,555,1,0,195,144,57,19,71,0,37,7,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,16,0,0,0
DE_07235090,Morscheid,716,305,6,0,89,98,11,11,49,0,14,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0
DE_07235091,Naurath (Eifel),276,139,1,0,29,32,7,7,41,0,5,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0
DE_07235092,Naurath (Wald),173,101,2,0,24,48,2,8,8,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07235093,Neuhütten,620,259,5,0,73,80,9,5,52,0,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0
DE_07235094,Newel,2093,862,6,0,243,253,59,28,153,0,42,39,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,27,0,0,0
DE_07235095,Nittel,1416,641,3,0,167,213,40,38,122,0,22,9,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,18,0,0,0
DE_07235096,Oberbillig,643,267,2,0,84,86,14,15,37,0,11,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07235098,Ockfen,490,204,2,0,32,49,15,58,31,0,10,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0
DE_07235100,Ollmuth,128,67,0,0,26,13,11,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07235101,Onsdorf,112,61,2,0,21,16,0,4,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235103,Osburg,1889,701,4,0,168,194,25,23,221,0,20,20,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,22,0,0,0
DE_07235104,Palzem,805,422,4,0,108,187,15,20,48,0,10,12,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0
DE_07235105,Paschel,182,99,3,0,26,27,3,7,25,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235106,Pellingen,930,422,3,0,98,168,15,15,81,0,15,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0
DE_07235107,Pluwig,1280,564,9,0,172,170,60,17,83,0,12,10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,28,0,0,0
DE_07235108,Pölich,353,158,4,0,33,82,4,8,17,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07235111,Ralingen,1455,667,6,0,186,198,58,17,112,0,21,39,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,24,0,0,0
DE_07235112,Rascheid,357,194,3,0,54,70,16,3,35,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_07235114,Reinsfeld,1992,803,7,0,246,240,35,17,181,0,26,22,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,24,0,0,0
DE_07235115,Riol,1025,422,4,0,116,173,21,13,67,0,9,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0
DE_07235116,Riveris,291,168,4,0,40,49,8,4,42,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_07235118,Saarburg,5497,1905,26,0,550,508,110,108,369,0,111,31,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,66,0,0,0
DE_07235119,Schillingen,944,425,6,0,130,97,17,25,108,0,20,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0
DE_07235120,Schleich,175,103,0,0,19,56,2,7,14,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07235122,Schoden,605,218,4,0,64,65,14,23,30,0,9,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07235123,Schömerich,104,72,1,0,21,18,2,3,18,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_07235124,Schöndorf,608,243,1,0,68,91,12,10,33,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07235125,Schweich,6190,2294,19,0,663,749,130,95,399,0,88,56,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,77,0,0,0
DE_07235126,Serrig,1278,423,3,0,111,107,27,38,96,0,9,10,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,17,0,0,0
DE_07235131,Taben-Rodt,578,261,1,0,81,52,9,16,67,0,8,8,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,13,0,0,0
DE_07235132,Tawern,1951,813,1,0,208,251,51,43,177,0,31,21,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,22,0,0,0
DE_07235133,Temmels,493,206,4,0,68,59,8,6,35,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07235134,Thörnich,164,74,0,0,18,40,1,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07235135,Thomm,864,353,3,0,98,128,15,11,66,0,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0
DE_07235136,Trassem,831,318,5,0,83,106,6,18,58,0,18,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0
DE_07235137,Trierweiler,2836,1205,7,0,336,379,115,53,194,0,43,39,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,30,0,0,0
DE_07235140,Vierherrenborn,157,73,3,0,13,22,2,8,15,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07235141,Waldrach,1572,543,3,0,167,184,26,21,82,0,24,16,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,17,0,0,0
DE_07235142,Waldweiler,634,290,7,0,98,62,10,10,67,0,10,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,16,0,0,0
DE_07235143,Wasserliesch,1657,681,14,0,212,189,38,31,122,0,26,18,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,24,0,0,0
DE_07235144,Wawern,503,223,3,0,65,48,7,24,57,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0
DE_07235146,Wellen,394,165,3,0,40,55,13,9,30,0,3,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07235148,Wiltingen,1068,464,5,0,157,108,36,22,81,0,24,14,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,12,0,0,0
DE_07235149,Wincheringen,1207,463,6,0,129,157,26,36,66,0,17,7,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,13,0,0,0
DE_07235151,Zemmer,2343,990,14,0,287,267,46,33,222,0,27,48,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,42,0,0,0
DE_07235152,Zerf,1205,434,5,0,122,100,24,15,114,0,27,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,0,0,0
DE_07235153,Züsch,474,218,4,0,75,48,15,6,46,0,7,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07235154,Merzkirchen,433,189,3,0,40,59,7,13,45,0,8,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_07235207,Trittenheim,866,385,11,0,72,175,14,23,75,0,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0
DE_07235501,Welschbillig,1909,841,11,0,227,238,49,28,168,0,34,48,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,0,0,0
DE_07235901,Briefwahl VG Hermeskeil,0,4566,50,0,1325,1581,213,140,674,0,147,139,0,0,0,0,0,37,42,0,0,0,0,0,0,0,0,0,218,0,0,0
DE_07235903,Briefwahl VG Konz,0,9463,69,0,3056,3306,630,443,938,0,297,283,0,0,0,0,0,103,30,0,0,0,0,0,0,0,0,0,308,0,0,0
DE_07235904,Briefwahl VG Ruwer,0,6625,53,0,1990,2391,439,236,745,0,207,256,0,0,0,0,0,64,29,0,0,0,0,0,0,0,0,0,215,0,0,0
DE_07235906,Briefwahl VG Schweich an der Römischen Weinstraße,0,10277,55,0,2917,4214,584,396,972,0,286,417,0,0,0,0,0,84,45,0,0,0,0,0,0,0,0,0,307,0,0,0
DE_07235907,Briefwahl VG Trier-Land,0,6660,56,0,2023,2326,498,202,687,0,184,378,0,0,0,0,0,72,21,0,0,0,0,0,0,0,0,0,213,0,0,0
DE_07235908,Briefwahl VG Saarburg-Kell,0,10970,101,0,3391,3662,578,959,1076,0,316,346,0,0,0,0,0,104,50,0,0,0,0,0,0,0,0,0,387,0,0,0
DE_07311000,Frankenthal (Pfalz),31519,24822,318,0,5868,6615,1574,824,6191,0,1064,1181,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,89,834,0,0,0
DE_07312000,Kaiserslautern,67052,52005,501,0,14436,11077,3909,1509,12771,0,2880,2030,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,146,2194,0,0,0
DE_07313000,Landau in der Pfalz,35958,29639,242,0,7202,9010,4067,759,4054,0,1899,519,480,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,842,0,0,0
DE_07314000,Ludwigshafen am Rhein,97715,72848,845,0,20143,17082,5158,2257,17327,0,4452,1696,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,319,2841,0,0,0
DE_07315000,Mainz,150429,128787,839,0,30181,31046,29629,4767,9969,0,14064,1211,0,0,814,0,0,2676,721,0,0,0,0,0,0,0,0,0,2870,0,0,0
DE_07316000,Neustadt an der Weinstraße,39919,33332,300,0,7155,10844,3753,938,6352,0,1321,1029,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,68,1010,0,0,0
DE_07317000,Pirmasens,29595,21841,297,0,4147,6820,708,556,6467,0,973,329,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,787,0,0,0
DE_07318000,Speyer,35520,28487,282,0,6287,8462,3178,962,5758,0,1520,569,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,89,976,0,0,0
DE_07319000,Worms,56510,44119,557,0,10013,14548,2918,1006,10247,0,2459,626,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,1154,0,0,138
DE_07320000,Zweibrücken,25455,20242,216,0,4710,5192,1161,813,5293,0,1012,476,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,787,0,0,0
DE_07331001,Albig,1250,656,10,0,138,180,62,18,158,0,37,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,0,0,1
DE_07331002,Alsheim,2152,969,15,0,171,308,63,31,292,0,37,26,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,0,0,1
DE_07331003,Alzey,13424,10759,123,0,2464,3419,696,323,2355,0,541,230,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,427,0,0,38
DE_07331004,Armsheim,1894,1061,8,0,228,357,81,27,250,0,44,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,32,0,0,1
DE_07331005,Bechenheim,334,188,0,0,46,50,9,3,64,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DE_07331006,Bechtheim,1284,540,4,0,84,188,34,13,161,0,21,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,3
DE_07331007,Bechtolsheim,1332,631,5,0,141,199,53,22,144,0,30,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0,1
DE_07331008,Bermersheim vor der Höhe,322,173,4,0,33,59,7,9,35,0,8,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0
DE_07331009,Bermersheim,264,146,2,0,22,55,3,6,46,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07331010,Biebelnheim,565,250,1,0,42,78,20,17,63,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0
DE_07331011,Hochborn,319,161,3,0,30,56,10,5,39,0,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1
DE_07331012,Bornheim,599,352,3,0,64,133,18,6,84,0,20,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0
DE_07331014,Dintesheim,120,82,0,0,12,25,3,3,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
DE_07331015,Dittelsheim-Heßloch,1577,736,5,0,88,296,39,18,222,0,25,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,0,1
DE_07331017,Eckelsheim,342,175,3,0,41,48,11,5,43,0,9,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DE_07331018,Eich,2769,1261,14,0,237,387,56,24,407,0,72,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,0,0,5
DE_07331019,Ensheim,380,217,0,0,45,84,17,6,36,0,8,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2
DE_07331020,Eppelsheim,935,451,7,0,88,139,22,14,126,0,21,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,2
DE_07331021,Erbes-Büdesheim,1121,555,8,0,72,178,32,16,171,0,20,33,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,0,0,0
DE_07331022,Esselborn,322,163,1,0,22,54,9,9,52,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1
DE_07331023,Flörsheim-Dalsheim,2442,969,5,0,229,315,76,24,235,0,38,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,6
DE_07331024,Flomborn,789,409,2,0,84,117,23,17,135,0,8,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,2
DE_07331025,Flonheim,2048,1082,11,0,254,339,74,26,252,0,49,30,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,34,0,0,2
DE_07331026,Framersheim,1225,530,5,0,97,164,29,6,181,0,22,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,1
DE_07331027,Freimersheim,538,270,5,0,59,71,13,8,90,0,9,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0
DE_07331028,Frettenheim,251,144,2,0,15,58,6,2,39,0,9,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
DE_07331029,Gabsheim,565,315,3,0,49,164,21,7,45,0,6,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,1
DE_07331030,Gau-Bickelheim,1592,801,7,0,128,333,43,19,182,0,42,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0
DE_07331031,Gau-Heppenheim,448,254,1,0,52,81,12,4,80,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0
DE_07331032,Gau-Odernheim,3143,1406,11,0,304,503,84,38,316,0,61,37,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,30,0,0,4
DE_07331033,Gau-Weinheim,469,306,2,0,66,106,24,12,56,0,21,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,1
DE_07331034,Gimbsheim,2335,958,11,0,157,288,51,29,313,0,51,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28,0,0,1
DE_07331035,Gumbsheim,486,283,3,0,45,84,22,10,82,0,13,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,1
DE_07331036,Gundersheim,1197,514,7,0,122,163,22,17,127,0,23,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0
