gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,FDP,DIE LINKE,GRÜNE,CSU,NPD,REP,FAMILIE,Die Tierschutzpartei,PBC,MLPD,BüSo,BP,PSG,Volksabstimmung,ZENTRUM,ADM,CM,DKP,DVU,DIE VIOLETTEN,FWD,ödp,PIRATEN,RRP,RENTNER
DE_08127103,Frankenhardt,3711,2386,48,0,435,721,425,162,325,0,58,37,0,26,51,0,3,0,0,4,0,0,0,0,0,7,0,23,61,0,0
DE_08127104,Stimpfach,2295,1443,32,0,208,628,213,135,143,0,23,17,0,6,11,0,1,0,0,2,0,0,0,0,5,0,0,5,14,0,0
DE_08127999,Briefwahl für mehrere Gemeinden,0,12523,73,0,2165,4031,2385,888,2118,0,127,77,0,94,125,10,7,0,0,54,0,6,0,0,8,38,0,84,233,0,0
DE_08128006,Assamstadt,1631,1145,30,0,98,575,198,89,69,0,16,10,0,5,0,1,4,0,0,2,0,1,0,0,1,7,0,14,25,0,0
DE_08128007,Bad Mergentheim,17240,10045,186,0,1671,4076,1753,725,1049,0,151,82,0,63,22,3,5,0,0,13,0,1,0,0,7,18,0,64,156,0,0
DE_08128014,Boxberg,5508,3478,87,0,652,1130,663,281,362,0,67,39,0,27,17,3,1,0,0,5,0,1,0,0,5,3,0,63,72,0,0
DE_08128020,Creglingen,3802,2498,67,0,468,858,481,137,273,0,65,43,0,11,12,1,1,0,0,4,0,0,0,0,1,3,0,32,41,0,0
DE_08128039,Freudenberg,3031,1974,36,0,319,911,357,115,133,0,22,9,0,10,2,2,1,0,0,2,0,1,0,0,0,5,0,14,35,0,0
DE_08128045,Großrinderfeld,3243,2065,31,0,343,872,308,174,160,0,41,57,0,15,8,1,2,0,0,6,0,0,0,0,1,1,0,12,33,0,0
DE_08128047,Grünsfeld,3000,2056,50,0,329,868,326,118,169,0,43,29,0,24,3,2,1,0,0,5,0,0,0,0,1,2,0,40,46,0,0
DE_08128058,Igersheim,4485,2891,39,0,415,1267,503,190,288,0,39,28,0,19,10,2,1,0,0,1,0,0,0,0,2,7,0,25,55,0,0
DE_08128061,Königheim,2588,1813,43,0,242,976,232,76,142,0,20,21,0,12,5,0,3,0,0,1,0,0,0,0,0,3,0,10,27,0,0
DE_08128064,Külsheim,4341,2871,50,0,331,1448,447,223,203,0,21,27,0,20,5,1,4,0,0,5,0,1,0,0,2,7,0,28,48,0,0
DE_08128082,Niederstetten,3956,2551,58,0,409,945,527,152,251,0,73,22,0,16,12,2,0,0,0,6,0,0,0,0,3,8,0,17,50,0,0
DE_08128115,Tauberbischofsheim,10292,6049,118,0,948,2575,1048,406,605,0,59,51,0,47,7,0,1,0,0,10,0,1,0,0,4,8,0,68,93,0,0
DE_08128126,Weikersheim,5943,3770,75,0,632,1488,661,250,429,0,66,20,0,19,18,1,3,0,0,7,0,1,0,0,5,7,0,27,61,0,0
DE_08128128,Werbach,2771,1905,29,0,364,726,319,158,155,0,30,21,0,21,19,0,4,0,0,1,0,3,0,0,2,3,0,19,31,0,0
DE_08128131,Wertheim,17926,10514,217,0,2260,4017,1716,726,1005,0,80,76,0,55,39,5,8,0,0,18,0,10,0,0,8,13,0,86,175,0,0
DE_08128137,Wittighausen,1369,951,21,0,116,419,172,65,81,0,11,14,0,8,3,0,3,0,0,1,0,0,0,0,0,1,0,8,28,0,0
DE_08128138,Ahorn,1818,1275,26,0,217,510,207,109,124,0,10,17,0,10,6,0,1,0,0,1,0,0,0,0,2,1,0,10,24,0,0
DE_08128139,Lauda-Königshofen,11623,7020,136,0,1212,2848,1064,520,672,0,102,80,0,57,14,2,3,0,0,14,0,4,0,0,6,19,0,116,151,0,0
DE_08128999,Briefwahl für mehrere Gemeinden,0,10566,97,0,1627,4323,1948,600,1276,0,73,97,0,68,37,5,7,0,0,44,0,2,0,0,3,22,0,123,214,0,0
DE_08135010,Dischingen,3442,2282,55,0,299,1086,316,132,162,0,52,74,0,13,8,2,1,0,0,3,0,0,0,0,1,6,0,43,29,0,0
DE_08135015,Gerstetten,8864,5581,108,0,1098,1762,1042,379,684,0,85,96,0,31,61,5,6,0,0,10,0,1,0,0,3,9,0,98,103,0,0
DE_08135016,Giengen an der Brenz,13499,7644,192,0,1852,2547,1062,699,759,0,104,129,0,47,17,4,7,0,0,13,0,2,0,0,8,14,0,33,155,0,0
DE_08135019,Heidenheim an der Brenz,34300,18981,410,0,4739,5654,2679,1916,2452,0,211,194,0,104,55,5,11,0,0,37,0,7,0,0,11,29,0,86,381,0,0
DE_08135020,Herbrechtingen,9763,5934,108,0,1298,1850,1004,523,661,0,92,106,0,45,26,7,8,0,0,10,0,3,0,0,4,23,0,40,126,0,0
DE_08135021,Hermaringen,1730,1085,7,0,265,328,146,89,169,0,9,20,0,7,5,2,2,0,0,3,0,1,0,0,0,0,0,14,18,0,0
DE_08135025,Königsbronn,5643,3451,50,0,936,1019,527,319,407,0,33,44,0,22,7,2,1,0,0,7,0,2,0,0,3,3,0,13,56,0,0
DE_08135026,Nattheim,4871,3061,47,0,676,1028,468,266,339,0,35,85,0,16,6,0,4,0,0,6,0,3,0,0,1,3,0,19,59,0,0
DE_08135027,Niederstotzingen,3593,2157,46,0,315,843,438,138,179,0,43,41,0,25,5,0,3,0,0,12,0,1,0,0,3,3,0,7,55,0,0
DE_08135031,Sontheim an der Brenz,4061,2671,42,0,569,989,392,157,305,0,38,37,0,12,20,0,3,0,0,10,0,2,0,0,2,4,0,18,71,0,0
DE_08135032,Steinheim am Albuch,6795,4309,62,0,909,1513,722,296,516,0,59,72,0,19,27,1,0,0,0,5,0,5,0,0,3,12,0,23,65,0,0
DE_08135999,Briefwahl für mehrere Gemeinden,0,10743,97,0,2148,3729,1925,758,1370,0,85,125,0,71,52,4,3,0,0,49,0,6,0,0,3,28,0,94,196,0,0
DE_08136002,Abtsgmünd,5777,3546,79,0,745,1240,639,229,360,0,36,68,0,26,16,3,1,0,0,13,0,0,0,0,3,10,0,8,70,0,0
DE_08136003,Adelmannsfelden,1375,902,19,0,164,358,147,57,107,0,7,25,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0
DE_08136007,Bartholomä,1656,1034,29,0,178,341,204,96,112,0,19,19,0,5,2,0,1,0,0,1,0,0,0,0,0,3,0,5,19,0,0
DE_08136009,Böbingen an der Rems,3486,2230,67,0,387,766,431,174,250,0,24,23,0,8,30,2,4,0,0,3,0,2,0,0,2,3,0,10,44,0,0
DE_08136010,Bopfingen,9151,5049,126,0,1068,1849,837,442,325,0,95,112,0,30,29,0,3,0,0,9,0,3,0,0,1,18,0,20,82,0,0
DE_08136015,Durlangen,2185,1400,27,0,215,516,250,104,159,0,20,46,0,10,9,1,0,0,0,4,0,0,0,0,1,3,0,8,27,0,0
DE_08136018,Ellenberg,1346,942,39,0,87,457,171,62,63,0,5,20,0,10,6,0,2,0,0,2,0,0,0,0,2,2,0,3,11,0,0
DE_08136019,Ellwangen(Jagst),18244,10413,202,0,1539,4658,1774,651,1086,0,122,90,0,36,35,3,5,0,0,10,0,2,0,0,9,17,0,37,137,0,0
DE_08136020,Eschach,1398,900,22,0,144,300,193,51,116,0,6,21,0,9,3,2,0,0,0,1,0,0,0,0,0,4,0,9,19,0,0
DE_08136021,Essingen,4964,3142,47,0,693,1075,613,196,339,0,34,39,0,15,8,1,0,0,0,13,0,1,0,0,1,2,0,10,55,0,0
DE_08136024,Göggingen,1847,1134,17,0,165,439,246,73,108,0,11,33,0,6,8,2,2,0,0,1,0,0,0,0,0,3,0,2,18,0,0
DE_08136027,Gschwend,3827,2254,60,0,414,738,401,174,264,0,29,63,0,19,21,0,2,0,0,2,0,1,0,0,4,3,0,23,36,0,0
DE_08136028,Heubach,7220,4257,83,0,810,1454,714,404,514,0,49,31,0,26,53,1,3,0,0,8,0,2,0,0,1,6,0,17,81,0,0
DE_08136029,Heuchlingen,1470,916,27,0,109,414,179,48,85,0,10,15,0,4,3,0,0,0,0,1,0,1,0,0,1,3,0,3,13,0,0
DE_08136033,Hüttlingen,4519,2893,47,0,549,1064,523,194,344,0,33,34,0,15,13,0,2,0,0,6,0,0,0,0,10,7,0,11,41,0,0
DE_08136034,Iggingen,1967,1213,39,0,197,495,206,90,115,0,11,25,0,3,7,0,0,0,0,2,0,0,0,0,2,0,0,2,19,0,0
DE_08136035,Jagstzell,1827,1240,21,0,162,584,196,61,142,0,17,16,0,4,2,0,0,0,0,1,0,0,0,0,0,4,0,3,27,0,0
DE_08136037,Kirchheim am Ries,1457,916,19,0,148,395,159,45,88,0,15,18,0,3,3,0,0,0,0,3,0,0,0,0,2,1,0,3,14,0,0
DE_08136038,Lauchheim,3610,2228,37,0,379,889,354,193,219,0,33,30,0,14,7,0,0,0,0,7,0,0,0,0,3,7,0,15,41,0,0
DE_08136040,Leinzell,1636,921,21,0,184,314,138,89,117,0,14,15,0,6,1,0,0,0,0,2,0,1,0,0,0,1,0,0,18,0,0
DE_08136042,Lorch,7954,4892,55,0,979,1668,956,351,560,0,45,63,0,32,36,6,3,0,0,8,0,0,0,0,3,12,0,21,94,0,0
DE_08136043,Mögglingen,3135,1948,115,0,367,640,346,125,214,0,24,27,0,13,18,0,0,0,0,6,0,1,0,0,0,2,0,5,45,0,0
DE_08136044,Mutlangen,4818,2939,58,0,620,969,542,192,378,0,29,42,0,10,17,5,1,0,0,2,0,1,0,0,0,6,0,8,59,0,0
DE_08136045,Neresheim,6120,3884,70,0,589,1640,704,255,293,0,42,150,0,22,9,0,0,0,0,12,0,5,0,0,3,10,0,15,65,0,0
DE_08136046,Neuler,2427,1622,51,0,163,810,287,78,139,0,16,23,0,6,7,1,0,0,0,0,0,2,0,0,0,0,0,10,29,0,0
DE_08136049,Obergröningen,346,217,7,0,44,78,35,18,20,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0
DE_08136050,Oberkochen,6028,3642,56,0,952,1209,514,313,400,0,29,47,0,25,9,1,1,0,0,15,0,0,0,0,2,6,0,11,52,0,0
DE_08136060,Rosenberg,2058,1396,48,0,197,561,305,59,148,0,27,15,0,3,4,0,0,0,0,3,0,0,0,0,1,2,0,8,15,0,0
DE_08136061,Ruppertshofen,1390,809,14,0,152,251,157,55,98,0,18,22,0,3,9,0,2,0,0,0,0,0,0,0,0,2,0,2,24,0,0
DE_08136062,Schechingen,1830,1092,22,0,173,439,197,68,95,0,15,43,0,4,11,0,0,0,0,1,0,2,0,0,0,1,0,3,18,0,0
DE_08136065,Schwäbisch Gmünd,42280,23932,437,0,4883,8707,3685,1978,2927,0,229,249,0,111,157,22,7,0,0,34,0,14,0,0,12,42,0,43,395,0,0
DE_08136066,Spraitbach,2675,1618,45,0,270,616,297,123,154,0,13,25,0,7,12,1,1,0,0,2,0,1,0,0,2,6,0,2,41,0,0
DE_08136068,Stödtlen,1477,886,18,0,102,471,141,64,45,0,19,13,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0
DE_08136070,Täferrot,787,480,17,0,83,151,84,35,62,0,10,14,0,3,1,3,0,0,0,1,0,0,0,0,0,1,0,4,11,0,0
DE_08136071,Tannhausen,1435,861,15,0,94,469,134,51,47,0,17,9,0,2,3,0,0,0,0,4,0,0,0,0,2,1,0,8,5,0,0
DE_08136075,Unterschneidheim,3533,2465,61,0,283,1317,393,98,154,0,31,40,0,10,7,1,1,0,0,7,0,0,0,0,2,7,0,9,44,0,0
DE_08136079,Waldstetten,5574,3679,55,0,649,1511,655,188,426,0,41,39,0,22,11,3,2,0,0,6,0,0,0,0,1,10,0,5,55,0,0
DE_08136082,Westhausen,4552,3017,57,0,551,1207,504,239,292,0,35,38,0,18,3,1,3,0,0,8,0,1,0,0,2,2,0,10,46,0,0
DE_08136084,Wört,1066,664,20,0,70,316,128,46,49,0,4,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,5,19,0,0
DE_08136087,Riesbürg,1757,1067,35,0,197,473,170,74,57,0,15,13,0,4,7,1,0,0,0,1,0,1,0,0,2,3,0,4,10,0,0
DE_08136088,Aalen,48411,28100,501,0,6301,9179,4668,2406,3376,0,276,337,0,146,132,12,13,0,0,51,0,7,0,0,24,63,0,83,525,0,0
DE_08136089,Rainau,2500,1774,35,0,251,801,316,124,136,0,20,21,0,13,10,0,1,0,0,7,0,1,0,0,0,3,0,6,29,0,0
DE_08136999,Briefwahl für mehrere Gemeinden,0,27846,209,0,4836,10596,5163,1882,3553,0,239,260,0,190,131,12,8,0,0,135,0,17,0,0,25,54,0,111,425,0,0
DE_08211000,Baden-Baden,40129,21617,300,0,3874,7943,4065,1527,2920,0,194,114,0,156,44,3,9,0,0,30,0,7,0,0,8,57,0,58,308,0,0
DE_08211999,Briefwahl für mehrere Gemeinden,0,6919,47,0,996,2719,1601,384,910,0,41,25,0,34,13,1,1,0,0,27,0,1,0,0,6,18,0,13,82,0,0
DE_08212000,Karlsruhe,201833,110278,1634,0,23312,30186,18433,9639,19652,0,1082,444,0,701,335,119,61,0,0,137,0,21,0,0,60,175,0,305,3982,0,0
DE_08212999,Briefwahl für mehrere Gemeinden,0,33243,221,0,5915,10380,6221,2168,6399,0,213,100,0,193,109,14,14,0,0,68,0,7,0,0,16,79,0,100,1026,0,0
DE_08215007,Bretten,19651,11424,195,0,2155,4056,2116,850,1300,0,162,125,0,72,73,7,5,0,0,22,0,3,0,0,9,11,0,46,217,0,0
DE_08215009,Bruchsal,30992,17990,352,0,3377,6597,3385,1233,1834,0,222,176,0,137,67,14,6,0,0,22,0,7,0,0,15,34,0,52,460,0,0
DE_08215017,Ettlingen,29265,17415,269,0,3495,6219,3265,1145,2209,0,114,82,0,93,26,10,4,0,0,37,0,6,0,0,11,21,0,36,373,0,0
DE_08215021,Forst,5724,3334,81,0,590,1158,792,217,309,0,50,32,0,20,3,3,1,0,0,10,0,1,0,0,4,6,0,3,54,0,0
DE_08215025,Gondelsheim,2464,1495,29,0,265,482,297,125,170,0,25,15,0,8,4,0,3,0,0,2,0,0,0,0,5,11,0,1,53,0,0
DE_08215029,Hambrücken,4164,2492,47,0,405,1078,464,135,205,0,33,39,0,11,4,7,1,0,0,4,0,1,0,0,0,6,0,6,46,0,0
DE_08215039,Kronau,4326,2637,53,0,437,1011,477,235,198,0,38,55,0,30,12,1,0,0,0,11,0,2,0,0,4,6,0,7,60,0,0
DE_08215040,Kürnbach,1772,1141,16,0,230,380,230,79,125,0,13,15,0,10,18,0,1,0,0,2,0,1,0,0,1,2,0,2,16,0,0
DE_08215046,Malsch,10907,6629,116,0,1288,2349,1150,471,839,0,81,73,0,52,13,4,3,0,0,21,0,1,0,0,3,18,0,17,130,0,0
DE_08215047,Marxzell,4150,2471,50,0,317,1118,492,125,254,0,16,18,0,21,3,0,2,0,0,5,0,0,0,0,1,3,0,6,40,0,0
DE_08215059,Oberderdingen,6950,4214,81,0,721,1509,854,254,494,0,74,54,0,27,22,1,4,0,0,6,0,1,0,0,5,12,0,19,76,0,0
DE_08215064,Östringen,9599,5409,138,0,948,1943,1060,424,517,0,87,77,0,30,15,0,1,0,0,16,0,1,0,0,2,7,0,20,123,0,0
DE_08215066,Philippsburg,8558,4653,120,0,828,1729,840,401,373,0,77,106,0,47,2,3,2,0,0,6,0,4,0,0,3,4,0,9,99,0,0
DE_08215082,Sulzfeld,3361,2073,32,0,609,656,334,134,154,0,34,29,0,19,18,3,1,0,0,3,0,0,0,0,2,6,0,6,33,0,0
DE_08215084,Ubstadt-Weiher,9929,6026,121,0,992,2428,1097,363,576,0,117,93,0,54,24,1,4,0,0,16,0,1,0,0,1,10,0,14,114,0,0
DE_08215089,Walzbachtal,6957,4095,65,0,851,1481,711,272,438,0,35,24,0,20,33,2,2,0,0,11,0,4,0,0,4,9,0,10,123,0,0
DE_08215090,Weingarten(Baden),7311,4537,84,0,988,1463,875,270,594,0,22,37,0,27,26,4,2,0,0,10,0,0,0,0,0,4,0,11,120,0,0
DE_08215094,Zaisenhausen,1223,777,19,0,144,252,166,67,72,0,16,15,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0
DE_08215096,Karlsbad,12078,7719,126,0,1739,2568,1414,444,945,0,60,50,0,51,90,2,3,0,0,17,0,2,0,0,6,10,0,22,170,0,0
DE_08215097,Kraichtal,11022,6838,157,0,1273,2483,1218,432,781,0,102,80,0,51,83,1,1,0,0,16,0,1,0,0,1,20,0,23,115,0,0
DE_08215099,Graben-Neudorf,8829,5170,93,0,980,2002,972,346,444,0,49,67,0,32,34,1,1,0,0,15,0,3,0,0,2,6,0,11,112,0,0
DE_08215100,Bad Schönborn,8766,4916,97,0,919,1730,877,372,569,0,51,49,0,45,23,4,5,0,0,11,0,1,0,0,5,16,0,24,118,0,0
DE_08215101,Pfinztal,13502,8064,107,0,1917,2679,1413,505,966,0,60,42,0,49,57,2,5,0,0,8,0,0,0,0,10,8,0,23,213,0,0
DE_08215102,Eggenstein-Leopoldshafen,12010,7096,97,0,1514,2259,1502,497,778,0,87,74,0,47,17,2,2,0,0,13,0,9,0,0,1,13,0,15,169,0,0
DE_08215103,Karlsdorf-Neuthard,7386,4475,95,0,765,1730,931,312,355,0,65,57,0,35,12,1,0,0,0,9,0,2,0,0,4,1,0,8,93,0,0
DE_08215105,Linkenheim-Hochstetten,8828,5459,104,0,1198,1840,1039,383,522,0,67,53,0,42,42,3,6,0,0,13,0,0,0,0,1,8,0,13,125,0,0
DE_08215106,Waghäusel,15615,9068,227,0,1758,3236,1515,728,882,0,140,176,0,83,45,3,3,0,0,26,0,3,0,0,4,19,0,17,203,0,0
DE_08215107,Oberhausen-Rheinhausen,7558,4227,126,0,652,1508,800,352,413,0,63,99,0,48,12,1,2,0,0,5,0,2,0,0,0,5,0,24,115,0,0
DE_08215108,Rheinstetten,16194,10018,171,0,2151,3447,1789,666,1207,0,129,75,0,88,31,7,3,0,0,21,0,1,0,0,5,20,0,22,185,0,0
DE_08215109,Stutensee,17379,10171,119,0,2036,3355,1914,739,1309,0,101,74,0,79,71,3,5,0,0,26,0,6,0,0,8,14,0,26,286,0,0
DE_08215110,Waldbronn,9552,5815,77,0,1031,2360,1101,253,713,0,55,32,0,32,18,4,3,0,0,2,0,2,0,0,4,9,0,13,106,0,0
DE_08215111,Dettenheim,5249,3052,48,0,590,1145,530,192,298,0,56,36,0,21,29,0,3,0,0,2,0,0,0,0,0,1,0,7,94,0,0
DE_08215999,Briefwahl für mehrere Gemeinden,0,45793,506,0,8341,17634,9013,2668,4926,0,386,335,0,415,238,13,19,0,0,222,0,11,0,0,25,89,0,114,838,0,0
DE_08216002,Au am Rhein,2638,1640,38,0,318,580,335,117,165,0,12,11,0,12,1,0,2,0,0,1,0,0,0,0,1,7,0,4,36,0,0
DE_08216005,Bietigheim,4726,2873,53,0,670,981,465,213,307,0,47,27,0,28,4,2,1,0,0,2,0,4,0,0,1,7,0,6,55,0,0
DE_08216006,Bischweier,2354,1456,35,0,325,550,238,85,150,0,13,11,0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,5,28,0,0
DE_08216007,Bühl,21396,12488,220,0,1968,5033,2216,801,1630,0,130,46,0,77,28,8,8,0,0,16,0,6,0,0,7,38,0,42,214,0,0
DE_08216008,Bühlertal,6284,3547,79,0,552,1446,686,204,385,0,40,25,0,23,14,0,3,0,0,10,0,2,0,0,2,15,0,7,54,0,0
DE_08216009,Durmersheim,9165,5080,113,0,1070,1578,983,398,574,0,80,36,0,36,18,3,5,0,0,6,0,2,0,0,3,14,0,12,149,0,0
DE_08216012,Elchesheim-Illingen,2553,1670,27,0,314,642,286,112,183,0,23,22,0,14,6,0,0,0,0,3,0,1,0,0,0,3,0,7,27,0,0
DE_08216013,Forbach,3925,2414,53,0,480,1009,334,156,208,0,47,38,0,16,7,0,3,0,0,6,0,0,0,0,3,2,0,3,49,0,0
DE_08216015,Gaggenau,21089,12061,272,0,2703,4418,1800,838,1371,0,141,72,0,77,21,6,6,0,0,29,0,7,0,0,6,19,0,33,242,0,0
DE_08216017,Gernsbach,10811,6187,175,0,1325,2266,890,481,681,0,100,39,0,51,13,0,3,0,0,7,0,2,0,0,1,10,0,15,128,0,0
DE_08216022,Hügelsheim,3448,1881,34,0,307,751,323,179,159,0,43,15,0,16,7,0,1,0,0,2,0,0,0,0,2,9,0,1,32,0,0
DE_08216023,Iffezheim,3730,2323,36,0,425,930,438,115,255,0,30,22,0,10,7,1,0,0,0,2,0,1,0,0,3,3,0,4,41,0,0
DE_08216024,Kuppenheim,5654,3424,62,0,697,1295,564,257,359,0,47,22,0,32,3,1,2,0,0,5,0,2,0,0,3,5,0,9,59,0,0
DE_08216028,Lichtenau,3656,2294,43,0,453,827,346,185,290,0,41,19,0,21,16,0,0,0,0,2,0,1,0,0,2,9,0,5,34,0,0
DE_08216029,Loffenau,2023,1200,41,0,245,436,223,78,104,0,19,5,0,18,2,1,0,0,0,6,0,0,0,0,0,0,0,1,21,0,0
DE_08216033,Muggensturm,4736,2891,81,0,686,965,507,169,295,0,29,33,0,24,5,1,1,0,0,7,0,3,0,0,3,4,0,15,63,0,0
DE_08216039,Ötigheim,3479,2239,61,0,497,790,416,128,205,0,30,23,0,18,13,0,0,0,0,7,0,0,0,0,0,2,0,2,47,0,0
DE_08216041,Ottersweier,4779,2841,38,0,378,1267,571,145,295,0,23,17,0,21,7,1,1,0,0,3,0,0,0,0,0,6,0,14,54,0,0
DE_08216043,Rastatt,34464,18301,448,0,3715,7099,2758,1681,1530,0,245,170,0,131,40,22,14,0,0,32,0,5,0,0,16,31,0,34,330,0,0
DE_08216049,Sinzheim,8444,5139,78,0,786,1976,1034,268,722,0,55,37,0,32,12,3,4,0,0,11,0,3,0,0,2,7,0,14,95,0,0
DE_08216052,Steinmauern,2202,1308,18,0,242,525,202,77,159,0,24,15,0,7,10,1,1,0,0,0,0,0,0,0,0,5,0,4,18,0,0
DE_08216059,Weisenbach,1899,1246,58,0,240,517,168,79,113,0,13,9,0,12,0,0,2,0,0,2,0,1,0,0,1,1,0,0,30,0,0
DE_08216063,Rheinmünster,5080,2953,42,0,475,1251,494,199,257,0,73,32,0,26,15,0,2,0,0,11,0,0,0,0,1,12,0,10,53,0,0
DE_08216999,Briefwahl für mehrere Gemeinden,0,20168,215,0,3635,8012,3610,1217,2422,0,187,128,0,190,41,3,14,0,0,89,0,10,0,0,10,36,0,60,289,0,0
DE_08221000,Heidelberg,94575,52198,598,0,11446,13815,8194,4390,11275,0,306,147,0,246,83,17,15,0,0,48,0,12,0,0,17,73,0,130,1386,0,0
DE_08221999,Briefwahl für mehrere Gemeinden,0,18962,102,0,3328,5650,3457,1160,4475,0,70,26,0,81,49,10,3,0,0,24,0,3,0,0,10,31,0,61,422,0,0
DE_08222000,Mannheim,198437,100776,1573,0,25413,27427,14515,11992,13188,0,1476,844,0,809,184,96,46,0,0,179,0,39,0,0,64,177,0,162,2592,0,0
DE_08222999,Briefwahl für mehrere Gemeinden,0,33367,212,0,7214,11008,5385,2944,4864,0,296,143,0,281,54,25,14,0,0,107,0,9,0,0,9,62,0,74,666,0,0
DE_08225001,Adelsheim,3762,2219,45,0,505,855,338,162,153,0,37,19,0,21,8,1,2,0,0,6,0,0,0,0,2,8,0,15,42,0,0
DE_08225002,Aglasterhausen,3715,2290,43,0,478,773,404,168,253,0,38,30,0,14,13,0,3,0,0,6,0,1,0,0,2,5,0,7,52,0,0
DE_08225009,Billigheim,4517,2960,73,0,521,1235,497,232,221,0,43,35,0,16,9,1,2,0,0,11,0,1,0,0,1,2,0,10,50,0,0
DE_08225010,Binau,1096,622,9,0,153,213,116,46,56,0,8,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0
DE_08225014,Buchen(Odenwald),13934,7934,183,0,1330,3802,1205,444,598,0,72,57,0,62,15,0,5,0,0,12,0,3,0,0,2,12,0,30,102,0,0
DE_08225024,Fahrenbach,2264,1457,35,0,293,601,238,90,118,0,18,18,0,14,2,0,0,0,0,0,0,0,0,0,2,2,0,7,19,0,0
DE_08225032,Hardheim,5476,3135,114,0,402,1560,481,174,196,0,50,32,0,27,7,0,3,0,0,5,0,1,0,0,2,2,0,28,51,0,0
DE_08225033,Haßmersheim,3580,2014,59,0,477,659,365,161,156,0,22,26,0,20,9,2,1,0,0,5,0,0,0,0,4,1,0,10,37,0,0
DE_08225039,Höpfingen,2502,1616,45,0,246,809,224,81,104,0,17,23,0,18,4,0,1,0,0,4,0,0,0,0,0,3,0,6,31,0,0
DE_08225042,Hüffenhardt,1674,971,27,0,229,302,188,60,76,0,18,14,0,22,4,1,1,0,0,1,0,0,0,0,0,0,0,5,23,0,0
DE_08225052,Limbach,3611,2311,44,0,353,1155,340,141,152,0,25,19,0,20,8,3,3,0,0,5,0,0,0,0,1,4,0,9,29,0,0
DE_08225058,Mosbach,17401,9805,202,0,2257,3595,1486,758,919,0,164,65,0,56,26,5,5,0,0,15,0,3,0,0,4,23,0,45,177,0,0
DE_08225060,Mudau,3976,2581,84,0,335,1317,388,129,199,0,31,20,0,11,14,1,2,0,0,7,0,0,0,0,6,1,0,4,32,0,0
DE_08225064,Neckargerach,1774,1015,31,0,267,332,129,101,80,0,23,4,0,7,4,0,1,0,0,1,0,3,0,0,2,2,0,5,23,0,0
DE_08225067,Neckarzimmern,1082,616,16,0,165,192,95,42,56,0,15,5,0,9,3,0,0,0,0,0,0,1,0,0,1,1,0,2,13,0,0
DE_08225068,Neunkirchen,1421,924,29,0,208,288,170,67,93,0,11,17,0,10,2,1,1,0,0,7,0,0,0,0,0,0,0,3,17,0,0
DE_08225074,Obrigheim,3856,2279,44,0,443,880,389,203,179,0,31,18,0,24,10,0,0,0,0,3,0,1,0,0,6,4,0,8,36,0,0
DE_08225075,Osterburken,4976,2693,51,0,473,1257,413,159,189,0,45,16,0,13,5,0,0,0,0,6,0,1,0,0,6,8,0,12,39,0,0
DE_08225082,Rosenberg,1685,1027,14,0,220,365,172,83,93,0,17,11,0,8,5,1,1,0,0,2,0,0,0,0,3,2,0,6,24,0,0
DE_08225091,Seckach,3179,1873,54,0,413,737,224,139,175,0,24,19,0,16,3,1,1,0,0,5,0,2,0,0,2,4,0,8,46,0,0
DE_08225109,Walldürn,9014,5188,140,0,949,2346,802,338,311,0,62,48,0,47,13,1,2,0,0,3,0,0,0,0,7,7,0,28,84,0,0
DE_08225113,Zwingenberg,610,348,5,0,108,81,56,32,37,0,6,3,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0
DE_08225114,Ravenstein,2331,1621,32,0,229,794,265,79,83,0,34,20,0,8,5,0,0,0,0,4,0,0,0,0,2,8,0,16,42,0,0
DE_08225115,Schefflenz,3252,2105,34,0,491,769,313,147,184,0,46,23,0,16,12,2,2,0,0,7,0,1,0,0,4,3,0,14,37,0,0
DE_08225116,Schwarzach,2090,975,16,0,210,341,137,95,111,0,17,3,0,12,3,0,0,0,0,4,0,1,0,0,0,2,0,3,20,0,0
DE_08225117,Elztal,4713,2927,64,0,645,1098,519,160,251,0,38,30,0,31,16,5,0,0,0,4,0,2,0,0,3,4,0,12,45,0,0
DE_08225118,Waldbrunn,3852,2316,45,0,602,820,344,176,213,0,26,14,0,15,9,0,3,0,0,4,0,0,0,0,3,4,0,9,29,0,0
DE_08225999,Briefwahl für mehrere Gemeinden,0,12037,106,0,2085,5112,2227,776,1068,0,88,80,0,99,53,3,6,0,0,59,0,4,0,0,6,23,0,75,167,0,0
DE_08226003,Altlußheim,4143,2507,54,0,603,721,442,278,225,0,28,41,0,35,1,1,0,0,0,2,0,0,0,0,2,6,0,7,61,0,0
DE_08226006,Bammental,4790,2941,25,0,672,862,497,201,531,0,32,8,0,22,9,0,1,0,0,4,0,1,0,0,1,4,0,10,61,0,0
