gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,FDP,DIE LINKE,GRÜNE,CSU,NPD,REP,FAMILIE,Die Tierschutzpartei,PBC,MLPD,BüSo,BP,Volksabstimmung,ZENTRUM,ADM,DKP,DIE VIOLETTEN,ödp,PIRATEN,RRP,Freie Union,Übrige
DE_01053006,Basedow,543,379,17,0,109,135,27,37,36,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053007,Basthorst,325,245,10,0,61,99,35,12,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053008,Behlendorf,295,211,5,0,46,97,31,9,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053009,Berkenthin,1588,1064,38,0,374,358,113,72,94,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053010,Besenthal,66,55,1,0,14,32,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053011,Bliestorf,509,370,12,0,160,99,26,20,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053012,Börnsen,3206,2159,29,0,785,776,181,119,234,0,27,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
DE_01053013,Borstorf,222,150,5,0,46,56,20,4,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053014,Breitenfelde,1412,1003,37,0,278,344,143,74,100,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
DE_01053015,Bröthen,232,162,1,0,50,73,7,14,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053016,Brunsmark,131,110,4,0,34,41,11,5,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053017,Brunstorf,501,322,9,0,91,146,31,16,25,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053018,Buchholz,180,147,1,0,41,48,20,4,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053019,Buchhorst,145,105,3,0,33,39,14,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053020,Büchen,4519,2868,65,0,929,1033,316,213,252,0,53,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
DE_01053021,Dahmker,123,93,1,0,20,45,17,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053022,Dalldorf,279,195,7,0,44,90,10,20,17,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
DE_01053023,Dassendorf,2414,1656,28,0,509,666,189,77,169,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
DE_01053024,Düchelsdorf,134,104,0,0,36,42,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053025,Duvensee,425,298,3,0,80,128,33,16,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053026,Einhaus,325,233,3,0,76,85,31,7,28,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053027,Elmenhorst,686,450,12,0,121,171,58,41,39,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053028,Escheburg,2519,1736,30,0,550,638,167,123,207,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
DE_01053029,Fitzen,256,197,3,0,73,64,10,22,19,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053030,Fredeburg,38,25,1,0,6,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053031,Fuhlenhagen,240,172,8,0,35,75,25,9,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053032,Geesthacht,22770,13922,310,0,4558,4578,1385,1485,1311,0,265,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
DE_01053033,Giesensdorf,90,66,4,0,8,28,12,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053034,Göldenitz,183,130,6,0,32,64,12,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053035,Göttin,50,44,0,0,14,19,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053036,Grabau,233,154,2,0,24,82,23,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053037,Grambek,331,242,11,0,65,92,24,13,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053038,Grinau,272,136,8,0,47,49,15,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053039,Groß Boden,179,129,2,0,35,41,20,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053040,Groß Disnack,78,62,0,0,12,36,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053041,Groß Grönau,3010,2121,44,0,656,804,267,100,231,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
DE_01053042,Groß Pampau,116,91,1,0,17,46,12,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053043,Groß Sarau,690,489,12,0,131,209,67,24,34,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
DE_01053044,Groß Schenkenberg,426,314,13,0,103,94,42,24,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053045,Grove,211,162,2,0,54,53,20,16,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053046,Gudow,1331,863,22,0,268,335,117,38,69,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053047,Gülzow,1003,746,28,0,219,301,72,55,52,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053048,Güster,1000,651,7,0,223,220,94,32,58,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
DE_01053049,Hamfelde,386,239,6,0,69,92,31,12,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053050,Hamwarde,615,454,7,0,128,190,57,31,30,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053051,Harmsdorf,225,153,3,0,41,64,29,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053052,Havekost,126,94,1,0,21,45,12,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053053,Hohenhorn,405,294,8,0,75,120,34,24,21,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053054,Hollenbek,341,226,3,0,80,94,19,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053056,Hornbek,160,105,4,0,35,29,14,6,12,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053057,Horst,220,145,5,0,32,64,14,11,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053058,Juliusburg,141,98,2,0,21,37,16,9,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01053059,Kankelau,180,141,3,0,45,43,19,4,22,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053060,Kasseburg,453,321,3,0,83,154,28,18,31,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DE_01053061,Kastorf,885,560,16,0,195,195,60,39,48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
