gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,FDP,DIE LINKE,GRÜNE,CSU,PIRATEN,NPD,Tierschutzpartei,REP,ÖDP,FAMILIE,Bündnis 21/RRP,RENTNER,BP,PBC,BüSo,DIE VIOLETTEN,MLPD,Volksabstimmung,PSG,AfD,BIG,pro Deutschland,DIE RECHTE,DIE FRAUEN,FREIE WÄHLER,Partei der Nichtwähler,PARTEI DER VERNUNFT,Die PARTEI
DE_03360029,Wriedel,1973,1230,9,0,537,351,40,53,85,0,23,8,10,0,0,0,0,0,0,1,0,0,0,0,0,108,0,1,0,0,4,0,0,0
DE_03360030,Wrestedt,5377,3541,32,0,1450,1167,115,173,309,0,53,25,28,4,0,0,0,0,0,2,0,0,2,0,0,163,0,4,0,0,14,0,0,0
DE_03360999,Briefwahl für mehrere Gemeinden,0,10542,63,0,4445,3210,485,415,1182,0,148,56,88,8,0,0,0,0,0,13,0,0,1,0,0,372,0,9,0,0,47,0,0,0
DE_03361001,Achim,23684,14106,100,0,5568,4810,495,793,1191,0,246,121,110,4,0,0,0,0,0,26,0,0,6,0,0,578,0,23,0,0,35,0,0,0
DE_03361002,Blender,2229,1470,7,0,635,472,67,55,131,0,17,9,21,3,0,0,0,0,0,2,0,0,0,0,0,44,0,3,0,0,4,0,0,0
DE_03361003,Dörverden,6967,4220,50,0,1752,1425,112,234,295,0,58,61,23,3,0,0,0,0,0,13,0,0,1,0,0,180,0,4,0,0,9,0,0,0
DE_03361004,Emtinghausen,1242,784,12,0,346,233,28,34,67,0,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,0,0
DE_03361005,Kirchlinteln,8159,5516,33,0,2530,1617,195,230,529,0,68,47,33,1,0,0,0,0,0,9,0,0,0,0,0,204,0,5,0,0,15,0,0,0
DE_03361006,Langwedel,11612,7360,52,0,2976,2553,184,387,631,0,123,67,59,8,0,0,0,0,0,9,0,0,2,0,0,273,0,8,0,0,28,0,0,0
DE_03361008,Ottersberg,9520,6077,41,0,2229,1790,182,383,912,0,220,34,55,1,0,0,0,0,0,6,0,0,0,0,0,205,0,6,0,0,13,0,0,0
DE_03361009,Oyten,12419,7745,53,0,3151,2595,281,440,571,0,150,66,67,7,0,0,0,0,0,7,0,0,2,0,0,315,0,8,0,0,32,0,0,0
DE_03361010,Riede,2138,1415,12,0,639,406,61,59,114,0,27,5,16,1,0,0,0,0,0,0,0,0,0,0,0,66,0,4,0,0,5,0,0,0
DE_03361012,Verden (Aller),20483,11942,139,0,4773,3793,442,669,1098,0,244,146,98,4,0,0,0,0,0,29,0,0,8,0,0,459,0,15,0,0,25,0,0,0
DE_03361013,Thedinghausen,5986,3881,30,0,1588,1172,153,225,387,0,75,37,42,0,0,0,0,0,0,6,0,0,0,0,0,152,0,5,0,0,9,0,0,0
DE_03361999,Briefwahl für mehrere Gemeinden,0,13607,65,0,5800,4094,710,495,1535,0,190,81,111,7,0,0,0,0,0,30,0,0,1,0,0,442,0,10,0,0,36,0,0,0
DE_03401000,Delmenhorst,57824,33113,381,0,11985,11928,1074,2279,2187,0,694,507,330,34,0,0,0,0,0,19,0,0,10,0,0,1406,0,57,0,0,222,0,0,0
DE_03401999,Briefwahl für mehrere Gemeinden,0,5851,29,0,2321,2075,273,268,456,0,83,50,63,4,0,0,0,0,0,4,0,0,1,0,0,187,0,6,0,0,31,0,0,0
DE_03402000,Emden,38946,22060,276,0,5442,10932,602,1371,1862,0,382,200,167,15,0,0,0,0,0,34,0,0,8,0,0,679,0,19,0,0,71,0,0,0
DE_03402999,Briefwahl für mehrere Gemeinden,0,4111,26,0,1279,1638,209,193,507,0,79,21,23,4,0,0,0,0,0,13,0,0,4,0,0,102,0,3,0,0,10,0,0,0
DE_03403000,Oldenburg (Oldenburg),125662,74499,655,0,22297,25421,2970,6318,10576,0,1563,545,582,21,0,0,0,0,0,65,0,0,41,0,0,2928,0,45,0,0,472,0,0,0
DE_03403999,Briefwahl für mehrere Gemeinden,0,18746,105,0,6278,5545,1064,1100,3282,0,335,62,165,3,0,0,0,0,0,13,0,0,7,0,0,659,0,14,0,0,114,0,0,0
DE_03404000,Osnabrück,120206,69704,1152,0,26307,22016,2761,4316,8437,0,1557,348,418,26,0,0,0,0,0,121,0,0,23,0,0,1931,0,49,0,0,242,0,0,0
DE_03404999,Briefwahl für mehrere Gemeinden,0,16249,81,0,6666,4229,1093,731,2524,0,291,31,121,1,0,0,0,0,0,15,0,0,5,0,0,400,0,7,0,0,54,0,0,0
DE_03405000,Wilhelmshaven,63574,32800,505,0,11410,11968,1030,2344,2206,0,620,396,300,29,0,0,0,0,0,17,0,0,33,0,0,1554,0,47,0,0,341,0,0,0
DE_03405999,Briefwahl für mehrere Gemeinden,629,10899,107,0,4372,3661,516,474,907,0,132,71,103,4,0,0,0,0,0,4,0,0,9,0,0,418,0,13,0,0,108,0,0,0
DE_03451001,Apen,8786,5243,54,0,1930,1983,224,273,358,0,73,50,36,2,0,0,0,0,0,4,0,0,0,0,0,233,0,3,0,0,20,0,0,0
DE_03451002,Bad Zwischenahn,22989,13861,124,0,5782,4203,771,645,1153,0,184,91,105,9,0,0,0,0,0,8,0,0,1,0,0,715,0,9,0,0,61,0,0,0
DE_03451004,Edewecht,16627,10367,88,0,4160,3383,558,526,790,0,145,79,82,6,0,0,0,0,0,8,0,0,4,0,0,475,0,5,0,0,58,0,0,0
DE_03451005,Rastede,16710,10482,107,0,4054,3397,565,497,1015,0,148,46,85,2,0,0,0,0,0,7,0,0,5,0,0,497,0,9,0,0,48,0,0,0
DE_03451007,Westerstede,17322,10404,110,0,4275,3045,798,421,922,0,137,69,81,5,0,0,0,0,0,15,0,0,1,0,0,468,0,6,0,0,51,0,0,0
DE_03451008,Wiefelstede,12313,8064,84,0,3289,2530,419,333,750,0,119,65,67,1,0,0,0,0,0,0,0,0,0,0,0,353,0,1,0,0,53,0,0,0
DE_03451999,Briefwahl für mehrere Gemeinden,0,11877,75,0,5002,3349,841,410,1324,0,149,43,105,5,0,0,0,0,0,12,0,0,3,0,0,505,0,8,0,0,46,0,0,0
DE_03452001,Aurich,32835,19637,221,0,7376,7052,609,1032,2064,0,317,136,124,6,0,0,0,0,0,11,0,0,4,0,0,589,0,12,0,0,84,0,0,0
DE_03452002,Baltrum,429,280,2,0,120,66,24,16,35,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0
DE_03452003,Berumbur,2100,1302,24,0,452,587,26,69,69,0,10,12,10,4,0,0,0,0,0,3,0,0,0,0,0,32,0,0,0,0,4,0,0,0
DE_03452006,Großefehn,10989,6751,79,0,2728,2452,221,302,495,0,69,64,47,6,0,0,0,0,0,7,0,0,2,0,0,230,0,9,0,0,40,0,0,0
DE_03452007,Großheide,6911,4194,78,0,1358,1869,110,199,264,0,49,52,26,3,0,0,0,0,0,8,0,0,1,0,0,139,0,2,0,0,36,0,0,0
DE_03452008,Hage,5277,3130,47,0,1011,1398,90,170,185,0,47,26,26,3,0,0,0,0,0,6,0,0,0,0,0,106,0,5,0,0,10,0,0,0
DE_03452009,Hagermarsch,314,204,1,0,67,74,16,14,15,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0
DE_03452010,Halbemond,793,451,9,0,154,200,11,20,28,0,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,0,0
DE_03452011,Hinte,5638,3806,60,0,1008,1976,101,146,246,0,44,42,34,4,0,0,0,0,0,5,0,0,0,0,0,128,0,0,0,0,12,0,0,0
DE_03452012,Ihlow,9781,6332,78,0,1851,3075,140,223,486,0,91,82,45,15,0,0,0,0,0,4,0,0,4,0,0,185,0,4,0,0,49,0,0,0
DE_03452013,Juist,1085,575,3,0,292,139,38,17,54,0,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0
DE_03452014,Krummhörn,9917,6475,77,0,1702,3389,161,289,432,0,62,71,40,5,0,0,0,0,0,11,0,0,0,0,0,206,0,4,0,0,26,0,0,0
DE_03452015,Leezdorf,1459,885,24,0,273,417,16,55,43,0,10,6,9,2,0,0,0,0,0,2,0,0,0,0,0,26,0,0,0,0,2,0,0,0
DE_03452016,Lütetsburg,598,323,2,0,133,112,10,10,23,0,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,2,0,0,0
DE_03452017,Marienhafe,1881,947,22,0,317,420,23,48,60,0,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,0,0
DE_03452019,Norden,20778,11561,182,0,3701,4768,401,692,962,0,173,108,106,7,0,0,0,0,0,12,0,0,4,0,0,380,0,7,0,0,58,0,0,0
DE_03452020,Norderney,4718,2482,29,0,917,905,144,86,248,0,35,18,14,0,0,0,0,0,0,2,0,0,1,0,0,64,0,2,0,0,17,0,0,0
DE_03452021,Osteel,1756,1008,23,0,283,512,21,48,55,0,14,12,13,1,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,4,0,0,0
DE_03452022,Rechtsupweg,1592,952,16,0,265,501,15,51,47,0,17,8,9,2,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,3,0,0,0
DE_03452023,Südbrookmerland,14702,8844,159,0,2280,4577,202,423,492,0,113,170,61,10,0,0,0,0,0,13,0,0,1,0,0,225,0,11,0,0,107,0,0,0
DE_03452024,Upgant-Schott,2989,1900,26,0,512,982,43,73,135,0,24,23,16,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,7,0,0,0
DE_03452025,Wiesmoor,10848,6463,83,0,2448,2575,257,258,359,0,91,57,62,5,0,0,0,0,0,4,0,0,2,0,0,223,0,5,0,0,34,0,0,0
DE_03452026,Wirdum,846,515,7,0,129,282,15,24,21,0,6,7,4,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,2,0,0,0
DE_03452027,Dornum,3805,2272,35,0,742,1043,68,89,139,0,29,15,18,1,0,0,0,0,0,2,0,0,0,0,0,79,0,5,0,0,7,0,0,0
DE_03452999,Briefwahl für mehrere Gemeinden,0,16796,135,0,6186,6139,750,670,1702,0,204,101,182,14,0,0,0,0,0,21,0,0,4,0,0,553,0,17,0,0,118,0,0,0
DE_03453001,Barßel,9728,5509,62,0,2746,1658,163,246,232,0,84,50,40,0,0,0,0,0,0,1,0,0,0,0,0,193,0,11,0,0,23,0,0,0
DE_03453002,Bösel,5576,3392,30,0,2232,653,143,87,90,0,28,29,6,1,0,0,0,0,0,0,0,0,0,0,0,79,0,2,0,0,12,0,0,0
DE_03453003,Cappeln (Oldenburg),4780,3194,49,0,2137,602,128,56,82,0,31,12,11,1,0,0,0,0,0,17,0,0,0,0,0,54,0,1,0,0,13,0,0,0
DE_03453004,Cloppenburg,23780,12945,124,0,7530,2899,538,488,600,0,165,78,45,4,0,0,0,0,0,73,0,0,2,0,0,339,0,9,0,0,51,0,0,0
DE_03453005,Emstek,8132,5300,75,0,3590,850,205,113,193,0,61,27,25,2,0,0,0,0,0,12,0,0,0,0,0,120,0,2,0,0,25,0,0,0
DE_03453006,Essen (Oldenburg),6060,3749,37,0,2463,683,149,115,131,0,42,22,16,0,0,0,0,0,0,6,0,0,2,0,0,58,0,4,0,0,21,0,0,0
DE_03453007,Friesoythe,15815,9405,80,0,5724,2157,391,273,300,0,103,55,43,2,0,0,0,0,0,4,0,0,1,0,0,226,0,3,0,0,43,0,0,0
DE_03453008,Garrel,9489,5525,42,0,3799,875,225,142,148,0,59,40,25,6,0,0,0,0,0,14,0,0,1,0,0,124,0,2,0,0,23,0,0,0
DE_03453009,Lastrup,5050,3313,26,0,2233,573,132,89,123,0,32,21,11,1,0,0,0,0,0,2,0,0,0,0,0,62,0,2,0,0,6,0,0,0
DE_03453010,Lindern (Oldenburg),3541,2514,17,0,1731,429,98,53,79,0,25,26,9,1,0,0,0,0,0,5,0,0,0,0,0,35,0,2,0,0,4,0,0,0
DE_03453011,Löningen,10071,6391,49,0,4108,1177,350,184,241,0,69,25,18,1,0,0,0,0,0,8,0,0,1,0,0,137,0,4,0,0,19,0,0,0
DE_03453012,Molbergen,5478,3483,16,0,2559,453,134,89,63,0,25,20,6,1,0,0,0,0,0,35,0,0,0,0,0,73,0,1,0,0,8,0,0,0
DE_03453013,Saterland,9726,5364,60,0,2990,1415,199,185,200,0,66,41,22,2,0,0,0,0,0,4,0,0,0,0,0,150,0,2,0,0,28,0,0,0
DE_03453999,Briefwahl für mehrere Gemeinden,0,11370,54,0,6968,2172,661,280,600,0,109,45,81,3,0,0,0,0,0,6,0,0,2,0,0,322,0,14,0,0,53,0,0,0
DE_03454001,Andervenne,687,502,2,0,370,70,17,10,11,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,2,0,0,0
DE_03454002,Bawinkel,1835,1280,8,0,864,240,57,23,37,0,13,10,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,2,0,0,0
DE_03454003,Beesten,1252,972,6,0,708,123,44,24,33,0,6,3,2,0,0,0,0,0,0,2,0,0,0,0,0,20,0,1,0,0,0,0,0,0
DE_03454004,Bockhorst,751,491,5,0,305,108,16,17,15,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,2,0,0,0
DE_03454005,Börger,2112,1264,8,0,748,326,48,29,56,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
DE_03454006,Breddenberg,596,414,2,0,254,99,21,12,12,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
DE_03454007,Dersum,1033,815,6,0,578,97,34,13,39,0,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,0
DE_03454008,Dörpen,3666,2201,25,0,1407,451,70,36,83,0,29,11,8,3,0,0,0,0,0,4,0,0,1,0,0,61,0,1,0,0,11,0,0,0
DE_03454009,Dohren,846,631,2,0,415,131,24,20,13,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,2,0,0,0
DE_03454010,Emsbüren,7582,5394,23,0,3745,912,216,110,154,0,67,24,14,1,0,0,0,0,0,3,0,0,0,0,0,109,0,6,0,0,10,0,0,0
DE_03454011,Esterwegen,3707,2068,15,0,1162,590,56,54,78,0,21,15,12,1,0,0,0,0,0,0,0,0,0,0,0,46,0,4,0,0,14,0,0,0
DE_03454012,Freren,3847,2285,18,0,1519,433,73,62,74,0,26,10,7,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2,0,0,0
DE_03454013,Fresenburg,696,539,2,0,376,75,25,18,21,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
DE_03454014,Geeste,8454,5650,32,0,3390,1346,196,167,224,0,75,31,23,2,0,0,0,0,0,2,0,0,0,0,0,147,0,4,0,0,11,0,0,0
DE_03454015,Gersten,955,684,4,0,513,77,42,6,13,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0
DE_03454016,Groß Berßen,498,383,1,0,302,42,9,5,11,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
DE_03454017,Handrup,643,493,1,0,364,66,31,2,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
DE_03454018,Haren (Ems),16867,10792,69,0,6951,2108,420,309,366,0,154,53,50,3,0,0,0,0,0,7,0,0,0,0,0,247,0,9,0,0,46,0,0,0
DE_03454019,Haselünne,9744,6564,63,0,4118,1416,235,153,292,0,65,39,25,2,0,0,0,0,0,3,0,0,0,0,0,145,0,1,0,0,7,0,0,0
DE_03454020,Heede,1629,1124,5,0,743,193,56,43,26,0,12,14,4,2,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0
DE_03454021,Herzlake,3022,1980,17,0,1284,376,83,68,56,0,29,6,8,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,2,0,0,0
DE_03454022,Hilkenbrook,586,400,5,0,271,65,12,12,16,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0
DE_03454023,Hüven,427,329,2,0,262,33,15,2,7,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DE_03454024,Klein Berßen,890,700,6,0,528,82,23,8,36,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
DE_03454025,Kluse,1151,760,6,0,453,169,35,23,33,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,2,0,0,0
DE_03454026,Lähden,3379,2425,14,0,1520,544,104,56,70,0,16,18,14,1,0,0,0,0,0,0,0,0,0,0,0,59,0,5,0,0,4,0,0,0
DE_03454027,Lahn,652,477,5,0,346,69,28,10,8,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
DE_03454028,Langen,1113,787,2,0,554,122,39,15,30,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
DE_03454029,Lathen,4472,2634,23,0,1578,603,120,87,100,0,38,14,14,2,0,0,0,0,0,1,0,0,0,0,0,44,0,1,0,0,9,0,0,0
DE_03454030,Lehe,736,524,2,0,316,112,14,22,30,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
DE_03454031,Lengerich,2023,1292,10,0,900,214,44,29,43,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
DE_03454032,Lingen (Ems),41372,25243,198,0,13527,6680,997,865,1491,0,485,111,131,6,0,0,0,0,0,8,0,0,3,0,0,672,0,16,0,0,53,0,0,0
DE_03454033,Lorup,2179,1477,20,0,1019,223,70,23,51,0,18,3,2,2,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,4,0,0,0
DE_03454034,Lünne,1404,1003,2,0,659,185,51,19,48,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0
DE_03454035,Meppen,26611,16669,130,0,8975,4247,680,564,999,0,265,108,81,0,0,0,0,0,0,11,0,0,3,0,0,565,0,12,0,0,29,0,0,0
DE_03454036,Messingen,799,629,2,0,462,75,29,17,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
DE_03454037,Neubörger,1180,776,7,0,498,147,29,20,24,0,1,7,4,0,0,0,0,0,0,3,0,0,0,0,0,25,0,3,0,0,8,0,0,0
DE_03454038,Neulehe,587,443,2,0,262,96,14,20,24,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0
DE_03454039,Niederlangen,879,671,5,0,506,86,24,11,15,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,3,0,0,0
DE_03454040,Oberlangen,696,526,3,0,379,77,18,8,23,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
DE_03454041,Papenburg,26267,15771,161,0,7704,4363,832,781,881,0,235,152,128,5,0,0,0,0,0,23,0,0,1,0,0,453,0,8,0,0,44,0,0,0
DE_03454042,Rastdorf,789,534,8,0,385,67,23,6,23,0,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,2,0,0,0
DE_03454043,Renkenberge,511,370,0,0,250,64,9,7,23,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0
DE_03454044,Rhede (Ems),2947,2037,23,0,1322,331,93,64,72,0,27,29,9,0,0,0,0,0,0,0,0,0,1,0,0,56,0,0,0,0,10,0,0,0
DE_03454045,Salzbergen,5795,3921,26,0,2539,812,124,87,169,0,46,17,12,0,0,0,0,0,0,1,0,0,0,0,0,84,0,1,0,0,3,0,0,0
DE_03454046,Schapen,1780,1104,4,0,814,154,45,32,22,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,5,0,0,0
DE_03454047,Sögel,4636,2579,31,0,1531,553,128,78,102,0,37,6,13,4,0,0,0,0,0,4,0,0,0,0,0,83,0,1,0,0,8,0,0,0
DE_03454048,Spahnharrenstätte,1040,737,6,0,524,108,31,12,20,0,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0
DE_03454049,Spelle,6381,4025,31,0,2673,708,155,115,147,0,65,18,11,3,0,0,0,0,0,2,0,0,0,0,0,80,0,10,0,0,7,0,0,0
DE_03454050,Stavern,797,614,3,0,458,79,20,12,29,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
DE_03454051,Surwold,3143,1997,20,0,1192,433,104,75,68,0,34,8,5,0,0,0,0,0,0,1,0,0,0,0,0,50,0,3,0,0,4,0,0,0
DE_03454052,Sustrum,887,672,5,0,519,58,34,14,22,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,0,0
DE_03454053,Thuine,1434,886,6,0,633,134,23,24,35,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0
DE_03454054,Twist,6801,4305,34,0,2726,908,161,133,124,0,56,30,22,4,0,0,0,0,0,2,0,0,0,0,0,82,0,7,0,0,16,0,0,0
DE_03454055,Vrees,1157,841,5,0,587,136,31,22,19,0,5,12,1,1,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,2,0,0,0
DE_03454056,Walchum,1039,781,4,0,518,154,22,17,23,0,6,4,2,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,3,0,0,0
DE_03454057,Werlte,6866,3959,32,0,2582,807,135,99,135,0,32,17,9,0,0,0,0,0,0,7,0,0,3,0,0,78,0,8,0,0,15,0,0,0
DE_03454058,Werpeloh,760,598,5,0,440,80,19,7,23,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0
DE_03454059,Wettrup,444,343,5,0,254,45,14,7,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
DE_03454060,Wippingen,699,501,1,0,350,75,23,14,15,0,6,2,5,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0
DE_03454999,Briefwahl für mehrere Gemeinden,0,23423,113,0,13345,5241,1348,555,1557,0,303,90,171,15,0,0,0,0,0,11,0,0,6,0,0,593,0,22,0,0,53,0,0,0
DE_03455007,Jever,11279,6990,128,0,2704,2388,355,295,568,0,80,45,55,6,0,0,0,0,0,6,0,0,0,0,0,306,0,4,0,0,50,0,0,0
DE_03455014,Sande,7313,4450,61,0,1465,1874,147,216,283,0,68,55,37,4,0,0,0,0,0,2,0,0,1,0,0,191,0,0,0,0,46,0,0,0
DE_03455015,Schortens,16683,10061,110,0,3803,3677,379,455,731,0,193,93,81,8,0,0,0,0,0,5,0,0,6,0,0,419,0,10,0,0,91,0,0,0
DE_03455020,Wangerland,7853,4337,48,0,1805,1488,221,193,236,0,48,38,29,6,0,0,0,0,0,5,0,0,2,0,0,171,0,5,0,0,42,0,0,0
DE_03455021,Wangerooge,1064,520,7,0,181,171,30,30,66,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,3,0,0,0
DE_03455025,Bockhorn,6864,4125,67,0,1535,1496,189,248,254,0,57,33,33,3,0,0,0,0,0,2,0,0,1,0,0,177,0,5,0,0,25,0,0,0
DE_03455026,Varel,19717,11773,187,0,4052,4264,494,766,969,0,212,97,131,6,0,0,0,0,0,9,0,0,10,0,0,468,0,14,0,0,94,0,0,0
DE_03455027,Zetel,9423,5837,92,0,2063,2222,247,304,384,0,93,59,61,2,0,0,0,0,0,4,0,0,2,0,0,244,0,5,0,0,55,0,0,0
DE_03455999,Briefwahl für mehrere Gemeinden,0,10815,92,0,4277,3621,660,373,1024,0,115,56,106,4,0,0,0,0,0,6,0,0,1,0,0,399,0,12,0,0,69,0,0,0
DE_03456001,Bad Bentheim,10357,6561,52,0,2951,2098,331,251,477,0,109,24,35,1,0,0,0,0,0,5,0,0,1,0,0,204,0,5,0,0,17,0,0,0
DE_03456002,Emlichheim,4792,3213,21,0,1759,960,173,59,119,0,34,11,10,0,0,0,0,0,0,0,0,0,0,0,0,57,0,5,0,0,5,0,0,0
DE_03456003,Engden,313,255,2,0,196,27,14,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
DE_03456004,Esche,401,309,1,0,230,44,14,1,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_03456005,Georgsdorf,935,643,1,0,379,191,21,3,19,0,10,4,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0
DE_03456006,Getelo,332,259,2,0,157,69,13,1,8,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE_03456007,Gölenkamp,445,363,1,0,250,78,10,4,10,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
DE_03456008,Halle,458,353,0,0,243,75,16,2,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_03456009,Hoogstede,2086,1434,9,0,910,352,59,17,41,0,12,3,3,0,0,0,0,0,0,2,0,0,0,0,0,25,0,1,0,0,0,0,0,0
DE_03456010,Isterberg,431,346,2,0,234,59,12,5,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0
DE_03456011,Itterbeck,1127,814,3,0,573,163,26,6,22,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,1,0,0,0
DE_03456012,Laar,1129,878,2,0,660,123,43,16,18,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
DE_03456013,Lage,699,504,1,0,232,198,14,12,25,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
DE_03456014,Neuenhaus,6979,4474,26,0,2238,1393,141,159,269,0,76,27,22,1,0,0,0,0,0,0,0,0,0,0,0,115,0,2,0,0,5,0,0,0
DE_03456015,Nordhorn,39514,23581,203,0,10163,8240,874,1020,1554,0,434,138,129,7,0,0,0,0,0,43,0,0,3,0,0,696,0,28,0,0,49,0,0,0
DE_03456016,Ohne,441,351,1,0,197,103,15,8,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
DE_03456017,Osterwald,838,621,5,0,461,102,14,7,19,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
DE_03456018,Quendorf,416,321,8,0,188,77,14,6,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0
DE_03456019,Ringe,1375,1005,9,0,632,194,52,21,46,0,17,1,4,2,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,2,0,0,0
DE_03456020,Samern,555,408,6,0,235,115,8,10,17,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
DE_03456023,Uelsen,3694,2462,20,0,1284,765,72,62,136,0,31,6,11,0,0,0,0,0,0,3,0,0,1,0,0,66,0,1,0,0,4,0,0,0
