gisco_id,name,registered,turnout,invalid,blank,PD,PRM,PNL,PSD,UDMR,PC,PNT-CD,P.Romilor,P.Verde,PIN,PNG-CD,PLD,PAS,TOKES
RO_014940,Buzoesti,4903,1457,49,0,289,61,135,502,2,79,12,2,4,19,194,92,10,7
RO_045815,C.a. Rosetti,3288,1881,88,0,653,57,340,549,6,18,10,13,3,31,31,69,10,3
RO_059883,C.a. Rosetti,810,376,24,0,189,12,44,66,0,0,1,3,3,6,3,25,0,0
RO_028077,Cabesti,1629,492,18,0,162,22,123,95,5,18,4,0,1,8,15,16,2,3
RO_047526,Cacica,3394,1046,44,0,173,46,87,321,2,13,10,6,2,8,65,258,6,5
RO_056354,Caianu,2125,659,33,0,122,24,28,80,259,2,1,5,0,13,53,10,7,22
RO_032811,Caianu Mic,3263,854,44,0,172,43,107,350,2,45,22,2,0,6,8,37,5,11
RO_069119,Caineni,1908,800,39,0,227,29,142,148,9,42,20,12,3,24,17,82,3,3
RO_021757,Caiuti,4222,1247,112,0,365,45,96,418,2,48,29,5,4,14,35,53,15,6
RO_047580,Calafindeşti,2185,838,53,0,193,7,65,414,5,4,5,3,3,11,30,28,7,10
RO_036499,Calarasi,2950,1089,82,0,291,87,193,317,3,22,10,2,1,14,20,32,12,3
RO_056425,Calarasi,2099,567,23,0,125,44,24,89,143,2,4,4,1,10,16,13,2,67
RO_071607,Calarasi,5276,2034,95,0,1178,44,172,407,3,3,13,8,1,32,20,48,6,4
RO_056461,Calatele,2123,843,30,0,294,43,113,150,75,12,3,18,0,24,28,11,1,41
RO_015064,Caldararu,2243,690,46,0,106,45,124,211,0,10,35,13,3,17,35,36,7,2
RO_015108,Calinesti,8580,2008,119,0,373,95,186,665,4,59,20,61,4,24,256,120,12,10
RO_007546,Calinesti,2743,909,21,0,62,27,485,115,1,40,55,1,1,10,56,21,9,5
RO_052350,Calinesti,3040,1235,93,0,170,50,174,394,11,126,8,14,6,14,125,37,8,5
RO_037229,Calinesti-Oas,3727,999,25,0,393,21,61,383,3,4,47,1,1,3,25,24,5,3
RO_052412,Calmatuiu,1950,903,46,0,136,29,282,266,3,20,8,8,3,9,24,57,6,6
RO_052467,Calmatuiu De Sus,2114,858,46,0,123,24,345,254,2,13,4,8,2,11,7,15,2,2
RO_004106,Calnic,1331,530,33,0,280,15,47,109,1,4,2,15,2,2,3,12,5,0
RO_079736,Calnic,1828,518,25,0,86,39,96,170,1,5,6,21,0,6,34,26,3,0
RO_071457,Calopar,2893,1004,71,0,248,47,52,386,4,26,20,16,1,17,63,41,9,3
RO_001662,Calugareni,4834,1087,72,0,225,58,358,171,2,49,15,3,1,12,74,34,5,8
RO_032459,Calugareni,1077,405,21,0,124,9,17,184,0,13,1,5,0,8,10,11,1,1
RO_030295,Călui,1447,721,56,0,171,19,23,388,3,11,3,10,2,8,7,12,7,1
RO_045753,Calvini,3299,1312,62,0,207,29,327,83,2,11,35,318,1,22,174,38,2,1
RO_040440,Camar,1403,916,28,0,33,16,4,43,681,11,0,0,1,1,0,0,2,96
RO_056522,Camarasu,2139,620,67,0,85,20,63,303,17,1,2,32,0,6,11,3,3,7
RO_037274,Camarzana,2073,645,27,0,149,9,128,228,2,6,7,5,0,6,65,9,2,2
RO_079677,Cămin,1165,935,56,0,55,15,128,58,549,35,33,2,2,0,0,1,0,1
RO_028709,Campani,2166,1122,21,0,227,41,584,113,0,20,5,1,1,10,78,19,0,2
RO_074780,Campineanca,2871,888,38,0,369,20,87,236,0,19,4,2,5,24,23,45,11,5
RO_007715,Campulung La Tisa,2022,540,20,0,48,14,29,28,187,3,3,1,1,5,35,10,0,156
RO_075670,Campuri,3192,1049,80,0,353,41,89,292,2,15,10,8,1,14,97,32,8,7
ROZZCA,Canada,0,653,9,0,341,12,56,28,9,6,24,2,6,16,6,117,2,19
RO_039967,Cândeşti,1719,573,41,0,72,18,119,196,2,21,6,3,2,9,44,33,5,2
RO_066526,Candesti,2481,997,36,0,140,22,82,282,2,10,30,6,4,6,36,336,1,4
RO_022061,Candesti,3373,717,52,0,243,61,89,173,3,5,4,1,1,8,19,41,11,6
RO_045888,Canesti,790,256,17,0,38,23,103,44,1,2,1,0,0,2,11,7,4,3
RO_028139,Căpâlna,1472,711,29,0,115,30,108,199,52,34,3,1,2,12,28,39,7,52
RO_083963,Capalnita,1645,774,49,0,13,4,4,14,375,1,0,1,0,1,4,0,9,299
RO_036553,Capleni,2662,892,16,0,16,3,3,13,625,2,1,1,0,1,0,4,0,207
RO_079497,Capreni,1845,557,31,0,166,18,41,180,8,12,5,8,3,9,20,54,1,1
RO_051503,Capu Câmpului,1822,1021,39,0,272,31,61,263,4,21,13,3,5,9,53,238,4,5
RO_056568,Capusu Mare,2916,1289,77,0,224,68,102,204,238,3,13,8,0,14,13,29,8,288
RO_010346,Carand,1016,490,29,0,266,36,14,71,0,6,11,1,0,2,28,18,4,4
RO_051804,Carasova,2643,716,45,0,402,20,27,73,11,8,12,8,23,20,28,29,4,6
RO_040477,Carastelec,917,594,18,0,30,17,9,27,435,4,17,2,0,1,0,0,9,25
RO_071518,Caraula,1975,694,89,0,175,21,27,157,5,35,12,51,7,12,48,42,9,4
RO_051840,Carbunari,1000,794,16,0,385,36,38,177,6,48,29,0,0,0,52,7,0,0
RO_032486,Carbunesti,1449,259,18,0,49,12,18,57,3,74,2,3,2,1,14,6,0,0
RO_059945,Carcaliu,2923,862,65,0,425,23,66,173,2,3,4,1,11,13,18,54,2,2
RO_074859,Cârcea,1339,531,19,0,141,21,15,260,2,13,15,8,2,3,6,20,4,2
RO_086749,Carjiti,604,464,11,0,51,24,261,38,1,9,5,1,1,8,18,36,0,0
RO_047713,Carlibaba,1514,497,22,0,99,10,68,117,1,3,3,1,1,5,13,149,1,4
RO_075732,Carligele,2365,1084,56,0,165,39,74,571,2,26,0,3,1,10,19,110,3,5
RO_026166,Carlogani,2073,806,46,0,197,53,74,265,3,9,4,9,4,16,94,30,1,1
RO_074867,Cârna,1255,680,43,0,119,18,279,145,4,7,1,3,0,5,14,34,6,2
RO_071536,Carpen,2195,843,55,0,97,74,78,241,4,33,17,9,0,10,185,23,13,4
RO_028193,Carpinet,1781,783,27,0,306,48,74,194,2,47,5,1,0,11,36,15,8,9
RO_056213,Carpinis,4208,649,24,0,235,22,52,193,26,6,12,11,1,11,13,30,3,10
RO_084102,Carta,2255,1049,55,0,11,10,5,19,620,5,1,5,2,1,1,6,9,299
RO_044508,Carta,930,263,14,0,62,2,24,126,1,1,0,0,0,5,3,19,3,3
RO_044535,Cartisoara,1043,450,12,0,303,8,32,50,2,4,1,3,0,5,11,17,1,1
RO_001724,Cascioarele,1746,518,21,0,253,55,76,43,0,5,20,3,0,6,18,14,2,2
RO_056666,Caseiu,3782,932,44,0,280,56,74,280,15,32,30,22,4,26,37,17,12,3
RO_059963,Casimcea,2359,785,44,0,138,45,237,175,2,4,7,10,4,21,52,38,7,1
RO_021720,Casin,2964,894,89,0,179,35,70,270,4,108,4,5,2,17,30,57,13,11
RO_061121,Castelu,3663,904,71,0,288,38,48,293,3,4,14,23,1,9,55,48,4,5
RO_071572,Castranova,2714,1052,56,0,367,22,104,309,1,14,17,44,2,11,72,25,7,1
RO_040768,Cata,1997,1000,79,0,105,26,262,115,184,5,11,123,2,3,31,24,6,24
RO_064130,Catalina,2838,1178,65,0,37,14,29,49,528,7,7,4,2,3,9,4,18,402
RO_074842,Catane,1396,740,44,0,218,9,14,324,4,4,0,94,0,11,0,16,0,2
RO_057314,Catcau,1933,610,19,0,180,33,55,184,18,10,7,2,1,20,54,13,5,9
RO_015233,Cateasca,2952,701,20,0,143,27,62,251,0,68,16,6,4,11,39,51,2,1
RO_045959,Catina,2107,936,38,0,137,21,423,145,0,16,1,4,0,27,16,99,5,4
RO_056773,Catina,1687,549,49,0,94,35,48,160,82,10,20,2,1,3,25,6,2,12
RO_079585,Catunele,2172,844,54,0,319,53,41,207,0,40,8,3,1,9,53,47,9,0
RO_037292,Cauas,1997,712,34,0,168,29,50,123,139,3,4,7,2,4,20,5,5,119
RO_075864,Cavadinesti,2527,1119,101,0,196,36,92,405,8,99,4,8,5,21,64,63,8,9
RO_011097,Cazanesti,1854,524,39,0,162,23,109,79,7,15,3,3,1,10,22,46,2,3
RO_044560,Cazasu,2449,597,41,0,124,61,89,107,2,20,16,5,2,21,21,81,3,4
RO_022025,Ceahlau,2089,866,25,0,202,34,54,374,0,3,14,3,2,11,21,117,5,1
RO_060092,Ceamurlia De Jos,2114,631,44,0,148,42,63,143,3,1,11,9,5,13,66,75,2,6
RO_056844,Ceanu Mare,3463,833,44,0,219,55,92,201,14,27,33,7,4,12,18,84,11,12
RO_060047,Ceatalchioi,566,293,9,0,148,20,17,54,0,1,1,3,1,6,14,17,1,1
RO_028246,Cefa,1851,1029,29,0,114,26,57,439,22,8,7,4,2,15,274,25,4,3
RO_037363,Cehal,1607,876,41,0,243,16,17,152,274,14,5,2,1,6,45,12,6,42
RO_028335,Ceica,3038,1217,50,0,464,49,300,174,2,26,26,3,3,15,61,31,4,9
RO_071634,Celaru,3984,1410,117,0,346,110,71,604,5,24,14,12,1,16,28,52,7,3
RO_056259,Cenad,3793,548,35,0,231,25,53,97,16,2,9,14,1,9,20,26,3,7
RO_003761,Cenade,765,294,13,0,177,5,11,42,2,5,6,5,0,2,10,8,6,2
RO_056277,Cenei,2445,640,21,0,163,23,160,108,39,36,24,1,4,4,21,26,4,6
RO_015313,Cepari,1947,508,13,0,99,28,38,203,0,10,11,4,1,11,52,31,2,5
RO_096147,Ceplenita,3445,1196,91,0,183,37,265,500,4,14,5,7,2,7,18,34,15,14
RO_032510,Ceptura,4054,1019,83,0,275,32,121,180,5,166,14,6,3,8,49,63,3,11
RO_032574,Cerasu,3741,835,48,0,318,25,68,254,2,21,8,6,5,12,48,12,2,6
RO_071698,Cerat,3015,1013,66,0,152,20,60,533,1,3,11,86,3,6,34,29,4,5
RO_089151,Cerbal,504,277,11,0,34,17,120,29,3,32,2,1,4,8,3,9,2,2
RO_061167,Cerchezu,1214,665,34,0,90,9,241,209,1,0,12,1,1,20,12,29,4,2
RO_003805,Cergau,1291,498,27,0,177,19,171,42,0,6,6,2,0,4,13,26,4,1
RO_010373,Cermei,2283,809,27,0,236,40,193,119,36,31,29,3,0,7,34,44,3,7
RO_060127,Cerna,3463,831,41,0,272,24,97,212,2,18,7,7,1,19,44,79,7,1
RO_064194,Cernat,3285,1331,45,0,21,11,13,18,428,6,2,2,2,2,3,4,17,757
RO_046019,Cernatesti,3182,885,53,0,313,33,63,242,4,30,12,7,4,20,61,33,6,4
RO_071723,Cernatesti,1640,670,69,0,169,50,31,251,2,14,7,14,3,4,17,29,8,2
RO_007582,Cernesti,2948,800,22,0,134,57,148,239,10,36,13,2,0,17,40,76,1,5
RO_001742,Cernica,7420,3866,212,0,1939,79,128,353,8,36,17,30,6,39,909,62,30,18
RO_069039,Cernisoara,3200,1051,73,0,139,39,88,316,0,208,6,3,6,35,45,81,5,7
RO_089240,Certeju De Sus,2722,837,29,0,191,52,160,219,9,50,7,9,1,11,29,61,6,3
RO_075917,Certesti,1945,1029,61,0,206,22,56,277,7,273,12,11,3,18,30,31,17,5
RO_037407,Certeze,4729,805,33,0,192,32,62,185,3,8,129,3,1,12,101,27,12,5
RO_003841,Ceru-Bacainti,265,93,6,0,43,6,16,15,0,0,3,0,0,0,0,3,0,1
RO_052500,Cervenia,2669,1003,83,0,450,30,89,185,1,12,6,19,0,12,60,45,9,2
RO_028415,Cetariu,1783,861,26,0,37,9,13,45,551,25,0,4,1,4,13,4,5,124
RO_032884,Cetate,1978,645,39,0,192,62,26,114,3,33,13,49,2,20,63,19,3,7
RO_071787,Cetate,4646,4023,102,0,398,952,510,1446,2,59,8,39,2,36,266,197,6,0
RO_003958,Cetatea De Balta,2510,852,68,0,269,37,48,149,123,33,20,25,4,38,14,10,7,7
RO_015402,Cetateni,2401,779,67,0,109,22,45,226,1,32,6,214,1,5,23,24,1,3
RO_015959,Ceuasu De Campie,4401,1730,79,0,212,125,72,174,711,49,8,27,2,20,25,24,10,192
RO_026102,Cezieni,1631,812,44,0,154,19,14,514,1,8,8,9,1,2,12,19,2,5
RO_059375,Checea,1459,518,46,0,164,12,171,60,6,8,17,4,0,8,8,11,0,3
RO_028497,Cherechiu,1901,898,54,0,27,6,13,48,606,4,2,2,0,1,1,2,5,127
RO_016046,Chetani,2211,546,38,0,104,49,58,112,61,6,3,6,0,13,44,27,6,19
RO_056311,Cheveresu Mare,1591,501,18,0,149,20,36,164,21,11,8,1,3,3,55,8,3,1
RO_079249,Chiajna,7068,1449,54,0,329,36,348,267,3,16,16,7,6,31,211,106,11,8
RO_020478,Chibed,1424,679,56,0,14,7,6,21,379,2,4,29,0,2,1,2,1,155
RO_064238,Chichis,1317,433,28,0,40,18,16,22,117,14,4,1,0,2,3,3,3,162
RO_040501,Chiesd,1929,784,23,0,95,41,70,356,34,71,13,1,0,3,30,26,11,10
RO_016126,Chiheru De Jos,1396,765,37,0,329,143,20,174,6,8,3,8,0,11,10,9,5,2
RO_060172,Chilia Veche,1922,466,28,0,170,31,64,66,7,1,4,1,3,21,35,30,2,3
RO_046108,Chiliile,609,385,23,0,36,22,6,274,0,4,1,6,0,0,5,4,3,1
RO_056988,Chinteni,2317,1179,48,0,208,29,32,659,128,2,8,4,1,10,4,12,7,27
RO_033015,Chiochis,2745,1162,33,0,270,79,85,214,308,47,19,18,2,7,15,31,14,20
RO_032645,Chiojdeanca,1389,559,42,0,70,36,24,81,7,232,4,5,2,7,16,29,1,3
RO_075509,Chiojdeni,1763,1151,51,0,55,20,977,27,1,0,0,0,0,2,5,8,0,5
RO_046180,Chiojdu,2971,908,64,0,262,34,214,235,1,7,8,10,4,10,28,29,0,2
RO_061210,Chirnogeni,2774,857,56,0,282,15,90,297,3,0,13,16,1,17,37,26,2,2
RO_101804,Chirnogi,6440,981,95,0,257,41,114,159,0,72,12,109,2,19,62,26,7,6
RO_044456,Chirpar,1385,640,28,0,230,20,59,263,0,0,2,3,0,2,5,25,2,1
RO_042708,Chişcani,4416,934,60,0,192,53,91,186,4,32,9,14,4,41,168,68,6,6
RO_001822,Chiselet,2830,838,72,0,96,24,448,79,4,20,11,35,4,8,17,7,6,7
RO_010417,Chisindia,1263,432,20,0,129,30,49,74,1,22,2,1,0,4,29,65,4,2
RO_028530,Chislaz,2641,1192,51,0,161,38,69,131,321,12,27,11,3,10,61,35,5,257
RO_057083,Chiuiesti,2167,843,24,0,292,42,300,109,3,16,3,1,3,14,11,16,5,4
RO_033122,Chiuza,1785,714,27,0,179,68,77,242,8,8,20,3,2,9,11,47,8,5
RO_015448,Cicanesti,1806,541,16,0,82,26,40,323,0,5,5,3,1,3,15,19,2,1
RO_007662,Cicarlau,3167,605,22,0,159,48,83,126,6,20,8,1,1,22,46,52,5,6
RO_086461,Ciceu,2211,1187,29,0,5,1,3,9,539,3,2,1,1,3,2,4,6,579
RO_079953,Ciceu-Mihăieşti,1031,464,23,0,109,34,32,137,11,17,12,4,0,1,53,10,9,12
RO_032955,Ciceu-Giurgeşti,1459,595,18,0,112,31,70,286,4,11,21,3,4,2,3,21,8,1
RO_051948,Ciclova Romana,1327,529,23,0,139,14,220,74,2,6,10,2,0,12,7,17,3,0
RO_046251,Cilibia,1482,627,22,0,240,22,80,119,4,1,4,10,2,9,66,41,3,4
RO_026148,Cilieni,2857,933,57,0,238,18,366,153,1,4,10,7,2,11,28,29,4,5
RO_040820,Cincu,1485,560,38,0,159,19,32,130,6,2,16,7,0,6,122,17,2,4
RO_061256,Ciobanu,2870,783,46,0,216,26,98,235,1,9,22,10,1,18,41,54,2,4
RO_093085,Ciocanesti,3759,1336,71,0,329,40,528,211,5,44,16,4,1,27,20,23,7,10
RO_001840,Ciocanesti,3934,744,80,0,172,26,87,247,0,7,11,8,2,20,38,41,4,1
RO_051451,Ciocăneşti,1244,647,23,0,107,17,223,91,2,11,4,2,0,3,10,150,1,3
RO_067268,Ciocani,1214,717,39,0,93,10,496,48,0,2,1,1,0,5,3,14,3,2
RO_061283,Ciocarlia,2343,818,62,0,318,30,58,287,2,2,7,1,1,7,14,20,6,3
RO_000709,Ciocarlia,708,241,25,0,133,10,11,35,3,1,3,5,0,4,2,9,0,0
RO_093101,Ciochina,2803,806,46,0,212,17,64,303,2,14,13,13,3,14,26,76,2,1
RO_042968,Ciocile,2475,845,84,0,79,26,108,244,9,77,10,19,4,15,33,130,4,3
RO_015493,Ciofrangeni,2135,1108,51,0,123,15,25,793,0,3,11,6,3,9,24,36,4,5
RO_100362,Ciohorani,1426,547,38,0,97,20,44,308,0,10,2,5,0,1,4,4,13,1
RO_052528,Ciolanesti,2692,866,64,0,140,20,113,390,3,50,3,4,3,13,22,30,6,5
RO_001902,Ciolpani,3688,1138,46,0,277,27,475,121,0,8,9,2,2,17,104,40,5,5
