gisco_id,name,registered,turnout,invalid,blank,PARTIDUL DEMOCRAT LIBERAL,PARTIDUL MIŞCAREA POPULARĂ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,ALIANŢA ELECTORALĂ PSD-UNPR-PC,PARTIDUL NAŢIONAL LIBERAL,PARTIDUL ROMÂNIA MARE,ALIANŢA NAŢIONALĂ A AGRICULTORILOR,PARTIDUL DREPTĂŢII SOCIALE,PARTIDUL NOUA REPUBLICĂ,PARTIDUL VERDE,FORŢA CIVICĂ,PARTIDUL ECOLOGIST ROMÂN,PARTIDUL ALTERNATIVA SOCIALISTĂ,PARTIDUL NAŢIONAL ŢĂRĂNESC CREŞTIN DEMOCRAT,PARTIDUL POPORULUI - DAN DIACONESCU,UNGUREANU GEORGIANA-CORINA,FILIP CONSTANTIN-TITIAN,LIGA DĂNUŢ,PUREA PAUL,CAPSALI PERICLE-IULIAN,COSTEA PETER,DIACONU MIRCEA,DĂEANU VALENTIN-EUGEN
RO_054270,Teregova,3439,1883,64,0,65,17,0,1232,377,9,18,3,1,3,6,6,0,3,39,2,0,0,8,0,6,22,2
RO_054305,Ticvaniu Mare,1487,333,22,0,25,14,3,152,55,10,7,0,0,0,3,0,0,14,12,1,1,0,2,1,2,9,0
RO_054350,Tarnova,1411,459,47,0,18,12,0,226,65,5,4,1,1,2,0,5,0,5,57,2,0,1,1,0,0,7,0
RO_054387,Toplet,2230,583,46,0,63,34,0,239,42,27,6,3,2,1,18,5,0,3,41,3,0,0,7,5,12,25,1
RO_054412,Turnu Ruieni,2722,824,27,0,130,80,1,302,92,38,16,1,2,6,24,5,0,15,19,7,0,1,4,5,30,19,0
RO_054485,Valiug,673,242,13,0,19,11,7,55,64,12,2,2,3,5,4,2,0,2,23,2,0,0,3,1,0,12,0
RO_054500,Varadia,1125,587,41,0,115,8,0,331,30,9,3,3,1,0,2,3,1,5,20,2,0,3,0,0,2,8,0
RO_054537,Vermes,1335,483,18,0,129,13,3,191,68,11,6,0,1,2,1,6,0,1,17,2,0,0,1,0,4,9,0
RO_054573,Vrani,885,404,24,0,38,4,0,177,83,7,3,3,1,4,0,4,1,4,21,0,0,2,0,0,10,18,0
RO_054617,Zavoi,3357,1564,54,0,281,20,0,921,151,29,4,3,0,7,8,2,3,1,21,3,1,1,3,6,5,38,2
RO_054699,Zorlentu Mare,751,298,24,0,25,11,1,63,110,11,6,0,0,0,11,2,0,0,13,1,0,1,4,9,1,5,0
RO_054975,Municipiul Cluj-Napoca,272468,80084,2684,0,12419,5903,14135,16173,7318,1374,523,80,349,434,3087,1381,89,815,967,540,93,78,274,1129,2803,7316,120
RO_055008,Municipiul Dej,33021,9019,360,0,1058,558,949,3128,936,171,79,18,30,30,177,81,10,43,426,56,8,12,16,74,171,621,7
RO_055062,Cuzdrioara,2392,710,44,0,98,27,16,384,41,12,8,1,1,2,8,3,2,1,24,2,1,3,0,5,7,20,0
RO_055106,Jichisu De Jos,1014,453,16,0,146,32,3,167,30,6,3,0,2,0,13,1,2,1,19,4,0,0,0,7,0,1,0
RO_055160,Mica,2996,1096,51,0,137,49,161,364,215,15,13,3,4,0,10,3,0,5,27,2,1,0,1,4,3,26,2
RO_055259,Municipiul Turda,48532,11960,785,0,1459,1188,796,3530,876,317,110,28,29,29,349,214,5,107,671,104,11,14,64,80,206,976,12
RO_055277,Mihai Viteazu,4955,1045,43,0,95,87,277,235,79,13,12,4,0,5,40,15,2,3,48,5,0,1,0,4,18,59,0
RO_055311,Sandulesti,1651,573,21,0,103,108,4,102,145,8,8,0,1,2,6,1,3,5,20,1,3,0,2,0,16,14,0
RO_055357,Municipiul Câmpia Turzii,23873,6554,467,0,588,505,503,2035,1025,115,49,9,12,12,235,88,10,33,369,36,9,9,16,32,39,353,5
RO_055384,Municipiul Gherla,19392,5248,230,0,621,296,649,1652,606,130,52,10,23,16,109,68,6,68,104,20,7,11,14,178,62,312,4
RO_055446,Oraş Huedin,7713,2777,113,0,788,158,656,535,198,27,13,1,2,8,39,12,3,10,20,6,2,4,3,7,49,120,3
RO_055473,Aghiresu,5697,1668,57,0,315,36,784,223,72,21,7,4,7,4,19,11,1,10,29,6,0,4,0,8,26,24,0
RO_055598,Aiton,950,541,26,0,57,31,32,242,91,6,4,5,0,1,12,1,0,3,17,3,0,2,0,0,2,6,0
RO_055623,Alunis,1023,321,24,0,25,12,5,62,146,6,2,1,1,1,6,2,0,4,6,1,0,1,1,2,11,2,0
RO_055687,Apahida,8912,2816,148,0,486,207,48,1123,354,45,20,9,10,15,39,24,7,10,62,13,3,3,10,12,62,105,1
RO_055776,Aschileu,1294,445,25,0,99,16,26,157,47,7,8,1,1,0,5,5,1,12,16,5,0,1,0,6,3,4,0
RO_055838,Baciu,8179,2797,118,0,341,107,916,744,171,45,14,2,12,5,58,24,6,7,45,16,1,4,5,8,69,77,2
RO_055918,Baisoara,1774,982,62,0,472,13,3,150,146,19,18,1,6,2,15,3,3,3,21,4,1,1,2,2,4,30,1
RO_056014,Belis,1163,801,30,0,119,38,2,326,192,28,3,1,0,1,19,3,1,4,9,5,1,1,2,0,6,10,0
RO_056096,Bobalna,1263,636,43,0,168,29,8,232,57,25,3,3,1,2,11,0,0,7,24,1,1,0,1,2,5,13,0
RO_056210,Bontida,3794,1281,66,0,108,43,235,190,514,22,10,3,1,1,16,11,2,6,23,2,1,2,0,3,4,18,0
RO_056265,Borsa,1188,858,22,0,53,11,24,95,615,9,0,1,0,2,1,1,0,6,9,1,2,1,1,0,1,3,0
RO_056327,Buza,1058,404,9,0,37,0,206,44,78,6,4,0,0,0,2,2,2,4,6,1,0,0,1,0,0,2,0
RO_056354,Caianu,2050,544,26,0,60,15,168,155,79,11,5,0,0,3,6,0,0,0,6,2,0,1,0,1,0,6,0
RO_056425,Calarasi,2069,571,30,0,125,51,170,113,18,11,7,0,3,1,6,2,0,3,16,0,1,1,2,1,0,10,0
RO_056461,Calatele,1974,811,27,0,177,54,95,220,126,14,11,1,2,1,18,3,1,11,7,2,0,0,4,6,12,19,0
RO_056522,Camarasu,2086,867,60,0,71,14,7,511,123,13,6,5,3,1,5,4,0,1,22,10,1,2,0,0,0,6,2
RO_056568,Capusu Mare,2693,1374,35,0,405,96,418,205,113,15,8,1,0,6,15,2,3,8,9,1,1,0,1,5,6,21,0
RO_056666,Caseiu,3785,1123,69,0,153,111,6,422,136,24,21,2,0,2,28,6,0,6,57,3,2,1,1,14,11,43,5
RO_056773,Catina,1556,510,49,0,72,21,52,184,44,6,16,1,0,0,8,1,1,7,30,1,1,3,0,1,1,11,0
RO_056844,Ceanu Mare,3277,839,32,0,261,36,13,268,42,14,29,5,1,3,26,1,4,8,67,3,0,2,2,0,15,6,1
RO_056988,Chinteni,2485,1188,53,0,133,37,127,629,76,13,5,2,1,2,27,6,1,4,18,15,0,2,1,4,17,15,0
RO_057083,Chiuiesti,2106,1052,24,0,245,24,4,294,319,16,15,3,3,1,2,4,0,20,32,3,1,1,1,17,19,3,1
RO_057163,Ciucea,1375,620,28,0,166,27,1,135,77,10,5,0,4,0,8,5,0,5,115,1,0,2,2,3,10,15,1
RO_057225,Ciurila,1137,541,24,0,136,23,8,148,124,5,8,1,3,4,13,3,1,8,9,1,0,2,1,5,6,8,0
RO_057314,Catcau,1908,1142,24,0,85,18,10,159,719,24,10,2,0,4,14,2,1,5,26,1,1,1,3,1,7,25,0
RO_057350,Cojocna,3307,1091,68,0,114,23,207,185,343,13,12,1,3,3,12,14,2,24,24,4,1,3,1,6,2,25,1
RO_057449,Cornesti,1230,715,33,0,117,26,55,267,115,23,9,3,2,2,7,1,2,5,20,4,0,1,0,6,0,15,2
RO_057546,Dabaca,1221,400,13,0,63,23,6,113,87,28,2,0,1,2,10,2,2,4,14,3,0,0,0,6,4,17,0
RO_057582,Feleacu,3129,901,33,0,145,45,347,67,180,10,1,1,3,2,22,4,0,3,5,4,1,0,0,4,11,13,0
RO_057644,Fizesu Gherlii,2166,464,30,0,81,19,94,133,41,10,4,0,1,0,13,0,1,4,12,0,0,3,0,2,1,15,0
RO_057706,Floresti,17795,5091,183,0,754,340,820,914,937,59,42,6,22,22,226,62,1,28,54,38,2,8,10,108,183,265,7
RO_057742,Frata,3350,697,32,0,79,49,17,168,254,10,12,1,3,2,20,1,1,3,30,3,0,4,2,1,2,3,0
RO_057831,Geaca,1309,739,34,0,48,17,117,147,306,8,10,1,0,1,3,2,2,13,14,4,0,1,1,1,0,9,0
RO_057902,Gilau,6653,1840,72,0,381,105,328,513,148,26,14,2,0,5,40,15,2,7,30,8,0,2,2,5,64,70,1
RO_057948,Garbau,1955,963,43,0,59,27,379,99,248,13,17,0,0,1,12,4,0,2,20,1,0,1,1,4,21,10,1
RO_058008,Iara,3526,1094,60,0,211,75,36,246,286,30,12,3,5,0,31,4,1,10,38,4,0,1,0,8,1,31,1
RO_058142,Iclod,3539,919,60,0,204,32,9,322,129,16,13,0,2,3,8,4,2,8,48,10,0,3,2,0,26,17,1
RO_058204,Izvoru Crisului,1329,705,32,0,19,8,527,47,39,4,7,0,0,1,6,4,0,1,2,1,0,1,1,0,0,5,0
RO_058259,Jucu,3505,1168,69,0,426,46,85,345,68,15,9,1,3,2,13,3,1,3,33,6,2,0,2,2,12,22,0
RO_058311,Luna,3847,1008,49,0,217,29,46,226,264,32,15,0,5,3,17,4,3,7,42,8,0,2,4,3,5,26,1
RO_058357,Maguri-Racatau,1850,451,27,0,161,37,6,116,43,12,10,2,0,2,3,3,0,10,10,2,1,1,1,1,0,3,0
RO_058393,Manastireni,1256,688,29,0,167,13,63,217,99,9,8,0,2,1,12,6,2,25,4,2,1,3,2,2,9,12,0
RO_058464,Margau,1316,583,17,0,173,29,2,223,49,10,10,2,1,0,11,1,0,4,13,1,0,3,0,1,28,5,0
RO_058534,Marisel,1313,534,24,0,133,65,0,132,139,2,11,0,0,0,5,0,0,7,4,5,0,0,0,0,2,5,0
RO_058552,Mintiu Gherlii,3135,882,61,0,112,40,5,445,126,17,5,5,2,1,5,4,1,3,16,4,0,2,3,1,5,19,0
RO_058623,Mociu,2796,934,30,0,198,14,97,263,224,17,10,2,2,0,13,5,0,1,40,1,2,2,1,4,1,7,0
RO_058721,Moldovenesti,2743,965,52,0,59,35,576,129,37,19,6,4,1,0,17,5,1,5,7,0,1,1,0,2,1,7,0
RO_058794,Palatca,976,334,21,0,103,4,48,92,32,6,3,0,1,1,4,0,1,0,10,0,0,1,0,0,0,7,0
RO_058856,Panticeu,1324,566,28,0,115,34,20,244,40,5,8,0,5,2,8,2,1,1,36,1,0,2,0,0,5,9,0
RO_058918,Petrestii De Jos,1380,573,36,0,169,32,1,106,116,16,22,0,1,1,21,3,1,4,14,4,1,2,1,1,1,19,1
RO_058990,Ploscos,594,183,7,0,72,15,2,28,26,5,7,0,2,0,7,0,0,1,1,2,1,1,0,3,0,3,0
RO_059041,Poieni,4384,1237,50,0,355,68,11,430,86,31,20,7,2,2,47,9,1,8,14,6,0,3,2,16,27,41,1
RO_059130,Recea-Cristur,1189,860,37,0,106,8,6,111,514,0,11,1,1,3,7,3,4,3,21,1,0,2,0,2,12,7,0
RO_059238,Risca,1352,384,21,0,147,25,2,89,26,9,22,0,0,0,17,6,0,2,2,2,0,1,1,1,4,7,0
RO_059283,Sacuieu,1246,421,29,0,191,24,0,64,68,10,9,1,3,3,7,2,0,3,3,1,0,0,0,0,0,2,1
RO_059327,Savadisla,3528,1801,30,0,160,24,1057,236,140,19,21,0,7,2,18,7,1,11,13,3,0,1,0,3,12,36,0
RO_059416,Sic,2097,352,5,0,13,1,314,1,6,2,1,0,0,1,1,3,1,0,1,0,0,1,0,0,0,1,0
RO_059434,Sancraiu,1363,1040,4,0,38,8,874,48,21,6,3,0,0,4,10,0,1,2,3,0,2,0,0,8,3,4,1
RO_059498,Sanmartin,1241,1149,27,0,51,14,68,76,838,12,6,0,1,0,13,3,2,3,23,0,1,0,3,4,0,4,0
RO_059586,Sanpaul,1842,1107,55,0,202,34,1,294,403,20,11,1,2,5,10,4,3,4,17,4,0,3,2,1,19,10,2
RO_059657,Suatu,1434,584,12,0,44,6,359,65,59,11,9,1,2,0,1,1,0,1,3,3,0,0,0,1,1,5,0
RO_059693,Tritenii De Jos,3896,939,34,0,129,70,60,329,134,47,19,3,5,4,10,3,0,6,57,5,2,0,1,4,1,16,0
RO_059764,Tureni,1891,599,33,0,67,50,152,98,115,10,9,1,0,1,20,3,0,3,16,5,0,0,2,0,6,8,0
RO_059826,Taga,1609,594,20,0,74,24,16,105,235,39,15,0,1,2,4,1,1,1,24,1,1,4,1,2,2,21,0
RO_059880,Unguras,2353,958,48,0,61,14,574,63,123,10,4,1,2,1,10,1,1,6,22,2,0,2,2,2,1,7,1
RO_059942,Vad,1662,1225,42,0,113,36,7,207,698,20,5,2,2,1,12,3,3,2,43,0,1,5,3,0,7,13,0
RO_060026,Valea Ierii,839,491,18,0,65,10,2,132,227,3,3,1,0,1,12,0,1,1,13,0,1,0,0,0,0,1,0
RO_060062,Viisoara,4832,1466,143,0,160,55,208,621,67,27,30,4,1,2,26,12,1,14,37,5,1,1,7,2,24,16,2
RO_060099,Vultureni,1115,549,23,0,52,29,67,72,244,15,8,0,0,2,4,0,1,1,6,1,2,1,0,5,4,12,0
RO_060169,Negreni,2044,789,32,0,371,11,5,154,101,18,9,1,2,1,15,3,1,2,18,1,1,1,0,3,24,15,0
RO_060419,Municipiul Constanţa,270874,79722,4277,0,6793,10386,135,25835,6460,2175,731,146,178,336,4182,1340,128,1087,2528,702,130,168,129,807,434,10080,555
RO_060455,Oraş Eforie,9229,3540,215,0,497,571,8,902,404,138,25,9,10,15,140,40,3,21,132,18,7,14,6,18,15,323,9
RO_060482,Municipiul Mangalia,35291,11738,834,0,1433,959,42,3139,1711,428,93,26,33,55,639,236,9,155,438,75,22,22,48,69,38,1217,17
RO_060507,Oraş Năvodari,33617,8381,692,0,856,831,12,2458,1122,262,74,18,17,46,320,105,14,43,388,64,12,17,16,37,96,863,18
RO_060534,Oraş Techirghiol,6588,2113,165,0,149,282,1,537,352,61,29,12,5,7,92,25,2,12,104,9,3,11,6,32,8,205,4
RO_060570,Agigea,6239,2591,274,0,300,270,2,796,186,99,39,12,5,21,86,32,8,17,142,27,6,6,9,14,56,175,9
RO_060598,23 August,4600,1303,94,0,172,146,6,229,425,36,17,5,1,2,43,22,1,1,41,7,1,4,2,1,4,43,0
RO_060632,Limanu,5260,1381,99,0,240,152,1,300,192,59,24,0,3,11,62,14,4,20,62,6,0,4,5,5,4,108,6
RO_060687,Oraş Ovidiu,12366,3398,243,0,333,390,6,932,736,111,48,12,6,11,83,25,5,24,143,24,8,6,7,17,18,202,8
RO_060721,Tuzla,5786,1354,92,0,135,137,9,447,91,64,21,2,4,5,84,24,4,11,102,11,4,2,1,4,1,98,1
RO_060776,Oraş Cernavoda,16009,3900,281,0,318,347,6,1024,701,142,46,10,3,11,275,38,4,23,192,29,9,7,6,18,33,368,9
RO_060801,Oraş Hârşova,8893,2743,198,0,121,442,1,951,540,64,31,2,2,4,36,9,1,19,80,6,3,4,3,5,4,215,2
RO_060847,Municipiul Medgidia,38004,9441,647,0,820,683,17,3732,953,400,74,31,19,22,294,102,18,49,382,44,10,28,15,77,86,922,16
RO_060883,Adamclisi,1874,560,33,0,133,38,2,194,81,16,11,1,2,1,13,1,1,0,17,0,0,2,0,0,2,11,1
RO_060945,Albesti,2926,850,53,0,85,45,3,192,340,33,8,2,0,3,18,12,1,4,21,5,2,4,2,1,2,13,1
RO_061005,Aliman,2188,557,38,0,45,37,3,205,70,11,8,1,1,0,39,8,1,1,72,0,1,2,1,2,0,11,0
RO_061069,Băneasa,4290,1673,60,0,70,305,2,282,759,22,11,3,5,2,30,11,4,3,47,1,2,9,5,8,2,30,0
RO_061121,Castelu,3940,1178,86,0,389,111,1,345,56,37,20,3,4,3,14,7,3,3,49,3,2,2,0,4,1,35,0
RO_061167,Cerchezu,1137,704,43,0,42,13,1,279,259,19,9,0,0,0,2,3,0,6,17,0,0,4,0,1,0,6,0
RO_061210,Chirnogeni,2669,664,36,0,74,32,4,299,40,20,17,2,0,2,5,5,1,1,67,4,1,11,3,10,2,28,0
RO_061256,Ciobanu,2818,705,46,0,45,235,0,176,85,23,11,3,2,1,8,3,1,5,32,0,1,2,0,0,0,25,1
RO_061283,Ciocarlia,2407,610,75,0,39,37,2,304,29,27,13,1,1,1,16,3,0,7,28,4,0,0,2,0,1,20,0
RO_061318,Cobadin,7312,1226,89,0,84,136,0,496,134,54,20,2,1,6,18,10,0,11,59,7,1,8,3,0,11,73,3
RO_061372,Cogealac,4449,1481,92,0,85,63,0,647,369,29,10,4,1,1,9,7,2,7,91,3,1,9,0,0,13,34,4
RO_061452,Comana,1510,403,22,0,37,17,0,123,139,8,6,0,0,2,4,0,2,7,10,2,0,1,3,1,2,17,0
RO_061513,Corbu,4869,1424,87,0,98,201,0,233,471,40,15,1,9,5,22,15,0,7,78,8,2,4,2,7,27,90,2
RO_061559,Crucea,2598,645,44,0,102,28,0,257,84,18,17,2,0,1,10,3,2,2,41,2,1,2,3,2,3,20,1
RO_061620,Cumpăna,10562,3367,252,0,296,261,3,1555,148,109,21,6,6,7,77,32,7,16,294,24,6,15,11,11,32,176,2
RO_061675,Deleni,1929,922,49,0,79,122,0,432,126,25,19,5,0,1,9,3,3,5,26,0,0,0,3,4,0,10,1
RO_061737,Dobromir,2137,978,60,0,398,15,2,425,30,15,0,2,2,0,6,3,0,0,14,0,0,0,0,2,0,4,0
RO_061808,Garliciu,1398,369,31,0,20,29,1,207,27,9,6,0,0,0,4,0,0,2,30,1,0,0,0,0,0,2,0
RO_061826,Ghindăreşti,2238,419,35,0,52,39,0,114,95,13,5,0,1,0,2,8,0,1,36,0,2,3,1,1,1,10,0
RO_061871,Independenta,2385,905,53,0,124,25,5,382,160,30,14,0,0,2,10,3,3,36,29,4,2,3,4,1,2,13,0
RO_061951,Ion Corvin,1613,510,48,0,48,48,2,217,39,36,7,4,1,1,12,3,2,5,23,2,1,1,0,2,0,8,0
RO_062020,Istria,1991,799,54,0,37,19,1,125,449,22,10,2,2,0,7,9,0,1,37,1,2,0,0,3,1,15,2
RO_062057,Lipnita,2571,723,42,0,171,51,7,235,47,42,16,1,0,1,19,5,3,2,65,5,0,0,1,3,1,6,0
RO_062137,Mereni,1822,772,31,0,201,29,0,157,259,26,8,0,1,3,2,3,1,1,29,2,1,0,0,1,0,17,0
RO_062191,Mihail Kogalniceanu,8322,2705,121,0,176,250,9,505,1213,67,24,7,6,1,46,16,3,19,94,9,4,5,3,8,3,116,0
RO_062253,Mihai Viteazu,2634,921,36,0,29,10,0,89,679,13,10,1,0,0,4,4,2,0,31,1,0,1,1,1,0,7,2
RO_062280,Mircea Vodă,3813,833,73,0,107,40,1,417,52,27,9,2,2,3,13,2,3,5,51,1,1,0,1,1,9,13,0
RO_062360,Oraş Murfatlar,9258,3206,212,0,244,213,3,1306,569,106,39,4,4,11,49,25,4,14,100,21,5,3,6,22,46,187,13
RO_062397,Oraş Negru Vodă,4521,1151,96,0,181,53,2,475,96,46,20,6,2,5,13,9,2,7,54,7,0,0,0,5,5,66,1
RO_062440,Nicolae Balcescu,4228,1193,77,0,105,51,2,264,463,26,73,2,4,6,13,8,1,4,28,4,2,11,2,5,10,32,0
RO_062486,Oltina,2212,534,39,0,69,45,1,179,115,17,13,2,3,2,6,3,2,4,19,3,0,3,0,2,0,7,0
RO_062538,Ostrov,4045,1522,144,0,210,77,2,634,155,39,23,5,6,2,15,12,0,2,133,7,1,5,5,2,1,40,2
RO_062609,Pantelimon,1334,514,37,0,42,28,0,291,27,19,29,1,1,0,5,1,2,0,13,2,0,3,0,0,0,12,1
RO_062672,Pecineaga,2641,742,47,0,86,21,0,169,281,27,17,2,0,3,20,2,2,4,22,2,2,4,4,2,5,19,1
RO_062707,Pestera,2737,715,89,0,92,92,1,114,71,55,49,3,2,7,10,14,1,1,42,6,1,3,3,2,16,41,0
RO_062761,Poarta Alba,4135,2067,158,0,658,54,4,755,183,38,12,13,4,5,18,12,5,5,52,3,5,10,6,9,12,43,3
RO_062798,Rasova,2957,1442,64,0,110,57,2,595,225,46,25,2,4,2,36,4,3,5,210,8,3,10,4,2,0,25,0
RO_062823,Saraiu,1084,622,34,0,34,22,0,422,28,25,19,2,3,1,2,0,0,2,16,0,0,2,0,0,1,9,0
RO_062878,Sacele,1866,835,45,0,106,15,0,139,459,12,10,1,0,0,3,1,0,3,17,2,1,3,1,1,2,14,0
RO_062903,Seimeni,1738,441,32,0,19,19,1,127,157,13,4,1,0,0,15,2,2,3,26,2,0,1,0,0,0,17,0
RO_062949,Silistea,1171,381,26,0,13,17,1,195,49,11,13,0,0,1,3,1,2,4,24,1,1,1,1,2,1,14,0
RO_062985,Targusor,1359,426,39,0,33,35,3,136,50,16,13,0,0,2,8,7,0,34,18,2,0,10,1,7,1,10,1
RO_063045,Topalu,1481,598,25,0,29,21,0,306,149,11,11,1,0,0,2,1,1,1,30,0,0,1,0,0,1,8,0
RO_063072,Topraisar,4692,1229,95,0,108,87,1,615,69,52,28,2,4,2,21,9,2,8,40,8,3,5,3,1,1,64,1
RO_063125,Valu Lui Traian,10983,3964,238,0,238,349,6,813,1632,115,16,7,4,14,94,30,6,30,107,17,5,8,11,17,8,191,8
RO_063152,Lumina,8055,1883,130,0,263,255,1,491,175,96,50,4,4,6,43,35,1,14,150,9,4,6,3,8,15,117,3
RO_063161,Dumbrăveni,461,199,16,0,21,10,2,106,10,9,5,0,0,1,3,0,1,1,10,1,0,1,0,1,0,1,0
RO_178821,Vulturu,7606,2304,156,0,205,136,1,1219,265,45,17,11,10,3,25,8,9,11,90,5,3,11,0,6,2,66,0
RO_063189,Tortoman,1398,368,26,0,45,6,0,193,31,27,4,0,0,0,0,7,2,0,14,4,2,0,0,1,1,4,1
RO_063198,Amzacea,2234,667,51,0,37,36,1,338,73,13,27,3,0,0,9,4,5,9,31,6,3,0,1,3,1,16,0
RO_063278,Horia,986,260,10,0,26,14,2,112,38,7,7,0,6,1,2,1,0,2,11,1,1,0,0,6,0,11,2
RO_063286,Costineşti,2581,845,61,0,65,84,2,254,117,22,5,1,0,5,16,13,1,22,47,10,5,3,3,8,1,100,0
RO_063294,Bărăganu,1664,507,28,0,50,17,0,210,126,19,17,2,1,1,4,0,1,1,15,2,0,2,4,0,1,6,0
RO_063300,Cuza Vodă,2836,487,42,0,156,26,0,145,42,19,3,1,1,0,1,3,1,0,20,0,1,1,1,1,0,23,0
RO_063318,Saligny,1769,594,59,0,46,36,2,300,53,24,2,1,2,0,12,0,1,8,31,3,0,0,0,0,0,12,2
RO_063326,Grădina,939,546,36,0,34,22,0,314,63,13,21,0,1,0,5,5,1,4,17,2,3,0,1,0,0,4,0
RO_063334,Fântânele,1350,512,31,0,20,11,0,182,226,7,5,0,1,0,0,0,0,2,22,0,1,0,0,0,0,4,0
RO_063394,Municipiul Sfântul Gheorghe,54496,13518,397,0,329,222,9728,965,404,195,49,19,14,29,139,84,26,27,102,30,13,17,20,114,27,563,5
RO_063447,Oraş Baraolt,7754,2135,57,0,34,18,1900,36,40,10,7,3,1,3,7,5,1,0,3,2,1,1,1,2,1,2,0
RO_063526,Oraş Covasna,9449,3076,126,0,152,83,1788,440,121,60,23,3,5,5,44,15,2,7,33,5,0,5,4,25,3,127,0
RO_063553,Comandau,829,399,14,0,9,4,356,5,4,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
RO_063580,Oraş Întorsura Buzăului,7217,1519,106,0,140,57,12,568,179,65,35,5,0,3,62,14,1,5,80,6,2,6,5,35,2,129,2
RO_063633,Barcani,3048,586,66,0,78,13,5,217,62,11,18,4,1,2,10,4,3,5,44,3,2,2,4,4,8,20,0
RO_063688,Sita Buzaului,3813,665,51,0,54,28,5,268,59,31,12,2,1,0,28,5,1,6,26,2,1,2,2,23,4,53,1
RO_063740,Municipiul Târgu Secuiesc,17227,4017,118,0,51,44,3472,89,33,37,16,3,4,11,32,10,6,2,8,9,1,2,6,6,4,53,0
RO_063777,Aita Mare,1356,369,18,0,4,3,308,4,9,4,3,0,0,1,4,1,2,2,0,1,0,1,0,0,1,3,0
RO_063802,Batani,3468,1082,98,0,25,6,851,16,18,14,3,3,3,1,5,8,0,4,6,4,0,4,2,2,6,3,0
RO_063866,Belin,2073,703,58,0,25,4,474,62,23,15,11,2,1,1,3,2,2,0,9,1,0,5,1,1,0,3,0
RO_063893,Bodoc,2008,1118,34,0,18,8,983,14,5,12,2,1,2,0,11,3,2,0,4,2,0,3,4,1,0,9,0
RO_063937,Borosneu Mare,2449,703,38,0,21,8,483,27,89,8,2,1,6,1,1,5,1,0,2,0,3,2,1,0,0,4,0
RO_064005,Brates,1215,547,13,0,3,5,498,6,5,3,2,0,0,0,2,1,0,0,1,0,0,0,1,4,0,3,0
RO_064041,Bradut,3618,1197,71,0,34,5,997,30,9,4,11,3,2,0,1,6,3,2,11,0,0,2,1,4,0,1,0
RO_064096,Bretcu,2994,1161,70,0,42,14,866,70,30,19,10,1,3,0,3,5,1,0,7,0,1,1,1,1,2,13,1
RO_064130,Catalina,2755,1127,43,0,18,6,998,13,10,12,8,0,2,1,4,2,3,0,0,2,0,0,2,1,1,0,1
RO_064194,Cernat,3307,1320,56,0,13,7,1198,10,9,8,1,0,0,0,2,3,1,0,3,1,1,1,1,1,1,2,1
RO_064238,Chichis,1332,383,11,0,28,7,240,33,22,9,7,0,0,2,3,1,0,1,4,0,0,1,2,3,0,9,0
RO_064265,Dobarlau,1739,619,43,0,77,28,5,275,73,34,8,3,1,1,6,5,2,5,16,2,1,1,0,22,0,11,0
RO_064318,Ghelinta,4050,1282,54,0,11,9,1134,19,8,8,6,2,3,2,3,6,0,1,1,2,0,3,3,1,1,5,0
RO_064345,Ghidfalau,2105,701,30,0,10,3,596,19,6,9,2,1,4,2,3,7,0,0,1,0,0,1,2,1,0,4,0
RO_064390,Haghig,1656,523,51,0,32,15,98,175,31,11,4,2,2,1,5,7,0,1,50,1,0,6,2,2,2,22,3
RO_064425,Ilieni,1631,515,14,0,10,6,438,11,8,3,3,1,0,1,1,2,0,2,1,2,0,0,0,0,0,12,0
RO_064461,Lemnia,1572,509,10,0,6,3,463,8,4,4,3,0,1,0,1,2,0,0,0,1,0,1,0,1,0,1,0
RO_064504,Malnaş,905,410,10,0,5,6,355,12,3,2,0,1,0,0,3,0,3,0,2,2,1,0,0,3,0,1,1
RO_064568,Moacşa,987,365,6,0,7,4,308,14,4,3,2,2,1,0,2,3,3,0,0,0,0,1,2,1,0,2,0
RO_064602,Ojdula,2859,1031,25,0,9,3,936,18,6,10,3,1,0,1,3,1,0,1,4,3,0,0,1,1,1,4,0
RO_064639,Ozun,3755,1195,56,0,29,18,891,44,76,20,8,2,4,0,9,5,2,3,3,1,3,2,0,8,1,10,0
RO_064719,Poian,1427,526,16,0,4,3,480,5,4,3,2,1,0,0,1,2,0,0,1,1,1,0,1,0,0,1,0
RO_064773,Reci,1816,806,33,0,19,5,695,13,14,7,1,0,1,3,1,1,3,0,3,1,0,2,1,0,1,1,1
RO_064826,Sanzieni,3729,1595,39,0,17,6,1467,19,15,5,3,2,0,2,1,3,2,3,3,0,0,2,2,2,1,1,0
RO_064871,Turia,3194,1143,47,0,11,7,1021,14,4,12,2,0,2,2,3,1,3,1,0,0,0,1,3,1,0,8,0
RO_064906,Valea Crisului,1799,680,68,0,40,2,478,59,7,10,1,1,2,3,4,1,0,2,1,0,0,0,0,0,0,1,0
RO_064942,Valcele,2846,920,131,0,100,21,254,253,25,36,12,4,5,3,9,10,0,3,16,3,0,5,1,9,0,19,1
