gisco_id,name,registered,turnout,invalid,blank,C's,EEB,PACMA,PCPE,UP (2016),PP,PSOE,PUM+J,RC-LV-GV,Vox,A×Sí,PCOE,PCTE,IZAR,PJFDD,CILU,PRISA,Actúa,FIA,Puyalón,MAS [Muerte al Sistema],UDT,AA (1990),PH (1984),PP-FORO [PP-FORO],VP (2019),EL PI,ANC-UP,CC-PNC,NC-BC,F8,P-Lib,PRC (1978),RC-LV-GV-PC-TC,PDSJE,FE de las JONS,PREPAL,Centrados,P.P.SO.,URCL,CNV,ECP,ERC-Sobiranistes,PL-SA-PIRATES.CAT,IZPOS,JxCat,PSC,PREx-CREx,DLP,BNG,CxG,EM,CXXI,VO,EH Bildu,GBai,UPN-C's-PP,EAJ/PNV,PASE,DP,SR,PR (1982),LVE,CC (2010),ERPV-LV,AVANT [Avant Adelante Los Verdes],SV,CpM
ES_10198,Valdefuentes,1072,945,21,3,98,0,3,0,17,402,356,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10199,Valdehúncar,159,123,0,1,28,0,0,0,8,25,33,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10200,Valdelacasa de Tajo,341,262,1,0,17,0,0,0,3,88,116,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10201,Valdemorales,179,157,1,1,33,0,0,0,3,31,72,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10202,Valdeobispo,588,469,10,0,110,0,4,0,37,95,181,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10203,Valencia de Alcántara,4429,3212,60,25,554,0,14,0,263,779,1125,0,6,365,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10204,Valverde de la Vera,419,342,3,4,57,0,5,0,29,105,114,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10205,Valverde del Fresno,1965,1344,44,8,148,0,11,0,171,256,595,0,2,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10206,Viandar de la Vera,201,146,2,1,21,0,1,0,15,43,51,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10207,Villa del Campo,464,349,9,3,40,0,0,0,18,99,148,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10208,Villa del Rey,121,94,0,2,3,0,0,0,3,23,58,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10209,Villamesías,265,184,0,2,19,0,0,0,30,37,88,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10210,Villamiel,492,362,4,3,23,0,2,0,14,76,206,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10211,Villanueva de la Sierra,447,345,2,2,59,0,2,0,19,54,173,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10212,Villanueva de la Vera,1645,1283,45,7,136,0,7,0,271,193,518,0,4,94,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10213,Villar del Pedroso,534,447,6,5,56,0,0,0,18,139,166,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10214,Villar de Plasencia,217,175,0,1,17,0,0,0,11,70,57,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10215,Villasbuenas de Gata,413,305,4,2,28,0,3,0,26,69,153,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10216,Zarza de Granadilla,1522,1195,28,9,132,0,9,0,109,356,424,0,1,125,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10217,Zarza de Montánchez,521,436,4,0,50,0,1,0,18,163,163,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10218,Zarza la Mayor,1083,810,14,3,120,0,2,0,15,177,422,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10219,Zorita,1212,814,8,8,132,0,1,0,61,174,365,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10901,Rosalejo,1177,818,13,1,116,0,10,0,68,166,301,0,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10902,Vegaviana,735,537,16,2,63,0,1,0,11,163,246,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10903,Alagón del Río,796,623,9,4,106,0,4,0,52,99,281,0,1,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10904,Tiétar,722,549,6,7,101,0,1,0,51,100,193,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_10905,Pueblonuevo de Miramontes,632,491,6,4,99,0,5,0,24,111,178,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15001,Abegondo,4689,3422,60,52,423,0,25,0,0,1083,950,0,4,179,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,191,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15002,Ames,24007,18075,218,216,2697,0,256,0,0,3555,5386,0,47,1061,0,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959,0,0,0,0,0,0,0,1312,45,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15003,Aranga,1701,1234,24,10,62,0,3,0,0,563,362,0,0,53,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,66,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15004,Ares,4873,3689,66,31,368,0,23,0,0,860,1219,0,3,200,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,279,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15005,Arteixo,25263,17634,287,257,2312,0,272,0,0,3346,5596,0,39,1094,0,70,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262,0,0,0,0,0,0,0,905,23,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15006,Arzúa,5169,3527,91,32,320,0,11,0,0,1240,1007,0,5,132,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,336,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15007,"Baña, A",3179,2333,29,22,145,0,14,0,0,933,803,0,3,107,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,106,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15008,Bergondo,5631,4320,53,64,549,0,51,0,0,1190,1344,0,5,332,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,199,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15009,Betanzos,10615,8066,147,93,956,0,74,0,0,2007,2602,0,13,426,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,0,0,0,0,0,0,457,17,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15010,Boimorto,1819,1194,13,16,76,0,6,0,0,476,353,0,3,47,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15011,Boiro,15481,11249,212,105,1398,0,137,0,0,2930,3046,0,12,569,0,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,0,816,16,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15012,Boqueixón,3611,2695,79,36,270,0,22,0,0,1067,668,0,4,141,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,106,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15013,Brión,6299,4549,63,45,523,0,61,0,0,1242,1260,0,11,249,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,340,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15014,Cabana de Bergantiños,3836,2739,41,38,245,0,23,0,0,1035,762,0,5,124,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,169,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15015,Cabanas,2883,2079,30,21,207,0,19,0,0,548,626,0,2,114,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,150,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15016,Camariñas,4569,3171,25,18,269,0,18,0,0,908,1410,0,3,156,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,156,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15017,Cambre,19859,14930,224,204,2193,0,212,0,0,2484,4973,0,27,948,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,761,27,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15018,"Capela, A",1087,771,10,8,26,0,3,0,0,164,351,0,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,60,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15019,Carballo,26006,18323,248,280,2084,0,188,0,0,4459,5756,0,42,871,0,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,0,0,0,0,0,0,0,1848,31,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15020,Carnota,3593,2491,22,18,196,0,20,0,0,719,824,0,3,72,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,319,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15021,Carral,5244,3884,78,70,415,0,33,0,0,1086,1230,0,6,162,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,234,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15022,Cedeira,5574,3846,48,41,364,0,28,0,0,1013,1224,0,6,170,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,407,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15023,Cee,6318,4501,65,40,440,0,23,0,0,1142,1547,0,6,232,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,389,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15024,Cerceda,4346,3210,59,19,296,0,23,0,0,1019,1040,0,8,180,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,216,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15025,Cerdido,1000,639,8,6,30,0,4,0,0,270,221,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,41,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15027,Coirós,1555,1227,23,18,124,0,12,0,0,437,368,0,0,71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,52,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15028,Corcubión,1393,1076,13,8,90,0,11,0,0,205,355,0,1,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,151,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15029,Coristanco,5403,3682,60,62,271,0,20,0,0,1263,1138,0,0,212,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,229,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15030,"Coruña, A",199971,151737,1340,1576,21105,0,1750,0,0,31438,49567,0,306,9800,0,359,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24429,0,0,0,0,0,0,0,8207,217,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15031,Culleredo,23779,17963,176,213,2733,0,186,0,0,2791,6434,0,52,1137,0,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,0,0,0,0,0,0,0,922,22,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15032,Curtis,3413,2487,73,28,238,0,9,0,0,1021,602,0,1,122,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,136,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15033,Dodro,2422,1887,21,13,128,0,11,0,0,655,536,0,8,76,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,196,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15034,Dumbría,2724,1832,21,8,103,0,8,0,0,418,895,0,3,96,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,97,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15035,Fene,11208,8175,107,105,779,0,103,0,0,1471,2720,0,21,281,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,0,0,0,0,0,0,0,829,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15036,Ferrol,56248,40194,430,508,4768,0,426,0,0,9057,12857,0,78,2628,0,104,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047,0,0,0,0,0,0,0,1870,55,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15037,Fisterra,4031,2700,23,13,254,0,21,0,0,809,768,0,3,124,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,248,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15038,Frades,2123,1441,28,25,82,0,5,0,0,552,437,0,1,65,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,103,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15039,Irixoa,1224,874,24,11,67,0,8,0,0,345,256,0,1,50,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,40,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15040,Laxe,2675,2011,32,20,146,0,10,0,0,747,608,0,3,123,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,106,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15041,Laracha,9581,7223,141,96,563,0,64,0,0,2473,2096,0,13,247,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,464,12,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15042,Lousame,2955,2057,55,16,152,0,16,0,0,767,565,0,2,86,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,93,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15043,Malpica de Bergantiños,4978,3631,59,39,326,0,38,0,0,1117,1104,0,4,168,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,259,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15044,Mañón,1209,889,13,4,58,0,5,0,0,372,253,0,2,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,47,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15045,Mazaricos,3629,2263,26,9,155,0,7,0,0,982,569,0,2,87,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,240,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15046,Melide,6163,4625,128,49,392,0,32,0,0,1737,1171,0,9,223,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,363,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15047,Mesía,2269,1531,34,25,120,0,7,0,0,520,502,0,2,57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,90,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15048,Miño,5048,3791,61,38,410,0,36,0,0,1052,1158,0,4,237,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,188,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15049,Moeche,1091,805,9,8,35,0,1,0,0,330,141,0,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,207,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15050,Monfero,1748,1038,11,15,66,0,2,0,0,335,393,0,0,58,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,68,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15051,Mugardos,4562,3302,53,36,320,0,41,0,0,695,1114,0,1,133,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,221,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15052,Muxía,4104,2928,50,30,173,0,26,0,0,935,1100,0,5,154,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,164,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15053,Muros,7548,5364,55,44,452,0,40,0,0,1425,1734,0,9,194,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,453,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15054,Narón,31802,22002,326,368,2869,0,304,0,0,4330,6996,0,51,1252,0,41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,0,0,0,0,0,0,0,1215,36,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15055,Neda,4485,3097,40,39,252,0,44,0,0,665,1113,0,3,160,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,226,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15056,Negreira,5648,4033,54,39,397,0,26,0,0,1282,1336,0,3,194,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,210,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15057,Noia,12051,8814,154,89,1044,0,92,0,0,2639,2491,0,16,313,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,0,0,0,0,0,0,0,593,12,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15058,Oleiros,28606,22203,181,261,3738,0,240,0,0,4582,6813,0,38,1595,0,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3466,0,0,0,0,0,0,0,1047,24,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_15059,Ordes,10255,7423,161,122,729,0,52,0,0,2497,2013,0,12,370,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,637,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
