gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,BZÖ,NEOS,REKOS,ANDERS,EUSTOP
AT_41699,Briefwahlkarten - Urfahr-Umgebung,0,4077,88,0,1007,805,478,883,17,526,35,113,125
AT_41701,Ampflwang im Hausruckwald,2731,1159,62,0,200,448,248,81,5,43,17,12,43
AT_41702,Attersee am Attersee,1313,597,16,0,170,121,85,117,1,64,3,12,8
AT_41703,Attnang-Puchheim,6105,2597,101,0,406,863,644,269,4,138,42,46,84
AT_41704,Atzbach,931,495,25,0,213,44,98,55,2,24,20,6,8
AT_41705,Aurach am Hongar,1313,596,39,0,155,123,162,54,5,26,6,11,15
AT_41706,Berg im Attergau,789,375,22,0,204,38,60,29,0,18,1,2,1
AT_41707,Desselbrunn,1394,610,37,0,191,136,123,56,2,40,7,7,11
AT_41708,Fornach,757,345,31,0,139,25,83,27,0,17,12,4,7
AT_41709,Frankenburg am Hausruck,3957,1938,135,0,436,467,511,166,9,113,18,31,52
AT_41710,Frankenmarkt,2780,1127,64,0,345,199,248,117,5,74,25,18,32
AT_41711,Gampern,2171,953,56,0,290,178,178,125,5,68,19,14,20
AT_41712,Innerschwand am Mondsee,884,373,17,0,203,29,56,34,1,22,3,3,5
AT_41713,Lenzing,4004,1770,80,0,159,665,500,153,6,101,14,31,61
AT_41714,Manning,664,329,10,0,114,54,54,50,1,25,7,3,11
AT_41715,Mondsee,2478,835,19,0,278,131,148,110,6,102,10,11,20
AT_41716,Neukirchen an der Vöckla,2075,961,42,0,294,159,231,118,3,59,29,11,15
AT_41717,Niederthalheim,821,467,31,0,179,51,113,50,1,21,2,4,15
AT_41718,Nußdorf am Attersee,910,426,16,0,160,42,98,50,1,31,4,3,21
AT_41719,Oberhofen am Irrsee,1185,540,24,0,222,90,81,43,1,43,14,6,16
AT_41720,Oberndorf bei Schwanenstadt,1150,523,20,0,120,120,162,53,3,29,3,5,8
AT_41721,Oberwang,1271,544,23,0,303,21,117,33,1,16,4,4,22
AT_41722,Ottnang am Hausruck,3068,1176,57,0,305,269,250,114,7,70,41,18,45
AT_41723,Pfaffing,1159,469,18,0,138,121,99,36,6,22,8,8,13
AT_41724,Pilsbach,505,303,11,0,115,67,39,41,0,23,4,0,3
AT_41725,Pitzenberg,427,210,5,0,67,32,55,23,0,18,0,4,6
AT_41726,Pöndorf,1864,669,36,0,232,143,148,39,5,31,8,7,20
AT_41727,Puchkirchen am Trattberg,794,448,21,0,160,76,61,62,1,42,6,9,10
AT_41728,Pühret,494,285,19,0,101,33,74,29,0,13,4,6,6
AT_41729,Redleiten,398,194,16,0,54,38,48,17,1,9,2,1,8
AT_41730,Redlham,1188,596,29,0,161,132,117,81,2,43,9,11,11
AT_41731,Regau,4922,2021,75,0,463,446,457,320,5,152,25,24,54
AT_41732,Rüstorf,1624,639,29,0,136,164,148,92,4,30,10,5,21
AT_41733,Rutzenham,214,122,10,0,42,8,18,23,1,8,2,2,8
AT_41734,Sankt Georgen im Attergau,3109,1277,36,0,370,181,344,124,10,102,41,33,36
AT_41735,Sankt Lorenz,1837,739,27,0,273,93,133,101,4,73,7,12,16
AT_41736,Schlatt,1042,458,24,0,158,85,93,45,2,31,9,6,5
AT_41737,Schörfling am Attersee,2620,1009,18,0,205,264,216,157,8,84,21,10,26
AT_41738,Schwanenstadt,2972,1345,56,0,324,300,325,177,3,81,21,25,33
AT_41739,Seewalchen am Attersee,4296,1912,87,0,406,411,480,237,3,165,31,32,60
AT_41740,Steinbach am Attersee,702,348,10,0,144,62,41,53,4,27,0,4,3
AT_41741,Straß im Attergau,1126,475,33,0,203,47,115,29,2,21,11,6,8
AT_41742,Tiefgraben,2842,1019,41,0,427,116,181,105,3,111,6,13,16
AT_41743,Timelkam,4540,1957,100,0,403,561,387,238,9,119,24,43,73
AT_41744,Ungenach,1160,605,19,0,228,62,110,98,2,44,15,8,19
AT_41745,Unterach am Attersee,1127,414,12,0,148,111,45,49,0,40,6,2,1
AT_41746,Vöcklabruck,9068,3729,121,0,881,915,701,590,13,276,57,75,100
AT_41747,Vöcklamarkt,3707,1609,102,0,489,318,353,155,4,96,30,26,36
AT_41748,Weißenkirchen im Attergau,771,353,10,0,184,32,71,21,1,8,10,2,14
AT_41749,Weyregg am Attersee,1231,577,13,0,175,118,111,72,3,53,11,7,14
AT_41750,Wolfsegg am Hausruck,1584,670,31,0,175,169,133,90,2,26,8,21,15
AT_41751,Zell am Moos,1181,505,13,0,221,64,62,61,0,56,14,4,10
AT_41752,Zell am Pettenfirst,947,404,24,0,130,79,56,63,2,30,2,9,9
AT_41799,Briefwahlkarten - Vöcklabruck,0,5154,129,0,1305,1061,723,957,25,583,70,113,188
AT_41801,Aichkirchen,429,232,11,0,101,12,64,10,1,20,5,1,7
AT_41802,Bachmanning,503,234,5,0,68,54,50,25,0,16,12,2,2
AT_41803,Bad Wimsbach-Neydharting,1959,994,54,0,342,198,193,85,1,71,12,13,25
AT_41804,Buchkirchen,3247,1359,54,0,330,330,304,160,5,106,8,19,43
AT_41805,Eberstalzell,1875,794,21,0,325,65,185,78,2,55,24,17,22
AT_41806,Edt bei Lambach,1622,742,25,0,205,161,199,61,5,51,9,6,20
AT_41807,Fischlham,1091,548,28,0,190,84,133,52,2,33,3,10,13
AT_41808,Gunskirchen,4496,1987,60,0,495,471,507,193,5,142,26,44,44
AT_41809,Holzhausen,626,281,7,0,80,55,66,31,2,33,1,4,2
AT_41810,Krenglbach,2411,1133,28,0,281,269,260,149,8,89,8,13,28
AT_41811,Lambach,2438,979,24,0,240,225,246,111,12,67,13,16,25
AT_41812,Marchtrenk,9388,3711,148,0,574,1119,1017,365,25,260,27,59,117
AT_41813,Neukirchen bei Lambach,724,365,10,0,142,38,75,41,3,42,4,6,4
AT_41814,Offenhausen,1272,634,23,0,211,71,187,59,1,41,6,10,25
AT_41815,Pennewang,740,367,15,0,168,42,67,35,2,24,6,1,7
AT_41816,Pichl bei Wels,2166,1166,37,0,364,220,282,125,7,89,11,15,16
AT_41817,Sattledt,1848,875,26,0,275,169,254,62,4,47,16,9,13
AT_41818,Schleißheim,971,479,14,0,129,88,126,53,4,41,3,10,11
AT_41819,Sipbachzell,1484,671,34,0,230,96,155,60,1,64,5,2,24
AT_41820,Stadl-Paura,3609,1277,44,0,185,374,376,153,11,73,7,12,42
AT_41821,Steinerkirchen an der Traun,1876,914,43,0,371,107,179,108,10,64,9,9,14
AT_41822,Steinhaus,1555,843,24,0,245,112,323,65,0,46,4,12,12
AT_41823,Thalheim bei Wels,4247,1834,45,0,457,363,368,326,20,174,15,34,32
AT_41824,Weißkirchen an der Traun,2516,1141,38,0,261,286,281,130,3,92,8,18,24
AT_41899,Briefwahlkarten - Wels-Land,0,3053,77,0,777,649,529,466,11,346,32,67,99
AT_50101,Salzburg,100753,33056,634,0,8126,7538,5727,6380,149,2271,493,696,1042
AT_50199,Briefwahlkarten - Salzburg(Stadt),0,6563,79,0,1790,1367,725,1532,17,646,87,130,190
AT_50201,Abtenau,4433,1521,56,0,641,341,210,112,3,78,25,8,47
AT_50202,Adnet,2781,1216,58,0,478,189,176,173,5,85,12,7,33
AT_50203,Annaberg-Lungötz,1695,705,22,0,294,148,118,42,3,38,27,3,10
AT_50204,Golling an der Salzach,3047,1015,35,0,291,216,206,126,2,80,4,16,39
AT_50205,Hallein,13921,4783,148,0,1012,1218,936,689,19,385,58,89,229
AT_50206,Krispl,707,346,15,0,183,44,52,19,1,22,1,2,7
AT_50207,Kuchl,5309,1964,73,0,722,308,270,318,14,141,28,34,56
AT_50208,Oberalm,3186,1267,40,0,345,258,216,236,5,93,19,15,40
AT_50209,Puch bei Hallein,3391,1146,41,0,367,215,190,173,10,75,17,22,36
AT_50210,Rußbach am Paß Gschütt,634,236,11,0,97,74,22,12,0,7,8,2,3
AT_50211,Sankt Koloman,1282,568,37,0,312,39,86,35,2,33,10,3,11
AT_50212,Scheffau am Tennengebirge,1078,436,16,0,184,72,77,42,0,23,4,0,18
AT_50213,Bad Vigaun,1599,632,43,0,235,115,98,76,0,36,3,2,24
AT_50299,Briefwahlkarten - Hallein,0,2002,40,0,534,385,267,411,11,206,25,37,86
AT_50301,Anif,3113,1106,15,0,376,187,197,169,5,95,10,16,36
AT_50302,Anthering,2830,1128,33,0,436,124,186,194,6,71,17,25,36
AT_50303,Bergheim,3854,1716,63,0,690,254,263,240,7,117,13,24,45
AT_50304,Berndorf bei Salzburg,1351,441,9,0,151,73,107,46,2,38,3,6,6
AT_50305,Bürmoos,3628,1187,40,0,129,447,245,161,6,62,18,24,55
AT_50306,Dorfbeuern,1183,427,22,0,188,63,56,39,1,28,19,1,10
AT_50307,Ebenau,1096,469,7,0,213,73,69,55,5,19,12,9,7
AT_50308,Elixhausen,2252,994,36,0,387,163,149,131,5,73,12,15,23
AT_50309,Elsbethen,4159,1581,33,0,551,223,243,268,8,144,32,25,54
AT_50310,Eugendorf,5165,2017,67,0,709,316,372,264,9,144,39,22,75
AT_50311,Faistenau,2337,915,28,0,338,98,238,86,6,49,20,16,36
AT_50312,Fuschl am See,1068,401,18,0,170,37,75,50,0,33,6,2,10
AT_50313,Göming,578,309,8,0,202,28,25,25,1,14,0,4,2
AT_50314,Grödig,5142,1773,62,0,412,509,339,201,8,112,26,30,74
AT_50315,Großgmain,1855,691,10,0,226,90,148,129,2,48,12,9,17
AT_50316,Hallwang,3128,1090,34,0,364,193,195,168,6,71,11,22,26
AT_50317,Henndorf am Wallersee,3754,1352,30,0,447,252,237,175,10,126,20,20,35
AT_50318,Hintersee,361,115,7,0,37,26,28,10,1,3,2,1,0
AT_50319,Hof bei Salzburg,2602,925,29,0,348,141,160,125,2,64,11,9,36
AT_50320,Köstendorf,2029,734,30,0,328,100,101,72,0,45,23,13,22
AT_50321,Koppl,2592,963,28,0,333,123,155,176,4,60,30,20,34
AT_50322,Lamprechtshausen,2855,1071,36,0,393,180,192,129,6,70,18,12,35
AT_50323,Mattsee,2437,964,32,0,427,111,131,147,5,68,10,13,20
AT_50324,Neumarkt am Wallersee,4413,1389,38,0,347,249,309,219,5,87,39,20,76
AT_50325,Nußdorf am Haunsberg,1790,661,16,0,257,104,85,91,10,47,13,13,25
AT_50326,Oberndorf bei Salzburg,4120,1502,57,0,342,350,265,270,6,103,26,22,61
AT_50327,Obertrum am See,3617,1354,37,0,540,145,242,198,5,122,16,16,33
AT_50328,Plainfeld,969,352,12,0,119,38,80,45,3,31,11,5,8
AT_50329,Sankt Georgen bei Salzburg,2325,978,33,0,367,146,195,107,6,59,25,17,23
AT_50330,Sankt Gilgen,2875,973,21,0,385,156,182,92,3,68,20,11,35
AT_50331,Schleedorf,814,333,7,0,146,45,75,17,2,20,8,5,8
AT_50332,Seeham,1445,515,19,0,210,81,75,62,1,47,9,4,7
AT_50335,Straßwalchen,5410,1964,75,0,698,346,421,171,10,122,39,25,57
AT_50336,Strobl,2831,997,45,0,345,188,129,156,5,72,24,12,21
AT_50337,Thalgau,4465,1445,40,0,570,182,228,220,4,93,41,17,50
AT_50338,Wals-Siezenheim,9797,3618,103,0,1195,543,803,494,14,242,44,61,119
AT_50339,Seekirchen am Wallersee,7818,2738,64,0,798,434,514,543,21,194,40,50,80
AT_50399,Briefwahlkarten - Salzburg-Umgebung,0,5757,81,0,1619,1018,769,1145,32,688,76,128,201
AT_50401,Altenmarkt im Pongau,2854,1081,36,0,428,119,233,108,6,76,35,12,28
AT_50402,Bad Hofgastein,5084,1535,47,0,479,422,308,113,10,86,13,10,47
AT_50403,Bad Gastein,2909,892,25,0,201,230,276,68,4,34,18,5,31
AT_50404,Bischofshofen,7450,2632,106,0,519,1009,566,183,5,124,24,17,79
AT_50405,Dorfgastein,1313,525,17,0,178,154,101,23,2,29,5,5,11
AT_50406,Eben im Pongau,1634,748,26,0,330,106,183,34,1,36,7,4,21
AT_50407,Filzmoos,1014,329,12,0,178,32,60,13,1,23,2,2,6
AT_50408,Flachau,2037,898,23,0,410,110,180,55,5,62,18,8,27
AT_50409,Forstau,415,198,2,0,79,49,39,11,0,9,1,2,6
AT_50410,Goldegg,1916,791,27,0,263,125,173,86,1,69,14,9,24
AT_50411,Großarl,2902,1156,38,0,608,219,130,60,2,51,24,8,16
AT_50412,Hüttau,1148,457,15,0,158,94,127,21,1,20,0,6,15
AT_50413,Hüttschlag,697,292,10,0,167,58,33,14,0,3,2,0,5
AT_50414,Kleinarl,580,262,10,0,151,27,48,7,5,10,4,0,0
AT_50415,Mühlbach am Hochkönig,1175,453,16,0,88,192,97,23,1,15,3,7,11
AT_50416,Pfarrwerfen,1748,647,17,0,318,112,106,32,0,25,17,5,15
AT_50417,Radstadt,3405,1155,39,0,430,210,286,57,4,66,19,10,34
AT_50418,Sankt Johann im Pongau,7902,3107,90,0,953,604,732,320,4,238,51,37,78
AT_50419,Sankt Martin am Tennengebirge,1197,474,16,0,174,128,79,41,2,20,2,3,9
AT_50420,Sankt Veit im Pongau,2857,1172,55,0,395,248,230,99,3,57,28,14,43
AT_50421,Schwarzach im Pongau,2608,1010,34,0,145,489,170,73,1,54,5,11,28
AT_50422,Untertauern,334,90,0,0,34,16,27,5,0,5,3,0,0
AT_50423,Wagrain,2279,812,21,0,335,144,192,59,0,34,9,6,12
AT_50424,Werfen,2271,729,27,0,203,200,162,54,2,32,17,10,22
AT_50425,Werfenweng,694,261,8,0,111,12,76,15,1,19,8,3,8
AT_50499,Briefwahlkarten - Sankt Johann im Pongau,0,2990,38,0,921,740,438,366,17,293,28,34,115
AT_50501,Göriach,294,125,3,0,71,22,21,3,0,1,0,0,4
AT_50502,Lessach,450,151,5,0,76,21,33,6,1,3,3,1,2
AT_50503,Mariapfarr,1888,528,16,0,193,99,125,42,4,28,7,7,7
AT_50504,Mauterndorf,1326,504,15,0,199,76,137,21,3,36,5,3,9
AT_50505,Muhr,444,179,1,0,73,37,60,3,0,0,0,1,4
AT_50506,Ramingstein,951,307,10,0,98,88,74,14,0,8,5,1,9
AT_50507,Sankt Andrä im Lungau,608,168,2,0,85,35,29,11,0,2,0,0,4
AT_50508,Sankt Margarethen im Lungau,584,266,6,0,95,79,53,19,1,9,0,1,3
AT_50509,Sankt Michael im Lungau,2746,1023,39,0,347,239,222,56,4,45,11,8,52
AT_50510,Tamsweg,4566,1252,37,0,475,202,289,111,4,47,41,13,33
AT_50511,Thomatal,280,109,2,0,27,18,43,9,0,5,1,0,4
AT_50512,Tweng,192,46,1,0,23,6,8,1,0,5,2,0,0
AT_50513,Unternberg,778,303,15,0,114,51,64,18,2,18,12,0,9
AT_50514,Weißpriach,255,124,3,0,53,20,39,4,0,4,1,0,0
AT_50515,Zederhaus,953,322,10,0,166,24,82,12,1,6,5,2,14
AT_50599,Briefwahlkarten - Tamsweg,0,1049,21,0,415,187,181,119,2,70,13,10,31
AT_50601,Bramberg am Wildkogel,3194,948,29,0,374,236,149,65,1,45,17,4,28
AT_50602,Bruck an der Großglocknerstraße,3410,1031,29,0,271,281,248,86,11,52,15,11,27
AT_50603,Dienten am Hochkönig,628,226,11,0,108,70,16,4,0,11,2,0,4
AT_50604,Fusch an der Großglocknerstraße,534,193,4,0,93,29,38,14,5,5,1,2,2
AT_50605,Hollersbach im Pinzgau,875,349,2,0,172,80,57,18,1,9,7,2,1
AT_50606,Kaprun,2199,810,34,0,204,277,137,96,0,33,6,5,18
AT_50607,Krimml,654,270,7,0,104,74,41,8,0,7,9,2,18
AT_50608,Lend,1118,408,23,0,90,176,77,10,4,8,1,3,16
AT_50609,Leogang,2435,963,29,0,425,242,120,70,4,50,3,5,15
AT_50610,Lofer,1675,484,17,0,193,66,110,44,3,37,2,2,10
AT_50611,Maishofen,2515,872,26,0,349,180,152,86,2,44,4,11,18
AT_50612,Maria Alm am Steinernen Meer,1571,450,13,0,182,61,89,45,2,37,0,7,14
AT_50613,Mittersill,3946,1202,27,0,382,240,304,116,3,72,9,16,33
AT_50614,Neukirchen am Großvenediger,2070,537,23,0,200,139,67,34,1,31,7,6,29
AT_50615,Niedernsill,2024,690,31,0,241,141,161,49,1,43,3,4,16
AT_50616,Piesendorf,2820,850,18,0,283,168,172,65,5,69,15,13,42
AT_50617,Rauris,2416,693,20,0,308,136,135,36,3,24,5,6,20
AT_50618,Saalbach-Hinterglemm,2221,718,22,0,321,93,193,32,4,33,4,5,11
AT_50619,Saalfelden am Steinernen Meer,11997,3902,100,0,965,1051,782,481,11,238,61,55,158
AT_50620,Sankt Martin bei Lofer,917,382,12,0,141,70,66,58,1,22,1,1,10
AT_50621,Stuhlfelden,1234,507,18,0,173,110,136,28,0,16,10,5,11
AT_50622,Taxenbach,2155,715,25,0,276,162,154,44,2,23,6,5,18
AT_50623,Unken,1461,560,14,0,182,102,175,27,4,32,3,13,8
AT_50624,Uttendorf,2264,736,38,0,194,249,155,30,2,36,13,8,11
AT_50625,Viehhofen,459,151,5,0,48,20,57,7,1,8,1,1,3
AT_50626,Wald im Pinzgau,909,271,12,0,109,58,52,16,0,14,4,1,5
AT_50627,Weißbach bei Lofer,318,128,3,0,69,18,18,13,0,4,1,0,2
AT_50628,Zell am See,6626,1933,47,0,552,491,439,188,2,137,24,9,44
AT_50699,Briefwahlkarten - Zell am See,0,3534,59,0,1035,870,489,514,8,345,40,41,133
AT_60101,Graz,198032,73594,1091,0,13864,13284,13703,17949,371,8353,748,2967,1264
AT_60199,Briefwahlkarten - Graz(Stadt),0,13793,147,0,2765,2163,1743,3802,57,2227,111,551,227
AT_60301,Aibl,1162,340,8,0,140,38,103,27,0,9,8,4,3
AT_60302,Deutschlandsberg,6666,2055,47,0,379,632,444,268,13,157,34,39,42
AT_60303,Eibiswald,1209,450,13,0,101,76,155,41,1,31,11,8,13
AT_60305,Frauental an der Laßnitz,2413,879,31,0,189,315,195,67,6,48,5,13,10
AT_60306,Freiland bei Deutschlandsberg,119,54,1,0,21,9,16,3,0,2,0,1,1
AT_60307,Bad Gams,1947,612,14,0,133,141,183,61,7,42,4,14,13
AT_60308,Garanas,217,124,2,0,63,10,28,10,0,8,1,0,2
AT_60309,Georgsberg,1246,507,16,0,169,53,154,48,2,47,4,4,10
AT_60310,Greisdorf,845,295,4,0,101,45,77,15,1,32,3,11,6
AT_60311,Gressenberg,239,106,2,0,40,21,27,8,1,1,0,2,4
AT_60312,Groß Sankt Florian,2400,861,22,0,326,156,175,84,0,66,14,4,14
AT_60313,Großradl,1172,381,8,0,151,64,100,22,3,20,2,2,9
AT_60314,Gundersdorf,335,137,1,0,49,23,47,8,1,2,0,1,5
AT_60315,Hollenegg,1763,566,17,0,142,129,156,44,6,48,9,5,10
AT_60316,Kloster,167,73,5,0,17,15,21,8,1,4,0,2,0
AT_60318,Lannach,2710,887,19,0,194,168,266,101,2,87,12,14,24
AT_60319,Limberg bei Wies,772,245,5,0,48,79,78,13,1,13,4,2,2
AT_60320,Marhof,907,361,6,0,84,76,129,19,7,18,3,5,14
AT_60321,Osterwitz,121,67,2,0,21,16,16,3,0,7,2,0,0
AT_60322,Pitschgau,1310,396,3,0,74,139,127,16,0,16,4,5,12
AT_60323,Pölfing-Brunn,1388,437,19,0,97,131,131,24,2,15,1,8,9
AT_60324,Preding,1424,461,15,0,111,105,121,49,2,42,0,6,10
AT_60325,Rassach,1173,366,12,0,129,48,103,30,3,30,7,2,2
AT_60326,Sankt Josef (Weststeiermark),1178,506,9,0,133,107,129,55,6,38,10,6,13
AT_60327,Sankt Martin im Sulmtal,1491,557,12,0,204,73,175,41,1,27,9,2,13
AT_60328,Sankt Oswald ob Eibiswald,463,149,3,0,58,37,38,6,1,4,1,1,0
AT_60329,Sankt Peter im Sulmtal,1121,431,8,0,216,52,107,19,1,10,4,3,11
AT_60330,Sankt Stefan ob Stainz,1817,641,14,0,186,108,171,56,7,54,20,9,16
AT_60331,Schwanberg,1688,579,16,0,134,139,145,70,3,34,12,8,18
AT_60332,Soboth,286,138,4,0,39,52,25,7,0,6,2,0,3
AT_60333,Stainz,2091,705,17,0,212,120,137,91,2,83,9,18,16
AT_60334,Stainztal,1216,537,27,0,137,98,167,45,2,33,8,4,16
AT_60335,Stallhof,444,160,3,0,23,49,52,14,0,12,1,2,4
AT_60336,Sulmeck-Greith,1154,462,14,0,157,98,127,23,1,22,7,4,9
AT_60338,Trahütten,328,129,0,0,50,16,33,14,3,9,0,1,3
AT_60339,Unterbergla,1136,431,11,0,146,71,128,24,3,27,4,3,14
AT_60340,Wernersdorf,528,171,5,0,68,31,49,5,0,10,1,1,1
AT_60341,Wettmannstätten,1282,507,12,0,174,84,155,20,3,34,6,4,15
AT_60342,Wielfresen,495,179,3,0,74,21,53,10,2,9,0,2,5
AT_60343,Wies,1962,634,16,0,193,164,146,34,1,51,8,7,14
AT_60399,Briefwahlkarten - Deutschlandsberg,0,2891,45,0,760,574,591,361,19,329,50,57,105
AT_60601,Attendorf,1519,533,3,0,147,88,139,79,2,45,2,9,19
AT_60602,Brodingberg,1058,448,5,0,118,42,126,59,4,59,14,9,12
AT_60603,Deutschfeistritz,3073,1253,38,0,231,262,435,103,8,103,11,28,34
AT_60604,Dobl,1387,548,14,0,165,73,168,48,0,42,14,11,13
AT_60605,Edelsgrub,566,165,0,0,59,22,36,20,1,18,0,3,6
AT_60606,Eggersdorf bei Graz,1706,631,13,0,162,132,146,79,3,56,14,13,13
AT_60607,Eisbach,2423,1079,19,0,196,204,357,155,1,92,12,21,22
AT_60608,Feldkirchen bei Graz,4319,1372,25,0,281,264,463,142,14,115,13,24,31
AT_60609,Fernitz,2723,1040,27,0,313,173,230,148,5,104,9,16,15
AT_60610,Frohnleiten,4903,1968,38,0,343,619,475,232,10,163,13,24,51
AT_60611,Gössendorf,2985,963,25,0,183,228,304,95,2,81,6,26,13
AT_60612,Grambach,1370,550,8,0,112,117,146,80,1,64,3,9,10
AT_60613,Gratkorn,6151,2133,50,0,287,607,669,238,15,155,14,36,62
AT_60614,Gratwein,2972,1030,16,0,128,310,289,139,3,96,7,24,18
AT_60615,Großstübing,304,106,3,0,33,14,41,4,0,7,0,1,3
AT_60616,Gschnaidt,293,94,0,0,31,13,43,2,1,2,0,1,1
AT_60617,Hart bei Graz,3695,1439,17,0,295,313,271,309,6,166,16,29,17
AT_60618,Haselsdorf-Tobelbad,1113,365,8,0,60,111,78,49,1,31,11,8,8
AT_60619,Hausmannstätten,2396,887,13,0,291,161,155,148,3,86,5,14,11
AT_60620,Hitzendorf,3007,1157,20,0,306,240,303,133,8,89,11,22,25
AT_60621,Höf-Präbach,1135,469,9,0,99,83,115,67,3,69,9,5,10
AT_60622,Judendorf-Straßengel,4668,1866,41,0,281,508,445,291,9,183,23,39,46
AT_60623,Kainbach bei Graz,2292,828,19,0,229,142,154,165,4,79,10,12,14
AT_60624,Kalsdorf bei Graz,4627,1355,14,0,270,349,404,135,8,103,11,29,32
AT_60625,Krumegg,1214,371,8,0,135,43,98,29,5,39,2,10,2
AT_60626,Kumberg,2990,1086,24,0,250,129,230,247,15,119,21,29,22
AT_60627,Langegg bei Graz,691,247,5,0,100,25,48,28,1,24,5,3,8
AT_60628,Laßnitzhöhe,2167,828,21,0,217,174,140,150,3,81,7,18,17
AT_60629,Lieboch,3931,1346,30,0,223,321,421,164,10,98,16,21,42
AT_60630,Mellach,1034,304,3,0,79,61,82,41,0,21,0,3,14
AT_60631,Nestelbach bei Graz,934,310,10,0,87,57,78,35,0,32,0,6,5
AT_60632,Peggau,1698,507,8,0,96,129,180,43,5,27,4,6,9
AT_60633,Pirka,2586,934,17,0,163,231,301,91,7,89,10,15,10
AT_60634,Hart-Purgstall,1330,506,6,0,162,61,147,42,6,44,7,12,19
AT_60635,Raaba,1788,742,16,0,166,173,171,100,2,73,1,21,19
AT_60636,Röthelstein,177,88,0,0,23,19,32,6,1,4,1,0,2
AT_60637,Rohrbach-Steinberg,1186,444,9,0,76,140,104,48,3,43,5,3,13
AT_60639,Sankt Bartholomä,1168,475,5,0,162,85,115,54,1,40,0,6,7
AT_60640,Sankt Marein bei Graz,1071,387,4,0,102,48,77,91,1,34,5,15,10
AT_60641,Sankt Oswald bei Plankenwarth,1045,364,9,0,97,100,65,42,0,33,1,9,8
AT_60642,Sankt Radegund bei Graz,1716,598,13,0,128,100,121,135,8,47,11,16,19
AT_60643,Schrems bei Frohnleiten,471,223,3,0,59,50,73,18,2,10,0,0,8
AT_60644,Seiersberg,5648,2244,40,0,394,520,576,323,12,245,23,43,68
AT_60645,Semriach,2601,972,24,0,329,142,302,71,1,61,11,14,17
AT_60646,Stattegg,2253,923,14,0,216,141,167,226,6,112,4,19,18
AT_60647,Stiwoll,607,228,5,0,70,51,64,20,0,9,1,4,4
AT_60648,Thal,1766,776,9,0,146,171,207,153,0,72,1,10,7
AT_60649,Tulwitz,422,211,0,0,112,25,46,10,0,12,2,2,2
AT_60650,Tyrnau,125,61,4,0,25,13,16,1,0,2,0,0,0
AT_60651,Übelbach,1701,598,12,0,183,164,151,40,2,28,0,4,14
AT_60652,Unterpremstätten,3241,993,24,0,215,220,262,127,4,86,14,19,22
AT_60653,Vasoldsberg,3552,1227,25,0,296,194,409,151,6,99,4,26,17
AT_60654,Weinitzen,2129,760,11,0,209,94,190,143,2,85,4,13,9
AT_60655,Werndorf,1771,728,16,0,138,211,209,69,4,45,3,17,16
AT_60656,Wundschuh,1232,532,9,0,240,75,116,35,5,38,4,4,6
AT_60657,Zettling,1236,468,3,0,136,72,139,43,2,48,7,9,9
AT_60658,Zwaring-Pöls,1246,529,11,0,163,65,166,55,5,42,8,4,10
AT_60699,Briefwahlkarten - Graz-Umgebung,0,6342,82,0,1286,1274,1379,966,47,846,71,163,228
AT_61001,Allerheiligen bei Wildon,1198,423,11,0,147,70,90,54,0,30,3,11,7
AT_61002,Arnfels,870,275,3,0,80,53,76,31,4,21,4,0,3
AT_61003,Berghausen,526,141,4,0,32,27,36,20,1,14,4,0,3
AT_61004,Breitenfeld am Tannenriegel,172,85,6,0,34,12,26,1,0,3,0,0,3
AT_61005,Ehrenhausen,875,315,10,0,81,91,85,29,0,6,1,1,11
AT_61006,Eichberg-Trautenburg,644,205,4,0,74,22,70,10,1,17,3,1,3
AT_61007,Empersdorf,1099,373,5,0,98,62,119,45,3,19,5,9,8
AT_61008,Gabersdorf,920,344,11,0,144,44,78,19,3,31,3,2,9
AT_61009,Gamlitz,2587,937,22,0,315,151,290,58,8,47,13,5,28
AT_61010,Glanz an der Weinstraße,1148,382,14,0,134,26,128,21,6,38,7,1,7
AT_61011,Gleinstätten,1165,405,11,0,165,55,107,26,1,27,7,1,5
AT_61012,Gralla,1732,624,12,0,91,191,217,41,6,42,2,11,11
AT_61013,Großklein,1901,751,14,0,262,126,236,49,4,43,1,4,12
AT_61014,Hainsdorf im Schwarzautal,238,111,3,0,57,6,27,7,0,9,0,1,1
AT_61015,Heiligenkreuz am Waasen,1552,506,14,0,146,70,151,47,2,52,9,6,9
AT_61016,Heimschuh,1659,574,11,0,187,98,182,34,4,34,5,2,17
AT_61017,Hengsberg,1152,420,16,0,123,74,127,40,2,24,5,4,5
AT_61018,Kaindorf an der Sulm,2088,575,14,0,149,128,165,52,3,39,5,3,17
AT_61019,Kitzeck im Sausal,1027,361,7,0,100,54,143,26,3,22,2,3,1
AT_61020,Lang,1012,397,8,0,161,63,93,36,1,29,1,1,4
AT_61021,Lebring-Sankt Margarethen,1668,606,13,0,180,131,141,64,6,38,4,11,18
AT_61022,Leibnitz,6206,1840,35,0,365,403,502,266,10,150,33,28,48
AT_61023,Leutschach,455,146,4,0,49,21,45,10,1,11,3,0,2
AT_61024,Oberhaag,1849,553,13,0,198,102,168,22,0,33,1,6,10
AT_61025,Obervogau,677,199,4,0,57,51,57,8,3,15,1,0,3
