gisco_id,name,registered,turnout,invalid,blank,SPÖ,ÖVP,FPÖ,GRÜNE,NEOS,JETZT,GILT,FPS,KPÖ,WEIßE,SLP,EUAUS,M,CPÖ,NBZ,DU
AT_30856,Strasshof an der Nordbahn,7184,5118,36,0,1511,1197,1796,99,168,214,56,6,31,4,0,0,0,0,0,0
AT_30857,Sulz im Weinviertel,979,769,12,0,106,397,201,14,14,18,5,1,0,1,0,0,0,0,0,0
AT_30858,Untersiebenbrunn,1318,1029,10,0,280,251,411,8,25,25,13,1,4,1,0,0,0,0,0,0
AT_30859,Velm-Götzendorf,617,527,7,0,100,218,166,6,19,8,1,1,1,0,0,0,0,0,0,0
AT_30860,Weikendorf,1564,1164,12,0,302,381,336,14,37,66,9,2,3,2,0,0,0,0,0,0
AT_30863,Zistersdorf,4451,3349,47,0,610,1497,938,54,75,76,24,10,11,7,0,0,0,0,0,0
AT_30865,Weiden an der March,736,560,3,0,92,300,119,6,18,12,9,0,0,1,0,0,0,0,0,0
AT_30899,Briefwahlkarten - Gänserndorf,0,6468,41,0,1820,2138,1537,203,265,339,65,6,42,12,0,0,0,0,0,0
AT_30902,Amaliendorf-Aalfang,920,655,6,0,234,131,217,13,27,17,5,2,2,1,0,0,0,0,0,0
AT_30903,Brand-Nagelberg,1317,964,19,0,402,196,280,6,18,27,8,1,4,3,0,0,0,0,0,0
AT_30904,Eggern,583,445,6,0,77,180,151,5,8,14,2,1,1,0,0,0,0,0,0,0
AT_30906,Eisgarn,562,417,5,0,96,181,103,7,12,6,5,1,1,0,0,0,0,0,0,0
AT_30908,Gmünd,4273,2938,35,0,914,929,786,48,105,98,12,0,11,0,0,0,0,0,0,0
AT_30909,Großdietmanns,1863,1386,22,0,312,563,391,20,30,29,13,0,5,1,0,0,0,0,0,0
AT_30910,Bad Großpertholz,1130,841,18,0,206,321,210,11,26,23,17,3,2,4,0,0,0,0,0,0
AT_30912,Großschönau,998,795,18,0,93,393,229,15,18,17,6,0,5,1,0,0,0,0,0,0
AT_30913,Moorbad Harbach,588,434,7,0,75,157,133,12,16,24,4,1,2,3,0,0,0,0,0,0
AT_30915,Haugschlag,390,300,7,0,61,105,107,4,6,4,2,3,1,0,0,0,0,0,0,0
AT_30916,Heidenreichstein,3409,2339,24,0,677,799,627,44,62,57,28,8,9,4,0,0,0,0,0,0
AT_30917,Hirschbach,497,395,2,0,115,157,95,1,12,9,2,0,1,1,0,0,0,0,0,0
AT_30920,Hoheneich,1216,857,16,0,236,312,219,16,18,27,9,0,1,3,0,0,0,0,0,0
AT_30921,Kirchberg am Walde,1090,831,23,0,134,388,213,13,35,12,10,1,1,1,0,0,0,0,0,0
AT_30925,Litschau,1952,1306,25,0,295,530,337,20,38,28,9,18,6,0,0,0,0,0,0,0
AT_30929,Reingers,540,397,3,0,59,198,111,4,10,6,3,0,2,1,0,0,0,0,0,0
AT_30932,Sankt Martin,938,689,23,0,139,285,188,8,17,12,7,2,3,5,0,0,0,0,0,0
AT_30935,Schrems,4506,3141,58,0,1096,931,818,49,78,60,31,6,9,5,0,0,0,0,0,0
AT_30939,Unserfrau-Altweitra,834,667,19,0,102,326,161,6,21,14,8,2,3,5,0,0,0,0,0,0
AT_30940,Waldenstein,989,751,20,0,114,371,190,9,25,12,7,1,1,1,0,0,0,0,0,0
AT_30942,Weitra,2289,1584,21,0,320,751,332,32,65,46,10,0,4,3,0,0,0,0,0,0
AT_30999,Briefwahlkarten - Gmünd,0,3514,51,0,986,1202,783,115,159,138,42,6,24,8,0,0,0,0,0,0
AT_31001,Alberndorf im Pulkautal,626,471,2,0,103,178,148,4,13,20,2,0,0,1,0,0,0,0,0,0
AT_31008,Göllersdorf,2352,1787,25,0,358,758,458,34,62,54,23,4,9,2,0,0,0,0,0,0
AT_31009,Grabern,1235,1013,20,0,147,509,250,14,28,26,11,2,6,0,0,0,0,0,0,0
AT_31014,Guntersdorf,932,729,12,0,134,326,205,10,25,8,6,1,2,0,0,0,0,0,0,0
AT_31015,Hadres,1423,1139,17,0,232,498,299,16,31,26,11,5,3,1,0,0,0,0,0,0
AT_31016,Hardegg,1098,847,16,0,155,408,230,6,9,16,4,0,3,0,0,0,0,0,0,0
AT_31018,Haugsdorf,1322,1005,16,0,216,372,320,10,35,25,5,2,3,1,0,0,0,0,0,0
AT_31019,Heldenberg,1021,790,12,0,111,397,180,15,42,19,11,1,2,0,0,0,0,0,0,0
AT_31021,Hohenwarth-Mühlbach a.M.,1076,843,10,0,160,409,195,10,24,22,5,0,4,4,0,0,0,0,0,0
AT_31022,Hollabrunn,9083,6635,83,0,1230,2736,1684,181,284,288,56,46,41,6,0,0,0,0,0,0
AT_31025,Mailberg,467,350,5,0,91,133,92,6,5,11,4,1,1,1,0,0,0,0,0,0
AT_31026,Maissau,1635,1175,7,0,221,528,293,16,38,47,13,2,8,2,0,0,0,0,0,0
AT_31028,Nappersdorf-Kammersdorf,1036,791,9,0,129,371,216,14,21,18,8,1,1,3,0,0,0,0,0,0
AT_31033,Pernersdorf,840,649,10,0,158,261,186,5,12,8,4,2,3,0,0,0,0,0,0,0
AT_31035,Pulkau,1287,912,15,0,196,426,193,14,30,25,9,1,2,1,0,0,0,0,0,0
AT_31036,Ravelsbach,1331,992,17,0,179,462,258,13,25,27,8,0,2,1,0,0,0,0,0,0
AT_31037,Retz,3575,2422,43,0,489,1062,512,67,123,100,13,3,10,0,0,0,0,0,0,0
AT_31038,Retzbach,834,644,11,0,117,288,164,20,18,19,5,0,2,0,0,0,0,0,0,0
AT_31041,Schrattenthal,728,591,10,0,137,295,91,10,28,15,3,1,1,0,0,0,0,0,0,0
AT_31042,Seefeld-Kadolz,781,582,5,0,185,186,174,5,5,10,7,1,4,0,0,0,0,0,0,0
AT_31043,Sitzendorf an der Schmida,1808,1425,23,0,225,714,334,22,52,34,11,1,6,3,0,0,0,0,0,0
AT_31051,Wullersdorf,1977,1543,22,0,279,665,406,25,56,65,8,8,4,5,0,0,0,0,0,0
AT_31052,Zellerndorf,2061,1607,20,0,407,660,390,23,45,38,13,1,5,5,0,0,0,0,0,0
AT_31053,Ziersdorf,2834,2141,39,0,451,872,556,46,81,59,16,1,16,4,0,0,0,0,0,0
AT_31099,Briefwahlkarten - Hollabrunn,0,3838,22,0,852,1610,772,129,164,189,50,18,25,7,0,0,0,0,0,0
AT_31101,Altenburg,668,506,12,0,69,223,148,11,19,13,8,1,1,1,0,0,0,0,0,0
AT_31102,Brunn an der Wild,681,545,8,0,43,319,128,4,21,17,5,0,0,0,0,0,0,0,0,0
AT_31103,Burgschleinitz-Kühnring,1145,872,10,0,125,464,199,17,24,13,15,0,3,2,0,0,0,0,0,0
AT_31104,Drosendorf-Zissersdorf,990,746,6,0,98,335,236,11,32,17,7,1,3,0,0,0,0,0,0,0
AT_31105,Eggenburg,2872,2048,31,0,493,847,440,46,97,62,21,1,6,4,0,0,0,0,0,0
AT_31106,Gars am Kamp,2951,2216,29,0,436,878,614,50,80,80,37,1,10,1,0,0,0,0,0,0
AT_31107,Geras,1102,863,12,0,108,438,241,7,24,23,5,2,3,0,0,0,0,0,0,0
AT_31109,Horn,5232,3537,55,0,630,1488,943,75,167,94,62,3,13,7,0,0,0,0,0,0
AT_31110,Irnfritz-Messern,1165,926,19,0,117,481,259,8,20,8,6,5,2,1,0,0,0,0,0,0
AT_31111,Japons,600,470,6,0,36,291,103,4,18,5,3,1,2,1,0,0,0,0,0,0
AT_31113,Langau,587,469,8,0,82,239,103,11,11,9,4,2,0,0,0,0,0,0,0,0
AT_31114,Meiseldorf,769,562,10,0,116,278,123,5,14,11,2,1,2,0,0,0,0,0,0,0
AT_31117,Pernegg,612,498,11,0,61,239,142,5,22,14,3,0,0,1,0,0,0,0,0,0
AT_31119,Röhrenbach,442,341,2,0,17,227,63,5,9,15,2,0,0,1,0,0,0,0,0,0
AT_31120,Röschitz,889,688,14,0,130,347,148,4,19,20,5,0,1,0,0,0,0,0,0,0
AT_31121,Rosenburg-Mold,657,481,8,0,72,216,141,5,21,9,4,1,4,0,0,0,0,0,0,0
AT_31123,Sankt Bernhard-Frauenhofen,1065,855,8,0,113,465,205,13,26,14,3,3,3,2,0,0,0,0,0,0
AT_31124,Sigmundsherberg,1405,1077,19,0,316,396,260,18,30,21,12,2,3,0,0,0,0,0,0,0
AT_31129,Weitersfeld,1329,1058,21,0,103,663,195,14,33,16,5,1,7,0,0,0,0,0,0,0
AT_31130,Straning-Grafenberg,627,479,4,0,97,229,107,9,9,12,9,0,1,2,0,0,0,0,0,0
AT_31199,Briefwahlkarten - Horn,0,2843,22,0,532,1269,563,108,176,119,38,2,11,3,0,0,0,0,0,0
AT_31201,Bisamberg,3632,2724,22,0,608,1091,448,88,245,180,19,5,10,8,0,0,0,0,0,0
AT_31202,Enzersfeld im Weinviertel,1384,1098,12,0,257,426,253,20,57,57,9,2,4,1,0,0,0,0,0,0
AT_31203,Ernstbrunn,2620,1929,20,0,294,874,527,37,70,62,33,2,8,2,0,0,0,0,0,0
AT_31204,Großmugl,1297,1003,16,0,139,482,237,25,38,44,11,0,8,3,0,0,0,0,0,0
AT_31205,Großrußbach,1749,1362,22,0,205,647,296,35,58,68,15,5,6,5,0,0,0,0,0,0
AT_31206,Hagenbrunn,1640,1250,5,0,291,496,313,23,70,37,8,3,3,1,0,0,0,0,0,0
AT_31207,Harmannsdorf,3197,2477,25,0,454,1001,629,80,124,117,26,9,9,3,0,0,0,0,0,0
AT_31208,Hausleiten,2938,2274,18,0,412,937,650,40,89,75,26,8,13,6,0,0,0,0,0,0
AT_31213,Korneuburg,9485,6881,56,0,1809,2247,1596,246,436,363,53,4,55,16,0,0,0,0,0,0
AT_31214,Langenzersdorf,6459,4819,34,0,1067,1739,958,210,376,354,44,7,25,5,0,0,0,0,0,0
AT_31215,Leitzersdorf,986,779,13,0,133,330,198,21,35,27,14,2,3,3,0,0,0,0,0,0
AT_31216,Leobendorf,3842,2994,26,0,750,1128,637,82,182,141,28,2,13,5,0,0,0,0,0,0
AT_31224,Rußbach,1148,910,12,0,149,393,259,12,38,31,12,1,2,1,0,0,0,0,0,0
AT_31226,Sierndorf,3134,2381,24,0,397,1010,631,47,134,95,25,2,13,3,0,0,0,0,0,0
AT_31227,Spillern,1721,1274,14,0,383,338,342,35,60,78,12,0,9,3,0,0,0,0,0,0
AT_31228,Stetteldorf am Wagram,842,671,5,0,102,324,165,18,19,28,6,1,3,0,0,0,0,0,0,0
AT_31229,Stetten,1072,872,14,0,230,270,225,23,46,46,12,1,5,0,0,0,0,0,0,0
AT_31230,Stockerau,12576,9028,84,0,2503,2595,2465,293,463,439,100,14,57,15,0,0,0,0,0,0
AT_31234,Niederhollabrunn,1220,965,11,0,179,402,241,22,48,43,11,1,3,4,0,0,0,0,0,0
AT_31235,Gerasdorf bei Wien,8454,6188,48,0,1622,1728,1917,136,318,311,49,6,38,15,0,0,0,0,0,0
AT_31299,Briefwahlkarten - Korneuburg,0,7295,54,0,1762,2651,1352,371,486,467,83,11,38,20,0,0,0,0,0,0
AT_31301,Aggsbach,552,416,4,0,133,136,99,6,7,17,3,5,3,3,0,0,0,0,0,0
AT_31302,Albrechtsberg an der Großen Krems,881,712,16,0,136,331,183,8,14,18,5,1,0,0,0,0,0,0,0,0
AT_31303,Bergern im Dunkelsteinerwald,1056,852,10,0,179,360,206,19,32,30,7,0,6,3,0,0,0,0,0,0
AT_31304,Dürnstein,725,583,14,0,113,280,103,13,33,19,6,0,1,1,0,0,0,0,0,0
AT_31308,Grafenegg,2451,1975,22,0,395,843,453,47,77,95,30,2,10,1,0,0,0,0,0,0
AT_31309,Furth bei Göttweig,2342,1814,29,0,485,683,390,46,85,63,21,1,8,3,0,0,0,0,0,0
AT_31310,Gedersdorf,1720,1407,26,0,339,496,414,19,52,39,14,1,7,0,0,0,0,0,0,0
AT_31311,Gföhl,3151,2363,36,0,411,966,723,47,86,60,11,4,13,6,0,0,0,0,0,0
AT_31315,Hadersdorf-Kammern,1619,1250,21,0,319,419,343,24,48,47,16,1,6,6,0,0,0,0,0,0
AT_31319,Jaidhof,952,755,18,0,115,329,200,22,24,27,10,2,6,2,0,0,0,0,0,0
AT_31321,Krumau am Kamp,643,491,13,0,67,210,165,7,13,10,4,0,2,0,0,0,0,0,0,0
AT_31322,Langenlois,6107,4527,65,0,840,1719,1223,155,267,166,54,10,20,8,0,0,0,0,0,0
AT_31323,Lengenfeld,1149,933,11,0,203,362,246,15,53,25,12,0,4,2,0,0,0,0,0,0
AT_31324,Lichtenau im Waldviertel,1719,1348,16,0,173,652,396,14,47,17,18,1,10,4,0,0,0,0,0,0
AT_31326,Maria Laach am Jauerling,755,600,8,0,102,293,131,22,24,11,1,1,6,1,0,0,0,0,0,0
AT_31327,Mautern an der Donau,2874,2161,37,0,473,842,519,63,95,95,28,1,4,4,0,0,0,0,0,0
AT_31330,Mühldorf,1138,859,13,0,210,357,197,7,43,24,7,1,0,0,0,0,0,0,0,0
AT_31333,Paudorf,2107,1612,14,0,514,488,411,33,67,53,17,3,4,8,0,0,0,0,0,0
AT_31336,Rastenfeld,1249,994,24,0,104,457,307,19,41,26,9,2,3,2,0,0,0,0,0,0
AT_31337,Rohrendorf bei Krems,1614,1307,15,0,344,468,313,44,63,43,11,0,1,5,0,0,0,0,0,0
AT_31338,Rossatz-Arnsdorf,907,711,17,0,144,331,126,19,43,19,8,1,2,1,0,0,0,0,0,0
AT_31340,Sankt Leonhard am Hornerwald,943,750,12,0,95,357,230,6,12,19,12,0,7,0,0,0,0,0,0,0
AT_31343,Senftenberg,1605,1189,19,0,302,420,308,23,58,48,4,1,6,0,0,0,0,0,0,0
AT_31344,Spitz,1356,1103,11,0,168,543,261,19,54,29,13,0,3,2,0,0,0,0,0,0
AT_31346,Straß im Straßertale,1295,1025,11,0,180,438,231,37,52,46,19,6,2,3,0,0,0,0,0,0
AT_31347,Stratzing,691,555,5,0,99,270,105,9,37,24,3,0,2,1,0,0,0,0,0,0
AT_31350,Weinzierl am Walde,1058,829,13,0,97,414,252,12,10,24,5,0,0,2,0,0,0,0,0,0
AT_31351,Weißenkirchen in der Wachau,1202,996,11,0,196,480,180,16,56,45,8,0,1,3,0,0,0,0,0,0
AT_31355,Schönberg am Kamp,1559,1241,18,0,190,507,354,50,49,42,24,1,3,3,0,0,0,0,0,0
AT_31356,Droß,781,633,5,0,133,210,178,26,43,24,7,0,5,2,0,0,0,0,0,0
AT_31399,Briefwahlkarten - Krems(Land),0,4130,45,0,914,1606,753,204,279,202,68,10,35,14,0,0,0,0,0,0
AT_31401,Annaberg,445,307,4,0,55,161,59,4,12,8,3,0,1,0,0,0,0,0,0,0
AT_31402,Eschenau,1024,744,16,0,135,323,190,19,17,26,12,0,3,3,0,0,0,0,0,0
AT_31403,Hainfeld,2912,2152,22,0,629,700,596,34,70,54,32,1,10,4,0,0,0,0,0,0
AT_31404,Hohenberg,1222,900,15,0,361,233,212,11,19,30,9,2,7,1,0,0,0,0,0,0
AT_31405,Kaumberg,815,643,7,0,89,258,220,11,28,17,10,0,3,0,0,0,0,0,0,0
AT_31406,Kleinzell,668,529,7,0,50,278,153,10,9,11,8,0,1,2,0,0,0,0,0,0
AT_31407,Lilienfeld,2055,1490,21,0,345,553,364,66,48,60,15,4,10,4,0,0,0,0,0,0
AT_31408,Mitterbach am Erlaufsee,413,284,6,0,40,139,72,1,12,12,1,0,1,0,0,0,0,0,0,0
AT_31409,Ramsau,646,498,11,0,100,197,144,4,15,15,9,0,1,2,0,0,0,0,0,0
AT_31410,Rohrbach an der Gölsen,1292,1032,14,0,255,372,260,30,37,41,16,1,5,1,0,0,0,0,0,0
AT_31411,Sankt Aegyd am Neuwalde,1601,1150,22,0,386,341,295,9,34,29,25,0,6,3,0,0,0,0,0,0
AT_31412,Sankt Veit an der Gölsen,3109,2453,39,0,700,781,647,41,94,90,42,1,10,8,0,0,0,0,0,0
AT_31413,Traisen,2524,1826,31,0,752,370,519,26,45,49,15,6,11,2,0,0,0,0,0,0
AT_31414,Türnitz,1610,1239,13,0,274,511,329,22,45,32,7,2,2,2,0,0,0,0,0,0
AT_31499,Briefwahlkarten - Lilienfeld,0,2160,28,0,721,709,354,82,102,106,36,0,16,6,0,0,0,0,0,0
AT_31502,Artstetten-Pöbring,966,742,18,0,135,368,167,8,21,19,2,2,1,1,0,0,0,0,0,0
AT_31503,Bergland,1513,1167,7,0,193,517,324,15,60,22,15,1,7,6,0,0,0,0,0,0
AT_31504,Bischofstetten,945,783,5,0,204,325,174,17,30,18,7,1,1,1,0,0,0,0,0,0
AT_31505,Blindenmarkt,1964,1443,15,0,248,477,560,22,56,41,16,1,6,1,0,0,0,0,0,0
AT_31506,Dorfstetten,476,382,5,0,87,146,128,2,4,7,2,0,0,1,0,0,0,0,0,0
AT_31507,Dunkelsteinerwald,1955,1526,28,0,273,537,533,30,50,32,26,0,13,4,0,0,0,0,0,0
AT_31508,Erlauf,847,673,6,0,158,240,198,14,17,23,12,2,2,1,0,0,0,0,0,0
AT_31509,Golling an der Erlauf,1197,892,16,0,373,90,344,13,14,22,16,2,2,0,0,0,0,0,0,0
AT_31511,Hofamt Priel,1370,1059,14,0,325,378,249,15,34,23,14,4,2,1,0,0,0,0,0,0
AT_31513,Hürm,1496,1160,24,0,118,608,309,24,46,19,7,0,3,2,0,0,0,0,0,0
AT_31514,Kilb,2077,1597,25,0,248,724,374,35,84,52,38,0,11,6,0,0,0,0,0,0
AT_31515,Kirnberg an der Mank,844,679,12,0,74,356,159,13,23,24,10,0,5,3,0,0,0,0,0,0
AT_31516,Klein-Pöchlarn,819,614,13,0,225,159,150,13,20,16,9,2,4,3,0,0,0,0,0,0
AT_31517,Krummnußbaum,1199,875,13,0,265,267,236,8,33,33,17,0,2,1,0,0,0,0,0,0
AT_31519,Leiben,1111,825,13,0,281,223,226,14,33,22,6,4,1,2,0,0,0,0,0,0
AT_31520,Loosdorf,3029,2192,33,0,714,568,636,35,88,66,24,5,20,3,0,0,0,0,0,0
AT_31521,Mank,2568,1931,23,0,306,896,479,44,77,53,33,6,11,3,0,0,0,0,0,0
AT_31522,Marbach an der Donau,1344,948,14,0,311,245,311,12,19,24,9,0,1,2,0,0,0,0,0,0
AT_31523,Maria Taferl,702,569,10,0,128,219,148,11,30,16,4,0,3,0,0,0,0,0,0,0
AT_31524,Melk,4075,2929,25,0,633,1092,716,115,184,112,37,3,9,3,0,0,0,0,0,0
AT_31525,Münichreith-Laimbach,1373,1037,17,0,248,376,329,9,28,15,13,0,1,1,0,0,0,0,0,0
AT_31527,Neumarkt an der Ybbs,1512,1111,15,0,306,288,382,24,41,32,10,2,9,2,0,0,0,0,0,0
AT_31528,Nöchling,842,653,12,0,169,271,158,5,14,17,7,0,0,0,0,0,0,0,0,0
AT_31530,Persenbeug-Gottsdorf,1814,1262,15,0,468,307,345,27,40,30,15,0,11,4,0,0,0,0,0,0
AT_31531,Petzenkirchen,1018,764,14,0,249,218,225,12,22,17,3,1,3,0,0,0,0,0,0,0
AT_31533,Pöchlarn,3032,1923,19,0,523,552,597,39,78,74,26,3,4,8,0,0,0,0,0,0
AT_31534,Pöggstall,2011,1483,25,0,266,664,423,18,37,31,9,2,5,3,0,0,0,0,0,0
AT_31535,Raxendorf,879,727,17,0,130,336,193,10,19,9,12,1,0,0,0,0,0,0,0,0
AT_31537,Ruprechtshofen,1833,1450,31,0,159,654,446,26,54,42,23,8,3,4,0,0,0,0,0,0
AT_31539,Sankt Leonhard am Forst,2501,1889,29,0,298,736,592,35,86,56,30,6,11,10,0,0,0,0,0,0
AT_31540,Sankt Martin-Karlsbach,1394,1097,19,0,288,394,309,13,40,15,8,2,8,1,0,0,0,0,0,0
AT_31541,Sankt Oswald,892,660,12,0,108,352,142,7,19,13,3,0,2,2,0,0,0,0,0,0
AT_31542,Schönbühel-Aggsbach,849,650,8,0,119,240,179,17,43,28,14,0,2,0,0,0,0,0,0,0
AT_31543,Schollach,792,614,9,0,139,238,179,13,17,13,6,0,0,0,0,0,0,0,0,0
AT_31546,Weiten,896,612,18,0,104,288,153,4,16,13,10,1,5,0,0,0,0,0,0,0
AT_31549,Ybbs an der Donau,4242,2949,45,0,1084,752,783,45,95,89,34,5,6,11,0,0,0,0,0,0
AT_31550,Zelking-Matzleinsdorf,1011,812,19,0,186,363,154,14,37,25,7,1,4,2,0,0,0,0,0,0
AT_31551,Texingtal,1282,1013,23,0,127,559,189,14,46,20,25,1,5,4,0,0,0,0,0,0
AT_31552,Yspertal,1658,1150,10,0,269,417,352,18,49,18,10,0,2,5,0,0,0,0,0,0
AT_31553,Emmersdorf an der Donau,1416,1010,18,0,271,349,230,34,57,36,10,0,5,0,0,0,0,0,0,0
AT_31599,Briefwahlkarten - Melk,0,6490,60,0,1704,2366,1317,285,303,288,99,5,44,19,0,0,0,0,0,0
AT_31601,Altlichtenwarth,629,475,3,0,89,199,154,0,15,9,3,0,3,0,0,0,0,0,0,0
AT_31603,Asparn an der Zaya,1452,1170,14,0,261,463,331,14,36,33,10,4,2,2,0,0,0,0,0,0
AT_31604,Bernhardsthal,1364,1055,15,0,272,377,309,10,26,35,9,0,1,1,0,0,0,0,0,0
AT_31605,Bockfließ,1068,843,5,0,224,326,189,13,27,44,9,2,3,1,0,0,0,0,0,0
AT_31606,Drasenhofen,880,685,3,0,67,377,203,6,7,11,8,1,2,0,0,0,0,0,0,0
AT_31608,Falkenstein,394,318,2,0,30,192,52,10,10,13,4,0,4,1,0,0,0,0,0,0
AT_31609,Fallbach,695,521,6,0,76,326,80,7,9,10,5,1,1,0,0,0,0,0,0,0
AT_31611,Gaubitsch,748,606,11,0,50,361,149,7,14,10,2,1,1,0,0,0,0,0,0,0
AT_31612,Gaweinstal,3066,2331,28,0,460,917,703,37,83,68,13,3,14,5,0,0,0,0,0,0
AT_31613,Gnadendorf,970,736,6,0,94,403,158,14,33,17,8,0,3,0,0,0,0,0,0,0
AT_31614,Großebersdorf,1769,1423,16,0,240,583,417,25,60,64,7,5,6,0,0,0,0,0,0,0
AT_31615,Groß-Engersdorf,1136,941,7,0,281,351,221,17,24,24,9,4,2,1,0,0,0,0,0,0
AT_31616,Großharras,955,742,9,0,121,340,205,11,24,18,8,5,1,0,0,0,0,0,0,0
AT_31617,Großkrut,1334,1078,16,0,229,450,300,14,30,20,10,1,8,0,0,0,0,0,0,0
AT_31620,Hausbrunn,694,544,9,0,173,160,176,1,7,8,3,4,1,2,0,0,0,0,0,0
AT_31621,Herrnbaumgarten,766,598,7,0,72,304,173,8,17,8,6,0,2,1,0,0,0,0,0,0
AT_31622,Hochleithen,954,762,7,0,189,307,185,15,27,25,5,0,1,1,0,0,0,0,0,0
AT_31627,Kreuttal,1169,946,14,0,243,358,219,29,31,42,7,0,2,1,0,0,0,0,0,0
AT_31628,Kreuzstetten,1272,974,6,0,247,338,249,25,36,54,9,4,3,3,0,0,0,0,0,0
AT_31629,Laa an der Thaya,5128,3887,57,0,897,1360,1173,88,113,129,45,5,17,3,0,0,0,0,0,0
AT_31630,Ladendorf,1879,1416,23,0,314,545,342,39,41,53,25,24,5,5,0,0,0,0,0,0
AT_31633,Mistelbach,9210,6705,85,0,1524,2435,1720,189,351,265,70,16,35,15,0,0,0,0,0,0
AT_31634,Neudorf bei Staatz,1162,908,19,0,178,326,309,19,20,19,12,1,3,2,0,0,0,0,0,0
AT_31636,Niederleis,718,539,3,0,128,213,140,13,26,9,3,0,3,1,0,0,0,0,0,0
AT_31642,Pillichsdorf,937,774,8,0,176,313,150,47,33,28,9,3,6,1,0,0,0,0,0,0
AT_31644,Poysdorf,4367,3299,37,0,558,1587,875,39,75,83,27,4,10,4,0,0,0,0,0,0
AT_31645,Rabensburg,912,629,14,0,226,113,247,1,11,9,2,0,1,5,0,0,0,0,0,0
AT_31646,Schrattenberg,663,519,9,0,71,288,121,3,14,8,2,0,3,0,0,0,0,0,0,0
AT_31649,Staatz,1649,1261,20,0,245,555,353,11,21,35,14,0,7,0,0,0,0,0,0,0
AT_31650,Stronsdorf,1349,1094,21,0,132,521,343,9,29,25,10,1,3,0,0,0,0,0,0,0
AT_31651,Ulrichskirchen-Schleinbach,2094,1683,20,0,416,611,398,72,69,75,11,5,6,0,0,0,0,0,0,0
AT_31652,Unterstinkenbrunn,472,375,6,0,38,218,93,6,6,3,3,1,0,1,0,0,0,0,0,0
AT_31653,Wildendürnbach,1272,1000,14,0,127,520,269,9,34,12,9,0,5,1,0,0,0,0,0,0
AT_31654,Wilfersdorf,1737,1364,28,0,288,483,429,19,41,52,15,2,2,5,0,0,0,0,0,0
AT_31655,Wolkersdorf im Weinviertel,5465,4271,45,0,983,1664,773,255,258,214,32,5,25,17,0,0,0,0,0,0
AT_31658,Ottenthal,484,377,7,0,36,238,73,1,11,4,2,0,3,2,0,0,0,0,0,0
AT_31699,Briefwahlkarten - Mistelbach,0,5460,35,0,1123,2202,1166,244,278,272,77,10,43,10,0,0,0,0,0,0
AT_31701,Achau,1068,813,10,0,243,217,219,20,53,44,4,2,1,0,0,0,0,0,0,0
AT_31702,Biedermannsdorf,2303,1737,17,0,369,662,363,56,133,108,22,0,5,2,0,0,0,0,0,0
AT_31703,Breitenfurt bei Wien,4665,3514,19,0,916,1209,643,151,289,232,23,0,24,8,0,0,0,0,0,0
AT_31704,Brunn am Gebirge,8662,6453,48,0,1716,2023,1285,254,574,435,54,6,49,9,0,0,0,0,0,0
AT_31706,Gaaden,1273,992,10,0,205,395,156,32,122,61,5,1,4,1,0,0,0,0,0,0
AT_31707,Gießhübl,1715,1278,5,0,284,496,199,46,157,74,9,2,2,4,0,0,0,0,0,0
AT_31709,Gumpoldskirchen,2897,2227,15,0,561,767,430,91,173,151,25,2,10,2,0,0,0,0,0,0
AT_31710,Guntramsdorf,6848,5269,58,0,1612,1387,1361,146,331,268,49,5,43,9,0,0,0,0,0,0
AT_31711,Hennersdorf,1251,993,7,0,262,356,211,39,47,51,9,0,9,2,0,0,0,0,0,0
AT_31712,Hinterbrühl,2984,2188,11,0,408,974,324,111,211,105,25,1,13,5,0,0,0,0,0,0
AT_31713,Kaltenleutgeben,2534,1997,15,0,553,586,473,70,146,106,29,0,16,3,0,0,0,0,0,0
AT_31714,Laab im Walde,904,666,6,0,160,275,74,39,55,44,4,0,9,0,0,0,0,0,0,0
AT_31715,Laxenburg,2158,1565,19,0,378,641,272,36,109,83,14,1,9,3,0,0,0,0,0,0
AT_31716,Maria Enzersdorf,6550,4493,19,0,895,1830,619,277,438,331,42,10,27,5,0,0,0,0,0,0
AT_31717,Mödling,15011,10378,101,0,2649,3403,1770,637,896,712,87,17,89,17,0,0,0,0,0,0
AT_31718,Münchendorf,2283,1717,13,0,436,583,450,37,99,72,17,1,7,2,0,0,0,0,0,0
AT_31719,Perchtoldsdorf,11741,8469,46,0,1647,3374,1384,445,847,581,65,12,56,12,0,0,0,0,0,0
AT_31723,Vösendorf,5071,3525,28,0,1049,901,1053,76,182,156,49,3,22,6,0,0,0,0,0,0
AT_31725,Wiener Neudorf,7218,5312,59,0,1622,1400,1287,167,348,340,42,7,29,11,0,0,0,0,0,0
AT_31726,Wienerwald,2208,1754,12,0,363,634,446,55,102,97,29,0,14,2,0,0,0,0,0,0
AT_31799,Briefwahlkarten - Mödling,0,10587,46,0,2477,4044,1409,639,1034,718,119,6,82,13,0,0,0,0,0,0
AT_31801,Altendorf,281,220,3,0,15,117,67,1,5,6,3,1,1,1,0,0,0,0,0,0
AT_31802,Aspang-Markt,1560,1148,18,0,283,453,279,13,40,40,17,1,1,3,0,0,0,0,0,0
AT_31803,Aspangberg-Sankt Peter,1564,1199,16,0,178,549,365,12,23,35,17,1,2,1,0,0,0,0,0,0
