gisco_id,name,registered,turnout,invalid,blank,PPD/PSD,PS,CDS-PP,B.E.,CDU,PPM,PAN,PCTP/MRPP,PDA,PTP,E,MPT,MEP,PPV/CDC,PH,POUS,PND
PT_010702,Espinho,10627,7215,83,181,3365,1551,923,399,468,18,88,51,4,15,25,17,19,8,0,0,0
PT_010703,Guetim,1305,931,10,24,446,268,64,27,50,0,6,14,1,5,5,4,5,2,0,0,0
PT_010704,Paramos,3330,1967,24,41,661,687,157,134,190,12,6,21,1,4,5,8,9,7,0,0,0
PT_010705,Silvalde,6262,4016,57,93,1112,1713,265,193,440,11,20,62,1,10,15,11,6,7,0,0,0
PT_010801,Avanca,5812,3190,52,104,1354,829,409,174,155,8,18,27,5,11,20,13,8,3,0,0,0
PT_010802,Beduído,7076,4092,38,132,1773,996,490,217,295,13,33,33,4,6,15,17,17,13,0,0,0
PT_010803,Canelas,1291,830,9,37,395,122,150,55,34,4,4,9,0,1,9,0,1,0,0,0,0
PT_010804,Fermelã,1328,811,12,18,369,176,108,39,45,4,8,10,3,3,7,6,3,0,0,0,0
PT_010805,Pardilhó,3874,1767,25,42,855,352,217,94,112,6,8,22,1,2,16,7,3,5,0,0,0
PT_010806,Salreu,3536,2011,30,44,1075,348,331,87,47,3,4,11,2,3,6,8,6,6,0,0,0
PT_010807,Veiros,2187,964,8,25,506,180,140,32,29,2,8,9,1,4,7,8,3,2,0,0,0
PT_011002,Gafanha Da Encarnação,5018,2245,20,50,1163,363,359,103,89,4,23,17,1,10,9,12,12,10,0,0,0
PT_011003,Gafanha Da Nazaré,13334,7090,72,309,3073,1438,1171,436,302,22,100,63,4,16,24,18,34,8,0,0,0
PT_011001,Gafanha Do Carmo,1703,787,16,27,381,169,120,25,17,0,12,9,0,4,3,1,2,1,0,0,0
PT_011004,Ílhavo (São Salvador),14958,8088,90,262,3766,1690,1157,458,366,21,82,84,4,21,26,24,25,12,0,0,0
PT_011101,Antes,839,547,7,16,241,188,43,20,13,1,5,2,0,1,5,0,2,3,0,0,0
PT_011102,Barcouço,1890,1003,9,38,363,373,59,48,82,2,4,13,0,0,2,6,2,2,0,0,0
PT_011103,Casal Comba,3073,1567,22,51,532,633,111,65,90,6,12,13,1,4,11,7,5,4,0,0,0
PT_011104,Luso,2538,1386,20,55,467,517,98,104,81,1,12,9,1,2,7,5,6,1,0,0,0
PT_011105,Mealhada,3744,2181,24,76,904,625,208,131,134,4,20,21,1,6,7,6,11,3,0,0,0
PT_011106,Pampilhosa,3594,2019,36,82,618,690,204,138,173,11,16,21,2,7,6,6,6,3,0,0,0
PT_011107,Vacariça,1897,1032,10,34,371,396,62,56,67,3,4,9,2,3,4,7,3,1,0,0,0
PT_011108,Ventosa Do Bairro,1168,574,3,16,307,171,39,14,7,0,2,6,0,0,2,3,1,3,0,0,0
PT_011201,Bunheiro,2598,1379,18,22,856,172,176,31,50,6,8,13,2,4,9,5,4,3,0,0,0
PT_011202,Monte,1551,684,4,16,413,113,70,24,23,4,4,6,0,0,2,4,0,1,0,0,0
PT_011203,Murtosa,3362,1485,23,31,981,173,144,36,41,3,9,8,3,6,12,3,10,2,0,0,0
PT_011204,Torreira,2623,1234,16,29,660,214,173,57,37,6,7,16,1,4,4,4,2,4,0,0,0
PT_011301,Carregosa,3207,2105,28,64,957,540,264,88,53,8,20,26,4,11,13,10,16,3,0,0,0
PT_011302,Cesar,2751,1762,20,41,779,528,193,91,55,5,9,18,2,4,5,5,5,2,0,0,0
PT_011303,Fajões,2853,1630,21,41,825,376,170,81,59,6,8,13,1,9,5,11,4,0,0,0,0
PT_011304,Loureiro,3056,1938,23,38,1090,367,277,58,38,2,8,8,3,2,7,10,4,3,0,0,0
PT_011305,Macieira De Sarnes,1770,1122,14,33,375,428,84,52,82,2,12,18,5,3,5,3,3,3,0,0,0
PT_011306,Macinhata Da Seixa,1266,808,9,34,334,225,118,33,18,2,6,12,1,1,4,4,4,3,0,0,0
PT_011307,Madail,725,467,3,10,244,126,50,16,4,0,1,1,1,2,3,2,3,1,0,0,0
PT_011308,Nogueira Do Cravo,2442,1649,27,40,694,505,163,75,92,3,8,20,1,2,10,4,4,1,0,0,0
PT_011309,Oliveira De Azeméis,10005,6086,84,171,2640,1486,942,355,188,16,63,50,2,14,13,21,21,20,0,0,0
PT_011310,Ossela,1897,1185,38,23,558,286,172,39,25,7,5,8,1,5,5,3,7,3,0,0,0
PT_011311,Palmaz,1951,1160,7,30,486,367,181,41,17,6,5,4,3,3,1,3,2,4,0,0,0
PT_011312,Pindelo,2296,1306,40,31,486,415,143,64,65,7,9,15,3,8,6,9,1,4,0,0,0
PT_011313,Pinheiro Da Bemposta,3120,1762,35,43,868,408,233,86,30,5,6,13,0,11,5,8,6,5,0,0,0
PT_011314,Santiago De Riba-Ul,3419,2200,22,66,892,671,236,125,105,5,20,21,6,6,8,6,6,5,0,0,0
PT_011315,São Martinho Da Gândara,1864,1152,13,23,518,358,126,50,23,4,11,7,3,3,6,4,1,2,0,0,0
PT_011318,São Roque,4652,2914,41,77,1249,905,279,164,92,4,27,26,8,7,11,9,9,6,0,0,0
PT_011316,Travanca,1583,983,9,29,421,270,171,46,11,3,8,3,0,2,2,3,0,5,0,0,0
PT_011317,Ul,2288,1409,12,40,666,406,173,59,22,2,6,3,0,5,9,3,1,2,0,0,0
PT_011319,Vila De Cucujães,9986,5845,78,150,2122,2252,487,343,221,19,38,45,4,16,21,19,21,9,0,0,0
PT_011401,Bustos,2442,1396,12,24,788,151,331,34,30,3,8,4,2,2,3,2,1,1,0,0,0
PT_011402,Mamarrosa,1437,909,10,14,540,101,194,9,18,2,3,2,2,3,5,3,1,2,0,0,0
PT_011403,Oiã,6527,3773,27,100,2130,476,735,127,77,13,18,19,4,6,11,9,17,4,0,0,0
PT_011404,Oliveira Do Bairro,5388,2923,30,71,1667,405,515,99,52,7,23,17,6,2,10,5,7,7,0,0,0
PT_011405,Palhaça,2525,1496,16,25,979,130,251,48,11,5,5,5,2,3,6,4,3,3,0,0,0
PT_011406,Troviscal,2257,1364,20,21,821,121,294,27,30,4,3,3,2,3,5,7,2,1,0,0,0
PT_011501,Arada,2915,1749,42,81,766,456,149,115,67,3,10,28,1,5,7,6,8,5,0,0,0
PT_011502,Cortegaça,3398,2157,23,62,813,759,202,116,98,9,20,24,4,3,3,8,6,7,0,0,0
PT_011503,Esmoriz,10144,6074,85,128,2414,1971,591,354,320,18,54,66,6,14,11,22,10,10,0,0,0
PT_011504,Maceda,3185,1781,32,59,627,627,141,98,124,6,21,18,1,8,6,4,8,1,0,0,0
PT_011505,Ovar,15520,9380,81,308,3310,2725,917,782,922,24,96,92,7,23,24,31,27,11,0,0,0
PT_011508,São João De Ovar,5737,3254,49,112,1118,1029,287,252,254,11,39,41,4,8,14,13,16,7,0,0,0
PT_011506,São Vicente De Pereira Jusã,2069,1260,9,33,523,407,106,74,45,7,10,11,2,4,14,10,1,4,0,0,0
PT_011507,Válega,5923,3094,32,89,1302,1002,247,173,150,3,19,28,0,9,11,9,16,4,0,0,0
PT_010901,Argoncilhe,7355,4827,63,121,2047,1494,521,226,155,16,35,45,11,22,15,21,24,11,0,0,0
PT_010902,Arrifana,5713,3366,39,99,1191,1359,292,174,104,7,24,27,7,6,6,5,17,9,0,0,0
PT_010927,Caldas De São Jorge,2509,1549,23,65,570,547,140,83,75,4,15,12,0,4,1,3,3,4,0,0,0
PT_010903,Canedo,5646,2887,41,50,1366,801,314,124,95,6,16,19,2,10,19,8,10,6,0,0,0
PT_010904,Escapães,2904,1690,31,54,705,554,127,106,59,5,13,12,0,7,4,6,4,3,0,0,0
PT_010905,Espargo,1370,869,12,36,388,243,90,45,16,1,8,5,2,5,8,5,4,1,0,0,0
PT_010906,Feira,10475,6592,68,221,2817,1769,782,445,263,7,62,61,5,19,17,20,27,9,0,0,0
PT_010907,Fiães,7322,4377,64,141,1543,1550,365,277,262,22,32,40,7,8,17,16,15,18,0,0,0
PT_010908,Fornos,2831,1710,18,64,699,521,169,100,67,3,13,14,2,7,8,10,11,4,0,0,0
PT_010909,Gião,1646,874,14,17,415,238,99,34,22,3,6,6,3,2,4,7,3,1,0,0,0
PT_010910,Guisande,1295,738,8,11,386,200,67,27,13,0,5,9,2,1,1,4,1,3,0,0,0
PT_010911,Lobão,5246,2670,30,65,1165,869,236,128,65,9,26,20,2,10,15,16,9,5,0,0,0
PT_010912,Louredo,1362,787,8,16,458,147,93,24,15,3,4,3,2,4,3,3,2,2,0,0,0
PT_010913,Lourosa,8214,5011,61,140,1854,1945,393,297,142,9,31,59,7,11,18,16,16,12,0,0,0
PT_010914,Milheirós De Poiares,3258,1943,20,56,753,747,118,100,76,7,8,21,1,13,6,6,9,2,0,0,0
PT_010915,Mosteiró,1850,1093,17,28,382,415,94,87,24,4,7,12,1,3,6,4,5,4,0,0,0
PT_010916,Mozelos,6054,4100,45,97,1521,1417,314,341,189,9,44,42,11,13,13,12,24,8,0,0,0
PT_010917,Nogueira Da Regedoura,4715,3097,41,71,1358,929,251,197,109,4,23,35,6,12,30,10,14,7,0,0,0
PT_010919,Paços De Brandão,4348,3049,31,83,1442,768,336,193,107,6,20,22,5,9,4,14,6,3,0,0,0
PT_010920,Pigeiros,1157,638,3,9,222,264,49,21,45,2,7,6,1,1,2,2,1,3,0,0,0
PT_010921,Rio Meão,4422,2837,36,64,1161,938,260,161,119,7,19,38,3,9,7,8,4,3,0,0,0
PT_010922,Romariz,3172,1709,25,47,771,586,149,49,36,3,5,5,2,4,12,7,5,3,0,0,0
PT_010923,Sanfins,1654,989,10,35,381,356,82,54,27,4,6,11,1,2,8,2,5,5,0,0,0
PT_010924,Sanguedo,3035,1802,26,53,796,532,196,92,44,7,14,11,5,5,5,5,7,4,0,0,0
PT_010925,Santa Maria De Lamas,4702,3133,34,74,1341,973,262,212,118,11,23,29,2,11,14,12,11,6,0,0,0
PT_010926,São João De Ver,8322,4821,47,144,1612,1890,393,344,215,8,36,49,8,20,27,9,9,10,0,0,0
PT_010918,São Paio De Oleiros,3638,2503,33,68,862,783,205,162,294,6,17,42,1,5,7,7,9,2,0,0,0
PT_010928,Souto,4377,2577,41,69,1019,884,196,176,80,6,23,25,7,11,8,14,10,8,0,0,0
PT_010929,Travanca,1888,1172,13,39,471,426,80,67,32,7,8,19,0,0,4,3,3,0,0,0,0
PT_010930,Vale,1943,955,12,13,516,228,107,29,17,4,6,6,0,3,3,4,3,4,0,0,0
PT_010931,Vila Maior,1347,811,7,20,405,205,81,33,28,3,5,6,1,4,5,1,5,2,0,0,0
PT_011601,São João Da Madeira,20200,12359,160,355,4792,3888,1343,720,672,27,107,112,7,28,32,48,45,23,0,0,0
PT_011701,Cedrim,829,541,3,3,332,59,111,7,11,1,0,3,0,1,5,3,0,2,0,0,0
PT_011702,Couto De Esteves,961,609,8,24,390,100,54,11,5,2,2,4,1,2,1,3,1,1,0,0,0
PT_011709,Dornelas,668,423,3,11,214,71,85,10,12,0,4,1,2,1,5,1,3,0,0,0,0
PT_011703,Paradela,721,461,4,6,280,56,80,16,8,0,1,4,1,1,1,1,2,0,0,0,0
PT_011704,Pessegueiro Do Vouga,1737,1157,16,26,626,154,216,55,22,6,4,5,2,7,8,1,6,3,0,0,0
PT_011705,Rocas Do Vouga,1810,1058,13,36,548,224,152,28,23,4,6,7,1,3,4,4,3,2,0,0,0
PT_011706,Sever Do Vouga,2351,1502,24,35,838,212,270,44,33,3,10,10,1,6,3,5,6,2,0,0,0
PT_011707,Silva Escura,1652,996,6,24,538,181,153,33,25,3,8,7,2,3,2,6,4,1,0,0,0
PT_011708,Talhadas,1230,788,3,9,432,188,119,12,11,0,3,4,2,2,1,0,0,2,0,0,0
PT_011801,Calvão,1945,1139,9,20,836,65,149,21,12,4,7,2,3,0,3,3,4,1,0,0,0
PT_011802,Covão Do Lobo,1063,612,6,10,485,36,54,10,1,0,2,3,1,0,1,0,2,1,0,0,0
PT_011803,Fonte De Angeão,1444,740,6,17,532,58,97,10,6,2,3,0,1,1,4,0,2,1,0,0,0
PT_011804,Gafanha Da Boa Hora,2717,951,10,26,595,98,159,29,11,3,6,5,0,4,1,1,1,2,0,0,0
PT_011805,Ouca,1704,968,13,15,615,75,208,13,7,1,4,4,3,1,3,2,1,3,0,0,0
PT_011806,Ponte De Vagos,1872,993,6,24,651,80,187,20,7,1,4,6,0,0,2,2,1,2,0,0,0
PT_011811,Santa Catarina,992,601,5,10,358,44,152,12,2,3,3,1,0,3,2,2,3,1,0,0,0
PT_011810,Santo André De Vagos,2032,1349,7,11,1077,51,156,11,16,2,2,3,0,4,1,4,3,1,0,0,0
PT_011809,Santo António De Vagos,1625,1007,15,24,692,66,160,18,10,1,5,2,3,1,5,4,0,1,0,0,0
PT_011807,Sosa,2679,1475,12,18,897,176,279,35,20,3,7,10,2,1,6,4,4,1,0,0,0
PT_011808,Vagos,3979,2295,21,59,1152,387,426,113,68,3,34,10,2,2,2,6,7,3,0,0,0
PT_011901,Arões,1765,931,15,28,424,169,250,12,11,2,4,5,1,2,1,2,4,1,0,0,0
PT_011903,Cepelos,1496,863,11,25,444,134,172,25,21,5,10,2,1,4,4,0,2,3,0,0,0
PT_011904,Codal,926,689,16,23,259,202,91,42,31,0,7,8,0,2,2,5,1,0,0,0,0
PT_011905,Junqueira,1167,731,6,17,363,74,226,20,7,2,4,2,0,0,2,4,3,1,0,0,0
PT_011906,Macieira De Cambra,4551,2785,49,78,920,924,506,113,90,9,27,28,6,6,8,12,5,4,0,0,0
PT_011907,Roge,1731,1015,18,26,426,306,165,29,15,1,8,5,0,8,2,0,4,2,0,0,0
PT_011902,São Pedro De Castelões,6999,4279,74,111,1945,912,768,199,110,14,28,42,2,17,18,19,12,8,0,0,0
PT_011908,Vila Chã,3622,2265,47,71,988,571,353,104,63,8,14,16,0,7,4,5,9,5,0,0,0
PT_011909,Vila Cova De Perrinho,415,298,6,18,140,56,53,11,7,2,1,3,0,0,1,0,0,0,0,0,0
PT_020101,Aljustrel,4815,2877,30,60,397,850,133,151,1147,4,16,61,0,5,8,9,4,0,2,0,0
PT_020102,Ervidel,1050,615,2,9,81,181,23,31,268,1,1,13,0,1,4,0,0,0,0,0,0
PT_020103,Messejana,915,532,14,8,68,169,25,43,158,5,6,28,0,0,4,1,2,0,1,0,0
PT_020105,Rio De Moinhos,719,387,2,1,46,107,25,28,152,2,0,16,0,2,4,1,0,0,1,0,0
PT_020104,São João De Negrilhos,1538,929,9,15,126,376,41,26,294,0,7,20,0,4,8,0,1,0,2,0,0
PT_020208,Aldeia Dos Fernandes,572,299,5,2,97,119,15,11,36,0,1,8,0,3,1,1,0,0,0,0,0
PT_020201,Almodôvar,3268,1787,33,42,701,524,120,122,170,4,17,30,0,5,3,9,4,0,3,0,0
PT_020202,Gomes Aires,413,218,4,3,83,87,13,6,13,1,1,2,0,1,3,0,0,0,1,0,0
PT_020203,Rosário,631,300,1,4,109,97,16,19,33,1,2,17,0,0,0,0,1,0,0,0,0
PT_020204,Santa Clara-a-Nova,626,329,9,1,116,107,19,10,47,4,0,12,0,0,2,0,1,0,1,0,0
PT_020205,Santa Cruz,701,393,3,8,131,149,25,10,37,2,1,20,0,2,3,2,0,0,0,0,0
PT_020206,São Barnabé,587,319,7,9,161,78,24,5,12,1,1,15,0,2,2,1,1,0,0,0,0
PT_020207,Senhora Da Graca De Padrões,381,197,0,3,47,93,7,12,27,1,0,2,0,1,1,1,1,0,1,0,0
PT_020301,Alvito,1021,576,7,13,185,121,63,15,142,0,4,15,0,1,4,2,4,0,0,0,0
PT_020302,Vila Nova Da Baronia,1045,602,10,12,143,222,46,16,122,2,7,14,0,1,1,1,4,0,1,0,0
PT_020401,Barrancos,1512,757,15,33,162,211,113,21,157,5,3,25,0,1,5,4,1,0,1,0,0
PT_020501,Albernoa,700,376,4,5,55,128,21,11,135,0,2,11,0,2,1,0,1,0,0,0,0
PT_020502,Baleizão,925,489,0,3,46,82,14,58,265,2,2,12,0,2,0,1,1,0,1,0,0
PT_020509,Beja  (Salvador),5269,3001,30,72,901,813,268,218,585,4,25,54,0,4,9,10,7,0,1,0,0
PT_020511,Beja (Santa Maria Da Feira),3265,1589,24,42,438,456,131,91,344,5,10,36,0,2,3,4,3,0,0,0,0
PT_020513,Beja (Santiago Maior),6393,3441,36,61,813,890,318,220,942,15,38,66,0,11,15,9,4,0,3,0,0
PT_020515,Beja (São João Baptista),5583,3631,35,86,1562,790,458,180,433,7,23,32,0,6,5,8,3,0,3,0,0
PT_020503,Beringel,1349,703,15,15,206,230,40,19,157,1,4,12,0,0,1,3,0,0,0,0,0
PT_020504,Cabeça Gorda,1369,721,7,6,88,261,32,27,270,0,2,20,0,1,3,3,0,0,1,0,0
PT_020505,Mombeja,319,212,2,3,38,87,20,10,39,0,0,10,0,1,0,1,0,0,1,0,0
PT_020506,Nossa Senhora Das Neves,1571,827,11,18,124,277,59,53,237,4,4,27,0,2,8,1,2,0,0,0,0
PT_020507,Quintos,278,176,1,0,19,70,10,6,68,0,1,1,0,0,0,0,0,0,0,0,0
PT_020508,Salvada,1022,608,8,13,82,164,22,13,276,1,3,23,0,1,2,0,0,0,0,0,0
PT_020510,Santa Clara De Louredo,672,436,8,5,54,134,16,28,174,0,3,12,0,0,0,1,1,0,0,0,0
PT_020512,Santa Vitória,608,354,1,2,38,119,24,18,132,2,2,12,0,0,1,1,2,0,0,0,0
PT_020514,São Brissos,80,52,0,2,8,12,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0
PT_020516,São Matias,524,286,1,5,66,128,22,13,39,1,1,3,0,1,3,1,1,0,1,0,0
PT_020518,Trigaches,460,235,4,2,48,86,17,12,48,3,2,10,0,1,0,1,1,0,0,0,0
PT_020517,Trindade,240,134,0,2,27,49,9,7,34,1,0,5,0,0,0,0,0,0,0,0,0
PT_020601,Casével,290,187,0,2,25,62,5,21,57,1,0,11,0,0,0,2,1,0,0,0,0
PT_020602,Castro Verde,4219,2269,17,76,491,640,154,226,568,5,17,45,0,3,6,10,5,0,6,0,0
PT_020603,Entradas,747,375,7,10,64,104,24,12,136,2,2,12,0,1,0,1,0,0,0,0,0
PT_020604,Santa Bárbara De Padrões,1004,542,9,8,63,216,22,34,155,4,1,16,0,1,5,5,1,0,2,0,0
PT_020605,São Marcos Da Ataboeira,352,202,1,5,29,48,13,8,92,0,0,3,0,3,0,0,0,0,0,0,0
PT_020701,Cuba,2667,1612,19,42,351,458,113,57,520,6,11,23,0,1,4,3,3,0,1,0,0
PT_020702,Faro Do Alentejo,513,287,5,2,23,114,6,8,115,2,0,8,0,1,1,0,1,0,1,0,0
PT_020703,Vila Alva,433,247,1,5,62,86,10,6,60,0,3,6,0,2,2,1,2,0,1,0,0
PT_020704,Vila Ruiva,492,275,2,5,55,78,14,8,96,0,1,12,0,1,0,1,2,0,0,0,0
PT_020801,Alfundão,798,427,4,5,84,200,21,16,82,2,4,7,0,0,1,0,1,0,0,0,0
PT_020806,Canhestros,450,277,1,3,57,96,21,15,72,1,0,9,0,1,1,0,0,0,0,0,0
PT_020802,Ferreira Do Alentejo,4148,2403,23,39,583,684,184,138,638,4,17,71,0,2,4,8,3,0,5,0,0
PT_020803,Figueira Dos Cavaleiros,1285,791,8,8,113,299,44,28,255,1,6,23,0,1,2,1,0,0,2,0,0
PT_020804,Odivelas,524,306,9,9,41,177,21,4,36,0,0,5,0,0,2,2,0,0,0,0,0
PT_020805,Peroguarda,334,192,7,5,19,93,21,8,35,1,1,1,0,0,0,1,0,0,0,0,0
PT_020901,Alcaria Ruiva,792,433,8,3,88,132,20,10,150,1,2,13,0,1,1,2,1,0,1,0,0
PT_020902,Corte Do Pinto,869,415,10,18,62,133,28,14,121,4,2,14,0,2,2,2,3,0,0,0,0
PT_020903,Espírito Santo,369,187,0,6,33,66,13,5,51,2,1,9,0,0,1,0,0,0,0,0,0
PT_020904,Mértola,2597,1573,32,69,243,492,68,87,489,7,13,44,0,8,12,4,4,0,1,0,0
PT_020905,Santana De Cambas,760,384,10,5,95,136,23,9,84,1,1,14,0,1,2,0,1,0,2,0,0
PT_020906,São João Dos Caldeireiros,603,334,3,5,48,82,18,6,146,1,4,14,0,0,3,3,1,0,0,0,0
PT_020907,São Miguel Do Pinheiro,663,353,4,5,46,146,15,12,100,2,1,20,0,2,0,0,0,0,0,0,0
PT_020908,São Pedro De Solis,249,122,3,1,39,36,7,6,22,0,0,7,0,0,0,1,0,0,0,0,0
PT_020909,São Sebastião Dos Carros,245,155,1,0,21,66,6,4,54,0,0,2,0,0,1,0,0,0,0,0,0
PT_021001,Amareleja,2327,1048,6,21,151,323,60,41,380,2,4,49,0,0,5,2,3,0,1,0,0
PT_021004,Moura (Santo Agostinho),3853,1818,18,56,541,593,193,63,284,3,8,41,0,4,6,5,3,0,0,0,0
PT_021007,Moura (São João Baptista),3615,1526,17,42,348,522,127,82,326,3,12,35,0,2,4,2,3,0,1,0,0
PT_021002,Póvoa De São Miguel,891,406,5,10,107,190,43,4,32,2,1,6,0,1,3,1,1,0,0,0,0
PT_021003,Safara,1005,499,5,19,74,191,36,13,137,2,3,16,0,2,1,0,0,0,0,0,0
PT_021005,Santo Aleixo Da Restauração,774,386,10,4,45,187,18,2,100,3,0,12,0,1,2,1,0,0,1,0,0
PT_021006,Santo Amador,450,240,1,14,21,68,5,2,119,1,0,8,0,1,0,0,0,0,0,0,0
PT_021008,Sobral Da Adiça,924,420,3,5,54,181,30,7,125,0,1,12,0,0,1,1,0,0,0,0,0
PT_021113,Bicos,524,292,5,12,60,77,22,9,75,1,5,19,0,3,3,0,1,0,0,0,0
PT_021116,Boavista Dos Pinheiros,1232,816,10,17,144,234,41,91,205,3,9,34,0,4,8,5,8,0,3,0,0
PT_021101,Colos,899,544,13,25,132,165,41,29,108,3,3,16,0,2,2,2,3,0,0,0,0
PT_021117,Longueira/Almograve,1060,600,11,9,238,144,66,42,51,1,11,16,0,2,2,3,2,0,2,0,0
PT_021115,Luzianes-Gare,382,216,3,7,44,57,8,12,65,2,2,9,0,1,1,4,0,0,1,0,0
PT_021105,Odemira (Santa Maria),1143,730,11,15,199,155,72,63,186,2,4,16,0,0,2,4,1,0,0,0,0
PT_021108,Odemira (São Salvador),1650,995,19,13,280,252,79,86,209,5,5,31,0,1,2,5,6,0,2,0,0
PT_021112,Pereiras-Gare,236,142,11,7,25,27,9,7,38,2,1,5,0,1,5,2,1,0,1,0,0
PT_021102,Relíquias,834,475,5,10,81,159,20,20,143,2,4,21,0,1,1,4,4,0,0,0,0
PT_021103,Sabóia,1020,578,12,12,141,198,63,32,72,4,3,22,0,3,6,6,3,0,1,0,0
PT_021104,Santa Clara-a-Velha,592,362,11,12,88,143,30,14,47,0,2,12,0,1,0,1,0,0,1,0,0
PT_021106,São Luís,1781,1052,19,31,274,265,82,49,247,6,15,36,0,6,6,8,6,0,2,0,0
PT_021107,São Martinho Das Amoreiras,924,545,12,19,139,187,42,24,68,7,6,19,0,8,5,4,2,0,3,0,0
PT_021109,São Teotónio,4079,2431,57,88,498,703,203,177,472,20,33,103,0,16,15,26,13,0,7,0,0
PT_021110,Vale De Santiago,560,366,9,0,66,63,35,20,157,2,3,4,0,2,0,2,3,0,0,0,0
PT_021111,Vila Nova De Milfontes,3986,2040,31,43,650,506,176,181,309,7,36,48,0,13,13,13,11,0,3,0,0
PT_021114,Zambujeira Do Mar,773,488,7,14,146,141,53,42,61,0,2,12,0,3,1,3,3,0,0,0,0
PT_021201,Conceição,108,79,1,3,26,32,2,1,11,0,0,1,0,0,0,2,0,0,0,0,0
PT_021202,Garvão,702,431,15,13,141,126,37,6,69,0,4,13,0,0,4,0,2,0,1,0,0
PT_021203,Ourique,2472,1394,19,29,556,407,97,44,177,4,15,24,0,8,7,3,4,0,0,0,0
PT_021204,Panoias,507,336,3,3,102,111,12,14,75,1,2,8,0,1,2,1,1,0,0,0,0
PT_021205,Santa Luzia,316,194,2,5,55,49,8,5,55,0,1,11,0,1,2,0,0,0,0,0,0
PT_021206,Santana Da Serra,874,511,8,7,295,118,36,13,21,4,0,3,0,2,2,1,1,0,0,0,0
PT_021301,Vila Nova de São Bento,2992,1494,28,28,289,364,79,39,576,1,7,50,0,4,15,6,6,0,2,0,0
PT_021302,Brinches,961,474,3,6,61,160,20,27,169,0,2,22,0,0,2,1,1,0,0,0,0
PT_021303,Pias,2500,1477,7,25,152,268,41,49,882,1,6,32,0,4,5,1,2,0,2,0,0
PT_021304,Serpa (Salvador),3567,1809,30,62,518,523,173,102,331,4,10,34,0,3,7,3,5,0,4,0,0
PT_021305,Serpa (Santa Maria),1839,802,12,12,169,271,52,40,204,0,8,30,0,0,0,4,0,0,0,0,0
PT_021306,Vale De Vargo,993,528,10,6,41,98,38,13,305,2,1,13,0,0,1,0,0,0,0,0,0
PT_021307,Vila Verde De Ficalho,1327,781,7,18,135,272,32,20,277,0,7,11,0,0,1,0,1,0,0,0,0
PT_021401,Pedrógão,1056,529,3,4,59,147,17,27,242,1,1,23,0,1,0,0,3,0,1,0,0
PT_021402,Selmes,864,415,6,5,64,179,18,17,104,0,5,12,0,1,1,0,1,0,2,0,0
PT_021403,Vidigueira,2487,1358,22,52,409,390,149,69,200,2,12,33,0,3,7,7,3,0,0,0,0
PT_021404,Vila De Frades,836,519,8,13,92,151,37,36,144,2,3,25,0,1,0,2,3,0,2,0,0
PT_030101,Amares,1508,824,10,32,317,284,73,54,31,1,3,10,0,1,2,3,1,0,0,1,1
PT_030102,Barreiros,741,444,3,10,239,103,53,15,14,0,1,0,0,0,2,1,0,1,0,0,2
PT_030103,Besteiros,611,328,3,11,122,118,39,14,13,0,0,4,0,1,0,2,0,0,0,0,1
PT_030104,Bico,666,367,4,13,145,89,71,18,15,0,6,1,0,1,2,0,0,1,0,0,1
PT_030119,Bouro (Santa Maria),1010,545,3,17,245,144,78,17,12,3,1,10,2,0,4,3,1,0,0,0,5
PT_030120,Bouro (Santa Marta),591,326,4,9,198,41,41,12,4,3,1,3,1,1,2,1,1,2,0,1,1
PT_030105,Caires,969,489,9,11,190,167,52,19,21,0,2,7,1,2,1,2,1,2,0,1,1
PT_030106,Caldelas,938,622,5,22,297,165,97,9,9,2,1,3,1,4,0,1,3,1,0,1,1
PT_030107,Carrazedo,759,413,8,13,201,109,43,12,17,0,2,1,2,1,1,1,0,2,0,0,0
PT_030108,Dornelas,606,336,7,4,157,69,78,3,6,0,1,2,0,1,1,3,1,0,0,3,0
PT_030109,Ferreiros,2991,1621,23,56,653,504,198,78,61,2,7,13,3,5,0,2,7,2,0,2,5
PT_030110,Figueiredo,1207,598,6,29,240,176,59,41,18,3,4,4,0,1,2,3,2,3,0,2,5
PT_030111,Fiscal,715,401,2,19,162,88,86,19,8,1,1,5,0,0,1,1,1,3,0,1,3
PT_030112,Goães,694,377,1,11,218,65,53,11,5,0,4,2,2,1,2,2,0,0,0,0,0
PT_030113,Lago,1798,962,14,27,346,330,131,48,28,1,3,6,0,7,5,1,3,2,0,3,7
PT_030114,Paranhos,167,73,1,3,31,20,9,4,0,0,1,0,0,1,0,1,1,1,0,0,0
PT_030115,Paredes Secas,169,84,2,3,42,18,13,2,1,0,0,0,0,0,0,0,1,1,0,0,1
PT_030116,Portela,200,111,2,1,59,11,26,2,5,0,0,3,0,0,1,0,0,0,0,1,0
PT_030117,Prozelo,731,442,2,11,199,143,52,8,14,0,6,2,0,0,0,0,1,4,0,0,0
PT_030118,Rendufe,1137,620,6,15,285,169,103,14,15,0,2,3,1,1,0,1,2,1,0,0,2
PT_030121,Sequeiros,239,146,2,1,76,24,35,1,3,0,0,0,0,1,1,0,0,0,0,0,2
PT_030122,Seramil,202,114,0,11,65,12,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0
