gisco_id,name,registered,turnout,invalid,blank,PPD/PSD,PS,CDS-PP,B.E.,PND,CDU,PCTP/MRPP,E,PH,POUS,PDA
PT_130702,Ariz,1314,789,7,7,331,298,91,36,5,9,2,0,2,1,0
PT_130703,Avessadas,925,544,7,6,180,230,67,24,3,16,6,0,4,1,0
PT_130704,Banho E Carvalhosa,1226,756,2,5,137,466,74,36,11,17,5,0,2,1,0
PT_130705,Constance,1285,924,16,10,251,512,61,24,3,35,9,0,2,1,0
PT_130706,Favões,954,570,5,3,204,248,60,16,2,19,10,0,1,2,0
PT_130707,Folhada,632,297,5,1,99,125,41,10,5,5,3,0,1,2,0
PT_130708,Fornos,2759,1896,21,22,484,1024,111,138,16,65,12,0,1,2,0
PT_130709,Freixo,575,398,4,4,134,185,33,23,1,11,3,0,0,0,0
PT_130710,Magrelos,762,429,3,3,149,215,35,10,4,4,3,0,1,2,0
PT_130711,Manhuncelos,391,256,3,4,64,130,33,5,4,8,4,0,0,1,0
PT_130712,Maureles,409,236,2,0,75,112,28,7,4,4,2,0,2,0,0
PT_130713,Paços De Gaiolo,970,518,5,3,144,283,39,16,4,11,10,0,1,2,0
PT_130714,Paredes De Viadores,938,613,8,9,109,346,60,30,6,31,9,0,1,4,0
PT_130715,Penha Longa,1733,945,16,7,314,457,75,31,8,22,13,0,2,0,0
PT_130716,Rio De Galinhas,1303,909,8,15,199,561,56,29,7,24,4,0,2,4,0
PT_130717,Rosem,195,115,2,4,43,30,22,3,1,7,2,0,1,0,0
PT_130718,Sande,1635,829,12,11,436,243,83,14,5,11,3,0,5,6,0
PT_130719,Santo Isidoro,1354,977,4,8,137,632,43,45,3,85,17,0,0,3,0
PT_130720,São Lourenço Do Douro,758,462,3,1,231,156,48,9,4,7,2,0,1,0,0
PT_130721,São Nicolau,345,249,4,4,53,138,17,16,1,12,3,0,0,1,0
PT_130722,Soalhães,2899,1717,20,10,336,1120,127,36,9,32,18,0,7,2,0
PT_130723,Sobretâmega,907,559,8,8,130,337,39,18,4,8,7,0,0,0,0
PT_130724,Tabuado,1124,787,11,5,300,361,61,26,5,10,5,0,2,1,0
PT_130725,Torrão,748,525,1,9,149,293,18,14,0,35,6,0,0,0,0
PT_130726,Toutosa,561,413,3,6,38,267,18,22,1,51,6,0,1,0,0
PT_130727,Tuias,2030,1397,13,24,381,705,110,81,6,53,18,0,5,1,0
PT_130728,Várzea Do Douro,1404,966,12,11,473,283,145,16,8,9,4,0,3,2,0
PT_130729,Várzea Da Ovelha E Aliviada,1731,1032,13,10,398,477,64,31,8,14,12,0,4,1,0
PT_130730,Vila Boa Do Bispo,2343,1425,25,14,624,517,142,44,18,25,9,0,6,1,0
PT_130731,Vila Boa De Quires,2626,1675,16,20,657,683,207,30,18,30,7,0,6,1,0
PT_130801,Custóias,12793,9213,102,161,1975,4980,452,743,72,618,80,0,19,11,0
PT_130802,Guifões,8109,5632,63,72,930,3546,207,386,34,315,66,0,12,1,0
PT_130803,Lavra,7588,5288,75,79,1381,2724,365,323,56,207,51,0,15,12,0
PT_130804,Leça Do Balio,12094,8720,85,160,1685,4716,510,807,71,582,76,0,20,8,0
PT_130805,Leça Da Palmeira,13876,10004,85,190,2618,4751,778,929,62,507,57,0,20,7,0
PT_130806,Matosinhos,25863,17556,156,320,3860,9513,1030,1515,103,936,90,0,24,9,0
PT_130807,Perafita,10861,7564,99,112,1556,4273,423,585,54,368,70,0,12,12,0
PT_130808,Santa Cruz Do Bispo,4931,3490,29,37,671,2196,147,205,14,162,24,0,2,3,0
PT_130809,São Mamede De Infesta,19252,13251,144,260,3000,6746,817,1221,96,847,88,0,23,9,0
PT_130810,Senhora Da Hora,19269,14538,109,342,3315,6827,990,1626,112,1097,83,0,29,8,0
PT_130901,Arreigada,1563,1051,15,11,483,369,107,23,7,22,9,0,4,1,0
PT_130902,Carvalhosa,3060,2072,23,43,939,828,139,45,17,24,8,0,6,0,0
PT_130903,Codessos,681,510,5,2,171,240,44,18,7,16,5,0,2,0,0
PT_130904,Eiriz,1512,1119,8,16,540,411,66,27,10,30,6,0,4,1,0
PT_130905,Ferreira,2891,1978,28,37,812,823,164,44,10,33,16,0,8,3,0
PT_130906,Figueiró,1586,1223,8,11,426,619,92,30,8,19,6,0,2,2,0
PT_130907,Frazão,3500,2267,18,41,1051,824,208,51,15,34,15,0,7,3,0
PT_130908,Freamunde,5577,3990,41,69,1062,1949,141,169,20,471,52,0,10,6,0
PT_130909,Lamoso,1245,949,11,4,412,407,68,14,13,8,7,0,4,1,0
PT_130910,Meixomil,2585,1862,15,30,788,783,131,55,11,38,6,0,3,2,0
PT_130911,Modelos,1323,866,9,9,382,339,66,28,6,18,4,0,4,1,0
PT_130912,Paços De Ferreira,4961,3343,30,69,1299,1414,321,109,19,50,16,0,8,8,0
PT_130913,Penamaior,2649,1899,15,31,945,660,152,38,9,30,17,0,2,0,0
PT_130914,Raimonda,1859,1436,11,13,563,671,96,32,15,22,10,0,2,1,0
PT_130915,Sanfins De Ferreira,2188,1469,14,18,486,762,103,24,13,32,12,0,2,3,0
PT_130916,Seroa,2574,1572,23,23,677,634,121,42,21,18,8,0,2,3,0
PT_131001,Aguiar De Sousa,1329,936,12,8,299,430,59,64,5,46,10,0,2,1,0
PT_131002,Astromil,627,486,5,15,171,193,45,19,11,17,3,0,4,3,0
PT_131003,Baltar,3570,2604,39,56,863,1221,201,91,27,79,17,0,8,2,0
PT_131004,Beire,1722,1241,17,8,554,473,121,26,8,20,14,0,0,0,0
PT_131005,Besteiros,1165,903,10,16,389,318,103,26,16,14,10,0,1,0,0
PT_131006,Bitarães,2065,1583,28,23,706,582,125,60,10,25,16,0,4,4,0
PT_131007,Castelões De Cepeda,5930,4459,53,98,1519,1913,401,257,46,123,35,0,7,7,0
PT_131008,Cete,2189,1609,21,17,297,905,133,86,15,108,21,0,4,2,0
PT_131009,Cristelo,1300,970,14,18,496,313,74,27,6,13,4,0,4,1,0
PT_131010,Duas Igrejas,2754,1967,46,4,1143,514,180,21,8,28,14,0,5,4,0
PT_131011,Gandra,4689,3198,57,61,1065,1353,276,146,48,131,45,0,12,4,0
PT_131012,Gondalães,768,596,8,5,246,229,59,23,6,7,9,0,0,4,0
PT_131013,Lordelo,8375,5259,81,97,2237,2178,322,139,36,123,32,0,7,7,0
PT_131014,Louredo,1190,870,8,7,419,271,112,19,17,15,0,0,1,1,0
PT_131015,Madalena,1269,967,18,11,343,442,73,39,5,26,4,0,3,3,0
PT_131016,Mouriz,1948,1441,26,23,519,601,162,50,7,33,13,0,6,1,0
PT_131017,Parada De Todeia,1451,1124,10,9,126,669,44,39,3,198,23,0,2,1,0
PT_131018,Rebordosa,7283,5062,72,77,2120,1943,487,133,52,127,33,0,12,6,0
PT_131019,Recarei,3700,2752,33,39,726,1390,142,145,22,206,35,0,10,4,0
PT_131020,Sobreira,3141,2266,27,57,437,1392,99,103,20,103,19,0,6,3,0
PT_131021,Sobrosa,2114,1560,28,7,761,512,160,31,20,17,15,0,6,3,0
PT_131022,Vandoma,1734,1214,20,37,445,486,110,31,19,48,13,0,3,2,0
PT_131023,Vila Cova De Carros,595,461,5,4,192,199,27,6,3,22,2,0,1,0,0
PT_131024,Vilela,3507,2439,51,40,1343,611,270,44,21,38,9,0,8,4,0
PT_131101,Abragão,1979,1154,18,12,531,460,72,16,16,19,6,0,1,3,0
PT_131102,Boelhe,1438,940,24,12,315,393,44,19,5,102,20,0,3,3,0
PT_131103,Bustelo,1496,1134,18,8,246,682,51,42,7,59,14,0,4,3,0
PT_131104,Cabeça Santa,1854,1322,24,20,400,714,68,41,7,29,12,0,4,3,0
PT_131105,Canelas,1268,856,11,7,379,326,57,28,13,24,9,0,1,1,0
PT_131106,Capela,847,608,11,15,184,299,53,14,5,19,5,0,2,1,0
PT_131107,Castelões,1186,846,7,8,252,466,36,28,9,33,6,0,0,1,0
PT_131108,Croca,1227,833,12,11,244,459,51,18,4,20,10,0,3,1,0
PT_131109,Duas Igrejas,1736,1162,20,15,338,607,81,36,12,28,13,0,10,2,0
PT_131110,Eja,1041,678,14,6,199,366,35,19,8,19,6,0,3,3,0
PT_131111,Figueira,277,188,4,4,63,80,19,6,0,8,3,0,1,0,0
PT_131112,Fonte Arcada,1186,848,10,11,161,550,41,29,4,29,8,0,3,2,0
PT_131113,Galegos,1867,1389,15,7,533,655,104,31,8,19,10,0,4,3,0
PT_131114,Guilhufe,2371,1678,21,13,391,955,103,57,16,90,24,0,5,3,0
PT_131115,Irivo,1585,1221,18,12,328,696,64,33,2,55,10,0,0,3,0
PT_131116,Lagares,1821,1352,27,20,492,625,82,44,10,39,6,0,6,1,0
PT_131117,Luzim,647,463,12,1,211,182,18,8,6,17,7,0,0,1,0
PT_131118,Marecos,791,586,7,3,221,264,40,18,11,13,3,0,3,3,0
PT_131119,Milhundos,1249,925,7,8,259,504,64,41,12,19,6,0,2,3,0
PT_131120,Novelas,1283,962,7,8,142,577,39,59,8,109,10,0,2,1,0
PT_131121,Oldrões,1453,1085,19,8,356,530,85,35,10,26,10,0,6,0,0
PT_131122,Paço De Sousa,2832,2066,33,28,473,1202,115,97,13,80,17,0,3,5,0
PT_131123,Paredes,855,653,8,7,263,279,42,23,2,18,6,0,2,3,0
PT_131124,Penafiel,6595,4847,58,91,1558,2150,402,326,22,183,36,0,12,9,0
PT_131125,Perozelo,1051,798,15,9,208,402,89,25,5,34,6,0,3,2,0
PT_131126,Pinheiro,1822,1298,16,16,529,534,97,45,12,31,12,0,2,4,0
PT_131127,Portela,1202,736,8,4,323,310,46,15,4,16,6,0,2,2,0
PT_131128,Rans,1452,1076,29,10,302,613,46,30,11,26,7,0,2,0,0
PT_131129,Rio De Moinhos,2395,1585,27,10,636,712,80,45,17,38,14,0,3,3,0
PT_131130,Santa Marta,1009,774,14,4,223,426,44,33,6,15,8,0,1,0,0
PT_131131,Santiago De Subarrifana,799,641,11,10,146,361,24,29,4,50,2,0,3,1,0
PT_131132,Recezinhos (São Mamede),1252,794,17,3,200,458,56,27,7,19,5,0,2,0,0
PT_131133,Recezinhos (São Martinho),1475,1080,10,10,365,536,89,27,9,18,13,0,2,1,0
PT_131134,Sebolido,780,567,18,5,62,341,19,18,3,83,15,0,1,2,0
PT_131135,Urrô,776,617,6,13,172,304,50,43,4,15,5,0,2,3,0
PT_131136,Valpedre,1053,796,14,2,403,277,48,12,7,20,10,0,1,2,0
PT_131137,Vila Cova,652,467,2,1,192,199,32,12,7,14,8,0,0,0,0
PT_131138,Rio Mau,1278,962,6,17,179,525,17,62,7,132,16,0,0,1,0
PT_131201,Aldoar,11134,8079,85,186,1847,3853,761,741,48,494,42,0,19,3,0
PT_131202,Bonfim,26382,17738,167,341,5343,7202,1667,1537,119,1247,79,0,25,11,0
PT_131203,Campanhã,35052,22813,225,264,4538,12560,1040,1644,129,2166,180,0,46,21,0
PT_131204,Cedofeita,24551,16523,163,388,5180,6261,1894,1493,102,948,56,0,31,7,0
PT_131205,Foz Do Douro,10381,7692,66,190,2280,2831,1285,572,45,372,29,0,17,5,0
PT_131206,Lordelo Do Ouro,18287,12812,91,251,2932,5756,1661,1027,81,950,43,0,17,3,0
PT_131207,Massarelos,7216,5158,49,104,1332,2138,573,495,39,386,31,0,7,4,0
PT_131208,Miragaia,3179,2026,11,23,322,1115,101,190,10,235,15,0,3,1,0
PT_131209,Nevogilde,4742,3558,22,120,1269,732,1193,130,16,67,5,0,4,0,0
PT_131210,Paranhos,42129,29630,315,632,7988,12961,2530,2742,227,2005,149,0,58,23,0
PT_131211,Ramalde,31146,21181,204,400,5487,9179,2358,1809,150,1461,91,0,27,15,0
PT_131212,Santo Ildefonso,11367,6693,71,119,1932,2804,565,649,35,472,23,0,20,3,0
PT_131213,São Nicolau,2872,1816,12,23,326,1035,54,166,10,175,11,0,3,1,0
PT_131214,Sé,5034,2905,27,30,506,1733,113,170,13,289,14,0,8,2,0
PT_131215,Vitória,3122,1892,22,30,424,972,104,147,10,152,15,0,16,0,0
PT_131301,A Ver-o-Mar,5563,3060,30,31,974,1358,396,125,30,87,20,0,4,5,0
PT_131302,Aguçadora,3660,2249,20,12,1244,579,291,47,25,16,8,0,6,1,0
PT_131303,Amorim,2258,1487,25,15,667,524,123,58,10,46,10,0,3,6,0
PT_131304,Argivai,1829,1223,14,18,379,595,85,66,18,35,11,0,1,1,0
PT_131305,Balazar,1970,1410,5,18,693,465,150,44,13,15,5,0,2,0,0
PT_131306,Beiriz,2471,1580,8,26,622,617,146,89,13,43,12,0,4,0,0
PT_131307,Estela,2125,1194,12,9,518,351,257,17,10,11,7,0,1,1,0
PT_131308,Laundos,1730,1034,9,13,542,280,107,37,12,25,8,0,1,0,0
PT_131309,Navais,1485,963,10,17,493,241,138,33,16,5,3,0,3,4,0
PT_131310,Póvoa De Varzim,24750,15680,144,327,5074,6156,1694,1184,149,830,87,0,28,7,0
PT_131311,Rates,1966,1324,11,19,710,358,181,17,9,9,6,0,3,1,0
PT_131312,Terroso,1996,1312,15,23,617,468,106,45,6,23,8,0,1,0,0
PT_131401,Agrela,1280,948,8,18,409,389,55,40,4,15,7,0,1,2,0
PT_131402,Água Longa,1686,1227,13,20,480,536,93,54,5,16,5,0,5,0,0
PT_131404,Areias,2235,1624,17,14,461,884,107,76,14,43,5,0,2,1,0
PT_131405,Aves,7461,5103,38,64,1296,2731,302,343,45,224,44,0,9,7,0
PT_131406,Burgães,1909,1340,10,11,346,785,68,58,9,35,11,0,4,3,0
PT_131407,Carreira,848,583,2,11,146,328,48,29,1,12,3,0,3,0,0
PT_131410,Guimarei,623,440,3,9,80,277,27,30,3,7,3,0,0,1,0
PT_131411,Lama,1425,1029,8,10,317,551,66,35,9,28,2,0,2,1,0
PT_131412,Lamelas,786,577,11,13,160,284,51,26,5,24,2,0,1,0,0
PT_131413,Monte Córdova,2888,2027,24,25,577,1034,172,87,7,70,20,0,6,5,0
PT_131415,Palmeira,1133,816,5,8,215,491,43,36,0,10,5,0,0,3,0
PT_131416,Rebordões,3209,2374,16,26,564,1363,178,101,14,81,20,0,6,5,0
PT_131417,Refojos De Riba De Ave,901,606,11,8,160,322,45,32,7,16,4,0,0,1,0
PT_131418,Reguenga,1291,923,14,8,405,381,66,27,6,10,5,0,0,1,0
PT_131419,Roriz,3338,2309,17,21,518,1360,87,78,12,170,35,0,6,5,0
PT_131420,Couto (Santa Cristina),3161,2298,24,44,556,1335,94,139,11,71,14,0,7,3,0
PT_131422,Santo Tirso,11794,8393,74,135,2242,4401,660,513,50,267,37,0,8,6,0
PT_131424,Negrelos (São Mamede),1692,1188,11,8,218,756,38,49,8,79,17,0,3,1,0
PT_131426,Campo (São Martinho),3155,2415,28,35,581,1310,131,136,20,141,29,0,3,1,0
PT_131427,Couto (São Miguel),1043,766,3,8,148,480,38,33,5,34,12,0,3,2,0
PT_131429,São Salvador Do Campo,829,652,3,5,130,423,22,31,3,23,9,0,3,0,0
PT_131430,Negrelos (São Tomé),3485,2505,23,15,505,1383,235,125,21,158,27,0,6,7,0
PT_131431,Sequeiró,1524,1033,6,7,305,579,43,49,10,23,6,0,4,1,0
PT_131432,Vilarinho,2944,2103,15,18,283,1292,78,85,16,276,35,0,1,4,0
PT_131501,Alfena,10922,7580,129,152,2019,3895,351,503,75,336,90,0,22,8,0
PT_131502,Campo,6681,4801,60,64,809,2498,113,238,23,895,86,0,12,3,0
PT_131503,Ermesinde,32757,23101,258,463,5686,11843,1179,2004,169,1238,181,0,68,12,0
PT_131504,Sobrado,5183,3649,61,74,1534,1354,239,129,49,147,45,0,10,7,0
PT_131505,Valongo,14475,10418,142,215,2513,5327,565,775,88,676,88,0,20,9,0
PT_131601,Arcos,770,568,9,12,246,146,132,10,4,5,3,0,1,0,0
PT_131602,Árvore,3472,2347,24,44,618,1121,148,181,24,140,33,0,9,5,0
PT_131603,Aveleda,1141,804,6,11,202,458,40,48,5,21,10,0,2,1,0
PT_131604,Azurara,1520,1042,7,16,210,551,65,84,6,88,13,0,2,0,0
PT_131605,Bagunte,1346,920,8,18,338,424,67,33,10,19,2,0,1,0,0
PT_131606,Canidelo,822,577,7,4,165,330,25,15,10,15,6,0,0,0,0
PT_131607,Fajozes,1174,848,8,9,258,422,51,49,2,38,8,0,2,1,0
PT_131608,Ferreiró,475,370,4,3,122,203,27,4,2,2,2,0,1,0,0
PT_131609,Fornelo,1257,845,7,17,247,452,45,31,4,31,9,0,2,0,0
PT_131610,Gião,1413,1014,7,14,262,600,40,52,4,23,10,0,0,2,0
PT_131611,Guilhabreu,1894,1398,14,21,382,783,60,75,10,37,12,0,2,2,0
PT_131612,Junqueira,1821,1272,11,19,472,638,59,42,9,9,9,0,3,1,0
PT_131613,Labruge,1961,1428,10,31,399,771,65,73,7,55,7,0,8,2,0
PT_131614,Macieira Da Maia,1528,1101,10,15,386,528,39,65,10,30,13,0,2,3,0
PT_131615,Malta,1020,755,6,8,188,451,18,46,9,22,4,0,1,2,0
PT_131616,Mindelo,2592,1880,10,30,605,834,156,127,40,61,12,0,4,1,0
PT_131617,Modivas,1581,1214,16,29,289,671,53,88,9,50,4,0,3,2,0
PT_131618,Mosteiró,815,595,7,9,232,262,29,36,4,11,3,0,2,0,0
PT_131619,Outeiro Maior,368,279,2,2,145,104,17,4,1,1,1,0,2,0,0
PT_131620,Parada,341,248,0,3,78,148,11,5,1,2,0,0,0,0,0
PT_131621,Retorta,840,643,4,11,175,334,27,34,7,44,7,0,0,0,0
PT_131622,Rio Mau,1565,1061,17,10,442,400,107,30,11,22,18,0,3,1,0
PT_131623,Tougues,707,528,6,5,172,273,22,34,1,8,6,0,1,0,0
PT_131624,Touguinha,1126,816,4,8,339,360,40,32,3,18,10,0,1,1,0
PT_131625,Touguinhó,1190,841,11,16,285,394,72,32,8,15,4,0,2,2,0
PT_131626,Vairão,1022,716,3,7,253,358,39,25,3,21,4,0,2,1,0
PT_131627,Vila Chã,2510,1692,16,32,620,776,104,75,11,43,8,0,6,1,0
PT_131628,Vila Do Conde,20260,12641,107,209,3289,6687,681,861,92,594,92,0,18,11,0
PT_131629,Vilar,1439,1080,10,17,303,580,49,61,10,39,9,0,1,1,0
PT_131630,Vilar De Pinheiro,2107,1540,10,23,379,866,100,78,6,58,15,0,3,2,0
PT_131701,Arcozelo,10572,7468,82,151,2328,3172,671,567,70,333,62,0,24,8,0
PT_131702,Avintes,9447,6422,58,118,1113,3576,326,448,43,621,93,0,18,8,0
PT_131703,Canelas,9033,6423,73,139,1538,3414,315,528,55,293,51,0,13,4,0
PT_131704,Canidelo,19388,13437,140,253,2501,7384,578,1322,99,970,133,0,44,13,0
PT_131705,Crestuma,2516,1922,19,43,564,910,149,88,18,104,18,0,5,4,0
PT_131706,Grijó,8004,5901,55,102,1920,2816,303,337,42,251,60,0,10,5,0
PT_131707,Gulpilhares,7353,5175,47,130,1377,2391,428,438,50,253,47,0,11,3,0
PT_131708,Lever,2746,1964,24,34,804,803,106,92,11,62,23,0,2,3,0
PT_131709,Madalena,7641,5433,68,104,1129,2967,261,424,25,376,50,0,25,4,0
PT_131710,Mafamude,31643,22218,203,479,6384,9892,1623,2063,145,1270,112,0,38,9,0
PT_131711,Olival,5173,3803,38,57,1032,1871,369,193,37,149,38,0,11,8,0
PT_131712,Oliveira Do Douro,19946,13951,129,267,2813,7471,612,1192,122,1179,134,0,26,6,0
PT_131713,Pedroso,14258,10158,125,192,2594,5353,572,646,80,461,88,0,29,18,0
PT_131714,Perosinho,4492,3326,33,87,998,1594,230,189,31,127,26,0,8,3,0
PT_131715,Sandim,5106,3662,41,55,1357,1583,294,160,33,92,27,0,14,6,0
PT_131716,Vila Nova De Gaia (Santa Marinha),24396,16223,152,302,3660,8199,873,1501,78,1305,101,0,43,9,0
PT_131717,São Félix Da Marinha,8601,6264,74,116,1884,3013,365,371,45,312,49,0,23,12,0
PT_131718,São Pedro Da Afurada,2598,1768,15,34,318,1048,103,129,5,109,5,0,2,0,0
PT_131719,Seixezelo,1469,1149,11,22,390,538,62,54,8,48,13,0,2,1,0
PT_131720,Sermonde,949,728,14,9,229,329,56,47,6,29,4,0,2,3,0
PT_131721,Serzedo,5417,3836,46,73,1073,1912,205,226,32,217,37,0,8,7,0
PT_131722,Valadares,8515,5951,65,128,1264,2997,332,547,40,487,65,0,20,6,0
PT_131723,Vilar De Andorinho,12458,8429,82,168,1699,4422,376,830,67,661,102,0,18,4,0
PT_131724,Vilar Do Paraíso,10445,7267,83,137,1646,3666,447,661,74,466,61,0,20,6,0
PT_131801,Alvarelhos,2501,1799,24,24,760,737,102,74,7,55,8,0,4,4,0
PT_131802,Bougado (Santiago),5444,4161,79,81,1535,1760,343,168,30,126,26,0,10,3,0
PT_131803,Bougado (São Martinho),11354,8280,80,182,2883,3633,642,430,78,277,48,0,19,8,0
PT_131804,Coronado (São Mamede),3331,2312,30,22,710,1170,132,115,16,80,25,0,6,6,0
PT_131805,Coronado (São Romão),3403,2336,26,28,594,1208,125,165,32,111,38,0,8,1,0
PT_131806,Covelas,1223,870,14,10,302,407,69,23,14,22,6,0,2,1,0
PT_131807,Guidões,1468,996,12,11,304,472,37,36,5,92,21,0,3,3,0
PT_131808,Muro,1548,1127,8,21,462,411,112,66,6,29,9,0,1,2,0
PT_140101,Aldeia Do Mato,619,413,9,8,300,68,12,6,5,1,0,1,3,0,0
PT_140102,Alferrarede,3620,2411,42,38,526,1258,174,168,13,150,23,5,11,3,0
PT_140103,Alvega,1578,1000,17,12,198,589,52,30,11,56,20,3,3,9,0
PT_140104,Bemposta,2030,1295,14,9,198,813,41,86,9,96,17,2,7,3,0
PT_140105,Martinchel,721,393,6,9,123,159,30,30,9,19,4,1,3,0,0
PT_140106,Mouriscas,1791,1230,23,20,265,618,82,66,10,114,22,1,7,2,0
PT_140107,Pego,2445,1476,13,18,162,968,44,96,3,131,26,5,7,3,0
PT_140108,Rio De Moinhos,1336,749,18,7,139,435,42,40,6,47,9,4,1,1,0
PT_140109,Rossio Ao Sul Do Tejo,2185,1439,8,21,219,855,90,116,6,91,24,1,5,3,0
PT_140110,São Facundo,1057,734,5,9,97,430,9,89,3,83,6,1,2,0,0
PT_140111,Abrantes (São João),1630,1078,8,16,239,578,81,81,10,56,5,0,4,0,0
PT_140112,São Miguel Do Rio Torto,2955,1729,17,21,256,1046,63,106,15,172,19,3,5,6,0
PT_140113,Abrantes (São Vicente),8417,5634,64,114,1278,2810,387,535,52,317,50,7,13,7,0
PT_140114,Souto,612,384,18,15,160,114,32,12,6,13,8,2,2,2,0
PT_140115,Tramagal,3691,2375,21,33,314,1325,73,273,19,276,30,4,4,3,0
PT_140116,Vale De Mós,684,467,7,5,36,319,3,28,1,63,3,0,0,2,0
PT_140117,Concavada,590,387,4,1,19,294,12,23,1,26,7,0,0,0,0
PT_140118,Fontes,869,501,20,6,182,211,44,15,3,12,4,2,1,1,0
PT_140119,Carvalhal,950,595,9,9,191,305,28,26,8,12,7,0,0,0,0
PT_140201,Alcanena,3536,2413,24,29,638,1053,200,146,15,267,30,2,8,1,0
PT_140202,Bugalhos,910,563,7,10,114,296,25,33,5,64,8,0,1,0,0
PT_140203,Espinheiro,611,452,7,3,92,249,13,32,1,50,4,0,1,0,0
PT_140204,Louriceira,478,325,8,10,60,146,19,31,2,41,8,0,0,0,0
PT_140205,Malhou,684,466,2,6,72,274,11,30,5,57,7,1,1,0,0
PT_140206,Minde,2869,2048,31,31,866,606,241,112,18,104,17,9,7,6,0
PT_140207,Moitas Venda,923,568,19,24,211,197,68,25,4,11,5,2,1,1,0
PT_140208,Monsanto,921,584,5,7,109,282,36,64,3,65,9,1,3,0,0
PT_140209,Serra De Santo António,704,438,5,8,231,121,61,8,0,1,0,1,2,0,0
PT_140210,Vila Moreira,899,557,12,11,100,247,36,42,3,89,12,2,2,1,0
PT_140301,Almeirim,9710,6311,59,128,1378,3277,367,415,31,564,56,11,17,8,0
PT_140302,Benfica Do Ribatejo,2735,1720,8,16,152,1076,52,64,6,313,23,3,5,2,0
PT_140303,Fazendas de Almeirim,5684,3383,36,52,570,2081,106,141,25,313,36,5,10,8,0
PT_140304,Raposa,527,363,2,6,44,256,13,16,1,22,2,1,0,0,0
PT_140401,Alpiarça,6536,4515,32,68,394,2144,147,209,14,1436,54,3,10,4,0
PT_140501,Benavente,6147,3783,36,69,694,1549,260,327,29,756,46,4,6,7,0
PT_140502,Samora Correia,10637,6397,65,124,1186,2942,365,516,40,1008,109,13,21,8,0
PT_140503,Santo Estêvão,1192,716,7,8,142,303,35,36,4,163,14,1,2,1,0
PT_140504,Barrosa,590,349,4,4,23,189,3,33,3,84,6,0,0,0,0
PT_140601,Cartaxo,8326,5351,70,100,1242,2546,347,455,33,477,44,13,17,7,0
PT_140602,Ereira,586,420,6,5,43,236,12,49,1,63,3,1,1,0,0
PT_140603,Lapa,942,677,8,8,149,392,21,47,4,35,6,2,4,1,0
PT_140604,Pontével,3741,2483,30,44,348,1444,103,189,18,262,24,7,9,5,0
PT_140605,Valada,852,558,2,14,66,315,17,24,4,108,6,1,1,0,0
PT_140606,Vale Da Pinta,1068,718,18,11,117,397,33,56,4,71,6,0,4,1,0
PT_140607,Vila Chã De Ourique,2566,1596,20,38,283,958,74,99,8,92,12,2,6,4,0
PT_140608,Vale Da Pedra,1420,962,10,24,147,489,46,74,7,140,16,3,4,2,0
PT_140701,Chamusca,3255,2148,18,33,301,1042,169,162,5,376,30,4,5,3,0
PT_140702,Chouto,652,339,3,4,58,193,19,8,4,38,10,0,1,1,0
PT_140703,Pinheiro Grande,876,559,2,9,64,344,30,22,6,71,7,0,2,2,0
PT_140704,Ulme,1268,827,4,4,118,582,27,20,2,56,8,0,2,4,0
PT_140705,Vale De Cavalos,1031,690,5,15,63,337,15,23,2,209,20,0,1,0,0
PT_140706,Parreira,848,448,4,2,129,247,13,10,3,35,4,0,1,0,0
PT_140707,Carregueira,1914,1226,16,16,150,710,67,74,11,153,21,5,2,1,0
PT_140801,Constância,770,497,6,6,73,265,44,31,4,59,5,0,3,1,0
PT_140802,Montalvo,954,691,8,11,127,412,30,46,4,48,4,1,0,0,0
PT_140803,Santa Margarida Da Coutada,1601,1115,7,19,118,695,33,78,7,131,19,3,4,1,0
PT_140901,Coruche,8217,4948,49,77,1005,2506,271,299,21,651,40,12,15,2,0
PT_140902,Couço,3129,2237,14,18,152,731,21,50,5,1199,37,4,5,1,0
PT_140903,São José da Lamorosa,1764,1025,9,16,137,681,43,34,8,78,12,1,4,2,0
PT_140904,Fajarda,1563,989,10,9,100,589,35,57,2,171,9,3,2,2,0
PT_140905,Branca,1470,890,12,16,170,484,34,30,3,121,15,0,1,4,0
PT_140906,Erra,1009,654,6,4,53,331,20,41,5,172,13,5,3,1,0
PT_140907,Biscainho,940,541,5,4,162,251,35,24,7,46,2,2,2,1,0
PT_140908,Santana Do Mato,1239,688,9,6,106,363,23,31,2,133,2,5,6,2,0
PT_141001,São João Baptista,15651,10762,138,214,2245,5099,722,1378,62,761,80,22,32,9,0
PT_141101,Águas Belas,999,706,7,12,202,355,71,28,4,15,1,7,2,2,0
PT_141102,Areias,1537,971,26,20,540,230,81,30,9,15,7,1,7,5,0
PT_141103,Beco,953,619,10,9,305,223,36,10,4,11,7,2,0,2,0
PT_141104,Chãos,641,405,9,19,214,100,42,8,7,2,4,0,0,0,0
PT_141105,Dornes,595,427,7,3,160,182,47,18,1,4,1,2,1,1,0
PT_141106,Ferreira Do Zêzere,1740,1254,22,27,406,570,96,60,13,36,14,5,5,0,0
PT_141107,Igreja Nova Do Sobral,634,446,13,9,192,174,39,10,1,4,0,2,2,0,0
PT_141108,Paio Mendes,483,353,10,12,118,148,35,10,3,14,1,0,0,2,0
