gisco_id,name,registered,turnout,invalid,blank,N-VA,open vld,CD&V,SP.A,VLAAMS BELANG,GROEN,PVDA+,PS,MR,CDH,Parti Populaire,ECOLO,PTB-GO!,DEBOUT LES BELGES,FDF,LA DROITE,VEGA,MG,Stand Up USE,CSP,PRO DG,SP,VIVANT,PFF,VB
BE_41002,Aalst (Aalst) / Alost (Alost),0,57425,2643,0,17423,11374,8579,6865,4841,4708,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44001,Aalter,0,14629,633,0,3135,2813,4479,1102,645,1637,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24001,Aarschot,0,21726,1353,0,5012,4495,4319,2499,1594,2011,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11001,Aartselaar,0,10230,302,0,3538,2013,1789,804,686,933,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23105,Affligem,0,9283,350,0,2886,2464,1733,621,501,622,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52074,Aiseau-Presles,0,6747,686,0,0,0,0,0,0,0,0,2304,1048,682,544,449,401,314,146,123,25,15,10,0,0,0,0,0,0
BE_73001,Alken,0,8508,451,0,2120,1682,2051,897,422,766,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38002,Alveringem,0,3528,181,0,917,581,964,402,199,236,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61003,Amay,0,9419,708,0,0,0,0,0,0,0,0,3328,1301,447,574,1707,731,197,152,203,55,10,6,0,0,0,0,0,0
BE_63001,Amel / Amblève,0,3666,383,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,1092,498,421,337,299,0
BE_92003,Andenne,0,16813,1761,0,0,0,0,0,0,0,0,5212,3280,1556,973,1867,927,417,365,303,100,26,26,0,0,0,0,0,0
BE_21001,Anderlecht,0,48090,3618,0,1185,2034,794,1052,0,700,110,13585,8153,3959,1502,4131,1814,2014,2093,445,201,71,75,0,0,0,0,0,554
BE_56001,Anderlues,0,7301,692,0,0,0,0,0,0,0,0,2926,1097,616,510,397,383,313,134,145,17,56,15,0,0,0,0,0,0
BE_91005,Anhée,0,4826,518,0,0,0,0,0,0,0,0,1072,1210,774,272,425,220,90,101,83,44,3,14,0,0,0,0,0,0
BE_62003,Ans,0,17794,1038,0,0,0,0,0,0,0,0,6295,3459,1469,1241,1480,1446,388,490,275,159,31,23,0,0,0,0,0,0
BE_61079,Anthisnes,0,2885,125,0,0,0,0,0,0,0,0,1387,589,122,88,252,209,14,36,42,17,2,2,0,0,0,0,0,0
BE_57003,Antoing,0,5144,713,0,0,0,0,0,0,0,0,1957,950,285,178,422,206,168,90,119,11,31,14,0,0,0,0,0,0
BE_11002,Antwerpen / Anvers,0,283614,11012,0,75486,35742,27533,47221,23211,44374,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34002,Anzegem,0,10742,666,0,2590,2205,2772,1035,566,769,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37020,Ardooie,0,6765,408,0,1205,2498,1293,524,333,424,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13001,Arendonk,0,8411,372,0,2870,880,2060,824,643,651,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_81001,Arlon / Aarlen,0,17465,1676,0,0,0,0,0,0,0,0,3230,4359,3402,880,2427,334,361,349,250,64,91,42,0,0,0,0,0,0
BE_71002,As,0,5704,317,0,1726,758,1286,734,367,324,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23002,Asse,0,20365,917,0,5082,5705,3449,2036,996,1906,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43002,Assenede,0,10208,547,0,2267,2413,2038,1077,679,842,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92006,Assesse,0,4645,283,0,0,0,0,0,0,0,0,764,1600,644,243,685,193,49,79,61,18,2,24,0,0,0,0,0,0
BE_51004,Ath / Aat,0,19665,1691,0,0,0,0,0,0,0,0,6703,4490,1499,1287,2192,559,419,375,214,96,102,38,0,0,0,0,0,0
BE_81003,Attert,0,3354,325,0,0,0,0,0,0,0,0,330,962,893,145,488,58,40,49,30,16,11,7,0,0,0,0,0,0
BE_81004,Aubange,0,8495,1325,0,0,0,0,0,0,0,0,2075,1493,1509,422,799,187,272,129,177,19,69,19,0,0,0,0,0,0
BE_63003,Aubel,0,3724,203,0,0,0,0,0,0,0,0,705,1407,536,254,349,94,36,96,29,9,4,2,0,0,0,0,0,0
BE_21002,Auderghem / Oudergem,0,16580,647,0,196,1236,274,113,0,184,26,2013,3923,874,390,2747,409,231,2906,121,113,16,83,0,0,0,0,0,78
BE_34003,Avelgem,0,7154,510,0,1295,1434,1667,1309,334,517,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62006,Awans,0,6050,299,0,0,0,0,0,0,0,0,1816,1666,544,441,481,425,86,122,94,54,11,11,0,0,0,0,0,0
BE_62009,Aywaille,0,8081,401,0,0,0,0,0,0,0,0,1640,3001,868,413,867,403,140,130,127,72,5,14,0,0,0,0,0,0
BE_63012,Büllingen / Bullange,0,3600,313,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,1052,539,305,422,589,0
BE_63013,Bütgenbach / Butgenbach,0,3613,433,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,907,335,386,593,507,0
BE_13002,Baarle-Hertog / Baerle-Duc,0,1020,45,0,290,122,321,66,55,92,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63004,Baelen,0,2816,220,0,0,0,0,0,0,0,0,540,799,379,207,378,86,63,44,76,18,1,5,0,0,0,0,0,0
BE_13003,Balen,0,15528,835,0,5219,1715,3204,1930,1330,918,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62011,Bassenge / Bitsingen,0,5752,379,0,0,0,0,0,0,0,0,1345,1306,908,596,503,375,110,110,84,25,4,7,0,0,0,0,0,0
BE_82003,Bastogne / Bastenaken,0,10128,1136,0,0,0,0,0,0,0,0,1088,2852,3168,475,760,176,168,140,111,17,19,18,0,0,0,0,0,0
BE_56005,Beaumont,0,4774,509,0,0,0,0,0,0,0,0,1177,1273,555,403,347,180,101,79,120,10,12,8,0,0,0,0,0,0
BE_91013,Beauraing,0,6115,614,0,0,0,0,0,0,0,0,1491,1826,877,257,566,193,85,109,62,19,8,8,0,0,0,0,0,0
BE_25005,Beauvechain / Bevekom,0,4775,222,0,0,0,0,0,0,0,0,711,2138,429,212,704,83,79,107,38,22,2,28,0,0,0,0,0,0
BE_31003,Beernem,0,11238,630,0,2603,2060,2850,1243,569,1126,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13004,Beerse,0,12280,546,0,4399,1502,2764,888,1033,934,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23003,Beersel,0,15666,856,0,3565,4737,2304,1296,586,2049,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24007,Begijnendijk,0,7420,386,0,2036,1465,1465,762,531,618,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24008,Bekkevoort,0,4487,254,0,1073,967,1096,506,276,251,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_51008,Beloeil,0,9353,930,0,0,0,0,0,0,0,0,3388,2314,650,518,607,301,288,156,145,28,11,17,0,0,0,0,0,0
BE_21003,Berchem-Sainte-Agathe / Sint-Agatha-Berchem,0,12461,689,0,471,908,406,223,0,225,29,2413,2708,1132,431,1164,326,337,666,92,39,9,26,0,0,0,0,0,167
BE_71004,Beringen,0,30444,1640,0,8278,3451,5986,6223,2562,1803,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12002,Berlaar,0,8190,434,0,2310,1245,1642,993,668,716,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42003,Berlare,0,10719,539,0,2832,3203,1796,977,636,594,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64008,Berloz,0,2064,147,0,0,0,0,0,0,0,0,716,445,201,113,214,104,45,42,32,4,1,0,0,0,0,0,0,0
BE_51009,Bernissart,0,7613,775,0,0,0,0,0,0,0,0,3160,1476,417,349,526,306,255,134,162,28,14,11,0,0,0,0,0,0
BE_24009,Bertem,0,6587,238,0,1417,1736,1384,648,272,816,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_82005,Bertogne,0,2282,298,0,0,0,0,0,0,0,0,228,689,677,122,158,25,21,29,24,9,2,0,0,0,0,0,0,0
BE_84009,Bertrix,0,5288,564,0,0,0,0,0,0,0,0,1054,1380,1186,295,432,111,105,65,62,15,9,10,0,0,0,0,0,0
BE_46003,Beveren (Sint-Niklaas) / Beveren (Saint-Nicolas),0,33936,1364,0,10817,4633,7231,3091,3014,3101,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62015,Beyne-Heusay,0,7549,413,0,0,0,0,0,0,0,0,2716,1382,618,577,577,678,192,172,154,46,16,8,0,0,0,0,0,0
BE_91015,Bièvre,0,2294,253,0,0,0,0,0,0,0,0,328,1037,274,102,156,46,38,23,22,9,1,5,0,0,0,0,0,0
BE_23009,Bever / Biévène,0,1523,86,0,229,485,325,139,71,163,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24011,Bierbeek,0,6735,178,0,1528,1409,1640,705,200,972,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73006,Bilzen,0,22716,1490,0,5834,3885,5319,2584,1739,1458,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56011,Binche,0,21165,2024,0,0,0,0,0,0,0,0,8189,3865,1443,1475,1208,1278,717,414,407,72,35,38,0,0,0,0,0,0
BE_31004,Blankenberge,0,14692,816,0,3526,3530,1745,2893,1022,971,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62119,Blégny,0,8951,429,0,0,0,0,0,0,0,0,2637,2271,1061,594,817,608,149,182,146,40,8,9,0,0,0,0,0,0
BE_72003,Bocholt,0,8825,591,0,2490,1273,2518,835,561,422,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11004,Boechout,0,9106,220,0,2995,1483,1605,628,538,1473,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12005,Bonheiden,0,10663,370,0,3246,2098,2190,749,622,1223,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11005,Boom,0,11116,456,0,3285,1296,1550,2129,955,1067,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24014,Boortmeerbeek,0,8467,299,0,2295,2160,1437,864,411,882,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73009,Borgloon / Looz,0,7945,574,0,1558,1953,1514,1429,391,395,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12007,Bornem,0,15276,526,0,3891,2088,4214,1773,999,1454,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11007,Borsbeek,0,7073,267,0,2727,795,961,640,642,812,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84010,Bouillon,0,3693,432,0,0,0,0,0,0,0,0,884,1034,626,193,267,89,49,46,51,9,2,11,0,0,0,0,0,0
BE_53014,Boussu,0,11883,1525,0,0,0,0,0,0,0,0,4710,1494,857,572,763,784,689,184,220,38,20,27,0,0,0,0,0,0
BE_24016,Boutersem,0,5558,241,0,1195,1156,1099,833,260,665,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31005,Brugge / Bruges,0,83596,3305,0,18473,13055,16246,14987,4392,11716,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25014,Braine-l'Alleud / Eigenbrakel,0,26611,1635,0,0,0,0,0,0,0,0,5530,9300,2148,1852,3520,665,403,945,327,107,22,157,0,0,0,0,0,0
BE_25015,Braine-le-Château / Kasteelbrakel,0,6950,318,0,0,0,0,0,0,0,0,968,3230,461,353,959,153,76,301,62,28,4,37,0,0,0,0,0,0
BE_55004,'s Gravenbrakel / Braine-le-Comte,0,13578,964,0,0,0,0,0,0,0,0,3246,4619,1011,739,1451,535,357,385,170,51,11,39,0,0,0,0,0,0
BE_64015,Braives,0,4156,279,0,0,0,0,0,0,0,0,1101,1349,334,183,488,167,59,99,48,24,1,24,0,0,0,0,0,0
BE_45059,Brakel,0,10838,708,0,2083,3321,1891,1259,610,776,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11008,Brasschaat,0,25595,792,0,9007,4051,4296,1967,2165,2769,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11009,Brecht,0,19538,778,0,7497,2665,3596,1417,1762,1499,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35002,Bredene,0,12278,716,0,2869,2070,1424,3008,877,1068,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72004,Bree,0,11286,815,0,3120,2322,2592,820,792,666,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_51012,Brugelette,0,2349,218,0,0,0,0,0,0,0,0,714,622,171,109,266,69,75,51,35,11,3,5,0,0,0,0,0,0
BE_57093,Brunehaut,0,5108,589,0,0,0,0,0,0,0,0,1629,1198,465,185,495,179,130,69,120,11,30,8,0,0,0,0,0,0
BE_21004,Bruxelles / Brussel,0,67369,4317,0,1580,3945,1246,1484,0,2261,231,18251,9735,6692,1527,6518,2645,2240,3108,368,364,72,183,0,0,0,0,0,602
BE_42004,Buggenhout,0,10369,456,0,3104,1939,2313,814,770,845,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61010,Burdinne,0,2089,110,0,0,0,0,0,0,0,0,423,789,152,86,284,89,35,54,32,26,1,8,0,0,0,0,0,0
BE_63087,Burg-Reuland,0,2438,387,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,914,357,194,142,220,0
BE_57018,Celles (Doornik) / Celles (Tournai),0,3792,441,0,0,0,0,0,0,0,0,894,1334,426,114,339,72,68,48,32,13,8,3,0,0,0,0,0,0
BE_93010,Cerfontaine,0,3449,352,0,0,0,0,0,0,0,0,701,1235,312,282,224,120,80,53,66,18,4,2,0,0,0,0,0,0
BE_52012,Châtelet,0,20598,2142,0,0,0,0,0,0,0,0,7399,2702,1532,1626,1074,1482,1504,424,536,85,37,55,0,0,0,0,0,0
BE_52010,Chapelle-lez-Herlaimont,0,8722,819,0,0,0,0,0,0,0,0,3667,1262,619,507,532,542,340,214,166,24,14,16,0,0,0,0,0,0
BE_52011,Charleroi,0,112240,12431,0,0,0,0,0,0,0,0,36502,16187,8035,10097,6815,9301,6484,2551,2680,456,419,282,0,0,0,0,0,0
BE_25117,Chastre,0,4858,227,0,0,0,0,0,0,0,0,830,1804,420,231,874,139,86,144,46,23,2,32,0,0,0,0,0,0
BE_62022,Chaudfontaine,0,14427,518,0,0,0,0,0,0,0,0,2516,6319,1317,707,1646,625,176,292,148,113,17,33,0,0,0,0,0,0
BE_25018,Chaumont-Gistoux,0,7709,300,0,0,0,0,0,0,0,0,931,3648,609,320,1252,130,77,262,71,33,2,74,0,0,0,0,0,0
BE_51014,Chièvres,0,4599,424,0,0,0,0,0,0,0,0,1521,1375,350,191,371,112,108,74,55,7,9,2,0,0,0,0,0,0
BE_56016,Chimay,0,6694,832,0,0,0,0,0,0,0,0,1402,1939,1025,354,533,196,140,110,128,12,5,18,0,0,0,0,0,0
BE_85007,Chiny,0,1840,224,0,0,0,0,0,0,0,0,465,488,295,60,182,33,25,33,22,5,4,4,0,0,0,0,0,0
BE_91030,Ciney,0,10752,980,0,0,0,0,0,0,0,0,2237,3538,1306,544,1170,422,174,181,133,29,10,28,0,0,0,0,0,0
BE_61012,Clavier,0,3021,203,0,0,0,0,0,0,0,0,689,994,312,147,342,167,41,55,41,20,2,8,0,0,0,0,0,0
BE_53082,Colfontaine,0,12193,1663,0,0,0,0,0,0,0,0,4662,1478,838,760,597,772,752,331,234,54,30,22,0,0,0,0,0,0
BE_62026,Comblain-au-Pont,0,3344,192,0,0,0,0,0,0,0,0,1197,697,271,160,358,244,65,73,55,25,4,3,0,0,0,0,0,0
BE_54010,Comines-Warneton / Komen-Waasten,0,9549,1723,0,0,0,0,0,0,0,0,2025,2243,1808,181,868,186,184,98,172,18,20,23,0,0,0,0,0,0
BE_52015,Courcelles,0,18756,1802,0,0,0,0,0,0,0,0,6087,4500,1106,1146,1152,1181,883,391,377,61,30,40,0,0,0,0,0,0
BE_25023,Court-Saint-Étienne,0,5504,290,0,0,0,0,0,0,0,0,1046,1812,480,266,1075,158,81,150,53,44,6,43,0,0,0,0,0,0
BE_93014,Couvin,0,9345,1103,0,0,0,0,0,0,0,0,2305,2121,1342,616,654,465,330,152,195,32,14,16,0,0,0,0,0,0
BE_64021,Crisnée,0,2192,118,0,0,0,0,0,0,0,0,555,831,178,117,188,103,24,36,26,12,1,3,0,0,0,0,0,0
BE_62027,Dalhem,0,4842,235,0,0,0,0,0,0,0,0,922,1961,537,244,478,230,58,78,73,14,1,11,0,0,0,0,0,0
BE_31006,Damme,0,8132,459,0,2041,1684,2108,674,397,675,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84016,Daverdisse,0,1022,97,0,0,0,0,0,0,0,0,209,290,212,66,75,25,11,18,13,5,1,0,0,0,0,0,0,0
BE_35029,De Haan,0,9611,482,0,2476,2671,1371,1158,527,802,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38008,De Panne / La Panne,0,7465,426,0,1648,1739,1045,1570,408,516,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44012,De Pinte,0,7757,239,0,1596,2229,1778,547,235,1037,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34009,Deerlijk,0,8649,448,0,2036,1522,2390,1009,448,675,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44011,Deinze,0,21786,1077,0,4825,5686,4570,2152,995,2144,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41011,Denderleeuw,0,13425,817,0,3692,2239,1946,2214,1340,951,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42006,Dendermonde / Termonde,0,31973,1286,0,8865,5425,6860,3979,2358,2652,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37002,Dentergem,0,6222,458,0,1846,1062,1455,582,371,386,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13006,Dessel,0,6700,292,0,2760,572,1605,542,458,361,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44013,Destelbergen,0,13021,452,0,3236,3725,1988,1202,642,1525,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71011,Diepenbeek,0,13578,660,0,4021,1903,2781,1734,1037,1116,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24020,Diest,0,16864,933,0,4115,3664,2772,2539,933,1579,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32003,Diksmuide / Dixmude,0,12281,854,0,3091,2283,2805,1541,686,824,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23016,Dilbeek,0,26632,1311,0,5735,8734,4091,2338,1094,3035,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72041,Dilsen-Stokkem,0,13644,987,0,3200,2910,2685,2029,881,694,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91034,Dinant,0,8941,893,0,0,0,0,0,0,0,0,1743,3148,937,433,800,369,200,159,192,40,17,10,0,0,0,0,0,0
BE_63020,Dison,0,8447,891,0,0,0,0,0,0,0,0,2713,1230,844,1000,788,411,204,147,157,34,16,12,0,0,0,0,0,0
BE_93018,Doische,0,2013,206,0,0,0,0,0,0,0,0,526,602,203,94,165,83,42,38,32,11,3,8,0,0,0,0,0,0
BE_64023,Donceel,0,2165,115,0,0,0,0,0,0,0,0,544,708,230,132,228,107,24,47,20,7,0,3,0,0,0,0,0,0
BE_53020,Dour,0,10626,1256,0,0,0,0,0,0,0,0,3637,1405,2033,459,513,441,475,159,176,39,16,17,0,0,0,0,0,0
BE_23098,Drogenbos,0,2667,389,0,150,289,115,59,39,64,14,398,413,95,61,210,53,51,242,10,6,1,8,0,0,0,0,0,0
BE_12009,Duffel,0,12218,466,0,3861,1610,2799,928,917,1347,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83012,Durbuy,0,7600,455,0,0,0,0,0,0,0,0,1654,1980,1786,349,793,226,105,110,86,36,12,8,0,0,0,0,0,0
BE_55050,Écaussinnes,0,7160,565,0,0,0,0,0,0,0,0,2239,1511,711,421,792,403,201,147,130,19,6,15,0,0,0,0,0,0
BE_11013,Edegem,0,15015,363,0,4943,2706,2729,1052,829,2066,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43005,Eeklo,0,14460,928,0,3207,3131,2611,1737,1007,1404,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92035,Éghezée,0,10631,773,0,0,0,0,0,0,0,0,2555,3340,1275,671,1110,321,169,235,94,55,6,27,0,0,0,0,0,0
BE_51017,Ellezelles / Elzele,0,4185,443,0,0,0,0,0,0,0,0,961,1194,649,178,467,92,63,71,36,13,11,7,0,0,0,0,0,0
BE_55010,Enghien / Edingen,0,8654,828,0,0,0,0,0,0,0,0,1954,2416,993,457,1259,210,131,224,111,29,12,30,0,0,0,0,0,0
BE_61080,Engis,0,3768,376,0,0,0,0,0,0,0,0,1307,538,225,324,316,366,146,51,82,25,9,3,0,0,0,0,0,0
BE_83013,Érezée,0,2266,189,0,0,0,0,0,0,0,0,395,645,485,132,255,65,26,34,22,12,5,1,0,0,0,0,0,0
BE_41082,Erpe-Mere,0,14532,678,0,4404,3159,2905,1309,967,936,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56022,Erquelinnes,0,6230,688,0,0,0,0,0,0,0,0,1775,959,1134,492,353,224,215,129,204,26,19,12,0,0,0,0,0,0
BE_62032,Esneux,0,8881,377,0,0,0,0,0,0,0,0,2100,2806,854,431,1281,473,130,182,117,83,14,33,0,0,0,0,0,0
BE_34043,Spiere-Helkijn / Espierres-Helchin,0,1434,189,0,178,391,238,223,63,131,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11016,Essen,0,10765,427,0,3220,1189,2625,1095,932,1027,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57027,Estaimpuis,0,5307,679,0,0,0,0,0,0,0,0,1793,995,655,216,469,145,112,69,136,14,14,10,0,0,0,0,0,0
BE_56085,Estinnes,0,5174,439,0,0,0,0,0,0,0,0,1632,1247,626,282,313,255,119,105,123,23,5,5,0,0,0,0,0,0
BE_85009,Étalle,0,3749,404,0,0,0,0,0,0,0,0,651,994,717,211,513,62,65,69,49,5,5,4,0,0,0,0,0,0
BE_21005,Etterbeek,0,18501,868,0,222,1192,242,198,0,350,30,3065,4741,1372,347,3136,639,405,1213,93,165,14,121,0,0,0,0,0,88
BE_63023,Eupen,0,11620,1000,0,0,0,0,0,0,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,2710,1419,1978,676,1670,0
BE_21006,Evere,0,18485,1137,0,394,1090,273,214,0,195,25,4848,3466,1403,728,1634,613,472,1506,180,73,28,39,0,0,0,0,0,167
BE_44019,Evergem,0,24383,1043,0,6281,4866,4951,2697,1666,2244,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64076,Faimes,0,2674,175,0,0,0,0,0,0,0,0,739,833,262,150,229,126,34,67,38,12,2,7,0,0,0,0,0,0
BE_52018,Farciennes,0,5956,714,0,0,0,0,0,0,0,0,2926,466,412,358,208,350,329,78,78,19,7,11,0,0,0,0,0,0
BE_82009,Fauvillers,0,1473,160,0,0,0,0,0,0,0,0,178,428,302,98,199,29,15,28,21,9,3,3,0,0,0,0,0,0
BE_92138,Fernelmont,0,5168,369,0,0,0,0,0,0,0,0,911,1518,945,284,643,172,106,124,58,22,4,12,0,0,0,0,0,0
BE_61019,Ferrières,0,3350,168,0,0,0,0,0,0,0,0,816,1043,409,178,403,131,55,54,62,22,6,3,0,0,0,0,0,0
BE_64025,Fexhe-le-Haut-Clocher,0,2253,149,0,0,0,0,0,0,0,0,605,685,212,137,202,125,37,36,42,15,0,8,0,0,0,0,0,0
BE_62120,Flémalle,0,16563,1001,0,0,0,0,0,0,0,0,6345,2294,1095,1148,1372,1950,444,295,360,128,109,22,0,0,0,0,0,0
BE_62038,Fléron,0,10486,626,0,0,0,0,0,0,0,0,3292,2213,1253,781,862,749,241,160,196,78,25,10,0,0,0,0,0,0
BE_52021,Fleurus,0,13888,1296,0,0,0,0,0,0,0,0,4726,2383,1297,1032,1008,874,617,327,220,50,16,42,0,0,0,0,0,0
BE_51019,Flobecq / Vloesberg,0,2372,235,0,0,0,0,0,0,0,0,666,741,188,112,243,69,42,39,21,8,3,5,0,0,0,0,0,0
BE_92045,Floreffe,0,5372,415,0,0,0,0,0,0,0,0,1178,1236,672,342,840,306,135,108,92,30,4,14,0,0,0,0,0,0
BE_93022,Florennes,0,7809,802,0,0,0,0,0,0,0,0,1830,1894,1240,600,550,276,208,209,144,35,5,16,0,0,0,0,0,0
BE_85011,Florenville,0,5523,659,0,0,0,0,0,0,0,0,1392,1408,930,195,521,113,104,66,91,31,12,1,0,0,0,0,0,0
BE_52022,Fontaine-lÉvêque,0,10424,1034,0,0,0,0,0,0,0,0,3834,1859,682,742,643,658,493,203,189,38,22,27,0,0,0,0,0,0
BE_21007,Vorst (Brussel-Hoofdstad) / Forest (Bruxelles-Capitale),0,23650,1322,0,221,1046,218,222,0,418,46,6020,4651,1637,458,3727,1097,666,1361,126,195,29,79,0,0,0,0,0,111
BE_92048,Fosses-la-Ville,0,6756,628,0,0,0,0,0,0,0,0,1817,1551,756,486,572,369,223,154,133,30,17,20,0,0,0,0,0,0
BE_73109,Voeren / Fourons,0,1452,84,0,542,220,330,56,86,118,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53028,Frameries,0,13725,1586,0,0,0,0,0,0,0,0,5107,1777,1264,1230,823,765,601,220,261,44,21,26,0,0,0,0,0,0
BE_51065,Frasnes-lez-Anvaing,0,7915,541,0,0,0,0,0,0,0,0,1760,3416,677,243,755,141,114,106,103,25,24,10,0,0,0,0,0,0
BE_56029,Froidchapelle,0,2693,229,0,0,0,0,0,0,0,0,712,839,224,241,187,96,71,43,36,11,3,1,0,0,0,0,0,0
