gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MI HAZÁNK MOZGALOM,MAGYAR KÉTFARKÚ KUTYA PÁRT,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,ORSZÁGOS LENGYEL ÖNKORMÁNYZAT,ORSZÁGOS ÖRMÉNY ÖNKORMÁNYZAT,MAGYARORSZÁGI GÖRÖGÖK ORSZÁGOS ÖNKORMÁNYZATA,MAGYARORSZÁGI NÉMETEK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS HORVÁT ÖNKORMÁNYZAT,BOLGÁR ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS RUSZIN ÖNKORMÁNYZAT,UKRÁN ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS SZLOVÁK ÖNKORMÁNYZAT,SZERB ORSZÁGOS ÖNKORMÁNYZAT,MAGYARORSZÁGI ROMÁNOK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS SZLOVÉN ÖNKORMÁNYZAT
HU_13620,Mucsfa,285,202,0,0,164,24,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07029,Mucsi,326,179,5,0,140,18,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_18917,Murga,51,39,0,0,25,8,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
HU_18388,Nagydorog,2022,1252,13,0,856,251,89,22,11,6,0,0,0,4,0,0,0,0,0,0,0,0
HU_27182,Nagykónyi,790,489,12,0,328,94,44,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14030,Nagymányok,1783,1239,9,0,689,356,80,23,14,24,0,0,0,44,0,0,0,0,0,0,0,0
HU_06761,Nagyszékely,298,198,1,0,142,25,9,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_13709,Nagyszokoly,652,393,27,0,271,70,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16452,Nagyvejke,108,84,0,0,62,11,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02796,Nak,417,248,2,0,184,39,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15006,Németkér,1317,908,11,0,560,180,46,17,10,6,0,0,0,78,0,0,0,0,0,0,0,0
HU_05661,Ozora,1221,792,5,0,597,126,42,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_08961,Őcsény,1910,1214,9,0,711,364,62,27,4,18,0,0,0,19,0,0,0,0,0,0,0,0
HU_04862,Paks,15517,11906,98,0,6356,3932,857,345,137,116,0,0,0,64,0,0,0,1,0,0,0,0
HU_09371,Pálfa,1094,692,7,0,531,97,31,14,5,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_19585,Pincehely,1726,1226,21,0,902,202,65,17,8,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_33570,Pörböly,453,306,1,0,177,89,18,12,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_19938,Pusztahencse,787,496,6,0,373,88,21,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15459,Regöly,818,507,5,0,334,106,41,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_04747,Sárpilis,429,279,1,0,202,49,18,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_20817,Sárszentlőrinc,807,555,5,0,431,84,16,10,4,4,0,0,0,1,0,0,0,0,0,0,0,0
HU_20783,Simontornya,3085,1965,16,0,1117,628,139,41,14,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_25645,Sióagárd,1025,793,10,0,533,168,35,15,2,4,0,0,0,26,0,0,0,0,0,0,0,0
HU_15316,Szakadát,164,114,7,0,67,12,4,2,1,1,0,0,0,20,0,0,0,0,0,0,0,0
HU_04464,Szakály,1022,659,5,0,418,156,58,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_10083,Szakcs,663,407,2,0,299,61,24,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_14711,Szálka,479,346,6,0,156,106,19,19,7,4,0,0,0,29,0,0,0,0,0,0,0,0
HU_18263,Szárazd,172,121,1,0,90,11,5,2,1,0,0,0,0,11,0,0,0,0,0,0,0,0
HU_16814,Szedres,1711,1102,10,0,750,237,67,23,8,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_22761,Szekszárd,26254,19325,189,0,9483,7320,1102,679,124,214,0,0,0,212,2,0,0,0,0,0,0,0
HU_24563,Tamási,6291,4353,44,0,2327,1401,348,112,16,43,0,0,0,61,1,0,0,0,0,0,0,0
HU_06901,Tengelic,1712,1026,4,0,659,254,76,13,7,12,0,0,0,1,0,0,0,0,0,0,0,0
HU_31459,Tevel,1069,687,7,0,431,151,39,12,7,13,0,0,0,27,0,0,0,0,0,0,0,0
HU_25274,Tolna,8888,6155,57,0,3638,1864,307,126,35,51,0,0,0,77,0,0,0,0,0,0,0,0
HU_11031,Tolnanémedi,782,505,2,0,350,97,38,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_21360,Udvari,250,148,0,0,115,27,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_20561,Újireg,206,149,1,0,90,41,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06637,Varsád,268,180,9,0,120,33,4,5,1,0,0,0,0,8,0,0,0,0,0,0,0,0
HU_32850,Váralja,643,430,4,0,302,72,25,4,2,2,0,0,0,19,0,0,0,0,0,0,0,0
HU_09414,Várdomb,935,673,24,0,347,223,47,12,0,7,0,0,0,13,0,0,0,0,0,0,0,0
HU_29124,Várong,97,61,0,0,42,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14304,Závod,189,135,0,0,81,20,17,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0
HU_21625,Zomba,1649,1220,9,0,774,297,70,32,10,11,0,0,0,17,0,0,0,0,0,0,0,0
HU_09618,Pári,472,349,114,0,164,37,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
HU_07214,Acsád,499,352,7,0,235,80,16,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_22549,Alsószölnök,276,206,1,0,128,41,6,6,2,0,0,0,0,7,0,0,0,0,0,0,0,15
HU_22725,Alsóújlak,436,326,4,0,249,50,11,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_12317,Andrásfa,192,121,0,0,92,15,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_08873,Apátistvánfalva,334,249,5,0,144,33,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56
HU_17020,Bajánsenye,387,308,0,0,245,39,14,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_05102,Balogunyom,927,693,8,0,419,199,40,14,9,3,0,0,0,0,1,0,0,0,0,0,0,0
HU_10384,Bejcgyertyános,359,254,0,0,201,32,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_32124,Bérbaltavár,378,231,4,0,170,38,13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_29203,Boba,648,511,5,0,356,87,33,18,10,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_03090,Borgáta,128,88,0,0,52,26,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_05023,Bozsok,289,238,3,0,154,55,15,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_06390,Bozzai,237,174,9,0,121,25,13,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_11651,Bögöt,295,238,0,0,193,31,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07296,Bögöte,249,202,1,0,130,48,8,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_05476,Bő,565,455,7,0,294,110,29,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_32984,Bucsu,477,386,8,0,297,51,14,5,7,2,0,0,0,1,1,0,0,0,0,0,0,0
HU_02431,Bük,2672,1834,17,0,1114,488,109,76,10,20,0,0,0,0,0,0,0,0,0,0,0,0
HU_08271,Cák,227,179,3,0,107,30,27,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_27094,Celldömölk,8274,6004,71,0,3656,1656,390,132,60,39,0,0,0,0,0,0,0,0,0,0,0,0
HU_09876,Chernelházadamonya,152,113,2,0,80,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03911,Csákánydoroszló,1216,883,12,0,578,228,37,16,7,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_26772,Csánig,290,221,0,0,159,27,26,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_19488,Csehi,207,145,2,0,120,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_12724,Csehimindszent,276,185,2,0,127,40,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_23816,Csempeszkopács,270,219,3,0,124,60,19,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_12140,Csepreg,2530,1782,21,0,1176,421,91,44,10,16,0,0,0,0,3,0,0,0,0,0,0,0
HU_09070,Csénye,553,437,1,0,290,96,28,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26064,Csipkerek,285,207,1,0,161,37,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_22390,Csönge,292,186,1,0,160,15,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_04224,Csörötnek,696,445,8,0,324,77,22,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_15990,Daraboshegy,74,55,0,0,33,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16151,Dozmat,207,185,3,0,105,51,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20695,Döbörhegy,122,87,1,0,64,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03036,Döröske,91,73,0,0,49,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02927,Duka,205,148,4,0,99,32,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_28796,Egervölgy,288,206,5,0,146,34,11,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_10232,Egyházashetye,256,188,0,0,143,23,14,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_30429,Egyházashollós,460,341,5,0,267,41,19,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_25946,Egyházasrádóc,1090,869,7,0,622,169,48,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_13587,Felsőcsatár,381,300,14,0,161,61,22,11,0,2,0,0,0,2,27,0,0,0,0,0,0,0
HU_08013,Felsőjánosfa,150,135,2,0,97,21,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_29841,Felsőmarác,216,163,0,0,103,47,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23287,Felsőszölnök,465,339,2,0,211,46,20,4,6,1,0,0,0,0,0,0,0,0,0,0,0,49
HU_30906,Gasztony,350,245,0,0,181,43,11,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_24183,Gencsapáti,2084,1724,15,0,964,538,109,57,14,22,0,0,0,4,1,0,0,0,0,0,0,0
HU_30942,Gersekarát,565,417,3,0,301,68,32,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_26152,Gérce,888,594,6,0,396,122,47,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_11156,Gór,225,171,0,0,112,33,11,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_27030,Gyanógeregye,131,106,2,0,73,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11943,Gyöngyösfalu,894,707,5,0,410,197,38,45,4,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_09724,Győrvár,516,377,4,0,265,63,30,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_29452,Halastó,67,55,0,0,43,3,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_10676,Halogy,212,159,1,0,119,19,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05713,Harasztifalu,154,120,1,0,73,31,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_32188,Hegyfalu,616,423,3,0,254,122,30,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14997,Hegyháthodász,116,95,1,0,68,16,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_30216,Hegyhátsál,114,95,1,0,73,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_18032,Hegyhátszentjakab,235,184,1,0,114,48,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_21838,Hegyhátszentmárton,50,47,0,0,34,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_08226,Hegyhátszentpéter,114,83,0,0,60,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_12733,Horvátlövő,154,142,0,0,113,16,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_16887,Horvátzsidány,629,491,1,0,304,129,28,18,0,6,0,0,0,0,5,0,0,0,0,0,0,0
HU_20880,Hosszúpereszteg,529,307,5,0,212,65,15,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11387,Ikervár,1352,964,11,0,570,279,76,20,3,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_29504,Iklanberény,36,33,0,0,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07977,Ispánk,92,77,2,0,47,15,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31680,Ivánc,387,290,6,0,188,56,24,9,3,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_13958,Ják,2033,1410,10,0,824,400,108,42,13,12,0,0,0,1,0,0,0,0,0,0,0,0
HU_06406,Jákfa,406,282,4,0,169,83,12,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_11679,Jánosháza,1965,1211,13,0,716,372,80,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_10913,Karakó,163,112,1,0,72,17,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_26620,Katafa,280,219,1,0,160,43,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_29957,Káld,850,540,2,0,329,143,52,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_04640,Kám,368,261,3,0,172,59,12,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_32036,Keléd,71,51,0,0,39,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16911,Kemeneskápolna,89,65,2,0,44,11,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_12247,Kemenesmagasi,701,505,7,0,376,86,21,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_13426,Kemenesmihályfa,417,306,2,0,211,59,18,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_20996,Kemenespálfa,311,195,2,0,150,24,10,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_24484,Kemenessömjén,433,329,4,0,224,74,17,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_20084,Kemenesszentmárton,166,115,1,0,81,21,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22716,Kemestaródfa,182,145,13,0,103,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02574,Kenéz,207,146,0,0,109,23,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_09937,Kenyeri,675,500,5,0,350,91,33,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26596,Kercaszomor,176,135,1,0,98,23,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_19761,Kerkáskápolna,53,40,0,0,31,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19345,Kétvölgy,96,70,1,0,46,16,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_11147,Kisrákos,143,119,2,0,89,18,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_05953,Kissomlyó,187,135,0,0,66,43,8,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_02501,Kisunyom,357,286,6,0,182,72,16,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_15486,Kiszsidány,80,63,1,0,18,13,1,1,0,1,0,0,0,28,0,0,0,0,0,0,0,0
HU_13028,Kondorfa,423,299,5,0,201,61,24,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_04190,Köcsk,218,157,4,0,114,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13532,Körmend,10057,7793,93,0,4711,2238,438,215,41,52,0,0,0,4,1,0,0,0,0,0,0,0
HU_16832,Kőszeg,8982,6468,54,0,3821,1857,393,194,50,65,0,0,0,16,18,0,0,0,0,0,0,0
HU_05740,Kőszegdoroszló,215,170,4,0,106,33,9,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_26046,Kőszegpaty,148,111,3,0,76,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20109,Kőszegszerdahely,439,329,8,0,182,89,34,11,1,3,0,0,0,0,0,0,0,0,1,0,0,0
HU_29081,Lócs,90,72,2,0,43,14,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14021,Lukácsháza,871,686,11,0,433,175,29,25,6,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_03221,Magyarlak,639,493,2,0,352,99,23,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_27289,Magyarnádalja,217,182,0,0,128,33,11,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_17288,Magyarszecsőd,347,274,4,0,204,44,16,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_25423,Magyarszombatfa,209,165,1,0,111,34,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_25760,Meggyeskovácsi,554,331,6,0,225,76,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30872,Megyehíd,259,186,1,0,113,50,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14809,Mersevát,463,367,1,0,247,86,22,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_31875,Mesterháza,132,96,2,0,58,22,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15723,Mesteri,174,131,3,0,92,14,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32832,Meszlen,171,132,1,0,91,23,7,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_30599,Mikosszéplak,250,150,2,0,125,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_03294,Molnaszecsőd,335,262,3,0,199,39,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09283,Nagygeresd,206,162,0,0,103,49,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32920,Nagykölked,116,86,0,0,61,18,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_15060,Nagymizdó,98,86,1,0,70,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29869,Nagyrákos,206,166,6,0,101,41,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_26143,Nagysimonyi,778,607,6,0,414,114,46,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_24837,Nagytilaj,116,57,0,0,41,10,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02042,Narda,380,310,0,0,228,48,16,6,0,2,0,0,0,0,10,0,0,0,0,0,0,0
HU_06716,Nádasd,1071,813,2,0,594,137,57,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_17367,Nárai,1128,885,7,0,515,251,54,32,13,12,0,0,0,1,0,0,0,0,0,0,0,0
HU_24509,Nemesbőd,508,384,4,0,255,81,21,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_23320,Nemescsó,248,206,1,0,138,42,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03674,Nemeskeresztúr,231,171,5,0,133,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_02839,Nemeskocs,279,211,1,0,122,60,11,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_24059,Nemeskolta,295,200,8,0,105,66,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_26240,Nemesládony,118,88,0,0,59,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_31556,Nemesmedves,22,18,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09672,Nemesrempehollós,228,159,4,0,113,36,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_10843,Nick,437,342,3,0,265,47,19,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_22318,Nyőgér,257,194,1,0,132,40,13,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_19743,Olaszfa,322,210,2,0,174,16,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17093,Orfalu,61,47,4,0,22,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HU_32629,Ostffyasszonyfa,632,446,2,0,264,116,44,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_07667,Oszkó,500,363,0,0,258,79,16,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22044,Ólmod,79,58,0,0,43,11,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HU_12043,Ölbő,575,407,4,0,247,107,29,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_13453,Őrimagyarósd,173,139,2,0,93,32,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10630,Őriszentpéter,886,695,4,0,391,208,57,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_23108,Pankasz,342,245,2,0,188,29,16,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_07162,Pácsony,229,177,2,0,109,48,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14067,Pápoc,223,176,2,0,141,18,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14988,Pecöl,622,471,0,0,328,85,36,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_13684,Perenye,532,419,2,0,299,87,15,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_08882,Peresznye,360,290,3,0,205,49,20,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11572,Petőmihályfa,174,136,3,0,99,24,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_06248,Pinkamindszent,131,98,0,0,73,16,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20367,Pornóapáti,274,232,5,0,140,53,12,5,1,3,0,0,0,13,0,0,0,0,0,0,0,0
HU_29896,Porpác,126,88,4,0,64,14,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_15671,Pósfa,212,166,3,0,109,38,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_10311,Pusztacsó,121,98,1,0,75,15,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07278,Püspökmolnári,692,523,7,0,361,104,33,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26736,Rábagyarmat,611,483,5,0,376,80,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_03197,Rábahídvég,744,511,4,0,353,117,19,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_26073,Rábapaty,1371,923,11,0,568,231,73,20,11,8,1,0,0,0,0,0,0,0,0,0,0,0
HU_17996,Rábatöttös,191,151,1,0,111,26,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07551,Rádóckölked,236,176,2,0,121,39,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_23861,Rátót,185,125,3,0,90,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30881,Répcelak,2065,1570,17,0,1027,402,78,30,6,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_28626,Répceszentgyörgy,96,77,1,0,51,15,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26806,Rönök,317,230,0,0,162,33,23,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0
HU_10597,Rum,920,608,7,0,396,141,41,14,2,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_10579,Sajtoskál,246,178,3,0,135,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_18883,Salköveskút,377,279,2,0,196,51,16,5,3,5,0,0,0,1,0,0,0,0,0,0,0,0
HU_09788,Sárfimizdó,78,66,0,0,55,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21306,Sárvár,12721,9658,73,0,4989,3510,571,336,84,94,0,0,0,1,0,0,0,0,0,0,0,0
HU_10278,Sé,1078,856,6,0,466,276,59,29,4,14,0,0,0,1,1,0,0,0,0,0,0,0
HU_26763,Simaság,422,314,4,0,235,56,13,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_30748,Sitke,572,441,4,0,287,88,42,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_07171,Sorkifalud,527,370,2,0,236,92,18,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_27960,Sorkikápolna,184,139,2,0,102,25,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_29692,Sorokpolány,650,474,3,0,321,103,22,21,1,2,0,0,0,1,0,0,0,0,0,0,0,0
HU_22983,Sótony,529,358,4,0,246,66,25,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_24800,Söpte,629,526,4,0,283,173,41,14,5,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_16504,Szaknyér,46,38,1,0,24,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20932,Szakonyfalu,297,232,1,0,177,43,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
HU_10223,Szalafő,179,145,1,0,75,38,18,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0
HU_17729,Szarvaskend,187,162,1,0,141,10,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_02440,Szatta,52,45,0,0,24,11,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HU_33172,Szeleste,522,383,3,0,282,73,16,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_27997,Szemenye,274,178,4,0,128,24,15,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_31583,Szentgotthárd,6390,4763,59,0,2800,1410,264,92,24,37,0,0,0,8,0,0,0,0,0,0,0,69
HU_21254,Szentpéterfa,814,664,9,0,461,105,24,10,1,3,0,0,0,0,51,0,0,0,0,0,0,0
HU_27793,Szergény,246,159,10,0,112,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03009,Szombathely,61594,46913,434,0,23842,17917,2126,1636,347,466,0,0,0,112,22,0,0,0,0,0,0,11
HU_19521,Szőce,264,195,3,0,153,22,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
