gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MAGYAR KÉTFARKÚ KUTYA PÁRT,MI HAZÁNK MOZGALOM,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,MAGYAR MUNKÁSPÁRT-IGEN SZOLIDARITÁS MAGYARORSZÁGÉRT MOZGALOM,Független jelölt,VALÓDI DEMOKRATA PÁRT,A MI PÁRTUNK - IMA,ZÖLDEK PÁRTJA,MAGYAR LIBERÁLIS PÁRT - LIBERÁLISOK,MAGYAR SZEGÉNYEK ÉS DOLGOZÓK DEMOKRATIKUS SZERVEZETE,POLGÁRI VÁLASZ MOZGALOM
HU_19363,Bábolna,2709,1909,26,0,888,808,55,96,13,23,0,0,0,0,0,0,0,0
HU_08624,Bársonyos,634,376,8,0,262,69,7,23,3,4,0,0,0,0,0,0,0,0
HU_07311,Bokod,1725,1218,4,0,698,383,24,90,11,8,0,0,0,0,0,0,0,0
HU_33109,Csatka,185,132,3,0,80,32,2,12,2,1,0,0,0,0,0,0,0,0
HU_16416,Császár,1472,990,16,0,599,272,26,59,7,11,0,0,0,0,0,0,0,0
HU_33640,Csém,331,235,3,0,167,36,3,18,2,6,0,0,0,0,0,0,0,0
HU_18272,Csép,284,188,1,0,127,39,2,16,1,2,0,0,0,0,0,0,0,0
HU_18926,Csolnok,2579,1742,22,0,772,719,44,116,23,0,0,46,0,0,0,0,0,0
HU_33163,Dad,818,626,1,0,383,174,17,48,1,2,0,0,0,0,0,0,0,0
HU_22910,Dág,749,542,21,0,301,157,9,36,8,0,0,10,0,0,0,0,0,0
HU_10490,Dorog,9144,6030,61,0,2322,2843,152,302,73,0,0,277,0,0,0,0,0,0
HU_06594,Dömös,925,617,4,0,348,194,18,36,9,0,0,8,0,0,0,0,0,0
HU_33835,Dunaalmás,1313,907,10,0,484,273,38,70,10,22,0,0,0,0,0,0,0,0
HU_24101,Dunaszentmiklós,373,288,2,0,183,77,8,14,1,3,0,0,0,0,0,0,0,0
HU_29638,Epöl,495,374,2,0,247,78,8,27,9,0,0,3,0,0,0,0,0,0
HU_25131,Esztergom,23736,16933,195,0,8510,6466,446,797,335,0,0,184,0,0,0,0,0,0
HU_06664,Ete,475,360,2,0,244,73,9,23,5,4,0,0,0,0,0,0,0,0
HU_06521,Gyermely,1163,894,10,0,530,271,31,41,4,0,0,7,0,0,0,0,0,0
HU_11891,Héreg,852,566,9,0,306,168,17,52,5,0,0,9,0,0,0,0,0,0
HU_04525,Kecskéd,1610,1172,3,0,687,340,32,80,12,18,0,0,0,0,0,0,0,0
HU_10995,Kerékteleki,516,323,5,0,178,109,6,22,1,2,0,0,0,0,0,0,0,0
HU_29577,Kesztölc,2155,1457,19,0,654,604,60,86,13,0,0,21,0,0,0,0,0,0
HU_17330,Kisbér,4375,2983,30,0,1711,1012,54,130,9,37,0,0,0,0,0,0,0,0
HU_20923,Kisigmánd,414,266,4,0,169,71,8,8,1,5,0,0,0,0,0,0,0,0
HU_02510,Kocs,2100,1506,16,0,944,346,47,122,10,21,0,0,0,0,0,0,0,0
HU_05449,Komárom,16126,11951,106,0,5970,4360,322,751,65,377,0,0,0,0,0,0,0,0
HU_07630,Kömlőd,832,594,7,0,309,205,12,51,4,6,0,0,0,0,0,0,0,0
HU_30553,Környe,3752,2609,18,0,1288,925,69,226,40,43,0,0,0,0,0,0,0,0
HU_15255,Lábatlan,3961,2561,37,0,1306,917,60,163,37,0,0,41,0,0,0,0,0,0
HU_25487,Leányvár,1429,1012,10,0,490,395,33,58,9,0,0,17,0,0,0,0,0,0
HU_22637,Máriahalom,521,350,2,0,199,121,12,11,3,0,0,2,0,0,0,0,0,0
HU_26930,Mocsa,1734,1234,10,0,788,302,28,78,10,18,0,0,0,0,0,0,0,0
HU_28255,Mogyorósbánya,710,532,4,0,244,220,14,30,8,0,0,12,0,0,0,0,0,0
HU_22372,Nagyigmánd,2314,1643,26,0,1058,412,27,94,3,23,0,0,0,0,0,0,0,0
HU_27076,Nagysáp,1130,688,18,0,441,180,12,31,0,0,0,6,0,0,0,0,0,0
HU_20163,Naszály,1936,1345,14,0,678,452,33,124,20,24,0,0,0,0,0,0,0,0
HU_33826,Neszmély,1065,710,8,0,414,210,25,39,2,12,0,0,0,0,0,0,0,0
HU_15352,Nyergesújfalu,5796,3988,46,0,1780,1694,94,256,45,0,0,73,0,0,0,0,0,0
HU_30766,Oroszlány,14124,9089,91,0,4372,3549,291,583,90,113,0,0,0,0,0,0,0,0
HU_21874,Piliscsév,2034,1438,8,0,733,510,49,104,7,0,0,27,0,0,0,0,0,0
HU_14669,Pilismarót,1662,1159,15,0,690,348,28,53,14,0,0,11,0,0,0,0,0,0
HU_30012,Réde,1024,740,5,0,499,145,8,72,3,8,0,0,0,0,0,0,0,0
HU_26903,Sárisáp,2229,1430,30,0,584,648,40,79,18,0,0,31,0,0,0,0,0,0
HU_31990,Súr,998,605,9,0,380,136,8,53,7,12,0,0,0,0,0,0,0,0
HU_08688,Süttő,1553,1066,7,0,536,417,23,63,7,0,0,13,0,0,0,0,0,0
HU_33516,Szákszend,1158,759,3,0,458,210,16,54,5,13,0,0,0,0,0,0,0,0
HU_33491,Szárliget,1925,1438,14,0,630,610,62,92,8,14,8,0,0,0,0,0,0,0
HU_21421,Szomor,892,649,6,0,337,228,24,36,4,0,0,14,0,0,0,0,0,0
HU_22619,Szomód,1788,1317,16,0,684,414,62,106,11,24,0,0,0,0,0,0,0,0
HU_30225,Tardos,1368,963,17,0,441,378,24,71,16,0,0,16,0,0,0,0,0,0
HU_18935,Tarján,2125,1577,22,0,897,478,31,107,22,0,0,20,0,0,0,0,0,0
HU_20127,Tata,17835,13324,184,0,6510,5243,352,662,63,260,50,0,0,0,0,0,0,0
HU_18157,Tatabánya,53852,36706,309,0,17306,15222,935,1904,278,578,174,0,0,0,0,0,0,0
HU_20987,Tárkány,1162,748,9,0,502,174,14,35,5,9,0,0,0,0,0,0,0,0
HU_08758,Tát,4402,3094,28,0,1486,1305,79,122,38,0,0,36,0,0,0,0,0,0
HU_14155,Tokod,3350,2209,24,0,1171,822,43,103,13,0,0,33,0,0,0,0,0,0
HU_34023,Tokodaltáró,2256,1425,18,0,715,516,34,101,14,0,0,27,0,0,0,0,0,0
HU_27632,Úny,597,417,8,0,232,123,22,25,4,0,0,3,0,0,0,0,0,0
HU_17251,Várgesztes,501,381,12,0,209,136,7,13,2,2,0,0,0,0,0,0,0,0
HU_32586,Vérteskethely,464,318,4,0,204,72,11,21,3,3,0,0,0,0,0,0,0,0
HU_15282,Vértessomló,1110,855,6,0,435,325,20,57,4,8,0,0,0,0,0,0,0,0
HU_31264,Vértesszőlős,2744,1867,12,0,924,758,41,96,10,22,4,0,0,0,0,0,0,0
HU_29629,Vértestolna,456,320,6,0,157,117,6,27,2,0,0,5,0,0,0,0,0,0
HU_23852,Ászár,1378,955,9,0,514,320,29,63,9,11,0,0,0,0,0,0,0,0
HU_16425,Alsópetény,479,325,2,0,179,111,9,20,0,4,0,0,0,0,0,0,0,0
HU_07621,Alsótold,198,148,1,0,84,54,2,5,1,1,0,0,0,0,0,0,0,0
HU_13657,Balassagyarmat,13546,10221,106,0,4492,3722,272,1369,45,94,121,0,0,0,0,0,0,0
HU_24341,Bánk,595,452,2,0,245,118,9,70,1,4,3,0,0,0,0,0,0,0
HU_20048,Bárna,771,503,10,0,358,102,1,28,3,1,0,0,0,0,0,0,0,0
HU_33534,Bátonyterenye,9273,5592,69,0,2765,2248,84,320,44,42,20,0,0,0,0,0,0,0
HU_12016,Becske,436,297,5,0,164,43,11,69,1,3,1,0,0,0,0,0,0,0
HU_02389,Bercel,1324,944,2,0,607,172,20,128,2,10,3,0,0,0,0,0,0,0
HU_09034,Berkenye,551,417,5,0,265,86,5,43,4,9,0,0,0,0,0,0,0,0
HU_32911,Bér,286,209,4,0,155,39,1,9,0,1,0,0,0,0,0,0,0,0
HU_03841,Bokor,84,63,0,0,36,22,0,5,0,0,0,0,0,0,0,0,0,0
HU_09894,Borsosberény,764,478,12,0,267,116,12,58,2,8,3,0,0,0,0,0,0,0
HU_14234,Buják,1628,1074,10,0,746,222,19,50,9,14,4,0,0,0,0,0,0,0
HU_03665,Cered,832,507,8,0,297,145,12,29,4,5,7,0,0,0,0,0,0,0
HU_21935,Cserháthaláp,291,225,3,0,68,29,1,120,1,2,1,0,0,0,0,0,0,0
HU_22594,Cserhátsurány,605,420,7,0,267,38,5,99,1,2,1,0,0,0,0,0,0,0
HU_32319,Cserhátszentiván,102,81,1,0,48,24,2,6,0,0,0,0,0,0,0,0,0,0
HU_20145,Csesztve,257,170,2,0,76,37,4,48,0,3,0,0,0,0,0,0,0,0
HU_30270,Csécse,709,474,6,0,281,121,7,53,3,0,3,0,0,0,0,0,0,0
HU_05050,Csitár,307,205,3,0,132,34,2,33,1,0,0,0,0,0,0,0,0,0
HU_07320,Debercsény,72,48,2,0,29,8,1,8,0,0,0,0,0,0,0,0,0,0
HU_12511,Dejtár,1082,685,3,0,421,153,10,84,1,9,4,0,0,0,0,0,0,0
HU_06743,Diósjenő,2274,1492,17,0,924,328,35,177,5,6,0,0,0,0,0,0,0,0
HU_24439,Dorogháza,803,531,9,0,311,151,8,42,4,3,3,0,0,0,0,0,0,0
HU_08156,Drégelypalánk,1086,700,8,0,468,110,13,91,2,2,6,0,0,0,0,0,0,0
HU_04251,Ecseg,889,554,18,0,371,126,9,27,1,1,1,0,0,0,0,0,0,0
HU_17659,Egyházasdengeleg,347,248,4,0,134,80,3,24,1,1,1,0,0,0,0,0,0,0
HU_05980,Egyházasgerge,526,356,12,0,255,61,4,16,4,1,3,0,0,0,0,0,0,0
HU_25496,Endrefalva,860,493,6,0,421,46,7,4,2,4,3,0,0,0,0,0,0,0
HU_22655,Erdőkürt,436,321,2,0,199,75,8,27,4,5,1,0,0,0,0,0,0,0
HU_21795,Erdőtarcsa,413,275,10,0,197,41,2,25,0,0,0,0,0,0,0,0,0,0
HU_15370,Etes,1007,562,10,0,359,126,13,46,3,2,3,0,0,0,0,0,0,0
HU_21582,Érsekvadkert,2801,1847,17,0,1181,378,30,198,18,17,8,0,0,0,0,0,0,0
HU_24323,Felsőpetény,461,355,2,0,256,52,7,29,7,1,1,0,0,0,0,0,0,0
HU_33312,Felsőtold,113,83,0,0,38,42,1,1,0,1,0,0,0,0,0,0,0,0
HU_25663,Galgaguta,494,340,5,0,200,81,3,41,2,4,4,0,0,0,0,0,0,0
HU_18494,Garáb,31,26,0,0,17,5,0,4,0,0,0,0,0,0,0,0,0,0
HU_05324,Herencsény,448,302,4,0,197,34,1,64,0,1,1,0,0,0,0,0,0,0
HU_03993,Héhalom,823,548,4,0,374,107,19,31,5,6,2,0,0,0,0,0,0,0
HU_33242,Hollókő,274,214,2,0,133,60,2,11,1,3,2,0,0,0,0,0,0,0
HU_13204,Hont,395,269,4,0,203,34,6,20,0,2,0,0,0,0,0,0,0,0
HU_13718,Horpács,146,103,1,0,63,16,3,14,1,2,3,0,0,0,0,0,0,0
HU_16878,Hugyag,630,408,9,0,318,59,5,10,0,6,1,0,0,0,0,0,0,0
HU_26833,Iliny,128,99,0,0,68,8,1,21,0,1,0,0,0,0,0,0,0,0
HU_03328,Ipolytarnóc,327,209,4,0,157,30,0,13,5,0,0,0,0,0,0,0,0,0
HU_29319,Ipolyvece,651,428,3,0,305,62,4,42,3,3,6,0,0,0,0,0,0,0
HU_08712,Jobbágyi,1536,908,19,0,515,301,12,48,6,6,1,0,0,0,0,0,0,0
HU_18625,Karancsalja,1199,756,9,0,396,220,24,92,8,6,1,0,0,0,0,0,0,0
HU_25548,Karancsberény,675,440,5,0,259,112,11,41,4,5,3,0,0,0,0,0,0,0
HU_08855,Karancskeszi,1358,818,9,0,533,176,17,62,8,9,4,0,0,0,0,0,0,0
HU_21041,Karancslapujtő,1994,1297,26,0,804,306,33,95,9,12,12,0,0,0,0,0,0,0
HU_26897,Karancsság,908,530,9,0,410,72,10,22,3,3,1,0,0,0,0,0,0,0
HU_28389,Kazár,1386,794,25,0,462,220,13,43,11,11,9,0,0,0,0,0,0,0
HU_08642,Kálló,1078,657,9,0,480,116,6,41,1,2,2,0,0,0,0,0,0,0
HU_31413,Keszeg,577,428,4,0,294,74,8,39,3,4,2,0,0,0,0,0,0,0
HU_11846,Kétbodony,384,293,1,0,184,57,7,40,2,1,1,0,0,0,0,0,0,0
HU_27243,Kisbágyon,328,219,1,0,127,65,6,13,1,4,2,0,0,0,0,0,0,0
HU_26295,Kisbárkány,130,107,1,0,82,11,0,10,1,2,0,0,0,0,0,0,0,0
HU_33206,Kisecset,154,103,0,0,74,12,5,11,1,0,0,0,0,0,0,0,0,0
HU_33400,Kishartyán,447,322,8,0,194,89,7,20,2,2,0,0,0,0,0,0,0,0
HU_13842,Kozárd,142,114,2,0,79,22,1,9,1,0,0,0,0,0,0,0,0,0
HU_19451,Kutasó,81,54,3,0,28,22,0,1,0,0,0,0,0,0,0,0,0,0
HU_30395,Legénd,377,243,6,0,172,42,5,15,1,2,0,0,0,0,0,0,0,0
HU_04871,Litke,582,383,7,0,288,55,7,20,3,2,1,0,0,0,0,0,0,0
HU_20190,Lucfalva,467,324,6,0,244,54,1,18,0,1,0,0,0,0,0,0,0,0
HU_02778,Ludányhalászi,1011,516,9,0,335,98,10,48,5,8,3,0,0,0,0,0,0,0
HU_26967,Magyargéc,599,420,9,0,299,71,9,24,0,5,3,0,0,0,0,0,0,0
HU_32407,Magyarnándor,896,642,8,0,321,127,7,168,4,1,6,0,0,0,0,0,0,0
HU_14641,Márkháza,183,151,5,0,113,26,3,2,1,1,0,0,0,0,0,0,0,0
HU_20075,Mátramindszent,603,408,3,0,248,127,7,20,1,0,2,0,0,0,0,0,0,0
HU_19372,Mátranovák,1324,848,11,0,503,243,12,66,7,5,1,0,0,0,0,0,0,0
HU_24332,Mátraszele,740,485,12,0,284,142,9,27,5,4,2,0,0,0,0,0,0,0
HU_04330,Mátraszőlős,1178,781,12,0,402,277,11,65,10,2,2,0,0,0,0,0,0,0
HU_33525,Mátraterenye,1377,830,9,0,490,237,15,59,7,6,7,0,0,0,0,0,0,0
HU_30100,Mátraverebély,1430,836,23,0,533,215,9,41,7,6,2,0,0,0,0,0,0,0
HU_13222,Mihálygerge,445,305,0,0,166,101,2,25,3,4,4,0,0,0,0,0,0,0
HU_27915,Mohora,709,425,5,0,229,64,5,107,0,7,8,0,0,0,0,0,0,0
HU_16391,Nagybárkány,478,369,8,0,298,49,0,14,0,0,0,0,0,0,0,0,0,0
HU_34281,Nagykeresztúr,211,149,0,0,103,43,1,2,0,0,0,0,0,0,0,0,0,0
HU_21102,Nagylóc,1109,769,13,0,524,121,10,88,2,8,3,0,0,0,0,0,0,0
HU_23986,Nagyoroszi,1523,900,10,0,501,223,16,126,4,6,14,0,0,0,0,0,0,0
HU_27580,Nemti,580,388,1,0,201,139,5,18,17,2,5,0,0,0,0,0,0,0
HU_09797,Nézsa,975,678,9,0,461,108,20,68,6,3,3,0,0,0,0,0,0,0
HU_04358,Nógrád,1254,918,4,0,508,237,38,114,6,9,2,0,0,0,0,0,0,0
HU_32300,Nógrádkövesd,478,311,6,0,178,69,4,50,2,1,1,0,0,0,0,0,0,0
HU_29832,Nógrádmarcal,356,260,1,0,161,43,3,48,0,2,2,0,0,0,0,0,0,0
HU_12131,Nógrádmegyer,1230,757,14,0,592,103,9,28,2,6,3,0,0,0,0,0,0,0
HU_08387,Nógrádsáp,748,524,4,0,344,107,15,44,5,4,1,0,0,0,0,0,0,0
HU_19497,Nógrádsipek,575,379,2,0,240,73,4,48,4,5,3,0,0,0,0,0,0,0
HU_27340,Nógrádszakál,427,261,9,0,204,37,1,7,0,2,1,0,0,0,0,0,0,0
HU_29425,Nőtincs,958,746,6,0,464,194,23,49,5,3,2,0,0,0,0,0,0,0
HU_03249,Őrhalom,806,532,4,0,280,120,11,105,2,3,7,0,0,0,0,0,0,0
HU_19318,Ősagárd,261,184,2,0,134,32,5,10,0,1,0,0,0,0,0,0,0,0
HU_05883,Palotás,1292,891,8,0,513,287,16,52,4,6,5,0,0,0,0,0,0,0
HU_07199,Patak,704,515,4,0,343,89,5,65,1,6,2,0,0,0,0,0,0,0
HU_33880,Patvarc,592,409,4,0,218,95,6,82,2,1,1,0,0,0,0,0,0,0
HU_07409,Pásztó,7214,5219,72,0,2836,1810,92,321,40,39,9,0,0,0,0,0,0,0
HU_11590,Piliny,439,310,8,0,215,51,3,33,0,0,0,0,0,0,0,0,0,0
HU_17862,Pusztaberki,144,121,3,0,61,32,10,12,2,0,1,0,0,0,0,0,0,0
HU_23825,Rétság,2128,1494,14,0,782,449,35,173,10,21,10,0,0,0,0,0,0,0
HU_28884,Rimóc,1222,798,7,0,558,132,10,75,1,8,7,0,0,0,0,0,0,0
HU_12195,Romhány,1782,1144,11,0,648,286,29,137,8,17,8,0,0,0,0,0,0,0
HU_25788,Salgótarján,28834,18671,199,0,8641,7977,377,1048,119,189,121,0,0,0,0,0,0,0
HU_12520,Ságújfalu,740,409,3,0,261,83,11,41,1,5,4,0,0,0,0,0,0,0
HU_24572,Sámsonháza,211,165,6,0,92,42,6,18,0,0,1,0,0,0,0,0,0,0
HU_14881,Sóshartyán,635,373,8,0,294,47,4,9,6,3,2,0,0,0,0,0,0,0
HU_19798,Szalmatercs,358,259,17,0,184,32,1,25,0,0,0,0,0,0,0,0,0,0
HU_13754,Szanda,469,344,3,0,197,71,4,68,0,1,0,0,0,0,0,0,0,0
HU_10199,Szarvasgede,334,242,5,0,160,52,5,18,1,0,1,0,0,0,0,0,0,0
HU_15325,Szátok,355,198,3,0,167,9,3,15,0,1,0,0,0,0,0,0,0,0
HU_04507,Szendehely,1293,974,26,0,638,191,27,68,3,21,0,0,0,0,0,0,0,0
HU_09043,Szente,254,194,3,0,132,30,2,27,0,0,0,0,0,0,0,0,0,0
HU_23047,Szécsénke,170,121,1,0,83,21,4,11,1,0,0,0,0,0,0,0,0,0
HU_06628,Szécsény,4444,3085,45,0,1737,861,46,328,16,32,20,0,0,0,0,0,0,0
HU_33011,Szécsényfelfalu,317,215,5,0,160,31,4,13,0,1,1,0,0,0,0,0,0,0
HU_07959,Szilaspogony,211,137,2,0,103,23,0,8,1,0,0,0,0,0,0,0,0,0
HU_21634,Szirák,783,452,7,0,339,75,4,22,3,1,1,0,0,0,0,0,0,0
HU_28194,Szuha,443,334,7,0,162,128,9,24,1,2,1,0,0,0,0,0,0,0
HU_19044,Szurdokpüspöki,1483,1012,6,0,569,314,20,84,8,6,5,0,0,0,0,0,0,0
HU_18786,Szügy,1110,831,6,0,343,247,11,212,2,5,5,0,0,0,0,0,0,0
HU_32896,Tar,1494,909,7,0,517,288,19,61,7,8,2,0,0,0,0,0,0,0
HU_24174,Tereske,536,363,4,0,255,66,12,21,2,2,1,0,0,0,0,0,0,0
HU_04844,Terény,273,212,1,0,144,25,2,36,1,2,1,0,0,0,0,0,0,0
HU_06381,Tolmács,612,421,11,0,236,115,12,39,1,6,1,0,0,0,0,0,0,0
HU_30915,Vanyarc,958,609,10,0,392,127,10,64,1,4,1,0,0,0,0,0,0,0
HU_29498,Varsány,1235,865,9,0,639,137,8,60,1,6,5,0,0,0,0,0,0,0
HU_10320,Vizslás,1019,636,9,0,331,201,12,66,3,5,9,0,0,0,0,0,0,0
HU_21661,Zabar,322,189,1,0,153,29,1,4,0,0,1,0,0,0,0,0,0,0
HU_34360,Rákóczibánya,485,286,2,0,151,99,8,19,2,1,4,0,0,0,0,0,0,0
HU_01508,Ipolyszög,475,338,4,0,216,50,9,57,1,1,0,0,0,0,0,0,0,0
HU_01526,Somoskőújfalu,1782,1161,12,0,602,379,29,116,5,14,4,0,0,0,0,0,0,0
HU_27872,Abony,11415,7317,81,0,4545,1763,169,636,48,75,0,0,0,0,0,0,0,0
HU_18573,Acsa,1107,747,10,0,498,178,18,37,1,4,1,0,0,0,0,0,0,0
HU_31653,Albertirsa,10509,7042,64,0,3880,2234,255,531,0,78,0,0,0,0,0,0,0,0
HU_23199,Alsónémedi,4103,3045,38,0,1902,732,63,240,26,36,8,0,0,0,0,0,0,0
HU_33561,Apaj,912,563,12,0,320,172,22,32,2,1,2,0,0,0,0,0,0,0
HU_16188,Aszód,4811,3524,40,0,1771,1291,89,217,15,53,0,48,0,0,0,0,0,0
HU_10108,Áporka,977,651,9,0,376,187,17,45,10,5,2,0,0,0,0,0,0,0
HU_09131,Bag,2997,2098,29,0,1193,630,51,117,14,20,0,44,0,0,0,0,0,0
HU_18777,Bernecebaráti,641,441,1,0,301,83,10,38,1,6,1,0,0,0,0,0,0,0
HU_25098,Bénye,997,727,11,0,457,172,16,57,0,14,0,0,0,0,0,0,0,0
HU_08891,Biatorbágy,10563,8217,61,0,4014,3398,247,350,43,104,0,0,0,0,0,0,0,0
HU_03407,Budajenő,1619,1342,12,0,698,547,30,33,5,17,0,0,0,0,0,0,0,0
HU_23463,Budakalász,8847,7130,65,0,3483,2715,325,381,47,88,26,0,0,0,0,0,0,0
HU_12052,Budakeszi,14701,12307,100,0,5266,6054,419,342,54,72,0,0,0,0,0,0,0,0
HU_23278,Budaörs,21800,17247,124,0,6810,8797,520,666,61,269,0,0,0,0,0,0,0,0
HU_32027,Bugyi,4153,2799,41,0,1833,607,48,200,17,46,7,0,0,0,0,0,0,0
HU_11341,Cegléd,29802,20443,252,0,10916,6557,628,1622,237,231,0,0,0,0,0,0,0,0
HU_20640,Ceglédbercel,3538,2389,68,0,1380,672,71,180,0,18,0,0,0,0,0,0,0,0
HU_05184,Csemő,3394,1900,23,0,1182,449,49,174,12,11,0,0,0,0,0,0,0,0
HU_18476,Csévharaszt,1635,1068,23,0,678,239,25,89,0,14,0,0,0,0,0,0,0,0
HU_06822,Csobánka,2722,1989,69,0,1044,693,87,73,10,9,4,0,0,0,0,0,0,0
HU_33118,Csomád,1333,998,5,0,549,338,25,52,4,23,0,0,2,0,0,0,0,0
HU_22804,Csömör,7533,5872,70,0,2540,2564,209,297,33,134,0,0,25,0,0,0,0,0
HU_26985,Csővár,512,382,5,0,240,93,4,38,2,0,0,0,0,0,0,0,0,0
HU_09247,Dabas,15297,11502,132,0,6699,3455,313,677,94,106,26,0,0,0,0,0,0,0
HU_31811,Dánszentmiklós,2203,1382,10,0,861,350,40,112,0,9,0,0,0,0,0,0,0,0
HU_18397,Dány,3541,2462,27,0,1701,526,56,112,15,25,0,0,0,0,0,0,0,0
HU_09973,Délegyháza,4294,2947,21,0,1514,1030,101,193,39,35,14,0,0,0,0,0,0,0
HU_24013,Diósd,8032,6519,42,0,2778,3000,187,309,0,86,0,117,0,0,0,0,0,0
HU_04808,Domony,1721,1232,9,0,773,303,34,79,8,13,0,13,0,0,0,0,0,0
HU_29647,Dömsöd,4824,3002,36,0,1980,704,56,181,13,24,8,0,0,0,0,0,0,0
HU_25362,Dunabogdány,2553,1954,26,0,1330,423,55,74,9,27,10,0,0,0,0,0,0,0
HU_09584,Dunaharaszti,17655,13125,112,0,6127,5264,514,710,122,236,40,0,0,0,0,0,0,0
HU_18616,Dunakeszi,34751,27073,267,0,12149,11806,983,1112,110,402,0,0,244,0,0,0,0,0
HU_20534,Dunavarsány,6650,4648,59,0,2244,1847,124,258,21,48,0,47,0,0,0,0,0,0
HU_24518,Ecser,3198,2449,34,0,1148,948,98,149,17,55,0,0,0,0,0,0,0,0
HU_13480,Erdőkertes,7082,4788,55,0,2494,1685,148,263,46,72,0,0,25,0,0,0,0,0
HU_30988,Érd,56581,42719,291,0,19248,18292,1324,2026,0,448,0,1090,0,0,0,0,0,0
HU_09122,Farmos,2824,1731,29,0,978,498,52,140,7,27,0,0,0,0,0,0,0,0
HU_06035,Felsőpakony,2925,2084,26,0,1136,608,83,157,19,55,0,0,0,0,0,0,0,0
HU_32610,Fót,15998,11982,116,0,5574,4869,394,643,99,224,0,0,63,0,0,0,0,0
HU_13295,Galgagyörk,755,529,7,0,360,119,4,30,3,6,0,0,0,0,0,0,0,0
HU_19503,Galgahévíz,2108,1486,17,0,937,397,38,75,12,10,0,0,0,0,0,0,0,0
HU_27128,Galgamácsa,1503,1023,16,0,571,289,29,76,5,16,0,21,0,0,0,0,0,0
HU_09441,Gomba,2501,1635,21,0,987,406,56,140,0,25,0,0,0,0,0,0,0,0
HU_23649,Göd,16147,12891,134,0,5747,5314,635,598,73,190,0,0,200,0,0,0,0,0
HU_32559,Gödöllő,26354,20696,185,0,8696,9154,786,1079,132,449,0,215,0,0,0,0,0,0
HU_25627,Gyál,19095,12838,163,0,6284,4559,553,914,112,253,0,0,0,0,0,0,0,0
HU_29735,Gyömrő,14883,10770,110,0,5023,4078,472,680,94,313,0,0,0,0,0,0,0,0
HU_09690,Halásztelek,8946,6601,53,0,3050,2761,207,352,26,85,0,67,0,0,0,0,0,0
HU_33552,Herceghalom,1938,1554,10,0,703,726,40,48,6,21,0,0,0,0,0,0,0,0
HU_09849,Hernád,3296,2067,31,0,1148,670,72,125,0,21,0,0,0,0,0,0,0,0
HU_13949,Hévízgyörk,2621,2008,17,0,1081,650,63,130,8,34,0,25,0,0,0,0,0,0
HU_03300,Iklad,1610,1220,10,0,625,440,33,74,5,15,0,18,0,0,0,0,0,0
HU_32106,Inárcs,3652,2630,37,0,1488,826,56,152,27,38,6,0,0,0,0,0,0,0
HU_28097,Ipolydamásd,324,239,0,0,164,48,3,18,1,3,2,0,0,0,0,0,0,0
HU_04978,Ipolytölgyes,205,138,2,0,77,46,4,8,0,0,1,0,0,0,0,0,0,0
HU_07807,Isaszeg,9150,6446,75,0,3371,2171,212,415,39,74,0,89,0,0,0,0,0,0
HU_11004,Jászkarajenő,2042,1281,18,0,895,236,26,96,4,6,0,0,0,0,0,0,0,0
HU_32230,Kakucs,2342,1613,25,0,965,440,44,93,17,21,8,0,0,0,0,0,0,0
HU_30696,Kartal,4728,3225,35,0,1960,850,73,198,13,48,0,48,0,0,0,0,0,0
HU_27827,Káva,516,375,5,0,222,103,11,30,0,4,0,0,0,0,0,0,0,0
HU_22345,Kemence,747,534,9,0,358,125,11,24,2,2,3,0,0,0,0,0,0,0
HU_34166,Kerepes,8475,6316,56,0,2976,2520,213,358,36,99,0,58,0,0,0,0,0,0
HU_10816,Kiskunlacháza,7245,4805,69,0,2750,1463,107,303,44,64,5,0,0,0,0,0,0,0
HU_33738,Kismaros,1955,1599,18,0,820,566,59,114,10,7,5,0,0,0,0,0,0,0
HU_05227,Kisnémedi,566,400,11,0,221,109,14,37,4,4,0,0,0,0,0,0,0,0
HU_29850,Kisoroszi,787,630,9,0,357,190,21,33,1,8,11,0,0,0,0,0,0,0
HU_34157,Kistarcsa,10213,7870,88,0,3803,3069,271,379,38,123,0,99,0,0,0,0,0,0
HU_32771,Kocsér,1434,960,10,0,712,169,14,45,2,8,0,0,0,0,0,0,0,0
HU_27687,Kosd,1989,1460,8,0,940,359,44,93,5,9,2,0,0,0,0,0,0,0
HU_31361,Kóka,3563,2255,33,0,1408,542,45,183,17,27,0,0,0,0,0,0,0,0
HU_24679,Kóspallag,593,436,8,0,271,89,14,50,2,1,1,0,0,0,0,0,0,0
HU_32975,Kőröstetétlen,632,441,7,0,301,81,7,40,2,3,0,0,0,0,0,0,0,0
HU_30809,Leányfalu,3037,2420,30,0,1225,889,137,95,7,29,8,0,0,0,0,0,0,0
