gisco_id,name,registered,turnout,invalid,blank,SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MIÉP-Jobbik,"FIDESZ,KDNP",MDF,MSZP,MUNKÁSPÁRT,CENTRUM,ZÖLDEK PÁRTJA,Független jelölt,SZOCIÁLDEMOKRATA PÁRT,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLDEK SZÖVETSÉGE,MVPP,KERESZTÉNYDEMOKRATAPÁRT,MUNKÁSPÁRT 2006,FÜGGETLEN KISGAZDA NEMZETI E.P,FÜGGETLEN KISGAZDAPÁRT,"MSZP,SZDSZ-A MAGYAR LIBERÁLIS PÁRT","SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MSZP",M NY P,"MDF,M NY P",LÉTALAP PÁRT,ÉLÕLÁNC,"MDF,FIDESZ,KDNP",SOMOGYÉRT,"MDF,ÖSSZEFOGÁS MEGYÉNKÉRT",MESZ
HU_1621,Tanakajd,599,443,8,0,0,0,208,36,0,0,0,0,0,0,0,0,0,0,0,0,6,185,0,0,0,0,0,0,0,0,0
HU_3204,Táplánszentkereszt,1977,1381,25,0,0,0,624,104,0,0,0,0,0,0,0,0,0,0,0,0,25,603,0,0,0,0,0,0,0,0,0
HU_2956,Telekes,407,208,2,0,0,8,106,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0922,Tokorcs,262,177,1,0,7,6,91,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1233,Tompaládony,304,210,2,0,14,0,127,6,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_3408,Tormásliget,288,155,2,0,6,0,77,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2987,Torony,1242,727,20,0,36,0,411,14,229,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0
HU_0516,Tömörd,218,155,1,0,3,0,98,2,39,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0
HU_2153,Uraiújfalu,755,460,1,0,11,0,188,11,242,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
HU_0288,Vasalja,288,215,1,0,3,2,144,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2039,Vasasszonyfa,319,237,2,0,5,0,180,14,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HU_1533,Vasegerszeg,325,227,0,0,5,0,158,13,46,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_2034,Vashosszúfalu,362,280,2,0,6,2,116,2,151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3070,Vaskeresztes,289,218,4,0,19,0,143,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HU_2598,Vassurány,713,454,7,0,25,0,214,39,147,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
HU_1163,Vasszentmihály,306,227,2,0,7,3,139,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2937,Vasszécseny,1121,790,4,0,0,0,313,85,0,0,0,0,0,0,0,0,0,0,0,0,10,378,0,0,0,0,0,0,0,0,0
HU_1210,Vasszilvágy,319,213,7,0,9,0,106,7,81,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0469,Vasvár,3767,2597,34,0,92,49,1510,78,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3105,Vámoscsalád,304,223,3,0,8,0,139,8,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_0919,Vásárosmiske,288,206,1,0,5,11,124,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0224,Vát,571,404,9,0,19,0,187,18,160,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0
HU_2600,Velem,292,244,7,0,8,0,142,24,42,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
HU_1843,Velemér,81,72,0,0,0,4,52,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2642,Vép,2786,1698,19,0,85,0,853,86,602,0,0,0,30,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0
HU_0794,Viszák,238,174,0,0,1,6,106,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0314,Vönöck,663,447,4,0,11,26,245,13,145,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1229,Zsennye,83,65,0,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0
HU_2164,Zsédeny,171,123,2,0,5,0,72,3,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0730,Adásztevel,697,457,8,0,5,9,283,23,124,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3130,Adorjánháza,355,211,1,0,5,0,134,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0667,Ajka,25877,18067,128,0,930,0,6980,1099,8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3052,Alsóörs,1248,1007,5,0,53,13,674,23,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2837,Apácatorna,155,81,0,0,2,0,36,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0733,Aszófõ,304,245,3,0,5,7,158,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0456,Ábrahámhegy,483,367,1,0,13,6,214,11,118,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2232,Badacsonytomaj,2021,1424,8,0,24,25,672,48,631,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0326,Badacsonytördemic,811,558,1,0,13,8,281,23,222,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2374,Bakonybél,1149,748,8,0,269,0,310,25,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2951,Bakonyjákó,555,407,6,0,10,2,282,13,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0728,Bakonykoppány,197,126,2,0,3,2,86,4,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2599,Bakonynána,779,522,5,0,36,0,262,25,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3041,Bakonyoszlop,408,249,6,0,28,0,105,17,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0632,Bakonypölöske,346,215,7,0,1,0,77,5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2990,Bakonyság,69,54,0,0,1,0,39,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2392,Bakonyszentiván,191,128,0,0,6,1,86,3,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2281,Bakonyszentkirály,730,465,2,0,26,0,262,27,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2641,Bakonyszücs,297,234,3,0,4,3,193,2,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2412,Bakonytamási,584,377,7,0,2,5,236,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2530,Balatonakali,591,468,2,0,12,9,259,22,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0583,Balatonalmádi,7230,5420,32,0,316,94,3095,235,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0307,Balatoncsicsó,165,131,3,0,3,2,78,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1223,Balatonederics,908,657,2,0,10,18,390,24,208,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2946,Balatonfõkajár,1111,708,8,0,33,14,344,20,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2117,Balatonfüred,11208,8182,39,0,353,155,5106,208,2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0221,Balatonfûzfõ,3645,2752,15,0,143,35,1242,109,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0363,Balatonhenye,115,83,2,0,2,3,54,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0514,Balatonkenese,2960,2101,18,0,109,42,1048,105,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3384,Balatonrendes,134,110,0,0,2,1,70,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1715,Balatonszepezd,374,275,0,0,19,5,139,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2850,Balatonszõlõs,454,308,2,0,28,8,169,16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1556,Balatonudvari,308,252,0,0,8,3,168,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0355,Balatonvilágos,1104,819,7,0,42,10,270,39,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1577,Barnag,115,81,1,0,2,0,50,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0742,Bazsi,345,237,1,0,3,7,140,8,75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1417,Bánd,521,408,6,0,13,0,199,47,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3312,Berhida,4637,2730,32,0,155,0,1198,102,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2290,Béb,182,137,2,0,3,1,99,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2705,Békás,180,115,2,0,1,20,69,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0432,Bodorfa,102,66,1,0,1,0,37,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0476,Borszörcsök,302,203,2,0,7,0,130,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3025,Borzavár,628,424,3,0,23,0,249,28,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3092,Csabrendek,2452,1441,7,0,28,16,806,79,495,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1607,Csajág,730,458,2,0,12,4,201,14,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2025,Csehbánya,230,162,2,0,4,0,100,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2464,Csesznek,436,291,6,0,15,0,190,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3169,Csetény,1567,985,14,0,69,0,471,69,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0218,Csopak,1541,1208,9,0,62,27,707,34,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3287,Csót,878,572,13,0,14,10,320,14,197,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3281,Csögle,571,390,2,0,17,0,209,19,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1717,Dabronc,387,249,4,0,7,8,154,13,60,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2823,Dabrony,322,174,1,0,1,0,87,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2015,Dáka,332,233,3,0,7,3,101,13,102,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3227,Devecser,4104,2264,31,0,89,0,917,123,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1087,Doba,440,297,7,0,7,0,190,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2947,Döbrönte,202,155,0,0,3,1,96,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0636,Dörgicse,238,175,0,0,6,5,126,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0293,Dudar,1392,916,8,0,52,0,426,54,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3387,Egeralja,210,157,3,0,3,0,100,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1044,Egyházaskeszõ,431,255,3,0,3,6,129,11,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3394,Eplény,406,296,2,0,25,0,168,19,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1025,Farkasgyepû,322,235,1,0,10,5,122,10,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2436,Felsõörs,1067,793,5,0,61,19,508,41,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1274,Ganna,243,177,0,0,8,5,115,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0929,Gecse,385,229,0,0,2,8,136,5,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1671,Gic,304,221,0,0,3,0,98,9,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1819,Gógánfa,634,364,4,0,7,6,222,20,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2867,Gyepükaján,330,211,2,0,0,9,115,1,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0952,Gyulakeszi,566,356,5,0,5,6,206,16,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1536,Hajmáskér,2288,1301,9,0,53,0,524,109,583,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0789,Halimba,917,591,4,0,64,0,253,38,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2556,Hárskút,545,364,1,0,15,0,226,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0242,Hegyesd,144,104,3,0,5,11,51,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2580,Hegymagas,206,146,1,0,6,3,87,4,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2365,Herend,2797,1936,18,0,106,0,1009,171,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1508,Hetyefõ,87,61,0,0,0,0,35,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2075,Hidegkút,335,214,3,0,9,0,91,29,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2781,Homokbödöge,586,389,11,0,4,9,225,17,119,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0725,Hosztót,93,60,0,0,2,0,43,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2801,Iszkáz,339,214,4,0,3,0,139,7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1743,Jásd,630,437,5,0,15,0,270,30,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1914,Kamond,279,161,1,0,0,0,89,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1455,Kapolcs,324,197,3,0,4,5,102,12,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0874,Karakószörcsök,264,180,4,0,4,0,105,11,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1427,Káptalanfa,700,454,4,0,3,10,258,22,151,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0563,Káptalantóti,403,266,3,0,10,7,160,8,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1973,Kemeneshõgyész,453,273,5,0,2,13,126,15,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1247,Kemenesszentpéter,624,387,3,0,4,5,232,8,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2565,Kerta,544,362,3,0,10,0,156,27,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2603,Kékkút,77,60,1,0,2,0,34,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0542,Királyszentistván,369,281,4,0,16,0,69,32,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0793,Kisapáti,308,212,1,0,6,1,122,6,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2907,Kisberzseny,84,66,0,0,1,0,38,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2370,Kiscsõsz,109,64,3,0,3,0,38,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3017,Kislõd,1031,592,3,0,21,0,291,40,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0428,Kispirit,85,65,5,0,1,0,48,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2300,Kisszõlõs,99,53,0,0,1,0,29,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3018,Kolontár,655,398,4,0,18,0,181,32,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2585,Köveskál,364,268,1,0,5,3,154,20,82,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2345,Kõvágóörs,738,473,5,0,13,10,228,31,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2654,Kup,362,252,4,0,1,5,118,13,109,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1614,Külsõvat,660,399,4,0,18,8,183,13,169,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0406,Küngös,436,302,3,0,10,3,110,11,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1757,Lesencefalu,257,175,3,0,7,1,123,11,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2196,Lesenceistvánd,792,468,0,0,11,4,289,15,144,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1787,Lesencetomaj,797,427,0,0,9,10,256,14,128,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0455,Litér,1639,1075,7,0,57,7,551,43,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0556,Lovas,341,267,4,0,8,10,162,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0508,Lovászpatona,1024,607,7,0,9,10,383,23,172,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1885,Lókút,414,233,6,0,23,0,124,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2637,Magyargencs,513,308,6,0,7,13,132,9,139,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2043,Magyarpolány,1030,673,5,0,58,0,285,34,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0361,Malomsok,485,307,3,0,2,23,186,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2929,Marcalgergelyi,354,199,7,0,1,3,83,7,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2222,Marcaltõ,701,494,6,0,12,3,195,17,260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3221,Márkó,922,675,4,0,59,0,331,57,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0498,Megyer,35,15,0,0,0,0,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2713,Mencshely,225,162,1,0,2,0,87,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2356,Mezõlak,843,541,13,0,11,25,331,9,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0466,Mihályháza,651,400,2,0,1,29,240,4,122,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0453,Mindszentkálla,250,185,4,0,2,0,116,5,55,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2404,Monostorapáti,897,516,6,0,20,14,267,16,187,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2251,Monoszló,126,88,4,0,6,0,57,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2355,Nagyacsád,534,332,2,0,1,6,140,12,169,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2797,Nagyalásony,410,298,2,0,9,0,222,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1000,Nagydém,325,197,3,0,2,5,103,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2318,Nagyesztergár,985,653,6,0,43,0,391,39,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0826,Nagygyimót,508,358,6,0,3,7,250,4,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2140,Nagypirit,271,194,0,0,4,0,141,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2520,Nagytevel,446,316,4,0,6,6,196,12,90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1919,Nagyvázsony,1476,901,9,0,42,0,466,48,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0565,Nemesgörzsöny,602,403,3,0,5,23,236,9,125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0278,Nemesgulács,831,541,1,0,9,4,295,18,182,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0555,Nemeshany,329,217,1,0,5,5,139,5,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2175,Nemesszalók,789,480,7,0,8,18,281,12,150,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0219,Nemesvámos,2105,1548,6,0,85,0,834,118,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2842,Nemesvita,293,195,0,0,4,3,136,1,48,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1040,Németbánya,77,65,0,0,0,0,34,3,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1475,Noszlop,873,487,2,0,20,0,198,31,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2652,Nóráp,176,134,1,0,1,1,100,5,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2900,Nyárád,751,516,4,0,7,8,330,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2400,Nyirád,1505,916,6,0,24,16,418,56,391,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2651,Olaszfalu,913,661,4,0,25,0,302,191,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1659,Oroszi,116,66,3,0,2,0,43,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2391,Óbudavár,41,36,0,0,1,0,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2811,Öcs,178,123,1,0,4,0,59,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1009,Örvényes,138,111,1,0,5,8,76,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2545,Öskü,1860,1253,7,0,110,0,548,89,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2406,Õsi,1716,1005,11,0,54,0,437,64,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
