gisco_id,name,registered,turnout,invalid,blank,FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt,MAGYAR SZOCIALISTA PÁRT,MIÉP-Jobbik a Harmadik Út,MAGYAR KOMMUNISTA MUNKÁSPÁRT,SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT,MAGYAR DEMOKRATA FÓRUM,SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT,MAGYAR VIDÉK ÉS POLGÁRI PÁRT,KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,MCF ROMA ÖSSZEFOGÁS PÁRT,MAGYARORSZÁGI MUNKÁSPÁRT 2006,FIDESZ MAGYAR POLGÁRISZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,"FÜGGETLEN KISGAZDA-, NEMZETI EGYSÉG PÁRT",CENTRUM ÖSSZEFOGÁS MAGYARORSZÁGÉRT,SZABAD DEMOKRATÁK SZÖVETSÉGE-A MAGYAR LIBERÁLIS PÁRT,"FÜGGETLEN KISGAZDA, FÖLDMUNKÁS ÉS POLGÁRI PÁRT",FIDESZ-MagyarPolgári Szövetség Kereszténydemokrata Néppárt,CENTRUM Összefogás Magyarországért,FIDESZ- Magyar Polgári Szövetség KERESZTÉNYDEMOKRATA NÉPPÁRT,ZÖLDEK PÁRTJA,SZABAD DEMOKRATÁK SZÖVETSÉGE - A MAGYAR LIBERÁLIS PÁRT,"Független Kisgazda-, Nemzeti Egység Párt",Magyar Demokrata Fórum,Magyar Kommunista Munkáspárt,Fidesz-Magyar Polgári Szövetség Kereszténydemokrata Néppárt,FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,FIDESZ-MAGYARPOLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,MIÉP-JOBBIK A HARMADIK ÚT,FÜGGETLEN KISGAZDA FÖLDMUNKÁS ÉS POLGÁRI PÁRT,KERESZTÉNYDEMOKRATAPÁRT KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,"FÜGGETLEN KISGAZDA -, NEMZETI EGYSÉG PÁRT",FIDESZ-MagyarPolgári Szövetség KERESZTÉNYDEMOKRATA NÉPPÁRT,FIDESZ-Magyar Polgári Szövetség KERESZTÉNYDEMOKRATA NÉPPÁRT,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,MIÉP - JOBBIK A HARMADIK ÚT,FIDESZ Magyar Polgári Szövetség Kersztény Demokrata Néppárt,MAGYAR DEMOKRATA FORUM,Szabad Demokraták Szövetsége,Magyar Szocialista Párt,MAGYAROK EGYMÁSÉRT SZÖVETSÉGE,KERESSZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,MCF Roma Összefogás Párt,Szabad Demokraták Szövetsége- a Magyar Liberális Párt,MIÉP- Jobbik a Harmadik Út,Kereszténydemokratapárt Keresztényszociális Centrum Összefogás,FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT,KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS,FIDESZ- MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA NÉPPÁRT,Szabad Demokraták Szövetsége a Magyar Liberális Párt,FIDESZ - Magyar Polgári Szövetség Kereszténydemokrata Néppárt
HU_1612,Borsodgeszt,240,163,5,0,0,52,3,0,0,6,6,1,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0670,Borsodivánka,421,318,5,0,0,180,3,0,0,5,10,2,0,0,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0531,Borsodnádasd,2787,1699,18,0,0,982,43,0,0,63,121,5,0,0,0,0,0,0,0,0,447,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3020,Borsodszentgyörgy,1061,622,6,0,0,235,24,0,0,18,11,1,0,0,0,0,0,0,0,0,324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1679,Borsodszirák,908,587,7,0,0,173,12,0,0,18,7,4,0,0,0,0,0,0,0,0,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2742,Bódvalenke,117,75,2,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3330,Bódvarákó,103,56,0,0,0,26,1,0,0,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0592,Bódvaszilas,943,666,8,0,0,286,9,0,0,19,10,2,0,0,0,0,0,0,0,0,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3100,Bózsva,168,116,1,0,0,46,0,0,0,2,2,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0530,Bõcs,2092,1292,11,0,0,538,45,0,0,64,35,3,0,0,0,0,0,0,0,0,587,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2789,Bükkaranyos,1100,621,5,0,0,295,18,0,0,26,26,0,0,0,0,0,0,0,0,0,242,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1359,Bükkábrány,1427,985,6,0,0,480,10,0,0,35,39,1,0,0,0,0,0,0,0,0,408,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1940,Bükkmogyorósd,144,103,1,0,0,66,3,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0802,Bükkszentkereszt,1031,657,4,0,0,312,18,0,0,30,27,3,0,0,0,0,0,0,0,0,256,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3288,Bükkzsérc,909,620,5,0,0,257,29,0,0,19,9,1,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2397,Büttös,197,127,7,0,0,84,1,0,0,7,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0393,Cigánd,2421,1080,10,0,0,672,19,0,0,22,19,0,0,0,0,0,0,0,0,0,331,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0849,Csenyéte,221,154,1,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0697,Cserépfalu,877,614,5,0,0,281,15,0,0,35,20,0,0,0,0,0,0,0,0,0,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2557,Cserépváralja,417,334,2,0,0,158,10,0,0,6,4,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2845,Csernely,707,379,17,0,0,179,23,0,0,19,6,4,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3411,Csincse,480,315,7,0,0,194,12,0,0,5,5,2,0,0,0,0,0,0,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2077,Csobaj,626,395,4,0,0,219,1,0,0,5,6,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0533,Csobád,573,415,13,0,0,167,13,0,0,3,7,0,0,0,0,0,0,0,0,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1428,Csokvaomány,758,513,7,0,0,307,9,0,0,6,9,1,0,0,0,0,0,0,0,0,170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1135,Damak,197,144,1,0,0,47,3,0,0,4,4,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0771,Dámóc,337,200,3,0,0,80,2,0,0,4,4,1,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3195,Debréte,22,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1052,Detek,226,163,0,0,0,103,3,0,0,1,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0468,Dédestapolcsány,1332,815,12,0,0,442,26,0,0,27,28,4,0,0,0,0,0,0,0,0,270,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2569,Domaháza,713,351,8,0,0,123,23,0,0,8,3,1,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0612,Dövény,235,161,0,0,0,46,7,0,0,3,4,0,0,0,0,0,0,0,0,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2766,Dubicsány,255,198,1,0,0,111,5,0,0,7,5,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1072,Edelény,8463,5729,48,0,0,2246,89,0,0,220,110,3,0,0,0,0,0,0,0,0,2997,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0586,Egerlövõ,494,365,3,0,0,112,9,0,0,9,4,0,0,0,0,0,0,0,0,0,226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0467,Emõd,4369,2508,18,0,0,1141,71,0,0,113,75,3,0,0,0,0,0,0,0,0,1076,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3304,Encs,5313,3690,34,0,0,1520,84,0,0,112,71,9,0,0,0,0,0,0,0,0,1831,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2532,Erdõbénye,1102,710,11,0,0,218,33,0,0,15,14,0,0,0,0,0,0,0,0,0,415,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2250,Erdõhorváti,512,371,1,0,0,75,7,0,0,16,8,0,0,0,0,0,0,0,0,0,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1335,Égerszög,72,57,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1255,Fancsal,307,216,3,0,0,110,2,0,0,9,9,3,0,0,0,0,0,0,0,0,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3427,Farkaslyuk,1309,669,6,0,0,511,12,0,0,13,19,0,0,0,0,0,0,0,0,0,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0274,Fáj,176,135,2,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0817,Felsõberecki,230,141,2,0,0,25,4,0,0,4,4,1,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0974,Felsõdobsza,687,415,8,0,0,145,5,0,0,12,7,0,0,0,0,0,0,0,0,0,236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2970,Felsõgagy,126,91,1,0,0,31,1,0,0,2,2,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3172,Felsõkelecsény,321,212,2,0,0,130,0,0,0,4,4,0,0,0,0,0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3276,Felsõnyárád,859,579,2,0,0,414,10,0,0,11,7,1,0,0,0,0,0,0,0,0,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0758,Felsõregmec,177,100,2,0,0,19,1,0,0,0,4,2,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3167,Felsõtelekes,653,389,6,0,0,218,1,0,0,20,10,1,0,0,0,0,0,0,0,0,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2353,Felsõvadász,367,217,6,0,0,111,2,0,0,2,5,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0284,Felsõzsolca,5619,3665,22,0,0,1813,74,0,0,177,164,8,0,0,0,0,0,0,0,0,1379,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2523,Filkeháza,81,71,1,0,0,5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1793,Fony,277,177,3,0,0,53,4,0,0,6,3,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3048,Forró,1804,1313,21,0,0,474,15,0,0,30,15,3,0,0,0,0,0,0,0,0,737,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2212,Fulókércs,234,148,9,0,0,79,2,0,0,2,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1710,Füzér,419,324,2,0,0,51,17,0,0,14,3,2,0,0,0,0,0,0,0,0,233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0646,Füzérkajata,120,91,2,0,0,62,4,0,0,4,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1137,Füzérkomlós,304,206,3,0,0,45,1,0,0,8,1,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1036,Füzérradvány,298,216,2,0,0,58,3,0,0,10,4,0,0,0,0,0,0,0,0,0,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0549,Gadna,166,120,2,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2873,Gagyapáti,24,12,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2830,Gagybátor,171,125,1,0,0,77,2,0,0,4,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0374,Gagyvendégi,172,120,1,0,0,61,1,0,0,4,2,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1929,Galvács,102,86,1,0,0,16,1,0,0,2,5,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1090,Garadna,351,287,3,0,0,82,8,0,0,6,4,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2371,Gelej,526,372,6,0,0,161,7,0,0,5,12,1,0,0,0,0,0,0,0,0,176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1560,Gesztely,2184,1410,20,0,0,649,27,0,0,32,33,12,0,0,0,0,0,0,0,0,629,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2156,Girincs,544,365,12,0,0,200,5,0,0,7,10,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1313,Golop,515,351,3,0,0,151,9,0,0,6,3,1,0,0,0,0,0,0,0,0,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0970,Gömörszõlõs,78,49,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1593,Gönc,1740,1162,21,0,0,425,27,0,0,17,33,0,0,0,0,0,0,0,0,0,635,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1864,Göncruszka,517,307,3,0,0,139,8,0,0,4,6,0,0,0,0,0,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0506,Györgytarló,450,309,11,0,0,198,0,0,0,2,2,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2794,Halmaj,1390,798,6,0,0,356,26,0,0,36,14,2,0,0,0,0,0,0,0,0,352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1122,Hangács,535,328,5,0,0,92,1,0,0,7,7,2,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2510,Hangony,1323,716,19,0,0,344,57,0,0,28,21,0,0,0,0,0,0,0,0,0,245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0584,Harsány,1630,979,1,0,0,338,25,0,0,51,39,6,0,0,0,0,0,0,0,0,514,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1270,Háromhuta,134,113,2,0,0,60,1,0,0,5,4,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0246,Hegymeg,92,69,0,0,0,22,2,0,0,4,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2218,Hejce,227,183,2,0,0,49,3,0,0,5,5,1,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0665,Hejõbába,1180,619,8,0,0,355,6,0,0,12,18,0,0,0,0,0,0,0,0,0,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0460,Hejõkeresztúr,868,570,5,0,0,260,8,0,0,31,20,1,0,0,0,0,0,0,0,0,240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0228,Hejõkürt,262,175,2,0,0,88,0,0,0,3,8,1,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1678,Hejõpapi,912,489,9,0,0,299,10,0,0,17,15,1,0,0,0,0,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1215,Hejõszalonta,531,324,2,0,0,130,0,0,0,10,8,2,0,0,0,0,0,0,0,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3013,Hercegkút,573,475,4,0,0,87,6,0,0,18,6,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1583,Hernádbûd,122,100,4,0,0,44,0,0,0,2,4,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0939,Hernádcéce,168,110,1,0,0,59,1,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2416,Hernádkak,1118,803,12,0,0,377,18,0,0,55,22,4,0,0,0,0,0,0,0,0,308,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2182,Hernádkércs,261,183,5,0,0,66,0,0,0,7,1,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3120,Hernádnémeti,2742,1632,17,0,0,757,55,0,0,49,47,2,0,0,0,0,0,0,0,0,691,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2488,Hernádpetri,167,92,2,0,0,23,2,0,0,1,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1713,Hernádszentandrás,325,198,0,0,0,76,4,0,0,7,1,0,0,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2497,Hernádszurdok,171,134,0,0,0,36,2,0,0,3,1,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1984,Hernádvécse,606,354,9,0,0,96,3,0,0,0,3,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0800,Hét,434,289,2,0,0,204,1,0,0,1,18,1,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1169,Hidasnémeti,874,559,2,0,0,280,10,0,0,15,7,1,0,0,0,0,0,0,0,0,241,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2567,Hidvégardó,547,386,6,0,0,190,3,0,0,12,5,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3116,Hollóháza,857,514,2,0,0,196,14,0,0,31,12,1,0,0,0,0,0,0,0,0,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
