gisco_id,name,registered,turnout,invalid,blank,Abeceda,AMD-HSM,AM,ASH-SUH-SSU,A-HSS,A-HSP,BUZ-PGS-HRS,DLS,DSŽ,GR,HDZ-HGS,HDS-JH,HSS-ZS-SP,HSLS,HSP,HSP-HČSP,HL,HRAST,HKDU,NL [Neovisna lista],NH,OS,SDP-HNS-IDS-HSU,SPH,SRP,SHZ,VH,ZL,SP-A-HSS,DSRS,HDSS,HDZ,HSS,HSP-HS,HDSSB,JH,ZS (2004),Zeleni HR,HSZ,SDSS,ABH-JH,HES,HSLS-ZDS,MDS,Bešić,Bratić,Hodžić [Nedžad Hodžić],KLJUČ,Prljaskaj,Malići,Mitrevski,Prekpalaj [Nikolle Prekpalaj],Ružnić,Sulejmani,Tabaković,Tanković,DSBSB,UZARH,UAZŽ,UGANMP,SDA,HDZ-DC,H21,ZNL,ZZ,SNS-DPS,Cvetanović,Parić,Mikić,Milošević [Slobodan Milošević],Pupovac,Resan,Simić,Stanimirović,Tekić,Vuković,Ajduković,Džakula,USOBŽ,Rodić,SP-A-HSS-DPS,HDS,SDP-HNS-IDS,ČBK-MSJ,Danjek,Komak,Vojta,ČBK-MSJ-ČBS,SSRH,Jankovics,Šoja,SMU,ZDS,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,ASH-SUH,Dedić,Filima,Gušani,Hasanović,Ignac,Ivanišević,Jelenić,Kajtazi,Kostelnik,Memedi [Nazif Memedi],Mešić [Alija Mešić],Metzinger,UZRIBŽR,Petter,Šajtoš,Tolj,Trischler,Zavacki,UZBRM,UROBŽ,UZRH,MRUHSB,KRUH,URH,HRDS,CPI EU,URZZŽ,Bejahad,UZRIBŽR-RUU,PKUFC,NNZ/DG,PKUMK,Radin,ASH-SUH-SSU-RI,RI-ASH-SUH,ISDNS,Ladonja,DSZ,AM-RI-SUH
HR_05347,Zupanja,12750,6574,83,0,11,0,29,22,0,19,136,0,29,0,0,40,0,130,100,154,189,45,17,0,0,0,2356,0,8,14,0,12,23,37,0,2249,105,0,730,0,23,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05355,Otok,6127,3730,72,0,13,0,16,7,0,12,42,0,21,0,0,14,0,141,40,83,51,11,9,0,0,0,941,0,4,8,0,6,8,9,0,1797,75,0,337,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05363,Rakovec,1040,904,7,0,0,0,2,1,0,2,8,0,2,3,0,0,0,9,21,7,48,0,0,6,0,2,266,0,2,0,2,2,0,2,4,157,316,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05380,Kostrena,3821,2389,33,0,1,14,0,0,0,12,170,0,10,0,0,0,18,48,47,70,157,6,2,84,0,0,1104,0,5,1,11,12,16,0,0,415,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,61,2,49,4,0
HR_05398,Marija Gorica,1966,1266,28,0,0,1,9,8,0,3,32,0,9,2,0,0,39,29,25,17,83,46,4,5,0,1,536,0,4,1,0,1,10,2,0,328,0,0,0,0,5,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05401,Zumberak,1108,535,16,0,8,5,1,0,0,0,15,0,1,0,0,0,59,10,37,3,20,4,0,2,0,0,145,0,2,0,0,4,0,0,0,172,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
HR_05410,Velika Gorica,57985,36615,604,0,39,78,150,208,534,95,1348,0,175,36,4,0,0,1370,922,1111,2580,791,23,619,0,0,15295,0,65,0,74,152,1,0,106,12,1240,0,0,0,96,0,0,0,1,17,0,0,3,0,64,3,14,0,0,0,2,1,1,8,0,0,0,0,0,7533,67,66,128,25,3,0,1,4,21,3,2,10,1,3,0,0,0,0,0,0,7,2,1,1,1,0,0,6,2,0,0,1,0,3,0,0,0,2,0,0,1,0,0,11,0,7,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0
HR_05428,Orle,1774,1048,22,0,2,0,6,5,68,2,19,0,6,2,0,0,0,36,19,17,28,5,0,6,0,0,524,0,2,0,0,3,0,0,6,0,47,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05436,Zapresic,22841,14561,252,0,12,19,51,97,0,27,538,0,63,12,1,0,210,503,523,447,1159,610,31,76,3,12,6278,0,14,6,22,52,80,20,0,2554,0,0,0,0,84,0,84,0,42,8,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,21,22,30,4,0,0,0,0,4,0,0,4,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,3,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05444,Pokupsko,1974,1264,29,0,6,5,7,15,23,4,27,0,8,4,0,0,0,31,44,15,41,20,2,7,0,0,385,0,2,0,1,8,0,0,18,0,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05452,Kravarsko,1685,1053,23,0,2,1,7,13,21,6,20,0,3,2,0,0,0,28,26,11,70,17,1,10,0,0,328,0,3,0,3,5,0,0,6,0,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05479,Bistra,5802,3555,77,0,3,8,11,29,0,12,122,0,17,3,0,0,65,89,223,73,254,40,7,19,2,2,1238,0,4,1,5,14,31,3,0,966,0,0,0,0,18,0,18,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05487,Luka,1182,663,22,0,0,0,4,4,0,5,24,0,6,0,0,0,35,20,12,18,55,14,1,5,0,0,225,0,0,0,0,2,4,1,0,158,0,0,0,0,3,0,11,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05495,Dubravica,1277,774,16,0,0,1,5,7,0,3,16,0,4,3,0,0,49,16,25,5,51,11,2,2,0,0,244,0,3,0,1,1,9,2,0,269,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05509,Bedenica,1184,740,11,0,1,1,2,9,0,3,17,0,4,2,0,0,0,31,8,7,43,3,0,11,0,2,321,0,5,0,1,4,0,0,0,196,40,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05517,Stupnik,3247,1950,34,0,1,1,8,0,0,3,83,0,14,0,0,0,112,60,75,54,133,28,1,32,0,0,724,0,1,0,0,6,0,0,0,399,0,0,0,0,0,0,0,0,17,1,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,11,8,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
HR_05525,Jesenje,1335,914,34,0,2,2,2,10,4,0,21,0,2,0,0,0,0,0,7,5,42,5,5,3,3,0,380,0,3,1,0,2,0,0,8,295,33,0,0,0,9,0,6,0,2,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05533,Kumrovec,1467,937,33,0,1,5,6,5,13,2,21,0,11,0,0,0,0,0,19,11,58,4,1,5,1,0,434,0,1,0,0,3,0,0,7,199,26,0,0,0,11,0,9,0,2,3,33,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05541,Novi Golubovec,859,569,12,0,0,1,1,3,1,2,16,0,1,0,0,0,0,0,8,2,20,7,2,0,1,0,255,0,1,1,0,1,0,0,2,187,19,0,0,0,6,0,2,0,2,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05550,Majur,1739,742,12,0,4,0,2,2,9,8,19,0,0,1,0,0,0,7,39,14,10,0,1,4,0,0,200,0,2,0,1,3,0,0,2,0,66,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1,1,1,31,10,3,3,3,56,1,4,51,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05568,Ribnik,532,277,7,0,2,1,1,0,0,1,1,0,0,0,0,0,84,3,7,2,11,1,2,4,0,0,99,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05576,Tounj,1108,600,17,0,3,2,2,0,0,9,20,0,6,0,0,0,32,9,15,12,18,0,0,5,0,0,137,0,0,0,0,1,0,0,0,157,0,0,0,0,0,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,2,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
HR_05584,Veliki Bukovec,1226,877,15,0,1,1,2,3,7,3,15,0,1,0,0,0,0,0,41,5,51,12,9,10,1,0,422,0,0,1,0,1,0,0,1,135,107,0,0,0,2,0,4,0,7,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05592,Kalinovac,1380,912,14,0,2,2,2,4,0,4,14,0,4,1,0,0,0,40,15,8,38,1,0,2,1,0,353,0,4,0,3,3,0,2,10,297,47,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05606,Kalnik,1235,718,20,0,0,0,3,5,0,2,3,0,4,1,0,0,0,22,4,6,34,5,0,5,0,0,259,0,0,0,2,3,0,1,37,138,138,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05614,Novo Virje,1054,606,20,0,0,1,4,2,0,2,14,0,5,0,0,0,0,16,7,7,18,4,0,4,0,1,247,0,1,0,0,2,0,0,2,102,127,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05622,Severin,783,460,6,0,0,0,1,4,0,0,14,0,1,0,0,0,0,26,25,4,18,1,0,8,0,0,157,0,1,0,0,0,0,3,4,79,91,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,4,0,1,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05649,Sandrovac,1623,949,13,0,3,5,3,10,0,3,10,0,2,0,0,0,0,54,20,4,20,5,0,5,0,2,299,0,2,0,2,1,0,0,4,250,194,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,1,0,2,0,0,1,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05657,Velika Trnovitica,1266,757,10,0,0,0,1,6,0,2,12,0,5,1,0,0,0,22,57,10,28,2,0,4,0,0,242,0,2,0,1,1,0,3,8,189,120,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05665,Zrinski Topolovac,748,430,5,0,0,0,0,2,0,1,2,0,0,0,0,0,0,65,12,0,7,1,0,4,0,0,114,0,0,0,0,0,0,0,2,146,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05673,Bukovlje,2952,1624,29,0,4,0,1,5,0,4,23,0,12,0,0,6,0,10,128,78,24,10,7,0,0,0,598,0,3,4,0,1,5,4,0,510,23,0,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05681,Dragalic,1599,704,16,0,0,0,4,3,0,0,11,0,4,0,0,5,0,5,21,15,15,1,2,0,0,0,221,0,2,2,0,0,1,3,0,197,75,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05690,Gornja Vrba,2346,1255,13,0,1,0,6,7,0,6,13,0,8,0,0,6,0,19,249,7,24,13,3,0,0,0,345,0,2,0,0,3,2,2,0,358,27,0,132,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05703,Sikirevci,2286,1249,40,0,5,0,8,1,0,3,32,0,3,0,0,2,0,15,50,43,11,7,1,0,0,0,251,0,3,1,0,1,8,4,0,500,83,0,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05711,Galovac,1130,646,13,0,2,0,4,2,5,1,7,0,4,0,241,6,0,16,9,22,10,10,0,6,0,1,243,0,2,1,0,2,0,0,0,0,11,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05720,Kukljica,997,540,9,0,4,0,8,6,3,4,7,0,1,0,159,4,0,13,15,17,18,3,0,15,0,0,228,0,2,0,0,2,0,0,0,0,5,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05738,Povljana,730,384,3,0,2,0,2,6,3,1,11,0,1,0,147,0,0,21,4,2,4,2,0,9,0,0,138,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05746,Privlaka,2602,1146,18,0,3,0,11,4,3,3,29,0,7,0,328,8,0,43,40,159,26,11,0,15,0,3,387,0,2,0,0,4,0,0,0,0,4,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05754,Tkon,711,424,13,0,3,0,3,7,5,4,9,0,0,0,92,3,0,11,4,19,19,18,0,17,0,2,153,0,2,2,0,3,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05762,Donja Moticina,1479,963,12,0,1,0,2,6,0,2,6,0,0,0,0,0,0,1,0,8,6,7,0,9,0,0,160,0,0,0,0,1,3,38,1,173,14,18,490,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05789,Magadenovac,1765,1100,21,0,2,0,4,14,0,2,21,0,2,0,0,0,0,8,0,11,10,3,0,24,0,0,277,0,4,0,0,0,1,16,12,191,89,24,290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,59,1,0,55,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05797,Vladislavci,1933,1021,20,0,1,4,2,0,0,5,23,0,6,0,0,0,0,7,0,8,35,2,0,9,0,0,244,0,6,0,1,1,1,6,4,230,5,43,255,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05819,Pirovac,2066,1113,33,0,3,0,4,2,2,1,16,0,5,0,321,10,0,22,17,29,22,15,0,121,0,2,305,0,4,1,0,2,0,0,0,0,120,0,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05827,Rogoznica,2793,1557,21,0,8,0,3,3,2,1,31,0,6,0,606,5,0,40,12,52,26,5,0,206,0,1,425,0,3,0,0,1,0,0,0,0,4,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
