gisco_id,name,registered,turnout,invalid,blank,Abeceda,AM,ASH-JS-DSŽ-ZS-HRS,A-HSS,DLS,DC,GS,HČSP,HDZ,HKDS-KSU,HNS,HSLS-HSS,HSM,HSP,HSU,HP (2005),JH,LH-ISDF-SRP-HSD,NL [Neovisna lista],SDP,ZL,Zeleni HR,ASH-HRS-ZS,DSRS,DSŽ,HKDS,HDSSB,SBHS,SDSS,ASH-DSŽ-ZS-HRS,DSŽ-ZS,HKDU,HRS-ASH-ZS,HSLS-HSS-ZDS,HSN,HSZ,ZBOR,3M,Bratić,Daka,Hamzić,Hodžić [Nedžad Hodžić],Imširević,Krasnić,UBBDRH,Mitrevski,Prekpalaj [Frok Prekpalaj],Ružnić,Shehu,Tabaković,Tanković,ZS-ZA-DC,HES,HSU-DSU,Atanacković,Crnković,Čanak,Dejanović,Dubaić,Džakula,Gajica,Hinić,Jandrić,Javorina-Šolaja,Kosić,Leskovac,Livada,Lubovac,Lukić,Marić,Medaković,Pupovac,Stanimirović,Šušak,HDSS,Bilek,Vlado Cabrnoh,Čuhnil,Fofonja,Kopecky,Kuric,Malina,Miler,Vaniček-Fila,Jankovics,Ruksinski,Sekereš,Šoja,Varga,DGS,HSS-HSLS-ZS-ZDS,PGS-SBHS-MDS-DLS,SDP-SDA,Bajić,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,Burda,Filima,SBHS-MDS,Hasanović,Ignac,Kalanjoš,Kostelnik,Kostić,Memedi [Nazif Memedi],Momirović-Dedić,Neugebauer,NSNAH,Rac,Seferović,Trischler,Zavacki,Radin,Slama,Stefan,HSLS-HSS-PGS,Lončar,Alijansa,HDS,ISDNS-SU,IDS,ZA-SPOT,ZS-ASH-HRS-JS,SHB
HR_05207,Zadar,69456,39386,579,0,23,138,102,46,44,559,89,131,16028,153,2651,1008,313,1286,2077,27,409,153,87,12023,0,316,0,0,0,0,1,0,152,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,7,3,0,0,20,0,0,0,7,8,2,2,4,15,55,13,0,4,3,30,22,1,1,6,2,94,34,37,0,0,0,1,0,1,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0
HR_05215,Zagorska Sela,997,628,16,0,0,0,0,14,0,3,2,2,190,0,59,0,5,8,31,0,2,5,0,162,0,0,0,0,0,3,0,0,0,0,3,0,2,114,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05223,Zagvozd,1444,851,3,0,1,1,7,1,2,10,0,12,595,4,9,40,4,35,16,3,60,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05231,Zazablje,819,599,14,0,1,0,2,2,0,0,1,1,355,3,2,160,1,11,12,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05240,Zdenci,1983,1245,25,0,2,0,0,15,0,1,1,0,384,0,50,270,5,32,46,3,4,2,2,284,0,2,2,5,2,1,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,0,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05258,Zemunik Donji,2486,1164,26,0,5,7,5,6,2,7,3,8,670,4,10,34,9,93,36,1,11,2,1,156,0,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05266,Zlatar,5388,3104,78,0,3,0,0,132,0,11,4,7,915,0,264,0,26,116,193,10,3,6,0,925,7,0,0,0,0,6,0,0,0,0,10,1,6,364,7,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05274,Zlatar-Bistrica,2311,1555,43,0,2,0,0,30,0,4,1,2,331,0,169,0,14,17,134,2,4,7,0,569,6,0,0,0,0,3,0,0,0,0,4,3,8,196,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05282,Zmijavci,1981,1067,6,0,0,0,0,0,0,8,0,49,813,5,18,29,1,38,20,1,4,0,19,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05304,Zakanje,1995,1321,23,0,3,9,0,20,0,13,4,4,461,0,35,0,17,145,53,1,6,2,6,332,6,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0
HR_05312,Zminj,2922,1819,79,0,4,4,0,3,0,0,0,0,260,0,48,0,12,10,153,1,4,8,0,419,0,0,0,0,0,0,0,0,0,0,7,7,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,27,0,0,6,21,704,5,7,0
HR_05339,Krasic,2639,1550,35,0,1,10,0,4,0,29,6,13,828,0,39,0,19,57,58,8,6,6,13,221,1,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0
HR_05347,Zupanja,12791,6354,75,0,7,0,0,11,0,112,5,11,2707,0,243,267,46,219,338,6,14,18,0,1821,0,0,8,0,0,0,400,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05355,Otok,10848,6254,130,0,4,2,2,16,4,49,4,58,3982,8,76,287,31,141,294,43,29,7,4,815,0,11,6,0,0,0,184,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05363,Rakovec,1043,956,6,0,1,0,0,5,0,0,1,0,210,0,43,445,3,4,35,0,7,0,2,172,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05380,Kostrena,3696,2339,29,0,0,19,0,3,0,0,0,0,658,0,195,0,16,68,108,1,6,23,0,993,0,0,0,0,0,0,0,0,0,0,8,10,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,14,0,0,1,1,1,0,0,1,3,0,0,0,0,2,0,0,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,116,0,0,0,15,27,6,5,0
HR_05398,Marija Gorica,1920,1204,21,0,2,8,0,4,0,15,1,1,435,2,39,0,9,18,52,1,2,4,4,421,11,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05401,Zumberak,1183,599,18,0,8,0,0,8,0,6,2,3,245,0,12,0,3,33,17,7,2,3,3,154,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
HR_05410,Velika Gorica,57128,36152,443,0,41,123,0,122,0,0,0,59,12760,0,1788,2369,303,792,451,17,599,95,24,12907,204,0,135,0,0,0,2,0,0,0,155,0,0,0,0,0,23,0,0,1,2,3,1,0,8,1,6,4,0,0,13,705,41,1496,4,5,3,0,1,10,20,4,0,4,3,16,15,3,5,0,4,40,14,3,0,2,0,4,0,3,1,0,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0
HR_05428,Orle,1788,1083,26,0,0,8,0,9,0,0,0,2,287,0,38,122,6,29,17,3,16,2,1,431,6,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05436,Zapresic,22341,14103,156,0,8,36,0,32,0,122,8,32,4394,36,580,0,136,483,834,2,46,41,57,5959,70,0,58,0,0,0,0,0,0,0,65,0,0,0,0,62,0,0,0,0,0,2,1,0,1,0,0,1,1,1,5,0,3,0,3,1,0,0,0,6,1,2,0,2,1,6,3,0,0,1,0,9,5,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,6,628,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05444,Pokupsko,2032,1378,32,0,6,5,0,17,0,0,0,3,750,0,38,143,14,19,15,1,23,5,0,223,2,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05452,Kravarsko,1635,1106,21,0,0,3,0,9,0,0,0,7,563,0,34,120,10,28,9,2,21,4,0,202,2,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05479,Bistra,5567,3418,54,0,5,13,0,16,0,14,3,5,1552,8,119,0,41,85,190,1,9,7,6,972,28,0,7,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,219,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05487,Luka,1165,673,11,0,0,5,0,4,0,4,3,0,316,1,15,0,11,16,29,0,1,1,0,183,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05495,Dubravica,1294,811,13,0,1,5,0,7,0,5,0,2,371,3,21,0,6,25,31,1,2,0,2,183,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05509,Bedenica,1205,737,8,0,1,0,0,7,0,0,1,0,202,1,149,91,4,16,23,0,0,1,5,204,3,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05517,Stupnik,3103,1756,32,0,4,3,0,19,0,28,7,4,591,0,71,0,23,66,96,2,17,3,16,564,10,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0
HR_05525,Jesenje,1322,1045,26,0,2,0,0,1,0,4,1,2,485,0,208,0,2,9,53,0,1,1,0,171,1,0,0,0,0,4,0,0,0,0,0,1,2,62,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05533,Kumrovec,1496,985,21,0,4,0,0,9,0,4,2,1,367,0,46,0,9,7,51,0,1,2,0,363,2,0,0,0,0,1,0,0,0,0,3,0,2,79,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05541,Novi Golubovec,863,618,12,0,0,0,0,2,0,1,0,0,294,0,85,0,4,2,19,0,0,2,0,142,1,0,0,0,0,0,0,0,0,0,2,1,1,44,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05550,Majur,1664,810,22,0,0,3,0,1,0,0,0,2,425,0,29,33,5,32,8,7,19,7,3,93,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,34,8,11,5,8,1,14,5,1,1,2,0,15,2,5,1,1,3,43,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05568,Ribnik,578,323,18,0,0,2,0,7,0,0,0,1,78,0,7,0,4,6,17,4,2,1,0,101,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
HR_05576,Tounj,1128,691,22,0,6,3,0,3,0,6,0,1,328,0,39,0,5,34,51,0,2,1,15,111,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
HR_05584,Veliki Bukovec,1280,950,10,0,0,0,0,12,0,0,0,1,212,0,290,0,4,85,21,2,0,2,0,191,0,0,0,0,0,2,0,0,0,0,1,2,1,112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05592,Kalinovac,1407,913,12,0,2,0,0,7,0,0,0,0,313,2,28,220,7,16,38,1,0,3,1,240,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05606,Kalnik,1277,871,14,0,1,0,0,13,0,0,0,0,209,3,32,320,0,4,23,0,0,1,0,183,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05614,Novo Virje,1091,645,12,0,0,0,0,4,0,0,0,0,157,1,10,256,9,8,17,0,1,1,2,150,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05622,Severin,842,525,11,0,1,0,0,6,0,0,0,0,131,1,3,167,9,32,21,1,0,1,1,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05649,Sandrovac,1701,1048,19,0,0,0,0,4,0,0,2,3,312,0,14,374,3,32,65,0,3,1,1,177,4,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,2,0,0,0,0,1,1,1,1,0,1,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05657,Velika Trnovitica,1327,852,20,0,0,0,0,6,0,0,0,0,269,1,23,274,2,42,41,0,3,1,1,151,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05665,Zrinski Topolovac,773,508,5,0,0,0,0,15,0,0,0,1,181,0,8,215,1,6,8,1,1,1,1,53,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05673,Bukovlje,2771,1562,15,0,7,0,0,2,0,11,2,4,717,0,65,13,19,125,45,2,4,4,0,447,0,0,1,0,0,0,68,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05681,Dragalic,1611,744,10,0,1,0,0,2,0,9,0,2,297,0,20,57,3,12,36,0,2,2,0,242,0,0,1,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,1,0,2,0,3,1,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05690,Gornja Vrba,2232,1190,24,0,1,0,0,4,0,23,2,1,501,0,44,26,12,133,59,0,3,3,0,297,0,0,4,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05703,Sikirevci,2293,1218,30,0,0,0,0,11,0,4,2,5,651,0,30,54,7,45,44,3,1,0,0,200,0,0,4,0,0,0,124,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05711,Galovac,1081,647,19,0,1,3,1,3,1,3,1,1,347,1,59,41,3,15,35,0,0,1,3,102,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
