gisco_id,name,registered,turnout,invalid,blank,DZMH,Kučera,HSS,SMU,ASH,LH,DSU-SN,HČSP-HKDU,HDRS,HDSS-HDC-DPS,HDZ,HGSS-HKDS,HNS-SBHS,HPS,HRZ,HSLS-DC,HSP,HSP1861,HSU,HB-HIP,HDS,HP (2005),HR,NL [Neovisna lista],Zec,POL-INS,SDP,SRP,DSRS,SHB,ZS-Zeleni-SND-SNA,Zeleni HR,Kuzhnini,ZAOBŽ,Reçica,SSDRH,Tabaković,SDA,Alijansa,HRS,HDS-HKDS-HGSS,HND,Levaković,SDP-LIBRA,DGS,HDSS,HNS,HPSS-1904,HSP-ZDS-MS,SDU,HES,HNS-PGS,HDS-HDRS,Pavlek,ZS-SNA-PGSU-Zeleni-SND,HDRS-HDS-JHS,HGSS,HKDS,HDD,HP (2000),KSU,Antić,Živković,Maslina,RUSNAK,RiU-Z,RiU-O,LS,TB-SU,NNZ/DG,Memedi [Nazif Memedi],KUD-V,NSNH,SRURH,Ukrajina-SB,SSRH,SBHS-PGS,LIBRA,DSU,HPS-HP,Adamović,SDP-LS,Bakula,SDSS,SNS,HSP-ZDS,ASH-JS,SDP-LIBRA-LS,SHP,DSZ,HGSS-HDS,Petter,PPS,ZSR,U.P.D.K.,Bognolo,FDI,Poropat,Radin,DAN,HČSP-HKDU-HDSS,Ciganović,SDP-IDS
HR_01082,Djurmanec,3630,2554,138,0,0,0,247,0,0,9,8,13,0,0,978,14,0,10,0,41,0,13,223,11,2,3,0,6,0,6,0,5,0,4,23,0,0,0,0,1,0,0,7,8,0,6,0,416,3,75,185,4,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01104,Erdut,8065,4120,118,0,84,7,90,5,0,180,8,13,0,16,903,0,118,5,6,159,164,5,67,19,0,1,2,4,0,4,0,20,6,2,0,11,0,0,0,1,0,0,7,3,10,9,4,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4329,329,0,0,0,0,0,0,0,275,61,30,0,0,0,0,0,0,0,0
HR_01112,Ernestinovo,2112,1249,26,0,73,8,65,14,0,6,2,3,0,6,501,0,39,5,1,37,127,15,39,7,0,0,0,8,0,3,0,5,1,2,0,3,0,0,0,0,0,0,1,1,7,0,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,0,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0
HR_01139,Ervenik,2076,656,24,0,0,0,2,0,2,50,0,1,0,0,8,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,45,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,277,0,0,0,0,0,0,0,69,34,11,0,0,0,0,0,0,0,0
HR_01147,Farkasevac,1658,1228,52,0,0,0,277,0,2,6,2,2,0,18,505,0,0,4,2,48,39,16,21,2,0,5,1,1,0,1,0,12,0,1,5,8,0,1,0,0,0,0,1,3,0,2,0,144,1,0,25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0
HR_01155,Ferdinandovac,1719,1079,33,0,0,0,231,0,0,5,2,2,0,16,362,0,0,3,1,57,47,9,36,14,0,1,0,3,0,0,0,2,0,1,7,3,0,0,0,0,0,0,0,1,0,5,0,190,2,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0
HR_01163,Fericanci,2066,1254,40,0,0,0,105,0,0,4,3,7,0,25,373,0,118,13,1,47,95,12,86,7,0,2,2,3,0,3,0,3,48,11,0,13,0,0,0,0,0,0,2,1,9,2,2,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
HR_01171,Fuzine,1607,1086,31,0,0,0,106,0,2,22,4,5,0,7,208,5,0,4,0,24,64,15,63,12,0,1,2,4,0,2,264,13,0,7,0,7,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,1,1,170,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
HR_01180,Garcin,4642,2705,72,0,0,0,292,0,12,21,8,13,6,24,1127,6,81,15,8,121,155,14,83,37,22,1,4,8,76,4,339,8,9,5,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0
HR_01198,Garesnica,10112,6393,149,0,2,0,832,0,14,73,23,38,0,141,1818,0,0,33,18,355,420,75,230,112,0,6,5,4,0,12,0,116,0,6,29,25,0,0,0,0,0,0,15,20,0,20,0,1401,12,0,183,11,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,106,129,0,0,0,0,33,22,4,40,24,13,0,0,0,0,0,0,0,0
HR_01201,Generalski Stol,2769,1701,69,0,0,0,163,0,3,2,8,18,0,21,865,3,0,6,0,88,148,14,50,11,0,1,1,5,0,1,95,5,0,1,0,8,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,1,4,16,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01210,Glina,10471,4854,127,0,0,0,152,0,12,84,18,12,0,0,2304,7,0,0,0,60,298,27,41,98,0,0,0,9,0,8,0,215,0,7,7,10,0,0,0,0,0,0,4,3,0,9,0,0,5,0,270,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1,0,0,0,20,9,5,409,0,1001,245,0,0,0,0,0,0,0,157,96,62,0,0,0,0,0,0,0,0
HR_01228,Gola,2218,1562,52,0,0,0,428,0,3,26,3,8,0,65,625,0,0,4,5,24,44,25,32,6,0,1,0,2,0,1,0,2,0,2,5,2,0,0,0,0,0,0,4,1,0,2,0,119,9,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0,0,0,0,0,0,0,0,0
HR_01236,Gorican,2484,1681,51,0,1,0,161,0,0,7,3,8,0,0,413,6,0,3,0,92,0,8,144,3,22,1,2,5,0,3,0,4,0,1,17,0,0,0,0,0,0,0,7,8,0,5,0,460,3,52,107,3,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01244,Gorjani,1476,928,28,0,0,0,118,0,0,4,2,2,0,55,310,0,40,20,3,14,67,7,35,8,0,1,0,1,0,1,0,3,5,2,0,3,0,0,0,0,0,0,0,4,4,2,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HR_01252,Gornja Stubica,4508,2983,98,0,0,0,379,0,0,4,5,20,0,0,1070,15,0,9,0,57,0,20,197,11,3,4,2,3,0,0,0,7,0,6,12,0,0,0,0,0,0,0,8,11,0,9,0,406,3,246,109,10,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01279,Gornji Bogicevci,1943,1028,20,0,0,0,105,0,1,20,4,3,0,11,493,5,29,8,5,13,53,11,18,38,4,0,2,1,18,1,89,4,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,40,0,0,0,0,0,0,0,19,12,2,0,0,0,0,0,0,0,0
HR_01295,Gornji Kneginec,4554,3218,85,0,1,0,473,0,0,5,8,12,0,0,1044,6,0,4,0,165,0,27,150,18,7,2,0,3,0,5,0,4,0,7,21,0,0,0,0,0,0,0,5,7,0,7,0,412,1,92,544,5,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01309,Gospic,15301,7805,166,0,0,0,502,0,16,53,19,110,0,0,4675,0,0,42,23,115,552,37,187,83,0,5,3,22,0,7,538,20,0,19,22,20,0,1,0,0,0,0,0,12,0,0,0,0,4,0,336,0,0,0,0,0,0,0,0,25,17,16,1,10,1,9,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,126,0,0,0,0,0,0,0,44,19,8,0,0,0,0,0,0,0,0
HR_01317,Gracac,7298,2199,44,0,0,0,74,0,0,79,6,13,0,0,1011,0,0,1,0,34,66,5,7,19,0,0,0,1,0,2,90,10,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,2,1,3,0,1,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,767,0,0,0,0,0,0,0,175,36,25,0,0,0,0,0,0,0,0
HR_01325,Gracisce,1202,789,60,0,0,0,36,0,7,15,7,0,0,0,61,5,0,3,0,11,10,2,34,6,9,2,2,4,0,5,0,7,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,0,6,0,6,3,410
HR_01333,Grad Zagreb,705510,465840,7324,0,26,16,18010,38,2768,2059,2642,2578,0,786,119402,1021,0,1083,290,16061,21399,4142,20024,7909,0,210,307,5643,0,724,91205,2695,0,1410,3902,4028,66,18,39,128,72,713,1201,777,0,1411,0,20133,303,0,37382,361,0,364,377,7654,2471,220,785,0,0,0,0,134,0,0,0,0,9,33,0,176,14,14,92,11,20,11,5,18,8,7,1386,246,108,25127,0,2113,1446,15842,0,0,0,516,538,112,500,236,129,0,0,3,8,0,0,0,0
HR_01341,Gradac,3649,1960,28,0,0,0,77,0,0,0,0,11,0,0,838,3,0,1,0,28,84,5,61,17,0,1,0,0,0,4,0,15,0,3,0,14,2,0,0,0,0,5,0,0,0,1,0,0,0,0,82,0,0,0,0,0,0,0,0,23,0,0,0,5,4,0,0,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,590,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_01350,Gradec,3345,2459,106,0,0,0,508,0,6,16,12,8,0,65,726,0,0,29,3,49,104,56,140,17,0,24,1,2,0,2,0,9,0,7,20,18,0,0,0,0,0,0,6,10,0,3,0,338,5,0,108,7,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,16,3,1,2,2,0,0,0,0,0,0,0,0
HR_01368,Gradina,4129,2339,62,0,9,3,532,1,0,13,2,11,0,79,793,0,70,12,5,52,244,22,83,5,0,2,3,14,0,6,0,8,0,1,0,4,0,0,0,0,0,1,8,4,13,1,2,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,0,0,0,0,0,0,0,15,6,1,0,0,0,0,0,0,0,0
HR_01376,Gradiste,2790,1408,34,0,0,0,104,0,3,5,2,10,0,15,368,8,16,5,0,589,52,10,25,4,4,0,0,20,4,1,111,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01384,Grožnjan,737,449,15,0,0,0,4,0,3,4,1,0,0,0,19,2,0,0,0,7,5,0,3,0,0,0,1,0,0,1,0,7,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,32,5,117,0,1,1,197
HR_01392,Grubisno Polje,7119,4222,131,0,12,3,675,8,15,52,15,18,0,87,1430,0,0,8,9,199,303,37,150,13,0,3,2,9,0,5,0,32,0,3,10,14,1,0,0,0,0,0,9,12,0,13,0,549,4,0,120,10,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2,0,0,7,17,19,0,0,0,0,0,96,82,0,0,0,0,9,23,17,43,17,2,0,0,0,0,0,0,0,0
HR_01406,Gundinci,1700,1012,40,0,0,0,246,0,2,4,2,7,4,11,359,7,30,3,2,24,30,14,25,18,8,0,2,20,6,5,105,0,5,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_01414,Gunja,4549,1774,53,0,0,0,123,0,4,16,4,5,6,10,555,5,114,2,7,120,50,35,45,6,7,1,1,35,2,5,228,5,2,4,3,3,2,1,0,0,25,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0
HR_01449,Hercegovac,2348,1583,44,0,0,1,411,0,7,12,8,4,0,38,433,0,0,6,0,86,98,31,52,24,0,3,2,0,0,1,0,8,0,2,3,5,0,0,0,0,0,0,7,4,0,3,0,199,2,0,41,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,2,1,0,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0
HR_01457,Hlebine,1244,773,18,0,0,0,144,0,1,1,1,3,0,10,303,0,0,0,2,49,15,9,32,0,0,3,1,1,0,0,0,0,0,1,2,5,0,0,0,0,0,0,5,2,0,2,0,123,2,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
HR_01465,Hrascina,1489,867,40,0,0,0,177,0,0,3,3,2,0,0,223,7,0,0,0,18,0,5,71,32,0,6,2,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,2,0,114,0,44,66,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01481,Hrvace,3929,2590,56,0,0,0,74,0,1,8,3,71,0,0,1712,0,0,7,8,113,124,8,72,25,0,2,1,15,0,1,121,13,0,1,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,24,7,4,2,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HR_01490,Hrvatska Dubica,2542,1288,21,0,0,0,79,0,4,16,2,5,0,0,694,2,0,0,0,16,127,11,11,9,0,0,0,1,0,2,0,7,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,135,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,3,0,69,0,49,57,0,0,0,0,0,0,0,15,13,8,0,0,0,0,0,0,0,0
HR_01503,Hrvatska Kostajnica,3213,1707,42,0,0,0,98,0,4,12,5,1,0,0,876,5,0,0,0,33,90,8,17,7,0,0,1,1,0,2,0,6,0,5,4,11,0,0,0,0,0,2,2,1,0,2,0,0,1,0,206,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,9,0,167,0,54,61,0,0,0,0,0,0,0,13,18,33,0,0,0,0,0,0,0,0
HR_01511,Breznicki Hum,1295,866,24,0,0,0,131,0,0,2,1,2,0,0,315,7,0,3,0,19,0,0,22,2,4,1,1,1,0,1,0,3,0,6,2,0,0,0,0,0,0,0,2,6,0,1,0,67,0,53,162,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01520,Hum na Sutli,4629,2666,128,0,0,0,353,0,0,2,9,15,0,0,680,15,0,3,0,78,0,15,138,48,5,10,2,7,0,9,0,8,0,4,34,0,0,0,0,0,0,0,6,13,0,6,0,561,2,119,194,11,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01538,Hvar,3883,2469,47,0,0,0,292,0,0,1,3,14,0,0,733,8,0,3,0,83,166,4,68,29,0,1,1,0,0,7,0,13,0,8,0,32,0,0,0,0,0,2,0,0,0,6,0,0,0,0,213,0,0,0,0,0,0,0,0,34,0,0,0,3,1,0,0,16,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,596,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_01546,Ilok,7290,4353,97,0,0,1,346,4,4,29,4,13,8,32,1790,22,67,56,5,533,389,23,74,36,23,0,1,21,5,6,332,12,3,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,1,0,226,0,2,0,0,0,0,0,245,41,0,0,0,0,0,0,0,29,7,2,0,0,0,0,0,0,0,0
HR_01554,Imotski,9299,5476,89,0,0,0,206,0,0,0,5,192,0,0,3197,12,0,4,0,183,277,18,144,283,0,1,4,16,0,3,0,30,0,17,0,11,1,0,0,0,0,0,0,0,0,5,0,0,0,0,146,0,0,0,0,0,0,0,0,43,0,0,0,7,5,0,0,1,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,4,458,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0
HR_01562,Ivanec,11806,8261,263,0,0,0,597,0,0,24,35,27,0,0,1694,30,0,9,0,449,0,42,711,22,74,6,2,6,0,9,0,18,0,14,80,0,1,0,0,0,0,0,14,29,0,70,0,1836,7,594,1374,12,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01589,Ivanic-Grad,12384,8115,168,0,0,0,949,0,27,41,52,40,0,0,1939,40,0,0,0,372,587,98,163,64,0,0,3,45,0,19,0,39,0,92,79,82,5,0,2,0,0,0,6,30,0,16,0,0,15,0,556,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,114,32,16,2393,0,14,9,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,0,0,0
HR_01597,Ivankovo,6683,3898,109,0,1,0,390,1,6,10,15,47,4,36,1911,9,74,22,4,238,230,28,93,41,51,1,3,76,11,8,406,5,15,15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01619,Ivanska,2853,2097,97,0,0,0,387,0,9,11,4,4,0,52,746,0,0,8,1,163,110,24,81,3,0,1,0,0,0,4,0,14,0,7,7,8,0,0,0,0,0,0,6,4,0,5,0,235,3,0,38,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,11,5,4,11,3,0,0,0,0,0,0,0,0,0
HR_01635,Jakovlje,3259,2108,87,0,0,0,280,0,7,8,5,6,0,0,719,7,0,4,1,55,0,18,101,5,0,5,2,34,0,4,433,7,0,7,17,29,0,0,0,0,0,0,5,8,0,13,0,0,1,0,58,8,0,2,5,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01643,Jaksic,3794,2501,51,0,0,0,241,0,2,20,7,11,6,22,997,6,66,12,3,86,127,22,52,47,29,2,2,2,233,3,283,14,68,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0
HR_01651,Jalzabet,2797,1843,68,0,0,0,188,0,0,5,4,8,0,0,491,10,0,0,0,105,0,7,61,9,10,1,3,2,0,4,0,5,0,4,5,0,0,0,0,0,0,0,8,2,0,3,0,319,0,105,361,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01660,Jarmina,2048,1154,38,0,0,0,111,1,5,5,1,5,5,9,614,1,13,7,2,75,57,4,41,6,13,0,0,13,6,3,100,1,1,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01678,Jasenice,1392,876,14,0,0,0,38,0,2,2,9,8,0,0,492,0,0,3,5,62,137,4,4,8,0,0,1,2,0,1,40,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,1,3,0,1,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01686,Jasenovac,2310,1510,21,0,0,0,115,0,5,9,5,21,0,0,806,10,0,0,0,49,122,19,43,2,0,0,2,1,0,1,0,9,0,10,4,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,45,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,7,0,140,0,19,23,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0
HR_01694,Jastrebarsko,14410,10484,315,0,0,0,1955,0,30,45,55,68,0,116,3636,44,0,28,0,446,703,87,322,31,0,3,3,24,0,8,1539,19,0,24,0,68,1,0,0,1,0,0,15,30,0,12,0,0,7,0,0,0,0,12,21,475,114,14,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
HR_01708,Jelenje,4217,2792,92,0,0,0,182,0,12,101,25,12,0,34,568,16,0,13,0,83,150,50,142,30,0,6,3,14,0,9,615,19,0,10,0,49,0,0,0,1,0,0,8,10,0,2,0,0,3,0,0,0,0,4,6,411,20,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
HR_01716,Jelsa,3473,2397,62,0,0,0,556,1,0,0,5,9,0,0,771,13,0,3,0,43,180,5,43,11,0,3,1,0,0,2,0,8,0,0,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,115,0,0,0,0,0,0,0,0,33,0,0,0,6,3,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_01724,Josipdol,3536,2427,47,0,0,0,146,0,6,18,4,19,0,17,1278,12,0,5,0,60,237,20,61,10,0,0,1,8,0,5,246,25,0,1,0,13,0,0,0,0,0,0,2,9,0,3,0,0,6,0,0,0,0,0,5,68,7,4,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,0,0,0,0,0,0,0,22,8,1,0,0,0,0,0,0,0,0
HR_01732,Kali,1621,1011,9,0,0,0,73,0,1,6,7,15,0,0,259,0,0,1,0,25,74,1,79,3,0,3,1,0,0,1,219,4,0,2,6,10,0,0,0,0,0,0,0,3,0,0,0,0,1,0,113,0,0,0,0,0,0,0,0,7,3,11,1,0,2,61,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01759,Kanfanar,1274,894,47,0,0,0,30,0,7,11,1,0,0,0,115,3,0,3,0,65,11,0,36,0,14,0,0,3,0,12,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,30,0,7,3,9,5,431
HR_01767,Kapela,2971,2057,58,0,0,0,419,0,6,11,3,7,0,45,661,0,0,8,4,391,59,29,56,2,0,2,1,3,0,3,0,11,0,2,4,4,0,0,0,0,0,0,0,2,0,4,0,192,3,0,25,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,5,13,5,8,0,4,0,0,0,0,0,0,0,0
