gisco_id,name,registered,turnout,invalid,blank,Radin,Zennaro,Akšamija,Avdić,Hodžić [Nedžad Hodžić],Prljaskaj,Mešić [Mirza Mešić],Morina,Srebreniković,Sulejmani,A-HSP,BM365-NS-R-NV-HSS-BUZ,HSP-HČSP-ABH-OS,HSP-HKDU-HDS-USP-DESNO,MOST,Pametno-Za grad,DSŽ,HDZ,HDSSB-HKS,HL,Dukić,NLSP-SH-PZ-ORaH,SDP-HNS-HSS-HSU,HSU,ŽZ-PH-AM,B-DH,BDSH,HBPS,HDZ-HSLS,HRS,HB,SMS,SRP,ŽZ-PH-AM-Abeceda,AM,HNS-HSU,HSR,Glasnović,IDS-PGS-RI,SHV,SRNA,DI,Zeleni,MDS,Knapić,ZS-SU,ŽZ-PH-AM-Abeceda-HDSS-MS,Ajduković,Horvat [Mile Horvat],Ljubojević,Milaković,Milošević [Boris Milošević],Pupovac,Radmanović,Jankovics,Juhas,ŽZ-PH-AM-HDSS-Abeceda,NLSP-SH-PZ-ORaH-SHZ-SU,ABUH,Bilek,Komak,HDZ-HDS,HSP1861,NLSP-SH-PZ-ORaH-SU,Ahmedi,Avdagić,Bosak [Robert Bosak],Hasanović,Ismailovski,Kajtazi,Kostić,Memedi [Orhan Memedi]
HR_03441,Polaca,1641,581,13,0,0,0,0,0,0,0,0,0,0,0,2,12,0,7,50,2,0,357,0,0,0,0,96,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,24,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03450,Policnik,4282,2260,47,0,0,0,0,0,0,0,0,0,0,0,7,36,13,21,219,17,0,1501,0,0,0,0,256,0,81,8,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03468,Popovac,1744,802,23,0,0,0,0,0,0,0,0,0,1,0,5,9,9,4,7,1,0,319,74,2,0,8,209,6,0,0,1,0,0,0,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,2,47,4,5,36,48,2,12,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
HR_03476,Popovaca,10130,4786,103,0,0,0,0,0,0,5,1,7,0,0,19,300,406,22,434,32,17,1559,0,17,0,24,1336,21,377,12,0,3,14,6,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,0,0,44,1,0
HR_03484,Poreč - Parenzo,16305,7593,151,0,40,72,1,3,17,27,1,0,3,165,17,64,16,13,380,83,0,1134,1,15,0,11,1849,31,570,19,0,0,17,0,0,0,25,3,0,0,0,0,2716,0,0,111,14,0,0,0,1,2,3,1,0,3,10,1,4,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1
HR_03492,Posedarje,3314,1659,31,0,0,0,0,0,0,0,0,0,0,0,18,34,14,27,201,11,0,954,0,0,0,0,280,0,55,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03506,Postira,1514,864,26,0,0,0,0,0,0,0,0,0,0,0,2,4,13,2,121,18,0,0,0,0,0,0,239,0,0,2,0,3,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,2,1,0,0,0,0,0,0,0,0
HR_03514,Pozega,22393,13176,235,0,0,0,0,0,0,0,0,0,0,0,32,355,75,107,1344,95,46,5465,410,30,25,51,4087,50,699,0,0,0,17,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,9,15,2,5,10,26,2,0,1,1,0,0,6,0,7,0,0,0,0,0,0,0,3,0,0
HR_03522,Pregrada,5480,2680,52,0,0,0,0,0,0,0,0,0,0,0,11,73,11,20,103,9,0,692,0,31,0,9,1502,0,0,9,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,13,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_03549,Preko,4305,2448,73,0,0,0,0,0,0,0,0,0,0,0,18,31,12,9,290,22,0,902,0,1,0,0,817,0,152,6,6,0,35,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0
HR_03557,Prelog,6602,3436,45,0,0,0,0,0,0,0,0,0,0,0,13,72,33,11,190,16,0,874,0,6,0,11,1736,0,0,9,6,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,58,4,7,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
HR_03565,Preseka,1092,557,9,0,0,0,0,0,0,0,0,0,0,0,2,62,3,0,38,1,0,0,0,0,0,1,244,16,0,0,0,0,118,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03573,Primošten,2669,1601,39,0,0,0,0,0,0,3,0,0,0,0,4,7,5,10,72,17,0,400,0,0,0,0,262,0,49,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03581,Pucisca,1921,1154,40,0,0,0,0,0,0,0,0,0,0,0,3,15,10,1,187,57,0,0,0,0,0,0,312,0,0,3,0,4,0,0,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,5,9,0,0,0,0,0,0,0,0
HR_03590,Pula - Pola,51524,26164,459,0,348,69,1,5,35,39,56,0,39,86,52,252,56,57,1311,413,0,3441,2,99,1,129,8321,143,1825,144,0,1,33,0,0,0,140,16,0,0,0,0,8051,0,2,226,108,0,0,0,2,13,53,10,9,52,115,11,5,14,2,4,2,2,0,10,2,0,1,0,0,0,4,27,1,0
HR_03603,Punat,2046,991,14,0,0,0,0,0,0,2,0,0,0,4,3,4,5,6,53,15,0,186,0,5,0,8,412,5,92,2,0,0,0,0,0,0,4,0,0,0,0,0,165,0,0,0,2,0,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_03611,Punitovci,1438,692,14,0,0,0,0,0,0,0,0,0,0,0,4,9,9,1,34,2,0,228,119,0,0,6,150,5,0,0,2,0,0,0,0,0,0,38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,8,0,0,0,0,0,0,0,0,0,0,0
HR_03620,Pusca,2198,1084,30,0,0,0,0,0,0,0,1,0,0,0,4,67,4,1,88,16,0,0,0,3,0,0,507,10,0,1,3,1,249,2,5,4,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03638,Rab,7456,3986,96,0,0,2,0,0,0,12,0,0,0,8,12,47,11,4,354,40,0,1526,1,23,0,12,1477,15,177,7,0,1,21,0,0,0,18,1,0,0,0,0,93,0,0,3,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_03646,Radoboj,2771,1706,58,0,0,0,0,0,0,0,0,0,0,0,7,45,5,3,70,5,0,471,0,6,0,22,915,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03654,Rakovica,2279,1007,21,0,0,0,0,0,0,0,0,0,0,0,3,22,16,2,69,5,5,589,0,0,0,5,166,1,0,0,0,2,0,2,0,0,0,94,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03662,Rasinja,2657,1189,20,0,0,0,0,0,0,2,0,0,0,0,8,52,4,6,40,5,0,0,0,2,0,5,575,6,0,0,0,4,339,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,3,12,21,2,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_03689,Raša,2878,1278,27,0,6,1,0,0,20,0,5,0,22,7,6,9,9,1,43,4,0,111,0,2,0,2,360,5,77,7,0,0,0,0,0,0,4,0,0,0,0,0,512,0,0,28,8,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03697,Ravna Gora,2089,1137,20,0,0,0,0,0,0,0,0,0,0,0,3,16,9,2,58,7,4,454,0,0,0,1,379,4,0,0,0,0,0,4,0,0,0,61,0,0,0,0,111,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03719,Razanac,2886,1478,35,0,0,0,0,0,0,2,0,0,0,0,14,22,8,53,142,14,0,821,0,0,0,0,284,0,52,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03727,Resetari,3966,1756,49,0,1,0,0,0,0,0,0,0,0,0,13,75,6,21,173,4,6,732,96,6,5,4,446,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_03735,Rijeka,111602,53254,846,0,164,88,8,9,68,54,57,6,10,11,156,851,335,148,4062,1287,0,12467,4,259,0,334,22276,288,4414,135,0,3,11,0,0,0,190,20,0,0,0,0,3873,1,0,106,166,0,0,0,4,22,134,64,60,137,243,94,12,6,5,2,0,16,1,7,1,0,0,2,0,2,21,132,0,4
HR_03743,Rovinj - Rovigno,13921,6239,96,0,99,40,2,1,3,34,20,1,8,52,19,35,10,7,276,58,0,723,3,11,0,40,1554,31,365,9,0,0,9,0,0,0,18,5,0,0,0,0,2599,0,0,91,12,0,0,0,0,0,0,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03751,Rovisce,3935,1924,45,0,0,0,0,0,0,1,0,0,0,0,4,76,44,9,127,7,0,0,0,2,0,6,477,9,0,0,0,0,992,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03760,Rugvica,7005,3463,56,0,0,0,0,0,0,0,5,0,0,0,6,284,26,14,302,16,10,1376,0,7,0,8,1057,18,250,5,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
HR_03778,Ruzic,1372,717,9,0,0,0,0,0,0,0,0,0,0,0,0,11,8,31,109,2,0,492,0,0,0,0,43,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03786,Saborsko,626,256,4,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,9,2,1,148,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,3,27,11,9,26,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03794,Sali,2305,1294,29,0,0,0,0,0,1,0,0,0,0,0,8,18,5,6,118,16,0,505,0,0,0,0,469,0,65,2,4,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_03808,Samobor,32694,18420,359,0,0,0,1,0,0,3,1,0,2,0,66,693,108,36,1519,458,72,4801,0,35,0,56,8670,86,1,0,0,14,3,37,0,0,0,1328,0,0,0,0,17,10,18,0,0,0,0,0,1,4,9,4,3,10,13,1,1,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0
HR_03816,Satnica Đakovačka,1895,912,15,0,0,0,0,0,0,0,0,0,0,0,0,29,4,5,52,4,0,423,68,1,0,2,258,10,0,0,1,0,0,0,0,0,0,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03824,Seget,4450,2542,71,0,0,0,0,0,0,0,0,0,0,0,3,20,7,8,228,28,0,1467,0,0,0,0,564,0,78,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03832,Selca,1808,987,19,0,0,0,0,0,0,0,0,0,0,1,4,20,8,1,135,20,0,0,0,0,0,0,339,0,0,2,0,2,0,0,0,0,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,7,6,0,0,0,0,0,0,0,0
HR_03859,Selnica,2629,1128,22,0,0,0,0,0,0,0,0,0,0,0,8,119,3,4,55,3,0,158,0,5,0,3,664,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03867,Semeljci,3577,1512,47,0,0,0,0,0,0,0,0,0,0,0,9,43,13,10,123,7,0,677,145,11,0,5,303,10,0,0,7,0,0,0,0,0,0,94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_03875,Senj,6662,3789,84,0,0,0,0,0,0,3,0,1,0,1,23,74,25,32,286,19,0,1889,0,0,0,0,1109,0,144,16,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03883,Sibinj,6022,2657,88,0,0,0,0,0,0,0,0,0,0,0,24,99,15,60,170,14,9,1137,264,1,8,6,625,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_03891,Sinj,20936,11491,202,0,0,0,0,0,0,6,0,0,0,0,40,180,50,41,3129,173,0,4801,0,0,0,0,2442,0,219,16,8,0,40,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,102,0,0,0,16,0,0,0,0,0,0,0,0,0,0
HR_03905,Sirac,1984,833,17,0,0,0,0,0,0,0,0,0,0,0,3,49,3,4,72,5,0,0,0,0,0,1,257,5,0,0,0,1,258,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,1,2,5,7,1,0,1,85,0,0,35,0,0,0,0,0,0,0,0,0,17,0,0
HR_03913,Sisak,40856,21310,483,0,0,0,1,48,28,2,63,2,47,19,94,1018,238,212,1619,250,68,7326,0,97,0,243,7408,133,1247,93,0,38,7,26,0,0,53,2,0,0,0,0,0,0,0,0,31,0,0,0,0,7,67,14,14,60,120,10,2,4,0,1,0,23,0,1,0,0,1,2,27,1,8,190,0,11
HR_03930,Skrad,942,508,17,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,22,0,2,182,0,7,0,0,192,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03948,Skradin,4411,1873,48,0,0,0,0,0,0,0,0,0,0,0,6,26,11,43,150,12,0,995,0,0,0,0,228,0,32,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,161,5,6,186,197,3,0,0,1,98,0,0,0,0,1,1,0,1,0,0,0,0,1,0
HR_03956,Slatina,11786,5641,97,0,0,0,0,0,0,2,0,2,0,0,12,69,23,82,336,49,0,2400,309,28,0,12,1710,28,0,0,6,0,7,0,0,0,0,348,0,0,5,0,0,5,0,0,0,0,0,0,0,8,63,4,11,54,85,6,3,0,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0
HR_03964,Slavonski Brod,52785,25340,505,0,0,0,1,0,2,5,9,0,0,1,80,1028,151,649,2492,223,83,9950,647,54,31,61,7570,162,1440,0,2,1,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,15,2,5,10,30,4,0,1,0,1,0,8,0,2,0,0,0,2,48,0,2,78,0,8
HR_03972,Slavonski Samac,1951,746,13,0,0,0,0,0,0,0,0,0,0,0,5,19,2,6,46,0,1,319,56,0,1,1,232,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03999,Slivno,1771,1047,28,0,0,0,0,0,0,0,0,0,0,0,4,7,15,5,175,2,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,546,5,7,0,0,0,0,0,0,0,0
HR_04006,Slunj,5168,2445,63,0,0,0,1,0,0,0,1,0,0,0,20,62,19,10,190,11,12,1258,3,4,0,6,475,11,8,0,0,6,7,5,0,0,0,190,0,0,0,0,2,1,3,0,0,0,0,0,0,11,27,30,19,26,42,16,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HR_04022,Smokvica,811,492,7,0,0,0,0,0,0,0,0,0,0,0,4,6,6,18,52,2,0,0,0,0,0,0,179,0,0,0,0,2,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,3,0,0,0,0,0,0,0,0
HR_04057,Sokolovac,2776,1276,31,0,0,0,0,0,0,0,0,0,0,0,12,51,3,5,35,2,0,0,0,4,0,12,449,3,0,0,0,2,589,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,7,3,2,6,13,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_04065,Solin,20525,11263,183,0,0,0,0,1,0,0,10,0,0,0,14,110,187,20,2119,387,0,16,0,0,0,0,2019,0,2,18,1,24,0,0,0,0,42,408,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5587,41,69,0,0,0,0,0,1,0,0
HR_04073,Sopje,1969,1057,28,0,0,0,0,0,0,0,0,0,0,0,5,13,11,9,43,2,0,498,93,2,0,0,279,8,0,0,1,0,0,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10,0,2,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04090,Split,152763,83474,1220,0,4,0,5,2,0,15,13,1,13,3,148,801,1081,211,13433,5181,0,103,3,0,0,2,25600,0,15,208,0,104,69,0,0,0,376,3326,0,0,0,0,3,0,0,0,1,0,0,0,0,8,11,8,2,12,36,5,16,6,3,7,0,1,0,30376,340,736,0,1,0,0,0,0,0,0
HR_04103,Sracinec,4092,2073,46,0,0,0,0,0,0,3,0,0,0,0,3,262,9,7,106,18,0,294,0,5,0,65,1094,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,11,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04111,Stankovci,1773,923,17,0,0,0,0,0,0,0,0,0,0,0,7,10,0,6,160,4,0,495,0,0,0,0,157,0,41,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04120,Stara Gradiska,1207,506,16,0,0,0,0,0,0,0,0,0,0,0,4,17,2,8,43,1,1,189,17,0,0,3,164,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,2,2,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04138,Stari Grad,2739,1488,37,0,0,0,0,0,0,1,0,0,0,0,5,7,14,1,202,41,0,0,0,0,0,0,493,0,0,6,0,0,0,0,0,0,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,4,21,1,0,0,0,0,0,0,0
HR_04146,Stari Jankovci,3865,1729,46,0,0,0,0,0,0,0,0,0,0,0,12,28,6,13,117,7,3,925,57,3,0,4,185,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87,11,14,83,116,13,45,60,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HR_04154,Stari Mikanovci,2383,1292,37,0,0,0,0,0,0,0,0,0,0,0,4,21,13,7,128,3,6,505,70,0,2,4,428,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04162,Starigrad,2012,950,27,0,0,0,0,0,0,0,0,0,0,2,5,21,4,5,62,6,0,557,0,0,0,0,202,0,39,2,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04189,Staro Petrovo Selo,4483,1999,49,0,0,0,0,0,0,0,0,0,0,0,16,60,14,73,134,7,7,986,157,3,4,8,397,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_04197,Ston,2232,1277,35,0,0,0,0,0,0,3,0,0,0,0,2,83,10,3,205,11,0,2,0,0,0,0,302,0,0,2,0,2,10,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,554,3,4,0,0,0,0,0,0,0,0
HR_04219,Strizivojna,2121,819,18,0,0,0,0,0,0,0,0,0,0,0,1,17,6,3,53,3,0,399,120,1,0,2,141,1,0,0,1,0,0,0,0,0,0,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04227,Stubicke Toplice,2513,1288,27,0,0,0,0,0,0,0,0,0,0,0,2,46,7,8,92,23,0,335,0,16,0,2,587,1,0,4,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04235,Sućuraj,535,324,12,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,27,3,0,0,0,0,0,0,143,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0
HR_04243,Suhopolje,5854,2841,58,0,0,0,0,0,0,0,0,0,0,0,20,45,24,28,150,10,0,1450,94,9,0,2,725,17,0,0,4,1,1,0,0,0,0,138,0,0,4,0,0,4,0,0,0,0,0,0,0,4,24,4,3,25,39,2,3,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_04251,Sukosan,4158,2129,67,0,0,0,0,0,0,1,0,0,0,2,9,37,13,30,256,16,0,1104,0,0,0,0,442,0,94,5,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04260,Sunja,5365,2283,69,0,0,0,0,1,4,0,0,0,0,0,29,126,15,23,86,8,12,1017,0,3,0,10,652,18,86,10,0,23,0,2,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,27,4,7,35,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HR_04278,Supetar,4589,2467,47,0,0,0,0,0,0,0,0,0,0,0,8,19,13,1,214,75,1,48,0,0,0,2,1035,0,3,5,0,3,53,0,0,1,16,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,751,59,16,0,0,0,0,0,0,0,0
HR_04286,Sveti Filip i Jakov,4118,2150,65,0,0,0,0,0,0,0,0,0,0,1,8,59,7,26,376,27,0,1087,0,0,0,0,368,0,83,9,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04294,Sveti Ivan Zelina,13650,6826,108,0,0,0,0,0,0,0,0,0,3,0,20,545,25,30,430,60,0,6,0,11,0,14,3035,32,0,0,0,2,1956,0,0,1,14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HR_04308,Sveti Kriz Zacretje,5095,2494,52,0,0,0,0,0,0,2,0,0,0,0,19,69,12,16,127,14,0,725,0,24,1,12,1241,0,0,9,2,0,1,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,3,27,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04316,Sveti Lovrec,892,445,9,0,5,1,0,0,0,0,0,0,0,0,1,4,0,0,9,4,0,40,0,4,0,1,87,1,31,2,0,0,0,0,0,0,4,0,0,0,0,0,235,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04324,Sveta Nedelja,2677,1442,28,0,5,0,0,1,1,0,7,0,0,0,7,12,3,2,48,12,0,82,0,0,0,3,348,8,81,0,0,0,0,0,0,0,3,0,0,0,0,0,758,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04332,Sveti Petar u Sumi,868,469,20,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,56,9,0,153,0,1,0,1,56,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04359,Svetvincenat,1896,947,41,0,7,0,0,0,0,0,0,0,0,1,6,7,5,2,46,13,0,133,0,2,0,1,197,4,58,4,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
