gisco_id,name,registered,turnout,invalid,blank,INICIATIVA FEMINISTA,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,PARTIDO SOCIALISTA DE ANDALUCÍA,FALANGE ESPAÑOLA DE LAS JONS,IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,PARTIDO POPULAR,EXTREMADURA UNIDA,CENTRO DEMOCRÁTICO LIBERAL,UNIO VALENCIANA,PARTIDO FAMILIA Y VIDA,UNIÓN CENTRISTA LIBERAL,PARTIT REPUBLICÀ CATALÀ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,UNIÓN PROGRESO Y DEMOCRACIA,ALTERNATIVA ESPAÑOLA,FALANGE AUTÉNTICA,POR UN MUNDO MÁS JUSTO,SALAMANCA-ZAMORA-LEÓN,CENTRO DEMOCRÁTICO Y SOCIAL,LIBERTAS-CIUDADANOS DE ESPAÑA,LOS VERDES-GRUPO VERDE EUROPEO,FRENTE NACIONAL,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL,PARTIDO SOCIALISTA OBRERO ESPAÑOL,MOVIMIENTO SOCIAL REPUBLICANO,UNIDÁ NACIONALISTA ASTURIANA,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,DEMOCRACIA NACIONAL,UNIFICACIÓN COMUNISTA DE ESPAÑA,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,ANDECHA ASTUR,PARTIDO HUMANISTA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA,LOS VERDES-(EUROPA DE LOS PUEBLOS-VERDES),PARTIDO ANDALUCISTA-COALICIÓN POR EUROPA,COALICIÓN POR EUROPA,CHUNTA ARAGONESISTA (EUROPA DE LOS PUEBLOS-VERDES),IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA,EUROPA DE LOS PUEBLOS-VERDES,IZQUIERDA UNIDA DE ASTURIAS-BLOQUE POR ASTURIES: LA IZQUIERDA,ELS VERDS-GRUP VERD EUROPEU-LOS VERDES-GRUPO VERDE EUROPEO,ESQUERRA REPUBLICANA-ENTESA (EUROPA DELS POBLES-VERDS),ESQUERRA UNIDA DE LES ILLES BALEARS-VERDS: L'ESQUERRA,INICIATIVA INTERNACIONALISTA - LA SOLIDARITAT ENTRE ELS POBLES,REVOLTA GLOBAL-ESQUERRA ANTICAPITALISTA,UNIÓ MALLORQUINA-UNIÓ MENORQUINA-COALICIÓ PER EUROPA,COALICIÓN CANARIA-COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA: LA IZQUIERDA,IZQUIERDA UNIDA: LA IZQUIERDA,CONVERGÈNCIA I UNIÓ-COALICIÓ PER EUROPA,ELS VERDS-GRUP VERD EUROPEU,ESQUERRA REPUBLICANA DE CATALUNYA-(EUROPA DELS POBLES-VERDS),INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA,PARTIT DELS SOCIALISTES DE CATALUNYA PSC,BLOQUE NACIONALISTA GALEGO (EUROPA DOS POBOS-VERDES),ESQUERDA ANTICAPITALISTA-IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,ESQUERDA UNIDA-IZQUIERDA UNIDA: A ESQUERDA,INICIATIVA INTERNACIONALISTA - A SOLIDARIEDADE ENTRE OS POBOS,OS VERDES-GRUPO VERDE EUROPEO,IZQUIERDA UNIDA COMUNIDAD DE MADRID: LA IZQUIERDA,BERDEAK-EUROPAR TALDE BERDEA-LOS VERDES-GRUPO VERDE EUROPEO,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO-COALICIÓN POR EUROPA-EUROPARAKO KOALIZIOA,EZKER ANTIKAPITALISTA-IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,INDEPENDENTISTAK ETA EZKERTIARRAK-EUROPA DE LOS PUEBLOS-VERDES,INIZIATIBA INTERNAZIONALISTA - HERRIEN ELKARTASUNA,IZQUIERDA UNIDA DE NAVARRA-NAFARROAKO EZKER BATUA: LA IZQUIERDA,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA-EUSKAL KOMUNISTAK,EZKER BATUA-BERDEAK: EZKERRA,IZQUIERDA UNIDA DE LA REGIÓN DE MURCIA: LA IZQUIERDA,BLOC NACIONALISTA VALENCIÀ-COALICIÓ PER EUROPA,ESQUERRA ANTICAPITALISTA-REVOLTA GLOBAL,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ-ELS VERDS (EUROPA DELS POBLES-VERDS),ESQUERRA UNIDA DEL PAÍS VALENCIÀ: L'ESQUERRA
ES_31233,Tulebras,111,68,3,1,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
ES_31234,Ucar,127,56,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,4,0,0,0,0,0,0,0
ES_31235,Ujué / Uxue,197,81,1,2,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,12,1,0,0,0,0,0,0,0
ES_31236,Ultzama,1320,404,1,5,0,3,0,0,0,195,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,46,91,4,0,0,0,0,0,0,0
ES_31237,Unciti,190,91,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9,3,4,0,0,0,0,0,0,0
ES_31238,Unzué / Untzue,119,67,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16,2,0,0,0,0,0,0,0
ES_31239,Urdazubi / Urdax,314,138,0,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28,7,2,0,0,0,0,0,0,0
ES_31240,Urdiain,554,218,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,0,0,107,1,0,0,0,0,0,0,0
ES_31241,Urraul Alto,147,65,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,4,0,0,0,0,0,0,0
ES_31242,Urraul Bajo,233,84,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,16,2,0,0,0,0,0,0,0
ES_31243,Urroz,318,135,0,1,1,2,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,18,21,4,0,0,0,0,0,0,0
ES_31244,Urroz,151,38,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,7,5,0,0,0,0,0,0,0,0
ES_31245,Urzainqui / Urzainki,89,42,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0,0
ES_31246,Uterga,146,70,0,1,0,0,0,0,0,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,1,0,0,0,0,0,0
ES_31247,Uztárroz / Uztarroze,186,102,1,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,13,28,3,0,0,0,0,0,0,0
ES_31248,Luzaide / Valcarlos,329,137,1,5,1,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,9,2,0,0,0,0,0,0,0
ES_31249,Valtierra,1963,975,3,18,0,0,0,0,0,354,1,0,0,0,0,1,0,6,0,0,1,1,1,1,0,0,1,558,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,21,1,0,0,0,0,0,0
ES_31250,Bera,2869,967,7,12,1,1,0,1,0,163,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,186,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,96,3,162,290,23,0,0,0,0,0,0,0
ES_31251,Viana,3033,1352,9,14,0,3,0,1,0,565,0,0,0,1,0,0,0,28,0,0,3,0,0,4,0,1,1,543,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,40,55,24,0,0,0,0,0,0,0
ES_31252,Vidángoz / Bidankoze,99,39,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,0,0,0,0,0,0,0,0
ES_31253,Bidaurreta,120,57,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,21,2,0,0,0,0,0,0,0
ES_31254,Villafranca,2005,1108,6,21,1,0,0,0,0,441,0,0,0,1,0,0,0,17,2,0,6,0,0,1,0,0,3,528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,16,34,24,1,0,0,0,0,0,0
ES_31255,Villamayor de Monjardín,100,53,1,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0
ES_31256,Hiriberri / Villanueva de Aezkoa,117,37,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,18,0,0,0,0,0,0,0,0
ES_31257,Villatuerta,801,315,3,9,1,1,0,0,0,103,1,0,0,2,0,0,0,10,0,0,2,0,1,2,0,0,1,98,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,22,34,15,0,0,0,0,0,0,0
ES_31258,Villava / Atarrabia,7674,2976,10,39,8,15,1,1,0,754,1,0,0,2,0,1,0,45,6,1,8,2,0,1,0,0,7,838,2,2,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,43,5,306,701,128,9,0,0,0,0,0,0
ES_31259,Igantzi,504,223,2,4,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,1,23,60,1,1,0,0,0,0,0,0
ES_31260,Valle de Yerri / Deierri,1272,478,0,7,1,1,0,0,0,234,1,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,18,87,11,2,0,0,0,0,0,0
ES_31261,Yesa,271,146,1,3,0,0,0,0,0,69,0,0,0,2,1,0,0,2,1,0,0,0,0,2,0,0,1,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,0,0,0,0
ES_31262,Zabalza / Zabaltza,193,88,0,0,1,1,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,8,7,0,0,0,0,0,0,0
ES_31263,Zubieta,255,88,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,54,0,0,0,0,0,0,0,0
ES_31264,Zugarramurdi,179,81,2,4,1,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,11,0,0,0,0,0,0,0,0
ES_31265,Zúñiga,113,52,1,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,6,0,0,0,0,0,0,0,0
ES_31901,Barañáin / Barañain,15712,6311,40,123,7,17,1,4,0,2044,1,1,2,27,0,5,0,158,16,1,33,1,15,8,0,3,15,1972,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,89,5,508,817,305,5,0,0,0,0,0,0
ES_31902,Berrioplano / Berriobeiti,3107,1146,14,20,3,0,0,0,0,416,3,0,0,1,0,0,0,33,6,0,6,0,3,3,0,0,7,279,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,0,113,145,45,1,0,0,0,0,0,0
ES_31903,Berriozar,5962,2129,12,14,1,5,1,1,0,520,0,2,0,7,0,2,0,34,0,0,5,2,1,3,0,0,7,752,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,5,190,395,111,6,0,0,0,0,0,0
ES_31904,Irurtzun,1565,646,6,14,0,1,4,1,0,189,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,143,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,67,160,19,6,0,0,0,0,0,0
ES_31905,Beriáin,2591,1068,7,8,0,2,0,0,0,376,0,0,2,1,0,0,0,26,0,2,2,1,0,0,0,4,7,460,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,48,38,66,0,0,0,0,0,0,0
ES_31906,Orkoien,2330,848,4,12,0,1,3,0,0,248,8,0,0,4,0,0,0,14,1,0,6,0,1,2,0,3,0,257,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,75,112,66,2,0,0,0,0,0,0
ES_31907,Zizur Mayor / Zizur Nagusia,9225,3917,24,70,6,11,2,5,0,1338,0,0,0,8,0,2,0,154,9,0,27,0,1,10,0,1,19,995,2,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,84,2,413,436,221,6,0,0,0,0,0,0
ES_31908,Lekunberri,968,349,1,8,0,0,0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,49,111,13,0,0,0,0,0,0,0
ES_01001,Alegría-Dulantzi,1906,716,2,3,1,1,0,0,0,103,2,0,0,1,0,0,0,17,0,0,5,0,0,0,0,0,1,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,179,0,85,78,0,0,13,0,0,0,0,0
ES_01002,Amurrio,8148,3557,16,19,2,1,1,0,0,446,1,0,0,2,0,1,0,15,1,0,5,1,3,2,0,0,10,761,0,1,0,2,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1351,7,258,577,0,3,43,0,0,0,0,0
ES_01003,Aramaio,1221,522,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,168,2,107,203,0,0,2,0,0,0,0,0
ES_01004,Artziniega,1444,689,3,5,0,0,0,0,0,140,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,121,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,236,0,70,89,0,0,6,0,0,0,0,0
ES_01006,Armiñón,183,97,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,3,0,0,1,0,0,0,0,0
ES_01008,Arratzua-Ubarrundia,748,299,0,5,0,0,0,0,0,65,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,90,0,25,36,0,1,6,0,0,0,0,0
ES_01009,Asparrena,1298,519,4,2,1,1,0,0,0,47,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,2,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151,3,55,157,0,0,9,0,0,0,0,0
ES_01010,Ayala / Aiara,2223,1040,8,11,0,0,0,0,0,157,0,0,0,2,0,0,0,4,0,0,1,0,0,1,0,0,2,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,475,3,72,159,0,0,16,0,0,0,0,0
ES_01011,Baños de Ebro / Mañueta,259,153,2,3,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,2,0,0,1,0,0,0,0,0
ES_01013,Barrundia,695,247,0,2,0,0,0,0,0,35,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,24,58,0,0,8,0,0,0,0,0
ES_01014,Berantevilla,395,188,0,3,0,0,0,0,0,69,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,8,11,0,3,4,0,0,0,0,0
ES_01016,Bernedo,479,141,0,1,0,0,0,1,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,8,19,0,1,3,0,0,0,0,0
ES_01017,Campezo / Kanpezu,911,363,0,3,0,0,0,0,0,83,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,25,62,0,0,9,0,0,0,0,0
ES_01018,Zigoitia,1340,529,5,0,0,0,0,0,0,61,0,1,0,0,0,0,0,4,1,0,2,0,0,0,0,1,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,59,125,0,0,8,0,0,0,0,0
ES_01019,Kripan,155,93,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2,3,0,0,0,0,0,0,0,0
ES_01020,Kuartango,320,147,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,10,32,0,0,3,0,0,0,0,0
ES_01021,Elburgo / Burgelu,418,160,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,7,16,0,0,2,0,0,0,0,0
ES_01022,Elciego,841,475,3,1,0,0,0,0,0,144,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,0,19,14,0,0,7,0,0,0,0,0
ES_01023,Elvillar / Bilar,291,160,1,1,1,0,0,0,0,67,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2,10,0,1,0,0,0,0,0,0
ES_01027,Iruraiz-Gauna,412,165,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,5,41,0,0,1,0,0,0,0,0
ES_01028,Labastida / Bastida,1135,531,3,2,0,0,0,0,0,190,1,1,0,0,0,0,0,9,0,0,0,0,1,3,0,0,0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,1,24,64,0,0,29,0,0,0,0,0
ES_01030,Lagrán,175,110,1,0,0,0,0,0,0,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,2,2,0,0,0,0,0,0,0,0
ES_01031,Laguardia,1247,635,9,6,1,0,0,1,0,281,0,0,0,1,0,0,0,8,0,1,1,0,0,0,0,0,1,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,39,21,0,0,2,0,0,0,0,0
ES_01032,Lanciego / Lantziego,541,291,1,1,0,0,0,0,0,100,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,0,6,16,0,0,1,0,0,0,0,0
ES_01033,Lapuebla de Labarca,701,403,1,2,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1,16,16,0,0,1,0,0,0,0,0
ES_01034,Leza,174,99,0,2,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,11,17,0,0,0,0,0,0,0,0
ES_01036,Laudio / Llodio,15378,6274,35,44,4,3,0,0,0,993,0,0,0,5,1,0,0,43,2,2,8,0,3,4,0,4,12,1657,2,1,0,3,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1901,9,287,1126,0,1,79,0,0,0,0,0
