party_id,name_native,name_english,abbreviation,coalition_members,other_names,individual_candidate,region,founded_year,dissolved_year,european_party,ep_group,colors,wikipedia_page,wikidata_id,party_facts_id,ideology
PH,Parti humaniste,Humanist Party,PH,[],,,BE,,,[],[],[],https://fr.wikipedia.org/wiki/Parti_Humaniste,,,unknown
PJM,Parti jeunes musulmans,Muslim Youth Party,PJM,[],,,BE,2002.0,2010.0,[],[],[],https://fr.wikipedia.org/wiki/Parti_jeunes_musulmans,Q3366478,,other
Pluralis,Pluralis,Pluralis,Pluralis,[],,,BE,,,[],[],[],,,,unknown
PP (2009),Piratenpartij / Parti Pirate,Pirate Party,PP,[],,,BE,2009.0,,[],[],"[""#000000"", ""#800080""]",https://fr.wikipedia.org/wiki/Parti_pirate_(Belgique),Q1136727,,"left or center-left, including non-radical greens"
PP (2009),Volkspartij / Parti populaire,People's Party,PP,[],,,BE,2009.0,2019.0,[],[],[],https://fr.wikipedia.org/wiki/Parti_populaire_(Belgique),Q929882,639.0,radical right
PP [Parti Pensionnés],Parti Pensionnés,Pensioners' Party,PP,[],,,BE,,,[],[],[],,,,other
PPR,PPR,PPR,PPR,[],,,BE,,,[],[],"[""blue"", ""yellow""]",,,,unknown
PRO,PRO De Burgerlobby,PRO The Citizen Lobby,PRO,[],,,BE,,,[],[],"[""orange"", ""#ADD8E6"", ""#008000""]",,,,unknown
Pro Bruxsel,Pro Bruxsel,Pro Bruxsel,Pro Bruxsel,[],,,BE,2008.0,,[],[],[],https://fr.wikipedia.org/wiki/Pro_Bruxsel,Q2320623,,other
ProDG,ProDG,ProDG,ProDG,[],"[{""name_native"": ""Parteilose Jugendliche Unabhängige – Partei der Deutschsprachigen Belgier"", ""abbreviation"": ""PJU-PDB""}]",,BE,2008.0,,"[{""date_start"": null, ""date_end"": ""2018"", ""organization"": ""European Free Alliance (EFA)"", ""status"": ""member""}]",[],"[""Orange""]",https://de.wikipedia.org/wiki/ProDG,Q1670003,,"center, center-right or moderate right"
PS,Parti socialiste,Socialist Party,PS,[],,,BE,1885.0,,"[{""date_start"": ""1978"", ""date_end"": null, ""organization"": ""Party of European Socialists (PES)"", ""status"": ""member""}]","[{""year_start"": ""1999"", ""year_end"": null, ""party_id"": ""S&D""}]","[""#E60000"", ""#FF464D"", ""#D50000"", ""#FF0000"", ""#E70000""]",https://fr.wikipedia.org/wiki/Parti_socialiste_(Belgique),Q645787,500.0,"left or center-left, including non-radical greens"
PSL,Parti socialiste de lutte,Socialist Struggle Party,PSL,[],,,BE,2008.0,2013.0,[],[],[],https://fr.wikipedia.org/wiki/Parti_socialiste_de_lutte,Q2428334,,radical left
PTB-GO,PTB-GO,PTB-GO,PTB-GO,[],,,BE,2014.0,,[],[],[],https://fr.wikipedia.org/wiki/PTB-GO,Q25378812,,radical left
PTB/PVDA,Parti du Travail de Belgique / Partij van de Arbeid van België,Workers' Party of Belgium,PTB/PVDA,[],,,BE,1979.0,,"[{""date_start"": ""2004"", ""date_end"": null, ""organization"": ""Party of the European Left (EL)"", ""status"": ""member""}]","[{""year_start"": ""2019"", ""year_end"": null, ""party_id"": ""GUE/NGL""}]","[""#EF4135"", ""darkred""]",https://en.wikipedia.org/wiki/Workers_Party_of_Belgium,Q925616,1753.0,radical left
PV&S,Partij van Vrijheid en Solidariteit,Party for Freedom and Solidarity,PV&S,[],,,BE,,,[],[],[],,,,unknown
PVGW,Partij Voor Gehandicapten en Welzijn,Party for the Disabled and Welfare,PVGW,[],,,BE,2012.0,,[],[],[],https://nl.wikipedia.org/wiki/Partij_Voor_Gehandicapten_en_Welzijn,Q18089065,,"left or center-left, including non-radical greens"
PW,Parti Wallon,Walloon Party,PW,[],,,BE,1968.0,1986.0,[],[],[],https://fr.wikipedia.org/wiki/Rassemblement_walon,,1333.0,other
R!,Révolution !,Revolution!,R!,[],,,BE,2013.0,2015.0,[],[],"[""#FFD700""]",https://en.wikipedia.org/wiki/Revolution_Movement!_(Belgium),Q16973382,8924.0,radical right
R.W.F.,Rassemblement Wallonie-France,Rassemblement Wallonie-France,R.W.F.,[],,,BE,1961.0,,[],[],"[""#0000FF"", ""#FFFFFF"", ""#FF0000""]",https://fr.wikipedia.org/wiki/Rassemblement_Wallonie_France,Q762051,7008.0,other
RESIST,RESIST,RESIST,RESIST,[],,,BE,,,[],[],[],,,,unknown
RESPECT,RESPECT,RESPECT,RESPECT,[],,,BE,,,[],[],[],,,558.0,unknown
RMC,Reprise en Main Citoyenne,Citizen Takeover,RMC,[],,,BE,,,[],[],[],,,,unknown
ROSSEM,Radicale Omvormers en Sociale Strijders voor een Eerlijker Maatschappij,Radical Reformers and Social Fighters for a Fairer Society,ROSSEM,[],,,BE,1991.0,2014.0,[],[],"[""purple""]",https://nl.wikipedia.org/wiki/ROSSEM,Q1143062,,"center, center-right or moderate right"
RW,Rassemblement wallon,Walloon Rally,RW,[],,,BE,1968.0,1985.0,[],[],[],https://fr.wikipedia.org/wiki/Rassemblement_wallon,Q2612679,281.0,other
SD&P,Sociaal Democraten & Progressieven,Social Democrats & Progressives,SD&P,[],,,BE,2014.0,2018.0,[],[],[],https://nl.wikipedia.org/wiki/Sociaal_Democraten_%26_Progressieven,Q15882166,,"left or center-left, including non-radical greens"
SLP,Sociaal-Liberale Partij,Social Liberal Party,SLP,[],"[{""name_native"": ""Spirit"", ""abbreviation"": ""Spirit""}]",,BE,2001.0,2009.0,"[{""date_start"": null, ""date_end"": null, ""organization"": ""European Free Alliance (EFA)"", ""status"": ""member""}]",[],"[""#800080""]",https://fr.wikipedia.org/wiki/Sociaal-Liberale_Partij,Q1510441,,"left or center-left, including non-radical greens"
sp.a-spirit,sp.a-spirit,sp.a-spirit,sp.a-spirit,"[""sp.a"", ""Spirit""]",,,BE,,,[],[],[],,,,"left or center-left, including non-radical greens"
TFA,Team Fouad Ahidar,Team Fouad Ahidar,TFA,[],,,BE,2024.0,,[],[],[],https://fr.wikipedia.org/wiki/Team_Fouad_Ahidar,Q126768150,,other
Trefle,Trefle,Trefle,Trefle,[],,,BE,,,[],[],[],,,,unknown
UFE,UFE,UFE,UFE,[],,,BE,,,[],[],[],,,,unknown
UMP-B,Union pour un Mouvement Populaire – Belgique,Union for a Popular Movement – Belgium,UMP-B,[],,,BE,,,[],[],[],,,,"center, center-right or moderate right"
VB (1979),Vlaams Blok,Flemish Block,VB,[],,,BE,1979.0,2004.0,[],"[{""year_start"": ""1999"", ""year_end"": ""2009"", ""party_id"": ""NI""}]","[""#FF0000""]",https://nl.wikipedia.org/wiki/Vlaams_Blok,Q597900,553.0,radical right
VB (2003),Veilig Blauw,Safe Blue,VB,[],,,BE,2003.0,,[],[],[],https://nl.wikipedia.org/wiki/Veilig_Blau,,,unknown
VB (1979),Vlaams Belang,Flemish Interest,VB,[],,,BE,1979.0,,"[{""date_start"": ""2014"", ""date_end"": null, ""organization"": ""Patriots.eu"", ""status"": ""member""}]","[{""year_start"": ""2009"", ""year_end"": ""2013"", ""party_id"": ""EFDD""}, {""year_start"": ""2014"", ""year_end"": null, ""party_id"": ""PfE""}]","[""#FF0000"", ""#003263"", ""#004DA6"", ""#000000"", ""#FF7F00"", ""black""]",https://nl.wikipedia.org/wiki/Vlaams_Belang,Q682990,1968.0,radical right
VEGA,Coopérative politique VEGA,VEGA Political Cooperative,VEGA,[],,,BE,2012.0,2017.0,[],[],[],https://fr.wikipedia.org/wiki/Coopérative_politique_VEGA,Q15382741,,"left or center-left, including non-radical greens"
VÉLO,VÉLORUTION,VÉLORUTION,VÉLO,[],,,BE,1974.0,,[],[],[],https://fr.wikipedia.org/wiki/Vélorution,Q3564139,,"left or center-left, including non-radical greens"
VITAL,"Vrijheid, Intimiteit, Thuis, Arbeid en Liefde","Freedom, Intimacy, Home, Work and Love",VITAL,[],,,BE,1994.0,,[],[],[],"https://nl.wikipedia.org/wiki/Vrijheid,_Intimiteit,_Thuis,_Arbeid_en_Liefde",Q41881908,,other
VIVANT,Vivant,Vivant,VIVANT,[],,,BE,1997.0,2007.0,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""member""}]","[{""year_start"": ""1999"", ""year_end"": ""2004"", ""party_id"": ""Renew""}, {""year_start"": ""2004"", ""year_end"": ""2007"", ""party_id"": ""NI""}]","[""#F9C44B"", ""purple""]",https://fr.wikipedia.org/wiki/Vivant_(parti_politique),Q932768,76.0,"center, center-right or moderate right"
VLC,Valeurs Libérales Citoyennes,Liberal Citizen Values,VLC,[],,,BE,,,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""member""}]",[],"[""#000000"", ""#FF0000""]",,,,unknown
Volt,Volt België,Volt Belgium,Volt,[],,,BE,2018.0,,[],[],"[""#9B59B6"", ""#8A1B7C""]",https://en.wikipedia.org/wiki/Volt_Belgium,Q106240266,,"left or center-left, including non-radical greens"
Voor U,Voor U,Voor U,Voor U,[],,,BE,2023.0,,[],[],"[""#DD00BB""]",https://nl.wikipedia.org/wiki/Voor_U_(politieke_partij),Q124795644,,"center, center-right or moderate right"
Vooruit,Vooruit,Forward,Vooruit,[],"[{""name_native"": ""Socialistische Partij"", ""abbreviation"": ""SP""}, {""name_native"": ""Socialistische Partij Anders"", ""abbreviation"": ""sp.a""}]",,BE,1978.0,,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Party of European Socialists (PES)"", ""status"": ""member""}]","[{""year_start"": ""1999"", ""year_end"": ""2014"", ""party_id"": ""S&D""}, {""year_start"": ""2019"", ""year_end"": null, ""party_id"": ""S&D""}]","[""#FF0000""]",https://nl.wikipedia.org/wiki/Vooruit_(politieke_partij),Q939354,1680.0,"left or center-left, including non-radical greens"
VPB,Vox Populi Belgica,Vox Populi Belgica,VPB,[],,,BE,2014.0,,[],[],[],https://fr.wikipedia.org/wiki/Vox_Populi_Belgica,,,unknown
WDA,Wallonie d'Abord,Wallonia First,WDA,[],"[{""name_native"": ""Force Nationale"", ""abbreviation"": ""FN""}]",,BE,2008.0,,[],[],[],https://fr.wikipedia.org/wiki/Wallonie_D%27Abord,,,radical right
WI,Wallonie insoumise,Wallonia Unyielding,WI,[],,,BE,,,[],[],[],https://fr.wikipedia.org/wiki/Wallonie_insoumise,,,radical left
KE,Камара на експертите,Chamber of Experts,KE,[],,,BG,2003.0,,[],[],[],https://bg.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B0%D1%80%D0%B0_%D0%BD%D0%B0_%D0%B5%D0%BA%D1%81%D0%BF%D0%B5%D1%80%D1%82%D0%B8%D1%82%D0%B5,Q4165642,,"center, center-right or moderate right"
ΡΚ,Роден край,Native Land,ΡΚ,[],,,BG,,,[],[],[],,,,unknown
Абаджиев,Юлий Григоров Абаджиев,Yuliy Grigorov Abadzhiev,Абаджиев,[],,Y,BG,,,[],[],[],,,,unknown
АБВ,Алтернатива за българско възраждане,Alternative for Bulgarian Revival,АБВ,[],,,BG,,,[],[],"[""#712146""]",,,,"left or center-left, including non-radical greens"
АБВ-Д21,АБВ-Д21,АБВ-Д21,АБВ-Д21,"[""АБВ"", ""Д21""]",,,BG,,,[],[],"[""#824D99"", ""#FFFFFF""]",,,,unknown
АПС,Алианс за Права и Свободи,Alliance for Rights and Freedoms,АПС,[],,,BG,2026.0,,[],[],[],https://bg.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D0%B0%D0%BD%D1%81_%D0%B7%D0%B0_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0_%D0%B8_%D1%81%D0%B2%D0%BE%D0%B1%D0%BE%D0%B4%D0%B8,Q130313846,,"center, center-right or moderate right"
АТАКА,АТАКА,Attack,АТАКА,[],,,BG,2005.0,,[],"[{""year_start"": ""2004"", ""year_end"": ""2009"", ""party_id"": ""PfE""}]","[""#FFFFFF"", ""#00A800"", ""#E10000""]",https://bg.wikipedia.org/wiki/%D0%90%D1%82%D0%B0%D0%BA%D0%B0_(%D0%BF%D0%B0%D1%80%D1%82%D0%B8%D1%8F),Q178049,,radical right
Атанасов,Цветан Христов Атанасов,Tzvetan Christov Atanasov,Атанасов,[],,Y,BG,,,[],[],[],,,,unknown
Атанасова,Венислава Пламенова Атанасова,Venislava Plamenova Atanasova,Атанасова,[],,Y,BG,,,[],[],[],,,,unknown
Байрактаров,Димитър Кирилов Байрактаров,Dimitar Kirilov Bayraktarov,Байрактаров,[],,Y,BG,,,[],[],"[""#088A85""]",,,,unknown
БАСТА,БАСТА,BASTA,БАСТА,[],,,BG,,,[],[],[],,,,unknown
ББЗ-ВМРО-ЗНС-ДГ,ББЗ-ВМРО-ЗНС-ДГ,ББЗ-ВМРО-ЗНС-ДГ,ББЗ-ВМРО-ЗНС-ДГ,"[""ББЗ"", ""ВМРО"", ""ЗНС"", ""ДГ""]",,,BG,,,[],[],"[""#FFFF00""]",,,,radical right
БВ,Български възход,Bulgarian Rise,БВ,[],,,BG,2022.0,,[],"[{""year_start"": ""2023"", ""year_end"": null, ""party_id"": ""Renew""}]","[""#01509F"", ""#197032"", ""#B1091A""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D0%B2%D1%8A%D0%B7%D1%85%D0%BE%D0%B4,Q111985616,,radical right
БГ,Български глас,Bulgarian Voice,БГ,[],,,BG,,,[],[],"[""#000080"", ""#8B0000""]",,,,"center, center-right or moderate right"
БДО,Българска демократична общност,Bulgarian Democratic Community,БДО,[],,,BG,2009.0,,[],[],"[""#0000FF""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%BD%D0%B0_%D0%BE%D0%B1%D1%89%D0%BD%D0%BE%D1%81%D1%82,,,"center, center-right or moderate right"
БДС,"Български демократичен съюз ""Радикали""",Bulgarian Democratic Union Radicals,БДС,[],,,BG,2001.0,,[],[],[],https://bg.wikipedia.org/wiki/%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%91%D0%B0%D0%BA%D1%8A%D1%80%D0%B4%D0%B6%D0%B8%D0%B5%D0%B2,Q12279361,,"center, center-right or moderate right"
БДФ,Български демократически форум,Bulgarian Democratic Forum,БДФ,[],,,BG,1990.0,,[],[],"[""#CDC673""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8_%D1%84%D0%BE%D1%80%D1%83%D0%BC,,,"center, center-right or moderate right"
БДФ-СЕ-ЕНП,Десните,The Rightists,БДФ-СЕ-ЕНП,[],,,BG,,,[],[],"[""#CDC673""]",,,,"center, center-right or moderate right"
БДЦ,Български демократичен център,Bulgarian Democratic Center,БДЦ,[],"[{""name_native"": ""Лидер"", ""abbreviation"": ""Лидер""}]",,BG,2007.0,,[],[],[],https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D0%BD_%D1%86%D0%B5%D0%BD%D1%82%D1%8A%D1%80_(%D0%BF%D0%B0%D1%80%D1%82%D0%B8%D1%8F),Q951851,,"center, center-right or moderate right"
БЗНС,Български Земеделски Народен Съюз,Bulgarian Agrarian National Union,БЗНС,[],,,BG,1899.0,2009.0,[],"[{""year_start"": ""2004"", ""year_end"": ""2009"", ""party_id"": ""EPP Group""}]","[""#006400"", ""#FFFF00""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D0%B7%D0%B5%D0%BC%D0%B5%D0%B4%D0%B5%D0%BB%D1%81%D0%BA%D0%B8_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%B5%D0%BD_%D1%81%D1%8A%D1%8E%D0%B7,Q834016,2060.0,"center, center-right or moderate right"
БКП,Българска комунистическа партия,Bulgarian Communist Party,БКП,[],,,BG,1919.0,1990.0,[],[],"[""#C8102E""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D0%BA%D0%BE%D0%BC%D1%83%D0%BD%D0%B8%D1%81%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0_%D0%BF%D0%B0%D1%80%D1%82%D0%B8%D1%8F,Q155000,6754.0,radical left
БЛ,Българската Левица,Bulgarian Left,БЛ,[],,,BG,2009.0,,"[{""date_start"": ""2004"", ""date_end"": null, ""organization"": ""Party of the European Left (EL)"", ""status"": ""member""}]","[{""year_start"": null, ""year_end"": null, ""party_id"": ""GUE/NGL""}]","[""#FF0000""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0%D1%82%D0%B0_%D0%BB%D0%B5%D0%B2%D0%B8%D1%86%D0%B0,Q804929,,radical left
БЛК,Българска лява коалиция,Bulgarian Left Coalition,БЛК,"[""БЛ"", ""ОП"", ""ПБК""]",,,BG,2009.0,2009.0,[],[],[],https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D0%BB%D1%8F%D0%B2%D0%B0_%D0%BA%D0%BE%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D1%8F,Q12274225,,"left or center-left, including non-radical greens"
БЛ-ЗП,БЛ-ЗП,БЛ-ЗП,БЛ-ЗП,"[""БЛ"", ""ЗП""]",,,BG,,,[],[],"[""#123492""]",,,,"left or center-left, including non-radical greens"
БНД,Българска нова демокрация,Bulgarian New Democracy,БНД,[],,,BG,2008.0,,[],[],[],https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D0%BD%D0%BE%D0%B2%D0%B0_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%86%D0%B8%D1%8F,Q1003898,,"center, center-right or moderate right"
БНДС,"БНДС ""Целокупна България""",BNDS All Bulgaria,БНДС,[],,,BG,,,[],[],"[""#088A85""]",,,,"center, center-right or moderate right"
БНО,Българско национално обединение,Bulgarian National Union,БНО,[],,,BG,2013.0,,[],[],"[""#3b5998""]",https://bg.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D0%B3%D0%B0%D1%80%D0%B8_(%D0%BF%D0%B0%D1%80%D1%82%D0%B8%D1%8F),Q107342986,,radical right
БНПП,Българска национално-патриотична партия,Bulgarian National Patriotic Party,БНПП,[],,,BG,2004.0,2018.0,[],[],[],https://en.wikipedia.org/wiki/Bulgarian_National-Patriotic_Party,Q4996209,,radical right
БНС-НД,Български национален съюз „Нова демокрация”,Bulgarian National Union – New Democracy,БНС-НД,[],,,BG,1990.0,,[],"[{""year_start"": ""2004"", ""year_end"": ""2009"", ""party_id"": ""EPP Group""}]","[""#FFFFFF"", ""#000000"", ""#008000"", ""#FF0000""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D0%B5%D0%BD_%D1%81%D1%8A%D1%8E%D0%B7_%E2%80%9E%D0%9D%D0%BE%D0%B2%D0%B0_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%86%D0%B8%D1%8F%E2%80%9C,Q21409398,,radical right
БОГ,Благоденствие-Обединение-Градивност,Prosperity-Unification-Constructivity,БОГ,[],,,BG,,,[],[],[],,,,unknown
Бозукова,Веселина Минчева Бозукова,Veselina Mincheva Bozukova,Бозукова,[],,Y,BG,,,[],[],[],,,,unknown
БП,Движение за радикална промяна Българската пролет,Movement for Radical Change Bulgarian Spring,БП,[],,,BG,2015.0,,[],[],"[""#D71921""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0%D1%82%D0%B0_%D0%BF%D1%80%D0%BE%D0%BB%D0%B5%D1%82,Q115862294,,"left or center-left, including non-radical greens"
БП-КОЙ-БРСП-Нация,Ние Гражданите,We the Citizens,БП-КОЙ-БРСП-Нация,"[""БП"", ""КОЙ (2014)"", ""БРСП"", ""Нация""]",,,BG,,,[],[],"[""blue"", ""green""]",,,,other
БПЛ,Българска прогресивна линия,Bulgarian Progressive Line,БПЛ,[],,,BG,2021.0,,[],[],"[""#E31E27""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B5%D1%81%D0%B8%D0%B2%D0%BD%D0%B0_%D0%BB%D0%B8%D0%BD%D0%B8%D1%8F,Q107504041,,"center, center-right or moderate right"
Бригада,Бригада,Brigade,Бригада,[],,,BG,,,[],[],"[""#32CD32""]",,,,unknown
БРСП,Българска работническо-селска партия,Bulgarian Workers' and Peasants' Party,БРСП,[],,,BG,,,[],[],"[""red""]",,,,radical left
БСД,Българска социалдемокрация – Евролевица,Bulgarian Social-Democracy – EuroLeft,БСД,[],,,BG,1997.0,,[],[],"[""#009900"", ""#FF0000"", ""#FFFFFF""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%E2%80%93_%D0%95%D0%B2%D1%80%D0%BE%D0%BB%D0%B5%D0%B2%D0%B8%D1%86%D0%B0,Q3487386,,"left or center-left, including non-radical greens"
БСД-БСДП-ХСС,БСД-БСДП-ХСС,БСД-БСДП-ХСС,БСД-БСДП-ХСС,"[""БСД"", ""БСДП"", ""ХСС""]",,,BG,,,[],[],[],,,,"left or center-left, including non-radical greens"
БСД-ПБСД,Коалиция на българските социалдемократи,Coalition of Bulgarian Social-Democrats,БСД-ПБСД,[],,,BG,,,[],[],"[""#E50000""]",,,,"left or center-left, including non-radical greens"
БСДД,Български съюз за директна демокрация,Bulgarian Union for Direct Democracy,БСДД,[],,,BG,2015.0,,[],[],"[""red"", ""blue"", ""yellow""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D1%81%D1%8A%D1%8E%D0%B7_%D0%B7%D0%B0_%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BD%D0%B0_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%86%D0%B8%D1%8F,Q110969492,,unknown
БСДП,Българска социалдемокрация,Bulgarian Social Democracy,БСДП,[],,,BG,1990.0,,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""S&D""}]","[""#E31E27""]",https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0_%D0%BF%D0%B0%D1%80%D1%82%D0%B8%D1%8F,Q12274242,,"left or center-left, including non-radical greens"
