gisco_id,name,registered,turnout,invalid,blank,Smer-SD,KDŽP,ĽSNS,KOREKTÚRA,SNS,SR,OĽaNO,STAN,SP,STS,HĽ,MKDA-MKDSZ,DOPRAVA,KDH,SZ,MH,PD,SRK,SKS,SNJ,SMK-MKP,DOMA DOBRE,KSS-VZDOR,EDS,SaS,SĽS,NAJ,KÚ,PS-Spolu,DS,NK
SK_503754,Dolny Chotar,292,37,0,0,1,0,1,1,0,3,2,0,0,1,1,0,1,0,0,8,1,0,0,0,11,0,0,0,1,0,0,0,5,0,0
SK_503665,Galanta,12494,3004,70,0,294,26,230,21,79,106,139,6,7,3,1,8,0,78,24,191,5,2,0,1,499,12,23,3,626,6,2,72,448,2,20
SK_503762,Gan,677,166,6,0,28,2,19,4,5,6,10,0,1,0,0,0,0,35,1,1,0,0,0,0,0,0,0,0,13,1,0,10,23,0,1
SK_503771,Horne Saliby,2666,517,11,0,47,1,24,6,9,8,11,2,0,2,0,6,1,3,1,58,1,0,0,1,239,1,0,0,29,2,0,6,45,0,3
SK_503789,Hoste,395,133,1,0,33,6,28,0,4,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,17,0,0,12,13,0,1
SK_519294,Janovce,1759,327,7,0,28,13,45,0,9,8,14,0,0,3,1,0,1,77,2,17,0,0,0,0,6,2,0,1,19,0,19,7,46,1,1
SK_503835,Jelka,3381,524,12,0,21,6,25,1,8,9,16,2,0,5,0,5,1,3,5,80,1,0,0,0,249,1,1,0,21,1,0,3,48,0,0
SK_503843,Kajal,1253,190,4,0,13,1,9,1,3,3,10,2,0,0,0,1,0,1,3,37,0,0,0,0,61,0,1,0,21,1,0,4,14,0,0
SK_503860,Kosuty,1399,283,1,0,22,1,19,5,11,10,14,0,1,0,0,2,2,2,0,47,0,0,0,0,80,0,1,0,22,0,0,3,40,0,0
SK_503878,Kralov Brod,910,190,3,0,6,0,2,0,0,2,1,0,0,0,0,2,0,0,0,14,0,0,0,1,145,1,0,0,5,0,0,0,8,0,0
SK_582638,Malá Mača,504,126,5,0,8,0,20,0,2,4,5,0,0,0,0,0,0,0,0,29,0,0,0,0,37,0,0,1,4,0,0,2,9,0,0
SK_555754,Matuskovo,1908,520,10,0,26,4,29,6,3,12,24,0,0,1,1,6,0,4,4,67,1,0,0,0,197,2,2,0,47,0,0,2,65,1,6
SK_503924,Mostova,1341,267,5,0,4,0,8,0,0,4,16,0,1,0,0,4,0,3,2,51,0,0,0,0,134,1,0,0,18,0,0,0,16,0,0
SK_503959,Pata,2649,399,6,0,90,9,59,1,15,18,17,0,0,0,0,0,0,66,1,0,1,0,0,0,0,0,0,2,21,2,0,10,66,3,12
SK_503967,Puste Sady,531,111,5,0,12,34,7,0,7,6,4,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,7,1,0,3,12,2,0
SK_503975,Puste Ulany,1452,272,10,0,42,12,35,4,13,15,14,3,1,0,0,0,0,10,1,1,2,1,0,0,0,1,3,1,45,0,0,4,53,0,1
SK_504009,Sered,13406,2758,47,0,558,31,404,14,105,128,168,11,4,2,4,0,3,180,37,9,6,0,0,2,4,6,16,2,306,6,2,167,512,5,19
SK_504017,Sladkovicovo,4424,764,16,0,77,7,68,8,18,28,53,1,1,1,1,1,0,28,5,60,1,0,1,0,100,6,11,1,118,1,0,17,127,2,6
SK_504033,Salgocka,390,63,0,0,14,4,9,2,4,1,4,0,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,5,0,0,1,7,0,0
SK_504041,Sintava,1473,316,1,0,59,11,43,3,3,17,22,0,0,0,1,0,0,29,4,0,2,0,0,1,0,2,3,0,36,1,1,19,56,0,2
SK_504050,Soporna,3420,512,19,0,129,13,78,3,28,22,29,1,2,0,1,0,0,29,4,1,0,0,1,0,0,1,1,2,56,1,1,14,72,0,4
SK_504076,Tomasikovo,1322,236,2,0,4,2,5,1,0,3,4,0,0,0,1,2,0,0,0,121,0,0,1,0,78,1,1,0,3,0,0,2,5,0,0
SK_504084,Topolnica,686,146,3,0,21,1,14,2,3,7,4,1,0,0,0,1,0,1,2,23,0,0,0,0,26,0,0,0,16,0,1,2,18,0,0
SK_504106,Trstice,3217,574,5,0,10,1,5,0,0,8,9,0,0,0,1,11,0,2,0,165,0,0,0,0,329,0,0,0,9,0,0,1,18,0,0
SK_504114,Vahovce,1746,262,10,0,19,0,17,2,5,9,20,0,0,0,0,4,0,5,4,50,0,0,0,0,82,0,0,0,12,0,0,3,20,0,0
SK_504122,Velka Maca,2129,395,9,0,11,6,16,6,1,8,7,0,1,0,0,8,0,5,0,67,0,0,0,0,195,1,0,0,15,2,1,11,24,1,0
SK_504131,Velke Ulany,3768,784,22,0,33,5,33,5,9,19,35,1,3,0,2,7,0,7,2,73,0,0,0,1,199,1,6,0,244,1,0,2,74,0,0
SK_504149,Velky Grob,1120,234,1,0,30,4,34,1,14,10,6,1,0,0,0,0,3,9,2,2,0,0,1,0,1,2,1,0,32,1,0,6,72,0,1
SK_504157,Vinohrady nad Vahom,1341,256,4,0,53,3,53,0,11,9,21,0,3,0,1,0,0,28,1,1,1,0,0,0,0,2,1,1,15,1,0,19,27,0,1
SK_504173,Vozokany (okres (Galanta),954,217,4,0,2,0,5,0,0,3,4,0,0,0,1,2,0,1,0,28,0,0,0,0,144,0,1,0,10,0,0,0,11,0,1
SK_504181,Zemianske Sady,707,139,1,0,50,16,7,1,2,2,5,0,0,0,0,0,0,14,3,0,0,0,0,0,0,2,1,0,9,0,2,3,20,0,1
SK_581399,Banka,1853,435,4,0,54,4,55,3,13,28,35,1,1,0,2,0,0,36,3,2,0,0,0,0,0,3,0,0,31,4,0,12,144,0,0
SK_558354,Basovce,280,67,0,0,5,1,21,2,4,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,10,11,0,0
SK_506834,Borovce,876,150,2,0,24,8,38,2,5,5,10,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,16,0,0,1,24,0,1
SK_506982,Dolny Lopasov,816,171,6,0,35,2,30,2,6,2,12,1,2,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,15,1,0,6,26,0,2
SK_506991,Drahovce,2154,392,6,0,67,5,85,2,16,7,25,0,0,0,1,0,0,62,3,0,0,1,0,0,0,3,0,0,30,1,0,12,65,0,1
SK_507008,Dubovany,833,132,4,0,20,5,28,2,4,9,9,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,0,0,14,0,0,4,15,0,1
SK_558338,Ducove,372,94,2,0,10,2,13,0,6,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,1,0,5,31,0,0
SK_556581,Hubina,442,103,0,0,24,0,14,0,4,3,0,1,0,0,0,0,4,19,0,0,3,0,0,0,0,1,1,0,11,0,0,4,14,0,0
SK_507121,Chtelnica,2154,468,5,0,142,9,88,0,22,8,37,2,0,0,1,0,0,56,0,0,0,0,0,0,0,1,2,0,30,1,0,8,56,0,0
SK_507199,Kocin-Lancar,430,112,2,0,28,1,30,0,11,0,5,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,4,4,0,8,8,0,0
SK_507229,Krakovany,1163,274,5,0,49,9,21,3,8,10,12,0,0,0,2,0,0,37,3,0,1,0,1,0,0,0,0,0,31,0,1,19,57,0,5
SK_507342,Moravany nad Vahom,1926,453,3,0,62,5,88,11,20,10,26,0,3,1,3,0,6,28,3,1,1,0,0,0,2,2,8,0,48,2,0,17,99,3,1
SK_507369,Nižná (okres Piešťany),456,105,3,0,28,0,18,2,1,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,12,0,0,1,19,0,1
SK_507385,Ostrov (okres Piešťany),1024,253,6,0,30,8,21,2,12,9,18,1,0,0,0,0,0,41,4,0,0,0,0,0,0,0,2,0,19,0,1,8,70,0,1
SK_507431,Pecenady,461,103,4,0,18,4,33,1,2,1,3,1,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,3,0,0,5,8,0,2
SK_507440,Piestany,23874,6852,93,0,919,85,834,76,284,153,393,19,17,1,37,0,29,808,65,18,6,1,1,1,3,77,42,3,816,15,6,263,1727,25,35
SK_507466,Prasnik,687,148,1,0,47,0,13,2,1,5,14,0,0,0,0,0,3,5,1,0,0,0,0,0,0,5,0,0,20,0,0,3,24,1,3
SK_507482,Rakovice,476,104,1,0,18,1,27,0,2,6,2,0,0,0,0,0,0,6,4,0,2,0,0,0,0,0,0,0,5,1,0,4,25,0,0
SK_507491,Ratnovce,855,163,6,0,14,2,23,5,7,2,13,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,14,0,0,8,40,1,1
SK_507563,Sokolovce,1099,201,7,0,46,1,47,5,16,8,12,0,2,0,3,1,0,19,2,0,0,0,0,0,0,0,0,0,14,1,0,4,10,0,3
SK_558397,Sipkove,261,45,2,0,9,0,7,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0,4,6,0,1
SK_556548,Sterusy,405,91,1,0,20,2,14,2,3,2,2,0,1,0,0,0,1,14,1,0,0,0,0,0,0,4,1,0,8,1,0,6,8,0,0
SK_507679,Trebatice,1082,196,6,0,30,4,17,3,6,4,18,0,1,0,1,0,2,30,4,0,2,0,0,0,0,3,2,0,17,1,0,6,36,0,3
SK_507709,Velke Kostolany,2283,335,5,0,45,11,74,2,7,15,24,1,1,0,0,0,0,57,0,0,0,0,0,0,0,1,3,0,22,0,0,16,50,0,1
SK_556572,Velke Orviste,902,193,5,0,30,5,40,1,8,9,12,3,3,0,0,0,0,9,4,0,0,1,0,1,0,0,4,0,10,0,0,6,42,0,0
SK_507725,Vesele,985,180,5,0,28,2,45,2,7,3,3,0,0,0,2,0,0,22,6,0,2,0,0,0,0,2,1,0,13,0,0,10,23,1,3
SK_507750,Vrbove,4893,1203,26,0,208,9,178,12,49,34,50,5,1,1,5,0,0,125,5,3,9,1,2,0,0,5,4,1,108,0,1,121,236,1,3
SK_504211,Bilkove Humence,179,48,0,0,7,1,7,2,3,2,3,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,0,1,12,0,0
SK_504238,Borsky Mikulas,3236,506,14,0,81,13,72,6,38,17,38,1,3,1,0,0,1,38,13,0,5,0,0,4,1,0,4,0,50,0,6,15,85,0,0
SK_504220,Borský Svätý Jur,1322,187,1,0,32,8,24,1,19,3,21,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,1,0,19,0,2,5,27,0,0
SK_504297,Cerova,932,270,5,0,33,1,30,0,6,9,20,0,0,0,0,0,0,53,9,0,0,0,0,0,0,2,0,0,20,1,2,9,70,0,0
SK_504319,Cary,1008,148,1,0,27,7,35,0,10,8,8,0,0,0,0,0,1,19,3,0,0,0,0,0,0,0,0,0,13,0,0,2,12,0,2
SK_504327,Castkov,479,126,3,0,21,1,8,0,8,7,8,0,0,0,0,0,8,7,2,1,0,0,0,0,0,1,0,0,12,1,3,4,30,0,1
SK_504335,Dojc,1016,176,1,0,45,1,31,0,9,9,11,2,0,0,0,0,0,17,6,0,0,0,0,0,0,1,8,0,19,0,2,3,11,0,0
SK_504360,Hlboke,788,194,2,0,38,3,28,0,14,3,9,0,0,0,0,0,0,2,8,0,2,1,0,0,0,2,4,0,21,0,6,1,34,1,15
SK_504386,Hradiste pod Vratnom,566,126,2,0,20,2,10,2,9,4,15,1,2,0,0,0,0,16,2,0,1,0,0,0,0,0,0,0,13,1,4,1,21,0,0
SK_504416,Jablonica,1909,424,22,0,106,7,54,3,22,16,22,1,1,1,2,0,3,15,7,0,0,4,0,0,0,0,2,0,27,0,3,15,87,0,4
SK_504475,Kovalov,594,120,1,0,23,5,13,1,1,3,6,0,0,0,0,0,1,19,6,0,0,0,0,0,0,0,2,0,11,0,2,4,22,0,0
SK_504491,Kuklov,642,77,3,0,10,0,24,0,2,0,3,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,4,1,2,2,13,0,0
SK_504513,Kuty,3542,784,15,0,82,12,78,1,15,23,27,2,2,1,2,0,3,128,5,2,1,0,0,0,1,0,4,0,75,0,1,31,268,2,3
SK_504521,Laksarska Nova Ves,917,158,3,0,25,0,26,1,10,8,7,1,1,0,0,0,0,15,4,0,0,0,0,0,2,1,1,0,16,0,1,2,31,1,2
SK_504572,Moravský Svätý Ján,1791,366,8,0,57,0,19,1,10,19,23,1,1,0,0,0,0,42,2,0,1,0,0,0,0,4,0,0,35,0,0,17,124,1,1
SK_504602,Osuske,493,98,1,0,11,1,8,1,23,7,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,2,21,0,0
SK_504645,Plavecky Peter,505,97,0,0,26,0,15,2,4,1,10,0,0,0,1,0,0,17,1,0,0,0,0,0,0,2,0,0,5,2,0,4,7,0,0
SK_504653,Podbranc,532,137,0,0,29,0,25,0,12,6,10,3,1,0,0,0,0,8,2,1,0,1,2,0,0,0,0,1,9,0,5,0,22,0,0
SK_504700,Prietrz,620,125,3,0,30,1,11,1,12,4,4,1,0,0,0,0,0,2,4,0,0,0,0,0,0,3,1,0,13,0,1,2,31,0,1
SK_504726,Prievaly,819,190,10,0,40,1,27,1,6,14,7,0,0,0,0,0,0,21,1,3,1,0,0,0,0,4,1,0,16,1,4,8,23,0,1
SK_556122,Rohov,344,96,2,0,16,1,17,0,6,1,3,0,0,0,0,0,0,10,3,0,1,0,0,0,0,0,3,1,8,0,5,1,18,0,0
SK_504777,Rovensko,355,139,3,0,16,0,11,1,10,6,12,0,1,0,0,0,2,33,4,0,0,0,0,0,0,3,2,0,10,0,1,6,17,0,1
SK_556131,Rybky,337,85,0,0,14,3,20,0,1,1,4,1,0,0,1,0,0,24,4,0,0,0,0,0,0,0,0,0,9,0,0,1,2,0,0
SK_556114,Sekule,1417,225,8,0,27,3,61,0,11,9,16,1,0,0,0,0,0,10,5,1,0,0,0,0,0,1,2,0,17,2,0,4,46,1,0
SK_504203,Senica,16527,3305,94,0,550,26,432,21,135,111,213,6,7,2,4,0,11,253,91,5,3,0,0,1,3,22,32,4,302,5,105,112,733,5,17
SK_504823,Smolinske,743,138,4,0,22,4,27,0,2,4,16,0,1,0,1,0,1,27,1,0,0,0,0,0,0,0,1,0,11,0,0,0,15,0,1
SK_504831,Smrdaky,527,199,6,0,41,4,27,2,13,7,8,1,0,0,0,0,0,29,6,0,1,0,0,0,0,0,1,0,14,0,4,6,29,0,0
SK_504840,Sobotiste,1239,257,9,0,35,1,19,0,14,13,12,2,0,0,0,0,0,34,4,0,1,0,0,0,0,1,3,0,26,1,4,20,57,1,0
SK_504882,Sajdikove Humence,929,130,2,0,29,4,21,0,5,6,4,1,2,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,7,1,2,1,27,0,1
SK_504891,Sastin-Straze,4086,645,12,0,115,16,117,5,30,29,36,2,0,0,1,0,0,107,6,1,0,0,1,0,0,3,0,0,39,2,6,18,97,0,2
SK_504904,Stefanov,1297,222,9,0,30,7,34,3,9,12,18,0,0,0,1,0,0,38,4,0,0,0,0,0,0,0,4,1,9,0,2,22,19,0,0
SK_504271,Brodske,1947,289,7,0,49,5,49,5,14,12,10,0,0,0,0,0,1,19,9,0,0,0,0,0,0,0,1,0,38,0,0,5,63,1,1
SK_504343,Dubovce,518,124,2,0,23,1,9,0,6,1,10,0,0,0,0,0,1,31,1,1,0,0,0,0,0,0,0,0,12,0,6,13,7,0,0
SK_504351,Gbely,4201,660,10,0,101,14,71,5,27,24,62,4,4,1,0,0,7,52,6,0,0,0,0,0,1,0,2,0,82,3,9,24,147,2,2
SK_504378,Holic,9176,1726,55,0,242,22,189,18,46,76,155,6,2,3,7,0,99,125,13,2,5,1,1,2,0,9,15,0,228,7,22,25,341,3,7
SK_504394,Chropov,307,64,1,0,9,3,17,0,2,2,2,1,0,0,1,0,4,7,0,0,1,0,0,0,0,0,1,0,7,0,0,1,5,0,0
SK_504432,Katov,515,147,0,0,23,3,27,0,2,9,14,0,1,0,0,0,4,20,2,1,1,0,0,0,0,0,1,1,10,0,0,1,25,0,2
SK_504459,Kopcany,2042,323,5,0,76,3,51,1,6,15,27,0,0,0,1,0,4,18,3,0,0,1,1,0,0,3,3,0,29,2,11,2,58,1,2
SK_504483,Kovalovec,120,37,0,0,8,0,5,0,1,0,2,0,0,0,0,0,0,9,0,1,1,0,0,0,0,2,0,1,2,0,0,0,5,0,0
SK_504530,Letnicie,418,90,0,0,27,0,13,0,1,1,5,0,1,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,9,1,1,5,15,0,0
SK_504548,Lopasov,254,95,1,0,5,3,4,0,0,0,10,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,7,0,7,4,12,0,0
SK_504564,Mokry Haj,579,134,8,0,57,14,8,1,0,5,3,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,9,0,0,7,9,0,0
SK_504599,Oreské (okres Skalica),304,118,1,0,9,10,14,1,8,7,4,0,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,0,10,1,1,8,12,1,0
SK_504611,Petrova Ves,883,175,6,0,25,7,17,0,1,4,12,0,0,1,0,0,1,33,3,0,0,0,0,0,0,12,0,0,11,0,1,12,29,0,0
SK_504670,Popudinske Mocidlany,748,149,6,0,11,2,27,0,0,4,13,0,2,1,2,0,8,37,1,0,2,0,0,0,0,1,1,0,8,1,0,3,18,1,0
SK_504718,Prietrzka,416,112,4,0,11,8,9,0,1,0,4,0,0,0,1,0,0,22,2,0,0,0,0,0,0,1,0,0,15,0,1,13,20,0,0
SK_504734,Radimov,458,104,2,0,13,2,11,0,7,5,6,0,0,0,0,0,2,8,1,0,0,0,0,0,0,1,5,0,12,1,0,1,27,0,0
SK_504742,Radošovce (okres Skalica),1485,294,3,0,41,20,35,0,6,8,31,0,1,0,0,0,1,46,0,0,0,0,0,0,0,17,0,0,30,3,1,11,37,1,2
SK_504815,Skalica,12658,2583,55,0,338,60,263,19,82,80,220,4,1,2,3,1,33,205,30,6,8,2,0,0,0,17,11,3,353,12,13,52,702,4,4
SK_504912,Trnovec,240,75,1,0,13,6,5,1,1,4,7,0,0,0,0,0,0,20,3,0,1,0,0,0,0,0,0,0,1,1,0,1,10,0,0
SK_504939,Unin,1005,241,4,0,16,0,24,0,6,6,10,1,0,0,0,0,3,23,1,0,0,0,0,0,0,0,6,0,25,0,1,8,107,0,0
SK_504963,Vrádište,667,117,5,0,21,4,9,0,4,8,6,0,1,0,0,0,4,5,2,0,3,0,0,0,0,0,0,0,17,0,2,9,17,0,0
SK_506800,Bojnicky,1136,203,2,0,41,1,22,1,9,10,12,2,0,0,0,0,0,31,2,0,0,0,1,0,0,2,0,0,18,0,0,5,44,0,0
SK_506885,Cervenik,1348,327,2,0,52,3,52,4,19,24,21,1,0,0,1,0,1,49,2,1,1,1,0,1,0,2,1,1,15,3,0,18,50,0,2
SK_506958,Dolne Otrokovce,309,73,0,0,10,4,12,0,6,2,9,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,0,0,6,9,0,1
SK_506966,Dolne Trhoviste,518,97,3,0,23,2,13,2,1,7,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,12,0,0,3,19,0,0
SK_556521,Dolne Zelenice,478,108,1,0,34,0,15,0,3,0,2,0,7,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,12,1,0,0,15,0,1
SK_507024,Dvorniky,1663,240,6,0,50,8,44,2,5,10,9,1,0,0,0,0,0,28,1,0,0,0,0,0,0,0,1,0,14,0,0,17,43,0,1
SK_507032,Hlohovec,17501,3909,79,0,662,49,601,35,185,126,233,6,11,2,8,0,5,350,50,9,10,0,5,1,1,21,42,3,382,6,3,209,788,10,17
SK_507075,Horne Otrokovce,729,139,4,0,24,7,31,1,7,1,6,1,0,0,0,0,1,13,0,0,2,0,0,0,0,0,1,0,10,0,0,9,19,1,1
SK_556602,Horne Trhoviste,478,77,5,0,14,9,10,0,3,4,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,2,14,0,0
SK_556530,Horne Zelenice,550,111,0,0,23,0,12,2,3,4,5,0,22,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,3,27,1,0
SK_507130,Jalsove,421,69,0,0,15,0,23,0,0,0,7,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0
SK_507172,Klacany,888,155,2,0,34,3,18,1,8,3,12,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,1,0,26,0,0,7,25,0,2
SK_507202,Koplotovce,595,125,2,0,9,7,26,3,5,2,12,0,0,0,0,0,0,20,2,1,0,0,0,0,0,0,1,0,10,0,1,1,20,1,2
SK_507253,Leopoldov,3358,797,22,0,141,20,120,5,25,19,38,7,8,0,3,0,1,54,13,2,1,0,0,0,2,6,5,1,67,2,0,78,155,2,0
SK_507288,Madunice,1792,384,10,0,54,8,62,1,33,19,25,1,3,0,0,0,0,42,8,0,0,0,0,0,0,0,2,0,29,4,0,18,63,1,1
SK_507326,Merasice,350,63,0,0,18,2,15,0,1,1,3,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0
SK_507415,Pastuchov,770,110,3,0,30,7,18,0,4,5,1,0,1,0,0,0,0,11,0,0,0,0,1,0,0,2,0,0,10,0,0,9,8,0,0
SK_518620,Ratkovce,270,79,1,0,8,2,19,0,3,0,4,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,2,0,2,2,10,1,0
SK_507521,Sasinkovo,714,101,0,0,31,0,23,1,7,3,2,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,9,0,0,4,11,0,0
SK_507539,Siladice,589,130,1,0,26,0,7,0,5,10,16,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,16,1,0,1,30,1,0
SK_556611,Tekoldany,121,33,0,0,16,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0
SK_556645,Teplicky,245,50,2,0,11,0,26,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
SK_507661,Trakovice,1262,268,7,0,57,6,27,8,4,6,24,0,1,0,1,0,2,38,4,0,0,0,0,0,0,0,2,0,19,0,1,16,44,0,1
SK_507792,Zlkovce,555,150,2,0,15,6,38,0,4,1,8,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,10,0,0,5,25,1,3
SK_580473,Biely Kostol,1702,390,9,0,55,5,59,7,11,10,38,3,2,0,0,0,3,24,0,0,0,0,0,0,0,0,2,0,47,2,0,23,87,0,3
SK_506788,Binovce,546,95,2,0,19,4,8,0,1,0,19,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,5,2,0,4,17,0,2
SK_506796,Bohdanovce nad Trnavou,1144,243,8,0,21,2,36,2,12,12,23,0,0,0,0,0,0,21,1,0,2,0,0,0,0,0,0,1,26,3,0,5,68,0,0
SK_506818,Boleraz,1865,372,11,0,53,11,65,4,11,13,26,1,3,0,0,0,0,44,2,0,1,0,0,0,1,0,4,0,30,1,1,24,64,0,2
SK_506826,Borova,357,77,0,0,14,1,16,2,0,1,13,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,1,0,5,0,0,1,11,1,1
SK_506842,Brestovany,2111,408,10,0,63,8,94,3,13,11,38,0,0,0,2,0,0,35,2,0,0,0,0,0,0,0,1,0,38,1,0,29,56,1,3
SK_506851,Bucany,1913,391,14,0,79,5,50,3,7,18,27,0,0,0,0,0,4,44,2,1,4,0,1,0,0,2,1,0,32,0,0,14,80,2,1
SK_506869,Bukova,551,97,3,0,31,1,13,0,2,2,7,0,0,0,0,0,0,3,0,0,1,0,2,0,0,1,1,0,11,0,0,1,18,0,0
SK_506877,Cifer,3547,839,10,0,146,17,105,6,31,28,69,8,1,0,0,0,2,81,10,1,2,0,0,0,0,6,2,1,102,2,0,41,162,3,3
SK_506893,Dechtice,1548,377,8,0,77,23,72,1,9,7,33,3,3,0,3,0,0,51,3,0,0,0,0,0,0,2,0,0,22,0,1,12,43,0,4
SK_556599,Dlha,358,70,0,0,7,3,15,0,1,3,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,2,22,0,0
SK_506915,Dobra Voda,683,184,5,0,38,4,60,0,8,1,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,1,13,0,0,1,31,1,1
SK_506923,Dolna Krupa,1946,329,10,0,66,1,50,4,10,18,26,1,2,1,1,0,0,26,2,0,1,0,0,0,0,3,2,0,27,1,0,13,63,0,1
SK_506931,Dolne Dubove,587,149,4,0,19,1,20,1,6,5,16,0,0,0,0,0,0,10,0,0,2,0,0,0,0,1,1,0,24,0,0,5,31,1,2
SK_556661,Dolne Lovcice,633,154,0,0,40,6,15,1,4,6,10,0,14,0,0,0,0,9,1,0,0,0,0,0,0,3,0,1,9,0,0,14,21,0,0
SK_506940,Dolne Oresany,1075,258,4,0,37,2,39,5,12,9,29,0,1,0,0,0,0,29,2,0,0,0,0,0,0,0,3,0,21,0,3,15,45,0,2
SK_507041,Horna Krupa,423,84,0,0,23,2,7,0,2,3,3,0,1,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,9,0,0,5,17,0,0
SK_507059,Horne Dubove,316,68,2,0,18,1,4,0,6,1,6,0,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,9,0,0,2,5,1,2
SK_507067,Horne Oresany,1594,333,5,0,65,9,31,2,18,9,36,0,0,0,2,0,2,41,3,0,1,0,0,0,0,0,0,0,28,1,0,9,67,2,2
SK_581020,Hrnciarovce nad Parnou,1882,484,13,0,82,5,63,6,12,21,45,1,4,0,2,0,0,64,6,2,1,0,0,0,1,1,3,1,52,0,1,10,79,1,8
SK_507156,Jaslovske Bohunice,1813,390,9,0,63,8,69,2,18,20,25,2,0,0,0,0,0,59,5,0,0,0,0,0,0,1,0,0,31,0,0,5,66,2,5
SK_507164,Katlovce,927,198,1,0,47,3,24,0,6,4,14,0,0,0,0,0,0,36,0,0,1,0,0,0,0,2,5,0,19,0,0,14,21,0,1
SK_507211,Kosolna,661,163,5,0,23,5,30,0,3,8,17,0,0,0,2,1,0,8,2,2,1,0,0,0,0,0,1,0,10,1,0,5,37,0,2
SK_556483,Krizovany nad Dudvahom,1490,342,1,0,57,8,27,2,8,8,24,1,4,0,1,0,0,76,4,1,0,0,0,0,0,1,2,0,38,2,0,21,55,0,1
SK_556688,Losonec,478,106,0,0,17,3,11,1,2,5,11,0,2,0,0,0,0,9,4,0,0,0,1,0,1,0,0,0,16,0,0,6,16,1,0
SK_507296,Majcichov,1727,367,4,0,72,12,48,2,9,22,24,0,0,0,0,0,0,45,13,0,0,0,0,0,1,1,1,0,25,1,0,29,56,1,1
SK_507318,Malzenice,1218,245,3,0,27,2,62,0,7,6,7,1,0,0,2,0,0,47,2,0,1,0,0,0,0,0,4,0,17,1,0,14,40,0,2
SK_507351,Nahac,362,101,4,0,20,5,3,0,2,1,4,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,0,0,4,14,0,0
SK_556491,Opoj,944,188,4,0,33,2,30,0,3,8,17,0,0,0,1,0,0,21,1,1,0,0,0,0,1,0,0,0,17,0,0,7,40,0,2
SK_556556,Pavlice,448,125,4,0,17,5,11,0,5,9,11,1,0,1,0,0,0,30,1,0,0,1,0,0,0,0,0,0,12,0,2,3,10,0,2
SK_556653,Radošovce (okres Trnava),326,92,2,0,12,3,12,1,3,10,8,1,0,0,0,0,2,9,0,0,0,0,0,0,0,3,0,0,2,0,0,1,23,0,0
