gisco_id,name,registered,turnout,invalid,blank,"NOVA, Konzervatívni demokrati Slovenska, Občianska konzervatívna strana",Kresťanskodemokratické hnutie,SMER - sociálna demokracia,Slovenská ľudová strana,Národ a Spravodlivosť - naša strana,Magnificat Slovakia,DEMOKRATICKÁ OBČIANSKA STRANA,7 STATOČNÝCH REGIONÁLNA STRANA SLOVENSKA,Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség,Strana TIP,Ľudová strana Naše Slovensko,EURÓPSKA DEMOKRATICKÁ STRANA,NOVÝ PARLAMENT,MOST - HÍD,Kresťanská SLOVENSKÁ NÁRODNÁ STRANA,Strana demokratického Slovenska,Strana zelených,VZDOR - strana práce,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,PRÁVO A SPRAVODLIVOSŤ,Sloboda a Solidarita,Strana moderného Slovenska,Komunistická strana Slovenska,ÚSVIT,Strana občianskej ľavice,Slovenská národná strana,Slovenská demokratická a kresťanská únia - Demokratická strana,"PRIAMA DEMOKRACIA, Kresťanská ľudová strana",Strana maďarskej komunity - Magyar Közösség Pártja
SK_526029,Muranska Zdychava,200,30,4,0,0,4,14,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
SK_526037,Nandraz,188,47,1,0,2,0,21,3,0,0,1,0,0,6,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0
SK_515205,Neporadza (okres Rimavská Sobota),178,26,1,0,3,0,1,1,0,0,0,0,2,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
SK_557790,Nizny Skalnik,159,25,1,0,2,1,6,0,0,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0
SK_515230,Nova Basta,419,76,1,0,0,1,2,2,0,0,0,1,2,1,0,1,0,20,0,0,0,0,1,0,1,0,1,0,0,0,0,0,42
SK_515248,Oravka,128,39,0,0,0,5,13,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,1,0,0,0,2,0,0,4,1,0,2
SK_515256,Otrocok,231,44,0,0,1,1,5,0,0,0,1,0,1,3,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9
SK_515264,Ozdany,1290,110,5,0,6,0,21,1,0,0,0,0,0,4,5,0,1,23,2,1,0,1,9,1,7,1,2,1,0,2,6,0,11
SK_515272,Padarovce,145,58,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,39,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10
SK_515281,Pavlovce (okres Rimavská Sobota),247,40,0,0,3,1,2,0,0,0,0,0,4,2,1,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,10,0,4
SK_515299,Petrovce (okres Rimavská Sobota),194,74,1,0,0,0,0,1,0,0,0,1,13,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
SK_515302,Ploské (okres Revúca),67,14,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SK_515311,Polina,103,29,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
SK_515337,Poproč (okres Rimavská Sobota),19,7,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SK_515345,Potok (okres Rimavská Sobota),37,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
SK_526100,Prihradzany,73,12,1,0,1,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK_515353,Radnovce,568,136,2,0,8,0,2,1,0,0,0,3,9,0,0,1,0,20,0,0,0,0,8,0,1,1,0,3,0,0,0,0,77
SK_526118,Rákoš (okres Revúca),336,22,1,0,0,0,13,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
SK_557854,Rakytnik,204,81,0,0,4,1,2,0,0,0,0,6,2,0,1,1,0,10,0,0,0,3,34,0,1,0,3,0,0,2,0,0,11
SK_515361,Rasice,107,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
SK_515370,Ratkova,414,91,4,0,0,4,25,1,0,0,0,2,0,1,3,0,0,41,2,2,1,0,0,0,1,0,0,0,0,3,0,1,0
SK_515388,Ratkovska Lehota,42,23,0,0,1,9,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0
SK_515396,Ratkovska Sucha,41,17,0,0,1,0,5,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0
SK_515400,Ratkovske Bystre,296,46,2,0,0,0,13,2,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0
SK_526142,Revuca,10292,885,33,0,20,39,363,14,13,5,1,2,0,47,43,10,2,13,8,7,2,2,68,5,56,4,10,2,0,52,52,6,6
SK_526151,Revucka Lehota,271,91,3,0,0,4,19,0,0,0,0,0,0,3,16,0,1,1,0,1,0,0,16,1,4,2,2,1,0,12,5,0,0
SK_557765,Riečka (okres Rimavská Sobota),190,42,3,0,4,1,1,0,1,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17
SK_515426,Rimavska Bana,402,48,5,0,3,0,16,0,0,0,0,0,0,3,8,0,0,1,0,0,0,0,2,1,5,0,0,2,0,1,1,0,0
SK_515442,Rimavska Sec,1329,380,21,0,5,0,1,1,1,0,0,0,5,2,1,0,1,31,0,2,0,0,6,1,2,1,0,0,0,0,3,0,296
SK_514462,Rimavska Sobota,18940,2263,51,0,90,58,492,5,21,5,8,4,37,68,65,15,1,373,9,44,9,14,62,36,124,3,42,6,0,105,110,18,388
SK_515451,Rimavske Brezovo,405,58,3,0,1,2,22,2,0,0,0,1,0,4,1,0,0,0,1,2,0,0,3,0,0,0,1,1,0,12,2,0,0
SK_515469,Rimavske Janovce,1043,113,2,0,1,0,24,0,0,0,0,3,4,7,4,2,0,18,0,2,0,0,3,1,5,1,5,0,0,5,4,0,22
SK_557811,Rimavske Zaluzany,272,42,1,0,0,0,24,1,0,0,1,0,0,2,0,0,1,3,1,0,0,0,3,0,0,0,0,0,0,3,2,0,0
SK_515485,Rovné (okres Rimavská Sobota),107,30,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,1,0,0,1,1,0,0,2,2,0,0
SK_515493,Rumince,309,25,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7
SK_515507,Rybník (okres Revúca),109,13,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,0,0
SK_557820,Sása (okres Revúca),110,9,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SK_526258,Sirk,813,202,7,0,7,1,117,9,3,0,0,0,0,0,51,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,1
SK_515523,Skeresovo,183,28,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,12
SK_515531,Slizke,127,14,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
SK_515540,Stara Basta,283,63,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,1,0,0,1,0,0,0,0,1,0,0,2,0,36
SK_515566,Stranska,275,35,0,0,3,1,14,0,0,0,0,1,2,2,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3
SK_515582,Studena,203,43,3,0,2,0,1,0,0,0,0,1,8,1,0,1,0,10,0,1,0,0,0,0,0,0,0,2,0,0,1,0,12
SK_515604,Sutor,325,258,1,0,1,1,89,1,0,0,0,0,12,0,0,0,0,1,0,0,0,2,104,0,0,0,0,0,0,0,0,1,45
SK_515621,Simonovce,410,59,1,0,0,3,2,0,1,0,0,1,2,2,0,0,0,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18
SK_515639,Sirkovce,648,62,2,0,1,3,1,0,0,0,0,2,2,1,0,1,0,19,0,1,0,0,1,1,0,0,0,0,0,0,1,0,26
SK_526304,Sivetice,256,64,2,0,3,1,6,0,0,0,2,0,0,0,0,1,0,1,26,0,1,0,0,0,1,12,1,1,0,3,1,0,2
SK_515647,Spanie Pole,63,15,2,0,1,1,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
SK_515655,Strkovec,282,43,1,0,1,0,2,1,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20
SK_515663,Tachty,430,138,2,0,5,0,0,0,0,0,0,1,0,0,2,0,1,92,0,0,2,0,0,0,0,0,1,0,0,1,0,0,31
SK_515671,Teply Vrch,256,58,3,0,3,3,10,0,0,0,0,0,0,1,5,0,0,18,0,0,0,1,2,0,3,2,0,0,0,5,0,1,1
SK_515680,Tisovec,3262,350,10,0,17,10,141,3,3,0,0,1,0,20,36,3,0,4,0,9,3,2,8,1,13,4,7,6,3,15,28,2,1
SK_515698,Tomášovce (okres Rimavská Sobota),149,22,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SK_515612,Tornala,6002,886,23,0,19,17,74,2,6,1,1,7,11,7,13,10,1,122,9,6,2,0,21,8,18,5,15,2,1,16,18,2,449
SK_526321,Turcok,198,53,1,0,0,0,34,2,0,0,0,0,0,1,8,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,1,0,0
SK_515701,Uzovska Panica,475,52,2,0,2,14,1,0,0,0,0,0,2,1,0,0,0,7,1,0,0,2,3,0,1,1,0,1,0,1,1,0,12
SK_515795,Valice,209,25,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,2,0,0,1,0,0,2,0,13
SK_515710,Vcelince,636,49,1,0,2,0,5,0,0,0,0,1,2,3,0,1,0,5,1,0,0,0,3,0,2,0,2,0,0,0,1,0,20
SK_515728,Vecelkov,209,47,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,14,0,1,0,0,0,0,4,0,0,0,0,0,0,0,23
SK_515736,Velke Teriakovce,755,86,1,0,3,3,35,1,5,0,0,0,0,4,5,0,0,3,0,6,2,1,4,0,8,0,0,2,0,1,2,0,0
SK_515744,Velky Blh,783,111,7,0,2,7,6,0,0,0,0,0,6,0,0,3,1,48,0,0,0,0,1,1,2,0,2,0,0,1,2,0,22
SK_515752,Vieska nad Blhom,123,25,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
SK_515761,Višňové (okres Revúca),50,11,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
SK_515779,Vlkyna,240,30,0,0,2,3,1,0,0,0,0,2,2,0,0,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,1,0,8
SK_557901,Vysne Valice,213,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,1,0,0,1,2,0,11
SK_515809,Vysny Skalnik,137,17,0,0,0,0,5,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,1,0,0
SK_515817,Zador,98,25,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
SK_557927,Zacharovce,328,38,3,0,2,0,17,0,0,0,1,0,0,3,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3
SK_515833,Žiar (okres Revúca),116,31,4,0,1,0,0,0,1,0,1,0,0,0,0,2,0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
SK_515841,Zip,144,52,3,0,1,0,0,0,1,0,0,0,1,1,0,1,0,8,0,0,0,1,0,0,3,0,0,0,0,0,2,1,29
SK_515868,Balog nad Iplom,679,223,2,0,0,0,0,0,0,3,1,0,2,0,0,1,0,14,0,0,0,0,6,1,1,0,0,0,0,1,2,0,189
SK_515876,Batorova,304,33,0,0,1,0,16,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,7
SK_515884,Brusnik,93,11,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
SK_515892,Busince,1120,99,4,0,4,2,18,0,1,1,0,0,1,6,1,1,1,24,1,0,0,0,3,1,1,1,0,0,0,2,7,0,19
SK_515906,Cebovce,857,115,1,0,4,4,6,0,0,0,1,0,1,4,4,0,0,9,1,0,1,0,4,0,2,1,2,0,0,0,1,0,69
SK_515914,Celare,321,63,2,0,1,9,5,1,0,0,0,1,1,0,8,0,0,17,1,1,0,0,0,0,1,0,0,0,0,1,0,0,14
SK_515922,Čelovce (okres Veľký Krtíš),321,24,0,0,6,0,10,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2
SK_515931,Cervenany,22,8,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SK_515949,Dacov Lom,340,26,2,0,0,0,11,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0,0
SK_515957,Dolinka,406,110,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61
SK_515965,Dolna Strehova,853,84,3,0,4,8,19,2,0,0,0,0,0,3,0,5,0,0,1,2,1,0,11,2,3,1,0,0,0,2,17,0,0
SK_515973,Dolne Plachtince,515,52,1,0,3,8,10,0,1,0,0,1,0,8,3,0,0,2,0,3,1,0,3,1,2,1,0,0,0,3,1,0,0
SK_515981,Dolne Strhare,170,27,0,0,2,1,15,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1
SK_515990,Durkovce,113,20,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
SK_516007,Glabusovce,99,35,1,0,2,2,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5,0,1,0,0,0,4,0,12
SK_516015,Horna Strehova,140,31,0,0,1,0,6,0,1,0,0,0,0,8,0,0,0,3,2,1,1,0,1,0,2,0,1,0,0,1,3,0,0
SK_516023,Horne Plachtince,173,24,1,0,2,0,9,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,0,0
SK_516031,Horne Strhare,190,23,0,0,2,1,7,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,2,3,0,0
SK_516040,Hrušov (okres Veľký Krtíš),681,63,1,0,4,9,17,0,0,6,0,0,0,4,1,0,0,0,2,2,0,0,3,3,2,0,0,0,0,5,4,0,0
SK_516058,Chrastince,207,27,1,0,1,0,7,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,10
SK_516066,Chrtany,123,34,0,0,2,2,11,2,1,1,0,0,0,2,0,0,0,0,1,5,0,0,1,0,1,0,1,0,0,2,0,1,1
SK_516074,Ipelske Predmostie,497,106,3,0,2,1,3,1,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,1,3,0,0,0,0,2,1,0,55
SK_516082,Kamenne Kosihy,280,61,2,0,3,2,1,0,0,0,0,1,0,1,3,0,0,9,1,0,0,0,1,0,2,0,0,0,0,0,3,1,31
SK_516091,Kiarov,260,46,2,0,2,6,7,0,0,0,0,0,1,1,1,0,0,9,1,1,0,0,0,0,1,1,0,1,0,1,4,0,7
SK_516104,Klenany,243,61,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,1,0,1,36
SK_516112,Kolare,218,77,1,0,2,2,4,0,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,58
SK_516121,Kosihovce,463,39,1,0,3,1,4,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,2,0,0,1,0,0,3,1,0,16
SK_516139,Kosihy nad Iplom,405,73,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,6,0,0,1,0,0,1,1,0,0,0,0,1,4,1,51
SK_516147,Kovacovce,307,37,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,1,9,0,3
SK_516155,Lesenice,436,62,2,0,6,2,15,0,0,0,0,0,0,2,2,0,0,11,1,2,0,0,2,0,1,2,0,0,0,0,5,0,9
SK_516163,Luboriecka,116,24,0,0,1,5,4,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,0
SK_516171,Mala Calomija,177,32,0,0,2,2,15,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,2,0,1,0,1,0,1,1,0,0
SK_558206,Male Straciny,104,23,2,0,0,2,10,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2,0,0
SK_516198,Male Zlievce,221,47,2,0,2,2,15,0,0,0,0,0,0,2,7,0,0,3,1,1,0,0,1,2,1,1,0,0,0,1,5,0,1
SK_558192,Maly Krtis,425,54,1,0,0,6,15,0,0,0,0,0,0,2,3,1,0,1,1,1,0,1,2,0,1,1,5,2,0,1,9,0,1
SK_516210,Modry Kamen,1284,143,7,0,4,5,57,0,0,3,0,0,0,9,5,5,0,0,3,0,2,0,3,5,8,0,3,0,0,13,11,0,0
SK_516228,Mula,229,39,3,0,5,2,3,1,0,0,0,0,1,1,1,0,0,7,0,1,0,0,0,0,2,0,0,0,0,1,3,0,8
SK_516236,Nenince,1122,166,7,0,2,4,7,1,0,0,0,0,4,1,2,1,0,38,1,0,2,1,0,0,1,1,0,0,0,1,3,1,88
SK_516244,Nova Ves,318,57,3,0,3,2,33,1,1,0,0,0,0,2,4,0,0,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,1
SK_516252,Obeckov,417,35,0,0,2,2,10,2,0,1,0,0,0,1,3,0,0,4,1,0,1,0,0,0,2,0,2,0,0,1,3,0,0
SK_516261,Olovary,246,81,0,0,2,3,7,1,0,0,0,0,0,3,3,0,1,39,0,2,0,0,2,0,0,0,0,0,0,1,0,0,17
SK_516279,Opatovska Nova Ves,529,54,1,0,1,0,2,0,0,0,0,0,0,1,2,0,0,14,1,1,2,0,1,0,1,1,0,0,0,0,3,0,23
SK_516287,Opava,99,10,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
SK_516295,Potor,661,83,5,0,3,2,24,0,0,0,0,1,0,7,3,0,0,1,8,3,0,0,4,1,4,1,4,1,0,8,2,0,1
SK_516309,Pravica,84,13,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,1,1,0,0,1,0,0,0
SK_516317,Pribelce,476,53,1,0,3,6,12,1,0,1,0,0,0,3,5,0,1,0,1,0,0,1,1,2,2,0,0,0,0,4,9,0,0
SK_516333,Secianky,324,51,1,0,2,2,1,0,0,0,0,0,2,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34
SK_516341,Selany,183,30,2,0,1,2,9,0,1,0,0,0,1,2,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,2,2,0,3
SK_516368,Senné (okres Veľký Krtíš),189,23,0,0,5,0,7,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,0,0
SK_516384,Slovenske Darmoty,404,25,1,0,1,0,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,9,0,3
SK_516392,Slovenske Klacany,129,25,0,0,1,2,6,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,3,0,0,1,0,1,3,1,0
SK_516406,Stredne Plachtince,532,43,0,0,8,0,16,0,0,0,0,0,0,7,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,3,0,0
SK_516414,Suchan,208,32,0,0,2,0,21,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
SK_516422,Suche Brezovo,80,27,2,0,1,0,10,1,1,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0,3,1,0,0
SK_516431,Sirakov,187,18,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,4,1,1,0,0,0,0,1,0,1,0,0,1,3,0,1
SK_516449,Sula,61,12,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SK_516457,Trebusovce,169,29,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,18
SK_516465,Velka Calomija,516,141,3,0,4,1,1,0,1,0,0,0,1,6,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,2,0,114
SK_516473,Velka Ves nad Iplom,344,58,2,0,0,0,3,0,0,0,0,0,0,2,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43
SK_558214,Velke Straciny,146,26,0,0,0,1,9,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,4,1,0,1
SK_516490,Velke Zlievce,383,55,5,0,1,2,13,0,0,0,0,2,0,4,4,0,0,8,1,0,0,0,2,0,1,0,0,0,0,1,7,0,4
SK_515850,Velky Krtis,9962,962,12,0,71,47,337,6,9,3,2,3,2,71,64,1,1,35,1,22,8,3,49,15,44,3,16,2,0,27,68,0,40
SK_516503,Velky Lom,144,29,1,0,3,0,14,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0
SK_516511,Vieska (okres Veľký Krtíš),172,34,0,0,0,1,15,0,1,0,0,0,0,4,2,0,0,2,0,1,0,0,2,1,2,0,0,1,0,0,2,0,0
SK_516520,Vinica,1600,290,4,0,4,1,4,0,0,0,0,0,16,3,1,0,1,43,1,1,0,0,3,0,3,2,0,0,0,2,3,0,198
SK_516538,Vrbovka,315,80,3,0,1,0,3,0,0,0,0,0,4,1,2,0,0,11,1,1,0,0,0,0,2,2,0,0,0,1,0,0,48
SK_516546,Zahorce,577,87,5,0,4,5,32,2,2,0,0,1,0,6,2,0,0,7,2,3,1,1,2,0,2,0,0,0,0,4,2,0,4
SK_516554,Závada (okres Veľký Krtíš),390,33,0,0,2,2,15,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,1,0,3,2,0,0,0,0,1,0,0
SK_516562,Zombor,108,31,5,0,3,1,9,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
SK_516571,Zelovce,1046,83,4,0,6,2,13,1,0,0,0,0,0,4,4,0,0,13,2,0,0,0,2,3,1,1,0,0,0,5,5,0,17
SK_518166,Babina,430,71,2,0,3,1,36,0,2,1,0,0,0,5,2,0,0,0,0,0,0,1,4,0,2,0,2,0,0,4,6,0,0
SK_518174,Bacurov,119,25,0,0,2,1,6,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0
SK_518191,Breziny,286,68,1,0,0,1,55,1,4,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
SK_518204,Budca,1040,145,4,0,4,22,56,0,1,1,0,0,0,4,4,0,0,2,0,1,1,1,13,3,10,0,1,0,1,1,14,1,0
SK_518212,Bzovik,829,113,4,0,0,31,26,0,0,0,0,0,0,3,13,0,0,1,3,4,1,0,9,1,2,0,1,0,0,9,5,0,0
SK_518221,Bzovska Lehotka,109,22,0,0,0,8,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0
SK_518239,Cerovo,449,98,3,0,1,6,41,0,0,0,0,0,0,14,3,4,0,0,0,8,3,2,2,0,2,2,2,0,0,4,1,0,0
SK_518247,Cabradsky Vrbovok,205,22,1,0,0,1,9,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0
SK_518255,Cekovce,352,48,2,0,2,15,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,1,0,0,1,0,0,4,1,1,0
SK_518263,Detva,12159,1483,39,0,45,157,623,3,20,10,0,3,0,74,26,6,0,12,6,31,8,13,115,10,92,5,22,6,0,82,67,7,1
SK_518271,Detvianska Huta,588,62,0,0,0,10,21,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,5,0,6,0,3,0,0,5,1,1,0
SK_518280,Devicie,253,35,0,0,0,1,7,1,0,0,0,0,0,7,2,0,0,1,1,0,0,0,2,0,6,0,0,0,0,4,3,0,0
SK_518298,Dobra Niva,1524,209,10,0,2,11,101,0,0,4,0,2,0,13,7,1,0,0,3,0,1,0,16,1,6,1,2,0,0,5,23,0,0
SK_518301,Dolne Mladonice,108,23,0,0,0,2,9,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0
SK_518310,Dolny Badin,211,43,0,0,0,9,12,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,3,0,0
SK_518336,Domaniky,169,22,0,0,1,2,5,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,2,2,0,0,3,1,0,0
SK_518344,Drazovce,103,28,1,0,4,2,6,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,3,0,0,1,2,0,0,2,0,0,1
SK_518352,Drienovo,85,22,0,0,0,5,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0
SK_518361,Dubové (okres Zvolen),213,49,0,0,0,1,29,0,1,2,0,0,0,0,5,0,0,0,0,3,1,0,0,2,2,0,2,0,0,1,0,0,0
SK_518379,Dubravy,803,114,4,0,0,4,54,1,1,0,0,0,0,7,8,0,0,0,3,0,0,0,15,2,3,2,1,0,0,6,2,1,0
SK_518387,Dudince,1291,242,5,0,8,34,90,1,0,2,0,1,0,6,1,4,0,5,0,4,2,1,20,4,8,2,9,0,1,17,17,0,0
SK_518409,Hontianske Moravce,664,117,5,0,5,6,45,2,1,0,0,1,0,7,8,0,0,0,0,3,0,0,5,1,5,10,3,1,1,2,5,1,0
SK_518417,Hontianske Nemce,1211,130,3,0,1,25,50,1,0,0,0,1,0,10,7,1,0,1,0,7,0,0,10,1,3,1,4,1,0,2,1,0,0
SK_518425,Hontianske Tesare,701,93,1,0,3,8,36,1,0,0,1,1,0,5,1,0,0,1,3,0,0,0,13,0,5,3,5,0,0,2,4,0,0
SK_518433,Horne Mladonice,138,18,1,0,2,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SK_518441,Horny Badin,150,34,1,0,1,6,14,0,0,1,0,0,0,2,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
SK_518450,Horny Tisovnik,179,47,0,0,2,0,18,0,1,0,2,0,0,1,2,0,0,0,4,7,0,0,0,1,1,1,2,0,0,4,1,0,0
