gisco_id,registered,turnout,invalid,blank,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
PT_160123,358,210,4,5,83,56,36,7,6,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0
PT_160124,1048,590,6,16,215,187,101,9,16,7,20,7,2,1,0,0,2,1,0,0,0,0,0,0
PT_160159,421,265,1,5,107,83,47,6,8,2,1,0,1,0,1,0,1,2,0,0,0,0,0,0
PT_160125,242,133,1,2,68,41,9,0,5,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0
PT_160160,458,198,0,0,96,46,32,3,6,4,1,8,2,0,0,0,0,0,0,0,0,0,0,0
PT_160128,916,485,5,8,206,145,73,12,7,6,3,6,3,0,4,0,4,0,0,3,0,0,0,0
PT_160131,492,270,2,3,145,72,19,6,2,6,3,6,2,2,0,0,0,2,0,0,0,0,0,0
PT_160130,725,324,1,5,137,108,40,9,5,5,3,4,2,1,0,0,1,2,0,1,0,0,0,0
PT_160133,510,231,2,4,97,72,30,7,2,8,3,3,0,0,0,0,1,2,0,0,0,0,0,0
PT_160161,873,427,1,8,178,136,65,6,4,8,5,1,1,3,1,0,4,4,0,2,0,0,0,0
PT_160144,272,106,2,0,43,30,24,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PT_160145,274,133,1,4,75,27,18,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_160146,1124,323,8,6,124,88,49,12,2,8,5,3,12,0,2,0,3,1,0,0,0,0,0,0
PT_160162,948,575,7,9,238,129,132,14,11,9,8,6,1,1,0,0,4,6,0,0,0,0,0,0
PT_160163,1000,580,8,8,237,204,61,8,15,6,8,5,6,2,1,0,2,9,0,0,0,0,0,0
PT_160149,825,402,1,6,164,122,75,4,13,5,2,3,2,0,0,0,4,1,0,0,0,0,0,0
PT_160164,581,323,1,10,173,88,33,1,8,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0
PT_160201,1151,781,5,16,216,227,165,44,39,9,11,19,18,3,3,0,4,2,0,0,0,0,0,0
PT_160221,181,123,1,2,60,33,16,0,2,2,1,0,2,0,0,0,3,1,0,0,0,0,0,0
PT_160205,351,251,6,4,64,84,48,7,15,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0
PT_160222,2292,1484,28,26,445,503,214,74,50,11,35,29,54,3,1,0,5,2,0,4,0,0,0,0
PT_160209,318,219,1,6,58,92,41,5,0,5,1,4,3,0,0,0,2,1,0,0,0,0,0,0
PT_160223,397,264,1,7,93,87,45,5,10,5,3,0,4,0,0,0,3,1,0,0,0,0,0,0
PT_160211,924,640,8,9,216,209,91,30,26,9,9,15,5,0,0,0,6,6,0,1,0,0,0,0
PT_160224,1540,1079,5,17,340,345,177,63,38,15,32,12,27,1,0,0,4,2,0,1,0,0,0,0
PT_160214,651,452,5,9,124,145,103,10,14,10,8,5,14,0,1,0,0,4,0,0,0,0,0,0
PT_160215,1356,852,6,17,252,306,140,38,33,2,23,18,13,1,1,0,0,2,0,0,0,0,0,0
PT_160225,867,615,14,11,185,175,137,16,20,13,13,13,9,2,1,0,3,2,0,1,0,0,0,0
PT_160217,4903,2806,37,47,834,799,576,106,105,25,79,78,81,7,6,0,11,11,0,4,0,0,0,0
PT_160218,733,501,2,8,125,181,83,23,19,7,7,8,33,0,0,0,3,2,0,0,0,0,0,0
PT_160220,266,193,4,7,67,60,34,2,6,5,2,1,3,0,0,0,0,1,0,1,0,0,0,0
PT_160301,519,250,2,8,57,107,42,11,8,5,4,0,2,0,0,0,1,3,0,0,0,0,0,0
PT_160319,828,241,3,8,76,109,14,6,0,8,7,2,4,0,0,0,1,3,0,0,0,0,0,0
PT_160320,770,270,2,4,77,112,48,7,2,8,5,3,0,1,0,0,0,1,0,0,0,0,0,0
PT_160304,393,112,1,2,50,41,9,3,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
PT_160305,527,250,6,7,72,112,28,0,6,6,3,1,2,0,0,0,1,4,0,2,0,0,0,0
PT_160307,222,76,1,0,19,45,3,1,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
PT_160308,271,111,0,0,46,35,16,1,3,4,1,2,1,0,1,0,0,1,0,0,0,0,0,0
PT_160311,1166,498,4,18,135,180,100,13,14,7,5,8,7,0,1,0,2,1,0,3,0,0,0,0
PT_160321,856,260,1,1,141,56,23,3,4,12,4,2,2,1,2,0,4,3,0,1,0,0,0,0
PT_160313,512,253,4,3,64,91,59,11,7,7,2,3,1,0,0,0,0,0,0,1,0,0,0,0
PT_160322,481,241,0,4,74,107,38,1,5,2,3,2,2,0,0,0,2,1,0,0,0,0,0,0
PT_160317,654,273,4,6,85,93,52,6,8,5,2,3,4,0,0,0,1,3,0,1,0,0,0,0
PT_160323,2444,1079,7,43,351,401,162,27,32,17,12,11,7,1,2,0,2,3,0,1,0,0,0,0
PT_160401,208,112,0,4,44,24,25,2,1,3,0,1,1,1,0,0,0,5,0,1,0,0,0,0
PT_160434,249,139,3,1,67,29,26,1,1,5,0,0,3,1,0,0,1,1,0,0,0,0,0,0
PT_160404,980,496,6,13,160,150,98,16,21,9,6,7,4,0,1,0,3,2,0,0,0,0,0,0
PT_160405,337,191,1,4,70,40,49,3,6,8,2,1,0,1,0,0,2,4,0,0,0,0,0,0
PT_160406,679,381,3,7,153,97,86,5,8,5,7,7,1,0,0,0,0,1,0,1,0,0,0,0
PT_160407,461,278,3,5,88,96,55,8,8,4,1,5,4,1,0,0,0,0,0,0,0,0,0,0
PT_160435,643,325,2,7,103,127,54,5,9,6,5,1,4,0,0,0,2,0,0,0,0,0,0,0
PT_160410,277,164,1,1,73,38,39,1,1,3,3,1,0,1,0,0,0,2,0,0,0,0,0,0
PT_160411,1000,525,2,10,203,159,110,4,7,12,5,0,3,1,0,0,1,8,0,0,0,0,0,0
PT_160436,3383,1977,17,48,679,474,446,61,103,24,43,40,22,4,1,0,2,8,0,5,0,0,0,0
PT_160415,1017,469,7,4,245,71,75,8,11,20,8,3,4,3,1,0,4,4,0,1,0,0,0,0
PT_160437,656,352,3,7,120,125,57,7,4,10,3,4,4,0,1,0,1,4,0,2,0,0,0,0
PT_160438,3279,1645,11,39,572,531,289,55,52,9,31,15,27,0,0,0,6,7,0,1,0,0,0,0
PT_160418,643,380,6,8,172,48,89,14,25,4,2,6,1,1,0,0,3,1,0,0,0,0,0,0
PT_160420,807,491,1,23,204,91,104,12,18,16,4,6,4,1,0,0,1,4,0,2,0,0,0,0
PT_160421,310,209,1,3,96,28,60,1,7,1,2,4,3,0,0,0,1,1,0,1,0,0,0,0
PT_160422,258,138,4,1,38,54,22,5,3,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0
PT_160423,211,110,1,1,38,34,17,3,9,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0
PT_160424,1089,395,4,5,197,87,57,6,8,9,4,4,2,3,0,0,1,8,0,0,0,0,0,0
PT_160439,476,268,2,2,151,29,52,9,8,6,2,3,2,1,0,0,0,1,0,0,0,0,0,0
PT_160427,353,193,2,1,88,52,33,6,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0
PT_160428,697,357,2,11,156,109,39,13,6,5,5,2,3,0,0,0,4,1,0,1,0,0,0,0
PT_160440,500,306,7,9,84,99,69,15,5,3,6,4,2,0,0,0,1,1,0,1,0,0,0,0
PT_160431,324,147,1,5,62,36,29,1,4,2,2,1,0,0,0,0,2,1,0,1,0,0,0,0
PT_160501,274,182,4,4,55,77,28,1,8,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0
PT_160522,731,368,3,10,102,133,64,17,11,9,5,3,5,2,0,0,1,2,0,1,0,0,0,0
PT_160503,582,359,2,7,133,90,70,11,12,11,6,8,4,1,0,0,4,0,0,0,0,0,0,0
PT_160523,498,306,1,7,80,101,76,11,8,9,4,2,3,1,0,0,2,1,0,0,0,0,0,0
PT_160505,359,184,1,4,62,61,37,3,2,2,4,2,4,1,1,0,0,0,0,0,0,0,0,0
PT_160507,433,285,2,13,87,101,47,5,8,3,7,2,2,1,1,0,3,3,0,0,0,0,0,0
PT_160524,982,557,7,10,166,201,86,19,21,10,4,7,16,1,0,0,3,5,0,1,0,0,0,0
PT_160510,431,236,4,1,70,62,57,9,2,2,9,3,9,2,0,0,2,4,0,0,0,0,0,0
PT_160525,444,220,0,6,69,69,44,8,3,5,2,3,2,1,1,0,2,4,0,1,0,0,0,0
PT_160513,316,215,3,6,47,107,28,4,4,6,1,1,5,0,0,0,2,0,0,1,0,0,0,0
PT_160514,392,228,3,5,64,88,39,10,4,5,4,2,0,2,0,0,1,1,0,0,0,0,0,0
PT_160515,261,156,3,6,58,49,21,6,2,1,0,6,2,0,0,0,0,2,0,0,0,0,0,0
PT_160526,1857,1148,17,29,265,409,208,53,44,13,40,29,29,1,1,0,4,5,0,1,0,0,0,0
PT_160519,213,122,0,2,45,42,21,1,2,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0
PT_160520,504,275,2,6,79,94,53,10,7,9,0,5,4,0,0,0,3,2,0,1,0,0,0,0
PT_160521,226,120,1,2,48,22,32,1,0,2,2,2,7,0,0,0,1,0,0,0,0,0,0,0
PT_160601,385,176,2,1,92,37,32,0,0,3,1,3,1,0,0,0,2,2,0,0,0,0,0,0
PT_160602,306,177,3,1,84,53,26,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_160603,608,376,6,12,153,99,55,14,11,7,4,4,10,0,0,0,1,0,0,0,0,0,0,0
PT_160604,536,259,1,4,81,100,51,2,3,5,5,1,4,0,0,0,2,0,0,0,0,0,0,0
PT_160626,876,499,6,9,216,161,58,4,18,6,3,10,4,1,0,0,0,2,0,1,0,0,0,0
PT_160606,344,188,3,4,89,38,24,4,4,6,8,1,3,1,0,0,1,2,0,0,0,0,0,0
PT_160627,659,304,1,7,128,86,47,1,3,9,4,3,10,2,1,0,0,2,0,0,0,0,0,0
PT_160611,893,546,8,11,242,143,83,7,16,4,9,14,3,0,0,0,3,3,0,0,0,0,0,0
PT_160612,506,191,3,2,60,54,55,3,2,1,1,5,2,0,0,0,2,1,0,0,0,0,0,0
PT_160613,428,256,2,4,91,78,56,5,9,2,2,3,1,0,0,0,0,3,0,0,0,0,0,0
PT_160614,508,323,4,2,157,78,45,5,7,4,11,2,2,1,0,0,3,2,0,0,0,0,0,0
PT_160628,4566,2541,42,48,800,975,361,64,62,25,69,33,40,3,3,0,7,6,0,3,0,0,0,0
PT_160619,416,188,2,3,94,38,31,6,2,4,1,1,2,0,0,0,1,3,0,0,0,0,0,0
PT_160629,467,246,0,4,118,67,33,4,2,2,3,3,2,1,1,0,0,4,0,2,0,0,0,0
PT_160623,318,191,1,3,79,51,32,6,6,6,4,2,0,0,0,0,0,0,0,1,0,0,0,0
PT_160624,382,194,1,1,82,61,27,5,6,1,1,6,2,0,0,0,0,1,0,0,0,0,0,0
PT_160630,690,320,1,6,141,88,55,9,4,3,2,3,1,1,0,0,1,4,0,1,0,0,0,0
PT_160701,1014,729,3,7,346,111,181,5,26,24,5,5,4,1,0,0,3,7,0,1,0,0,0,0
PT_160752,3685,2558,25,44,854,736,452,98,110,20,70,35,94,2,1,0,11,5,0,1,0,0,0,0
PT_160704,3222,2190,24,39,711,602,476,57,84,23,45,25,79,7,0,0,9,7,0,2,0,0,0,0
PT_160753,1587,1060,13,27,437,243,208,25,30,19,13,15,10,2,3,0,7,8,0,0,0,0,0,0
PT_160754,1055,655,5,9,342,92,123,16,24,17,7,6,2,1,1,0,2,7,0,1,0,0,0,0
PT_160755,806,529,15,10,205,104,130,11,14,10,7,9,5,4,0,0,0,5,0,0,0,0,0,0
PT_160707,641,394,12,1,195,51,84,4,10,13,3,2,4,2,3,0,2,8,0,0,0,0,0,0
PT_160708,369,292,3,8,134,70,45,7,14,2,0,2,4,1,0,0,1,0,0,1,0,0,0,0
PT_160709,204,89,2,0,74,2,6,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PT_160710,431,287,1,5,122,65,64,5,11,4,1,1,5,0,0,0,1,1,0,1,0,0,0,0
PT_160756,1015,576,4,7,303,77,130,7,12,14,4,2,5,1,0,0,4,6,0,0,0,0,0,0
PT_160757,938,564,7,7,232,133,109,13,15,12,8,10,6,1,0,0,4,3,0,4,0,0,0,0
PT_160713,887,623,3,5,269,124,130,16,28,8,8,8,12,1,1,0,5,3,0,2,0,0,0,0
PT_160714,626,418,4,10,168,90,87,3,24,10,9,1,4,1,0,0,2,4,0,1,0,0,0,0
PT_160716,2536,1833,31,27,925,342,302,36,42,51,21,17,17,4,1,0,9,5,0,3,0,0,0,0
PT_160717,422,259,2,4,101,64,38,9,16,3,5,5,9,0,1,0,1,1,0,0,0,0,0,0
PT_160718,1291,939,10,9,408,210,162,16,33,25,18,11,25,1,0,0,2,8,0,1,0,0,0,0
PT_160719,1670,1231,9,33,441,272,231,64,84,12,31,17,20,4,1,0,5,5,0,2,0,0,0,0
PT_160721,1055,751,10,12,345,144,127,16,37,21,14,6,5,0,1,0,3,8,0,2,0,0,0,0
PT_160758,1673,1168,4,15,609,188,206,25,33,23,21,12,14,0,0,0,7,6,0,5,0,0,0,0
PT_160724,556,328,4,4,157,55,70,6,7,9,5,1,5,0,0,0,2,2,0,1,0,0,0,0
PT_160726,1014,671,4,9,316,144,125,16,13,14,10,7,5,1,1,0,3,3,0,0,0,0,0,0
PT_160727,593,370,6,17,144,71,85,10,11,9,6,2,3,0,2,0,3,1,0,0,0,0,0,0
PT_160728,371,255,6,5,124,39,47,3,7,13,2,2,3,1,0,0,0,2,0,1,0,0,0,0
PT_160729,384,265,6,2,130,44,61,2,5,5,2,2,0,1,0,0,1,4,0,0,0,0,0,0
PT_160759,342,230,1,1,111,51,36,5,2,7,3,4,0,1,0,0,2,4,0,2,0,0,0,0
PT_160760,1617,1064,19,11,461,170,257,15,50,26,9,12,13,3,0,0,5,11,0,2,0,0,0,0
PT_160734,726,531,4,7,276,82,112,12,10,12,6,0,3,0,2,0,1,3,0,1,0,0,0,0
PT_160744,958,651,7,12,266,106,152,30,23,17,14,3,13,1,0,0,1,4,0,2,0,0,0,0
PT_160747,1062,691,10,9,383,82,143,18,14,11,5,2,5,1,2,0,3,2,0,1,0,0,0,0
PT_160737,2102,1188,11,15,576,216,220,28,39,27,19,10,6,7,3,0,1,10,0,0,0,0,0,0
PT_160739,1723,1221,14,16,369,445,187,36,54,12,20,19,31,3,0,0,6,6,0,3,0,0,0,0
PT_160740,342,234,1,8,112,48,38,7,10,4,0,0,0,2,1,0,1,2,0,0,0,0,0,0
PT_160742,523,416,6,5,140,114,80,15,24,4,12,3,7,1,0,0,2,3,0,0,0,0,0,0
PT_160743,413,279,0,3,137,74,29,7,7,9,3,2,5,1,0,0,1,1,0,0,0,0,0,0
PT_160703,606,374,7,6,139,113,54,8,17,7,11,7,3,0,0,0,1,1,0,0,0,0,0,0
PT_160745,608,493,8,8,230,90,97,9,25,9,6,3,1,1,1,0,2,2,0,1,0,0,0,0
PT_160746,442,275,3,4,144,44,53,2,9,4,0,3,3,0,1,0,4,1,0,0,0,0,0,0
PT_160750,915,695,6,11,289,162,110,28,39,11,8,9,13,0,0,0,6,3,0,0,0,0,0,0
PT_160802,247,132,1,3,58,17,36,3,4,5,0,1,1,1,0,0,0,2,0,0,0,0,0,0
PT_160803,1584,855,6,17,246,186,315,13,21,16,10,3,12,0,0,0,4,4,0,2,0,0,0,0
PT_160805,641,414,2,5,144,59,166,9,8,10,2,4,0,0,0,0,2,3,0,0,0,0,0,0
PT_160806,524,346,4,11,91,120,71,9,11,3,6,8,10,0,0,0,0,2,0,0,0,0,0,0
PT_160817,1278,765,1,16,210,211,256,14,13,7,9,12,4,3,0,0,4,3,0,2,0,0,0,0
PT_160808,1113,714,10,7,208,243,184,16,14,9,13,2,3,0,0,0,3,1,0,1,0,0,0,0
PT_160818,455,237,0,4,112,60,47,1,4,2,1,3,1,0,0,0,2,0,0,0,0,0,0,0
PT_160819,566,371,5,4,129,74,123,10,8,7,2,1,5,1,1,0,0,1,0,0,0,0,0,0
PT_160812,1207,767,8,10,276,187,197,22,23,14,9,8,6,0,0,0,3,4,0,0,0,0,0,0
PT_160820,4583,2518,29,44,695,662,753,72,85,36,37,60,32,3,0,0,2,6,0,2,0,0,0,0
PT_160816,546,375,4,5,79,165,67,6,12,4,9,5,12,1,0,0,3,3,0,0,0,0,0,0
PT_160901,1431,988,5,23,289,317,139,44,31,16,28,18,66,1,0,0,6,4,0,1,0,0,0,0
PT_160902,2560,1494,17,26,543,384,310,44,46,22,29,26,14,1,2,0,11,18,0,1,0,0,0,0
PT_160903,244,168,3,3,31,45,63,8,1,3,0,1,7,0,0,0,2,1,0,0,0,0,0,0
PT_160904,2260,1517,23,42,480,454,264,65,67,24,25,24,21,7,4,0,9,6,0,2,0,0,0,0
PT_160905,4248,2841,31,59,749,917,445,165,131,35,80,53,150,6,2,0,4,7,0,7,0,0,0,0
PT_160941,4660,3075,41,60,1033,825,598,103,152,65,70,52,46,5,3,0,11,7,0,4,0,0,0,0
PT_160942,2051,1531,8,22,553,461,265,62,42,21,25,24,24,5,1,0,14,4,0,0,0,0,0,0
PT_160908,1633,1145,5,21,364,336,164,69,46,13,54,20,45,1,1,0,4,2,0,0,0,0,0,0
PT_160910,3081,1564,15,31,525,309,409,55,79,36,31,20,21,8,3,0,9,10,0,3,0,0,0,0
PT_160940,3433,1948,21,47,512,471,504,103,99,23,40,46,44,3,5,0,14,10,0,6,0,0,0,0
PT_160911,7209,4315,47,62,997,1355,983,222,164,30,85,71,252,4,2,0,23,16,0,2,0,0,0,0
PT_160914,435,298,2,6,76,78,91,19,12,3,0,4,4,0,0,0,2,1,0,0,0,0,0,0
PT_160943,3244,2110,35,39,832,528,420,31,82,35,25,20,17,2,4,0,14,22,0,4,0,0,0,0
PT_160915,1547,972,12,19,396,273,145,26,30,15,12,16,7,2,6,0,5,6,0,2,0,0,0,0
PT_160944,2527,1675,19,26,466,558,294,82,69,23,38,22,54,5,3,0,9,6,0,1,0,0,0,0
PT_160920,515,315,4,3,95,102,76,6,5,3,3,3,7,1,0,0,2,3,0,2,0,0,0,0
PT_160922,1409,871,8,22,320,219,160,22,51,22,11,8,15,1,1,0,6,4,0,1,0,0,0,0
PT_160945,1400,962,12,18,372,252,175,21,35,16,19,16,14,2,0,0,4,3,0,3,0,0,0,0
PT_160925,1027,708,13,32,227,198,114,22,37,9,14,10,21,0,1,0,5,3,0,2,0,0,0,0
PT_160926,2556,1882,23,43,526,609,283,90,96,20,58,24,85,2,4,0,9,6,0,4,0,0,0,0
PT_160948,22395,15336,153,242,4278,4894,2176,946,728,171,567,301,763,19,8,0,33,38,0,19,0,0,0,0
PT_160928,3657,2538,31,54,798,817,392,105,106,33,71,40,61,1,4,0,11,11,0,3,0,0,0,0
PT_160923,1134,743,4,19,242,222,139,27,32,7,16,17,5,0,1,0,10,1,0,1,0,0,0,0
PT_160946,2260,1531,13,38,553,370,316,44,67,36,22,25,10,2,6,0,12,15,0,2,0,0,0,0
PT_160947,1188,767,9,17,313,175,125,20,35,18,19,12,8,5,1,0,3,5,0,2,0,0,0,0
PT_160938,2080,1340,20,26,447,422,236,41,44,25,28,14,20,2,3,0,5,6,0,1,0,0,0,0
PT_160935,1647,1137,17,27,380,331,186,47,42,26,19,16,29,2,0,0,9,4,0,2,0,0,0,0
PT_161016,1405,903,9,13,206,268,273,34,31,20,15,7,12,1,0,0,4,6,0,4,0,0,0,0
PT_161017,337,228,1,7,63,63,53,11,10,8,1,1,3,0,2,0,2,1,0,2,0,0,0,0
PT_161003,473,316,3,5,70,94,101,22,4,4,3,3,4,1,0,0,1,1,0,0,0,0,0,0
PT_161004,564,355,2,4,105,105,90,8,8,10,6,6,5,0,1,0,0,4,0,1,0,0,0,0
PT_161006,938,607,6,5,158,215,138,14,18,13,14,8,10,4,0,0,2,1,0,1,0,0,0,0
PT_161007,794,508,7,8,117,172,132,23,14,5,5,10,6,0,0,0,5,4,0,0,0,0,0,0
PT_161009,263,162,0,4,58,45,37,2,4,1,6,1,0,1,0,0,1,2,0,0,0,0,0,0
PT_161018,989,695,9,16,181,184,199,27,20,11,14,13,11,1,0,0,6,3,0,0,0,0,0,0
PT_161012,351,253,1,7,79,63,76,4,4,7,2,4,1,0,0,0,3,1,0,1,0,0,0,0
PT_161013,535,311,4,12,104,101,62,7,5,2,2,4,1,1,0,0,2,3,0,1,0,0,0,0
PT_161019,1730,1071,13,25,315,350,203,45,39,16,27,16,10,2,0,0,5,3,0,2,0,0,0,0
PT_170101,2423,1480,16,14,540,457,281,40,36,34,18,21,15,2,0,0,4,2,0,0,0,0,0,0
PT_170120,778,371,9,4,126,140,42,13,5,16,4,5,6,0,0,0,0,1,0,0,0,0,0,0
PT_170121,546,346,8,4,144,91,69,16,5,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0
PT_170107,944,582,8,9,166,240,91,22,14,12,5,5,5,0,0,0,4,1,0,0,0,0,0,0
PT_170108,491,218,3,3,89,75,26,6,0,3,1,0,10,1,1,0,0,0,0,0,0,0,0,0
PT_170109,572,353,4,12,101,121,64,10,9,8,9,3,12,0,0,0,0,0,0,0,0,0,0,0
PT_170122,598,252,6,2,106,70,49,5,4,3,2,1,1,0,0,0,2,1,0,0,0,0,0,0
PT_170112,1292,805,8,7,299,269,156,16,11,20,4,6,5,1,1,0,2,0,0,0,0,0,0,0
PT_170113,346,219,5,3,79,91,23,4,3,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_170114,617,367,6,7,117,145,43,5,7,10,4,10,9,0,1,0,2,1,0,0,0,0,0,0
PT_170123,439,300,4,4,85,117,70,6,4,1,2,1,2,0,0,0,3,1,0,0,0,0,0,0
PT_170116,489,272,8,3,94,75,67,7,4,5,2,1,0,0,0,0,4,2,0,0,0,0,0,0
PT_170118,883,483,8,1,192,139,99,7,5,13,8,5,3,1,1,0,1,0,0,0,0,0,0,0
PT_170117,609,332,6,4,173,70,49,4,10,11,0,1,1,1,0,0,0,2,0,0,0,0,0,0
PT_170217,716,298,4,2,194,52,26,2,1,11,2,0,3,1,0,0,0,0,0,0,0,0,0,0
PT_170218,844,331,9,2,165,64,62,4,3,12,1,3,3,0,0,0,0,3,0,0,0,0,0,0
PT_170203,1149,696,27,5,484,99,51,6,3,10,4,0,5,1,0,0,0,1,0,0,0,0,0,0
PT_170219,1742,973,18,10,501,226,143,17,9,21,8,7,5,2,0,0,4,2,0,0,0,0,0,0
PT_170220,430,213,7,2,155,23,21,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PT_170208,306,158,1,2,93,25,11,2,3,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0
PT_170210,489,160,3,3,49,70,14,2,1,3,2,3,8,0,0,0,2,0,0,0,0,0,0,0
PT_170213,578,242,3,2,114,58,48,2,2,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PT_170215,681,266,4,1,140,66,32,2,0,13,3,1,3,0,0,0,0,1,0,0,0,0,0,0
PT_170221,616,310,2,1,222,45,22,2,1,8,0,3,3,0,0,0,0,1,0,0,0,0,0,0
PT_170301,772,386,6,8,141,112,82,8,3,13,1,4,5,1,0,0,1,1,0,0,0,0,0,0
PT_170302,537,257,4,3,115,51,61,7,2,5,2,2,1,0,0,0,1,3,0,0,0,0,0,0
PT_170305,558,304,5,13,121,71,68,5,4,6,6,3,1,0,0,0,0,1,0,0,0,0,0,0
PT_170356,687,238,5,4,73,91,36,11,2,7,1,2,3,0,1,0,1,1,0,0,0,0,0,0
PT_170309,485,211,4,6,61,83,41,4,0,7,1,0,1,0,0,0,3,0,0,0,0,0,0,0
PT_170310,509,267,4,4,106,70,56,5,6,6,2,1,6,0,0,0,0,1,0,0,0,0,0,0
PT_170355,915,548,9,5,232,130,123,11,11,14,8,1,1,0,0,0,2,1,0,0,0,0,0,0
PT_170312,827,389,6,2,134,135,61,12,7,19,3,4,6,0,0,0,0,0,0,0,0,0,0,0
PT_170313,839,510,13,9,132,189,121,8,6,10,9,2,9,1,0,0,1,0,0,0,0,0,0,0
PT_170314,389,206,6,8,78,71,22,0,4,6,5,1,1,1,0,0,1,2,0,0,0,0,0,0
PT_170357,763,377,12,4,136,112,88,8,1,6,4,2,1,1,0,0,1,1,0,0,0,0,0,0
PT_170354,2896,1555,22,16,563,459,304,31,29,40,21,25,32,1,1,0,3,8,0,0,0,0,0,0
PT_170316,310,154,1,1,76,41,13,7,2,4,2,2,2,0,0,0,2,1,0,0,0,0,0,0
PT_170317,270,141,1,1,75,23,25,4,1,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0
PT_170318,660,291,5,2,172,50,37,5,1,10,0,2,4,0,1,0,0,2,0,0,0,0,0,0
PT_170320,588,305,4,4,126,66,78,4,4,11,2,2,3,0,1,0,0,0,0,0,0,0,0,0
PT_170321,894,552,9,6,147,185,136,16,19,13,6,3,8,1,1,0,0,2,0,0,0,0,0,0
PT_170322,244,149,9,2,66,28,37,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
PT_170353,351,163,1,2,67,45,34,1,1,6,2,1,2,0,0,0,0,1,0,0,0,0,0,0
PT_170324,581,281,5,2,71,106,76,4,1,7,4,1,1,2,0,0,1,0,0,0,0,0,0,0
PT_170327,287,109,2,1,61,17,14,3,1,4,0,0,2,1,1,0,0,2,0,0,0,0,0,0
PT_170358,3714,2047,30,27,686,561,494,39,54,62,27,24,25,4,1,0,5,8,0,0,0,0,0,0
PT_170329,342,153,1,0,72,33,33,2,3,4,0,2,0,2,0,0,0,1,0,0,0,0,0,0
PT_170350,11796,6545,81,99,2279,1937,1264,221,151,143,157,73,118,1,6,0,8,7,0,0,0,0,0,0
PT_170330,470,262,4,7,80,101,48,3,6,5,3,1,3,0,0,0,1,0,0,0,0,0,0,0
PT_170331,627,294,5,0,101,87,74,1,2,10,5,2,2,0,0,0,2,3,0,0,0,0,0,0
PT_170333,1511,760,11,13,260,214,182,15,13,25,9,5,10,0,0,0,3,0,0,0,0,0,0,0
PT_170334,268,119,2,2,53,34,19,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
PT_170359,629,330,5,8,164,72,46,7,3,12,6,1,4,1,0,0,0,1,0,0,0,0,0,0
PT_170360,582,254,2,1,87,105,39,5,0,6,0,2,6,0,0,0,1,0,0,0,0,0,0,0
PT_170340,289,113,1,0,46,37,22,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PT_170341,1543,1002,8,12,332,266,241,43,26,32,13,5,15,0,1,0,3,5,0,0,0,0,0,0
PT_170361,1924,1013,9,11,365,329,204,20,13,25,8,9,14,0,0,0,3,3,0,0,0,0,0,0
PT_170344,1890,1162,9,18,389,329,264,37,32,35,18,12,16,1,0,0,1,1,0,0,0,0,0,0
PT_170345,688,312,3,1,111,84,84,4,2,9,3,5,5,1,0,0,0,0,0,0,0,0,0,0
PT_170347,228,104,0,2,47,15,30,1,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0
PT_170343,897,482,11,9,188,127,94,13,10,13,1,5,6,1,0,0,4,0,0,0,0,0,0,0
PT_170349,409,235,19,6,79,51,47,4,13,9,3,2,1,0,0,0,1,0,0,0,0,0,0,0
PT_170348,312,152,4,2,52,46,30,3,0,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0
PT_170401,501,296,1,3,57,146,54,10,6,4,3,7,3,0,0,0,2,0,0,0,0,0,0,0
PT_170402,126,88,1,2,19,40,21,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
