gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP,B.E.,CH,A,L,PCP-PEV,PPM,IL,MAS,PAN,PCTP/MRPP,MPT,PDR,PNR,PTP,R.I.R.,NC,PURP,JPP
PT_031408,Caldas de Vizela (São Miguel e São João),9873,5958,78,167,2713,1481,129,698,24,34,38,209,4,57,4,168,36,12,5,9,5,60,17,4,6
PT_031404,Infias,1633,1044,12,30,457,247,38,126,6,1,5,45,1,3,3,28,7,1,4,1,4,17,3,1,4
PT_031401,Santa Eulália,4842,2688,51,67,1279,597,69,311,14,7,12,93,2,24,1,61,26,8,9,1,8,38,6,2,2
PT_031409,Tagilde e Vizela (São Paio),2854,1640,20,38,748,374,79,161,10,8,6,71,3,38,2,35,9,3,3,3,3,14,3,1,8
PT_031406,Vizela (Santo Adrião),2066,1254,28,31,606,308,33,128,2,3,7,42,1,3,1,38,7,1,3,3,1,6,1,0,1
PT_040121,"Agrobom, Saldonha e Vale Pereiro",342,165,0,2,78,63,5,5,1,1,0,4,0,0,0,1,3,0,0,1,0,1,0,0,0
PT_040102,Alfândega Da Fé,1982,1152,17,29,501,407,59,54,16,0,3,22,3,3,0,14,4,0,1,3,0,8,3,5,0
PT_040103,Cerejais,216,99,5,2,54,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PT_040122,"Eucisia, Gouveia e Valverde",396,203,7,0,89,76,4,9,0,1,0,4,0,1,0,1,3,0,0,0,0,5,2,1,0
PT_040123,Ferradosa e Sendim da Serra,273,158,2,2,80,57,4,5,1,0,0,2,0,0,0,1,1,0,0,0,0,2,0,1,0
PT_040124,Gebelim e Soeima,387,193,10,2,86,58,15,15,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0
PT_040125,Parada e Sendim da Ribeira,241,131,1,0,58,47,5,16,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
PT_040126,Pombal e Vales,205,118,5,1,55,41,8,3,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
PT_040111,Sambade,523,280,3,3,113,127,14,10,0,0,2,2,0,2,0,1,1,0,0,0,0,0,0,2,0
PT_040118,Vilar Chão,282,126,2,3,43,59,9,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
PT_040119,Vilarelhos,276,158,2,2,65,71,4,3,3,0,1,2,0,0,0,3,0,0,1,0,0,1,0,0,0
PT_040120,Vilares De Vilariça,242,106,1,1,38,53,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_040201,Alfaião,192,111,1,2,39,60,2,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0
PT_040250,Aveleda e Rio de Onor,412,165,2,3,66,79,3,7,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
PT_040203,Babe,316,108,4,2,32,60,2,3,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
PT_040204,Baçal,531,255,9,5,64,128,8,21,3,4,0,3,0,1,0,4,1,0,2,1,0,1,0,0,0
PT_040206,Carragosa,250,101,4,1,32,43,5,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PT_040251,Castrelos e Carrazedo,269,127,4,2,22,77,8,4,3,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
PT_040209,Castro De Avelãs,347,165,3,5,37,89,3,11,0,0,3,4,0,1,0,3,2,0,0,1,0,2,0,1,0
PT_040210,Coelhoso,483,169,4,2,47,105,3,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
PT_040212,Donai,457,226,2,7,71,107,5,18,3,0,2,3,1,3,0,1,0,0,1,0,0,2,0,0,0
PT_040213,Espinhosela,270,148,3,2,62,68,4,4,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PT_040215,França,290,118,2,1,45,54,1,5,0,2,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0
PT_040216,Gimonde,397,180,1,9,80,67,3,11,2,0,0,0,0,0,0,2,0,0,0,2,1,2,0,0,0
PT_040217,Gondesende,188,77,0,0,26,30,5,8,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1,2,0
PT_040218,Gostei,443,193,2,3,77,73,9,11,1,3,0,8,0,0,0,2,0,0,0,0,0,1,2,1,0
PT_040219,Grijó De Parada,364,139,3,0,70,41,13,4,1,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0
PT_040252,"Izeda, Calvelhe e Paradinha Nova",1189,411,11,7,176,147,16,27,8,0,1,6,1,0,0,2,0,0,4,0,3,0,1,1,0
PT_040221,Macedo Do Mato,281,110,4,1,35,49,5,4,0,0,0,2,0,0,0,3,2,0,1,0,2,0,0,2,0
PT_040224,Mós,260,71,4,4,24,31,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
PT_040225,Nogueira,480,218,4,5,87,93,3,12,3,1,0,3,0,1,0,2,0,0,0,2,0,1,0,1,0
PT_040226,Outeiro,316,123,3,2,45,65,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PT_040253,Parada e Failde,861,310,7,4,128,122,12,20,3,0,2,5,0,0,0,2,1,0,0,0,1,0,1,2,0
PT_040229,Parâmio,257,85,2,1,40,30,2,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
PT_040230,Pinela,321,106,4,0,22,66,3,4,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0
PT_040232,Quintanilha,249,127,5,4,62,37,5,7,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0
PT_040233,Quintela De Lampaças,281,97,1,2,36,40,4,9,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0
PT_040234,Rabal,255,104,3,2,24,51,7,2,0,1,0,9,0,0,0,1,3,0,0,0,0,1,0,0,0
PT_040254,Rebordainhos e Pombares,248,105,1,1,33,61,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
PT_040236,Rebordãos,561,211,3,10,64,97,8,8,3,1,0,5,0,0,0,7,1,0,0,0,0,2,1,1,0
PT_040255,Rio Frio e Milhão,410,234,4,9,66,125,7,16,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,1,0
PT_040239,Salsas,441,141,6,0,45,71,4,4,1,0,1,2,0,0,0,0,0,0,2,0,0,3,2,0,0
PT_040240,Samil,1077,511,9,16,159,235,18,41,8,5,1,6,0,2,0,4,1,0,3,0,1,0,1,1,0
PT_040241,Santa Comba De Rossas,358,130,2,3,56,49,6,10,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
PT_040256,São Julião de Palácios e Deilão,552,185,4,2,43,114,8,5,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0
PT_040244,São Pedro De Sarracenos,362,191,2,5,72,76,9,9,4,2,0,3,0,2,0,5,0,0,0,2,0,0,0,0,0
PT_040257,"Sé, Santa Maria e Meixedo",21243,9483,190,226,3410,3432,338,841,107,130,64,259,14,84,0,201,40,0,22,34,11,48,18,14,0
PT_040246,Sendas,205,123,2,2,18,86,2,4,0,0,1,1,0,0,0,0,3,0,1,0,1,1,1,0,0
PT_040247,Serapicos,330,103,2,6,31,50,8,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
PT_040248,Sortes,303,111,3,4,48,33,4,12,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0
PT_040249,Zóio,163,77,2,2,21,38,8,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PT_040320,Amedo e Zedes,503,190,5,3,54,76,13,13,2,3,2,11,0,0,0,1,1,0,1,0,1,1,1,2,0
PT_040321,Belver e Mogo de Malta,407,215,4,5,67,94,10,15,2,0,1,2,0,2,0,6,0,0,2,0,1,2,1,1,0
PT_040304,Carrazeda De Ansiães,1604,817,16,31,301,293,37,62,7,3,10,15,1,8,0,17,2,0,1,4,1,1,3,4,0
PT_040322,Castanheiro do Norte e Ribalonga,492,276,2,6,111,120,6,13,2,1,1,2,0,0,0,2,5,0,2,2,0,0,0,1,0
PT_040306,Fonte Longa,289,121,5,1,31,64,6,5,1,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0
PT_040323,"Lavandeira, Beira Grande e Selores",455,220,7,9,62,102,9,16,3,0,1,2,0,0,0,2,2,0,0,0,1,1,0,3,0
PT_040308,Linhares,470,202,10,8,81,69,6,15,2,1,1,3,0,0,0,1,1,0,0,2,1,0,0,1,0
PT_040309,Marzagão,299,152,7,2,54,67,4,9,1,1,0,1,0,2,0,0,3,0,1,0,0,0,0,0,0
PT_040311,Parambos,218,125,0,2,49,54,4,8,0,0,0,3,0,0,0,2,0,0,0,2,1,0,0,0,0
PT_040312,Pereiros,226,115,2,5,52,33,8,6,0,0,0,3,0,0,0,3,2,0,0,0,0,0,1,0,0
PT_040313,Pinhal Do Norte,256,107,2,5,25,49,10,9,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0
PT_040314,Pombal,275,155,10,3,40,77,11,6,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,1,0
PT_040316,Seixo De Ansiães,307,153,6,1,60,56,10,2,0,2,0,5,0,0,0,3,2,0,0,0,0,4,1,1,0
PT_040318,Vilarinho da Castanheira,538,203,7,0,61,95,8,15,1,2,0,3,0,0,0,3,2,0,1,0,1,2,1,1,0
PT_040407,Freixo de Espada à Cinta e Mazouco,2038,916,20,10,418,319,28,50,8,2,6,20,0,4,0,7,5,0,0,7,3,4,3,2,0
PT_040408,Lagoaça e Fornos,511,241,13,1,95,88,9,16,0,1,0,8,1,1,0,1,0,0,0,0,0,6,0,1,0
PT_040404,Ligares,336,146,3,2,60,58,4,5,0,0,0,7,1,1,0,0,3,0,1,0,0,1,0,0,0
PT_040406,Poiares,359,161,8,9,78,37,8,10,1,0,0,0,0,0,0,4,1,0,0,0,0,5,0,0,0
PT_040539,Ala e Vilarinho do Monte,626,276,9,5,112,84,21,10,4,1,0,8,0,0,0,3,1,0,0,15,1,1,0,1,0
PT_040502,Amendoeira,436,257,10,10,75,98,20,20,2,3,2,5,0,2,0,4,3,0,1,0,1,1,0,0,0
PT_040503,Arcas,369,161,1,2,62,77,7,9,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
PT_040540,Bornes e Burga,560,194,3,5,64,83,13,10,3,2,0,5,0,0,0,2,0,0,1,0,1,2,0,0,0
PT_040507,Carrapatas,224,103,7,4,31,34,5,7,1,3,2,4,0,0,0,0,0,0,1,0,1,3,0,0,0
PT_040541,Castelãos e Vilar do Monte,435,221,7,7,71,98,22,9,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0
PT_040509,Chacim,361,138,6,0,47,56,9,12,1,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0
PT_040510,Cortiços,383,163,4,1,75,50,5,11,0,0,0,11,0,2,0,2,1,0,1,0,0,0,0,0,0
PT_040511,Corujas,206,105,2,1,29,47,21,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
PT_040542,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",719,244,4,11,84,115,14,8,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,2,0
PT_040514,Ferreira,389,127,2,0,49,67,2,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0
PT_040515,Grijó De Vale Benfeito,500,171,4,5,57,75,14,5,2,2,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
PT_040516,Lagoa,396,165,4,4,55,67,15,7,0,1,1,2,3,0,0,0,0,0,0,0,0,2,2,2,0
PT_040517,Lamalonga,439,138,1,4,52,65,6,3,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
PT_040518,Lamas De Podence,323,147,3,0,22,90,15,4,2,0,2,2,0,1,0,2,1,0,0,0,1,1,0,1,0
PT_040519,Lombo,322,164,3,6,61,60,8,10,2,1,0,3,1,0,0,1,1,0,2,2,2,1,0,0,0
PT_040520,Macedo De Cavaleiros,6285,3085,80,52,1127,1166,174,245,21,13,18,68,0,13,0,56,7,0,3,5,4,15,7,11,0
PT_040521,Morais,708,230,5,4,102,82,4,11,1,0,0,7,2,2,0,4,2,0,0,1,2,1,0,0,0
PT_040523,Olmos,266,113,4,2,52,40,2,4,0,0,2,2,0,2,0,2,0,0,0,1,0,0,0,0,0
PT_040524,Peredo,244,109,1,2,43,50,5,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PT_040543,Podence e Santa Combinha,444,180,2,2,81,67,19,2,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0
PT_040526,Salselas,462,208,2,4,75,82,12,13,1,0,0,5,1,0,0,4,1,0,0,0,1,2,1,4,0
PT_040528,Sezulfe,336,148,5,0,55,59,4,11,2,0,0,2,1,0,0,1,1,0,0,1,2,4,0,0,0
PT_040530,Talhas,498,160,2,1,75,63,6,4,0,0,1,2,0,1,0,3,0,0,0,1,1,0,0,0,0
PT_040544,Talhinhas e Bagueixe,440,178,1,1,91,53,9,5,0,0,1,11,1,0,0,0,1,0,0,0,0,2,2,0,0
PT_040532,Vale Benfeito,251,113,3,4,29,55,1,6,2,0,1,1,0,3,0,0,1,0,0,0,1,6,0,0,0
PT_040533,Vale Da Porca,353,150,2,0,67,45,10,13,0,0,2,2,0,1,0,3,2,0,1,1,0,0,1,0,0
PT_040534,Vale De Prados,515,218,4,4,92,84,11,7,0,1,1,4,0,1,0,2,2,0,1,0,0,1,1,2,0
PT_040536,Vilarinho De Agrochão,243,114,1,0,50,53,2,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
PT_040538,Vinhas,307,98,0,4,35,39,7,4,0,0,0,1,0,0,0,0,3,0,1,0,1,1,2,0,0
PT_040618,Constantim e Cicouro,230,105,0,2,46,47,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_040604,Duas Igrejas,678,267,8,5,105,127,7,6,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,3,0
PT_040605,Genísio,229,100,0,4,28,60,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PT_040619,Ifanes e Paradela,298,156,4,4,63,75,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0
PT_040607,Malhadas,397,146,5,10,57,52,5,4,0,1,0,2,0,1,0,0,1,0,0,0,2,1,2,3,0
PT_040608,Miranda Do Douro,1935,955,15,22,353,413,25,59,7,2,2,5,0,2,0,14,3,0,3,1,2,9,16,2,0
PT_040609,Palaçoulo,489,224,7,11,70,95,15,7,2,0,1,2,0,0,0,7,2,0,2,0,1,1,1,0,0
PT_040611,Picote,287,140,6,4,71,47,1,2,0,0,0,2,0,2,0,1,1,0,0,0,1,0,1,1,0
PT_040612,Póvoa,202,108,1,3,49,41,5,2,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0
PT_040613,São Martinho De Angueira,357,125,4,1,55,57,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PT_040620,Sendim e Atenor,1420,603,16,16,253,217,28,31,6,1,3,9,2,3,0,7,2,0,0,3,0,3,0,3,0
PT_040621,Silva e Águas Vivas,559,235,3,3,69,116,13,16,1,0,1,0,0,0,0,5,0,0,2,2,0,1,3,0,0
PT_040616,Vila Chã De Braciosa,363,177,10,7,46,82,12,3,4,0,2,5,0,0,0,2,0,0,0,0,2,1,0,1,0
PT_040701,Abambres,402,171,4,3,24,96,13,13,3,2,1,3,0,0,0,2,2,0,0,1,1,0,1,2,0
PT_040702,Abreiro,263,126,8,2,34,56,11,3,2,0,0,7,0,0,0,0,1,0,0,0,0,1,1,0,0
PT_040703,Aguieiras,348,130,4,1,29,80,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PT_040704,Alvites,263,82,3,3,33,26,5,5,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,0
PT_040738,Avantos e Romeu,389,155,2,0,50,78,12,4,1,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0
PT_040739,"Avidagos, Navalho e Pereira",497,259,8,4,94,109,9,21,0,0,1,5,0,0,0,2,3,0,0,1,1,0,0,1,0
PT_040740,"Barcel, Marmelos e Valverde da Gestosa",412,179,4,3,67,67,9,15,1,1,2,2,0,0,0,3,2,0,0,0,1,2,0,0,0
PT_040708,Bouça,330,156,4,5,50,71,10,6,0,0,0,1,1,0,0,4,1,0,2,0,0,1,0,0,0
PT_040709,Cabanelas,402,168,3,4,52,77,7,14,1,1,0,1,0,1,0,2,1,0,0,0,0,0,1,3,0
PT_040710,Caravelas,220,90,4,6,22,32,16,2,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,1,0
PT_040711,Carvalhais,1270,576,15,5,211,182,32,50,7,2,1,49,1,3,0,8,3,0,0,0,0,4,0,3,0
PT_040712,Cedães,389,188,11,2,66,72,7,8,4,0,0,8,0,2,0,3,1,0,0,0,0,2,0,2,0
PT_040713,Cobro,161,71,1,0,10,50,5,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0
PT_040714,Fradizela,274,123,2,0,53,45,9,6,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0
PT_040741,Franco e Vila Boa,346,154,4,2,54,71,6,9,0,0,0,1,0,0,0,0,2,0,0,0,0,3,1,1,0
PT_040716,Frechas,877,445,12,12,189,152,24,26,7,0,3,10,0,1,0,0,6,0,0,0,0,1,0,2,0
PT_040742,Freixeda e Vila Verde,168,89,2,1,16,54,5,4,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0
PT_040718,Lamas De Orelhão,482,243,4,4,61,129,26,5,4,0,0,0,0,0,0,3,1,0,0,0,0,2,1,3,0
PT_040720,Mascarenhas,590,272,4,7,99,101,16,21,0,0,1,11,0,1,0,2,6,0,0,1,0,1,0,1,0
PT_040721,Mirandela,10992,5192,94,105,1687,2026,263,388,71,34,30,236,5,36,0,110,26,0,12,16,1,28,12,12,0
PT_040722,Múrias,340,158,3,2,57,63,20,5,0,0,1,2,1,0,0,0,1,0,0,1,0,2,0,0,0
PT_040724,Passos,420,220,4,2,67,106,16,12,0,0,1,1,0,1,0,3,2,0,0,1,1,0,0,3,0
PT_040727,São Pedro Velho,333,140,2,2,28,82,9,6,0,0,2,1,0,0,0,3,1,0,0,1,1,0,0,2,0
PT_040728,São Salvador,225,104,2,4,35,46,3,4,2,0,0,2,0,0,0,1,2,0,0,0,0,2,0,1,0
PT_040729,Suçães,631,285,7,9,90,135,11,17,0,0,1,8,1,0,0,2,1,0,0,0,0,2,0,1,0
PT_040730,Torre de Dona Chama,1062,404,11,6,131,179,41,10,2,1,2,2,1,2,0,7,2,0,1,1,0,5,0,0,0
PT_040731,Vale De Asnes,311,104,5,1,19,57,16,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_040732,Vale De Gouvinhas,379,143,2,2,59,44,9,8,0,0,0,3,0,1,0,4,4,0,1,4,1,1,0,0,0
PT_040733,Vale De Salgueiro,387,211,1,3,59,112,12,4,9,1,0,5,0,0,0,3,1,0,0,0,0,1,0,0,0
PT_040734,Vale De Telhas,311,104,6,2,49,33,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_040801,Azinhoso,359,153,0,1,55,73,10,9,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
PT_040802,Bemposta,709,267,13,3,91,106,15,22,3,0,1,2,1,0,0,1,0,0,0,5,0,1,0,3,0
PT_040803,Bruçó,170,99,8,4,50,21,2,8,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0
PT_040804,Brunhoso,331,123,2,0,31,71,3,6,1,0,0,3,0,0,0,1,1,0,0,0,0,4,0,0,0
PT_040829,"Brunhozinho, Castanheira e Sanhoane",309,168,4,2,51,88,8,5,3,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0
PT_040807,Castelo Branco,511,271,8,2,111,100,9,15,5,3,1,3,0,0,0,3,1,0,2,1,1,5,1,0,0
PT_040808,Castro Vicente,372,159,6,3,49,83,8,3,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0
PT_040809,Meirinhos,301,162,4,3,98,43,3,4,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PT_040830,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei",3754,1755,53,54,598,771,76,89,5,8,9,21,2,11,0,27,3,0,1,3,2,15,2,5,0
PT_040811,Paradela,178,103,1,0,47,47,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PT_040812,Penas Roias,403,171,2,1,65,71,6,18,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
PT_040813,Peredo Da Bemposta,237,137,0,2,29,85,6,5,1,0,0,2,0,1,0,1,2,0,1,0,1,1,0,0,0
PT_040831,Remondes e Soutelo,523,194,2,3,62,97,13,4,1,0,1,2,0,1,0,0,3,0,0,0,0,5,0,0,0
PT_040815,Saldanha,165,92,1,3,20,56,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
PT_040817,São Martinho Do Peso,478,160,2,2,76,65,6,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0
PT_040819,Tó,200,111,1,2,32,63,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_040820,Travanca,177,84,3,1,29,42,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PT_040821,Urrós,365,157,3,6,58,80,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
PT_040822,Vale Da Madre,156,94,3,1,33,35,15,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
PT_040826,Vila De Ala,278,143,2,4,27,94,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PT_040832,Vilarinho dos Galegos e Ventozelo,441,191,8,4,90,58,7,12,4,1,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0
PT_040901,Açoreira,414,177,0,3,77,65,4,13,0,0,2,6,0,1,0,4,0,0,0,0,0,1,1,0,0
PT_040918,Adeganha e Cardanha,622,259,2,2,77,117,20,17,3,1,4,5,1,2,0,3,1,0,0,1,0,0,1,2,0
PT_040903,Cabeça Boa,418,164,4,2,55,78,3,10,0,0,1,3,0,1,0,4,1,0,0,0,0,0,1,1,0
PT_040905,Carviçais,707,324,7,5,127,127,11,23,2,1,0,8,0,0,0,3,2,0,2,1,3,2,0,0,0
PT_040906,Castedo,186,90,3,2,37,31,3,4,1,1,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0
PT_040919,Felgar e Souto da Velha,1072,493,13,9,226,161,22,23,4,5,0,22,1,0,0,2,1,0,1,1,0,1,1,0,0
PT_040920,Felgueiras e Maçores,439,219,2,3,93,80,21,14,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0
PT_040909,Horta Da Vilariça,305,116,7,2,37,52,8,4,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0
PT_040910,Larinho,435,198,10,6,85,66,13,10,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,1,0
PT_040911,Lousa,445,157,5,2,62,69,3,6,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,1,0
PT_040913,Mós,178,93,1,6,43,24,3,7,0,0,0,1,1,0,0,2,3,0,1,0,0,0,1,0,0
PT_040916,Torre De Moncorvo,2599,1326,26,36,496,524,53,94,22,6,6,24,4,3,0,15,5,0,1,3,1,4,1,2,0
PT_040921,Urrós e Peredo dos Castelhanos,442,182,2,6,90,66,5,6,0,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0
PT_041020,Assares e Lodões,283,115,2,2,54,29,2,8,1,0,1,5,0,0,0,1,5,0,0,0,0,5,0,0,0
PT_041002,Benlhevai,186,117,2,2,45,38,5,17,0,0,0,1,0,2,0,2,2,0,0,0,0,1,0,0,0
PT_041021,Candoso e Carvalho de Egas,321,155,2,1,52,63,6,19,0,0,0,3,0,3,0,2,1,0,1,0,0,1,0,1,0
PT_041005,Freixiel,685,319,7,4,131,121,10,17,5,3,2,8,1,0,0,2,3,0,1,0,1,1,0,2,0
PT_041009,Roios,162,104,2,3,43,29,4,13,0,1,1,4,0,0,0,1,1,0,0,0,1,1,0,0,0
PT_041010,Samões,391,174,7,4,69,66,8,9,1,0,1,3,0,0,0,0,3,0,0,1,1,1,0,0,0
PT_041011,Sampaio,163,79,2,2,24,35,1,3,3,4,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0
PT_041012,Santa Comba De Vilariça,455,216,5,5,106,52,5,20,1,0,0,13,0,0,0,3,0,0,1,2,0,2,1,0,0
PT_041013,Seixo De Manhoses,480,232,4,6,67,91,25,17,3,0,2,6,0,4,0,3,4,0,0,0,0,0,0,0,0
PT_041014,Trindade,163,87,0,2,22,50,5,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
PT_041015,Vale Frechoso,178,104,5,1,30,54,1,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_041022,Valtorno e Mourão,424,191,1,3,56,91,6,26,0,2,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0
PT_041023,Vila Flor e Nabo,2333,1113,20,30,442,426,32,79,9,0,6,28,1,7,0,15,4,0,0,3,2,6,1,2,0
PT_041024,Vilas Boas e Vilarinho das Azenhas,717,343,8,6,128,132,23,16,0,1,0,6,0,0,0,10,5,0,1,0,0,4,1,2,0
PT_041115,"Algoso, Campo de Víboras e Uva",793,355,4,4,75,243,6,8,1,0,0,4,0,1,0,2,1,0,0,0,1,3,1,1,0
PT_041103,Argozelo,904,355,9,3,169,147,1,9,2,5,1,2,0,1,0,5,0,0,0,0,0,0,1,0,0
PT_041116,Caçarelhos e Angueira,347,212,3,4,59,115,9,11,3,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0
PT_041107,Carção,570,158,8,8,46,82,4,2,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
PT_041108,Matela,331,118,2,2,27,72,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0
PT_041109,Pinelo,249,128,4,2,32,86,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
PT_041110,Santulhão,626,199,6,1,44,121,4,13,0,0,0,2,0,1,0,1,2,0,0,1,0,0,1,2,0
PT_041117,Vale de Frades e Avelanoso,402,156,1,3,49,84,5,8,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
PT_041113,Vilar Seco,206,101,3,4,29,58,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
PT_041114,Vimioso,1378,579,14,9,229,247,9,38,4,0,1,10,1,0,0,11,4,0,0,0,0,1,1,0,0
PT_041201,Agrochão,266,128,2,3,52,49,4,3,1,0,0,5,0,0,0,2,0,0,0,1,0,3,2,1,0
PT_041203,Candedo,353,140,2,3,77,43,5,4,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0
PT_041204,Celas,281,93,0,1,32,45,8,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
PT_041236,Curopos e Vale de Janeiro,390,158,3,3,72,60,7,4,0,1,0,3,0,1,0,3,1,0,0,0,0,0,0,0,0
PT_041206,Edral,260,90,0,0,59,26,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
PT_041207,Edrosa,197,85,2,0,35,34,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
PT_041208,Ervedosa,436,179,5,1,92,59,8,6,2,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0
