gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,SZDSZ,MCF ROMA Ö.,MUNKÁSPÁRT,MSZP,JOBBIK,LMP-HP,MDF
HU_0409,Helvécia,3327,900,10,0,598,11,0,5,90,130,24,32
HU_1293,Hercegszántó,1709,446,3,0,324,5,10,3,30,58,5,8
HU_2784,Homokmégy,1250,487,1,0,317,8,2,7,81,37,7,27
HU_0809,Imrehegy,590,202,4,0,138,3,0,3,17,32,2,3
HU_2199,Izsák,4935,1750,23,0,1300,16,15,8,145,172,13,58
HU_1792,Jakabszállás,2142,621,13,0,457,4,0,1,53,50,13,30
HU_0946,Jánoshalma,7617,2609,21,0,1610,40,68,15,272,460,27,96
HU_0837,Jászszentlászló,2111,759,6,0,577,4,0,7,77,57,13,18
HU_0644,Kalocsa,14477,4997,45,0,2877,213,51,44,989,441,93,244
HU_3060,Kaskantyú,854,254,0,0,210,1,0,3,17,17,3,3
HU_1128,Katymár,1704,442,7,0,327,3,0,6,50,36,2,11
HU_1978,Kecel,7098,2265,13,0,1432,19,23,13,246,425,16,78
HU_2668,Kecskemét,87794,33348,199,0,20422,710,39,275,5129,3809,880,1885
HU_2757,Kelebia,2201,554,5,0,371,12,0,12,76,55,6,17
HU_2253,Kerekegyháza,4870,1651,15,0,1324,9,0,2,129,125,10,37
HU_1816,Kéleshalom,372,91,1,0,78,1,0,0,4,5,0,2
HU_0934,Kiskõrös,12064,4944,38,0,3532,38,28,17,454,572,65,200
HU_2029,Kiskunfélegyháza,25398,8599,85,0,4936,130,29,89,1495,1212,177,446
HU_3243,Kiskunhalas,23483,7465,74,0,4323,106,24,67,1238,1113,125,395
HU_2439,Kiskunmajsa,9273,2771,45,0,1733,42,89,18,289,356,53,146
HU_2815,Kisszállás,2211,507,1,0,341,9,0,2,79,49,5,21
HU_1380,Kömpöc,587,166,1,0,110,1,0,1,23,23,1,6
HU_0585,Kunadacs,1310,367,7,0,281,2,0,1,33,31,4,8
HU_0604,Kunbaja,1364,368,5,0,234,1,0,4,75,23,0,26
HU_0772,Kunbaracs,524,174,4,0,113,6,1,0,16,28,1,5
HU_2902,Kunfehértó,1816,527,2,0,340,13,0,2,89,41,14,26
HU_3191,Kunpeszér,549,190,4,0,143,3,1,2,12,21,3,1
HU_3189,Kunszállás,1348,451,5,0,344,2,0,4,42,38,6,10
HU_2813,Kunszentmiklós,6917,2214,14,0,1407,13,7,17,269,384,26,77
HU_0578,Ladánybene,1360,415,9,0,292,2,0,2,19,80,5,6
HU_1767,Lajosmizse,8985,3006,20,0,2220,23,83,12,205,318,23,102
HU_0620,Lakitelek,3647,1096,7,0,703,11,0,13,125,155,17,65
HU_2335,Madaras,2485,626,9,0,420,5,0,5,89,79,3,16
HU_2780,Mátételke,459,154,3,0,104,2,0,1,22,18,0,4
HU_1601,Mélykút,4472,1397,17,0,909,16,75,8,145,161,15,51
HU_3063,Miske,1501,565,5,0,430,6,14,4,61,36,1,8
HU_3409,Móricgát,419,148,1,0,106,0,0,1,4,28,3,5
HU_2595,Nagybaracska,1942,555,4,0,383,4,28,15,43,57,3,18
HU_3254,Nemesnádudvar,1623,453,5,0,305,3,1,1,23,82,14,19
HU_2305,Nyárlõrinc,1903,602,7,0,444,5,2,7,44,57,6,30
HU_1627,Ordas,400,163,1,0,95,7,5,1,21,21,4,8
HU_1693,Orgovány,2672,690,5,0,566,4,1,6,42,47,3,16
HU_0867,Öregcsertõ,768,249,0,0,170,2,21,2,34,16,0,4
HU_1867,Páhi,1004,253,8,0,190,1,0,1,26,23,1,3
HU_0270,Pálmonostora,1522,361,6,0,250,0,0,5,52,30,2,16
HU_1543,Petõfiszállás,1246,362,2,0,245,3,0,5,22,67,7,11
HU_1539,Pirtó,800,283,2,0,222,3,1,5,14,25,2,9
HU_2631,Rém,1054,257,1,0,180,2,0,4,39,22,1,8
HU_2911,Solt,5526,1955,11,0,1276,18,20,8,240,300,18,64
HU_1821,Soltszentimre,1076,367,6,0,250,1,0,5,40,58,1,6
HU_1998,Soltvadkert,6033,2348,12,0,1780,12,1,5,133,323,15,67
HU_2124,Sükösd,3169,1013,13,0,673,6,30,5,78,168,7,33
HU_2506,Szabadszállás,5203,1504,10,0,1022,5,5,9,149,226,19,59
HU_1953,Szakmár,1093,349,6,0,241,4,1,7,46,23,5,16
HU_1994,Szalkszentmárton,2370,729,5,0,508,4,15,4,70,101,8,14
HU_1179,Szank,1987,806,6,0,603,9,1,2,66,91,8,20
HU_2112,Szentkirály,1529,584,5,0,459,4,0,4,26,62,6,18
HU_2882,Szeremle,1235,434,1,0,345,4,0,1,21,50,7,5
HU_2543,Tabdi,972,348,4,0,241,4,0,2,36,46,3,12
HU_2052,Tass,2347,701,5,0,513,3,5,4,80,79,5,7
HU_1454,Tataháza,1094,308,0,0,193,7,1,4,68,25,3,7
HU_2499,Tázlár,1417,478,7,0,314,4,1,3,34,98,5,12
HU_2454,Tiszaalpár,4082,1056,17,0,681,8,29,13,122,123,11,52
HU_3062,Tiszakécske,9395,3099,15,0,2198,31,3,30,367,324,30,101
HU_1409,Tiszaug,715,181,2,0,107,3,0,0,34,23,3,9
HU_2848,Tompa,3605,843,4,0,612,15,1,9,89,86,3,24
HU_1629,Uszód,885,301,6,0,213,6,1,3,36,23,1,12
HU_0878,Újsolt,161,92,1,0,25,0,0,1,18,41,3,3
HU_3360,Újtelek,382,150,4,0,111,4,0,0,13,8,2,8
HU_2834,Vaskút,2937,1017,7,0,681,14,1,6,118,125,19,46
HU_1066,Városföld,1803,567,6,0,391,9,2,14,52,57,11,25
HU_1515,Zsana,690,199,0,0,133,0,0,3,38,15,2,8
HU_2959,Almáskamarás,807,206,2,0,153,0,0,1,21,14,2,13
HU_1810,Battonya,4751,1077,16,0,600,14,2,28,248,114,12,43
HU_0976,Békés,16815,5628,42,0,3471,56,116,48,700,929,67,199
HU_1520,Békéscsaba,51903,19418,135,0,10094,428,19,227,3717,3112,450,1236
HU_2618,Békéssámson,1964,525,3,0,377,4,0,9,56,52,7,17
HU_0268,Békésszentandrás,3232,1446,14,0,737,7,1,27,144,451,24,41
HU_1939,Bélmegyer,921,287,11,0,189,1,0,5,30,39,3,9
HU_2961,Biharugra,862,327,5,0,253,2,0,0,27,34,1,5
HU_1347,Bucsa,1928,481,7,0,316,4,0,7,63,50,7,27
HU_3133,Csabacsûd,1654,629,6,0,332,9,1,3,92,162,2,22
HU_3407,Csabaszabadi,303,114,0,0,66,0,0,4,13,26,3,2
HU_2045,Csanádapáca,2284,915,10,0,660,3,4,15,99,89,9,26
HU_2550,Csárdaszállás,393,150,3,0,103,2,0,4,16,17,1,4
HU_2670,Csorvás,4505,1246,11,0,740,11,1,22,211,174,20,56
HU_2481,Dévaványa,6660,1878,22,0,1123,21,3,19,244,363,21,62
HU_3319,Doboz,3579,950,8,0,599,5,2,7,141,152,10,26
HU_2403,Dombegyház,1761,440,6,0,241,1,0,22,73,86,4,7
HU_2213,Dombiratos,530,253,2,0,146,3,0,16,38,45,0,3
HU_0943,Ecsegfalva,1134,246,3,0,143,3,0,6,43,37,1,10
HU_3295,Elek,4055,1179,20,0,749,9,36,29,215,75,15,31
HU_1225,Füzesgyarmat,4876,1294,17,0,645,15,4,21,333,180,36,43
HU_0951,Gádoros,3310,924,10,0,576,2,1,12,136,133,6,48
HU_0739,Gerendás,1206,620,2,0,446,6,1,7,79,59,5,15
HU_1739,Geszt,596,143,1,0,80,1,0,3,17,40,0,1
HU_3345,Gyomaendrõd,12001,3466,44,0,1750,32,4,70,565,758,68,175
HU_0503,Gyula,26499,9152,73,0,5214,156,14,138,1788,1065,210,494
HU_3329,Hunya,621,228,4,0,143,2,1,0,29,37,0,12
HU_0427,Kamut,927,349,6,0,212,6,0,7,72,28,8,10
HU_2479,Kardos,608,210,2,0,155,0,1,0,15,26,5,6
HU_1217,Kardoskút,763,233,1,0,129,0,0,3,53,33,7,7
HU_2275,Kaszaper,1614,568,5,0,360,1,1,11,93,81,1,15
HU_1261,Kertészsziget,344,94,1,0,69,0,0,2,17,2,3,0
HU_3157,Kevermes,1713,535,9,0,304,5,2,13,76,98,3,25
HU_0346,Kétegyháza,3213,787,9,0,372,12,21,18,130,192,8,25
HU_0310,Kétsoprony,1189,494,10,0,367,5,0,5,31,53,1,22
HU_1883,Kisdombegyház,432,126,1,0,91,1,0,0,11,22,0,0
HU_1028,Kondoros,4601,1279,14,0,835,11,1,20,158,163,6,71
HU_1161,Körösladány,3855,1206,15,0,760,15,4,20,139,197,10,46
HU_1076,Körösnagyharsány,529,234,2,0,172,0,0,3,27,21,4,5
HU_1290,Köröstarcsa,2218,693,3,0,466,3,0,4,90,99,4,24
HU_3016,Körösújfalu,467,100,4,0,66,2,0,2,13,4,2,7
HU_0680,Kötegyán,1210,340,1,0,173,2,0,16,66,71,3,8
HU_1604,Kunágota,2300,644,6,0,387,7,2,3,110,89,9,31
HU_2120,Lõkösháza,1556,514,4,0,239,2,10,5,90,145,6,13
HU_2790,Magyarbánhegyes,1888,455,9,0,264,2,0,5,95,66,7,7
HU_1153,Magyardombegyház,212,91,0,0,66,0,0,1,10,13,0,1
HU_2076,Medgyesbodzás,958,293,4,0,205,2,0,4,33,36,3,6
HU_3012,Medgyesegyháza,3169,1084,7,0,551,36,0,9,190,235,27,29
HU_1962,Mezõberény,8790,2586,35,0,1307,33,6,34,472,528,29,142
HU_0420,Mezõgyán,950,224,1,0,135,1,4,5,47,24,1,6
HU_1187,Mezõhegyes,4853,1124,8,0,525,21,3,21,356,113,16,61
HU_3032,Mezõkovácsháza,5279,1584,8,0,848,17,0,16,258,349,13,75
HU_2393,Méhkerék,1675,274,3,0,136,1,0,5,99,15,2,13
HU_1198,Murony,1099,311,2,0,184,3,0,5,57,47,3,10
HU_2602,Nagybánhegyes,1185,355,9,0,233,3,0,0,40,63,0,7
HU_0424,Nagykamarás,1281,316,5,0,193,4,0,13,30,67,1,3
HU_0824,Nagyszénás,4508,1394,11,0,861,16,3,42,217,176,10,58
HU_1925,Okány,2073,583,4,0,436,5,1,2,56,61,5,13
HU_2306,Orosháza,25244,9066,77,0,5077,111,14,177,1724,1217,147,522
HU_2743,Örménykút,376,134,0,0,75,1,0,2,22,26,2,6
HU_0539,Pusztaföldvár,1502,432,5,0,247,1,1,16,46,101,2,13
HU_1959,Pusztaottlaka,334,126,2,0,108,3,1,1,5,5,0,1
HU_2856,Sarkad,8269,2508,21,0,1609,25,37,40,377,292,22,85
HU_2516,Sarkadkeresztúr,1465,344,8,0,163,6,0,5,105,36,1,20
HU_3132,Szabadkígyós,2291,704,5,0,443,9,1,14,103,94,3,32
HU_2387,Szarvas,14248,5641,46,0,2485,67,4,49,759,1960,115,156
HU_2188,Szeghalom,7836,2326,16,0,1351,37,5,28,476,292,44,77
HU_3307,Tarhos,744,214,3,0,141,0,0,8,30,26,3,3
HU_1268,Telekgerendás,1369,524,9,0,308,3,0,5,95,91,2,11
HU_1643,Tótkomlós,5183,1710,12,0,973,16,8,31,379,163,28,100
HU_0235,Újkígyós,4580,1468,17,0,876,15,1,15,170,301,15,58
HU_2435,Újszalonta,94,46,2,0,29,2,0,0,3,8,0,2
HU_3122,Végegyháza,1224,380,3,0,218,3,6,10,89,38,2,11
HU_2953,Vésztõ,5800,1639,24,0,1063,13,3,19,138,309,17,53
HU_0625,Zsadány,1376,394,1,0,303,1,0,7,44,28,1,9
HU_1566,Abaújalpár,71,37,0,0,23,0,0,2,10,1,0,1
HU_2671,Abaújkér,501,213,3,0,152,3,0,2,16,32,0,5
HU_0282,Abaújlak,89,35,0,0,21,0,0,0,2,11,1,0
HU_0359,Abaújszántó,2488,692,6,0,363,4,3,4,83,197,12,20
HU_2633,Abaújszolnok,109,39,3,0,17,0,10,0,3,4,0,2
HU_0227,Abaújvár,171,73,1,0,34,1,0,2,15,20,0,0
HU_1035,Abod,193,116,3,0,90,0,0,0,3,18,0,2
HU_0936,Aggtelek,484,211,4,0,135,4,0,2,22,33,6,5
HU_3309,Alacska,667,134,1,0,70,1,0,1,28,17,3,13
HU_2048,Alsóberecki,651,156,2,0,89,1,1,2,24,32,1,4
HU_1966,Alsódobsza,270,115,2,0,73,0,0,0,17,20,2,1
HU_1442,Alsógagy,92,44,1,0,20,1,0,0,12,10,0,0
HU_2322,Alsóregmec,183,98,6,0,65,1,0,0,16,10,0,0
HU_2883,Alsószuha,360,136,0,0,78,0,0,4,28,23,1,2
HU_0821,Alsótelekes,129,50,1,0,25,2,0,0,15,3,1,3
HU_2981,Alsóvadász,1118,325,3,0,155,2,1,4,34,120,3,3
HU_2103,Alsózsolca,4358,1267,20,0,582,6,76,8,191,325,19,40
HU_2619,Arka,88,56,2,0,35,0,0,0,7,12,0,0
HU_1433,Arló,2721,582,23,0,224,1,101,13,63,137,4,16
HU_0377,Arnót,2022,726,2,0,418,2,3,4,87,160,17,33
HU_0423,Aszaló,1438,362,4,0,218,2,2,2,32,95,4,3
HU_0382,Ároktõ,889,250,7,0,68,0,24,10,56,81,1,3
HU_1818,Baktakék,568,168,1,0,75,1,1,4,26,50,0,10
HU_2252,Balajt,310,123,8,0,69,4,2,1,24,13,0,2
HU_0884,Baskó,171,85,1,0,60,2,2,0,7,6,0,7
HU_2515,Bánhorváti,1230,359,10,0,176,6,0,5,72,75,2,13
HU_2195,Bánréve,1125,372,1,0,118,1,3,2,83,150,2,12
HU_2704,Becskeháza,39,27,2,0,13,1,0,0,8,3,0,0
HU_0692,Bekecs,2084,672,10,0,203,5,1,11,90,320,3,29
HU_3429,Berente,885,238,3,0,98,1,1,6,54,49,4,22
HU_2967,Beret,203,85,6,0,49,1,8,0,14,7,0,0
HU_2635,Berzék,725,223,6,0,119,2,1,4,21,62,0,8
HU_2373,Bodroghalom,1134,226,2,0,150,2,2,1,46,16,2,5
HU_3078,Bodrogkeresztúr,1032,377,7,0,249,7,0,3,46,53,5,7
HU_3380,Bodrogkisfalud,766,292,1,0,140,3,1,4,74,55,2,12
HU_1440,Bodrogolaszi,768,268,3,0,188,1,0,4,30,31,4,7
HU_2519,Bogács,1610,489,8,0,233,10,0,2,87,125,10,14
HU_1894,Boldogkõújfalu,359,97,1,0,71,0,1,0,11,13,0,0
HU_1447,Boldogkõváralja,797,255,7,0,132,2,0,3,58,46,1,6
HU_0839,Boldva,1824,482,15,0,205,1,29,2,91,127,1,11
HU_3066,Borsodbóta,730,178,4,0,58,0,5,25,60,22,0,4
HU_1612,Borsodgeszt,236,85,1,0,54,4,0,2,4,12,0,8
HU_0670,Borsodivánka,429,154,3,0,54,5,0,3,44,38,1,6
HU_0531,Borsodnádasd,2678,732,10,0,325,23,1,30,159,150,10,24
HU_3020,Borsodszentgyörgy,1042,338,3,0,206,1,0,1,26,89,3,9
HU_1679,Borsodszirák,931,272,3,0,173,2,3,3,17,56,1,14
HU_2742,Bódvalenke,125,62,1,0,44,12,2,0,1,1,0,1
HU_3330,Bódvarákó,94,41,1,0,23,1,0,3,6,7,0,0
HU_0592,Bódvaszilas,917,353,5,0,199,2,1,1,77,55,3,10
HU_3100,Bózsva,166,73,1,0,55,0,0,0,7,7,0,3
HU_0530,Bõcs,2146,676,6,0,310,2,10,3,53,254,11,27
HU_2789,Bükkaranyos,1140,278,2,0,133,2,0,2,31,87,8,13
HU_1359,Bükkábrány,1410,503,0,0,278,6,1,2,88,94,9,25
HU_1940,Bükkmogyorósd,130,38,0,0,21,0,0,0,14,2,0,1
HU_0802,Bükkszentkereszt,1049,343,2,0,186,3,0,2,55,72,6,17
HU_3288,Bükkzsérc,872,327,1,0,143,1,0,3,36,126,1,16
HU_2397,Büttös,185,61,1,0,22,1,0,0,24,13,0,0
HU_0393,Cigánd,2357,314,4,0,148,3,3,5,86,45,1,19
HU_0849,Csenyéte,249,47,6,0,2,2,0,0,37,0,0,0
HU_0697,Cserépfalu,876,292,3,0,148,3,1,3,29,89,0,16
HU_2557,Cserépváralja,410,222,2,0,87,0,0,0,42,87,2,2
HU_2845,Csernely,656,140,1,0,79,1,1,5,20,28,1,4
HU_3411,Csincse,464,133,1,0,66,1,0,2,25,29,5,4
HU_2077,Csobaj,587,128,3,0,41,0,0,2,39,40,2,1
HU_0533,Csobád,544,249,2,0,162,3,3,0,23,48,4,4
HU_1428,Csokvaomány,757,230,1,0,110,2,1,7,50,51,0,8
HU_1135,Damak,218,102,2,0,75,1,0,0,9,14,0,1
HU_0771,Dámóc,314,87,8,0,41,1,6,0,14,14,0,3
HU_3195,Debréte,19,11,0,0,6,0,0,0,1,3,0,1
HU_1052,Detek,226,80,1,0,45,4,0,0,13,13,2,2
HU_0468,Dédestapolcsány,1307,384,5,0,179,5,4,9,66,91,10,15
HU_2569,Domaháza,669,175,6,0,73,1,9,0,14,69,1,2
HU_0612,Dövény,239,96,1,0,78,0,1,1,7,8,0,0
HU_2766,Dubicsány,261,102,1,0,47,3,0,0,20,22,4,5
HU_1072,Edelény,8273,3543,34,0,2183,21,94,33,407,664,31,76
HU_0586,Egerlövõ,484,299,3,0,225,2,0,5,17,45,0,2
HU_0467,Emõd,4286,1175,14,0,647,9,0,16,155,266,17,51
HU_3304,Encs,5057,1838,18,0,1041,12,3,23,262,379,18,82
HU_2532,Erdõbénye,1093,414,6,0,285,2,0,3,33,72,3,10
HU_2250,Erdõhorváti,500,185,1,0,123,1,0,0,12,40,2,6
HU_1335,Égerszög,58,43,0,0,15,0,0,0,15,12,1,0
HU_1255,Fancsal,288,102,0,0,40,1,0,2,19,35,1,4
HU_3427,Farkaslyuk,1324,256,2,0,64,7,48,9,64,53,0,9
HU_0274,Fáj,197,101,3,0,90,1,0,2,2,2,0,1
HU_0817,Felsõberecki,224,96,3,0,67,1,1,2,10,10,0,2
HU_0974,Felsõdobsza,691,178,1,0,127,1,0,0,16,28,0,5
HU_2970,Felsõgagy,124,59,0,0,45,1,0,0,7,6,0,0
HU_3172,Felsõkelecsény,337,103,1,0,43,1,0,1,33,21,0,3
HU_3276,Felsõnyárád,854,224,3,0,81,2,0,2,102,28,1,5
HU_0758,Felsõregmec,188,77,2,0,52,0,11,0,10,1,0,1
HU_3167,Felsõtelekes,644,176,4,0,78,2,0,2,47,27,1,15
HU_2353,Felsõvadász,367,107,1,0,59,1,0,0,18,21,0,7
HU_0284,Felsõzsolca,5663,1886,15,0,928,23,2,14,296,460,31,117
HU_2523,Filkeháza,92,62,1,0,49,1,1,0,2,7,1,0
HU_1793,Fony,279,102,4,0,47,1,0,1,16,30,0,3
HU_3048,Forró,1916,947,22,0,623,16,34,3,109,110,4,26
HU_2212,Fulókércs,250,57,1,0,45,0,0,0,5,6,0,0
HU_1710,Füzér,373,182,1,0,119,1,0,0,9,41,3,8
HU_0646,Füzérkajata,111,37,1,0,15,1,0,1,13,3,1,2
HU_1137,Füzérkomlós,294,110,2,0,89,2,0,1,7,4,0,5
HU_1036,Füzérradvány,272,92,1,0,61,1,0,0,15,12,1,1
HU_0549,Gadna,160,76,1,0,65,1,0,1,2,6,0,0
HU_2873,Gagyapáti,29,16,0,0,8,0,0,0,3,5,0,0
HU_2830,Gagybátor,152,60,1,0,28,0,0,2,9,19,0,1
HU_0374,Gagyvendégi,178,45,1,0,21,1,0,0,6,14,0,2
HU_1929,Galvács,93,55,1,0,43,0,0,0,3,6,0,2
HU_1090,Garadna,351,209,6,0,111,1,0,8,30,50,1,2
HU_2371,Gelej,515,186,1,0,98,2,0,7,44,16,5,13
HU_1560,Gesztely,2221,643,7,0,321,9,0,10,118,151,8,19
HU_2156,Girincs,570,140,3,0,63,4,7,3,30,25,3,2
HU_1313,Golop,500,222,2,0,138,2,0,2,16,56,2,4
HU_0970,Gömörszõlõs,77,39,0,0,18,0,0,1,8,8,2,2
HU_1593,Gönc,1740,613,10,0,322,8,8,2,68,176,5,14
HU_1864,Göncruszka,509,149,0,0,88,2,3,1,15,35,0,5
HU_0506,Györgytarló,466,132,3,0,74,0,0,1,31,22,0,1
HU_2794,Halmaj,1408,353,9,0,162,2,3,0,57,100,5,15
HU_1122,Hangács,505,190,2,0,152,3,3,1,12,9,2,6
HU_2510,Hangony,1287,404,10,0,192,3,1,4,54,131,3,6
HU_0584,Harsány,1668,500,3,0,298,3,0,2,32,136,10,16
HU_1270,Háromhuta,124,64,0,0,36,2,0,0,14,8,4,0
HU_0246,Hegymeg,106,47,2,0,31,1,0,0,3,10,0,0
HU_2218,Hejce,217,87,1,0,53,0,0,3,6,22,0,2
HU_0665,Hejõbába,1193,277,2,0,141,2,0,4,49,59,5,15
HU_0460,Hejõkeresztúr,885,292,2,0,164,2,0,2,37,69,5,11
HU_0228,Hejõkürt,252,81,0,0,39,2,0,1,13,25,0,1
HU_1678,Hejõpapi,921,188,8,0,96,1,9,4,33,26,1,10
HU_1215,Hejõszalonta,544,165,7,0,90,0,4,3,16,38,1,6
HU_3013,Hercegkút,567,336,2,0,253,3,0,2,21,37,4,14
HU_1583,Hernádbûd,122,47,0,0,29,2,0,1,6,8,0,1
HU_0939,Hernádcéce,155,49,0,0,24,2,0,0,13,6,1,3
HU_2416,Hernádkak,1208,378,2,0,172,2,14,8,46,114,7,13
HU_2182,Hernádkércs,256,109,3,0,81,0,0,0,11,9,0,5
HU_3120,Hernádnémeti,2729,738,10,0,387,2,5,6,102,189,5,32
HU_2488,Hernádpetri,154,51,1,0,40,1,0,0,3,6,0,0
HU_1713,Hernádszentandrás,318,113,2,0,74,0,4,1,17,14,0,1
HU_2497,Hernádszurdok,169,92,3,0,53,1,1,2,14,13,2,3
HU_1984,Hernádvécse,606,192,3,0,144,2,7,1,10,17,5,3
HU_0800,Hét,446,121,1,0,39,5,0,3,20,50,3,0
HU_1169,Hidasnémeti,862,305,9,0,149,2,1,2,63,64,5,10
HU_2567,Hidvégardó,547,229,3,0,127,3,0,2,40,49,1,4
HU_3116,Hollóháza,863,305,5,0,196,1,0,7,54,28,4,10
HU_2123,Homrogd,747,223,1,0,103,2,1,1,25,77,4,9
HU_2539,Igrici,974,158,4,0,83,4,0,3,25,33,3,3
HU_1657,Imola,87,50,0,0,32,0,0,2,13,3,0,0
HU_0808,Ináncs,966,324,0,0,214,1,1,1,26,77,0,4
HU_0500,Irota,84,49,1,0,27,0,0,0,12,5,2,2
HU_0559,Izsófalva,1367,406,9,0,196,4,7,3,94,66,12,15
HU_2023,Jákfalva,380,150,1,0,110,2,0,1,22,9,1,4
HU_2665,Járdánháza,1415,476,7,0,240,5,7,4,80,111,3,19
HU_1568,Jósvafõ,267,127,1,0,57,0,2,0,10,47,3,7
HU_2121,Karcsa,1554,287,6,0,125,2,5,5,84,47,4,9
HU_3050,Karos,393,126,2,0,92,0,0,0,15,12,2,3
HU_0669,Kazincbarcika,25336,7199,43,0,2745,103,9,137,2129,1473,151,409
HU_3299,Kács,499,229,0,0,132,5,0,3,28,47,3,11
HU_0776,Kánó,140,70,1,0,46,1,0,1,12,6,0,3
HU_2574,Kány,57,32,0,0,13,1,0,0,13,5,0,0
HU_1337,Kázsmárk,677,163,1,0,96,0,5,1,9,41,3,7
HU_1203,Kelemér,372,88,0,0,30,0,2,3,13,30,5,5
HU_0545,Kenézlõ,1026,197,8,0,107,2,1,0,38,34,0,7
HU_1706,Keresztéte,33,18,0,0,11,2,0,0,0,4,0,1
HU_2924,Kesznyéten,1306,364,6,0,219,2,1,4,42,83,1,6
HU_1526,Kéked,174,70,1,0,39,1,1,0,11,13,0,4
HU_3209,Királd,753,167,0,0,60,3,0,3,41,52,4,4
HU_1734,Kiscsécs,123,43,2,0,37,0,1,0,1,2,0,0
HU_2284,Kisgyõr,1290,348,0,0,160,3,0,4,64,97,6,14
HU_2887,Kishuta,289,101,0,0,63,0,1,2,8,21,0,6
HU_0376,Kiskinizs,262,111,2,0,86,1,0,0,5,14,0,3
HU_1144,Kisrozvágy,157,43,2,0,12,0,0,0,16,12,0,1
HU_1470,Kissikátor,291,149,1,0,70,1,0,0,26,44,2,5
HU_1239,Kistokaj,1633,504,2,0,223,5,0,4,88,119,22,41
HU_1061,Komjáti,250,123,0,0,69,1,0,1,33,16,1,2
HU_1655,Komlóska,275,136,0,0,104,0,0,0,19,13,0,0
HU_3249,Kondó,503,164,5,0,65,2,1,2,37,44,1,7
HU_2295,Korlát,245,110,3,0,66,1,9,1,14,13,0,3
HU_2854,Kovácsvágás,445,75,1,0,45,2,0,3,7,16,0,1
HU_2660,Köröm,790,210,10,0,130,2,17,4,9,33,2,3
HU_1957,Krasznokvajda,404,120,3,0,58,2,4,0,18,31,0,4
HU_1872,Kupa,135,61,3,0,27,0,0,0,14,15,1,1
HU_1181,Kurityán,1356,309,5,0,123,1,0,18,86,65,7,4
HU_1585,Lak,412,128,1,0,101,0,0,1,9,16,0,0
HU_2084,Lácacséke,242,80,0,0,56,1,0,2,8,9,1,3
HU_2623,Ládbesenyõ,247,131,2,0,97,1,0,1,4,26,0,0
HU_1166,Legyesbénye,1276,409,2,0,127,3,1,4,52,211,1,8
HU_0353,Léh,360,118,3,0,72,3,2,2,13,20,1,2
HU_0703,Lénárddaróc,266,90,0,0,46,0,0,3,15,15,2,9
HU_2821,Litka,45,31,0,0,21,1,1,0,5,2,0,1
HU_1960,Makkoshotyka,727,230,0,0,186,3,0,2,16,22,1,0
HU_0202,Martonyi,336,156,0,0,114,0,0,4,28,9,1,0
HU_0390,Mád,1997,735,7,0,329,2,0,5,139,233,5,15
HU_2739,Mályi,3620,1306,7,0,563,24,1,18,206,375,28,84
HU_1491,Mályinka,445,148,0,0,85,1,0,1,28,30,1,2
HU_2176,Megyaszó,1975,446,7,0,255,5,1,5,54,102,4,13
HU_1175,Meszes,176,112,0,0,91,2,0,1,13,5,0,0
HU_1383,Mezõcsát,4938,1290,11,0,707,5,6,41,189,286,8,37
HU_1132,Mezõkeresztes,3257,1068,13,0,445,10,1,12,159,377,13,38
HU_1943,Mezõkövesd,14049,6169,39,0,3406,58,8,46,919,1372,74,247
HU_1837,Mezõnagymihály,873,216,2,0,96,2,2,5,38,60,2,9
HU_1174,Mezõnyárád,1384,464,2,0,231,36,0,4,75,102,3,11
HU_0344,Mezõzombor,1873,431,1,0,191,1,0,0,35,195,1,7
HU_2561,Méra,1276,389,11,0,210,0,4,6,55,95,3,5
HU_2425,Mikóháza,426,156,0,0,83,5,0,1,21,41,0,5
HU_3045,Miskolc,138801,50336,265,0,23092,685,68,566,11393,10445,1245,2577
HU_1096,Mogyoróska,76,58,1,0,42,1,0,0,1,11,0,2
HU_0901,Monaj,200,59,1,0,35,0,0,0,3,20,0,0
HU_0782,Monok,1317,406,11,0,164,4,3,3,73,131,3,14
HU_0215,Muhi,452,210,3,0,103,1,0,5,26,64,2,6
HU_2154,Múcsony,2674,819,5,0,389,5,3,17,213,153,12,22
HU_2918,Nagybarca,733,174,1,0,79,2,2,9,29,48,0,4
HU_0558,Nagycsécs,652,203,4,0,114,0,0,3,20,61,0,1
HU_1546,Nagyhuta,61,37,0,0,24,2,0,2,3,3,0,3
HU_2650,Nagykinizs,267,82,2,0,41,9,0,1,19,10,0,0
HU_3318,Nagyrozvágy,587,137,1,0,73,1,0,1,24,34,1,2
HU_2803,Nekézseny,676,179,0,0,93,3,0,4,36,39,1,3
HU_0524,Nemesbikk,772,207,0,0,82,2,1,8,43,56,2,13
HU_2415,Négyes,254,105,2,0,52,1,0,6,32,12,0,0
HU_2719,Novajidrány,1080,242,2,0,128,1,1,1,34,66,4,5
HU_1288,Nyékládháza,4180,1409,8,0,729,24,2,11,240,296,32,67
HU_0441,Nyésta,44,11,0,0,6,0,0,0,1,3,1,0
HU_2643,Nyíri,353,163,7,0,104,1,16,2,7,21,0,5
HU_0421,Nyomár,272,95,1,0,58,0,0,0,12,21,0,3
HU_3177,Olaszliszka,1276,452,13,0,232,4,2,2,63,124,3,9
