gisco_id,name,registered,turnout,invalid,blank,MEMO,LMP,DK-MSZP-P,2RK,MKKP,Jobbik,FIDESZ-KDNP,TISZA,MHM
HU_12715,Pázmándfalu,938,589,12,0,14,7,21,4,26,12,272,181,40
HU_23773,Pereszteg,1182,815,1,0,4,6,42,6,21,21,475,175,64
HU_22831,Petőháza,866,537,0,0,1,4,30,7,20,8,282,138,47
HU_15529,Pér,1952,1274,26,0,6,7,60,19,58,43,575,365,115
HU_14687,Pinnye,284,226,4,0,1,3,9,2,7,10,128,37,25
HU_27304,Potyond,85,62,2,0,0,0,1,0,1,2,46,8,2
HU_31370,Pusztacsalád,226,176,5,0,0,0,5,0,0,2,119,28,17
HU_12964,Püski,528,390,9,0,2,1,20,0,14,14,209,85,36
HU_26587,Rajka,1346,998,26,0,0,6,59,2,30,38,547,215,75
HU_21801,Ravazd,1013,666,7,0,2,4,25,4,19,12,318,199,76
HU_04792,Rábacsanak,450,246,1,0,0,0,12,0,1,7,161,54,10
HU_33701,Rábacsécsény,481,292,5,0,0,1,11,1,6,3,188,63,14
HU_14793,Rábakecöl,581,372,9,0,4,3,31,3,5,9,214,67,27
HU_25335,Rábapatona,2299,1273,18,0,3,9,52,4,28,40,681,375,63
HU_24721,Rábapordány,816,507,8,0,2,3,25,1,15,11,299,109,34
HU_20136,Rábasebes,87,79,3,0,1,1,8,1,4,2,38,18,3
HU_15273,Rábaszentandrás,389,261,1,0,0,0,9,2,4,4,180,43,18
HU_33710,Rábaszentmihály,404,293,2,0,0,1,9,1,12,11,188,51,18
HU_17297,Rábaszentmiklós,119,84,2,0,1,0,5,0,3,1,60,8,4
HU_15422,Rábatamási,809,500,9,0,1,1,21,2,10,7,327,72,50
HU_03753,Rábcakapi,130,87,4,0,0,1,3,0,1,1,61,5,11
HU_14438,Répceszemere,221,178,2,0,0,0,7,0,3,6,124,25,11
HU_07746,Répcevis,279,205,3,0,1,0,1,2,7,2,126,40,23
HU_33969,Rétalap,420,270,0,0,1,1,11,3,9,11,176,41,17
HU_17507,Románd,266,194,3,0,0,2,11,2,5,6,103,36,26
HU_11068,Röjtökmuzsaj,352,236,4,0,0,3,8,2,5,10,161,25,18
HU_30021,Sarród,732,499,9,0,4,5,8,0,16,9,291,114,43
HU_08606,Sikátor,273,172,3,0,0,0,11,5,8,1,106,26,12
HU_24208,Sobor,224,188,0,0,1,0,7,2,4,3,114,33,24
HU_12627,Sokorópátka,905,525,10,0,0,0,19,2,15,6,331,95,47
HU_08518,Sopron,45287,27270,264,0,71,192,1860,172,999,1192,12123,8819,1578
HU_29090,Sopronhorpács,694,477,7,0,2,3,19,2,5,9,310,94,26
HU_25724,Sopronkövesd,1120,875,15,0,5,10,43,9,31,29,433,203,97
HU_02617,Sopronnémeti,231,145,1,0,0,1,11,1,3,2,73,43,10
HU_11369,Szakony,348,252,10,0,0,0,17,0,3,4,164,36,18
HU_08536,Szany,1733,1193,17,0,2,4,75,2,17,30,706,250,90
HU_15714,Szárföld,827,542,3,0,1,2,13,3,12,15,343,111,39
HU_03887,Szerecseny,696,490,17,0,2,5,17,1,14,11,303,84,36
HU_19266,Szil,1079,679,7,0,0,8,36,5,10,14,388,172,39
HU_03364,Szilsárkány,551,389,7,0,3,3,16,0,11,8,251,68,22
HU_33914,Tarjánpuszta,344,257,8,0,1,0,21,0,5,13,110,69,30
HU_14261,Táp,606,359,3,0,0,4,9,0,11,14,205,93,20
HU_21971,Tápszentmiklós,727,444,5,0,1,4,15,7,13,8,209,150,32
HU_04172,Tárnokréti,150,99,7,0,0,0,0,0,1,0,58,28,5
HU_11457,Tényő,1386,915,14,0,3,6,46,12,42,29,461,228,74
HU_19035,Tét,3271,1754,28,0,10,9,57,3,51,46,1045,383,122
HU_16674,Töltéstava,1730,1208,19,0,6,18,53,6,57,35,540,351,123
HU_20792,Und,266,220,10,0,2,0,12,2,6,10,114,52,12
HU_19673,Újkér,793,503,10,0,0,2,23,2,15,13,308,89,41
HU_31839,Újrónafő,636,420,8,0,8,3,37,1,20,14,217,71,41
HU_06239,Vadosfa,69,48,1,0,0,0,0,0,0,2,35,8,2
HU_02237,Vág,422,288,5,0,0,1,14,1,10,6,157,66,28
HU_12405,Vámosszabadi,2173,1416,16,0,5,18,60,19,68,52,494,588,96
HU_18412,Várbalog,277,188,2,0,1,0,8,2,4,3,130,27,11
HU_17880,Vásárosfalu,142,121,2,0,1,1,6,0,9,5,74,18,5
HU_04589,Veszkény,775,536,10,0,1,4,22,1,12,2,333,119,32
HU_22691,Veszprémvarsány,804,476,4,0,3,4,27,1,16,15,224,129,53
HU_05014,Vének,172,111,3,0,0,1,2,0,6,5,53,36,5
HU_25797,Vitnyéd,1125,706,5,0,2,1,33,2,15,25,382,211,30
HU_16319,Völcsej,339,237,6,0,2,2,10,0,9,12,129,52,15
HU_16869,Zsebeháza,121,88,1,0,1,1,5,0,7,1,41,28,3
HU_04622,Zsira,528,305,2,0,2,2,16,1,11,9,157,84,21
HU_34351,Károlyháza,418,240,4,0,0,2,14,2,6,5,142,40,25
HU_34412,Mosonudvar,338,250,8,0,3,1,14,2,12,13,119,45,33
HU_27641,Álmosd,1393,820,16,0,3,6,63,1,16,31,469,170,45
HU_03319,Ártánd,539,305,11,0,1,2,21,0,7,9,182,49,23
HU_20011,Bagamér,1848,1096,20,0,3,3,68,5,19,44,667,201,66
HU_15167,Bakonszeg,946,562,7,0,3,4,33,1,15,19,292,128,60
HU_02918,Balmazújváros,13769,7913,93,0,14,25,447,38,204,218,3658,2510,706
HU_26693,Báránd,1917,934,13,0,1,2,46,7,12,24,525,247,57
HU_33446,Bedő,316,190,8,0,0,3,6,0,4,4,136,22,7
HU_18467,Berekböszörmény,1479,878,10,0,0,2,49,1,5,23,647,102,39
HU_12788,Berettyóújfalu,11535,5863,79,0,18,24,383,37,139,200,2709,1845,429
HU_25256,Bihardancsháza,144,104,2,0,1,1,3,0,1,2,60,19,15
HU_19956,Biharkeresztes,3880,2085,46,0,5,7,126,3,40,41,1251,418,148
HU_24828,Biharnagybajom,1925,981,30,0,0,6,61,5,40,38,537,189,75
HU_29887,Bihartorda,751,380,17,0,1,2,32,1,6,17,202,75,27
HU_34102,Bocskaikert,3164,2091,26,0,13,14,74,13,85,101,915,660,190
HU_14137,Bojt,424,239,4,0,2,0,5,0,0,1,196,29,2
HU_12450,Csökmő,1445,900,27,0,0,3,44,1,28,24,525,172,76
HU_14678,Darvas,433,253,2,0,1,1,17,0,6,10,136,53,27
HU_15130,Debrecen,153801,86101,779,0,265,662,5326,576,3281,3116,34719,31990,5387
HU_05573,Derecske,6683,3231,73,0,6,13,140,6,68,145,1735,859,186
HU_14614,Ebes,3805,2040,30,0,7,20,116,18,63,76,851,680,179
HU_15741,Egyek,3970,1834,36,0,3,4,82,3,33,47,1049,399,178
HU_25469,Esztár,1067,615,7,0,0,2,17,1,9,16,418,112,33
HU_34014,Folyás,230,145,3,0,0,0,8,0,1,3,77,45,8
HU_03258,Földes,3176,1847,26,0,6,8,115,8,51,72,989,388,184
HU_16993,Furta,939,588,11,0,0,6,36,1,14,19,321,117,63
HU_22150,Fülöp,1315,815,29,0,0,3,43,1,7,14,530,140,48
HU_18175,Gáborján,655,462,10,0,0,4,17,1,8,10,327,54,31
HU_16568,Görbeháza,1929,1234,25,0,6,7,87,10,40,42,569,284,164
HU_26170,Hajdúbagos,1675,938,27,0,1,3,50,12,22,38,491,202,92
HU_03045,Hajdúböszörmény,23852,13216,153,0,48,103,637,55,339,468,5774,4260,1379
HU_12803,Hajdúdorog,6821,4004,66,0,19,26,365,20,116,114,2123,869,286
HU_10393,Hajdúhadház,9591,4517,149,0,9,14,170,15,84,95,2787,775,419
HU_22406,Hajdúnánás,13127,7725,101,0,28,49,748,41,195,285,3460,2159,659
HU_31097,Hajdúsámson,11463,5594,133,0,10,21,234,24,173,181,2853,1540,425
HU_05175,Hajdúszoboszló,19605,10432,115,0,28,47,528,76,287,738,4357,3547,709
HU_17473,Hajdúszovát,2352,1310,39,0,2,5,74,3,33,51,758,237,108
HU_29391,Hencida,861,527,25,0,1,1,18,1,15,13,390,34,29
HU_04118,Hortobágy,1134,736,12,0,2,2,73,2,20,29,328,204,64
HU_06266,Hosszúpályi,4416,2395,46,0,6,12,124,13,54,61,1413,455,211
HU_02307,Kaba,4600,2324,54,0,3,9,115,24,54,78,1301,497,189
HU_15477,Kismarja,986,590,15,0,1,6,30,1,9,11,430,66,21
HU_17455,Kokad,487,286,9,0,2,0,15,0,1,5,203,33,18
HU_02167,Komádi,4016,2112,66,0,4,12,111,8,37,55,1241,426,152
HU_25964,Konyár,1622,788,33,0,0,4,42,0,8,20,514,119,48
HU_31130,Körösszakál,578,331,12,0,1,1,13,0,2,7,196,77,22
HU_08943,Körösszegapáti,754,393,25,0,0,2,10,0,1,0,242,83,30
HU_05768,Létavértes,5707,2397,64,0,3,6,123,6,63,71,1375,551,135
HU_03683,Magyarhomorog,662,470,11,0,0,2,13,2,8,11,269,99,55
HU_31033,Mezőpeterd,547,303,3,0,0,0,16,0,4,11,185,69,15
HU_18847,Mezősas,502,330,9,0,1,3,14,1,7,6,192,65,32
HU_24217,Mikepércs,4105,2107,21,0,8,22,67,15,62,68,967,729,148
HU_25894,Monostorpályi,1772,1037,37,0,0,6,42,3,24,26,518,236,145
HU_09478,Nagyhegyes,2341,1437,24,0,3,9,60,17,42,54,689,392,147
HU_08907,Nagykereki,1058,580,19,0,4,2,13,1,4,17,418,61,41
HU_06309,Nagyrábé,1669,996,30,0,2,7,63,4,29,28,570,170,93
HU_28103,Nádudvar,6718,3410,54,0,10,20,182,14,75,139,1890,787,239
HU_14003,Nyíracsád,3030,1941,43,0,12,6,96,11,47,74,1055,475,122
HU_06187,Nyíradony,5827,3349,93,0,8,19,114,19,76,110,1778,868,264
HU_32294,Nyírábrány,3049,1786,41,0,3,8,60,12,34,55,1103,333,137
HU_32382,Nyírmártonfalva,1569,1121,19,0,4,9,44,7,16,46,601,301,74
HU_11837,Pocsaj,1956,1088,34,0,2,3,34,1,11,14,797,151,41
HU_23117,Polgár,6292,2366,30,0,3,10,369,12,57,47,985,660,193
HU_10162,Püspökladány,11026,6147,95,0,26,28,355,76,164,313,2981,1577,532
HU_26116,Sáp,671,437,12,0,0,0,12,0,6,12,329,24,42
HU_25007,Sáránd,1844,1096,30,0,3,9,55,5,27,36,590,262,79
HU_23940,Sárrétudvari,2259,1295,27,0,3,7,62,22,18,44,801,236,75
HU_19099,Szentpéterszeg,879,620,19,0,1,1,27,8,16,31,325,133,59
HU_33437,Szerep,982,563,26,0,3,8,23,4,8,17,376,75,23
HU_19691,Tetétlen,1049,637,15,0,2,1,26,1,13,47,383,93,56
HU_23214,Téglás,5112,2944,65,0,9,17,185,21,86,130,1353,793,285
HU_31042,Tépe,791,396,3,0,0,1,16,2,11,12,257,66,28
HU_15644,Tiszacsege,3641,1798,40,0,2,3,112,12,44,58,1069,357,101
HU_30845,Tiszagyulaháza,539,324,1,0,1,1,16,2,10,15,161,80,37
HU_25876,Told,254,130,2,0,0,0,2,0,3,11,108,1,3
HU_23393,Újiráz,399,232,3,0,3,2,21,0,7,6,129,45,16
HU_20419,Újléta,861,599,24,0,0,0,19,1,10,14,357,146,28
HU_32568,Újszentmargita,1105,528,13,0,0,3,46,3,15,13,309,87,39
HU_11925,Újtikos,681,272,6,0,0,3,12,1,10,7,146,58,29
HU_08989,Vámospércs,4284,2653,64,0,3,12,110,21,62,315,1307,619,140
HU_16762,Váncsod,917,529,13,0,0,1,29,2,13,14,312,114,31
HU_11138,Vekerd,98,82,4,0,0,1,2,0,0,2,52,18,3
HU_04817,Zsáka,1202,760,10,0,4,1,46,2,10,26,464,151,46
HU_24554,Abasár,2058,1280,32,0,4,8,100,18,53,60,530,399,76
HU_23241,Adács,2101,1195,16,0,5,4,66,10,25,33,628,313,95
HU_06345,Aldebrő,586,396,9,0,1,0,12,5,16,19,194,109,31
HU_17987,Andornaktálya,2132,1360,20,0,5,10,77,19,56,51,530,469,123
HU_07241,Apc,1955,1019,16,0,0,5,78,9,25,44,432,314,96
HU_16090,Atkár,1462,764,11,0,2,2,69,15,19,35,321,224,66
HU_06503,Átány,1023,595,18,0,0,0,18,0,3,14,458,43,41
HU_11527,Balaton,800,501,12,0,1,3,28,7,17,22,208,128,75
HU_24022,Bátor,316,248,8,0,0,4,17,3,14,7,99,59,37
HU_04400,Bekölce,524,357,4,0,1,0,12,4,6,21,213,55,41
HU_27517,Besenyőtelek,2033,1241,37,0,4,3,68,11,30,49,715,260,64
HU_33260,Bélapátfalva,2182,1150,23,0,6,7,93,5,22,37,542,328,87
HU_22354,Boconád,1043,444,6,0,1,2,45,3,8,10,217,117,35
HU_14933,Bodony,574,373,12,0,3,2,19,0,6,21,213,77,20
HU_03452,Boldog,2346,1345,27,0,3,3,43,17,30,48,720,322,132
HU_10621,Bükkszenterzsébet,787,461,7,0,0,1,27,6,7,32,271,83,27
HU_22099,Bükkszentmárton,226,123,1,0,0,1,11,2,1,6,73,21,7
HU_02963,Bükkszék,577,471,8,0,3,3,22,8,24,23,200,150,30
HU_16841,Csány,1760,947,16,0,1,0,57,9,19,33,588,165,59
HU_08660,Demjén,522,391,11,0,1,2,30,1,18,15,165,116,32
HU_09201,Detk,940,666,8,0,2,4,38,5,28,53,314,158,56
HU_07515,Domoszló,1570,872,23,0,1,2,43,16,24,44,426,220,73
HU_30261,Dormánd,734,478,16,0,0,3,20,0,11,23,265,106,34
HU_17181,Ecséd,2623,1439,25,0,7,6,108,18,43,47,772,327,86
HU_20491,Eger,40484,24391,163,0,68,166,2215,203,862,976,9164,8989,1585
HU_12821,Egerbakta,1179,652,13,0,2,1,27,2,15,15,440,111,26
HU_26019,Egerbocs,461,316,6,0,0,0,20,3,10,15,155,68,39
HU_16610,Egercsehi,1031,441,9,0,2,1,31,2,16,15,237,95,33
HU_02981,Egerfarmos,550,279,7,0,2,2,16,0,5,10,157,59,21
HU_24758,Egerszalók,1596,1033,15,0,3,6,66,6,25,35,495,306,76
HU_13648,Egerszólát,864,583,7,0,0,3,40,8,14,28,245,176,62
HU_28556,Erdőkövesd,500,336,8,0,1,2,19,0,2,12,197,80,15
HU_24235,Erdőtelek,2549,1371,46,0,3,1,94,3,14,44,834,252,80
HU_20118,Erk,629,431,28,0,0,2,15,1,8,23,306,33,15
HU_12432,Fedémes,254,205,1,0,0,2,11,2,6,25,122,19,17
HU_20747,Feldebrő,808,423,5,0,4,3,18,4,9,29,199,120,32
HU_16328,Felsőtárkány,2800,1837,37,0,3,9,106,14,54,74,716,642,182
HU_03276,Füzesabony,5841,2928,50,0,9,14,232,25,74,105,1408,792,219
HU_05236,Gyöngyös,22055,13359,133,0,35,76,1470,243,374,804,5119,4428,677
HU_17534,Gyöngyöshalász,2123,1562,17,0,5,10,121,35,44,102,617,472,139
HU_13338,Gyöngyösoroszi,1071,619,14,0,1,0,22,7,12,53,358,123,29
HU_08323,Gyöngyöspata,1928,1013,15,0,0,2,49,5,18,33,594,226,71
HU_19123,Gyöngyössolymos,2384,1555,16,0,3,12,135,36,53,96,623,463,118
HU_28088,Gyöngyöstarján,1858,1079,11,0,4,3,54,22,24,42,481,358,80
HU_11411,Halmajugra,933,684,20,0,0,1,30,5,20,40,493,55,20
HU_22309,Hatvan,16078,9285,150,0,19,45,699,94,285,287,3872,3122,712
HU_20242,Heréd,1507,1063,17,0,3,9,51,17,32,53,522,252,107
HU_14526,Heves,7881,4447,43,0,5,16,227,30,71,141,2454,1162,298
HU_10241,Hevesaranyos,456,283,7,0,0,0,7,0,5,14,188,27,35
HU_04084,Hevesvezekény,535,344,10,0,1,4,18,10,9,14,150,96,32
HU_04145,Hort,3058,1775,72,0,8,11,98,65,53,58,790,463,157
HU_10074,Istenmezeje,1149,689,13,0,5,2,64,4,8,27,297,206,63
HU_13879,Ivád,294,251,5,0,0,0,11,0,6,16,141,63,9
HU_05935,Karácsond,2324,1499,41,0,4,6,95,24,55,98,736,327,113
HU_32179,Kál,2717,1378,44,0,4,7,83,12,33,97,689,298,111
HU_15307,Kápolna,1113,611,11,0,2,1,30,5,14,30,332,136,50
HU_28079,Kerecsend,1640,665,6,0,2,2,28,2,14,9,461,114,27
HU_22460,Kisfüzes,116,84,1,0,0,0,6,1,5,3,28,28,12
HU_18281,Kisköre,2129,1237,43,0,4,6,88,4,25,64,628,275,100
HU_12502,Kisnána,813,479,25,0,0,0,33,5,12,16,244,112,32
HU_23995,Kompolt,1484,700,13,0,4,6,46,5,17,35,322,197,55
HU_30401,Lőrinci,4382,2531,38,0,6,13,158,33,82,131,1140,655,275
HU_15796,Ludas,602,440,8,0,1,0,21,14,9,31,220,92,44
HU_27696,Maklár,2001,1144,13,0,8,11,78,13,36,54,450,409,72
HU_16540,Markaz,1465,1004,13,0,2,1,85,21,28,61,406,280,107
HU_19965,Mátraballa,612,473,8,0,54,4,27,2,10,67,169,98,34
HU_14872,Mátraderecske,1470,984,13,0,5,6,109,1,22,52,466,259,51
HU_29045,Mátraszentimre,417,325,9,0,1,3,27,0,22,25,111,99,28
HU_25089,Mezőszemere,873,530,12,0,1,0,26,7,6,29,319,82,48
HU_31662,Mezőtárkány,1175,582,26,0,1,4,30,1,8,18,388,69,37
HU_31282,Mikófalva,562,355,9,0,0,2,27,1,14,18,179,70,35
HU_31565,Mónosbél,294,190,3,0,1,0,15,1,7,8,75,61,19
HU_26879,Nagyfüged,1292,803,27,0,3,6,38,4,10,47,500,113,55
HU_24943,Nagykökényes,460,328,3,0,1,0,11,8,14,11,160,83,37
HU_31486,Nagyréde,2660,1398,11,0,4,3,118,32,32,58,599,453,88
HU_27605,Nagytálya,725,527,6,0,1,3,31,2,18,34,230,167,35
HU_10418,Nagyút,556,342,6,0,0,0,20,3,11,22,175,71,34
HU_28282,Nagyvisnyó,740,469,12,0,0,2,25,3,10,19,256,99,43
HU_18810,Noszvaj,1522,942,13,0,3,4,52,8,54,29,457,253,69
HU_29276,Novaj,1135,663,8,0,3,2,39,8,26,22,311,180,64
HU_27216,Ostoros,2336,1306,15,0,4,14,82,18,47,48,395,580,103
HU_07436,Parád,1563,1041,25,0,8,10,91,12,31,44,495,250,75
HU_20215,Parádsasvár,358,285,4,0,0,0,43,1,10,12,111,78,26
HU_33686,Petőfibánya,2069,1243,34,0,6,10,140,18,52,49,433,376,125
HU_19567,Pély,1039,654,25,0,2,1,27,2,11,18,437,87,44
HU_12070,Pétervására,1695,1131,23,0,0,2,55,11,29,45,570,327,69
HU_22196,Poroszló,2155,1406,49,0,6,3,75,6,53,44,743,331,96
HU_09609,Recsk,2142,1185,18,0,2,13,118,21,38,73,515,312,75
HU_27650,Rózsaszentmárton,1591,942,20,0,4,1,77,18,41,34,412,229,106
HU_07180,Sarud,838,573,23,0,0,0,33,0,6,22,323,140,26
HU_08527,Sirok,1422,951,18,0,7,1,70,11,29,46,459,250,60
HU_16063,Szajla,483,307,4,0,1,2,15,2,5,7,213,46,12
HU_13231,Szentdomonkos,373,272,14,0,0,1,10,4,3,11,171,25,33
HU_11013,Szihalom,1659,977,16,0,5,3,64,14,28,39,480,214,114
HU_05643,Szilvásvárad,1249,754,11,0,2,4,42,9,21,40,327,227,71
HU_13523,Szúcs,282,195,8,0,0,0,5,1,2,10,143,21,5
HU_09982,Szűcsi,1247,829,7,0,2,5,41,11,17,42,448,198,58
HU_32966,Tarnabod,462,333,17,0,5,0,11,1,3,15,180,93,8
HU_13240,Tarnalelesz,1187,805,29,0,1,1,22,3,2,19,603,103,22
HU_23348,Tarnaméra,1303,893,9,0,4,3,54,8,14,52,345,334,70
HU_14128,Tarnaörs,1242,908,27,0,0,5,32,5,4,75,614,107,39
HU_09052,Tarnaszentmária,198,134,3,0,0,0,12,2,5,4,66,31,11
HU_16160,Tarnaszentmiklós,586,339,8,0,0,0,22,4,6,15,206,51,27
HU_17163,Tarnazsadány,848,621,21,0,0,2,36,2,4,107,398,43,8
HU_14076,Tenk,951,596,9,0,1,0,28,4,14,37,268,171,64
HU_12229,Terpes,136,111,3,0,0,0,2,2,0,3,82,10,9
HU_07083,Tiszanána,1723,928,14,0,3,3,37,7,24,16,609,154,61
HU_09964,Tófalu,449,267,3,0,0,1,15,4,4,16,166,29,29
HU_27623,Újlőrincfalva,176,122,5,0,0,0,10,6,0,5,54,26,16
HU_14580,Vámosgyörk,1609,1021,22,0,5,9,85,23,39,57,484,201,96
HU_27012,Váraszó,388,287,6,0,1,1,22,1,4,18,138,82,14
HU_24147,Verpelét,2934,1529,15,0,3,3,87,7,49,51,849,361,104
HU_05759,Vécs,483,318,5,0,1,2,26,1,4,11,192,61,15
HU_31246,Visonta,996,589,9,0,0,2,43,11,24,40,209,207,44
HU_03513,Visznek,876,425,5,0,2,1,42,4,7,15,233,79,37
HU_21722,Zagyvaszántó,1488,762,16,0,2,1,48,10,24,29,373,194,65
HU_23445,Zaránk,367,231,5,0,0,1,16,1,3,12,125,45,23
HU_03382,Szarvaskő,321,237,5,0,0,2,18,5,8,4,86,78,31
HU_34324,Pálosvörösmart,519,400,4,0,3,3,37,8,14,20,147,125,39
HU_34379,Kerekharaszt,796,440,8,0,2,0,18,6,17,19,221,101,48
HU_12441,Abádszalók,3230,1384,39,0,4,10,92,5,31,50,700,350,103
HU_25265,Alattyán,1590,935,21,0,0,11,46,0,27,33,535,212,50
HU_34005,Berekfürdő,1097,711,14,0,1,4,39,4,13,28,329,236,43
HU_11305,Besenyszög,2657,1562,30,0,2,26,82,8,65,65,719,408,157
HU_22938,Cibakháza,2967,1421,41,0,5,22,96,6,39,61,733,295,123
HU_34175,Csataszög,250,195,0,0,1,3,7,0,6,8,117,39,14
HU_05795,Cserkeszőlő,2015,1350,32,0,1,11,123,10,63,81,572,335,122
HU_13170,Csépa,1283,808,39,0,1,6,34,2,16,24,531,93,62
HU_16647,Fegyvernek,5106,2235,58,0,5,35,140,5,52,115,975,660,190
HU_34050,Hunyadfalva,133,59,0,0,0,0,2,0,0,1,45,3,8
HU_22859,Jánoshida,1979,1253,47,0,5,10,76,4,34,52,611,336,78
HU_30711,Jászalsószentgyörgy,2753,1595,39,0,1,17,92,14,35,52,867,377,101
HU_22202,Jászapáti,6441,3753,68,0,14,20,234,22,65,143,1868,1089,230
HU_22929,Jászágó,578,306,12,0,0,2,10,0,15,13,150,77,27
HU_22105,Jászárokszállás,6001,2887,69,0,6,31,166,24,96,88,1279,927,201
HU_18209,Jászberény,20310,12564,248,0,39,101,966,78,361,874,4485,4698,714
HU_15811,Jászboldogháza,1415,857,11,0,2,8,32,3,17,27,457,207,93
HU_17978,Jászdózsa,1735,1078,34,0,1,9,35,10,47,47,483,330,82
HU_23579,Jászfelsőszentgyörgy,1407,958,64,0,4,5,44,1,16,40,551,182,51
HU_23339,Jászfényszaru,4642,2200,52,0,3,31,144,12,62,106,1132,514,144
HU_24086,Jászivány,298,220,3,0,0,0,8,0,10,13,119,59,8
HU_25186,Jászjákóhalma,2297,1165,25,0,5,7,52,2,26,48,651,295,54
HU_22798,Jászkisér,3889,1945,59,0,2,11,101,9,47,165,978,441,132
HU_21111,Jászladány,4046,1864,57,0,2,6,60,6,22,34,1300,297,80
HU_13514,Jászszentandrás,2047,1193,23,0,5,8,54,7,31,50,579,326,110
HU_23135,Jásztelek,1181,653,21,0,0,4,24,1,15,32,371,168,17
HU_04923,Karcag,14954,7611,102,0,11,36,262,43,148,491,4160,1991,367
HU_17145,Kenderes,3383,1533,51,0,3,0,64,3,34,36,990,275,77
HU_07418,Kengyel,2751,1430,31,0,4,9,109,4,44,72,691,336,130
HU_19813,Kétpó,508,393,13,0,3,5,34,1,11,17,167,120,22
HU_25919,Kisújszállás,8408,4109,87,0,11,34,283,29,103,208,1989,1110,255
HU_11235,Kőtelek,1183,704,22,0,1,5,58,1,8,25,444,106,34
HU_05254,Kuncsorba,468,258,2,0,0,0,14,0,6,12,148,38,38
HU_22567,Kunhegyes,5801,3211,51,0,9,36,208,8,58,138,1802,670,231
HU_23171,Kunmadaras,3855,2206,72,0,11,11,67,5,32,81,1414,382,131
HU_32504,Kunszentmárton,6289,3498,68,0,8,41,259,21,128,169,1480,1043,281
HU_02626,Martfű,4951,3006,76,0,9,47,331,16,142,130,972,1066,217
HU_30234,Mesterszállás,580,404,6,0,1,6,22,3,19,18,208,88,33
HU_26286,Mezőhék,259,182,2,0,3,3,10,0,6,11,98,40,9
HU_04260,Mezőtúr,12905,7116,125,0,17,82,473,44,258,309,2948,2411,449
HU_21689,Nagyiván,832,510,6,0,0,2,42,3,11,19,310,93,24
HU_15574,Nagykörű,1296,783,26,0,1,7,52,3,21,28,409,179,57
HU_06318,Nagyrév,550,336,16,0,0,2,44,1,8,20,152,69,24
HU_28006,Öcsöd,2406,1339,24,0,1,10,80,6,28,58,775,263,94
HU_29382,Örményes,793,527,17,0,3,4,45,1,18,26,209,151,53
HU_15246,Pusztamonostor,1277,671,17,0,4,7,22,6,14,26,391,156,28
HU_14207,Rákóczifalva,4333,2120,40,0,10,31,174,14,58,71,846,674,202
HU_12423,Rákócziújfalu,1541,720,21,0,4,10,41,3,9,25,311,233,63
HU_05874,Szajol,3111,1794,22,0,3,25,120,21,41,67,741,573,181
HU_05777,Szászberek,775,521,5,0,1,3,27,5,22,23,235,153,47
HU_20428,Szelevény,825,521,14,0,0,6,20,3,17,21,261,124,55
HU_27854,Szolnok,53765,31203,298,0,105,639,3199,233,911,1094,10998,11864,1862
HU_10773,Tiszabő,1322,1088,10,0,0,0,4,0,0,0,1063,9,2
HU_22770,Tiszabura,1930,1468,20,0,3,1,18,0,5,5,1359,47,10
HU_16230,Tiszaderzs,858,479,20,0,0,8,25,5,5,7,320,62,27
HU_13815,Tiszaföldvár,8372,3811,81,0,14,56,264,29,108,134,1730,1056,339
HU_29726,Tiszafüred,8719,4477,91,0,3,28,269,18,88,112,2140,1406,322
HU_30304,Tiszagyenda,780,493,32,0,3,7,22,1,11,18,266,119,14
HU_28699,Tiszaigar,543,313,8,0,1,2,9,0,8,5,196,64,20
HU_20446,Tiszainoka,306,222,10,0,1,12,9,1,2,15,135,33,4
HU_29346,Tiszajenő,1230,750,18,0,3,7,26,1,21,18,394,174,88
HU_30386,Tiszakürt,1037,601,16,0,1,3,36,2,25,20,322,127,49
HU_15787,Tiszaörs,1036,616,27,0,2,1,19,0,7,22,366,140,32
HU_03373,Tiszapüspöki,1605,899,32,0,6,9,56,4,17,23,521,174,57
HU_20181,Tiszaroff,1340,853,24,0,2,3,55,4,18,25,535,149,38
HU_21494,Tiszasas,859,499,17,0,0,7,36,1,11,19,258,105,45
HU_17695,Tiszasüly,1138,691,19,0,2,6,34,1,9,33,432,103,52
HU_22789,Tiszaszentimre,1498,914,20,0,3,6,50,9,17,39,534,193,43
HU_09627,Tiszatenyő,1299,773,34,0,3,16,30,11,15,37,329,207,91
HU_31866,Tiszavárkony,1271,779,9,0,1,12,35,7,34,37,290,279,75
HU_09557,Tomajmonostora,538,266,6,0,0,1,9,2,6,2,194,29,17
HU_07490,Tószeg,3606,1680,24,0,4,16,145,18,54,53,640,610,116
HU_27313,Törökszentmiklós,15936,7934,134,0,27,60,690,37,191,351,3462,2209,773
HU_28228,Túrkeve,6686,3609,95,0,12,43,341,20,111,127,1681,903,276
HU_15291,Újszász,4833,2296,52,0,10,23,161,14,92,79,1113,570,182
HU_21157,Vezseny,493,335,9,0,3,6,30,2,10,13,122,101,39
HU_14836,Zagyvarékas,2826,1330,35,0,6,14,62,13,34,54,684,311,117
HU_07852,Tiszaszőlős,1144,667,24,0,1,3,34,0,9,7,437,128,24
HU_06682,Aka,215,165,7,0,0,1,7,0,4,6,93,26,21
