gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-KDNP,MDF,MSZP,MSZP-SZDSZ,SZDSZ-MSZP,Ind.,MDF-FIDESZ-KDNP,Somogyért,Jobbik
HU_1573,Kaposújlak,569,355,3,0,0,190,0,162,0,0,0,0,0,0
HU_2047,Kaposvár,14284,9535,35,0,0,4091,0,5409,0,0,0,0,0,0
HU_0526,Karád,1379,833,6,0,0,563,0,264,0,0,0,0,0,0
HU_0841,Kastélyosdombó,214,124,1,0,0,65,0,0,0,0,0,0,58,0
HU_3419,Kaszó,115,57,1,0,0,21,0,0,0,0,0,0,35,0
HU_2688,Kazsok,244,116,0,0,0,59,0,57,0,0,0,0,0,0
HU_0610,Kálmáncsa,551,279,7,0,0,99,0,0,0,0,0,0,173,0
HU_0527,Kánya,371,229,0,0,0,135,0,94,0,0,0,0,0,0
HU_0535,Kára,54,38,0,0,0,22,0,16,0,0,0,0,0,0
HU_1438,Kercseliget,341,171,2,0,0,115,0,54,0,0,0,0,0,0
HU_0459,Kereki,476,265,0,0,0,110,8,147,0,0,0,0,0,0
HU_1905,Kisasszond,141,89,2,0,0,50,0,37,0,0,0,0,0,0
HU_2438,Kisbajom,318,204,3,0,0,92,0,0,0,0,0,0,109,0
HU_2449,Kisbárapáti,418,210,0,0,0,79,0,131,0,0,0,0,0,0
HU_3082,Kisberény,114,78,0,0,0,34,1,43,0,0,0,0,0,0
HU_0482,Kisgyalán,180,104,2,0,0,45,0,57,0,0,0,0,0,0
HU_1378,Kiskorpád,724,343,2,0,0,200,0,141,0,0,0,0,0,0
HU_0985,Komlósd,166,97,2,0,0,52,0,0,0,0,0,0,43,0
HU_1814,Kötcse,447,254,2,0,0,152,19,81,0,0,0,0,0,0
HU_1374,Kõkút,450,175,7,0,0,90,0,78,0,0,0,0,0,0
HU_1551,Kõröshegy,1212,722,6,0,0,362,23,331,0,0,0,0,0,0
HU_2885,Kutas,1194,650,10,0,0,289,0,0,0,0,0,0,351,0
HU_1625,Lad,556,309,4,0,0,143,0,0,0,0,0,0,162,0
HU_1104,Lakócsa,467,234,11,0,0,63,0,0,0,0,0,0,160,0
HU_2829,Lábod,1725,938,18,0,0,436,0,0,0,0,0,0,484,0
HU_1486,Látrány,1113,695,8,0,0,370,23,294,0,0,0,0,0,0
HU_2667,Lengyeltóti,2561,1578,7,0,0,776,50,745,0,0,0,0,0,0
HU_1001,Lulla,190,138,0,0,0,94,0,44,0,0,0,0,0,0
HU_1042,Magyaratád,771,467,3,0,0,241,0,223,0,0,0,0,0,0
HU_2537,Magyaregres,488,271,0,0,0,134,0,137,0,0,0,0,0,0
HU_2363,Mernye,1283,823,4,0,0,352,0,467,0,0,0,0,0,0
HU_3085,Mezõcsokonya,957,430,2,0,0,197,0,231,0,0,0,0,0,0
HU_2090,Mike,513,273,0,0,0,134,0,139,0,0,0,0,0,0
HU_3337,Miklósi,213,147,0,0,0,108,0,39,0,0,0,0,0,0
HU_3134,Mosdós,782,468,0,0,0,257,0,211,0,0,0,0,0,0
HU_1794,Nagyatád,9689,5847,37,0,0,2180,0,0,0,0,0,0,3630,0
HU_2906,Nagyberény,1116,623,4,0,0,361,0,258,0,0,0,0,0,0
HU_2144,Nagyberki,1183,733,4,0,0,347,0,382,0,0,0,0,0,0
HU_2059,Nagycsepely,314,200,0,0,0,112,2,86,0,0,0,0,0,0
HU_3280,Nagykorpád,450,337,6,0,0,173,0,0,0,0,0,0,158,0
HU_1590,Nágocs,517,287,2,0,0,160,0,125,0,0,0,0,0,0
HU_0320,Nyim,250,134,2,0,0,60,0,72,0,0,0,0,0,0
HU_2453,Orci,448,332,0,0,0,98,0,234,0,0,0,0,0,0
HU_1682,Ordacsehi,667,465,3,0,0,246,17,199,0,0,0,0,0,0
HU_1977,Osztopán,658,379,2,0,0,193,0,184,0,0,0,0,0,0
HU_0705,Öreglak,1223,682,7,0,0,309,11,355,0,0,0,0,0,0
HU_3211,Ötvöskónyi,653,361,8,0,0,130,0,0,0,0,0,0,223,0
HU_2639,Pamuk,203,99,2,0,0,28,0,69,0,0,0,0,0,0
HU_0614,Patalom,306,222,6,0,0,98,0,118,0,0,0,0,0,0
HU_1216,Patca,57,41,0,0,0,21,0,20,0,0,0,0,0,0
HU_1559,Patosfa,228,161,0,0,0,65,0,0,0,0,0,0,96,0
HU_2919,Péterhida,147,88,2,0,0,23,0,0,0,0,0,0,63,0
HU_1379,Polány,189,122,0,0,0,71,0,51,0,0,0,0,0,0
HU_2836,Potony,221,124,3,0,0,59,0,0,0,0,0,0,62,0
HU_2331,Pusztaszemes,334,220,0,0,0,102,12,106,0,0,0,0,0,0
HU_3086,Ráksi,381,219,0,0,0,95,0,124,0,0,0,0,0,0
HU_0507,Rinyabesenyõ,143,76,3,0,0,33,0,0,0,0,0,0,40,0
HU_3267,Rinyakovácsi,112,69,0,0,0,46,0,23,0,0,0,0,0,0
HU_2675,Rinyaszentkirály,317,189,3,0,0,68,0,0,0,0,0,0,118,0
HU_2062,Rinyaújlak,242,161,6,0,0,67,0,0,0,0,0,0,88,0
HU_2032,Rinyaújnép,38,22,2,0,0,0,0,0,0,0,0,0,20,0
HU_1494,Ságvár,1467,806,3,0,0,409,0,394,0,0,0,0,0,0
HU_3112,Sántos,492,295,4,0,0,113,0,178,0,0,0,0,0,0
HU_2736,Segesd,2053,917,18,0,0,368,0,0,0,0,0,0,531,0
HU_3213,Sérsekszõlõs,136,89,0,0,0,47,0,42,0,0,0,0,0,0
HU_3278,Simonfa,301,183,3,0,0,87,0,93,0,0,0,0,0,0
HU_1763,Siófok,19908,12928,26,0,0,6753,0,6149,0,0,0,0,0,0
HU_2309,Siójut,465,289,0,0,0,151,0,138,0,0,0,0,0,0
HU_0412,Som,529,307,3,0,0,132,0,172,0,0,0,0,0,0
HU_1382,Somodor,343,228,3,0,0,66,0,159,0,0,0,0,0,0
HU_3058,Somogyacsa,192,124,0,0,0,71,0,53,0,0,0,0,0,0
HU_0550,Somogyaracs,148,96,4,0,0,25,0,0,0,0,0,0,67,0
HU_3121,Somogyaszaló,611,435,2,0,0,198,0,235,0,0,0,0,0,0
HU_3247,Somogybabod,444,296,1,0,0,123,29,143,0,0,0,0,0,0
HU_1598,Somogydöröcske,156,95,0,0,0,39,0,56,0,0,0,0,0,0
HU_2005,Somogyegres,190,102,2,0,0,46,0,54,0,0,0,0,0,0
HU_2033,Somogygeszti,397,177,2,0,0,62,0,113,0,0,0,0,0,0
HU_2896,Somogyjád,1318,871,4,0,0,391,0,476,0,0,0,0,0,0
HU_1287,Somogymeggyes,444,240,1,0,0,125,0,114,0,0,0,0,0,0
HU_2872,Somogysárd,1087,563,1,0,0,264,0,298,0,0,0,0,0,0
HU_0341,Somogyszil,650,385,1,0,0,225,0,159,0,0,0,0,0,0
HU_1854,Somogyszob,1425,829,11,0,0,415,0,0,0,0,0,0,403,0
HU_3260,Somogytúr,346,251,2,0,0,147,6,96,0,0,0,0,0,0
HU_2185,Somogyvámos,572,326,3,0,0,158,5,160,0,0,0,0,0,0
HU_1944,Somogyvár,1388,989,13,0,0,715,9,252,0,0,0,0,0,0
HU_1485,Szabadi,266,183,2,0,0,111,0,70,0,0,0,0,0,0
HU_2857,Szabás,474,279,1,0,0,108,0,0,0,0,0,0,170,0
HU_3423,Szántód,520,350,2,0,0,203,0,145,0,0,0,0,0,0
HU_1510,Szenna,572,407,3,0,0,199,0,205,0,0,0,0,0,0
HU_2570,Szentbalázs,285,200,6,0,0,113,0,81,0,0,0,0,0,0
HU_3284,Szentborbás,118,74,3,0,0,26,0,0,0,0,0,0,45,0
HU_1297,Szentgáloskér,449,276,2,0,0,101,0,173,0,0,0,0,0,0
HU_3246,Szilvásszentmárton,161,99,0,0,0,50,0,49,0,0,0,0,0,0
HU_0519,Szorosad,97,77,1,0,0,36,0,40,0,0,0,0,0,0
HU_1519,Szólád,511,358,7,0,0,190,8,153,0,0,0,0,0,0
HU_1110,Szõlõsgyörök,986,614,3,0,0,382,15,214,0,0,0,0,0,0
HU_1098,Szulok,562,356,3,0,0,208,0,0,0,0,0,0,145,0
HU_0859,Tab,3951,2402,5,0,0,1169,0,1228,0,0,0,0,0,0
HU_1673,Tarany,954,475,13,0,0,178,0,0,0,0,0,0,284,0
HU_0493,Taszár,1639,1016,3,0,0,270,0,743,0,0,0,0,0,0
HU_2396,Teleki,169,94,1,0,0,49,2,42,0,0,0,0,0,0
HU_3241,Tengõd,406,197,5,0,0,84,0,108,0,0,0,0,0,0
HU_1784,Tikos,91,50,0,0,0,18,4,28,0,0,0,0,0,0
HU_1015,Torvaj,260,138,0,0,0,93,0,45,0,0,0,0,0,0
HU_1640,Tótújfalu,194,118,3,0,0,55,0,0,0,0,0,0,60,0
HU_2009,Törökkoppány,399,263,0,0,0,127,0,136,0,0,0,0,0,0
HU_0720,Újvárfalva,246,131,1,0,0,70,0,60,0,0,0,0,0,0
HU_2678,Várda,448,332,3,0,0,145,0,184,0,0,0,0,0,0
HU_1901,Visnye,165,93,1,0,0,70,0,22,0,0,0,0,0,0
HU_0687,Visz,171,136,2,0,0,60,8,66,0,0,0,0,0,0
HU_2978,Vízvár,546,277,3,0,0,106,0,0,0,0,0,0,168,0
HU_0964,Vörs,373,280,0,0,0,199,8,73,0,0,0,0,0,0
HU_1146,Zala,216,122,0,0,0,79,0,43,0,0,0,0,0,0
HU_0600,Zamárdi,2130,1460,5,0,0,842,0,613,0,0,0,0,0,0
HU_3305,Zics,326,153,1,0,0,87,0,65,0,0,0,0,0,0
HU_2761,Zimány,493,323,3,0,0,128,0,192,0,0,0,0,0,0
HU_2684,Zselickisfalud,223,151,1,0,0,65,0,85,0,0,0,0,0,0
HU_2411,Zselickislak,283,152,2,0,0,76,0,74,0,0,0,0,0,0
HU_1749,Zselicszentpál,340,234,2,0,0,106,0,126,0,0,0,0,0,0
HU_0877,Ajak,3100,1800,10,0,0,1088,0,702,0,0,0,0,0,0
HU_2997,Anarcs,1574,862,6,0,0,377,0,479,0,0,0,0,0,0
HU_2030,Apagy,1847,909,3,0,0,417,30,459,0,0,0,0,0,0
HU_0232,Baktalórántháza,2737,2212,14,0,0,1106,0,1092,0,0,0,0,0,0
HU_2695,Balkány,5134,3260,47,0,0,1324,54,1835,0,0,0,0,0,0
HU_0299,Bátorliget,611,490,6,0,0,281,0,200,0,0,0,0,0,3
HU_0747,Berkesz,653,460,1,0,0,187,0,272,0,0,0,0,0,0
HU_1363,Besenyõd,441,230,0,0,0,115,5,110,0,0,0,0,0,0
HU_2122,Beszterec,824,388,0,0,0,175,0,213,0,0,0,0,0,0
HU_0294,Biri,1139,658,7,0,0,227,73,351,0,0,0,0,0,0
HU_2223,Botpalád,417,337,2,0,0,170,7,158,0,0,0,0,0,0
HU_1129,Bököny,2500,1364,14,0,0,868,52,430,0,0,0,0,0,0
HU_0968,Cégénydányád,554,358,4,0,0,165,12,177,0,0,0,0,0,0
HU_1292,Csaholc,374,280,3,0,0,137,3,137,0,0,0,0,0,0
HU_0971,Császló,298,224,3,0,0,90,2,129,0,0,0,0,0,0
HU_2610,Csegöld,521,406,7,0,0,251,4,144,0,0,0,0,0,0
HU_3064,Csenger,4065,2450,52,0,0,990,255,1153,0,0,0,0,0,0
HU_2409,Csengersima,537,388,3,0,0,184,9,192,0,0,0,0,0,0
HU_2685,Csengerújfalu,657,461,6,0,0,287,13,155,0,0,0,0,0,0
HU_1879,Darnó,128,83,1,0,0,44,1,37,0,0,0,0,0,0
HU_1775,Demecser,3350,2239,20,0,0,983,0,1236,0,0,0,0,0,0
HU_1450,Dombrád,3005,1577,16,0,0,763,0,798,0,0,0,0,0,0
HU_0364,Döge,1611,823,3,0,0,456,0,364,0,0,0,0,0,0
HU_3232,Encsencs,1373,884,24,0,0,470,0,369,0,0,0,0,0,21
HU_1085,Érpatak,1305,680,6,0,0,328,30,316,0,0,0,0,0,0
HU_2325,Fábiánháza,1477,858,8,0,0,595,12,243,0,0,0,0,0,0
HU_1897,Fehérgyarmat,6785,4839,13,0,0,2389,71,2366,0,0,0,0,0,0
HU_2241,Fényeslitke,1915,1227,7,0,0,722,0,498,0,0,0,0,0,0
HU_1079,Fülesd,376,288,0,0,0,164,3,121,0,0,0,0,0,0
HU_1437,Fülpösdaróc,257,177,0,0,0,74,4,99,0,0,0,0,0,0
HU_1372,Gacsály,567,420,3,0,0,160,7,250,0,0,0,0,0,0
HU_0499,Garbolc,95,74,2,0,0,24,3,45,0,0,0,0,0,0
HU_2889,Geszteréd,1486,861,6,0,0,490,85,280,0,0,0,0,0,0
HU_0362,Géberjén,443,354,4,0,0,195,4,151,0,0,0,0,0,0
HU_0567,Gégény,1518,834,6,0,0,418,0,410,0,0,0,0,0,0
HU_2894,Gyõröcske,95,66,1,0,0,34,0,31,0,0,0,0,0,0
HU_1012,Gyõrtelek,1218,703,5,0,0,250,4,444,0,0,0,0,0,0
HU_0767,Gyulaháza,1549,977,7,0,0,362,0,608,0,0,0,0,0,0
HU_1955,Gyügye,233,183,0,0,0,109,5,69,0,0,0,0,0,0
HU_1206,Hermánszeg,233,164,2,0,0,72,9,81,0,0,0,0,0,0
HU_1301,Hodász,2385,1736,8,0,0,633,0,1084,0,0,0,0,0,11
HU_0784,Jánkmajtis,1324,846,8,0,0,349,25,464,0,0,0,0,0,0
HU_1758,Jármi,1026,727,2,0,0,375,17,333,0,0,0,0,0,0
HU_3140,Kállósemjén,3086,1766,34,0,0,817,404,511,0,0,0,0,0,0
HU_0267,Kántorjánosi,1562,1033,7,0,0,549,0,469,0,0,0,0,0,8
HU_1999,Kemecse,3771,2543,12,0,0,1298,0,1233,0,0,0,0,0,0
HU_2843,Kék,1526,927,12,0,0,364,0,551,0,0,0,0,0,0
HU_1435,Kékcse,1187,714,6,0,0,409,0,299,0,0,0,0,0,0
HU_3286,Kérsemjén,254,168,1,0,0,101,2,64,0,0,0,0,0,0
HU_1942,Kisar,803,573,5,0,0,295,4,269,0,0,0,0,0,0
HU_0850,Kishódos,57,36,1,0,0,22,1,12,0,0,0,0,0,0
HU_2847,Kisléta,1250,844,3,0,0,394,0,442,0,0,0,0,0,5
HU_1603,Kisnamény,257,184,5,0,0,125,2,52,0,0,0,0,0,0
HU_2930,Kispalád,387,268,0,0,0,165,0,103,0,0,0,0,0,0
HU_0975,Kisszekeres,451,313,1,0,0,96,2,214,0,0,0,0,0,0
HU_0926,Kisvárda,13917,9276,41,0,0,4003,0,5232,0,0,0,0,0,0
HU_0744,Kocsord,2365,1499,4,0,0,949,29,517,0,0,0,0,0,0
HU_2233,Komlódtótfalu,87,74,0,0,0,62,3,9,0,0,0,0,0,0
HU_2714,Komoró,1569,966,7,0,0,532,2,425,0,0,0,0,0,0
HU_2372,Kótaj,3372,2089,13,0,0,871,0,1205,0,0,0,0,0,0
HU_1666,Kölcse,1036,667,7,0,0,395,8,257,0,0,0,0,0,0
HU_2129,Laskod,841,581,4,0,0,269,0,308,0,0,0,0,0,0
HU_3097,Levelek,2162,1031,12,0,0,383,41,595,0,0,0,0,0,0
HU_2998,Magosliget,166,144,2,0,0,112,2,28,0,0,0,0,0,0
HU_1662,Magy,729,400,3,0,0,223,12,162,0,0,0,0,0,0
HU_0208,Mánd,209,151,0,0,0,61,4,86,0,0,0,0,0,0
HU_1965,Máriapócs,1672,1140,11,0,0,599,0,525,0,0,0,0,0,5
HU_1887,Mátészalka,14299,9405,42,0,0,4492,217,4654,0,0,0,0,0,0
HU_2979,Méhtelek,573,327,6,0,0,125,12,184,0,0,0,0,0,0
HU_0746,Mérk,1768,1033,8,0,0,617,0,404,0,0,0,0,0,4
HU_3175,Milota,697,529,8,0,0,254,4,263,0,0,0,0,0,0
HU_0471,Nagyar,538,375,2,0,0,233,4,136,0,0,0,0,0,0
HU_2148,Nagydobos,1614,1080,13,0,0,461,18,588,0,0,0,0,0,0
HU_0648,Nagyecsed,5237,2942,16,0,0,1566,21,1339,0,0,0,0,0,0
HU_2715,Nagyhalász,4557,2749,20,0,0,1222,0,1507,0,0,0,0,0,0
HU_2697,Nagyhódos,114,77,0,0,0,54,0,23,0,0,0,0,0,0
HU_2478,Nagykálló,7895,5098,76,0,0,1234,1813,1975,0,0,0,0,0,0
HU_2798,Nagyszekeres,422,252,4,0,0,92,9,147,0,0,0,0,0,0
HU_0842,Napkor,2910,1401,12,0,0,663,83,643,0,0,0,0,0,0
HU_1921,Nábrád,792,553,7,0,0,284,7,255,0,0,0,0,0,0
HU_2711,Nemesborzova,86,55,0,0,0,24,5,26,0,0,0,0,0,0
HU_1484,Nyírbátor,10112,7085,19,0,0,2314,0,4720,0,0,0,0,0,32
HU_1580,Nyírbéltek,2118,1390,12,0,0,795,0,569,0,0,0,0,0,14
HU_3115,Nyírbogát,2515,2159,19,0,0,1173,0,941,0,0,0,0,0,26
HU_2880,Nyírbogdány,2312,1433,10,0,0,508,0,915,0,0,0,0,0,0
HU_0790,Nyírcsaholy,1723,1084,14,0,0,754,10,306,0,0,0,0,0,0
HU_2597,Nyírcsászári,951,599,5,0,0,351,0,238,0,0,0,0,0,5
HU_0504,Nyírderzs,493,318,3,0,0,219,0,90,0,0,0,0,0,6
HU_2844,Nyírgelse,922,551,8,0,0,278,0,253,0,0,0,0,0,12
HU_0923,Nyírgyulaj,1591,972,6,0,0,403,0,558,0,0,0,0,0,5
HU_1469,Nyíribrony,915,773,2,0,0,300,0,471,0,0,0,0,0,0
HU_3147,Nyírjákó,731,607,3,0,0,262,0,342,0,0,0,0,0,0
HU_1829,Nyírkarász,1833,1154,2,0,0,551,0,601,0,0,0,0,0,0
HU_3245,Nyírkáta,1276,1020,8,0,0,599,0,408,0,0,0,0,0,5
HU_2592,Nyírkércs,649,529,1,0,0,267,0,261,0,0,0,0,0,0
HU_1127,Nyírlugos,2257,1554,7,0,0,691,0,839,0,0,0,0,0,17
HU_2326,Nyírmeggyes,2187,1426,2,0,0,736,18,670,0,0,0,0,0,0
HU_2636,Nyírmihálydi,1326,989,12,0,0,471,0,500,0,0,0,0,0,6
HU_1080,Nyírparasznya,676,515,1,0,0,323,0,191,0,0,0,0,0,0
HU_0387,Nyírpilis,455,366,7,0,0,110,0,241,0,0,0,0,0,8
HU_2806,Nyírtass,1631,812,3,0,0,491,0,318,0,0,0,0,0,0
HU_0925,Nyírtét,882,389,2,0,0,115,17,255,0,0,0,0,0,0
HU_1209,Nyírtura,1444,727,3,0,0,200,34,490,0,0,0,0,0,0
HU_1652,Nyírvasvári,1485,1100,10,0,0,490,0,597,0,0,0,0,0,3
HU_1083,Olcsvaapáti,268,213,1,0,0,151,4,57,0,0,0,0,0,0
HU_2228,Ófehértó,1997,1143,14,0,0,342,0,787,0,0,0,0,0,0
HU_2792,Ópályi,2187,1243,10,0,0,555,22,656,0,0,0,0,0,0
HU_3176,Ököritófülpös,1469,861,8,0,0,518,9,326,0,0,0,0,0,0
HU_2655,Ömböly,355,167,2,0,0,81,0,82,0,0,0,0,0,2
HU_0902,Õr,1133,761,5,0,0,333,0,423,0,0,0,0,0,0
HU_2955,Panyola,517,367,2,0,0,223,8,134,0,0,0,0,0,0
HU_3257,Papos,610,436,7,0,0,199,7,223,0,0,0,0,0,0
HU_1218,Pátroha,2156,1246,6,0,0,881,0,359,0,0,0,0,0,0
HU_2368,Pátyod,504,310,1,0,0,220,3,86,0,0,0,0,0,0
HU_1708,Penészlek,824,455,7,0,0,273,0,171,0,0,0,0,0,4
HU_3269,Penyige,599,442,3,0,0,220,7,212,0,0,0,0,0,0
HU_1722,Petneháza,1421,896,7,0,0,394,0,495,0,0,0,0,0,0
HU_0339,Piricse,1264,914,11,0,0,447,0,442,0,0,0,0,0,14
HU_1721,Porcsalma,1975,1280,7,0,0,767,15,491,0,0,0,0,0,0
HU_1124,Pócspetri,1362,858,11,0,0,496,0,346,0,0,0,0,0,5
HU_3185,Ramocsaháza,1178,805,9,0,0,389,0,407,0,0,0,0,0,0
HU_0906,Rápolt,117,73,0,0,0,29,1,43,0,0,0,0,0,0
HU_2157,Rétközberencs,797,379,3,0,0,182,0,194,0,0,0,0,0,0
HU_2458,Rohod,999,791,2,0,0,413,0,376,0,0,0,0,0,0
HU_1742,Rozsály,509,316,1,0,0,178,7,130,0,0,0,0,0,0
HU_0449,Sényõ,1109,510,3,0,0,248,25,234,0,0,0,0,0,0
HU_2388,Sonkád,503,389,5,0,0,168,4,212,0,0,0,0,0,0
HU_2205,Szabolcsbáka,1002,607,5,0,0,308,0,294,0,0,0,0,0,0
HU_0358,Szabolcsveresmart,1265,652,9,0,0,275,0,368,0,0,0,0,0,0
HU_0477,Szakoly,2185,1215,9,0,0,646,32,528,0,0,0,0,0,0
HU_1800,Szamosangyalos,420,250,7,0,0,121,10,112,0,0,0,0,0,0
HU_2201,Szamosbecs,298,210,0,0,0,106,13,91,0,0,0,0,0,0
HU_1630,Szamoskér,346,252,0,0,0,123,6,123,0,0,0,0,0,0
HU_1043,Szamossályi,598,449,8,0,0,205,30,206,0,0,0,0,0,0
HU_1304,Szamosszeg,1613,944,5,0,0,489,11,439,0,0,0,0,0,0
HU_3008,Szamostatárfalva,247,189,3,0,0,101,11,74,0,0,0,0,0,0
HU_3127,Szamosújlak,366,257,1,0,0,132,7,117,0,0,0,0,0,0
HU_3123,Szatmárcseke,1132,744,4,0,0,473,10,257,0,0,0,0,0,0
HU_3108,Székely,786,463,3,0,0,217,0,243,0,0,0,0,0,0
HU_3335,Terem,526,365,6,0,0,249,0,106,0,0,0,0,0,4
HU_0895,Tiborszállás,872,640,5,0,0,332,0,300,0,0,0,0,0,3
HU_1781,Tiszabecs,787,594,2,0,0,409,4,179,0,0,0,0,0,0
HU_2017,Tiszabezdéd,1438,711,5,0,0,269,0,437,0,0,0,0,0,0
HU_2444,Tiszacsécse,203,174,1,0,0,97,1,75,0,0,0,0,0,0
HU_0855,Tiszakanyár,1219,776,11,0,0,374,0,391,0,0,0,0,0,0
HU_0879,Tiszakóród,603,457,3,0,0,281,3,170,0,0,0,0,0,0
HU_1020,Tiszarád,400,279,2,0,0,138,0,139,0,0,0,0,0,0
HU_2754,Tiszaszentmárton,929,554,6,0,0,263,0,285,0,0,0,0,0,0
HU_1444,Tiszatelek,1183,597,1,0,0,211,0,385,0,0,0,0,0,0
HU_2726,Tisztaberek,464,379,2,0,0,198,1,178,0,0,0,0,0,0
HU_1321,Tunyogmatolcs,1998,1263,10,0,0,670,19,564,0,0,0,0,0,0
HU_0991,Tuzsér,2343,1610,10,0,0,886,0,714,0,0,0,0,0,0
HU_1360,Túristvándi,552,422,4,0,0,311,0,107,0,0,0,0,0,0
HU_0899,Túrricse,491,412,6,0,0,198,3,205,0,0,0,0,0,0
HU_3139,Tyukod,1692,936,3,0,0,579,17,337,0,0,0,0,0,0
HU_2898,Ura,546,410,4,0,0,277,4,125,0,0,0,0,0,0
HU_3182,Uszka,217,180,1,0,0,46,1,132,0,0,0,0,0,0
HU_3365,Újdombrád,547,304,1,0,0,94,0,209,0,0,0,0,0,0
HU_2661,Újfehértó,10269,5369,30,0,0,2814,194,2331,0,0,0,0,0,0
HU_1859,Vaja,2802,2032,13,0,0,1112,0,907,0,0,0,0,0,0
HU_2710,Vasmegyer,1242,655,2,0,0,258,0,395,0,0,0,0,0,0
HU_0693,Vállaj,799,563,3,0,0,341,0,216,0,0,0,0,0,3
HU_0893,Vámosoroszi,418,318,2,0,0,167,4,145,0,0,0,0,0,0
HU_0627,Zajta,305,228,4,0,0,104,8,112,0,0,0,0,0,0
HU_1620,Záhony,3550,2208,14,0,0,492,0,1702,0,0,0,0,0,0
HU_2875,Zsarolyán,323,236,2,0,0,119,1,114,0,0,0,0,0,0
HU_1303,Zsurk,591,323,4,0,0,83,0,236,0,0,0,0,0,0
HU_3273,Attala,707,468,2,0,0,236,0,230,0,0,0,0,0,0
HU_1171,Báta,1505,955,4,0,0,663,0,288,0,0,0,0,0,0
HU_2866,Belecska,256,167,0,0,0,75,4,88,0,0,0,0,0,0
HU_1197,Bikács,375,266,0,0,0,166,4,96,0,0,0,0,0,0
HU_0342,Bogyiszló,1885,1093,9,0,0,644,0,440,0,0,0,0,0,0
HU_0655,Bölcske,2307,1371,2,0,0,715,22,632,0,0,0,0,0,0
HU_1199,Csibrák,300,183,1,0,0,66,0,116,0,0,0,0,0,0
HU_3009,Csikóstõttõs,725,454,3,0,0,195,0,256,0,0,0,0,0,0
HU_2923,Dalmand,1182,730,4,0,0,209,0,517,0,0,0,0,0,0
HU_2498,Decs,3425,1917,10,0,0,1128,0,779,0,0,0,0,0,0
HU_1168,Diósberény,331,221,3,0,0,129,6,83,0,0,0,0,0,0
HU_0768,Dombóvár,16536,10930,43,0,0,4856,0,6031,0,0,0,0,0,0
HU_0256,Döbrököz,1715,1018,9,0,0,518,0,491,0,0,0,0,0,0
HU_3150,Dunaföldvár,7337,4342,18,0,0,2214,118,1992,0,0,0,0,0,0
HU_0953,Dunaszentgyörgy,2170,1356,6,0,0,762,36,552,0,0,0,0,0,0
HU_1920,Dúzs,209,129,2,0,0,48,4,75,0,0,0,0,0,0
HU_0844,Értény,535,350,1,0,0,254,20,75,0,0,0,0,0,0
HU_1898,Fadd,3494,2175,12,0,0,1023,33,1107,0,0,0,0,0,0
HU_2419,Fácánkert,597,328,5,0,0,159,0,164,0,0,0,0,0,0
HU_1791,Felsõnyék,880,510,5,0,0,334,27,144,0,0,0,0,0,0
HU_1795,Fürged,531,290,0,0,0,165,10,115,0,0,0,0,0,0
HU_0573,Gerjen,1082,763,8,0,0,278,11,466,0,0,0,0,0,0
HU_3028,Gyönk,1680,1067,4,0,0,634,47,382,0,0,0,0,0,0
HU_1232,Györköny,816,510,2,0,0,294,27,187,0,0,0,0,0,0
HU_3035,Gyulaj,721,376,3,0,0,162,0,211,0,0,0,0,0,0
HU_1416,Harc,700,426,0,0,0,222,0,204,0,0,0,0,0,0
HU_2605,Hõgyész,2474,1705,6,0,0,750,119,830,0,0,0,0,0,0
HU_0470,Iregszemcse,2225,1369,9,0,0,731,38,591,0,0,0,0,0,0
HU_0932,Jágónak,223,136,1,0,0,85,0,50,0,0,0,0,0,0
HU_1410,Kajdacs,1061,549,5,0,0,278,23,243,0,0,0,0,0,0
HU_2379,Kalaznó,152,99,0,0,0,59,3,37,0,0,0,0,0,0
HU_2329,Kapospula,774,538,5,0,0,281,0,252,0,0,0,0,0,0
HU_1896,Kaposszekcsõ,1204,749,5,0,0,329,0,415,0,0,0,0,0,0
HU_1764,Keszõhidegkút,209,152,2,0,0,52,15,83,0,0,0,0,0,0
HU_2776,Kisszékely,321,213,1,0,0,139,4,69,0,0,0,0,0,0
HU_0386,Kistormás,287,175,2,0,0,72,2,99,0,0,0,0,0,0
HU_2243,Kocsola,1048,496,2,0,0,169,0,325,0,0,0,0,0,0
HU_2118,Koppányszántó,334,221,1,0,0,145,11,64,0,0,0,0,0,0
HU_1046,Kölesd,1247,675,4,0,0,360,17,294,0,0,0,0,0,0
HU_2050,Kurd,1021,544,4,0,0,289,0,251,0,0,0,0,0,0
HU_1460,Lápafõ,141,117,2,0,0,43,0,72,0,0,0,0,0,0
HU_2933,Madocsa,1628,1128,13,0,0,741,28,346,0,0,0,0,0,0
HU_0601,Magyarkeszi,997,444,5,0,0,238,15,186,0,0,0,0,0,0
HU_3056,Medina,663,446,1,0,0,262,0,183,0,0,0,0,0,0
HU_0281,Miszla,276,185,2,0,0,97,6,80,0,0,0,0,0,0
HU_0702,Mucsi,389,218,0,0,0,89,15,114,0,0,0,0,0,0
HU_1838,Nagydorog,2269,1349,10,0,0,834,46,459,0,0,0,0,0,0
HU_2718,Nagykónyi,975,615,6,0,0,320,16,273,0,0,0,0,0,0
