gisco_id,name,registered,turnout,invalid,blank,MSZP,Jobbik,LMP,MDF,FIDESZ-KDNP,CM,ÖP,MSZDP,MP,MIÉP
HU_1360,Túristvándi,546,446,3,0,26,29,8,1,374,3,0,1,1,0
HU_0899,Túrricse,482,351,1,0,50,57,6,1,229,2,0,5,0,0
HU_3139,Tyukod,1577,874,8,0,78,175,14,1,585,5,0,1,7,0
HU_2898,Ura,521,353,2,0,44,70,0,3,233,0,0,1,0,0
HU_3182,Uszka,215,189,0,0,12,4,2,0,170,0,0,1,0,0
HU_3365,Újdombrád,539,308,2,0,38,98,4,6,149,5,0,1,5,0
HU_2661,Újfehértó,10260,5893,23,0,636,1553,130,170,3292,66,0,8,15,0
HU_1011,Újkenéz,791,566,7,0,26,94,5,5,422,3,0,3,1,0
HU_1859,Vaja,2766,1929,24,0,171,375,15,12,1317,9,0,4,2,0
HU_2710,Vasmegyer,1254,750,7,0,88,187,18,4,438,3,0,3,2,0
HU_0693,Vállaj,720,468,3,0,49,49,8,3,348,6,0,1,1,0
HU_2732,Vámosatya,470,291,5,0,25,74,5,2,174,3,0,1,2,0
HU_0893,Vámosoroszi,411,323,1,0,39,42,2,0,235,0,0,4,0,0
HU_1832,Vásárosnamény,6993,4482,32,0,588,1203,105,50,2356,55,0,87,6,0
HU_0627,Zajta,304,219,5,0,27,30,2,0,149,4,0,1,1,0
HU_1620,Záhony,3529,2149,14,0,472,679,128,59,668,72,0,7,50,0
HU_2875,Zsarolyán,331,267,1,0,23,33,2,7,198,2,0,0,1,0
HU_1303,Zsurk,582,299,0,0,60,81,7,10,128,10,0,1,2,0
HU_3438,Szorgalmatos,744,445,4,0,48,241,17,5,126,4,0,0,0,0
HU_2966,Alsónána,604,374,1,0,92,41,16,10,214,0,0,0,0,0
HU_1156,Alsónyék,604,324,2,0,59,65,21,7,170,0,0,0,0,0
HU_2612,Aparhant,899,645,3,0,53,91,22,13,463,0,0,0,0,0
HU_3273,Attala,697,418,1,0,45,86,15,1,270,0,0,0,0,0
HU_1171,Báta,1452,927,15,0,90,115,13,8,686,0,0,0,0,0
HU_2890,Bátaapáti,325,200,5,0,53,30,7,6,99,0,0,0,0,0
HU_0886,Bátaszék,5551,3342,29,0,530,613,263,47,1860,0,0,0,0,0
HU_2866,Belecska,251,157,3,0,33,26,8,1,86,0,0,0,0,0
HU_1197,Bikács,376,227,3,0,26,29,4,3,162,0,0,0,0,0
HU_0342,Bogyiszló,1843,1019,11,0,113,139,34,18,704,0,0,0,0,0
HU_0649,Bonyhád,11454,7728,45,0,1319,1041,493,226,4604,0,0,0,0,0
HU_1481,Bonyhádvarasd,390,277,3,0,31,30,7,8,198,0,0,0,0,0
HU_0655,Bölcske,2241,1340,10,0,199,239,54,27,811,0,0,0,0,0
HU_1928,Cikó,798,453,4,0,56,74,9,10,300,0,0,0,0,0
HU_1199,Csibrák,286,152,0,0,31,27,2,2,90,0,0,0,0,0
HU_3009,Csikóstõttõs,713,396,5,0,85,76,8,3,219,0,0,0,0,0
HU_2923,Dalmand,1110,576,8,0,156,108,18,5,281,0,0,0,0,0
HU_2498,Decs,3385,1788,17,0,256,299,76,28,1112,0,0,0,0,0
HU_1168,Diósberény,309,208,3,0,21,11,6,3,164,0,0,0,0,0
HU_0768,Dombóvár,16340,10160,53,0,2281,2104,484,185,5053,0,0,0,0,0
HU_0256,Döbrököz,1660,903,7,0,122,246,40,5,483,0,0,0,0,0
HU_3150,Dunaföldvár,7252,4396,28,0,700,875,243,83,2467,0,0,0,0,0
HU_0953,Dunaszentgyörgy,2134,1323,6,0,208,195,54,27,833,0,0,0,0,0
HU_1920,Dúzs,213,129,0,0,18,19,7,0,85,0,0,0,0,0
HU_0844,Értény,529,325,3,0,24,12,6,3,277,0,0,0,0,0
HU_1898,Fadd,3503,2039,18,0,380,327,75,20,1219,0,0,0,0,0
HU_2419,Fácánkert,591,319,2,0,41,44,12,3,217,0,0,0,0,0
HU_1582,Felsõnána,512,299,1,0,63,43,30,13,149,0,0,0,0,0
HU_1791,Felsõnyék,863,471,1,0,50,68,17,13,322,0,0,0,0,0
HU_1795,Fürged,547,304,3,0,30,109,5,1,156,0,0,0,0,0
HU_0573,Gerjen,1036,575,6,0,93,81,20,12,363,0,0,0,0,0
HU_2672,Grábóc,155,106,1,0,23,29,4,2,47,0,0,0,0,0
HU_3028,Gyönk,1642,1007,11,0,160,106,53,30,647,0,0,0,0,0
HU_2553,Györe,543,329,1,0,55,45,17,11,200,0,0,0,0,0
HU_1232,Györköny,816,460,3,0,65,81,29,11,271,0,0,0,0,0
HU_3035,Gyulaj,689,282,3,0,30,76,3,3,167,0,0,0,0,0
HU_1416,Harc,742,500,5,0,73,87,46,28,261,0,0,0,0,0
HU_2605,Hõgyész,2436,1559,5,0,290,323,99,40,802,0,0,0,0,0
HU_0470,Iregszemcse,2193,1306,12,0,181,250,49,16,798,0,0,0,0,0
HU_2771,Izmény,413,254,1,0,16,32,4,9,192,0,0,0,0,0
HU_0932,Jágónak,196,115,2,0,16,17,0,0,80,0,0,0,0,0
HU_1410,Kajdacs,1033,478,3,0,72,77,11,5,310,0,0,0,0,0
HU_0203,Kakasd,1421,1037,9,0,70,116,27,20,795,0,0,0,0,0
HU_2379,Kalaznó,149,106,2,0,12,13,1,1,77,0,0,0,0,0
HU_2329,Kapospula,727,475,5,0,69,84,18,6,293,0,0,0,0,0
HU_1896,Kaposszekcsõ,1223,725,14,0,138,148,30,20,375,0,0,0,0,0
HU_1764,Keszõhidegkút,197,126,1,0,36,6,3,4,76,0,0,0,0,0
HU_2173,Kéty,603,415,3,0,55,51,29,7,270,0,0,0,0,0
HU_1771,Kisdorog,657,429,1,0,39,39,7,11,332,0,0,0,0,0
HU_0651,Kismányok,300,182,6,0,19,44,8,8,97,0,0,0,0,0
HU_2776,Kisszékely,294,198,0,0,35,13,2,3,145,0,0,0,0,0
HU_0386,Kistormás,288,147,3,0,27,15,1,0,101,0,0,0,0,0
HU_3118,Kisvejke,308,192,5,0,17,28,5,5,132,0,0,0,0,0
HU_2243,Kocsola,994,413,2,0,90,81,10,4,226,0,0,0,0,0
HU_2118,Koppányszántó,285,172,1,0,13,28,0,2,128,0,0,0,0,0
HU_1046,Kölesd,1229,605,2,0,106,41,22,16,418,0,0,0,0,0
HU_2050,Kurd,1006,493,2,0,47,96,12,4,332,0,0,0,0,0
HU_1460,Lápafõ,134,84,0,0,24,16,1,2,41,0,0,0,0,0
HU_2441,Lengyel,523,342,1,0,70,82,12,18,159,0,0,0,0,0
HU_2933,Madocsa,1625,1080,7,0,146,130,28,11,758,0,0,0,0,0
HU_0601,Magyarkeszi,970,463,1,0,33,150,10,5,264,0,0,0,0,0
HU_3056,Medina,664,398,11,0,50,38,12,6,281,0,0,0,0,0
HU_0281,Miszla,274,193,2,0,22,45,2,0,122,0,0,0,0,0
HU_2070,Mórágy,616,373,1,0,64,46,25,13,224,0,0,0,0,0
HU_3334,Mõcsény,297,194,1,0,35,28,5,1,124,0,0,0,0,0
HU_1362,Mucsfa,319,245,4,0,24,29,4,1,183,0,0,0,0,0
HU_0702,Mucsi,362,194,2,0,35,11,8,1,137,0,0,0,0,0
HU_1891,Murga,73,48,0,0,7,11,1,0,29,0,0,0,0,0
HU_1838,Nagydorog,2241,1287,15,0,168,181,44,16,863,0,0,0,0,0
HU_2718,Nagykónyi,935,549,9,0,89,46,8,28,369,0,0,0,0,0
HU_1403,Nagymányok,1987,1300,9,0,246,170,58,39,778,0,0,0,0,0
HU_0676,Nagyszékely,356,241,4,0,14,14,8,6,195,0,0,0,0,0
HU_1370,Nagyszokoly,708,358,0,0,40,103,10,8,197,0,0,0,0,0
HU_1645,Nagyvejke,147,107,0,0,11,13,1,1,81,0,0,0,0,0
HU_0279,Nak,489,284,1,0,34,71,5,1,172,0,0,0,0,0
HU_1500,Németkér,1453,844,6,0,99,137,23,19,560,0,0,0,0,0
HU_0566,Ozora,1375,855,8,0,84,140,19,23,581,0,0,0,0,0
HU_0896,Õcsény,2067,1209,3,0,232,214,78,26,656,0,0,0,0,0
HU_0486,Paks,16189,10884,72,0,1994,1544,681,421,6172,0,0,0,0,0
HU_0937,Pálfa,1227,698,4,0,70,49,13,9,553,0,0,0,0,0
HU_1958,Pincehely,1960,1223,9,0,141,146,27,16,884,0,0,0,0,0
HU_3357,Pörböly,474,246,1,0,62,24,19,3,137,0,0,0,0,0
HU_1993,Pusztahencse,809,434,6,0,44,73,11,6,294,0,0,0,0,0
HU_1545,Regöly,982,612,2,0,49,74,31,12,444,0,0,0,0,0
HU_0474,Sárpilis,525,276,5,0,25,43,10,5,188,0,0,0,0,0
HU_2081,Sárszentlõrinc,830,517,5,0,73,70,14,4,351,0,0,0,0,0
HU_2078,Simontornya,3623,1988,7,0,461,330,97,44,1049,0,0,0,0,0
HU_2564,Sióagárd,1087,759,4,0,93,104,45,24,489,0,0,0,0,0
HU_1531,Szakadát,227,147,3,0,22,11,4,4,103,0,0,0,0,0
HU_0446,Szakály,1157,768,6,0,125,179,17,23,418,0,0,0,0,0
HU_1008,Szakcs,778,389,9,0,35,57,3,6,279,0,0,0,0,0
HU_1471,Szálka,500,337,6,0,69,37,33,14,178,0,0,0,0,0
HU_1826,Szárazd,191,135,1,0,10,7,7,5,105,0,0,0,0,0
HU_1681,Szedres,1933,1112,15,0,172,101,45,16,763,0,0,0,0,0
HU_2276,Szekszárd,28243,18694,169,0,4170,2470,1635,644,9606,0,0,0,0,0
HU_2456,Tamási,7096,4247,30,0,925,581,239,179,2293,0,0,0,0,0
HU_0690,Tengelic,1945,1001,15,0,186,121,46,18,615,0,0,0,0,0
HU_3145,Tevel,1247,717,4,0,136,124,18,13,422,0,0,0,0,0
HU_2527,Tolna,9761,5807,47,0,1185,810,348,195,3222,0,0,0,0,0
HU_1103,Tolnanémedi,941,522,7,0,83,75,24,7,326,0,0,0,0,0
HU_2136,Udvari,390,215,0,0,37,8,0,0,170,0,0,0,0,0
HU_2056,Újireg,247,157,3,0,34,19,7,1,93,0,0,0,0,0
HU_0663,Varsád,310,205,0,0,22,14,9,2,158,0,0,0,0,0
HU_3285,Váralja,725,383,3,0,79,47,17,10,227,0,0,0,0,0
HU_0941,Várdomb,1019,629,5,0,104,84,53,13,370,0,0,0,0,0
HU_2912,Várong,137,100,3,0,17,15,3,2,60,0,0,0,0,0
HU_1430,Závod,263,199,0,0,22,38,8,3,128,0,0,0,0,0
HU_2162,Zomba,1824,1284,17,0,194,157,63,29,824,0,0,0,0,0
HU_0961,Pári,530,326,5,0,36,39,19,7,220,0,0,0,0,0
HU_0721,Acsád,573,313,3,0,65,29,20,0,186,10,0,0,0,0
HU_2254,Alsószölnök,318,182,1,0,14,11,6,0,150,0,0,0,0,0
HU_2272,Alsóújlak,522,352,5,0,29,43,14,0,258,3,0,0,0,0
HU_1231,Andrásfa,222,121,1,0,10,12,3,0,94,1,0,0,0,0
HU_0887,Apátistvánfalva,314,185,1,0,14,17,7,0,145,1,0,0,0,0
HU_1702,Bajánsenye,436,346,5,0,28,27,9,0,270,7,0,0,0,0
HU_0510,Balogunyom,1001,636,5,0,94,108,29,0,386,14,0,0,0,0
HU_1038,Bejcgyertyános,400,250,4,0,21,24,56,0,143,2,0,0,0,0
HU_3212,Bérbaltavár,416,221,3,0,25,43,6,0,144,0,0,0,0,0
HU_2920,Boba,671,510,4,0,56,90,28,0,329,3,0,0,0,0
HU_0309,Borgáta,130,80,1,0,19,15,0,0,45,0,0,0,0,0
HU_0502,Bozsok,299,209,0,0,16,21,19,0,146,7,0,0,0,0
HU_0639,Bozzai,265,167,2,0,17,17,10,0,118,3,0,0,0,0
HU_1165,Bögöt,319,227,1,0,12,50,4,0,158,2,0,0,0,0
HU_0729,Bögöte,275,167,1,0,48,15,6,0,96,1,0,0,0,0
HU_0547,Bõ,514,388,2,0,43,39,23,0,276,5,0,0,0,0
HU_3298,Bucsu,494,370,1,0,27,24,15,0,291,12,0,0,0,0
HU_0243,Bük,2716,1762,9,0,287,206,82,0,1160,18,0,0,0,0
HU_0827,Cák,228,178,0,0,18,22,18,0,115,5,0,0,0,0
HU_2709,Celldömölk,9341,6128,38,0,1287,697,366,0,3674,66,0,0,0,0
HU_0987,Chernelházadamonya,164,128,7,0,12,11,5,0,92,1,0,0,0,0
HU_0391,Csákánydoroszló,1258,759,4,0,127,95,25,0,494,14,0,0,0,0
HU_2677,Csánig,324,248,3,0,13,33,11,0,188,0,0,0,0,0
HU_1948,Csehi,209,139,2,0,6,11,7,0,111,2,0,0,0,0
HU_1272,Csehimindszent,300,166,1,0,45,18,5,0,96,1,0,0,0,0
HU_2381,Csempeszkopács,259,191,2,0,33,26,20,0,107,3,0,0,0,0
HU_1214,Csepreg,2616,1674,16,0,153,259,81,0,1147,18,0,0,0,0
HU_0907,Csénye,516,360,3,0,28,60,21,0,247,1,0,0,0,0
HU_2606,Csipkerek,323,204,1,0,17,20,8,0,156,2,0,0,0,0
HU_2239,Csönge,336,216,2,0,17,60,4,0,133,0,0,0,0,0
HU_0422,Csörötnek,725,434,6,0,36,69,10,0,308,5,0,0,0,0
HU_1599,Daraboshegy,83,61,0,0,9,8,1,0,43,0,0,0,0,0
HU_1615,Dozmat,169,120,2,0,13,10,9,0,83,3,0,0,0,0
HU_2069,Döbörhegy,138,97,1,0,11,10,1,0,70,4,0,0,0,0
HU_0303,Döröske,80,60,0,0,10,7,2,0,41,0,0,0,0,0
HU_0292,Duka,237,129,1,0,31,12,2,0,83,0,0,0,0,0
HU_2879,Egervölgy,315,184,4,0,17,14,3,0,144,2,0,0,0,0
HU_1023,Egyházashetye,295,177,4,0,37,17,8,0,108,3,0,0,0,0
HU_3042,Egyházashollós,467,309,2,0,19,34,9,0,240,5,0,0,0,0
HU_2594,Egyházasrádóc,1067,787,6,0,59,83,35,0,584,20,0,0,0,0
HU_1358,Felsõcsatár,377,249,1,0,11,21,14,0,195,7,0,0,0,0
HU_0801,Felsõjánosfa,166,135,0,0,5,18,6,0,105,1,0,0,0,0
HU_2984,Felsõmarác,221,167,1,0,17,13,2,0,132,2,0,0,0,0
HU_2328,Felsõszölnök,482,281,5,0,14,28,6,0,223,5,0,0,0,0
HU_3090,Gasztony,379,255,1,0,30,26,7,0,188,3,0,0,0,0
HU_2418,Gencsapáti,2168,1605,7,0,198,198,142,0,1022,38,0,0,0,0
HU_3094,Gersekarát,568,374,4,0,27,82,11,0,246,4,0,0,0,0
HU_2615,Gérce,939,521,7,0,77,80,16,0,339,2,0,0,0,0
HU_1115,Gór,245,162,0,0,10,14,10,0,126,2,0,0,0,0
HU_2703,Gyanógeregye,133,86,0,0,5,11,5,0,60,5,0,0,0,0
HU_1194,Gyöngyösfalu,895,593,2,0,87,64,44,0,381,15,0,0,0,0
HU_0972,Gyõrvár,527,307,4,0,43,43,21,0,192,4,0,0,0,0
HU_2945,Halastó,92,63,0,0,4,10,0,0,48,1,0,0,0,0
HU_1067,Halogy,240,193,3,0,20,33,1,0,136,0,0,0,0,0
HU_0571,Harasztifalu,138,93,1,0,10,25,6,0,48,3,0,0,0,0
HU_3218,Hegyfalu,628,367,2,0,66,41,30,0,220,8,0,0,0,0
HU_1499,Hegyháthodász,143,104,0,0,0,22,7,0,73,2,0,0,0,0
HU_3021,Hegyhátsál,130,96,1,0,4,10,4,0,77,0,0,0,0,0
HU_1803,Hegyhátszentjakab,243,173,1,0,28,15,6,0,121,2,0,0,0,0
HU_2183,Hegyhátszentmárton,52,43,0,0,3,7,2,0,30,1,0,0,0,0
HU_0822,Hegyhátszentpéter,130,99,4,0,7,7,3,0,76,2,0,0,0,0
HU_1273,Horvátlövõ,162,134,0,0,4,2,1,0,126,1,0,0,0,0
HU_1688,Horvátzsidány,674,461,6,0,67,49,35,0,299,5,0,0,0,0
HU_2088,Hosszúpereszteg,628,349,4,0,47,62,19,0,216,1,0,0,0,0
HU_1138,Ikervár,1447,944,4,0,136,160,61,0,574,9,0,0,0,0
HU_2950,Iklanberény,24,20,0,0,1,1,0,0,18,0,0,0,0,0
HU_0797,Ispánk,93,74,0,0,7,8,3,0,52,4,0,0,0,0
HU_3168,Ivánc,411,242,7,0,32,37,7,0,155,4,0,0,0,0
HU_1395,Ják,1991,1226,15,0,183,137,52,0,809,30,0,0,0,0
HU_0640,Jákfa,437,258,4,0,59,27,12,0,152,4,0,0,0,0
HU_1167,Jánosháza,2150,1256,7,0,208,309,44,0,682,6,0,0,0,0
HU_1091,Karakó,178,110,1,0,26,31,6,0,45,1,0,0,0,0
HU_2662,Katafa,305,223,8,0,28,17,7,0,163,0,0,0,0,0
HU_2995,Káld,936,546,1,0,67,119,17,0,338,4,0,0,0,0
HU_0464,Kám,346,238,5,0,51,16,25,0,133,8,0,0,0,0
HU_3203,Keléd,72,35,0,0,11,1,1,0,22,0,0,0,0,0
HU_1691,Kemeneskápolna,79,53,0,0,7,4,0,0,40,2,0,0,0,0
HU_1224,Kemenesmagasi,755,452,6,0,52,79,6,0,305,4,0,0,0,0
HU_1342,Kemenesmihályfa,456,262,3,0,46,31,6,0,174,2,0,0,0,0
HU_2099,Kemenespálfa,345,233,4,0,27,34,3,0,161,4,0,0,0,0
HU_2448,Kemenessömjén,506,357,8,0,57,49,18,0,221,4,0,0,0,0
HU_2008,Kemenesszentmárton,181,115,2,0,22,8,7,0,76,0,0,0,0,0
HU_2271,Kemestaródfa,195,140,0,0,18,27,3,0,92,0,0,0,0,0
HU_0257,Kenéz,234,158,1,0,15,20,5,0,114,3,0,0,0,0
HU_0993,Kenyeri,773,550,6,0,46,25,14,0,454,5,0,0,0,0
HU_2659,Kercaszomor,197,151,2,0,21,17,9,0,99,3,0,0,0,0
HU_1976,Kerkáskápolna,72,52,0,0,0,6,3,0,42,1,0,0,0,0
HU_1934,Kétvölgy,119,80,2,0,4,15,7,0,52,0,0,0,0,0
HU_1114,Kisrákos,199,125,1,0,8,12,4,0,98,2,0,0,0,0
HU_0595,Kissomlyó,205,118,6,0,18,15,10,0,67,2,0,0,0,0
HU_0250,Kisunyom,362,270,1,0,52,33,12,0,167,5,0,0,0,0
HU_1548,Kiszsidány,82,54,2,0,2,3,1,0,45,1,0,0,0,0
HU_1302,Kondorfa,485,345,4,0,35,34,21,0,249,2,0,0,0,0
HU_0419,Köcsk,236,136,0,0,27,15,9,0,82,3,0,0,0,0
HU_1353,Körmend,9744,6759,39,0,1004,962,273,0,4407,74,0,0,0,0
HU_1683,Kõszeg,9172,6165,56,0,1044,698,464,0,3792,111,0,0,0,0
HU_0574,Kõszegdoroszló,210,155,1,0,7,23,7,0,112,5,0,0,0,0
HU_2604,Kõszegpaty,169,113,1,0,14,9,9,0,78,2,0,0,0,0
HU_2010,Kõszegszerdahely,394,269,1,0,58,35,19,0,147,9,0,0,0,0
HU_2908,Lócs,103,78,0,0,20,12,3,0,42,1,0,0,0,0
HU_1402,Lukácsháza,892,617,7,0,70,67,38,0,428,7,0,0,0,0
HU_0322,Magyarlak,638,447,10,0,43,50,8,0,330,6,0,0,0,0
HU_2728,Magyarnádalja,173,143,0,0,10,22,5,0,104,2,0,0,0,0
HU_1728,Magyarszecsõd,383,263,3,0,18,28,16,0,197,1,0,0,0,0
HU_2542,Magyarszombatfa,237,161,3,0,22,15,6,0,111,4,0,0,0,0
HU_2576,Meggyeskovácsi,578,319,8,0,50,60,10,0,188,3,0,0,0,0
HU_3087,Megyehíd,266,175,1,0,12,31,15,0,115,1,0,0,0,0
HU_1480,Mersevát,495,355,2,0,57,44,24,0,226,2,0,0,0,0
HU_3187,Mesterháza,131,93,1,0,29,11,3,0,48,1,0,0,0,0
HU_1572,Mesteri,212,120,3,0,38,11,8,0,60,0,0,0,0,0
HU_3283,Meszlen,187,151,1,0,26,10,13,0,100,1,0,0,0,0
HU_3059,Mikosszéplak,287,131,1,0,16,18,8,0,88,0,0,0,0,0
HU_0329,Molnaszecsõd,352,252,2,0,12,37,8,0,193,0,0,0,0,0
HU_0928,Nagygeresd,255,167,2,0,49,20,5,0,89,2,0,0,0,0
HU_3292,Nagykölked,117,72,0,0,21,14,5,0,29,3,0,0,0,0
HU_1506,Nagymizdó,109,87,1,0,6,8,2,0,70,0,0,0,0,0
HU_2986,Nagyrákos,252,177,0,0,26,17,12,0,118,4,0,0,0,0
HU_2614,Nagysimonyi,816,521,3,0,50,133,38,0,285,12,0,0,0,0
HU_2483,Nagytilaj,116,64,1,0,5,4,3,0,51,0,0,0,0,0
HU_0204,Narda,440,335,4,0,21,20,6,0,281,3,0,0,0,0
HU_0671,Nádasd,1067,715,9,0,85,86,26,0,509,0,0,0,0,0
HU_1736,Nárai,1002,679,4,0,76,89,31,0,471,8,0,0,0,0
HU_2450,Nemesbõd,538,347,5,0,40,38,18,0,238,8,0,0,0,0
HU_2332,Nemescsó,256,177,5,0,14,14,14,0,129,1,0,0,0,0
HU_0367,Nemeskeresztúr,256,162,3,0,21,17,5,0,114,2,0,0,0,0
HU_0283,Nemeskocs,280,207,3,0,35,22,8,0,138,1,0,0,0,0
HU_2405,Nemeskolta,304,179,1,0,42,20,10,0,98,8,0,0,0,0
HU_2624,Nemesládony,112,66,0,0,23,8,2,0,32,1,0,0,0,0
HU_3155,Nemesmedves,17,10,0,0,0,3,0,0,7,0,0,0,0,0
HU_0967,Nemesrempehollós,237,133,2,0,19,14,4,0,90,4,0,0,0,0
HU_1084,Nick,453,315,2,0,44,26,7,0,233,3,0,0,0,0
HU_2231,Nyõgér,268,204,0,0,25,18,8,0,152,1,0,0,0,0
HU_1974,Olaszfa,368,203,6,0,17,27,4,0,148,1,0,0,0,0
HU_1709,Orfalu,58,38,0,0,1,6,4,0,27,0,0,0,0,0
HU_3262,Ostffyasszonyfa,699,404,7,0,49,58,21,0,265,4,0,0,0,0
HU_0766,Oszkó,557,340,4,0,36,57,8,0,233,2,0,0,0,0
HU_2204,Ólmod,89,68,3,0,2,7,6,0,50,0,0,0,0,0
HU_1204,Ölbõ,616,346,5,0,59,70,14,0,195,3,0,0,0,0
HU_1345,Õrimagyarósd,198,141,1,0,16,19,2,0,103,0,0,0,0,0
HU_1063,Õriszentpéter,986,697,3,0,114,82,38,0,447,13,0,0,0,0
HU_2310,Pankasz,377,256,2,0,49,29,7,0,167,2,0,0,0,0
HU_0716,Pácsony,228,152,1,0,14,22,8,0,105,2,0,0,0,0
HU_1406,Pápoc,301,220,3,0,10,10,7,0,189,1,0,0,0,0
HU_1498,Pecöl,670,406,5,0,41,62,23,0,270,5,0,0,0,0
HU_1368,Perenye,574,415,1,0,51,32,18,0,305,8,0,0,0,0
HU_0888,Peresznye,454,323,4,0,15,26,12,0,264,2,0,0,0,0
HU_1157,Petõmihályfa,195,127,1,0,5,21,6,0,93,1,0,0,0,0
HU_0624,Pinkamindszent,130,87,2,0,7,21,5,0,52,0,0,0,0,0
HU_2036,Pornóapáti,314,235,1,0,19,19,11,0,180,5,0,0,0,0
HU_2989,Porpác,128,77,0,0,14,15,1,0,45,2,0,0,0,0
HU_1567,Pósfa,249,200,2,0,29,13,15,0,138,3,0,0,0,0
HU_1031,Pusztacsó,134,100,2,0,11,8,4,0,74,1,0,0,0,0
HU_0727,Püspökmolnári,746,506,4,0,36,35,16,0,408,7,0,0,0,0
HU_2673,Rábagyarmat,661,466,7,0,29,14,6,0,408,2,0,0,0,0
HU_0319,Rábahídvég,837,490,1,0,68,39,13,0,363,6,0,0,0,0
HU_2607,Rábapaty,1370,821,7,0,148,93,42,0,527,4,0,0,0,0
HU_1799,Rábatöttös,195,151,6,0,17,21,3,0,102,2,0,0,0,0
HU_0755,Rádóckölked,231,162,1,0,17,30,7,0,101,6,0,0,0,0
HU_2386,Rátót,210,137,0,0,12,17,4,0,103,1,0,0,0,0
HU_3088,Répcelak,2298,1616,3,0,305,173,98,0,1007,30,0,0,0,0
HU_2862,Répceszentgyörgy,95,79,0,0,18,5,6,0,50,0,0,0,0,0
HU_2680,Rönök,362,209,3,0,15,47,6,0,135,3,0,0,0,0
HU_1059,Rum,907,528,5,0,87,76,20,0,337,3,0,0,0,0
HU_1057,Sajtoskál,233,171,0,0,12,16,4,0,139,0,0,0,0,0
HU_1888,Salköveskút,393,270,0,0,26,30,16,0,191,7,0,0,0,0
HU_0978,Sárfimizdó,86,66,3,0,5,12,0,0,44,2,0,0,0,0
HU_2130,Sárvár,12553,8121,76,0,1702,1160,514,0,4571,98,0,0,0,0
HU_1027,Sé,1073,723,7,0,95,98,59,0,441,23,0,0,0,0
HU_2676,Simaság,478,329,0,0,41,33,7,0,246,2,0,0,0,0
HU_3074,Sitke,565,374,2,0,37,46,20,0,260,9,0,0,0,0
HU_0717,Sorkifalud,528,326,0,0,45,36,20,0,217,8,0,0,0,0
HU_2796,Sorkikápolna,218,144,3,0,18,21,7,0,92,3,0,0,0,0
HU_2969,Sorokpolány,684,420,10,0,41,79,25,0,249,16,0,0,0,0
HU_2298,Sótony,532,347,3,0,20,53,15,0,252,4,0,0,0,0
HU_2480,Söpte,693,475,1,0,109,60,36,0,248,21,0,0,0,0
HU_1650,Szaknyér,48,37,0,0,1,7,0,0,29,0,0,0,0,0
HU_2093,Szakonyfalu,291,194,2,0,19,16,5,0,149,3,0,0,0,0
HU_1022,Szalafõ,183,134,1,0,22,14,6,0,89,2,0,0,0,0
HU_1772,Szarvaskend,186,144,3,0,1,22,0,0,116,2,0,0,0,0
HU_0244,Szatta,76,64,0,0,6,13,4,0,41,0,0,0,0,0
HU_3317,Szeleste,560,361,1,0,29,62,14,0,236,19,0,0,0,0
HU_2799,Szemenye,251,154,0,0,18,16,8,0,111,1,0,0,0,0
HU_3158,Szentgotthárd,6796,4446,35,0,705,466,288,0,2888,64,0,0,0,0
HU_2125,Szentpéterfa,840,692,4,0,27,36,30,0,563,32,0,0,0,0
HU_2779,Szergény,316,202,3,0,33,12,14,0,137,3,0,0,0,0
HU_0300,Szombathely,64256,43387,272,0,9645,4416,3786,0,24171,1097,0,0,0,0
HU_1952,Szõce,303,215,0,0,8,28,2,0,177,0,0,0,0,0
HU_1621,Tanakajd,594,448,3,0,69,53,37,0,281,5,0,0,0,0
HU_3204,Táplánszentkereszt,2076,1401,13,0,203,161,99,0,897,28,0,0,0,0
HU_2956,Telekes,408,221,3,0,28,44,5,0,141,0,0,0,0,0
HU_0922,Tokorcs,284,171,2,0,26,24,17,0,100,2,0,0,0,0
HU_1233,Tompaládony,279,191,0,0,19,25,5,0,141,1,0,0,0,0
HU_3408,Tormásliget,274,142,1,0,16,9,2,0,112,2,0,0,0,0
HU_2987,Torony,1475,866,9,0,92,87,59,0,603,16,0,0,0,0
HU_0516,Tömörd,216,146,0,0,14,29,0,0,103,0,0,0,0,0
HU_2153,Uraiújfalu,753,428,6,0,106,60,17,0,235,4,0,0,0,0
HU_0288,Vasalja,278,208,2,0,10,25,7,0,158,6,0,0,0,0
HU_2039,Vasasszonyfa,307,229,2,0,19,32,10,0,158,8,0,0,0,0
HU_1533,Vasegerszeg,332,231,1,0,24,43,6,0,157,0,0,0,0,0
HU_2034,Vashosszúfalu,345,262,5,0,67,28,6,0,154,2,0,0,0,0
HU_3070,Vaskeresztes,287,196,5,0,9,28,5,0,148,1,0,0,0,0
HU_2598,Vassurány,696,438,3,0,52,42,27,0,301,13,0,0,0,0
HU_1163,Vasszentmihály,300,207,1,0,23,29,8,0,140,6,0,0,0,0
HU_2937,Vasszécseny,1134,748,8,0,150,114,46,0,408,22,0,0,0,0
HU_1210,Vasszilvágy,336,217,0,0,33,36,16,0,127,5,0,0,0,0
HU_0469,Vasvár,3739,2483,20,0,324,390,123,0,1585,41,0,0,0,0
HU_3105,Vámoscsalád,288,202,1,0,22,22,9,0,141,7,0,0,0,0
