gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-MDF,MSZP,Centrum,MIÉP,Ind.,FKGP,MSZDP-MSZP,MSZP-SZDSZ
HU_0418,Perõcsény,349,285,3,0,0,218,64,0,0,0,0,0,0
HU_0405,Pécel,9833,7246,35,0,0,3724,3487,0,0,0,0,0,0
HU_2184,Péteri,1463,1061,7,0,0,500,554,0,0,0,0,0,0
HU_0982,Pilis,8222,5123,36,0,0,2586,2501,0,0,0,0,0,0
HU_2960,Pilisborosjenõ,2371,1869,9,0,0,893,967,0,0,0,0,0,0
HU_0714,Piliscsaba,4371,3455,16,0,0,1658,1781,0,0,0,0,0,0
HU_3414,Pilisjászfalu,766,511,2,0,0,244,265,0,0,0,0,0,0
HU_0529,Pilisszántó,1698,1322,5,0,0,657,660,0,0,0,0,0,0
HU_1139,Pilisszentiván,3250,2575,7,0,0,1500,1068,0,0,0,0,0,0
HU_1873,Pilisszentkereszt,1659,1301,14,0,0,706,581,0,0,0,0,0,0
HU_0845,Pilisszentlászló,731,555,4,0,0,379,172,0,0,0,0,0,0
HU_1434,Pilisvörösvár,10182,7873,45,0,0,4695,3133,0,0,0,0,0,0
HU_0637,Pomáz,11208,8694,42,0,0,4383,4269,0,0,0,0,0,0
HU_0490,Pócsmegyer,961,770,2,0,0,459,309,0,0,0,0,0,0
HU_2308,Pusztavacs,1179,777,5,0,0,397,375,0,0,0,0,0,0
HU_1558,Pusztazámor,716,538,1,0,0,262,275,0,0,0,0,0,0
HU_2138,Püspökhatvan,1212,952,3,0,0,698,251,0,0,0,0,0,0
HU_0430,Püspökszilágy,610,432,6,0,0,264,162,0,0,0,0,0,0
HU_1726,Ráckeve,6927,5162,49,0,0,3047,2066,0,0,0,0,0,0
HU_0237,Rád,1283,994,2,0,0,723,269,0,0,0,0,0,0
HU_0738,Solymár,6939,5805,21,0,0,3457,2327,0,0,0,0,0,0
HU_0684,Sóskút,2231,1732,6,0,0,892,834,0,0,0,0,0,0
HU_2171,Sülysáp,5955,4309,42,0,0,2441,1826,0,0,0,0,0,0
HU_2145,Szada,2469,1872,9,0,0,1013,850,0,0,0,0,0,0
HU_1731,Százhalombatta,13259,10377,42,0,0,3835,6500,0,0,0,0,0,0
HU_1544,Szentendre,18134,14575,85,0,0,7632,6858,0,0,0,0,0,0
HU_0754,Szentlõrinckáta,1541,987,11,0,0,491,485,0,0,0,0,0,0
HU_2865,Szentmártonkáta,3631,2408,23,0,0,1224,1161,0,0,0,0,0,0
HU_2625,Szigetbecse,1054,823,7,0,0,477,339,0,0,0,0,0,0
HU_0787,Szigetcsép,1885,1396,3,0,0,572,821,0,0,0,0,0,0
HU_1327,Szigethalom,10249,6964,44,0,4296,2624,0,0,0,0,0,0,0
HU_2621,Szigetmonostor,1403,1109,8,0,0,650,451,0,0,0,0,0,0
HU_1518,Szigetszentmárton,1545,1170,7,0,0,473,690,0,0,0,0,0,0
HU_2895,Szigetszentmiklós,19901,14483,74,0,8441,5968,0,0,0,0,0,0,0
HU_2211,Szigetújfalu,1719,1318,2,0,0,525,791,0,0,0,0,0,0
HU_2491,Szob,2215,1707,10,0,0,871,826,0,0,0,0,0,0
HU_0694,Szokolya,1368,979,4,0,0,575,400,0,0,0,0,0,0
HU_1269,Szõd,3458,2362,11,0,0,1333,1018,0,0,0,0,0,0
HU_2886,Szõdliget,3150,2437,16,0,0,1175,1246,0,0,0,0,0,0
HU_3196,Tahitótfalu,3559,2777,15,0,0,1830,932,0,0,0,0,0,0
HU_3072,Taksony,4624,3308,20,0,1734,1554,0,0,0,0,0,0,0
HU_2738,Tatárszentgyörgy,1338,860,2,0,0,585,273,0,0,0,0,0,0
HU_0833,Táborfalva,2567,1649,11,0,0,789,849,0,0,0,0,0,0
HU_1501,Tápióbicske,2593,1799,17,0,0,989,793,0,0,0,0,0,0
HU_1730,Tápiógyörgye,2747,1846,22,0,0,993,831,0,0,0,0,0,0
HU_0940,Tápióság,2083,1450,9,0,0,727,714,0,0,0,0,0,0
HU_3179,Tápiószecsõ,4865,3320,29,0,0,1511,1780,0,0,0,0,0,0
HU_1414,Tápiószele,4508,2888,24,0,0,1267,1597,0,0,0,0,0,0
HU_1457,Tápiószentmárton,4341,3112,25,0,0,2290,797,0,0,0,0,0,0
HU_0276,Tápiószõlõs,2336,1538,12,0,0,897,629,0,0,0,0,0,0
HU_0415,Tárnok,5876,4431,27,0,0,2212,2192,0,0,0,0,0,0
HU_0828,Telki,1305,1149,2,0,0,617,530,0,0,0,0,0,0
HU_1924,Tésa,98,85,2,0,0,52,31,0,0,0,0,0,0
HU_0710,Tinnye,1030,791,8,0,0,363,420,0,0,0,0,0,0
HU_2146,Tóalmás,2608,1669,24,0,0,782,863,0,0,0,0,0,0
HU_2452,Tök,1012,793,0,0,0,531,262,0,0,0,0,0,0
HU_2982,Tököl,6734,4929,24,0,2471,2434,0,0,0,0,0,0,0
HU_0685,Törökbálint,8924,6892,40,0,0,3319,3533,0,0,0,0,0,0
HU_2200,Törtel,3496,2245,19,0,0,1324,902,0,0,0,0,0,0
HU_0959,Tura,6313,4399,29,0,0,2469,1901,0,0,0,0,0,0
HU_0629,Újhartyán,2231,1704,14,0,0,1192,498,0,0,0,0,0,0
HU_1968,Újlengyel,1366,1020,5,0,0,677,338,0,0,0,0,0,0
HU_1780,Újszilvás,2059,1419,3,0,0,896,520,0,0,0,0,0,0
HU_2864,Úri,1989,1520,9,0,0,895,616,0,0,0,0,0,0
HU_1289,Üllõ,7780,5392,40,0,0,2353,2999,0,0,0,0,0,0
HU_1193,Üröm,3537,2818,14,0,0,1372,1432,0,0,0,0,0,0
HU_1759,Valkó,1730,1161,14,0,0,629,518,0,0,0,0,0,0
HU_2258,Vasad,1230,823,3,0,0,495,325,0,0,0,0,0,0
HU_2493,Vác,27486,21500,135,0,0,10941,10424,0,0,0,0,0,0
HU_0591,Vácduka,718,568,2,0,0,362,204,0,0,0,0,0,0
HU_3033,Vácegres,612,433,8,0,0,278,147,0,0,0,0,0,0
HU_1988,Váchartyán,1330,1009,8,0,0,585,416,0,0,0,0,0,0
HU_0569,Váckisújfalu,355,274,2,0,0,159,113,0,0,0,0,0,0
HU_1766,Vácrátót,1273,919,4,0,0,550,365,0,0,0,0,0,0
HU_0910,Vácszentlászló,1587,1168,17,0,0,736,415,0,0,0,0,0,0
HU_1073,Vámosmikola,1290,941,4,0,0,599,338,0,0,0,0,0,0
HU_2681,Vecsés,14883,11048,67,0,0,5066,5915,0,0,0,0,0,0
HU_1834,Veresegyház,8147,6294,20,0,0,3251,3023,0,0,0,0,0,0
HU_3372,Verõce,2404,1858,5,0,0,1155,698,0,0,0,0,0,0
HU_2248,Verseg,1152,753,10,0,0,392,351,0,0,0,0,0,0
HU_2841,Visegrád,1391,1163,10,0,0,673,480,0,0,0,0,0,0
HU_1496,Zebegény,993,817,7,0,0,498,312,0,0,0,0,0,0
HU_2503,Zsámbék,3469,2741,14,0,0,1626,1101,0,0,0,0,0,0
HU_2203,Zsámbok,1889,1332,9,0,0,736,587,0,0,0,0,0,0
HU_3418,Alsóbogát,218,162,2,0,0,81,79,0,0,0,0,0,0
HU_2871,Andocs,933,632,7,0,0,317,308,0,0,0,0,0,0
HU_0608,Ádánd,1793,1114,8,0,0,608,498,0,0,0,0,0,0
HU_3047,Babócsa,1429,1010,6,0,0,539,465,0,0,0,0,0,0
HU_1439,Bakháza,171,112,0,0,0,69,43,0,0,0,0,0,0
HU_2737,Balatonberény,954,763,8,0,0,362,393,0,0,0,0,0,0
HU_3385,Balatonboglár,5012,3946,17,0,0,2041,1888,0,0,0,0,0,0
HU_1946,Balatonendréd,1115,809,4,0,0,603,202,0,0,0,0,0,0
HU_2072,Balatonfenyves,1694,1300,2,0,0,758,540,0,0,0,0,0,0
HU_0711,Balatonföldvár,1886,1479,7,0,0,693,779,0,0,0,0,0,0
HU_0737,Balatonkeresztúr,1373,1077,6,0,0,696,375,0,0,0,0,0,0
HU_3386,Balatonlelle,4210,3241,9,0,0,1848,1384,0,0,0,0,0,0
HU_1456,Balatonmáriafürdõ,558,418,0,0,0,220,198,0,0,0,0,0,0
HU_1191,Balatonõszöd,432,354,1,0,0,218,135,0,0,0,0,0,0
HU_1660,Balatonszabadi,2312,1703,6,0,0,992,705,0,0,0,0,0,0
HU_2490,Balatonszárszó,1790,1422,7,0,0,836,579,0,0,0,0,0,0
HU_2282,Balatonszemes,1451,1157,6,0,0,701,450,0,0,0,0,0,0
HU_2132,Balatonszentgyörgy,1329,1026,10,0,0,428,588,0,0,0,0,0,0
HU_1647,Balatonújlak,488,376,5,0,0,254,117,0,0,0,0,0,0
HU_3279,Barcs,9480,7005,52,0,0,3280,3673,0,0,0,0,0,0
HU_3233,Baté,681,508,4,0,0,244,260,0,0,0,0,0,0
HU_2831,Bábonymegyer,707,487,3,0,0,249,235,0,0,0,0,0,0
HU_2445,Bálványos,468,283,1,0,0,153,129,0,0,0,0,0,0
HU_0373,Bárdudvarnok,957,657,6,0,0,336,315,0,0,0,0,0,0
HU_2071,Bedegkér,433,253,3,0,0,110,140,0,0,0,0,0,0
HU_1712,Beleg,477,361,1,0,0,225,135,0,0,0,0,0,0
HU_3011,Berzence,2040,1457,7,0,0,957,493,0,0,0,0,0,0
HU_0691,Bélavár,364,245,2,0,0,155,88,0,0,0,0,0,0
HU_1050,Bodrog,365,273,1,0,0,123,149,0,0,0,0,0,0
HU_1399,Bolhás,404,269,1,0,0,122,146,0,0,0,0,0,0
HU_1812,Bolhó,667,437,4,0,0,264,169,0,0,0,0,0,0
HU_2267,Bonnya,240,186,0,0,0,88,98,0,0,0,0,0,0
HU_2653,Böhönye,1964,1325,14,0,0,703,608,0,0,0,0,0,0
HU_2627,Bõszénfa,444,332,3,0,0,176,153,0,0,0,0,0,0
HU_1735,Buzsák,1211,912,1,0,0,414,497,0,0,0,0,0,0
HU_0870,Büssü,330,222,3,0,0,120,99,0,0,0,0,0,0
HU_0379,Csákány,230,145,1,0,0,110,34,0,0,0,0,0,0
HU_2568,Cserénfa,210,154,2,0,0,75,77,0,0,0,0,0,0
HU_0597,Csokonyavisonta,1277,935,10,0,0,535,390,0,0,0,0,0,0
HU_0804,Csoma,407,306,1,0,0,145,160,0,0,0,0,0,0
HU_0247,Csombárd,229,169,1,0,0,71,97,0,0,0,0,0,0
HU_2431,Csököly,822,561,5,0,0,424,132,0,0,0,0,0,0
HU_2727,Csömend,265,209,3,0,0,132,74,0,0,0,0,0,0
HU_2131,Csurgó,4501,3496,9,0,0,1919,1568,0,0,0,0,0,0
HU_1060,Csurgónagymarton,159,130,1,0,0,104,25,0,0,0,0,0,0
HU_3135,Darány,777,543,3,0,0,327,213,0,0,0,0,0,0
HU_1361,Drávagárdony,116,92,5,0,0,55,32,0,0,0,0,0,0
HU_1588,Drávatamási,211,160,1,0,0,117,42,0,0,0,0,0,0
HU_1086,Ecseny,243,184,3,0,0,119,62,0,0,0,0,0,0
HU_0348,Edde,176,142,0,0,0,76,66,0,0,0,0,0,0
HU_1398,Felsõmocsolád,437,285,5,0,0,147,133,0,0,0,0,0,0
HU_3164,Fiad,142,102,2,0,0,15,85,0,0,0,0,0,0
HU_2202,Fonó,298,220,0,0,0,95,125,0,0,0,0,0,0
HU_1463,Fonyód,4402,3334,11,0,0,1765,1558,0,0,0,0,0,0
HU_2270,Fõnyed,81,51,1,0,0,38,12,0,0,0,0,0,0
HU_2826,Gadács,114,97,1,0,0,68,28,0,0,0,0,0,0
HU_2622,Gadány,276,176,1,0,0,130,45,0,0,0,0,0,0
HU_0645,Gamás,709,470,3,0,0,257,210,0,0,0,0,0,0
HU_0658,Gálosfa,253,187,0,0,0,141,46,0,0,0,0,0,0
HU_0917,Gige,242,161,2,0,0,112,47,0,0,0,0,0,0
HU_3057,Gölle,927,724,1,0,0,326,397,0,0,0,0,0,0
HU_1459,Görgeteg,892,593,7,0,0,400,186,0,0,0,0,0,0
HU_3096,Gyékényes,892,649,1,0,0,419,229,0,0,0,0,0,0
HU_2390,Gyugy,221,166,1,0,0,84,81,0,0,0,0,0,0
HU_2583,Hajmás,167,113,0,0,0,83,30,0,0,0,0,0,0
HU_1863,Hács,344,222,4,0,0,135,83,0,0,0,0,0,0
HU_0883,Háromfa,665,461,7,0,0,262,192,0,0,0,0,0,0
HU_1672,Hedrehely,410,281,2,0,0,169,110,0,0,0,0,0,0
HU_0994,Hencse,308,220,0,0,0,133,87,0,0,0,0,0,0
HU_2484,Heresznye,239,165,1,0,0,63,101,0,0,0,0,0,0
HU_0992,Hetes,886,656,2,0,0,360,294,0,0,0,0,0,0
HU_0621,Hollád,241,166,5,0,0,117,44,0,0,0,0,0,0
HU_1915,Homokszentgyörgy,967,581,6,0,0,257,318,0,0,0,0,0,0
HU_3077,Hosszúvíz,53,46,0,0,0,17,29,0,0,0,0,0,0
HU_1119,Igal,1058,747,5,0,0,379,363,0,0,0,0,0,0
HU_1961,Iharos,418,294,2,0,0,162,130,0,0,0,0,0,0
HU_2778,Iharosberény,1024,708,10,0,0,394,304,0,0,0,0,0,0
HU_2630,Inke,958,640,7,0,0,475,158,0,0,0,0,0,0
HU_2133,Istvándi,430,307,3,0,0,199,105,0,0,0,0,0,0
HU_1592,Jákó,541,368,6,0,0,198,164,0,0,0,0,0,0
HU_1727,Juta,925,710,1,0,0,405,304,0,0,0,0,0,0
HU_2645,Kadarkút,2109,1424,9,0,0,839,576,0,0,0,0,0,0
HU_3339,Kapoly,588,394,5,0,0,241,148,0,0,0,0,0,0
HU_0909,Kaposfõ,1403,1045,1,0,0,627,417,0,0,0,0,0,0
HU_2881,Kaposgyarmat,99,84,0,0,0,55,29,0,0,0,0,0,0
HU_2586,Kaposhomok,323,237,2,0,0,106,129,0,0,0,0,0,0
HU_1266,Kaposkeresztúr,274,163,0,0,0,96,67,0,0,0,0,0,0
HU_1822,Kaposmérõ,2032,1519,11,0,0,813,695,0,0,0,0,0,0
HU_0642,Kaposszerdahely,792,527,2,0,0,282,243,0,0,0,0,0,0
HU_1573,Kaposújlak,546,407,1,0,0,221,185,0,0,0,0,0,0
HU_2047,Kaposvár,55313,42618,174,0,0,19942,22502,0,0,0,0,0,0
HU_0526,Karád,1429,1057,14,0,0,706,337,0,0,0,0,0,0
HU_0841,Kastélyosdombó,215,157,3,0,0,94,60,0,0,0,0,0,0
HU_3419,Kaszó,123,82,0,0,0,42,40,0,0,0,0,0,0
HU_2688,Kazsok,259,175,3,0,0,101,71,0,0,0,0,0,0
HU_0610,Kálmáncsa,579,365,10,0,0,212,143,0,0,0,0,0,0
HU_0527,Kánya,386,281,3,0,0,165,113,0,0,0,0,0,0
HU_0535,Kára,61,50,0,0,0,29,21,0,0,0,0,0,0
HU_1744,Kelevíz,260,192,4,0,0,105,83,0,0,0,0,0,0
HU_1438,Kercseliget,342,220,1,0,0,141,78,0,0,0,0,0,0
HU_0459,Kereki,454,314,2,0,0,165,147,0,0,0,0,0,0
HU_1117,Kéthely,1791,1370,3,0,0,844,523,0,0,0,0,0,0
HU_1905,Kisasszond,137,118,2,0,0,73,43,0,0,0,0,0,0
HU_2438,Kisbajom,337,270,7,0,0,161,102,0,0,0,0,0,0
HU_2449,Kisbárapáti,434,279,1,0,0,99,179,0,0,0,0,0,0
HU_3082,Kisberény,129,85,3,0,0,48,34,0,0,0,0,0,0
HU_0482,Kisgyalán,208,152,1,0,0,77,74,0,0,0,0,0,0
HU_1378,Kiskorpád,728,469,6,0,0,297,166,0,0,0,0,0,0
HU_0985,Komlósd,173,132,1,0,0,77,54,0,0,0,0,0,0
HU_1814,Kötcse,445,308,0,0,0,197,111,0,0,0,0,0,0
HU_1374,Kõkút,454,209,7,0,0,109,93,0,0,0,0,0,0
HU_1551,Kõröshegy,1398,976,5,0,0,511,460,0,0,0,0,0,0
HU_2885,Kutas,1189,819,5,0,0,471,343,0,0,0,0,0,0
HU_1625,Lad,569,363,7,0,0,206,150,0,0,0,0,0,0
HU_1104,Lakócsa,462,292,6,0,0,149,137,0,0,0,0,0,0
HU_2829,Lábod,1746,1161,11,0,0,593,557,0,0,0,0,0,0
HU_1486,Látrány,1103,803,4,0,0,444,355,0,0,0,0,0,0
HU_2667,Lengyeltóti,2600,1865,8,0,0,1006,851,0,0,0,0,0,0
HU_3235,Libickozma,41,30,0,0,0,21,9,0,0,0,0,0,0
HU_1001,Lulla,192,175,3,0,0,106,66,0,0,0,0,0,0
HU_1042,Magyaratád,809,608,1,0,0,350,257,0,0,0,0,0,0
HU_2537,Magyaregres,476,334,0,0,0,170,164,0,0,0,0,0,0
HU_1850,Marcali,10148,7654,29,0,0,3309,4316,0,0,0,0,0,0
HU_2363,Mernye,1284,1009,8,0,0,448,553,0,0,0,0,0,0
HU_1610,Mesztegnyõ,1130,854,11,0,0,470,373,0,0,0,0,0,0
HU_3085,Mezõcsokonya,930,620,5,0,0,349,266,0,0,0,0,0,0
HU_2090,Mike,533,327,2,0,0,175,150,0,0,0,0,0,0
HU_3337,Miklósi,226,192,5,0,0,154,33,0,0,0,0,0,0
HU_3134,Mosdós,850,602,3,0,0,326,273,0,0,0,0,0,0
HU_1794,Nagyatád,9961,7437,66,0,0,3111,4260,0,0,0,0,0,0
HU_2165,Nagybajom,2596,1767,17,0,0,994,756,0,0,0,0,0,0
HU_2906,Nagyberény,1142,759,4,0,0,460,295,0,0,0,0,0,0
HU_2144,Nagyberki,1227,952,2,0,0,477,473,0,0,0,0,0,0
HU_2059,Nagycsepely,332,245,3,0,0,131,111,0,0,0,0,0,0
HU_3280,Nagykorpád,473,340,6,0,0,236,98,0,0,0,0,0,0
HU_2552,Nagyszakácsi,432,301,2,0,0,175,124,0,0,0,0,0,0
HU_1590,Nágocs,529,366,2,0,0,197,167,0,0,0,0,0,0
HU_0791,Nemesdéd,572,403,3,0,0,285,115,0,0,0,0,0,0
HU_2551,Nemeskisfalud,54,41,2,0,0,25,14,0,0,0,0,0,0
HU_1756,Nemesvid,668,472,7,0,0,280,185,0,0,0,0,0,0
HU_1095,Nikla,551,379,8,0,0,270,101,0,0,0,0,0,0
HU_0320,Nyim,261,178,0,0,0,70,108,0,0,0,0,0,0
HU_2453,Orci,432,339,1,0,0,158,180,0,0,0,0,0,0
HU_1682,Ordacsehi,675,490,2,0,0,282,206,0,0,0,0,0,0
HU_1977,Osztopán,666,459,5,0,0,247,207,0,0,0,0,0,0
HU_0705,Öreglak,1294,870,3,0,0,438,429,0,0,0,0,0,0
HU_3211,Ötvöskónyi,675,514,3,0,0,299,212,0,0,0,0,0,0
HU_1401,Õrtilos,508,375,2,0,0,272,101,0,0,0,0,0,0
HU_2639,Pamuk,204,120,0,0,0,47,73,0,0,0,0,0,0
HU_0614,Patalom,323,213,2,0,0,117,94,0,0,0,0,0,0
HU_1216,Patca,57,39,0,0,0,25,14,0,0,0,0,0,0
HU_1559,Patosfa,243,183,6,0,0,103,74,0,0,0,0,0,0
HU_3404,Pálmajor,185,129,5,0,0,114,10,0,0,0,0,0,0
HU_2919,Péterhida,169,129,2,0,0,75,52,0,0,0,0,0,0
HU_2755,Pogányszentpéter,370,242,2,0,0,106,134,0,0,0,0,0,0
HU_1379,Polány,192,122,1,0,0,77,44,0,0,0,0,0,0
HU_1182,Porrog,192,164,2,0,0,114,48,0,0,0,0,0,0
HU_1393,Porrogszentkirály,271,221,1,0,0,182,38,0,0,0,0,0,0
HU_2851,Porrogszentpál,87,78,0,0,0,57,21,0,0,0,0,0,0
HU_2836,Potony,232,167,3,0,0,108,56,0,0,0,0,0,0
HU_1902,Pusztakovácsi,660,485,3,0,0,265,217,0,0,0,0,0,0
HU_2331,Pusztaszemes,336,254,1,0,0,134,119,0,0,0,0,0,0
HU_3086,Ráksi,403,300,1,0,0,143,156,0,0,0,0,0,0
HU_0507,Rinyabesenyõ,157,100,1,0,0,78,21,0,0,0,0,0,0
HU_3267,Rinyakovácsi,134,102,0,0,0,85,17,0,0,0,0,0,0
HU_2675,Rinyaszentkirály,325,216,7,0,0,81,128,0,0,0,0,0,0
HU_2062,Rinyaújlak,262,201,2,0,0,86,113,0,0,0,0,0,0
HU_2032,Rinyaújnép,51,43,2,0,0,12,29,0,0,0,0,0,0
HU_1494,Ságvár,1404,980,4,0,0,557,419,0,0,0,0,0,0
HU_3112,Sántos,498,383,2,0,0,155,226,0,0,0,0,0,0
HU_0205,Sávoly,459,324,1,0,0,196,127,0,0,0,0,0,0
HU_2736,Segesd,2100,1162,17,0,0,589,556,0,0,0,0,0,0
HU_3213,Sérsekszõlõs,136,106,1,0,0,58,47,0,0,0,0,0,0
HU_3278,Simonfa,313,218,0,0,0,113,105,0,0,0,0,0,0
HU_1763,Siófok,19323,14521,46,0,0,7664,6811,0,0,0,0,0,0
HU_2309,Siójut,439,313,2,0,0,178,133,0,0,0,0,0,0
HU_0412,Som,531,380,5,0,0,207,168,0,0,0,0,0,0
HU_1382,Somodor,346,239,4,0,0,90,145,0,0,0,0,0,0
HU_3058,Somogyacsa,207,144,5,0,0,95,44,0,0,0,0,0,0
HU_0550,Somogyaracs,150,109,1,0,0,65,43,0,0,0,0,0,0
HU_3121,Somogyaszaló,612,495,1,0,0,233,261,0,0,0,0,0,0
HU_3247,Somogybabod,430,322,0,0,0,167,155,0,0,0,0,0,0
HU_2504,Somogybükkösd,103,72,0,0,0,62,10,0,0,0,0,0,0
HU_1148,Somogycsicsó,170,131,1,0,0,89,41,0,0,0,0,0,0
HU_1598,Somogydöröcske,169,120,0,0,0,50,70,0,0,0,0,0,0
HU_2005,Somogyegres,197,151,0,0,0,68,83,0,0,0,0,0,0
HU_1807,Somogyfajsz,387,301,6,0,0,214,81,0,0,0,0,0,0
HU_2033,Somogygeszti,424,257,2,0,0,142,113,0,0,0,0,0,0
HU_2896,Somogyjád,1316,965,9,0,0,483,473,0,0,0,0,0,0
HU_1287,Somogymeggyes,468,321,3,0,0,186,132,0,0,0,0,0,0
HU_1562,Somogysámson,560,421,4,0,0,329,88,0,0,0,0,0,0
HU_2872,Somogysárd,1114,750,6,0,0,361,383,0,0,0,0,0,0
HU_2753,Somogysimonyi,74,64,0,0,0,35,29,0,0,0,0,0,0
HU_0660,Somogyszentpál,609,365,7,0,0,199,159,0,0,0,0,0,0
HU_0341,Somogyszil,657,479,6,0,0,290,183,0,0,0,0,0,0
HU_1854,Somogyszob,1441,1053,14,0,0,550,489,0,0,0,0,0,0
HU_3260,Somogytúr,348,276,1,0,0,176,99,0,0,0,0,0,0
HU_0485,Somogyudvarhely,982,751,6,0,0,572,173,0,0,0,0,0,0
HU_2185,Somogyvámos,611,401,1,0,0,199,201,0,0,0,0,0,0
HU_1944,Somogyvár,1409,1001,4,0,0,572,425,0,0,0,0,0,0
HU_0483,Somogyzsitfa,510,367,3,0,0,204,160,0,0,0,0,0,0
HU_1485,Szabadi,280,219,0,0,0,145,74,0,0,0,0,0,0
HU_2857,Szabás,466,319,3,0,0,201,115,0,0,0,0,0,0
HU_3423,Szántód,318,254,1,0,0,152,101,0,0,0,0,0,0
HU_1860,Szegerdõ,192,118,2,0,0,64,52,0,0,0,0,0,0
HU_1510,Szenna,551,418,7,0,0,243,168,0,0,0,0,0,0
HU_1150,Szenta,367,264,5,0,0,164,95,0,0,0,0,0,0
HU_2570,Szentbalázs,265,229,1,0,0,143,85,0,0,0,0,0,0
HU_3284,Szentborbás,115,87,0,0,0,54,33,0,0,0,0,0,0
HU_1297,Szentgáloskér,474,323,6,0,0,131,186,0,0,0,0,0,0
HU_3014,Szenyér,229,152,0,0,0,114,38,0,0,0,0,0,0
HU_3246,Szilvásszentmárton,162,109,1,0,0,50,58,0,0,0,0,0,0
HU_0519,Szorosad,104,86,2,0,0,45,39,0,0,0,0,0,0
HU_1519,Szólád,520,388,1,0,0,214,173,0,0,0,0,0,0
HU_0581,Szõkedencs,290,204,2,0,0,159,43,0,0,0,0,0,0
HU_1110,Szõlõsgyörök,952,685,7,0,0,448,230,0,0,0,0,0,0
HU_1098,Szulok,586,470,3,0,0,366,101,0,0,0,0,0,0
HU_0859,Tab,4000,2906,10,0,0,1490,1406,0,0,0,0,0,0
HU_2461,Tapsony,744,505,4,0,0,279,222,0,0,0,0,0,0
HU_1673,Tarany,983,636,10,0,0,369,257,0,0,0,0,0,0
HU_0493,Taszár,1569,1169,4,0,0,317,848,0,0,0,0,0,0
HU_1369,Táska,390,354,3,0,0,242,109,0,0,0,0,0,0
HU_2396,Teleki,168,109,5,0,0,54,50,0,0,0,0,0,0
HU_3241,Tengõd,447,313,2,0,0,143,168,0,0,0,0,0,0
HU_1784,Tikos,81,59,0,0,0,37,22,0,0,0,0,0,0
HU_1015,Torvaj,257,176,2,0,0,114,60,0,0,0,0,0,0
HU_1640,Tótújfalu,215,177,2,0,0,114,61,0,0,0,0,0,0
HU_2009,Törökkoppány,392,285,0,0,0,155,130,0,0,0,0,0,0
HU_0720,Újvárfalva,263,183,0,0,0,126,57,0,0,0,0,0,0
HU_0927,Varászló,155,123,0,0,0,66,57,0,0,0,0,0,0
HU_2678,Várda,471,378,4,0,0,203,171,0,0,0,0,0,0
HU_0818,Vése,673,528,6,0,0,295,227,0,0,0,0,0,0
HU_1901,Visnye,171,108,1,0,0,76,31,0,0,0,0,0,0
HU_0687,Visz,179,148,0,0,0,75,73,0,0,0,0,0,0
HU_2978,Vízvár,566,374,5,0,0,216,153,0,0,0,0,0,0
HU_0964,Vörs,385,260,0,0,0,193,67,0,0,0,0,0,0
HU_1146,Zala,227,158,2,0,0,113,43,0,0,0,0,0,0
HU_0600,Zamárdi,1967,1528,6,0,0,943,579,0,0,0,0,0,0
HU_1462,Zákány,1526,1104,6,0,0,676,422,0,0,0,0,0,0
HU_3305,Zics,342,225,4,0,0,134,87,0,0,0,0,0,0
HU_2761,Zimány,481,389,1,0,0,171,217,0,0,0,0,0,0
HU_2684,Zselickisfalud,246,203,1,0,0,91,111,0,0,0,0,0,0
HU_2411,Zselickislak,274,189,3,0,0,98,88,0,0,0,0,0,0
HU_1749,Zselicszentpál,319,244,2,0,0,104,138,0,0,0,0,0,0
HU_0877,Ajak,3069,2201,18,0,0,1425,0,0,0,0,0,758,0
HU_2997,Anarcs,1470,1044,6,0,0,542,0,0,0,0,0,496,0
HU_2030,Apagy,1847,1100,13,0,0,505,511,71,0,0,0,0,0
HU_0232,Baktalórántháza,2662,2272,11,0,0,1317,944,0,0,0,0,0,0
HU_2695,Balkány,5014,3257,46,0,0,1777,1230,204,0,0,0,0,0
HU_1596,Balsa,752,545,5,0,0,286,254,0,0,0,0,0,0
HU_0299,Bátorliget,623,442,3,0,0,274,165,0,0,0,0,0,0
HU_0747,Berkesz,663,441,2,0,0,169,270,0,0,0,0,0,0
HU_1363,Besenyõd,477,334,10,0,0,115,150,59,0,0,0,0,0
HU_2122,Beszterec,824,451,4,0,0,202,245,0,0,0,0,0,0
HU_0294,Biri,1116,764,12,0,0,298,362,92,0,0,0,0,0
HU_2223,Botpalád,452,350,7,0,0,181,0,0,0,0,0,162,0
HU_1129,Bököny,2454,1703,20,0,0,1401,252,30,0,0,0,0,0
HU_1970,Buj,1921,1205,6,0,0,689,510,0,0,0,0,0,0
HU_0968,Cégénydányád,555,426,7,0,0,193,0,0,0,0,0,226,0
HU_1292,Csaholc,362,311,1,0,0,229,0,0,0,0,0,81,0
HU_0971,Császló,282,240,12,0,0,118,0,0,0,0,0,110,0
HU_2610,Csegöld,540,479,9,0,0,333,0,0,0,0,0,137,0
HU_3064,Csenger,4088,2961,20,0,0,1486,0,0,0,0,0,1455,0
HU_2409,Csengersima,556,430,1,0,0,249,0,0,0,0,0,180,0
HU_2685,Csengerújfalu,677,528,10,0,0,335,0,0,0,0,0,183,0
