gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,EGYÜTT-PM,Jobbik,MSZP,LMP,DK,SMS,AH
HU_11767,Veszprém,47255,15926,53,0,8025,1451,1790,1981,942,1548,70,66
HU_21430,Veszprémfajsz,202,83,0,0,46,4,27,3,2,0,0,1
HU_19336,Veszprémgalsa,221,79,0,0,62,0,11,4,0,2,0,0
HU_09502,Vid,111,37,0,0,27,1,7,2,0,0,0,0
HU_09733,Vigántpetend,161,38,0,0,27,0,6,2,3,0,0,0
HU_15705,Vilonya,527,121,1,0,72,3,23,10,6,5,1,0
HU_24651,Vinár,197,60,0,0,36,0,10,5,1,8,0,0
HU_11703,Vöröstó,78,35,0,0,22,0,7,1,3,2,0,0
HU_29993,Zalaerdőd,238,48,0,0,20,2,16,6,1,1,1,1
HU_27207,Zalagyömörő,392,87,0,0,49,1,27,3,0,5,0,2
HU_12654,Zalahaláp,1059,172,0,0,87,3,38,22,8,13,0,1
HU_33039,Zalameggyes,36,10,0,0,6,0,2,1,0,1,0,0
HU_23597,Zalaszegvár,121,54,2,0,29,0,18,3,1,1,0,0
HU_20826,Zánka,918,380,3,0,189,37,44,32,31,37,4,3
HU_26499,Zirc,5829,1713,3,0,969,140,167,180,72,164,7,11
HU_02644,Alibánfa,356,101,0,0,55,1,19,14,2,10,0,0
HU_23384,Almásháza,51,25,0,0,21,3,1,0,0,0,0,0
HU_19512,Alsónemesapáti,575,125,1,0,66,4,38,2,5,6,3,0
HU_32081,Alsópáhok,1127,330,2,0,205,17,49,19,13,22,3,0
HU_18829,Alsórajk,299,44,0,0,19,1,16,4,0,0,1,3
HU_08767,Alsószenterzsébet,60,36,0,0,20,0,10,5,0,1,0,0
HU_21263,Babosdöbréte,406,120,1,0,80,1,17,5,4,7,3,2
HU_11059,Baglad,45,19,0,0,13,1,2,2,0,0,1,0
HU_30368,Bagod,1074,258,1,0,167,6,39,21,8,15,0,1
HU_04738,Bak,1377,379,1,0,199,11,59,40,21,45,2,1
HU_15097,Baktüttös,297,57,0,0,27,0,23,1,2,4,0,0
HU_17002,Balatongyörök,1005,421,1,0,234,36,59,28,20,39,1,3
HU_26462,Balatonmagyaród,414,90,0,0,49,4,21,9,2,4,1,0
HU_27447,Barlahida,125,48,0,0,31,2,10,3,1,1,0,0
HU_24864,Batyk,306,60,0,0,29,0,18,7,1,4,0,1
HU_08439,Bánokszentgyörgy,500,112,1,0,47,0,45,7,1,11,0,0
HU_18698,Bázakerettye,594,181,0,0,65,9,38,27,7,32,1,2
HU_23144,Becsehely,1827,357,5,0,201,23,79,22,8,17,2,0
HU_18360,Becsvölgye,666,153,0,0,100,6,19,12,3,12,1,0
HU_09168,Belezna,658,96,0,0,49,4,26,6,2,7,1,1
HU_20950,Belsősárd,89,40,0,0,24,0,12,1,1,1,0,1
HU_12830,Bezeréd,117,44,0,0,31,0,3,2,2,1,0,5
HU_17543,Bocfölde,951,238,1,0,142,20,34,26,13,2,0,0
HU_31291,Bocska,276,67,0,0,42,1,18,3,1,1,0,1
HU_10782,Boncodfölde,249,85,0,0,46,2,16,5,2,13,1,0
HU_10056,Borsfa,589,110,0,0,51,3,38,1,3,13,1,0
HU_19929,Bókaháza,238,54,0,0,44,1,4,3,1,1,0,0
HU_22877,Böde,241,55,0,0,37,1,10,3,3,1,0,0
HU_04163,Bödeháza,44,33,0,0,30,0,2,1,0,0,0,0
HU_21139,Börzönce,44,18,0,0,9,1,3,3,2,0,0,0
HU_20613,Búcsúszentlászló,623,177,0,0,110,12,36,5,7,7,0,0
HU_07986,Bucsuta,189,69,0,0,41,2,15,3,1,3,0,4
HU_06132,Csapi,129,34,0,0,12,1,9,4,4,4,0,0
HU_23436,Csatár,434,109,0,0,58,2,26,9,6,7,0,1
HU_07135,Cserszegtomaj,2136,629,0,0,374,33,101,38,32,47,0,4
HU_10649,Csertalakos,29,11,0,0,3,2,5,0,1,0,0,0
HU_02583,Csesztreg,738,249,1,0,154,10,40,28,8,8,0,0
HU_31149,Csonkahegyhát,304,91,1,0,47,5,19,6,5,8,0,0
HU_27492,Csöde,71,42,0,0,24,2,8,3,0,5,0,0
HU_29364,Csömödér,507,80,1,0,43,0,23,6,2,5,0,0
HU_33978,Csörnyeföld,352,91,2,0,49,6,20,8,0,5,0,1
HU_28778,Dióskál,393,82,0,0,41,2,10,26,0,3,0,0
HU_25885,Dobri,144,43,0,0,16,2,16,1,0,5,2,1
HU_32708,Dobronhegy,129,57,0,0,29,0,23,2,1,2,0,0
HU_07782,Döbröce,64,34,0,0,15,1,13,2,1,2,0,0
HU_16009,Dötk,23,11,0,0,2,0,4,0,4,1,0,0
HU_24262,Egeraracsa,261,51,0,0,26,3,15,5,2,0,0,0
HU_33428,Egervár,831,208,0,0,130,7,32,16,13,8,1,1
HU_06178,Eszteregnye,593,123,0,0,72,7,13,13,4,10,2,2
HU_15769,Esztergályhorváti,362,59,0,0,31,3,9,7,1,8,0,0
HU_11642,Felsőpáhok,496,145,1,0,93,3,33,2,5,8,0,0
HU_21476,Felsőrajk,600,147,2,0,100,2,21,13,3,4,1,1
HU_30890,Felsőszenterzsébet,13,11,0,0,7,0,2,0,0,2,0,0
HU_19187,Fityeház,573,142,2,0,94,6,21,8,3,6,0,2
HU_16531,Fűzvölgy,109,35,0,0,26,0,4,3,0,2,0,0
HU_12991,Galambok,941,173,2,0,85,6,37,15,6,21,1,0
HU_12946,Garabonc,537,82,0,0,53,4,13,5,4,3,0,0
HU_17516,Gáborjánháza,58,23,1,0,14,0,2,3,0,3,0,0
HU_08068,Gellénháza,1313,378,0,0,188,24,69,35,15,40,4,3
HU_12089,Gelse,915,146,0,0,57,15,46,10,4,8,0,6
HU_09089,Gelsesziget,221,51,0,0,28,2,9,5,4,3,0,0
HU_20039,Gétye,76,13,0,0,8,1,2,1,0,1,0,0
HU_17613,Gombosszeg,33,21,0,0,6,6,5,0,2,2,0,0
HU_13569,Gosztola,48,37,0,0,20,3,5,5,1,3,0,0
HU_29771,Gősfa,246,83,0,0,59,0,17,4,0,3,0,0
HU_02097,Gutorfölde,922,212,0,0,108,4,74,15,4,7,0,0
HU_23302,Gyenesdiás,2953,968,1,0,581,47,151,46,53,83,1,5
HU_12539,Gyűrűs,73,25,0,0,13,2,2,0,0,3,0,5
HU_10931,Hagyárosbörönd,246,82,0,0,60,0,11,3,6,1,1,0
HU_10269,Hahót,919,219,1,0,133,7,33,21,5,17,1,1
HU_19895,Hernyék,78,28,0,0,12,2,3,6,0,4,1,0
HU_03814,Hévíz,4388,1808,6,0,1113,103,204,136,54,178,3,11
HU_24873,Homokkomárom,156,51,0,0,40,0,6,0,3,2,0,0
HU_11208,Hosszúvölgy,158,52,0,0,25,1,12,4,4,3,1,2
HU_28325,Hottó,266,70,1,0,35,0,23,5,3,3,0,0
HU_03188,Iborfia,11,10,0,0,7,0,2,0,0,0,1,0
HU_13921,Iklódbördőce,249,78,1,0,45,3,21,5,1,2,0,0
HU_22965,Kacorlak,183,54,0,0,31,1,15,0,4,2,0,1
HU_05537,Kallósd,81,42,1,0,38,1,1,0,0,1,0,0
HU_18041,Karmacs,617,143,1,0,85,6,29,8,4,9,0,1
HU_21500,Kálócfa,130,82,1,0,64,0,11,3,3,0,0,0
HU_04473,Kányavár,113,31,0,0,23,0,1,6,0,0,0,1
HU_32063,Kávás,212,73,0,0,45,2,15,5,5,1,0,0
HU_32902,Kehidakustány,852,201,2,0,108,10,51,8,9,11,0,2
HU_25353,Kemendollár,403,110,1,0,59,1,34,6,3,6,0,0
HU_06071,Keménfa,77,22,0,0,14,1,3,1,0,3,0,0
HU_31529,Kerecseny,187,26,0,0,4,0,19,1,2,0,0,0
HU_29489,Kerkabarabás,234,62,1,0,30,3,12,8,1,6,1,0
HU_15112,Kerkafalva,89,43,0,0,26,1,10,1,0,5,0,0
HU_22080,Kerkakutas,96,41,0,0,31,0,4,3,0,3,0,0
HU_09575,Kerkaszentkirály,200,62,1,0,26,3,25,3,0,4,0,0
HU_32647,Kerkateskánd,152,49,1,0,26,4,13,2,1,2,0,0
HU_18421,Keszthely,16710,5587,13,0,3164,300,766,497,249,547,22,29
HU_32267,Kilimán,202,40,0,0,20,2,13,3,2,0,0,0
HU_21379,Kisbucsa,377,90,0,0,63,0,17,4,0,6,0,0
HU_16249,Kiscsehi,150,60,0,0,47,0,8,4,0,0,0,1
HU_09812,Kisgörbő,142,32,0,0,19,1,6,3,0,1,0,2
HU_20312,Kiskutas,160,53,0,0,34,2,8,4,2,3,0,0
HU_16081,Kispáli,214,66,0,0,46,0,19,1,0,0,0,0
HU_32726,Kisrécse,165,29,0,0,17,2,5,0,3,2,0,0
HU_13055,Kissziget,151,51,0,0,33,0,12,3,1,1,0,1
HU_20941,Kistolmács,138,35,0,0,22,2,7,3,0,1,0,0
HU_16364,Kisvásárhely,47,25,0,0,16,0,7,1,0,1,0,0
HU_13082,Kozmadombja,38,33,0,0,24,1,4,0,1,3,0,0
HU_19479,Kustánszeg,421,85,0,0,51,5,17,2,2,6,2,0
HU_32221,Külsősárd,74,24,0,0,16,4,4,0,0,0,0,0
HU_33792,Lakhegy,394,106,1,0,73,3,17,4,3,5,0,0
HU_03434,Lasztonya,72,16,0,0,8,0,7,0,1,0,0,0
HU_27483,Lendvadedes,29,21,0,0,13,0,6,2,0,0,0,0
HU_11475,Lendvajakabfa,32,15,0,0,9,1,1,0,0,4,0,0
HU_12575,Lenti,6906,2714,12,0,1722,129,362,240,63,167,10,9
HU_12122,Letenye,3519,792,3,0,420,54,165,53,28,67,0,2
HU_03054,Lickóvadamos,167,46,0,0,30,0,5,6,1,4,0,0
HU_28200,Ligetfalva,46,27,0,0,11,0,10,2,2,2,0,0
HU_10889,Lispeszentadorján,245,67,0,0,39,1,15,7,1,4,0,0
HU_25025,Liszó,348,96,1,0,38,10,8,23,3,12,0,1
HU_28167,Lovászi,977,245,1,0,130,8,49,35,7,13,2,0
HU_08916,Magyarföld,50,24,0,0,18,1,5,0,0,0,0,0
HU_02909,Magyarszentmiklós,230,56,0,0,31,1,14,4,3,3,0,0
HU_13064,Magyarszerdahely,395,100,0,0,73,0,10,7,6,4,0,0
HU_02103,Maróc,69,29,0,0,17,1,5,4,1,1,0,0
HU_31981,Márokföld,48,31,0,0,14,0,9,5,1,2,0,0
HU_27526,Miháld,647,120,1,0,68,3,30,8,0,9,1,0
HU_02130,Mihályfa,312,116,0,0,92,1,16,0,5,1,0,1
HU_22141,Mikekarácsonyfa,216,104,5,0,85,0,11,2,0,1,0,0
HU_02662,Milejszeg,261,62,0,0,29,0,30,1,1,1,0,0
HU_04756,Misefa,250,60,1,0,28,3,15,2,4,7,0,0
HU_21014,Molnári,630,171,0,0,105,1,57,6,0,2,0,0
HU_25210,Murakeresztúr,1507,297,1,0,185,18,44,24,6,16,0,3
HU_07968,Murarátka,207,49,0,0,27,0,15,3,1,3,0,0
HU_33987,Muraszemenye,408,115,0,0,71,2,26,6,3,6,0,1
HU_12760,Nagybakónak,365,71,3,0,48,1,11,1,2,5,0,0
HU_05218,Nagygörbő,148,55,0,0,27,0,17,5,2,3,0,1
HU_30933,Nagykanizsa,40534,10536,25,0,5009,858,1716,1178,396,1267,38,49
HU_20589,Nagykapornak,752,153,0,0,66,8,29,19,12,13,2,4
HU_22178,Nagykutas,385,125,1,0,76,5,21,4,7,9,1,1
HU_04455,Nagylengyel,423,112,2,0,61,6,26,6,4,4,2,1
HU_28468,Nagypáli,371,91,0,0,48,7,19,5,6,6,0,0
HU_16513,Nagyrada,412,103,0,0,56,1,29,6,5,5,0,1
HU_14979,Nagyrécse,926,236,0,0,143,13,54,10,3,13,0,0
HU_06169,Nemesapáti,380,75,1,0,42,3,13,7,6,3,0,0
HU_32948,Nemesbük,515,155,0,0,102,5,27,6,3,12,0,0
HU_07658,Nemeshetés,228,83,0,0,56,1,17,5,3,1,0,0
HU_32665,Nemesnép,114,58,0,0,34,3,6,7,2,6,0,0
HU_19859,Nemespátró,244,61,0,0,44,1,7,8,0,1,0,0
HU_18023,Nemesrádó,252,58,0,0,30,0,17,3,3,2,0,3
HU_25609,Nemessándorháza,266,71,4,0,44,2,12,3,1,5,0,0
HU_08059,Nemesszentandrás,220,74,0,0,61,0,11,1,0,1,0,0
HU_25414,Németfalu,152,52,0,0,35,1,11,3,0,2,0,0
HU_03355,Nova,666,157,0,0,95,9,27,8,7,11,0,0
HU_25478,Oltárc,209,37,0,0,25,1,8,2,0,1,0,0
HU_20835,Orbányosfa,106,36,1,0,26,1,5,3,0,0,0,0
HU_22497,Ormándlak,98,42,0,0,40,0,0,0,1,0,1,0
HU_25052,Orosztony,364,62,1,0,29,5,22,1,1,3,0,0
HU_04950,Ortaháza,91,19,0,0,9,2,5,3,0,0,0,0
HU_18953,Ozmánbük,165,65,0,0,50,1,11,0,1,1,1,0
HU_27775,Óhíd,481,77,0,0,38,2,24,8,0,4,1,0
HU_31741,Pacsa,1408,384,0,0,219,15,86,28,13,21,1,1
HU_24776,Padár,112,38,0,0,28,2,3,2,1,0,0,2
HU_24271,Pakod,731,107,1,0,53,3,30,7,1,9,2,1
HU_29656,Pat,162,58,0,0,33,0,12,8,1,4,0,0
HU_29160,Páka,996,280,3,0,191,5,48,12,4,16,1,0
HU_14720,Pálfiszeg,137,30,0,0,19,0,8,2,0,0,1,0
HU_05704,Pethőhenye,359,85,0,0,61,3,10,1,5,5,0,0
HU_19178,Petrikeresztúr,323,71,0,0,43,5,20,1,2,0,0,0
HU_30757,Petrivente,328,68,0,0,43,0,14,3,2,5,1,0
HU_21050,Pókaszepetk,764,171,1,0,112,3,27,15,3,8,0,2
HU_16850,Pórszombat,252,97,0,0,78,0,11,4,0,4,0,0
HU_09867,Pölöske,717,117,0,0,60,5,30,11,3,8,0,0
HU_31112,Pölöskefő,300,60,0,0,35,2,13,3,3,3,0,1
HU_32513,Pördefölde,50,21,0,0,15,2,3,0,0,1,0,0
HU_24660,Pötréte,230,69,0,0,31,3,25,7,0,2,1,0
HU_16920,Pusztaapáti,26,16,0,0,15,0,1,0,0,0,0,0
HU_27465,Pusztaederics,148,43,0,0,31,0,8,2,1,1,0,0
HU_06530,Pusztamagyaród,463,116,1,0,84,0,19,6,3,3,0,0
HU_26639,Pusztaszentlászló,509,145,0,0,85,1,42,8,2,5,1,1
HU_14298,Ramocsa,29,18,0,0,8,0,10,0,0,0,0,0
HU_17118,Resznek,264,79,0,0,46,1,13,9,2,5,1,2
HU_23898,Rezi,955,252,3,0,162,9,39,17,10,8,3,1
HU_31592,Rédics,789,239,3,0,137,10,53,22,8,3,2,1
HU_24138,Rigyác,335,83,0,0,52,1,25,2,0,2,1,0
HU_27720,Salomvár,486,126,1,0,87,4,13,11,2,5,0,3
HU_15556,Sand,357,108,1,0,67,2,27,6,1,4,0,0
HU_08101,Sárhida,638,192,1,0,116,4,48,9,4,10,0,0
HU_14906,Sármellék,1461,303,3,0,173,11,71,17,2,21,3,2
HU_30997,Semjénháza,527,132,1,0,78,2,14,19,3,14,0,1
HU_14085,Sénye,38,29,0,0,23,0,4,0,0,2,0,0
HU_06567,Sormás,766,167,1,0,102,9,32,8,5,9,1,0
HU_19080,Söjtör,1223,245,0,0,113,6,75,17,7,25,0,2
HU_02404,Surd,516,160,0,0,51,2,29,66,1,10,1,0
HU_21397,Sümegcsehi,492,178,0,0,126,3,34,4,5,6,0,0
HU_20543,Szalapa,174,44,0,0,17,2,18,5,0,2,0,0
HU_23126,Szentgyörgyvár,253,72,0,0,55,0,12,3,1,0,1,0
HU_18652,Szentgyörgyvölgy,352,105,0,0,81,6,16,1,0,0,0,1
HU_03124,Szentkozmadombja,61,27,0,0,14,1,8,2,1,1,0,0
HU_08615,Szentliszló,263,74,0,0,50,0,15,6,2,1,0,0
HU_14225,Szentmargitfalva,71,18,0,0,6,0,4,5,0,3,0,0
HU_30067,Szentpéterfölde,120,24,0,0,13,0,5,5,0,1,0,0
HU_11165,Szentpéterúr,723,109,3,0,44,1,50,4,1,5,0,1
HU_07700,Szepetnek,1366,248,1,0,126,12,61,18,9,18,0,3
HU_11554,Szécsisziget,189,72,0,0,31,2,22,12,2,3,0,0
HU_26161,Szijártóháza,25,12,0,0,10,0,1,0,1,0,0,0
HU_17853,Szilvágy,163,80,0,0,40,3,25,5,1,6,0,0
HU_08828,Teskánd,910,254,0,0,137,19,35,17,9,31,6,0
HU_27951,Tilaj,143,80,1,0,59,1,15,2,2,0,0,0
HU_04969,Tormafölde,310,85,1,0,54,1,20,3,1,5,0,0
HU_32638,Tornyiszentmiklós,482,112,0,0,69,6,16,11,2,7,1,0
HU_05342,Tófej,571,125,2,0,64,7,34,8,2,8,0,0
HU_16382,Tótszentmárton,764,156,0,0,103,4,28,6,5,8,1,1
HU_25113,Tótszerdahely,952,208,1,0,138,8,30,11,1,15,1,3
HU_12609,Türje,1351,210,2,0,87,6,47,35,10,19,2,2
HU_32197,Újudvar,829,207,0,0,107,8,53,14,12,13,0,0
HU_26268,Valkonya,52,22,2,0,7,2,7,0,3,1,0,0
HU_10302,Vasboldogasszony,481,114,0,0,81,3,16,7,1,6,0,0
HU_14322,Vaspör,317,144,1,0,114,1,17,4,0,6,1,0
HU_10685,Vállus,114,37,0,0,26,1,5,0,0,4,0,1
HU_02529,Várfölde,153,32,0,0,6,3,15,4,0,4,0,0
HU_14182,Várvölgy,891,219,0,0,158,3,41,3,7,5,1,1
HU_32142,Vindornyafok,103,46,0,0,41,0,1,3,0,1,0,0
HU_06549,Vindornyalak,65,20,0,0,15,0,1,2,1,0,0,1
HU_11800,Vindornyaszőlős,292,67,0,0,50,1,9,1,1,4,0,1
HU_12919,Vonyarcvashegy,1921,672,0,0,416,50,65,63,21,51,3,3
HU_08369,Vöckönd,68,21,0,0,9,0,8,3,1,0,0,0
HU_24590,Zajk,188,30,0,0,15,4,5,5,0,0,0,1
HU_17400,Zalaapáti,1236,293,1,0,174,12,47,25,9,25,0,0
HU_07579,Zalabaksa,567,169,0,0,109,4,25,12,3,15,1,0
HU_24280,Zalabér,569,150,0,0,88,4,22,13,7,16,0,0
HU_28495,Zalaboldogfa,303,74,0,0,40,1,28,2,0,1,1,1
HU_04002,Zalacsány,799,170,1,0,73,1,42,18,10,23,0,2
HU_02486,Zalacséb,443,130,0,0,75,8,27,9,3,4,3,1
HU_32054,Zalaegerszeg,48520,14753,37,0,7630,965,2114,1678,740,1474,55,60
HU_23834,Zalaháshágy,333,110,0,0,67,3,19,8,4,7,1,1
HU_16896,Zalaigrice,98,28,1,0,7,0,16,3,0,0,1,0
HU_12496,Zalaistvánd,319,87,0,0,41,3,25,8,0,6,0,4
HU_11785,Zalakaros,1857,614,2,0,343,56,82,47,23,58,3,0
HU_10348,Zalakomár,2232,264,0,0,121,12,71,33,6,21,0,0
HU_18768,Zalaköveskút,23,16,0,0,12,0,4,0,0,0,0,0
HU_30313,Zalalövő,2436,574,1,0,354,21,113,45,14,22,3,1
HU_31617,Zalamerenye,158,50,0,0,31,0,12,4,0,3,0,0
HU_02972,Zalasárszeg,101,35,0,0,16,6,10,1,0,2,0,0
HU_22947,Zalaszabar,452,124,0,0,59,4,36,10,1,14,0,0
HU_33288,Zalaszántó,757,208,0,0,129,4,45,16,7,7,0,0
HU_18564,Zalaszentbalázs,681,170,2,0,91,8,29,22,7,9,0,2
HU_32522,Zalaszentgrót,5523,1466,6,0,765,69,260,159,49,154,3,1
HU_33136,Zalaszentgyörgy,338,121,0,0,90,3,16,2,2,4,2,2
HU_02608,Zalaszentiván,857,223,0,0,149,6,23,14,8,22,0,1
HU_18096,Zalaszentjakab,231,47,1,0,23,2,17,1,2,1,0,0
HU_07232,Zalaszentlászló,650,153,0,0,82,8,31,11,9,9,1,2
HU_13301,Zalaszentlőrinc,235,77,0,0,41,2,22,6,6,0,0,0
HU_13091,Zalaszentmárton,58,23,0,0,14,0,6,1,1,0,0,1
HU_18449,Zalaszentmihály,859,173,0,0,99,10,34,16,5,9,0,0
HU_27562,Zalaszombatfa,50,25,0,0,17,1,2,0,2,1,1,1
HU_29683,Zalatárnok,537,116,0,0,68,2,29,11,0,5,1,0
HU_09380,Zalaújlak,94,36,0,0,22,1,9,3,1,0,0,0
HU_13736,Zalavár,762,160,0,0,80,8,48,10,3,10,0,1
HU_17057,Zalavég,324,70,0,0,29,5,21,6,0,9,0,0
HU_03726,Zebecke,64,26,1,0,17,0,5,1,1,1,0,0
HU_24703,Tekenye,374,100,0,0,55,2,34,4,0,5,0,0
HU_HUZZ99,Foreign representations,7572,6253,19,0,2828,1064,786,257,947,324,16,12
