gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,LMP,Jobbik,MSZP-PM,MM,DK,MKKP,EGYÜTT,MIÉP,CP,SEM,MP,REP,SZEM,KN2018,MCP,ERDJDP,NP,MEP,KÖSSZ,ÖP,IP,TAM
HU_08387,Nógrádsáp,722,523,5,0,319,15,103,42,3,18,6,1,0,1,1,3,0,0,0,0,0,0,0,1,1,0,1
HU_19497,Nógrádsipek,610,418,0,0,226,6,128,33,7,6,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3
HU_27340,Nógrádszakál,440,276,4,0,168,5,16,60,1,11,0,0,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0
HU_29425,Nőtincs,935,704,3,0,358,46,167,62,11,35,5,4,1,1,1,2,1,1,0,0,1,0,0,2,0,0,2
HU_03249,Őrhalom,790,561,4,0,280,36,126,53,4,25,3,0,6,0,0,4,0,1,1,2,0,0,0,0,0,0,0
HU_19318,Ősagárd,262,198,1,0,124,14,31,8,3,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
HU_05883,Palotás,1276,862,6,0,449,60,186,91,8,40,6,2,0,3,1,6,0,1,0,0,0,1,0,0,0,0,2
HU_07199,Patak,710,520,61,0,328,13,75,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33880,Patvarc,580,411,6,0,218,27,97,19,4,12,8,0,0,0,0,7,2,1,0,1,0,0,0,0,0,0,0
HU_07409,Pásztó,7409,5413,45,0,2668,417,1289,524,73,248,51,20,2,9,6,23,2,2,5,0,0,0,1,2,2,4,9
HU_11590,Piliny,448,322,4,0,185,8,78,27,1,6,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
HU_17862,Pusztaberki,113,98,0,0,54,6,23,10,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_23825,Rétság,2214,1586,14,0,769,71,323,217,36,88,24,6,1,3,3,9,1,2,1,0,0,0,0,0,0,0,3
HU_28884,Rimóc,1322,889,12,0,592,15,164,53,2,20,6,1,1,2,2,5,0,1,1,0,0,0,0,1,0,1,1
HU_12195,Romhány,1759,1150,14,0,570,56,277,121,9,66,9,3,0,3,0,7,0,0,2,1,2,1,0,2,0,0,3
HU_25788,Salgótarján,31250,21058,286,0,8875,1290,4066,3996,420,1320,316,93,19,21,20,155,6,3,11,8,2,2,4,6,3,10,17
HU_12520,Ságújfalu,754,445,5,0,252,13,77,49,7,10,9,1,0,0,0,3,0,1,0,2,0,0,0,0,0,0,2
HU_24572,Sámsonháza,213,163,3,0,85,9,30,8,1,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_14881,Sóshartyán,649,377,15,0,232,11,38,16,5,7,1,0,0,0,1,2,0,0,1,3,2,0,0,0,0,0,0
HU_19798,Szalmatercs,359,229,3,0,138,9,52,5,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
HU_13754,Szanda,499,354,5,0,189,18,80,37,4,4,6,1,0,3,1,4,1,0,0,0,0,0,1,0,0,0,0
HU_10199,Szarvasgede,324,225,14,0,144,12,36,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15325,Szátok,371,250,13,0,167,3,24,5,0,1,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
HU_04507,Szendehely,1254,948,26,0,344,49,126,68,15,20,4,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
HU_09043,Szente,271,194,0,0,125,5,50,4,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
HU_23047,Szécsénke,170,133,0,0,89,2,20,3,0,7,2,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,2
HU_06628,Szécsény,4622,3289,55,0,1676,120,732,441,26,141,36,7,5,4,0,13,2,1,1,1,0,0,0,1,0,0,3
HU_33011,Szécsényfelfalu,330,224,3,0,123,6,53,27,1,5,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
HU_07959,Szilaspogony,218,137,3,0,99,2,12,7,1,6,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0
HU_21634,Szirák,814,428,5,0,240,13,79,33,4,12,3,2,0,4,0,3,0,0,0,1,0,0,0,1,0,0,0
HU_28194,Szuha,444,341,14,0,135,28,81,53,1,13,5,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
HU_19044,Szurdokpüspöki,1560,1142,18,0,552,56,346,88,14,34,14,0,0,5,1,8,1,0,0,0,0,1,0,0,0,2,2
HU_18786,Szügy,1141,803,6,0,288,65,236,119,14,42,9,1,1,3,0,11,2,0,1,0,0,0,0,1,0,1,0
HU_32896,Tar,1502,891,13,0,450,54,201,110,7,29,12,0,0,0,0,4,1,1,0,0,0,1,1,1,0,0,0
HU_24174,Tereske,530,360,9,0,212,6,56,35,0,20,3,1,1,0,0,2,0,0,0,1,1,0,0,2,0,0,3
HU_04844,Terény,279,212,1,0,140,6,36,12,1,5,4,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1
HU_06381,Tolmács,599,422,3,0,205,21,107,51,4,21,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
HU_30915,Vanyarc,994,612,11,0,343,24,123,72,8,12,3,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,1
HU_29498,Varsány,1286,907,44,0,620,13,97,76,8,14,2,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,2
HU_10320,Vizslás,1061,664,7,0,300,30,166,74,8,50,5,1,1,4,0,7,1,0,3,1,1,0,0,1,0,1,0
HU_21661,Zabar,343,162,5,0,109,3,21,9,1,7,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0
HU_34360,Rákóczibánya,487,324,4,0,160,5,91,31,2,23,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_01508,Ipolyszög,481,326,4,0,172,11,89,18,1,8,7,1,0,0,1,3,0,1,1,0,0,0,0,1,0,0,0
HU_01526,Somoskőújfalu,1793,1203,4,0,587,59,256,137,19,95,16,3,0,1,3,15,1,1,2,0,0,0,0,3,0,0,1
HU_27872,Abony,11408,7189,68,0,4034,357,1546,540,119,330,85,21,9,17,7,30,3,2,4,2,2,2,2,1,0,0,7
HU_18573,Acsa,1098,686,10,0,370,29,136,51,7,21,11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
HU_31653,Albertirsa,9936,6553,41,0,3170,383,1352,898,185,285,111,29,5,9,20,21,2,2,6,4,0,2,1,1,4,4,8
HU_23199,Alsónémedi,3926,2799,28,0,1583,142,532,249,77,108,28,8,8,6,2,2,2,2,4,0,5,0,0,5,1,3,1
HU_33561,Apaj,944,545,9,0,257,30,147,49,9,31,2,5,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0
HU_16188,Aszód,4768,3426,25,0,1621,346,692,349,109,176,43,15,5,5,0,17,1,3,1,2,0,0,1,1,0,4,3
HU_10108,Áporka,956,640,5,0,312,42,142,69,12,40,12,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
HU_09131,Bag,2992,2131,22,0,1140,146,443,184,41,91,25,9,1,7,1,5,0,0,0,1,0,1,0,0,10,2,1
HU_18777,Bernecebaráti,668,446,3,0,282,21,83,30,4,10,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1
HU_25098,Bénye,977,715,7,0,372,34,155,90,13,24,8,0,3,1,1,3,0,0,2,0,0,0,0,0,0,1,1
HU_08891,Biatorbágy,9683,7531,246,0,3390,1101,1109,611,295,346,142,72,11,8,8,18,0,4,0,2,1,0,2,2,4,0,1
HU_03407,Budajenő,1433,1176,11,0,526,178,146,110,66,59,20,3,3,0,2,1,0,1,0,0,0,0,0,0,0,0,1
HU_23463,Budakalász,8356,6577,45,0,2949,732,936,690,351,430,192,81,20,12,10,22,6,3,1,0,0,0,0,11,1,2,5
HU_12052,Budakeszi,14024,11590,108,0,4745,2212,1247,1141,680,648,345,142,12,11,17,15,0,2,4,3,0,1,1,2,0,0,1
HU_23278,Budaörs,21850,17129,183,0,6331,2674,2008,2710,910,1058,448,190,26,16,23,19,5,5,8,1,1,1,5,4,1,2,3
HU_32027,Bugyi,4094,2677,17,0,1564,130,498,240,55,94,26,6,8,9,4,4,2,3,2,1,1,1,0,2,2,0,4
HU_11341,Cegléd,30505,21086,205,0,9835,1363,5306,2012,615,1083,360,78,25,48,21,48,6,9,6,9,3,4,7,13,3,5,16
HU_20640,Ceglédbercel,3536,2354,29,0,1075,126,468,236,53,133,64,15,5,6,7,10,1,2,1,0,0,0,0,1,1,0,1
HU_05184,Csemő,3311,1900,31,0,1040,55,549,112,17,62,14,4,2,2,0,4,0,0,1,1,1,0,0,0,2,0,3
HU_18476,Csévharaszt,1609,990,12,0,578,42,187,88,16,40,12,5,1,1,0,2,0,1,1,1,0,1,0,1,0,0,1
HU_06822,Csobánka,2602,1806,16,0,842,202,259,155,104,105,51,26,4,4,1,4,1,1,3,6,0,0,0,1,5,0,1
HU_33118,Csomád,1224,907,13,0,406,69,165,82,43,78,27,5,0,2,8,1,0,1,0,0,0,0,0,0,0,0,0
HU_22804,Csömör,7128,5504,31,0,2237,522,943,627,272,514,155,49,7,14,23,17,3,4,2,0,0,0,0,1,2,4,0
HU_26985,Csővár,508,374,10,0,223,20,85,22,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_09247,Dabas,15263,11072,57,0,5754,765,2441,909,319,400,179,53,27,21,15,13,10,5,16,2,23,2,2,6,2,5,15
HU_31811,Dánszentmiklós,2210,1392,10,0,731,48,282,189,28,60,20,6,2,0,3,3,1,1,0,1,0,1,0,0,0,1,5
HU_18397,Dány,3446,2400,29,0,1515,102,458,143,37,55,25,13,4,1,3,10,1,1,1,0,0,0,1,0,1,0,0
HU_09973,Délegyháza,3325,2159,6,0,1017,172,504,214,41,117,43,11,5,7,3,7,1,0,1,0,0,0,1,0,2,0,2
HU_24013,Diósd,7329,5995,148,0,2408,587,1006,946,276,384,124,59,12,8,2,6,0,1,0,0,0,0,0,3,0,1,2
HU_04808,Domony,1625,1173,32,0,655,66,205,96,19,46,15,3,3,4,1,1,0,2,0,5,0,0,0,0,0,0,0
HU_29647,Dömsöd,4653,2905,22,0,1711,115,604,206,51,107,42,10,5,2,4,7,3,1,1,5,0,1,0,2,0,2,1
HU_25362,Dunabogdány,2494,1879,26,0,1015,89,247,118,38,78,35,10,5,1,4,1,0,1,1,0,1,0,1,2,0,1,1
HU_09584,Dunaharaszti,16718,12149,70,0,4990,1170,2356,1642,437,690,267,96,27,22,20,24,9,8,9,5,1,4,2,9,5,3,13
HU_18616,Dunakeszi,35014,27270,253,0,10636,3027,4443,3249,1556,2704,674,346,45,49,64,42,4,2,17,0,0,6,5,11,2,11,7
HU_20534,Dunavarsány,6226,4303,43,0,1778,302,1009,525,129,267,86,18,14,6,6,17,1,2,0,3,3,1,3,0,2,3,3
HU_24518,Ecser,3056,2301,21,0,974,179,478,297,91,155,53,15,0,5,5,4,2,1,3,0,0,2,0,3,1,3,1
HU_13480,Erdőkertes,6308,4128,32,0,1859,291,742,485,165,372,89,33,10,11,12,14,3,3,1,0,0,0,0,3,0,3,0
HU_30988,Érd,54176,40400,267,0,17450,3427,7023,6376,1593,2356,935,362,56,65,35,68,8,5,20,4,2,6,6,42,8,10,37
HU_09122,Farmos,2813,1706,22,0,882,65,421,160,34,76,9,12,1,2,8,5,0,2,1,1,1,0,0,0,1,2,1
HU_06035,Felsőpakony,2797,1940,107,0,913,105,454,165,43,93,39,7,1,2,1,3,2,0,0,1,0,0,0,1,0,0,2
HU_32610,Fót,15352,11366,110,0,4865,862,2260,1397,389,973,261,111,23,17,25,21,2,3,9,3,1,3,4,3,5,9,5
HU_13295,Galgagyörk,780,521,2,0,316,24,117,34,5,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_19503,Galgahévíz,2068,1465,16,0,853,72,269,111,40,60,24,3,4,2,1,3,0,1,0,0,0,0,0,1,1,2,2
HU_27128,Galgamácsa,1501,1013,12,0,530,61,219,98,21,38,14,7,3,0,1,4,0,0,0,0,1,0,2,1,0,0,0
HU_09441,Gomba,2337,1432,12,0,734,82,309,151,24,52,36,9,2,3,3,6,2,1,4,1,1,0,0,0,0,0,0
HU_23649,Göd,15280,12020,105,0,4956,1281,2122,1355,581,1041,352,90,36,13,23,21,2,2,8,1,0,3,1,6,5,5,4
HU_32559,Gödöllő,26664,20821,138,0,8700,3341,3395,2315,940,1062,492,164,34,33,24,36,9,4,5,7,6,4,3,11,1,4,9
HU_25627,Gyál,18777,12476,202,0,5164,940,2886,1472,414,886,247,102,27,33,16,33,7,3,3,5,1,2,3,1,6,5,7
HU_29735,Gyömrő,13797,9810,100,0,4222,766,2260,1047,317,649,235,91,10,35,14,22,5,1,5,3,1,0,0,12,2,7,5
HU_09690,Halásztelek,8185,6113,65,0,2555,424,1159,1083,202,390,124,31,10,8,10,23,1,2,2,1,0,2,0,3,1,1,5
HU_33552,Herceghalom,1771,1420,9,0,631,212,219,137,79,73,27,15,0,5,5,2,2,1,1,0,0,0,0,0,0,0,0
HU_09849,Hernád,3187,1950,14,0,863,102,539,229,44,82,32,13,1,5,5,4,0,2,2,2,1,1,0,2,3,0,3
HU_13949,Hévízgyörk,2506,1900,11,0,982,160,423,170,26,70,20,12,6,6,3,2,0,1,0,1,1,0,0,0,0,1,5
HU_03300,Iklad,1650,1213,17,0,488,107,244,98,9,55,23,6,3,1,1,1,0,0,0,1,0,0,0,1,0,0,4
HU_32106,Inárcs,3624,2487,21,0,1251,163,499,279,51,139,38,7,3,9,2,4,2,0,3,0,0,2,2,2,0,0,4
HU_28097,Ipolydamásd,293,214,1,0,126,4,47,12,3,6,3,2,0,0,1,5,0,1,1,0,0,0,0,0,0,0,1
HU_04978,Ipolytölgyes,226,156,3,0,102,8,25,2,6,0,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1
HU_07807,Isaszeg,8979,6061,114,0,2930,595,1144,582,168,326,135,21,2,11,4,10,2,2,0,0,0,1,0,4,0,1,1
HU_11004,Jászkarajenő,2067,1260,33,0,762,38,290,79,8,31,6,5,1,1,0,2,2,1,0,0,0,0,0,0,0,0,1
HU_32230,Kakucs,2252,1565,17,0,835,81,312,150,32,69,28,9,2,5,2,7,2,0,0,4,1,0,0,1,0,1,5
HU_30696,Kartal,4712,3193,28,0,1755,215,707,237,46,114,43,14,5,5,4,5,0,1,1,0,0,1,0,4,1,1,4
HU_27827,Káva,524,344,1,0,171,16,86,27,2,29,5,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1
HU_22345,Kemence,792,582,2,0,377,31,73,45,13,17,10,3,2,3,1,1,0,2,0,0,0,0,0,0,1,0,1
HU_34166,Kerepes,8099,5963,67,0,2602,593,1118,748,176,352,141,40,6,12,5,14,2,1,4,3,0,0,3,4,1,1,5
HU_10816,Kiskunlacháza,7074,4588,39,0,2271,237,1132,463,81,229,51,17,15,11,7,4,1,5,9,3,2,1,0,2,4,0,3
HU_33738,Kismaros,1773,1414,23,0,690,136,224,110,42,70,37,7,4,3,0,3,0,0,0,0,0,0,0,0,0,0,1
HU_05227,Kisnémedi,576,395,4,0,222,28,59,42,7,22,2,2,2,0,0,1,0,0,2,0,0,0,1,1,0,0,0
HU_29850,Kisoroszi,751,586,5,0,305,25,86,66,25,41,13,10,0,1,2,2,0,1,0,0,0,0,1,0,0,2,1
HU_34157,Kistarcsa,9820,7517,67,0,3434,812,1370,909,261,374,159,54,8,18,10,11,1,3,3,2,0,1,0,5,1,2,4
HU_32771,Kocsér,1409,934,12,0,605,42,167,61,6,25,6,1,0,1,1,2,0,1,0,1,1,0,0,1,0,0,1
HU_27687,Kosd,1955,1388,11,0,816,81,241,115,24,45,22,11,7,4,1,1,0,0,1,0,0,0,0,0,2,1,5
HU_31361,Kóka,3470,2189,20,0,1207,90,466,177,47,99,36,13,11,5,2,8,3,0,1,0,1,0,1,0,0,0,2
HU_24679,Kóspallag,568,393,17,0,216,22,84,13,4,7,7,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0,2
HU_32975,Kőröstetétlen,633,427,13,0,266,16,80,24,8,11,2,1,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0
HU_30809,Leányfalu,2802,2189,20,0,1026,176,318,270,81,131,96,53,3,3,0,4,1,0,1,1,0,0,0,1,0,2,1
HU_22682,Letkés,892,669,3,0,390,31,171,33,4,12,8,4,3,1,0,4,0,0,1,0,0,0,0,0,0,0,0
HU_09140,Lórév,256,182,2,0,63,10,25,16,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HU_10922,Maglód,9685,7020,59,0,3089,548,1539,779,223,492,135,39,16,20,19,15,3,12,5,5,2,2,4,2,3,5,3
HU_10755,Majosháza,1291,932,22,0,469,52,192,90,22,73,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_04394,Makád,997,622,3,0,364,14,123,64,9,32,3,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,4
HU_04570,Márianosztra,654,473,46,0,243,17,115,42,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_03692,Mende,3283,2217,18,0,1044,109,525,243,62,121,49,12,4,5,4,4,0,0,1,5,1,0,0,1,0,2,3
HU_24466,Mikebuda,575,335,4,0,191,7,78,29,5,12,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HU_17783,Mogyoród,5202,3906,16,0,1916,469,708,327,129,209,65,20,8,6,6,8,2,0,2,1,2,0,1,5,1,1,2
HU_10551,Monor,16016,11196,57,0,5557,758,2490,1050,324,485,249,66,26,28,24,18,1,7,6,5,0,3,0,4,3,4,16
HU_14775,Nagybörzsöny,504,326,22,0,154,17,47,23,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
HU_13435,Nagykáta,11629,8102,120,0,3885,508,2099,719,198,284,150,40,17,11,7,20,3,2,1,1,11,2,2,5,1,2,9
HU_09991,Nagykovácsi,5547,4522,33,0,1838,809,510,510,281,247,149,59,5,4,2,11,1,0,2,0,0,0,2,1,2,1,2
HU_19716,Nagykőrös,18657,11983,174,0,6412,644,2577,1073,251,546,160,26,16,21,18,28,2,6,2,2,1,1,2,2,5,4,10
HU_31732,Nagymaros,3790,2803,31,0,1575,212,404,207,76,136,61,22,4,3,4,7,1,1,1,1,2,0,0,1,0,0,2
HU_23409,Nagytarcsa,3263,2550,37,0,1206,263,436,270,100,117,68,17,2,4,3,3,2,1,2,1,0,0,0,0,0,1,0
HU_23038,Nyáregyháza,3018,1862,11,0,903,68,523,192,34,76,11,9,7,5,5,8,1,2,4,0,0,0,1,1,0,1,0
HU_20066,Nyársapát,1524,882,19,0,499,26,233,54,7,25,6,3,0,2,1,1,0,0,1,1,0,0,0,1,1,0,2
HU_04075,Ócsa,7414,4975,23,0,2656,295,1093,429,110,179,103,31,7,6,10,8,2,8,2,0,2,0,1,4,0,1,5
HU_05281,Örkény,3605,2035,15,0,1096,70,367,287,27,109,24,8,0,3,5,8,1,2,0,2,7,0,0,0,1,1,1
HU_08545,Őrbottyán,5650,4131,17,0,1940,327,869,399,131,252,96,33,15,17,7,12,1,2,4,1,0,3,1,1,0,1,2
HU_22248,Pánd,1456,762,6,0,372,43,155,124,19,25,13,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
HU_15024,Páty,5655,4153,34,0,1936,611,542,433,136,247,114,22,13,6,7,12,2,1,2,0,0,1,0,1,1,0,3
HU_18689,Penc,1189,867,6,0,480,74,189,50,16,27,6,3,2,1,1,3,0,1,1,0,0,2,1,0,0,3,0
HU_28185,Perbál,1609,1121,36,0,543,131,144,102,26,47,16,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1
HU_04181,Perőcsény,270,201,1,0,112,14,31,18,5,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
HU_04057,Pécel,12406,9142,105,0,4035,793,1800,1022,338,610,219,60,27,30,12,22,3,5,14,1,0,1,2,10,4,1,5
HU_21847,Péteri,1803,1224,12,0,554,80,262,144,26,79,19,9,4,2,6,3,1,2,1,2,0,0,1,0,0,3,2
HU_09821,Pilis,9122,5504,61,0,2748,292,1210,650,113,224,69,24,16,6,15,13,1,0,6,22,7,1,0,5,1,4,10
HU_29601,Pilisborosjenő,2875,2230,14,0,873,282,311,286,103,153,83,43,2,2,2,5,1,0,0,0,0,0,0,1,0,0,0
HU_07144,Piliscsaba,5827,4369,91,0,1904,554,545,413,164,264,142,37,6,2,5,24,2,0,0,11,1,0,0,0,2,0,0
HU_34148,Pilisjászfalu,1266,910,10,0,400,140,150,76,32,53,31,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2
HU_05290,Pilisszántó,2064,1539,19,0,754,118,262,129,58,96,31,17,6,2,1,4,0,0,0,0,0,0,1,1,1,0,1
HU_11396,Pilisszentiván,3425,2669,32,0,1249,300,353,216,105,132,60,9,7,2,4,10,2,1,3,0,1,2,1,1,0,0,4
HU_18731,Pilisszentkereszt,1686,1268,9,0,632,110,209,105,38,83,18,9,2,4,4,2,2,1,0,0,0,0,0,1,0,2,4
HU_08457,Pilisszentlászló,895,645,20,0,314,76,118,46,29,23,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14340,Pilisvörösvár,11299,8250,144,0,3784,582,1317,650,282,451,154,81,32,14,6,14,4,0,0,1,1,2,3,4,2,2,5
HU_06372,Pomáz,13451,10062,58,0,4471,1038,1498,1170,479,719,274,138,25,22,8,26,4,9,4,2,0,0,0,6,2,5,4
HU_04905,Pócsmegyer,1851,1296,21,0,647,115,222,132,27,78,25,17,5,2,0,2,0,0,0,0,0,1,0,1,0,0,1
HU_23083,Pusztavacs,1091,649,3,0,331,23,159,74,8,35,2,2,1,1,0,7,0,0,2,0,0,1,0,0,0,0,0
HU_15583,Pusztazámor,914,629,3,0,259,54,133,91,24,32,24,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0
HU_21388,Püspökhatvan,1093,819,2,0,510,43,163,48,10,17,2,11,0,0,0,1,3,0,0,1,0,1,1,0,0,0,0
HU_04303,Püspökszilágy,559,407,2,0,231,23,75,44,4,18,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_17260,Ráckeve,7978,5286,42,0,2632,319,1141,527,129,264,84,33,8,15,12,7,4,0,6,6,1,0,0,4,2,3,7
HU_02370,Rád,1464,1081,6,0,659,83,150,74,37,24,24,9,3,4,2,1,0,1,0,0,0,0,0,2,0,0,1
HU_07384,Solymár,8281,6689,60,0,3013,899,682,660,346,404,178,61,4,8,5,11,0,2,3,1,1,0,0,0,2,0,3
HU_06840,Sóskút,2606,1860,9,0,834,144,386,225,55,100,56,11,7,3,4,1,0,0,0,1,0,1,1,1,3,3,4
HU_21713,Sülysáp,6540,4480,41,0,2336,241,973,407,118,194,84,21,9,8,8,14,4,3,3,0,0,1,1,5,0,0,7
HU_21458,Szada,3835,2928,16,0,1410,386,481,263,114,142,50,21,11,10,8,5,0,1,1,0,0,3,0,2,0,1,1
HU_17312,Százhalombatta,14766,10972,54,0,4382,854,2180,1748,415,835,247,74,20,30,35,40,4,4,6,3,1,1,3,2,1,2,11
HU_15440,Szentendre,23372,18543,129,0,8013,2153,2547,2188,1041,1183,688,394,36,14,18,26,3,4,9,3,3,1,3,17,5,8,12
HU_07542,Szentlőrinckáta,1489,800,7,0,434,30,187,58,10,44,12,1,6,2,1,2,0,1,2,0,0,0,0,1,0,0,2
HU_28653,Szentmártonkáta,3929,2351,24,0,1128,94,643,240,32,105,30,19,7,7,1,2,1,1,3,1,3,0,2,0,0,2,6
HU_26259,Szigetbecse,1092,783,5,0,396,43,151,61,20,31,11,4,2,4,0,2,0,0,2,0,0,0,0,1,0,0,2
HU_07870,Szigetcsép,1965,1337,15,0,528,65,278,184,43,73,20,16,1,1,0,6,0,1,1,0,0,0,0,0,1,0,1
HU_13277,Szigethalom,13764,9051,56,0,3571,627,2183,1291,311,643,170,66,17,18,13,32,2,3,6,4,0,3,2,4,1,2,11
HU_26213,Szigetmonostor,2064,1506,9,0,705,136,239,154,39,106,73,27,8,1,0,1,0,0,1,1,0,0,1,1,0,0,2
HU_15185,Szigetszentmárton,1824,1291,15,0,472,81,317,195,37,76,17,4,1,5,4,2,0,1,1,0,0,0,0,1,1,0,0
HU_28954,Szigetszentmiklós,31019,22358,139,0,8757,2065,4342,3540,1015,1354,511,228,53,47,49,63,5,4,17,11,2,8,4,4,4,4,20
HU_22114,Szigetújfalu,1751,1234,10,0,489,47,259,189,35,75,20,12,1,4,0,8,0,0,2,1,0,0,0,0,2,0,1
HU_24916,Szob,2099,1518,12,0,767,87,350,151,16,54,32,4,12,3,1,9,1,2,3,1,0,1,1,1,0,1,4
HU_06947,Szokolya,1472,1035,60,0,544,84,209,62,13,30,18,3,2,3,2,2,0,0,1,0,0,0,0,1,0,1,0
HU_12690,Sződ,2281,1658,19,0,966,123,270,125,42,54,27,8,1,3,3,3,0,0,2,0,0,0,0,2,1,0,2
HU_28866,Sződliget,3511,2738,13,0,1226,267,476,341,146,164,59,13,2,7,4,8,1,1,2,0,0,0,1,1,0,0,5
HU_31963,Tahitótfalu,4652,3453,14,0,1906,273,535,244,120,179,96,39,5,5,3,16,0,0,3,0,0,2,2,3,1,0,6
HU_30720,Taksony,4977,3609,62,0,1437,264,686,341,92,194,68,25,9,12,4,10,2,1,2,1,0,3,2,5,1,1,3
HU_27386,Tatárszentgyörgy,1430,835,6,0,539,18,156,59,5,24,10,2,1,0,2,5,1,0,1,1,1,0,1,1,0,0,1
HU_08332,Táborfalva,2624,1566,10,0,721,61,413,202,18,71,31,12,5,0,4,8,1,1,0,1,1,0,0,2,0,0,4
HU_15015,Tápióbicske,2717,1622,15,0,868,71,409,141,21,52,16,9,0,4,0,6,2,2,3,0,1,0,0,0,0,0,1
HU_17303,Tápiógyörgye,2603,1444,26,0,699,67,392,132,16,67,23,3,1,1,4,2,0,0,1,1,2,0,1,0,2,2,2
HU_09405,Tápióság,2162,1365,27,0,668,44,317,190,29,52,19,5,1,0,0,6,0,3,0,0,0,1,0,0,0,0,3
HU_31796,Tápiószecső,4988,3224,53,0,1576,163,804,328,57,138,50,7,5,13,7,13,0,4,2,0,0,0,0,0,1,1,2
HU_14146,Tápiószele,4703,2671,29,0,1282,141,602,334,50,146,41,9,8,3,6,9,2,0,2,0,0,3,0,1,0,0,2
HU_14571,Tápiószentmárton,4351,2862,69,0,1746,90,610,190,28,67,21,13,2,4,3,8,2,0,1,2,0,1,0,0,0,1,4
HU_02769,Tápiószőlős,2421,1426,14,0,760,46,374,137,18,42,11,3,2,1,2,3,2,1,4,0,0,1,1,0,1,0,3
HU_04154,Tárnok,7540,5416,45,0,2399,377,1081,792,194,272,133,34,9,7,6,7,2,0,0,2,1,4,1,5,0,4,7
HU_08280,Telki,2756,2373,64,0,996,462,241,225,172,103,60,29,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1
HU_19248,Tésa,68,55,0,0,34,1,7,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HU_07108,Tinnye,1311,953,12,0,418,155,142,86,25,51,31,12,1,0,0,8,0,0,1,1,1,0,0,0,2,0,0
HU_21467,Tóalmás,2744,1623,29,0,821,56,405,168,12,74,17,9,5,2,0,8,0,0,0,2,0,3,0,0,0,1,1
HU_24527,Tök,1037,752,3,0,418,90,103,55,24,29,10,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_29823,Tököl,8108,5582,22,0,2331,394,1321,704,211,335,114,42,13,7,14,18,0,2,5,0,0,1,0,3,1,3,1
