gisco_id,name,registered,turnout,invalid,blank,CDU,SPD,GRÜNE,CSU,DIE LINKE,FDP,REP,Die Tierschutzpartei,FAMILIE,ödp,DIE FRAUEN,Volksabstimmung,PBC,CM,AUFBRUCH,DKP,BP,PSG,BüSo,50Plus,AUF,DVU,DIE GRAUEN,DIE VIOLETTEN,EDE,FBI,FÜR VOLKSENTSCHEIDE,FW FREIE WÄHLER,Newropeans,PIRATEN,RRP,RENTNER
DE_06432016,Ober-Ramstadt,11001,3884,78,0,1083,1084,750,0,150,397,54,41,22,9,10,14,24,10,5,7,4,0,2,6,8,7,1,7,1,4,3,24,3,36,10,30
DE_06432017,Otzberg,5072,1852,30,0,693,495,285,0,46,149,27,17,12,4,3,6,4,1,2,3,3,0,1,2,2,3,2,6,0,1,4,9,2,22,1,17
DE_06432018,Pfungstadt,17681,5458,112,0,1768,1670,692,0,172,564,77,61,38,6,16,9,30,4,3,2,8,0,2,11,2,14,14,10,0,4,6,57,3,44,8,51
DE_06432019,Reinheim,12878,4755,70,0,1465,1465,721,0,172,500,37,48,21,7,14,11,13,2,11,46,1,2,1,10,1,4,7,12,1,3,6,17,5,40,12,30
DE_06432020,Roßdorf,9174,3809,69,0,1146,1059,721,0,121,440,26,30,11,3,9,13,6,4,3,5,4,0,2,6,5,9,3,8,2,1,9,21,2,41,3,27
DE_06432021,Schaafheim,6880,2244,29,0,866,589,222,0,64,258,45,22,16,5,8,2,13,1,3,1,1,1,3,4,2,1,9,4,0,3,1,32,0,17,4,18
DE_06432022,Seeheim-Jugenheim,12646,5583,65,0,1909,1167,1207,0,150,730,43,42,16,11,14,9,8,5,3,1,6,2,0,8,5,18,7,10,3,6,6,36,3,50,11,32
DE_06432023,Weiterstadt,17106,5463,63,0,1724,1648,828,0,216,541,50,52,35,9,15,14,12,6,7,6,3,1,1,14,11,8,5,8,5,4,7,39,5,67,13,46
DE_06433001,Biebesheim am Rhein,4713,1531,51,0,500,439,221,0,47,125,30,17,12,0,4,6,3,6,2,0,1,1,0,5,1,1,5,6,1,1,2,17,0,14,4,9
DE_06433002,Bischofsheim,8891,3525,66,0,1180,952,560,0,106,363,98,17,15,8,8,7,3,7,0,1,5,1,0,1,2,5,12,3,1,1,2,27,2,34,8,30
DE_06433003,Büttelborn,10072,3641,86,0,1082,1127,582,0,111,381,56,35,25,3,7,16,9,7,1,2,2,0,0,6,6,8,6,4,3,1,7,9,5,25,9,20
DE_06433004,Gernsheim,7347,2561,63,0,1111,505,322,0,67,265,41,31,9,4,5,8,9,3,0,1,4,0,1,3,3,6,8,1,2,4,6,24,1,25,11,18
DE_06433005,Ginsheim-Gustavsburg,11246,4235,92,0,1330,1256,612,0,145,441,106,38,16,7,14,10,4,1,3,2,4,0,3,1,2,4,8,2,1,3,8,27,1,52,8,34
DE_06433006,Groß-Gerau,16437,6200,115,0,2117,1622,896,0,242,662,117,62,33,9,19,18,7,5,8,9,2,1,2,10,8,7,12,14,4,5,11,39,3,72,25,44
DE_06433007,Kelsterbach,8119,2929,67,0,880,828,378,0,116,333,98,35,13,3,11,10,12,1,4,3,6,1,1,8,3,9,5,2,1,1,3,16,0,38,12,31
DE_06433008,Mörfelden-Walldorf,21718,8289,142,0,2362,1912,1686,0,425,1047,138,79,44,7,22,30,17,5,6,52,3,1,2,10,4,27,24,9,4,9,8,30,16,85,29,54
DE_06433009,Nauheim,7597,3044,58,0,1111,725,416,0,98,359,66,32,11,2,10,13,3,2,1,1,5,1,3,10,5,9,8,2,2,4,5,12,0,31,11,28
DE_06433010,Raunheim,8291,2594,48,0,852,723,319,0,134,273,82,31,25,2,7,8,5,2,0,2,1,1,0,5,1,7,4,2,1,3,3,6,2,6,9,30
DE_06433011,"Riedstadt, Büchnerstadt",16045,6000,111,0,2000,1726,813,0,233,641,78,52,40,7,11,18,30,6,3,4,4,1,2,12,4,14,3,10,2,9,9,43,2,50,11,51
DE_06433012,"Rüsselsheim am Main, Stadt",37863,13457,248,0,4645,3705,1877,0,621,1154,301,147,54,17,29,43,27,24,13,18,11,2,9,19,7,33,20,28,9,9,20,57,5,98,42,165
DE_06433013,Stockstadt am Rhein,4266,1380,32,0,468,438,160,0,39,127,9,26,6,0,6,3,2,4,2,1,1,0,0,0,1,1,5,1,0,0,0,7,0,16,4,21
DE_06433014,Trebur,10171,4031,71,0,1396,1131,572,0,132,434,66,27,25,9,14,17,6,0,4,0,1,0,0,4,2,4,5,3,2,5,7,10,1,41,6,36
DE_06434001,"Bad Homburg v. d. Höhe, Stadt",37030,15145,101,0,6519,2233,2185,0,403,2709,193,118,44,17,18,39,32,17,10,5,9,3,7,22,21,18,21,14,5,5,5,124,22,118,30,78
DE_06434002,Friedrichsdorf,17883,7807,58,0,2962,1292,1357,0,211,1338,92,66,36,9,16,26,16,10,6,8,4,2,2,18,13,11,8,19,5,3,19,68,4,62,24,42
DE_06434003,Glashütten,3993,1843,25,0,822,172,282,0,44,357,17,23,8,2,4,5,1,5,1,1,2,0,1,3,7,3,1,0,1,1,1,13,1,21,10,9
DE_06434004,Grävenwiesbach,3856,1321,27,0,456,281,186,0,44,207,22,17,8,0,3,7,1,0,3,0,0,1,0,2,0,2,3,10,1,1,0,12,0,11,4,12
DE_06434005,Königstein im Taunus,11036,5496,49,0,2370,534,684,0,79,1531,25,44,12,9,6,11,2,8,1,1,1,0,1,5,6,5,4,8,3,3,1,24,3,32,8,26
DE_06434006,Kronberg im Taunus,13389,6926,89,0,3010,947,920,0,148,1437,38,46,19,20,15,24,3,9,5,2,1,1,0,11,10,11,13,8,2,3,14,28,6,43,8,35
DE_06434007,Neu-Anspach,10987,4306,56,0,1485,827,811,0,142,639,47,33,21,16,9,16,13,6,2,2,3,0,1,9,9,5,6,10,2,3,4,23,6,52,6,42
DE_06434008,Oberursel (Taunus),31213,18921,461,0,6990,3764,3005,0,549,2850,190,161,71,35,52,57,29,16,8,7,8,2,3,36,27,19,37,28,11,7,16,102,12,165,53,150
DE_06434009,Schmitten im Taunus,6595,2689,24,0,1112,393,383,0,95,485,39,30,22,4,4,8,7,7,0,1,2,0,0,1,1,3,3,6,2,1,0,19,2,15,4,16
DE_06434010,Steinbach (Taunus),6719,4278,149,0,1584,919,519,0,134,592,60,60,26,3,18,22,4,3,5,1,8,3,6,11,7,6,5,6,0,3,6,15,0,26,14,63
DE_06434011,Usingen,9840,3929,42,0,1600,664,555,0,125,636,55,37,22,8,4,10,6,4,1,0,3,2,1,4,6,16,9,8,0,4,3,47,3,28,8,18
DE_06434012,Wehrheim,7126,3177,33,0,1290,515,515,0,103,495,40,27,17,5,5,14,10,2,3,2,4,1,0,5,5,4,3,5,3,2,3,21,4,19,7,15
DE_06434013,Weilrod,5008,1997,35,0,749,430,263,0,75,261,23,31,9,1,6,4,6,6,1,1,3,0,1,2,2,7,0,5,1,0,3,43,1,9,3,16
DE_06435001,Bad Orb,7500,2810,80,0,1232,565,268,0,103,365,32,36,7,11,3,4,1,10,1,1,1,0,1,12,0,4,5,1,0,2,3,16,0,15,7,24
DE_06435002,Bad Soden-Salmünster,10328,3445,53,0,1658,585,305,0,122,421,46,37,30,3,13,8,3,6,2,1,3,0,2,12,4,14,5,12,3,3,5,28,0,18,13,30
DE_06435003,Biebergemünd,6520,2421,60,0,1051,444,303,0,77,259,42,25,18,7,4,5,2,6,1,1,1,0,0,5,1,9,2,5,3,7,3,29,0,13,9,29
DE_06435004,Birstein,5194,1853,32,0,713,436,166,0,56,236,50,18,28,5,8,9,5,0,1,2,0,0,1,3,2,5,3,2,0,3,0,26,1,19,3,20
DE_06435005,Brachttal,4133,1398,41,0,433,418,173,0,56,135,44,16,6,2,3,4,3,2,1,1,0,0,0,4,0,3,0,2,0,0,1,25,0,9,4,12
DE_06435006,Bruchköbel,15986,6021,113,0,2393,1143,693,0,208,960,92,58,33,12,23,17,23,6,3,12,6,0,0,7,12,19,12,5,1,5,6,54,1,31,20,53
DE_06435007,Erlensee,9359,2730,44,0,968,793,313,0,103,290,44,32,14,2,13,5,1,3,2,6,1,0,2,6,3,11,9,1,1,3,2,13,6,18,4,17
DE_06435008,Flörsbachtal,2004,789,14,0,279,227,78,0,22,101,13,7,6,1,4,5,1,3,0,0,0,0,0,2,0,3,0,0,0,1,1,8,0,3,3,7
DE_06435009,Freigericht,11569,4141,94,0,1962,688,469,0,103,478,57,36,24,6,9,12,7,16,7,3,3,0,1,6,2,7,8,13,0,1,6,50,0,27,12,34
DE_06435010,"Gelnhausen, Barbarossastadt, Kr",16494,6036,88,0,2138,1352,1006,0,259,771,77,50,25,7,12,20,17,10,2,3,4,3,1,11,10,18,7,8,0,2,1,35,2,53,9,35
DE_06435011,Großkrotzenburg,5578,2143,31,0,780,413,307,0,67,341,34,32,13,1,7,4,2,9,3,2,2,0,1,6,0,10,3,3,0,2,10,12,0,16,10,22
DE_06435012,Gründau,11302,3626,73,0,1311,980,416,0,112,424,55,44,15,3,13,17,5,5,4,0,1,1,1,5,9,12,7,7,1,3,3,33,0,36,15,15
DE_06435013,Hammersbach,3738,1344,20,0,522,391,124,0,46,153,16,9,7,1,4,4,4,2,1,1,0,1,1,0,1,4,1,0,1,1,0,10,0,9,1,9
DE_06435014,Hanau,56871,16603,251,0,5973,3793,2206,0,723,2175,385,197,61,32,48,50,26,24,4,33,8,3,12,33,20,42,31,27,8,12,18,64,6,150,39,149
DE_06435015,Hasselroth,5834,2056,58,0,736,571,242,0,65,218,28,21,16,4,8,9,4,2,0,0,1,0,1,8,0,4,7,3,1,2,1,9,1,15,7,14
DE_06435016,Jossgrund,2860,1160,26,0,623,115,134,0,29,125,15,9,7,1,3,5,1,5,1,0,0,0,0,1,0,3,1,0,1,1,4,32,0,7,3,8
DE_06435017,Langenselbold,10408,3147,57,0,1200,761,364,0,159,354,44,25,15,7,13,13,3,3,2,3,3,1,2,11,3,5,4,6,1,1,6,15,1,23,9,33
DE_06435018,Linsengericht,7817,2710,63,0,885,724,387,0,94,332,40,33,16,5,3,9,5,7,2,2,2,0,0,7,3,4,1,10,2,2,2,26,0,20,7,17
DE_06435019,Maintal,25911,9022,150,0,3259,2067,1224,0,410,1173,144,85,41,14,23,32,19,16,13,6,1,0,2,24,12,14,13,19,4,5,11,56,7,83,17,78
DE_06435020,Neuberg,4176,1453,25,0,486,413,141,0,60,224,9,17,3,0,7,3,1,2,1,4,0,0,0,5,3,2,3,2,0,0,0,6,0,7,7,22
DE_06435021,Nidderau,15213,5529,98,0,1786,1548,769,0,201,679,51,53,35,13,14,18,5,5,4,6,2,1,1,19,9,24,8,10,1,3,15,55,0,50,11,35
DE_06435022,Niederdorfelden,2595,1026,13,0,327,286,139,0,33,124,26,9,5,2,4,7,1,0,0,2,2,1,0,0,2,4,4,1,1,1,3,14,0,5,2,8
DE_06435023,Rodenbach,8903,3338,86,0,1218,863,401,0,108,393,34,40,21,4,14,13,4,2,3,2,2,0,0,10,4,12,5,7,0,2,2,13,1,22,5,47
DE_06435024,Ronneburg,2659,939,28,0,324,250,100,0,42,114,9,3,8,5,4,7,2,1,0,0,1,0,0,0,1,3,3,3,0,0,2,11,0,3,1,14
DE_06435025,Schlüchtern,12591,4054,65,0,1502,972,542,0,145,454,119,37,24,14,15,7,9,6,10,6,4,0,1,8,7,10,5,7,0,1,2,26,1,29,6,20
DE_06435026,Schöneck,8941,3663,54,0,1194,879,657,0,157,468,34,45,18,5,7,9,11,3,2,5,2,1,1,3,6,4,6,6,2,3,0,17,1,22,10,31
DE_06435027,Sinntal,7506,2377,50,0,894,594,183,0,85,274,108,25,16,6,7,7,9,2,3,1,1,0,0,6,6,15,3,1,3,3,2,15,1,21,9,27
DE_06435028,Steinau an der Straße,8482,2695,53,0,1136,605,235,0,79,299,73,28,18,2,6,16,11,15,6,4,3,0,1,3,3,9,1,5,1,2,4,19,1,21,3,33
DE_06435029,Wächtersbach,9125,3139,78,0,1109,840,346,0,124,381,60,30,21,1,8,8,10,2,3,6,3,1,1,7,4,3,4,9,0,4,4,19,0,18,7,28
DE_06436001,Bad Soden am Taunus,15313,7334,41,0,3221,945,914,0,164,1587,61,53,22,11,17,18,4,3,5,2,4,1,3,9,11,16,11,8,5,5,3,81,17,51,11,30
DE_06436002,Eppstein,9787,5022,121,0,2022,787,729,0,133,891,42,39,25,6,14,12,3,5,1,0,6,1,1,13,7,10,5,6,2,1,3,56,3,40,9,29
DE_06436003,Eschborn,14393,6577,77,0,2603,1094,1042,0,212,1034,81,40,24,9,17,34,8,13,6,12,7,1,2,11,7,13,10,4,5,4,5,67,8,74,16,37
DE_06436004,Flörsheim am Main,14806,5888,153,0,2345,1106,905,0,162,674,107,68,34,18,15,19,10,13,5,0,3,0,1,16,8,7,14,5,2,7,11,38,3,63,14,62
DE_06436005,Hattersheim am Main,17678,6866,118,0,2709,1417,933,0,239,867,90,61,44,5,18,25,15,15,5,4,7,1,6,13,8,16,7,5,1,7,6,72,3,58,20,71
DE_06436006,Hochheim am Main,13273,5482,91,0,2359,942,784,0,151,725,76,37,20,13,7,10,4,9,1,3,5,1,2,8,7,17,9,7,1,3,5,77,7,41,21,39
DE_06436007,Hofheim am Taunus,28295,12764,158,0,5096,1991,2273,0,353,2068,119,101,43,27,21,40,16,9,6,2,6,1,3,23,24,19,9,21,4,8,9,96,22,107,29,60
DE_06436008,Kelkheim (Taunus),20330,11824,252,0,5127,1623,1635,0,262,2052,115,102,70,15,26,33,16,8,7,7,8,1,8,16,23,15,20,17,6,6,13,132,11,86,21,91
DE_06436009,Kriftel,7638,3413,49,0,1492,541,565,0,73,470,28,26,7,6,9,6,8,4,0,0,3,1,0,4,4,4,6,4,1,1,5,15,6,33,7,35
DE_06436010,Liederbach am Taunus,5995,2683,27,0,1222,431,346,0,56,423,24,25,18,6,4,4,3,1,2,0,0,0,1,6,1,2,5,2,1,0,2,28,2,18,3,20
DE_06436011,Schwalbach am Taunus,11148,4446,50,0,1955,818,520,0,166,556,32,31,14,7,10,10,4,5,4,1,2,0,0,10,4,10,8,4,2,3,3,34,92,43,14,34
DE_06436012,Sulzbach (Taunus),6170,2576,34,0,1051,472,380,0,59,398,22,16,10,2,10,5,3,1,2,1,5,0,2,0,2,2,1,3,2,6,2,44,3,18,5,15
DE_06437001,Bad König,7230,2166,47,0,805,601,239,0,85,226,41,19,7,5,2,6,6,3,1,1,2,1,0,3,1,4,7,4,0,2,1,11,1,10,6,19
DE_06437002,Beerfelden,5018,1657,35,0,476,548,180,0,67,198,55,14,8,2,3,3,4,3,0,1,1,0,0,1,5,2,3,3,1,1,3,10,0,13,2,15
DE_06437003,Brensbach,4168,1365,33,0,393,372,176,0,62,182,41,16,6,2,7,2,15,3,2,2,1,1,1,9,3,5,1,2,2,1,1,10,0,4,0,10
DE_06437004,Breuberg,4831,1833,48,0,516,615,219,0,71,174,39,18,13,5,7,7,0,1,1,1,6,0,2,4,3,9,2,4,0,0,1,22,1,27,3,14
DE_06437005,Brombachtal,2820,992,23,0,334,245,136,0,50,120,28,4,4,1,7,2,3,0,0,0,1,0,0,1,1,4,1,0,2,0,2,4,0,11,2,6
DE_06437006,Erbach,9917,2964,51,0,1081,673,418,0,116,337,110,29,9,8,2,11,11,6,5,1,2,0,1,2,4,7,4,9,0,0,0,8,0,15,5,39
DE_06437007,Fränkisch-Crumbach,2718,914,20,0,306,246,132,0,33,95,16,9,4,0,4,1,3,1,1,5,0,0,0,0,0,4,4,3,0,2,2,4,0,10,2,7
DE_06437008,Hesseneck,568,272,6,0,74,113,23,0,12,26,4,2,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
DE_06437009,Höchst i. Odw.,6917,2178,46,0,703,643,246,0,86,227,59,16,8,5,7,3,6,3,5,0,3,2,0,4,4,11,1,5,0,3,1,21,2,31,11,16
DE_06437010,Lützelbach,5275,1649,38,0,605,472,161,0,53,165,37,16,5,8,6,5,4,2,1,5,2,0,0,5,1,5,2,3,3,1,2,16,0,5,7,14
DE_06437011,Michelstadt,12433,4004,96,0,1232,1108,582,0,168,456,97,24,20,7,9,7,17,7,1,8,7,3,1,8,5,7,12,7,3,3,2,22,1,31,8,45
DE_06437012,Mossautal,2062,640,11,0,223,124,85,0,30,84,37,4,2,1,1,0,1,2,0,0,1,0,0,0,2,1,3,3,0,1,0,14,1,4,0,5
DE_06437013,Reichelsheim (Odenwald),6729,2406,42,0,960,578,268,0,71,270,43,34,12,8,7,9,5,2,3,3,1,0,1,6,10,6,1,4,1,1,1,14,1,20,8,16
DE_06437014,Rothenberg,1961,652,18,0,174,233,80,0,17,84,16,1,3,0,3,1,2,2,0,0,0,0,0,0,0,1,2,0,1,1,0,6,0,4,0,3
DE_06437015,Sensbachtal,811,245,8,0,67,83,17,0,9,29,11,4,3,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,5,0,1,0,2
DE_06438001,Dietzenbach,18935,7091,117,0,2623,1422,986,0,361,980,99,73,27,28,22,28,8,8,9,12,8,0,2,6,9,15,12,11,4,7,9,44,4,72,22,63
DE_06438002,Dreieich,29028,11715,193,0,4275,2230,1931,0,357,1891,112,122,45,13,16,43,14,9,9,4,8,2,2,10,11,13,13,17,5,6,10,135,2,105,24,88
DE_06438003,Egelsbach,7681,3118,58,0,935,689,595,0,125,456,23,36,20,9,5,8,5,2,1,5,3,0,0,7,1,7,7,4,5,2,9,23,1,36,5,36
DE_06438004,Hainburg,10796,4065,123,0,1777,754,489,0,92,493,62,32,13,9,12,10,9,17,2,0,5,0,0,11,11,14,4,6,3,5,3,20,1,37,9,42
DE_06438005,Heusenstamm,13654,7404,241,0,3319,1240,807,0,165,1125,73,60,28,12,20,31,4,7,4,2,4,1,0,20,9,16,16,14,5,5,5,27,2,74,16,52
DE_06438006,Langen (Hessen),25015,8897,115,0,3183,1737,1549,0,290,1288,110,61,45,23,26,17,11,13,13,2,5,2,0,21,19,16,20,11,7,2,12,86,9,121,17,66
DE_06438007,Mainhausen,6836,2445,56,0,886,563,271,0,67,361,26,19,19,8,9,10,0,5,2,3,1,1,1,4,5,20,7,8,1,2,3,22,2,28,12,23
DE_06438008,Mühlheim am Main,19104,7110,178,0,2861,1399,933,0,225,920,115,74,33,14,17,22,14,8,7,14,10,4,1,17,8,10,10,18,4,2,11,34,3,62,16,66
DE_06438009,Neu-Isenburg,23851,8856,116,0,3391,1565,1401,0,422,1330,100,88,28,9,24,21,3,20,4,2,8,1,1,17,13,17,18,11,3,3,6,53,3,105,13,60
DE_06438010,Obertshausen,16958,5983,109,0,2587,987,719,0,182,918,81,60,29,9,14,16,19,14,6,0,5,1,1,12,8,10,13,8,3,2,6,43,2,54,12,53
DE_06438011,Rodgau,31778,12181,259,0,4752,2379,1626,0,382,1672,139,122,53,27,31,27,34,61,8,9,9,5,7,34,19,25,20,22,0,16,13,132,7,145,36,110
DE_06438012,Rödermark,19168,7734,141,0,3190,1311,1177,0,195,1141,79,75,43,10,21,25,13,22,5,8,4,1,2,20,5,8,9,14,5,10,8,38,5,67,23,59
DE_06438013,"Seligenstadt, Einhardstadt",15322,6289,145,0,2785,977,848,0,137,929,51,44,31,21,19,24,3,19,8,1,6,3,0,10,3,21,17,3,1,4,9,49,2,44,9,66
DE_06439001,Aarbergen,4532,1774,33,0,679,463,221,0,50,198,23,20,5,0,3,5,2,2,0,0,1,0,0,0,2,1,1,3,1,2,0,7,0,30,8,14
DE_06439002,Bad Schwalbach,8019,2925,39,0,1085,591,456,0,90,411,51,47,17,3,8,9,3,6,0,0,1,0,2,6,3,12,3,4,0,1,1,17,1,22,6,30
DE_06439003,Eltville am Rhein,12630,5157,67,0,2143,937,791,0,111,756,136,44,12,8,5,6,4,2,3,3,4,1,0,1,3,4,8,6,3,0,2,19,1,35,15,27
DE_06439004,"Geisenheim, Hochschulstadt",8867,3350,59,0,1352,645,500,0,90,471,36,31,14,1,11,16,4,12,8,0,1,2,1,3,3,6,7,5,0,0,4,15,1,24,5,23
DE_06439005,Heidenrod,6360,2496,51,0,900,605,305,0,73,316,51,12,19,7,7,15,5,6,1,1,5,0,0,6,0,17,7,16,1,0,2,16,0,27,5,20
DE_06439006,Hohenstein,4941,2047,41,0,680,572,292,0,59,267,20,19,8,5,3,5,2,3,0,0,1,0,1,3,0,6,5,2,0,1,5,15,0,20,1,11
DE_06439007,Hünstetten,7858,3185,39,0,1091,766,552,0,86,423,37,28,19,7,7,5,14,2,1,1,2,3,7,4,4,10,5,5,1,1,6,15,1,20,5,18
DE_06439008,"Idstein, Hochschulstadt",16813,7067,76,0,2776,1448,1132,0,195,981,73,59,25,14,18,17,24,6,3,2,2,1,2,10,4,12,7,12,1,2,1,45,4,72,12,31
DE_06439009,Kiedrich,3062,1252,21,0,441,356,205,0,24,140,13,8,3,2,3,1,1,0,0,0,0,0,0,1,2,0,1,1,0,3,1,2,1,9,1,12
DE_06439010,Lorch,3075,1258,28,0,606,243,123,0,34,134,15,7,3,5,3,2,0,4,0,0,1,0,1,2,4,3,1,2,1,0,1,14,0,7,2,12
DE_06439011,Niedernhausen,11116,4713,52,0,1903,879,718,0,138,716,37,43,13,4,13,16,5,6,4,1,4,0,3,9,7,7,6,8,1,4,2,30,4,44,8,28
DE_06439012,Oestrich-Winkel,8903,3536,70,0,1505,689,534,0,77,459,38,34,11,1,5,8,3,1,3,1,2,1,0,9,4,4,4,1,1,3,7,11,1,16,5,28
DE_06439013,Rüdesheim am Rhein,6967,2577,48,0,1217,493,255,0,55,323,28,24,10,5,7,13,4,1,2,2,5,1,1,5,3,5,2,4,1,2,2,11,2,21,7,18
DE_06439014,Schlangenbad,4894,2220,19,0,881,379,342,0,83,353,34,17,10,1,2,13,2,4,4,2,2,0,0,2,2,0,3,5,1,4,7,10,0,17,4,17
DE_06439015,Taunusstein,21694,8419,107,0,3430,1668,1328,0,233,1040,124,75,32,10,20,22,26,17,3,1,9,1,6,19,9,12,6,9,2,2,11,51,1,71,19,55
DE_06439016,Waldems,4185,1732,28,0,628,400,278,0,67,218,18,14,5,3,1,3,0,0,1,0,1,0,0,2,0,5,3,4,1,2,2,15,1,16,4,12
DE_06439017,Walluf,4431,1828,16,0,734,405,251,0,48,256,18,9,8,2,8,7,1,2,0,1,0,0,0,3,3,2,2,3,0,3,2,12,0,17,6,9
DE_06440001,Altenstadt,8839,2801,37,0,919,700,375,0,78,434,36,32,10,3,8,13,11,4,3,2,4,0,1,2,0,17,8,12,0,1,5,40,0,16,8,22
DE_06440002,Bad Nauheim,22150,8071,89,0,3225,1357,1145,0,261,1425,73,65,37,17,18,14,30,9,2,3,5,2,3,10,9,19,6,18,0,11,10,56,5,65,17,65
DE_06440003,Bad Vilbel,22795,10128,125,0,3897,1685,1881,0,323,1510,97,77,63,25,23,21,18,5,7,7,7,2,2,12,5,2,13,15,2,5,9,131,3,83,22,51
DE_06440004,Büdingen,16161,4725,100,0,1673,1163,572,0,152,643,57,42,29,6,14,14,13,6,4,3,2,2,5,9,3,26,11,3,0,2,6,89,3,36,8,29
DE_06440005,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",18015,6385,91,0,2260,1549,887,0,249,885,58,64,39,5,17,11,11,10,9,2,5,3,0,9,6,12,3,31,2,11,5,61,3,54,8,25
DE_06440006,Echzell,4340,1500,28,0,433,422,245,0,47,199,20,14,8,4,6,3,4,0,2,1,0,0,1,5,4,3,1,2,1,0,0,18,5,10,3,11
DE_06440007,Florstadt,7004,2462,76,0,672,909,273,0,82,256,23,34,19,4,10,8,5,3,2,1,0,0,0,5,7,6,3,3,0,4,0,11,0,22,3,21
DE_06440008,Friedberg (Hessen),19614,7375,114,0,2635,1569,1268,0,265,965,77,74,25,13,18,20,22,9,7,3,4,1,0,13,18,22,4,12,1,9,9,58,4,67,11,58
DE_06440009,Gedern,5925,1636,25,0,676,393,143,0,48,230,13,12,11,2,4,7,6,2,1,0,0,0,1,0,1,3,2,0,1,0,1,26,1,6,6,15
DE_06440010,Glauburg,2519,895,24,0,260,284,104,0,29,110,13,15,8,0,3,3,2,0,0,0,2,0,1,1,1,2,0,3,0,0,0,8,0,9,2,11
DE_06440011,Hirzenhain,2233,662,10,0,198,252,42,0,24,70,14,10,4,1,2,0,5,1,0,1,1,0,0,4,0,3,0,0,2,0,0,9,0,5,0,4
DE_06440012,Karben,16089,6583,87,0,2422,1573,885,0,204,837,53,48,34,17,18,26,25,10,3,2,5,2,2,17,3,13,8,16,6,2,4,139,4,57,14,47
DE_06440013,Kefenrod,2226,657,6,0,255,167,55,0,26,98,6,3,6,1,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,0,4,0,7
DE_06440014,Limeshain,3896,1255,29,0,385,417,145,0,36,143,13,15,5,0,5,1,1,1,0,1,0,0,0,4,4,3,1,7,0,1,1,16,0,13,5,3
DE_06440015,Münzenberg,4588,1813,28,0,697,515,181,0,36,226,18,12,6,2,2,4,8,3,3,0,2,0,0,2,0,4,2,3,0,0,0,28,0,15,1,15
DE_06440016,Nidda,13769,4119,85,0,1488,1226,389,0,145,450,51,43,22,8,17,12,15,7,3,2,2,0,1,8,7,9,11,13,3,4,3,39,1,24,3,28
DE_06440017,Niddatal,7210,2574,35,0,948,639,337,0,83,363,24,21,18,4,4,6,1,3,4,0,2,1,1,5,4,4,7,5,1,1,2,15,1,10,5,20
DE_06440018,Ober-Mörlen,4605,1675,28,0,686,357,211,0,43,234,18,13,3,4,2,9,1,1,2,0,1,0,0,0,5,1,0,5,0,0,1,15,2,14,7,12
DE_06440019,Ortenberg,7235,2137,59,0,759,623,189,0,84,271,28,13,10,4,1,4,2,6,1,1,1,0,1,3,2,3,5,4,0,1,2,28,1,14,4,13
DE_06440020,Ranstadt,3933,1444,20,0,462,481,157,0,35,170,17,21,2,1,1,8,4,0,5,0,0,0,3,1,4,1,1,1,1,0,2,26,1,8,4,7
DE_06440021,Reichelsheim (Wetterau),5240,1841,41,0,656,544,182,0,72,220,16,21,10,2,3,1,5,3,4,1,0,1,0,1,2,4,3,2,2,2,0,12,1,15,3,12
DE_06440022,Rockenberg,3332,1313,30,0,639,244,142,0,25,156,5,12,8,1,4,1,2,2,1,1,1,0,0,4,1,4,1,2,0,2,1,3,0,16,3,2
DE_06440023,"Rosbach v. d. Höhe, Stadt",8733,3281,45,0,1155,641,536,0,111,546,27,55,16,2,6,3,2,2,2,3,5,0,0,5,4,13,4,5,0,2,3,38,1,22,3,24
DE_06440024,Wölfersheim,7616,2301,45,0,705,751,208,0,61,307,28,25,25,2,11,8,6,1,1,0,4,3,0,7,2,25,2,7,1,1,0,19,2,19,6,19
DE_06440025,Wöllstadt,4710,1762,30,0,752,397,192,0,48,221,14,13,7,3,3,4,4,2,2,1,2,0,1,2,1,7,1,1,0,0,0,27,3,16,1,7
DE_06531001,Allendorf (Lumda),3305,1358,33,0,431,413,133,0,58,194,8,6,8,1,7,1,4,0,0,0,0,0,0,2,0,13,0,4,0,1,1,23,1,4,6,6
DE_06531002,Biebertal,8253,3402,74,0,988,1156,480,0,92,388,26,24,9,3,5,7,19,1,3,1,1,1,0,3,4,8,2,8,0,1,3,44,2,27,4,18
DE_06531003,Buseck,10147,4563,144,0,1446,1378,504,0,170,628,35,24,15,2,9,9,20,7,1,0,1,1,1,5,1,14,3,3,1,3,2,82,3,32,5,14
DE_06531004,Fernwald,5193,3219,121,0,968,1022,343,0,90,464,17,15,8,6,9,5,5,1,1,2,0,4,0,5,2,5,2,6,0,5,2,52,0,40,1,18
DE_06531005,Gießen,54493,24209,517,0,6870,6380,4651,0,1271,2631,188,164,99,45,62,46,125,28,13,50,13,6,7,27,37,47,20,28,12,19,23,135,24,528,35,108
