gisco_id,name,registered,turnout,invalid,blank,CDU,Grüne,SPD,AfD,CSU,Linke,FDP,PARTEI,FW,Tierschutzpartei,ÖDP,Familie,Volt,Piraten,MERA25,Heimat,TIERSCHUTZ hier!,Verjüngungsforschung,BIG,Bündnis C,PdH,Menschliche Welt,DKP,MLPD,SGP,ABG,dieBasis,BD,BSW,DAVA,Klimaliste,Letzte Generation,PDV,PdF,V-Partei³
DE_06432012,Messel,3020,2136,12,0,634,292,381,278,0,32,129,40,38,24,14,10,87,5,6,2,9,0,2,4,5,3,1,0,1,1,4,6,89,3,4,4,2,8,6
DE_06432013,Modautal,3939,2760,20,0,869,312,476,389,0,52,154,49,61,63,13,10,63,13,7,3,24,1,3,9,6,3,0,0,0,2,15,13,100,0,4,7,1,15,3
DE_06432014,Mühltal,10613,7634,48,0,2054,1492,1206,649,0,212,574,135,83,110,44,19,370,37,28,4,31,2,9,35,20,5,6,3,1,3,12,22,302,8,27,17,8,51,7
DE_06432015,Münster (Hessen),10523,6895,56,0,2297,755,976,1033,0,124,444,123,118,122,21,24,190,40,19,6,42,3,4,25,16,10,2,2,0,8,13,15,299,29,15,9,2,43,10
DE_06432016,Ober-Ramstadt,10951,6929,70,0,1698,1090,1279,812,0,185,407,112,103,154,47,37,260,35,18,5,52,5,7,17,10,2,4,6,0,4,28,29,351,10,18,12,3,47,12
DE_06432017,Otzberg,5111,3533,24,0,1110,460,609,443,0,62,188,75,70,77,22,16,105,16,10,5,21,1,2,3,4,4,0,1,0,5,19,15,112,2,4,4,3,30,11
DE_06432018,Pfungstadt,17592,10620,118,0,2925,1150,1928,1745,0,221,552,165,191,194,43,39,317,58,29,12,63,5,13,38,22,10,8,5,1,6,29,37,505,84,12,15,8,56,16
DE_06432019,Reinheim,12555,8158,67,0,2213,994,1670,1102,0,152,467,148,115,145,41,37,251,37,13,4,40,1,6,17,22,5,36,1,0,7,18,43,390,20,14,18,4,49,11
DE_06432020,Roßdorf,9436,6510,62,0,1703,1114,1263,599,0,132,443,129,89,105,23,30,266,37,15,3,17,2,4,14,19,5,1,0,0,5,17,23,297,10,15,14,4,42,8
DE_06432021,Schaafheim,6930,4620,38,0,1484,386,705,772,0,63,230,82,178,100,28,34,94,18,10,6,27,2,4,21,8,6,1,0,1,5,24,20,214,10,3,8,3,29,6
DE_06432022,Seeheim-Jugenheim,12249,8751,51,0,2310,1729,1429,858,0,197,690,158,92,107,45,28,357,47,18,0,34,3,5,17,27,3,3,0,0,4,30,37,353,10,12,30,6,51,10
DE_06432023,Weiterstadt,17613,10703,98,0,2851,1214,2167,1432,0,241,613,208,167,167,39,50,340,59,63,4,54,6,19,20,25,12,5,8,1,17,21,52,530,112,9,18,5,63,13
DE_06433001,Biebesheim am Rhein,4594,2814,28,0,754,253,511,592,0,41,121,34,70,58,5,18,51,15,3,0,12,1,1,9,7,4,2,0,0,5,10,11,142,18,2,3,4,24,5
DE_06433002,Bischofsheim,8750,5264,46,0,1452,670,1006,616,0,143,275,85,86,59,30,24,165,20,26,3,18,3,16,5,13,1,5,2,0,4,11,17,221,163,5,17,5,41,11
DE_06433003,Büttelborn,10629,6728,64,0,1881,731,1385,872,0,131,417,139,124,128,23,38,149,28,30,7,32,4,16,8,18,3,0,1,2,11,20,36,296,35,7,18,4,55,15
DE_06433004,Gernsheim,7855,5061,47,0,1723,511,754,771,0,72,269,104,104,95,15,22,151,18,5,2,32,2,6,23,8,5,0,1,0,4,8,19,194,32,10,7,1,33,13
DE_06433005,Ginsheim-Gustavsburg,11194,6817,47,0,1738,838,1282,946,0,185,396,139,204,93,43,36,160,28,37,10,32,5,18,6,12,5,1,0,0,5,11,11,349,90,7,16,2,54,11
DE_06433006,Groß-Gerau,17394,10763,93,0,2909,1336,2078,1214,0,220,695,203,264,196,58,40,278,65,93,11,58,6,25,9,36,6,6,4,5,11,23,56,542,97,9,16,8,80,13
DE_06433007,Kelsterbach,9186,5131,36,0,1452,511,884,717,0,135,282,89,77,78,28,21,120,38,44,4,30,3,21,11,3,6,9,3,0,3,19,24,304,107,7,14,3,38,10
DE_06433008,Mörfelden-Walldorf,21669,13382,93,0,3588,1869,2309,1485,0,401,828,305,268,218,61,53,363,52,87,6,77,9,33,22,36,13,35,7,2,10,33,50,705,184,6,32,14,96,32
DE_06433009,Nauheim,7646,4940,38,0,1491,615,852,575,0,91,326,94,70,74,12,27,125,23,28,1,34,0,2,5,16,3,0,3,0,4,20,26,255,58,1,11,1,46,13
DE_06433010,Raunheim,8484,4134,33,0,1057,286,689,638,0,144,190,47,39,61,15,14,64,14,85,1,15,3,24,2,10,5,4,4,1,3,6,12,342,282,2,9,1,23,9
DE_06433011,"Riedstadt, Büchnerstadt",17107,10977,98,0,3222,1248,2097,1414,0,237,615,196,210,176,47,66,285,42,39,7,52,11,10,25,24,5,4,1,0,5,34,45,577,51,7,13,5,86,23
DE_06433012,"Rüsselsheim am Main, Stadt",38418,21037,173,0,5667,2335,3649,2767,0,671,1135,357,243,281,71,74,426,97,247,22,104,8,82,26,41,31,18,29,2,19,68,63,1360,690,25,50,11,150,45
DE_06433013,Stockstadt am Rhein,4305,2567,23,0,801,227,465,410,0,38,140,41,44,51,6,16,62,17,5,1,15,2,6,4,11,2,1,0,1,3,10,10,116,13,0,3,3,13,7
DE_06433014,Trebur,10242,6818,61,0,2160,774,1122,878,0,114,410,106,314,100,25,29,162,36,12,9,35,6,9,7,21,4,0,1,0,9,24,25,267,20,7,9,6,45,11
DE_06434001,"Bad Homburg v. d. Höhe, Stadt",36831,24099,132,0,8956,3400,2892,2213,0,416,2607,355,326,312,72,50,642,96,83,11,66,15,20,21,53,17,5,3,7,15,93,88,837,66,16,31,8,133,42
DE_06434002,Friedrichsdorf,18149,12517,77,0,4272,2062,1622,1145,0,208,1250,217,239,145,48,31,354,71,34,5,28,3,22,20,30,10,5,1,3,6,31,47,392,23,6,22,7,66,15
DE_06434003,Glashütten,3949,2823,17,0,1036,387,278,338,0,38,337,38,59,37,7,14,82,5,0,1,8,1,1,3,2,4,0,1,0,0,10,12,54,19,1,7,4,16,6
DE_06434004,Grävenwiesbach,3873,2413,15,0,764,238,393,418,0,28,146,40,88,34,3,14,31,20,0,1,10,1,0,2,2,3,0,0,0,1,9,10,109,3,1,4,1,23,1
DE_06434005,Königstein im Taunus,11111,7690,36,0,2966,988,742,660,0,63,1266,100,84,64,15,12,282,27,11,1,16,2,2,11,16,6,2,1,0,2,19,23,221,1,2,12,3,26,8
DE_06434006,Kronberg im Taunus,13101,9061,35,0,3412,1357,1056,714,0,113,1189,120,94,87,26,20,353,34,19,6,14,4,7,6,9,10,1,0,3,2,20,23,244,8,11,16,4,37,7
DE_06434007,Neu-Anspach,10610,7153,44,0,2323,952,1138,872,0,109,493,99,124,98,25,36,178,35,21,6,28,2,3,14,29,10,2,3,1,3,26,27,344,22,5,13,4,52,12
DE_06434008,Oberursel (Taunus),32068,22355,92,0,7199,4287,2948,1791,0,388,2077,366,301,263,99,60,823,99,58,7,61,8,17,34,62,17,8,7,2,9,79,92,783,44,60,45,14,119,36
DE_06434009,Schmitten im Taunus,6861,4479,18,0,1585,602,513,568,0,89,393,68,94,69,16,13,113,22,4,4,14,1,1,11,6,9,1,0,1,1,17,19,181,1,2,4,1,36,2
DE_06434010,Steinbach (Taunus),6706,4116,46,0,1169,549,701,466,0,96,382,44,59,63,15,18,116,10,30,0,7,3,22,6,6,8,1,0,4,0,14,8,210,23,6,7,4,20,3
DE_06434011,Usingen,10678,6703,29,0,2310,841,873,914,0,95,548,106,141,111,27,22,126,36,5,5,35,4,2,13,15,6,2,0,0,8,21,27,252,36,0,17,4,63,9
DE_06434012,Wehrheim,7247,5129,26,0,1749,698,666,637,0,71,482,91,108,58,15,20,136,21,9,5,12,1,6,10,15,7,0,0,0,2,20,38,158,10,3,13,3,36,3
DE_06434013,Weilrod,5032,3419,23,0,1064,337,520,544,0,49,188,62,208,61,13,13,70,21,3,2,16,0,1,6,10,7,0,0,0,2,11,13,135,0,4,4,5,24,3
DE_06435001,Bad Orb,7676,4588,37,0,1691,408,658,813,0,67,204,63,72,79,8,24,83,19,11,9,25,2,4,5,7,6,3,0,0,7,10,13,205,17,2,9,0,21,6
DE_06435002,Bad Soden-Salmünster,10100,5790,45,0,2143,316,678,1266,0,81,318,83,147,102,13,41,97,12,13,4,18,3,0,8,7,7,0,0,0,7,14,21,270,9,3,7,3,45,9
DE_06435003,Biebergemünd,6597,4547,39,0,1596,370,627,831,0,44,193,78,180,101,16,22,96,18,0,2,27,2,0,3,8,3,2,0,0,4,8,26,201,2,1,2,5,35,5
DE_06435004,Birstein,4964,3121,35,0,963,172,442,781,0,35,139,45,132,55,12,18,26,21,3,6,12,1,0,7,1,6,1,0,0,4,11,13,146,1,1,3,2,20,7
DE_06435005,Brachttal,3957,2446,23,0,634,201,477,556,0,31,103,36,82,40,2,12,40,4,1,2,15,0,0,3,4,6,0,0,0,1,12,8,122,2,5,6,1,14,3
DE_06435006,Bruchköbel,15832,10277,78,0,3389,1010,1567,1530,0,171,689,207,175,216,47,37,240,43,34,7,61,7,26,22,19,10,13,0,2,10,13,59,449,34,11,22,4,57,18
DE_06435007,Erlensee,10229,5807,41,0,1591,541,985,1154,0,133,298,97,92,93,34,22,123,26,19,8,30,0,12,4,6,3,5,1,0,5,12,15,355,51,3,8,2,31,7
DE_06435008,Flörsbachtal,1902,1140,3,0,406,61,184,220,0,15,46,18,34,16,2,10,9,2,0,0,6,0,2,0,0,4,0,0,0,0,8,10,64,2,0,2,2,10,4
DE_06435009,Freigericht,11326,8173,85,0,3258,774,989,1192,0,113,439,135,209,149,30,63,160,37,8,6,43,4,2,16,12,11,2,0,0,10,16,50,275,10,5,10,3,42,15
DE_06435010,"Gelnhausen, Barbarossastadt, Kr",17187,11329,65,0,3280,1593,1796,1525,0,235,648,266,198,214,56,44,370,48,34,11,58,3,9,17,18,12,3,0,1,17,21,28,584,49,15,21,13,60,17
DE_06435011,Großkrotzenburg,5482,3567,23,0,1080,514,566,448,0,69,244,72,72,50,12,20,87,20,9,2,21,0,3,3,3,5,3,4,0,2,9,9,147,21,3,9,0,27,10
DE_06435012,Gründau,11388,7180,75,0,2184,603,1156,1467,0,95,358,105,176,131,25,47,140,30,5,10,31,3,3,3,9,6,2,0,2,4,19,31,349,33,9,12,8,38,11
DE_06435013,Hammersbach,3791,2471,20,0,809,174,478,433,0,34,127,32,45,48,11,9,45,15,6,10,9,0,0,6,4,5,3,0,0,0,7,10,102,3,1,3,1,15,6
DE_06435014,Hanau,60104,32706,256,0,8972,3928,5026,4816,0,910,2054,689,463,584,120,127,928,186,208,29,135,14,77,42,90,29,32,7,6,21,58,117,1749,670,20,55,21,205,62
DE_06435015,Hasselroth,5667,3658,51,0,1132,298,639,669,0,65,192,50,110,56,8,21,74,12,2,2,28,3,1,1,8,3,0,1,0,3,5,22,158,8,2,3,1,25,5
DE_06435016,Jossgrund,2775,1977,24,0,830,201,202,294,0,25,71,35,97,29,9,11,18,5,6,0,8,4,1,4,3,5,0,0,0,1,6,6,67,0,0,5,1,8,1
DE_06435017,Langenselbold,10920,6734,79,0,2032,642,1159,1090,0,119,395,133,137,155,24,38,143,31,13,6,44,1,5,7,12,13,3,0,0,9,15,20,303,28,5,9,3,46,15
DE_06435018,Linsengericht,7647,4990,44,0,1497,524,942,773,0,64,234,76,132,108,18,19,142,14,14,6,31,4,4,8,13,8,0,0,0,4,7,14,197,24,5,6,7,38,13
DE_06435019,Maintal,24976,14585,103,0,4357,1756,2451,1934,0,304,908,250,211,275,45,49,400,73,69,5,63,4,38,21,39,12,10,7,5,13,33,52,785,145,8,30,10,98,22
DE_06435020,Neuberg,4245,2689,23,0,778,205,473,507,0,49,171,41,57,53,9,14,56,9,11,3,22,1,2,2,9,1,1,0,1,2,8,14,127,11,1,1,4,17,6
DE_06435021,Nidderau,15505,10382,77,0,3169,1320,1855,1410,0,185,571,177,203,185,90,64,255,53,15,5,53,5,8,16,24,18,5,1,0,10,16,31,418,23,10,14,12,67,17
DE_06435022,Niederdorfelden,2952,1927,21,0,557,223,376,287,0,34,98,33,38,31,8,5,48,13,5,1,10,0,1,3,4,3,0,1,0,1,5,9,78,10,1,8,2,9,4
DE_06435023,Rodenbach,8445,5313,49,0,1671,492,943,800,0,90,350,91,100,102,20,23,107,25,14,4,29,3,8,3,12,5,5,3,3,2,14,25,231,33,5,11,2,30,8
DE_06435024,Ronneburg,2706,1881,26,0,530,136,346,381,0,28,148,28,28,42,12,6,34,5,2,2,11,1,1,4,1,2,0,0,1,0,7,8,68,4,0,4,1,9,5
DE_06435025,Schlüchtern,12038,7209,44,0,2221,711,1129,1427,0,111,390,120,144,87,44,37,136,18,15,9,36,1,3,15,19,11,4,1,0,19,15,35,311,21,4,8,4,45,14
DE_06435026,Schöneck,8977,6028,39,0,1843,854,1003,769,0,86,443,114,84,97,23,25,152,32,21,3,34,2,6,7,13,5,6,1,0,5,13,26,238,17,3,6,8,41,9
DE_06435027,Sinntal,7141,4515,26,0,1492,223,670,1093,0,52,200,70,158,68,14,26,55,13,2,7,14,3,0,10,9,5,0,0,0,7,9,27,216,2,1,6,5,26,6
DE_06435028,Steinau an der Straße,8187,4913,47,0,1678,291,565,1189,0,58,237,75,133,83,18,31,68,18,10,3,34,2,2,14,3,4,1,0,1,7,16,29,229,5,3,9,2,37,11
DE_06435029,Wächtersbach,9231,5578,60,0,1590,486,894,1281,0,87,248,70,139,86,18,32,92,19,9,6,29,2,12,3,8,3,1,0,0,6,10,15,268,37,5,9,8,34,11
DE_06436001,Bad Soden am Taunus,15581,10963,43,0,4168,1605,1242,948,0,127,1348,138,138,110,29,24,377,31,17,4,23,1,9,18,21,9,1,1,1,8,26,46,332,26,6,12,23,34,17
DE_06436002,Eppstein,9631,6861,34,0,2312,993,848,754,0,116,632,130,141,96,28,16,243,24,16,9,16,2,2,9,11,3,2,0,0,0,28,72,235,10,4,14,5,46,10
DE_06436003,Eschborn,14130,9328,43,0,2914,1451,1286,1019,0,217,798,166,151,112,23,38,306,41,59,6,20,9,15,7,25,16,8,0,1,4,18,42,349,78,13,24,3,52,14
DE_06436004,Flörsheim am Main,15152,10142,117,0,3583,979,1451,1361,0,262,587,176,219,162,38,38,247,50,51,7,47,6,34,9,17,10,1,2,1,3,16,35,433,88,4,18,10,65,15
DE_06436005,Hattersheim am Main,19122,11871,108,0,4038,1454,1714,1282,0,228,761,165,222,216,61,42,434,57,55,19,48,6,33,6,31,15,2,12,1,4,32,51,485,134,7,23,6,98,21
DE_06436006,Hochheim am Main,13912,9167,73,0,3107,1269,1189,1113,0,150,674,138,203,128,33,41,242,33,31,7,37,4,19,11,15,9,2,2,1,9,26,42,413,21,8,20,6,66,25
DE_06436007,Hofheim am Taunus,29228,20558,98,0,6802,3446,2670,1926,0,418,1949,298,368,258,77,79,722,70,71,5,65,8,16,27,54,14,2,3,3,6,62,104,687,41,15,41,8,123,22
DE_06436008,Kelkheim (Taunus),20681,14396,52,0,5176,2116,1662,1462,0,199,1414,231,226,193,56,48,514,57,29,5,34,6,13,13,37,6,2,1,4,5,54,100,489,32,12,23,8,106,11
DE_06436009,Kriftel,7959,5342,32,0,2007,776,674,499,0,97,428,85,77,73,26,18,177,14,18,6,17,2,2,9,8,7,0,2,0,5,17,20,159,23,8,11,6,31,8
DE_06436010,Liederbach am Taunus,6093,4247,13,0,1559,573,577,394,0,48,382,55,98,46,13,11,135,20,12,1,15,2,9,8,4,4,3,0,3,1,23,12,141,38,0,3,3,36,5
DE_06436011,Schwalbach am Taunus,9921,6202,25,0,1933,865,1032,613,0,140,488,85,82,82,27,15,185,34,42,4,18,3,13,7,18,7,0,3,0,2,17,23,297,63,2,15,4,46,12
DE_06436012,Sulzbach (Taunus),6222,4268,17,0,1406,602,708,420,0,68,337,70,92,57,26,20,147,31,6,3,11,0,5,2,5,3,0,0,0,1,14,19,136,11,5,8,2,31,5
DE_06437001,Bad König,7154,4708,81,0,1539,386,873,734,0,74,263,62,104,90,16,25,71,17,4,8,25,8,4,7,6,8,0,1,5,2,13,10,211,16,2,8,3,25,7
DE_06437003,Brensbach,4047,2619,29,0,775,252,437,488,0,37,168,41,55,51,12,15,53,17,2,3,12,2,0,4,8,4,0,0,1,3,5,17,102,0,4,2,0,16,4
DE_06437004,Breuberg,4737,2993,48,0,824,270,574,486,0,70,138,55,101,62,8,26,54,10,8,7,23,4,5,1,3,4,4,0,0,4,14,9,120,28,1,2,4,21,5
DE_06437005,Brombachtal,2807,1803,16,0,556,177,306,317,0,23,74,22,33,30,14,11,33,10,9,2,6,0,0,1,2,3,3,4,0,0,8,5,107,8,1,3,7,6,6
DE_06437006,Erbach,9912,5435,45,0,1732,506,951,841,0,132,353,66,95,90,16,26,97,23,11,3,34,3,2,21,5,8,4,0,1,7,13,23,245,24,4,10,9,24,11
DE_06437007,Fränkisch-Crumbach,2566,1751,19,0,556,129,380,253,0,31,137,25,32,18,3,11,23,6,1,2,7,1,0,2,4,2,3,0,0,2,7,12,66,0,2,4,0,11,2
DE_06437009,Höchst i. Odw.,6618,4042,34,0,1154,361,761,686,0,103,183,71,93,76,13,21,69,12,16,2,27,1,10,7,3,8,2,3,1,0,9,21,214,36,1,10,4,23,7
DE_06437010,Lützelbach,5164,3173,36,0,1071,233,590,515,0,49,127,40,122,49,8,21,43,16,6,8,18,3,2,4,3,7,1,0,0,2,22,5,135,5,4,7,2,17,2
DE_06437011,Michelstadt,11850,7329,101,0,2157,764,1453,1066,0,156,370,119,138,105,31,32,146,24,21,1,38,4,1,17,7,12,11,1,0,2,33,15,383,39,5,14,5,49,9
DE_06437012,Mossautal,1895,1238,16,0,375,122,187,217,0,16,99,19,26,29,8,6,14,5,0,0,3,1,0,4,1,0,0,0,0,0,9,6,58,0,2,6,0,5,4
DE_06437013,Reichelsheim (Odenwald),6387,4241,48,0,1444,337,689,757,0,71,233,59,87,69,13,11,58,29,2,4,27,1,3,15,6,6,0,1,0,6,10,17,185,3,6,7,11,20,6
DE_06437016,"Oberzent, Stadt",7749,4809,40,0,1461,359,1042,808,0,72,259,92,116,96,12,20,60,10,5,4,24,2,0,8,4,3,2,1,1,2,21,17,202,16,3,14,3,21,9
DE_06438001,Dietzenbach,19684,11072,80,0,3289,1421,1678,1304,0,316,668,190,174,197,29,40,287,36,140,4,43,6,43,13,22,13,8,4,5,7,34,30,605,277,12,20,5,56,16
DE_06438002,Dreieich,28874,19134,171,0,6177,2759,2880,1964,0,331,1691,324,314,326,60,62,492,83,68,11,82,9,33,19,37,13,3,0,3,14,53,58,778,142,18,29,26,92,12
DE_06438003,Egelsbach,8161,5395,34,0,1524,801,910,690,0,103,312,105,87,96,25,20,186,33,18,9,25,1,10,6,20,7,1,0,0,3,14,26,208,33,9,15,2,48,14
DE_06438004,Hainburg,10547,6736,74,0,2578,705,899,972,0,96,388,99,115,148,30,38,111,22,9,3,35,4,0,7,10,3,0,2,0,4,13,23,253,27,4,8,4,34,18
DE_06438005,Heusenstamm,13232,8863,68,0,3123,1004,1240,1031,0,170,743,121,150,145,27,24,340,42,30,10,30,5,9,9,16,13,5,1,0,0,17,34,334,43,3,13,4,46,13
DE_06438006,Langen (Hessen),26303,16217,90,0,4540,2656,2294,1906,0,369,1090,322,310,227,76,59,653,119,98,11,48,9,24,31,43,20,5,4,3,5,34,67,680,188,24,49,6,113,44
DE_06438007,Mainhausen,7297,4804,45,0,1461,559,805,724,0,69,305,58,94,114,12,26,113,25,13,1,35,2,4,7,12,6,0,1,1,5,8,10,215,15,3,10,6,28,12
DE_06438008,Mühlheim am Main,19462,11999,116,0,3779,1439,1910,1696,0,254,650,248,217,200,45,48,316,40,39,14,52,16,26,15,16,20,4,3,2,9,12,46,568,66,12,23,15,56,27
DE_06438009,Neu-Isenburg,23590,13751,99,0,4055,1851,2087,1665,0,367,1036,251,196,224,56,50,387,53,114,7,61,13,42,14,30,10,2,4,2,7,38,41,662,178,11,37,10,64,27
DE_06438010,Obertshausen,16344,9913,65,0,3450,988,1397,1347,0,165,615,163,231,192,40,44,228,49,55,11,47,6,19,11,17,14,5,2,1,7,14,36,513,82,9,15,5,53,17
DE_06438011,Rodgau,32700,21237,144,0,6841,2520,3065,2805,0,376,1255,421,462,604,80,132,561,114,92,14,127,12,52,55,47,22,8,2,5,18,64,59,921,75,22,35,15,173,39
DE_06438012,Rödermark,19562,13022,102,0,4544,1660,1697,1626,0,230,884,207,238,231,44,57,335,60,62,7,54,8,18,19,18,17,11,2,2,8,31,48,559,116,10,21,6,77,13
DE_06438013,"Seligenstadt, Einhardstadt",16217,11011,87,0,3951,1431,1390,1341,0,156,873,174,272,191,54,43,253,41,33,10,46,5,5,9,17,12,0,0,3,7,24,33,407,22,7,21,6,65,22
DE_06439001,Aarbergen,4533,2881,27,0,895,277,473,497,0,49,161,58,53,52,10,12,73,10,5,1,12,4,1,5,6,2,1,1,0,5,10,7,134,13,3,4,3,12,5
DE_06439002,Bad Schwalbach,7724,4705,32,0,1460,573,723,731,0,79,325,93,74,72,13,19,127,21,8,3,13,2,5,3,10,6,1,1,2,3,14,17,207,15,4,8,5,30,6
DE_06439003,Eltville am Rhein,12980,9004,62,0,3431,1375,1171,790,0,156,803,124,93,121,33,29,256,29,12,6,33,5,6,4,23,4,3,0,1,0,27,34,275,10,8,13,11,35,21
DE_06439004,"Geisenheim, Hochschulstadt",8875,5777,42,0,1806,761,866,771,0,108,471,97,77,80,34,25,162,17,15,3,24,5,3,4,12,7,1,1,2,0,13,29,246,22,2,7,3,42,19
DE_06439005,Heidenrod,6052,3998,42,0,1227,346,620,785,0,59,226,76,133,63,3,23,87,18,4,7,14,2,3,3,13,7,1,0,0,3,9,22,142,0,3,11,6,30,10
DE_06439006,Hohenstein,4879,3342,28,0,1039,343,605,500,0,47,242,55,80,57,11,9,88,8,4,5,28,1,0,0,8,3,0,0,0,1,6,10,126,1,0,10,3,18,6
DE_06439007,Hünstetten,8382,6042,37,0,1879,778,866,879,0,87,496,120,137,76,21,33,219,21,5,6,13,4,2,17,17,2,0,0,1,3,18,42,188,4,2,6,3,45,15
DE_06439008,"Idstein, Hochschulstadt",18967,12978,70,0,4105,1987,1878,1310,0,250,1203,222,208,175,52,33,487,59,32,8,50,7,13,18,24,7,1,4,5,6,49,72,452,47,8,29,6,71,30
DE_06439009,Kiedrich,3162,2359,15,0,803,341,487,185,0,48,187,29,36,34,9,8,55,11,3,0,10,0,1,0,7,0,0,0,0,0,6,5,58,2,0,3,0,13,3
DE_06439010,Lorch,2665,1754,9,0,683,163,276,224,0,27,80,26,71,23,12,5,31,3,4,1,11,0,2,2,5,1,0,0,0,1,5,1,65,3,4,1,1,9,5
DE_06439011,Niedernhausen,10886,7887,58,0,2710,984,1122,856,0,113,815,151,121,113,39,31,286,25,23,3,23,0,10,10,19,2,2,1,0,4,20,33,236,8,4,12,4,37,12
DE_06439012,Oestrich-Winkel,9006,5869,32,0,2021,769,1063,568,0,96,490,98,94,93,15,14,149,21,8,4,17,6,0,8,9,6,1,1,2,3,12,16,175,7,4,8,5,43,11
DE_06439013,Rüdesheim am Rhein,6689,3955,41,0,1357,398,542,602,0,74,255,95,78,60,20,20,83,21,4,4,14,1,4,3,4,4,1,1,2,4,6,13,194,13,3,6,2,20,6
DE_06439014,Schlangenbad,4747,3314,28,0,1076,479,451,403,0,66,291,67,58,46,11,7,99,18,3,2,4,1,2,3,6,5,1,0,0,2,8,10,116,14,4,11,0,19,3
DE_06439015,Taunusstein,21964,13747,91,0,4422,1720,1988,1934,0,258,1066,257,228,194,51,44,445,58,28,7,53,5,20,43,33,7,0,1,2,4,28,52,515,33,9,14,7,96,34
DE_06439016,Waldems,4190,2904,12,0,853,399,483,418,0,35,212,66,61,59,10,12,77,13,1,0,12,1,3,3,7,4,1,0,1,3,10,14,92,2,1,6,0,29,4
DE_06439017,Walluf,4367,3050,23,0,1016,412,516,311,0,50,253,45,37,47,17,13,83,8,4,1,12,0,1,4,6,6,0,0,0,0,11,10,123,2,1,6,1,26,5
DE_06440001,Altenstadt,9127,6369,98,0,2154,579,971,1066,0,88,356,95,172,106,13,30,109,33,24,40,22,2,8,7,6,2,3,0,3,6,13,25,265,13,4,8,3,34,11
DE_06440002,Bad Nauheim,23312,14819,70,0,4769,2233,1999,1645,0,246,1223,274,358,211,57,40,477,63,38,13,39,8,22,23,33,20,2,2,2,9,35,81,625,53,13,29,7,74,26
DE_06440003,Bad Vilbel,25014,17332,92,0,5557,3324,2337,1426,0,330,1551,308,230,230,70,40,570,80,43,8,50,8,18,16,46,9,12,3,2,3,36,62,615,51,23,46,16,84,36
DE_06440004,Büdingen,16409,9840,113,0,2885,814,1318,1965,0,117,580,157,442,145,49,48,188,42,20,51,58,5,5,26,22,14,0,2,0,11,25,22,563,52,7,22,6,48,18
DE_06440005,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",19722,12474,101,0,3696,1595,2043,1713,0,251,745,269,248,209,44,72,387,63,41,7,62,9,9,19,26,23,6,2,1,9,38,85,525,28,13,23,7,89,16
DE_06440006,Echzell,4201,2725,25,0,805,311,518,404,0,44,143,53,69,49,12,14,52,13,10,7,9,3,1,4,4,1,0,0,0,0,11,11,105,11,0,7,1,22,6
DE_06440007,Florstadt,6887,4410,29,0,1295,407,886,799,0,64,203,73,112,68,14,26,87,20,8,1,23,1,2,7,7,2,1,0,0,3,6,20,188,11,2,7,5,28,5
DE_06440008,Friedberg (Hessen),20384,12905,96,0,3593,2032,1837,1575,0,309,786,348,310,194,42,48,528,77,86,4,49,4,12,23,38,14,6,0,5,8,34,74,491,92,17,34,11,94,34
DE_06440009,Gedern,5691,3368,31,0,1112,222,466,786,0,41,152,57,157,49,12,19,39,4,1,3,17,4,1,3,6,2,0,0,0,3,5,7,145,5,1,2,2,12,2
DE_06440010,Glauburg,2444,1567,13,0,482,146,271,245,0,25,84,46,68,31,9,8,23,7,2,6,6,1,3,9,1,0,0,0,0,1,4,2,58,0,1,3,1,8,3
DE_06440011,Hirzenhain,2227,1307,12,0,372,86,205,323,0,22,59,22,30,31,1,13,12,1,2,5,12,0,1,3,2,0,0,0,0,0,2,4,75,0,3,2,0,7,0
DE_06440012,Karben,16613,11092,77,0,3529,1476,1720,1246,0,222,788,203,263,163,39,40,336,46,45,8,43,7,15,18,28,13,1,0,2,7,26,35,504,47,13,27,7,76,22
DE_06440013,Kefenrod,2182,1327,14,0,426,80,216,281,0,6,77,26,63,24,3,14,12,3,1,5,6,0,0,3,2,0,1,0,0,1,2,7,37,0,1,4,1,9,2
DE_06440014,Limeshain,4160,2512,27,0,737,210,417,486,0,32,139,33,77,45,16,11,54,10,1,6,15,0,13,1,5,1,1,0,0,1,2,4,137,9,1,4,1,15,1
DE_06440015,Münzenberg,4651,3219,19,0,1154,283,540,457,0,48,198,64,108,53,6,15,45,13,4,6,15,1,1,10,8,1,0,0,0,2,3,15,119,1,0,6,3,16,5
DE_06440016,Nidda,13346,7949,126,0,2442,548,1352,1642,0,138,358,125,198,139,30,40,80,35,21,13,41,2,11,22,10,10,1,2,1,3,25,42,385,21,4,13,4,44,21
DE_06440017,Niddatal,7431,4923,36,0,1640,578,695,690,0,75,298,110,110,107,27,21,122,8,12,5,31,4,1,8,6,8,3,1,0,4,8,15,203,40,1,10,5,37,4
DE_06440018,Ober-Mörlen,4406,3301,29,0,1161,375,548,386,0,39,217,67,99,50,32,17,45,14,1,2,15,1,1,3,5,4,2,0,1,0,13,10,125,4,2,3,2,25,3
DE_06440019,Ortenberg,6929,3990,43,0,1249,273,664,755,0,62,191,91,218,84,6,13,40,19,7,9,22,3,7,2,3,5,0,1,1,0,18,9,154,4,0,8,2,18,9
