gisco_id,name,registered,turnout,invalid,blank,FRENTE OBRERO,PARTIDO SOCIALISTA OBRERO ESPAÑOL,POR UN MUNDO MÁS JUSTO,ALMERIENSES - REGIONALISTAS PRO ALMERÍA,PARTIDO POPULAR,VOX,PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE,LIBRES,RECORTES CERO,SUMAR ANDALUCÍA,ADELANTE ANDALUCÍA,CAMINANDO JUNTOS,ESCAÑOS EN BLANCO PARA DEJAR ESCAÑOS VACÍOS,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,SUMAR,JUNTOS POR GRANADA,POR HUELVA,JAÉN MERECE MÁS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN,SUMAR ARAGÓN,ARAGÓN EXISTE - COALICIÓN EXISTE,PARTIDO ARAGONÉS,TERUEL EXISTE - COALICIÓN EXISTE,PARTIDO UNIONISTA ESTADO DE ESPAÑA,ASTURIAS EXISTE-ESPAÑA VACIADA,PARTIDO SOCIALISTA DE ISLAS BALEARES-PSOE,SUMAR MÉS,COALICIÓN CANARIA,NUEVA CANARIAS - BLOQUE CANARISTA,SUMAR CANARIAS,AHORA CANARIAS-PARTIDO COMUNISTA DEL PUEBLO CANARIO,POR ÁVILA,VÍA BURGALESA,ESPAÑA VACIADA-PARTIDO CASTELLANO-TIERRA COMUNERA,ESPAÑA VACIADA,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,UNIÓN DEL PUEBLO LEONÉS,VAMOS PALENCIA,GRUPO INDEPENDIENTE PALENCIA TIERRA VIVA,TERCERA EDAD EN ACCIÓN,SORIA ¡YA!,UNIDAD CASTELLANA,FUERZA CÍVICA,ZAMORA SÍ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE),PARTIDO POPULAR / PARTIT POPULAR,ESQUERRA REPUBLICANA DE CATALUNYA,SUMAR - EN COMÚ PODEM,CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA,PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA,PARTIT DEMÒCRATA EUROPEU CATALÀ-ESPAI CIU,JUNTS PER CATALUNYA - JUNTS,PARTIT ANIMALISTA AMB EL MEDI AMBIENT,PARTIT POPULAR / PARTIDO POPULAR,ESCONS EN BLANC,ENTRE VEÏNS CATALUNYA,UNIDOS POR LA SOLIDARIDAD INTERNACIONAL,BLOQUE EXTREMEÑO,SOMOS CÁCERES,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,BLOQUE NACIONALISTA GALEGO,SUMAR GALICIA,POR UN MUNDO MAIS XUSTO,PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA,COALICIÓN DE CENTRO DEMOCRÁTICO,PARTIDO HUMANISTA,EUSKAL HERRIA BILDU,PARTIDO SOCIALISTA DE NAVARRA-PSOE,GEROA BAI,UNION DEL PUEBLO NAVARRO,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),BIDEZKO MUNDURANTZ,PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/EUSKADIKO LANGILEEN ALDERDI KOMUNISTA,REFERÉNDUM SISTEMA DINERO,POR MI REGIÓN,PARTIDO AUTÓNOMOS,COMPROMÍS - SUMAR: SUMEM PER GUANYAR,ESTAT VALENCIÀ DEL BENESTAR,COALICIÓN POR MELILLA
ES_50286,Villalba de Perejil,71,54,1,1,0,19,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50287,Villalengua,235,189,1,2,0,68,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50288,Villanueva de Gállego,3602,2624,31,16,3,617,0,0,972,551,14,0,0,0,0,0,6,1,0,0,0,0,1,18,275,110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50289,Villanueva de Jiloca,61,48,0,0,0,18,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50290,Villanueva de Huerva,323,252,3,3,1,94,0,0,85,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50291,Villar de los Navarros,119,104,0,0,0,21,0,0,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50292,Villarreal de Huerva,123,109,0,1,1,26,0,0,43,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50293,Villarroya de la Sierra,359,276,6,1,0,130,0,0,73,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50294,Villarroya del Campo,60,42,0,1,0,12,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50295,Vistabella,51,45,0,0,0,17,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50296,"Zaida, La",374,287,4,2,1,154,0,0,50,31,1,0,0,0,0,0,3,0,0,0,0,0,0,0,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50297,Zaragoza,501683,363536,2938,3116,726,109015,299,0,130068,52801,1768,0,223,0,0,0,1578,375,0,0,0,0,174,248,52583,5702,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50298,Zuera,5570,4298,38,55,8,1282,3,0,1569,777,18,0,3,0,0,0,13,5,0,0,0,0,1,8,447,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50901,Biel-Fuencalderas,144,123,1,1,0,36,0,0,46,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50902,Marracos,82,69,1,1,0,20,0,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_50903,Villamayor de Gállego,2308,1696,20,16,4,435,5,0,533,331,6,0,2,0,0,0,4,1,0,0,0,0,6,2,311,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33001,Allande,1397,950,7,6,0,265,1,0,491,123,2,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33002,Aller,8906,6267,77,69,15,2752,4,0,1716,841,16,0,3,0,0,0,0,11,744,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33003,Amieva,552,368,2,3,0,127,0,0,135,75,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33004,Avilés,63026,44555,423,447,83,15607,44,0,14737,5252,270,0,40,0,0,0,0,152,7282,0,0,0,0,0,0,0,0,0,59,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33005,Belmonte de Miranda,1272,888,14,18,2,296,0,0,324,143,2,0,0,0,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33006,Bimenes,1452,949,11,13,0,399,2,0,219,107,2,0,1,0,0,0,0,3,184,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33007,Boal,1310,939,7,9,0,383,1,0,337,86,5,0,1,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33008,Cabrales,1623,1217,13,8,2,465,0,0,485,143,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33009,Cabranes,908,662,4,8,0,182,0,0,224,88,3,0,2,0,0,0,0,1,148,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33010,Candamo,1693,1216,8,17,1,487,3,0,394,140,4,0,1,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33011,Cangas del Narcea,10000,6190,66,65,11,1871,4,0,2816,755,9,0,7,0,0,0,0,9,548,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33012,Cangas de Onís,5180,3638,26,23,6,1118,1,0,1579,486,20,0,2,0,0,0,0,3,368,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33013,Caravia,438,344,8,1,0,103,0,0,154,46,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33014,Carreño,8618,6206,59,47,16,2214,8,0,1901,652,36,0,8,0,0,0,0,32,1201,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33015,Caso,1313,958,16,8,0,296,0,0,310,132,2,0,2,0,0,0,0,4,185,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33016,Castrillón,18688,13781,125,124,25,4127,5,0,5363,1810,61,0,8,0,0,0,0,32,2053,0,0,0,0,0,0,0,0,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33017,Castropol,2860,2036,23,27,4,817,1,0,777,180,2,0,0,0,0,0,0,3,193,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33018,Coaña,2791,2059,25,17,6,690,2,0,899,183,5,0,3,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33019,Colunga,2766,1945,31,15,3,603,1,0,835,255,9,0,1,0,0,0,0,3,185,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33020,Corvera de Asturias,12985,8949,118,128,14,3587,12,0,2446,1144,56,0,9,0,0,0,0,24,1364,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33021,Cudillero,4262,2987,52,21,8,1080,1,0,1067,378,11,0,2,0,0,0,0,1,348,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33022,Degaña,712,501,7,6,1,227,1,0,122,36,2,0,0,0,0,0,0,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33023,"Franco, El",3207,2378,30,25,6,944,3,0,927,182,4,0,0,0,0,0,0,1,246,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33024,Gijón,220525,159646,1377,1539,386,54381,194,0,53759,20126,943,0,176,0,0,0,0,387,25753,0,0,0,0,0,0,0,0,0,48,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33025,Gozón,8986,6319,60,58,11,2116,0,0,2382,665,36,0,4,0,0,0,0,12,944,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33026,Grado,7981,5442,53,38,5,1833,1,0,1975,683,23,0,8,0,0,0,0,14,785,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33027,Grandas de Salime,716,483,2,5,0,204,0,0,163,48,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33028,Ibias,1041,674,4,0,1,301,0,0,248,69,2,0,2,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33029,Illano,270,181,4,3,0,79,0,0,65,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33030,Illas,907,707,2,3,1,196,2,0,294,87,5,0,2,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33031,Langreo,32414,21359,260,237,36,8443,23,0,5070,2291,141,0,16,0,0,0,0,88,4691,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33032,Laviana,10631,7575,173,79,24,3143,16,0,1887,839,19,0,10,0,0,0,0,36,1321,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33033,Lena,8925,6055,81,53,10,2556,6,0,1560,720,17,0,6,0,0,0,0,26,1002,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33034,Valdés,9530,6504,78,66,7,2440,5,0,2670,670,22,0,4,0,0,0,0,12,499,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33035,Llanera,11406,8225,71,102,11,2646,11,0,2993,1274,41,0,2,0,0,0,0,12,1037,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33036,Llanes,11315,8077,104,78,11,2730,14,0,3152,1073,29,0,4,0,0,0,0,16,854,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33037,Mieres,31567,21294,223,203,72,8647,21,0,4988,1922,116,0,17,0,0,0,0,138,4849,0,0,0,0,0,0,0,0,0,14,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33038,Morcín,2177,1606,15,11,1,612,2,0,430,181,9,0,1,0,0,0,0,10,327,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33039,Muros de Nalón,1668,1252,15,9,0,504,0,0,424,124,4,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33040,Nava,4497,3188,55,43,4,1062,0,0,1144,433,11,0,1,0,0,0,0,10,417,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33041,Navia,6910,5008,33,53,7,1956,6,0,1940,405,20,0,4,0,0,0,0,5,570,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33042,Noreña,4199,3120,27,34,7,959,4,0,1155,391,21,0,1,0,0,0,0,8,501,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33043,Onís,639,465,8,6,0,186,0,0,154,57,4,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33044,Oviedo,173514,125676,1095,1286,206,36487,222,0,51743,16866,626,0,164,0,0,0,0,273,16111,0,0,0,0,0,0,0,0,0,47,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33045,Parres,4301,3124,45,40,2,1201,6,0,1125,310,13,0,3,0,0,0,0,4,366,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33046,Peñamellera Alta,481,385,5,1,1,103,1,0,176,73,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33047,Peñamellera Baja,1057,851,18,6,0,258,0,0,400,121,1,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33048,Pesoz,130,97,0,2,0,38,0,0,42,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33049,Piloña,5795,4067,56,43,7,1566,1,0,1457,427,15,0,4,0,0,0,0,10,469,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_33050,Ponga,533,369,2,1,0,140,2,0,134,50,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
