gisco_id,name,registered,turnout,invalid,blank,ANDALUCÍA POR SÍ,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,ESCAÑOS EN BLANCO,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,PARTIDO COMUNISTA DEL PUEBLO ANDALUZ,UNIDAS PODEMOS,PARTIDO POPULAR,PARTIDO SOCIALISTA OBRERO ESPAÑOL,POR UN MUNDO MÁS JUSTO,RECORTES CERO-GRUPO VERDE,VOX,MÁS PAÍS-ANDALUCÍA,PARTIDO COMUNISTA OBRERO ESPAÑOL,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA,CONVERGENCIA ANDALUZA,IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA,PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ,CHUNTA ARAGONESISTA,FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,UNIDAS PODEMOS-ALTOARAGÓN EN COMÚN,PUYALON,AUNA COMUNITAT VALENCIANA,"AGRUPACIÓN DE ELECTORES ""TERUEL EXISTE""",UNIÓN DE TODOS,MOVIMIENTO ARAGONES SOCIAL,MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO,ANDECHA ASTUR,MÁS PAÍS-EQUO,PARTIDO HUMANISTA,UNIDAS PODEMOS-XUNÍES PODEMOS,PARTIDO POPULAR-FORO,MÉS ESQUERRA,MÁS PAÍS,PARTIDO LIBERTARIO,UNIDAS PODEMOS-UNIDES PODEM,AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo,CONTIGO SOMOS DEMOCRACIA,NUEVA CANARIAS-COALICIÓN CANARIA,PARTIDO COMUNISTA DEL PUEBLO CANARIO,PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS,LOS VERDES,COALICIÓN CANARIA-NUEVA CANARIAS,PARTIDO REGIONALISTA DE CANTABRIA,RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA,FALANGE ESPAÑOLA DE LAS JONS,POR ÁVILA,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,UNIÓN DEL PUEBLO LEONÉS,CENTRADOS,PLATAFORMA DEL PUEBLO SORIANO,UNIÓN REGIONALISTA DE CASTILLA Y LEÓN,CIUTADANS-PARTIDO DE LA CIUDADANÍA,CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA,EN COMÚ PODEM-GUANYEM EL CANVI,ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES,INICIATIVA FEMINISTA,IZQUIERDA EN POSITIVO,JUNTS PER CATALUNYA-JUNTS,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA,PARTIT POPULAR/PARTIDO POPULAR,PARTIT DELS SOCIALISTES DE CATALUNYA,PER UN MÓN MÉS JUST,PARTIDO POPULAR / PARTIT POPULAR,EXTREMADURA UNIDA,BLOQUE NACIONALISTA GALEGO,PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA,EN COMÚN-UNIDAS PODEMOS,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁS JUSTO,CONVERXENCIA 21,ESCANOS EN BRANCO,EUSKAL HERRIA BILDU,GEROA BAI,NAVARRA SUMA,PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA/ES,POR UN MUNDO MÁS JUSTO/BIDEZKO MUNDURANTZ,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/EUSKADIKO LANGILEEN ALDERDI KOMUNISTA,ELKARREKIN PODEMOS-UNIDAS PODEMOS,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),BIDEZKO MUNDURANTZ-POR UN MUNDO MÁS JUSTO,ESCAÑOS EN BLANCO-AULKI ZURIAK,EUSKADIKO LANGILEEN ALDERDI KOMUNISTA/PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI,MÁS PAÍS-CANDIDATURA ECOLOGISTA,PARTIDO DE ACCIÓN SOLIDARIA EUROPEA,DEMOCRACIA PLURAL,SOMOS REGIÓN,LOS VERDES ECOPACIFISTAS ADELANTE,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ,MÉS COMPROMÍS,AVANT ADELANTE LOS VERDES,PARTIT COMUNISTA DELS POBLES D'ESPANYA,SOM VALENCIANS EN MOVIMENT,UNIDOS Actuando por la Democracia,MOVIMIENTO POR LA DIGNIDAD Y LA CIUDADANÍA DE CEUT,COALICIÓN POR MELILLA
ES_48906,Forua,736,550,2,2,0,4,0,2,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,285,0,40,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ES_48907,Kortezubi,343,274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,157,0,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ES_48908,Murueta,250,212,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,118,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_48909,Nabarniz,201,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_48910,Iurreta,2811,1952,10,11,0,15,0,6,0,0,140,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,604,1,234,381,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
ES_48911,Ajangiz,381,303,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,106,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_48912,Alonsotegi,2321,1684,14,8,0,15,0,11,0,0,57,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,647,1,247,263,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0
ES_48913,Zierbena,1236,899,9,8,0,5,0,3,0,0,28,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,437,0,140,85,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ES_48914,Arratzu,332,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,151,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_48915,Ziortza-Bolibar,339,245,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,102,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_30001,Abanilla,4507,3357,26,17,0,148,0,16,0,135,1294,914,7,0,760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
ES_30002,Abarán,9701,6794,77,27,0,280,0,45,0,512,1775,1676,3,1,2291,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0
ES_30003,Aguilas,25200,16249,129,159,0,1055,0,106,0,1449,4090,5017,2,15,3946,0,27,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0
ES_30004,Albudeite,1129,838,5,1,0,27,0,9,0,51,222,333,1,1,185,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_30005,Alcantarilla,30268,20979,201,148,0,1534,0,233,0,1515,6055,4639,21,27,6120,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87,0,0,0,0,0,0,0,0,0
ES_30006,Aledo,833,699,4,1,0,60,0,5,0,62,281,191,0,0,84,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_30007,Alguazas,6474,4354,37,26,0,249,0,35,0,287,1130,1084,2,2,1425,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
ES_30008,Alhama de Murcia,14560,9974,134,79,0,713,0,99,0,1172,2397,2334,6,21,2689,0,16,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
ES_30009,Archena,12728,9487,122,46,0,537,0,69,0,771,2828,2590,3,5,2353,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0
ES_30010,Beniel,6852,5161,55,25,0,231,0,61,0,336,1425,1389,1,2,1563,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0
ES_30011,Blanca,4702,3390,66,8,0,174,0,23,0,241,953,928,4,1,939,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
ES_30012,Bullas,9085,6704,105,46,0,411,0,47,0,864,1474,2622,4,2,1018,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
ES_30013,Calasparra,7421,5171,77,32,0,265,0,19,0,364,1001,2218,1,0,1128,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ES_30014,Campos del Río,1587,1150,16,4,0,33,0,19,0,85,207,470,0,1,303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ES_30015,Caravaca de la Cruz,19344,13502,155,107,0,881,0,61,0,799,4096,3665,15,9,3503,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0
ES_30016,Cartagena,153035,101232,1030,776,0,8260,0,1499,0,9528,23235,22730,78,209,31162,0,139,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,292,0,0,0,0,0,0,0,0,0
ES_30017,Cehegín,11428,8196,83,44,0,607,0,65,0,608,2304,2357,1,6,2004,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
ES_30018,Ceutí,8399,6226,78,28,0,335,0,44,0,403,1545,1917,5,0,1774,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0
ES_30019,Cieza,25911,17485,221,157,0,1068,0,132,0,1914,4606,4140,6,7,4920,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0
ES_30020,Fortuna,6503,4521,37,35,0,183,0,19,0,387,1464,972,0,0,1386,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ES_30021,Fuente Alamo de Murcia,9498,6251,58,36,0,345,0,29,0,300,1891,1411,2,6,2076,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
ES_30022,Jumilla,17108,11041,190,100,0,835,0,63,0,936,3127,3194,6,11,2366,0,23,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
ES_30023,Librilla,3874,2831,43,18,0,132,0,33,0,334,663,795,2,2,739,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
ES_30024,Lorca,60389,42200,369,281,0,2535,0,221,0,3078,11480,11765,15,29,11621,0,50,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,141,0,0,0,0,0,0,0,0,0
ES_30025,Lorquí,5016,3663,40,22,0,203,0,31,0,239,760,1185,2,4,1131,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ES_30026,Mazarrón,16345,10049,135,84,0,648,0,75,0,691,2385,2720,0,8,3137,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0
ES_30027,Molina de Segura,50067,36417,343,242,0,3101,0,404,0,3370,9194,8692,19,47,9948,0,30,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,91,0,0,0,0,0,0,0,0,0
ES_30028,Moratalla,6390,4054,81,25,0,225,0,27,0,528,812,1629,1,1,634,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
ES_30029,Mula,12122,8231,106,54,0,489,0,61,0,676,1997,2636,3,2,2031,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0
ES_30030,Murcia,321454,235061,1878,1744,0,19344,0,2299,0,21362,63840,53175,152,291,63457,0,316,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,5622,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1079,0,0,0,0,0,0,0,0,0
ES_30031,Ojós,497,387,5,1,0,23,0,4,0,15,171,80,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ES_30032,Pliego,2864,2154,25,18,0,101,0,13,0,107,665,649,1,1,542,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ES_30033,Puerto Lumbreras,10377,7330,115,59,0,435,0,51,0,528,2180,1932,5,6,1871,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0
ES_30034,Ricote,1067,818,17,8,0,23,0,4,0,57,260,252,0,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_30035,San Javier,19432,13174,161,114,0,953,0,156,0,1196,3523,2531,5,27,4134,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0
ES_30036,San Pedro del Pinatar,15432,10030,151,64,0,669,0,92,0,812,2730,1960,5,10,3352,0,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0
ES_30037,Torre-Pacheco,19407,13252,132,99,0,1048,0,145,0,835,3218,2497,8,11,4988,0,27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0
ES_30038,"Torres de Cotillas, Las",15752,10987,83,39,0,836,0,99,0,818,2715,2700,5,20,3479,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0
ES_30039,Totana,20442,13299,132,84,0,904,0,122,0,1283,3420,3009,9,15,4029,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,0,0,0,0
ES_30040,Ulea,686,564,4,1,0,18,0,3,0,33,229,179,1,1,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ES_30041,"Unión, La",14040,8999,123,94,0,660,0,118,0,882,1987,2467,6,16,2439,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0
