gisco_id,name,registered,turnout,invalid,blank,PSD-PC,PDL,PNL,UDMR/RMDSZ,PRM,PDL,PNȚCD,Pavel,FC
RO_014319,Targu Mures,129716,42016,495,0,1905,25884,4240,3661,377,108,4119,1006,221
RO_114355,Cristeşti,4874,1301,47,0,50,765,113,135,4,3,115,58,11
RO_014382,Sancraiu De Mures,5841,1378,39,0,91,635,212,173,5,0,159,61,3
RO_014417,Sangeorgiu De Mures,7186,2272,56,0,94,1480,179,241,12,3,136,59,12
RO_014453,Santana De Mures,3904,1584,32,0,50,831,155,346,2,3,112,38,15
RO_014514,Sighisoara,29783,5128,235,0,488,1121,1109,1080,69,19,528,410,69
RO_114603,Albeşti,4566,997,27,0,165,272,127,264,14,6,66,45,11
RO_014710,Ludus,14808,3868,121,0,409,971,987,732,37,9,366,195,41
RO_014809,Reghin,31887,7782,229,0,587,2608,971,1819,101,23,1081,292,71
RO_014854,Sovata,8537,3298,89,0,55,2726,111,151,13,6,63,53,31
RO_014925,Tarnaveni,22961,4167,186,0,460,859,680,975,64,16,663,198,66
RO_014970,Acatari,3614,2376,44,0,20,2158,28,61,10,8,19,16,12
RO_015076,Adamus,4746,982,37,0,27,587,91,127,6,5,60,30,12
RO_115147,Aluniş,2675,1393,39,0,65,1118,29,85,8,2,14,16,17
RO_015183,Apold,2293,479,31,0,87,3,84,222,4,2,23,21,2
RO_015236,Atintis,1281,430,7,0,60,138,106,55,4,2,33,19,6
RO_015307,Bahnea,2854,1053,47,0,23,314,349,219,7,5,48,29,12
RO_015389,Band,4776,1906,135,0,593,707,131,151,19,7,97,45,21
RO_015520,Batos,3375,766,24,0,33,125,103,267,46,7,93,56,12
RO_015575,Bagaciu,1899,527,13,0,79,204,46,148,3,0,15,15,4
RO_115600,Băla,701,302,10,0,18,5,46,137,4,2,48,26,6
RO_015637,Balauseri,3994,1299,50,0,36,953,145,54,16,1,22,15,7
RO_015708,Beica De Jos,1726,820,45,0,56,76,81,407,11,4,96,22,22
RO_015771,Bichis,743,430,12,0,84,218,30,34,3,3,26,14,6
RO_015824,Bogata,1584,638,12,0,18,170,105,262,2,2,33,25,9
RO_115851,Breaza,2018,701,12,0,129,379,46,56,11,1,41,19,7
RO_015897,Brancovenesti,3569,1266,30,0,56,708,114,148,8,5,129,57,11
RO_015959,Ceuasu De Campie,4506,1823,49,0,63,986,260,262,13,7,110,55,18
RO_016046,Chetani,2181,527,26,0,47,69,211,81,10,0,51,23,9
RO_016126,Chiheru De Jos,1366,536,19,0,31,3,121,162,14,5,141,33,7
RO_016171,Coroisanmartin,1190,434,25,0,37,71,75,146,6,2,48,19,5
RO_016224,Cozma,483,226,8,0,68,4,76,30,1,2,26,10,1
RO_016288,Craciunesti,3280,1391,37,0,10,1215,22,66,9,6,8,8,10
RO_016340,Craiesti,802,439,5,0,223,4,61,102,11,2,21,7,3
RO_016395,Cucerdea,1324,415,20,0,203,6,61,53,5,4,27,32,4
RO_016439,Cuci,1657,893,39,0,35,110,214,382,21,1,54,24,13
RO_016493,Danes,4132,936,54,0,46,8,514,168,5,4,87,41,9
RO_016545,Deda,3434,1294,35,0,407,20,363,235,25,3,146,55,5
RO_016590,Eremitu,3074,1195,42,0,6,1010,30,50,5,11,8,22,11
RO_016652,Ernei,4294,1736,70,0,27,1434,58,82,4,6,24,19,12
RO_016723,Faragau,1291,855,65,0,45,73,33,580,7,0,27,11,14
RO_116796,Fântânele,4113,1543,44,0,11,1332,30,41,7,17,17,24,20
RO_016867,Galesti,2214,901,19,0,11,776,18,37,6,5,11,9,9
RO_016938,Ganesti,3011,983,37,0,22,778,47,43,1,3,30,15,7
RO_116983,Gheorghe Doja,2150,974,21,0,24,763,54,38,5,1,47,14,7
RO_017042,Ghindari,2651,1268,49,0,2,1115,19,49,4,6,10,9,5
RO_117113,Glodeni,2902,1061,59,0,29,661,104,70,13,5,67,40,13
RO_017177,Gornesti,4665,2226,78,0,77,1649,156,139,16,7,47,39,18
RO_017275,Grebenisu De Campie,1259,545,25,0,26,1,53,376,2,3,37,15,7
RO_017319,Gurghiu,5001,1999,81,0,548,620,211,264,18,8,163,65,21
RO_017426,Hodac,3903,948,31,0,55,4,365,261,11,1,163,44,13
RO_017505,Hodosa,1052,640,14,0,5,575,6,17,2,5,9,3,4
RO_117550,Ibăneşti,3535,1434,40,0,108,4,173,929,15,3,119,33,10
RO_017667,Iclanzel,1757,391,21,0,64,4,69,148,6,0,45,25,9
RO_017783,Ideciu De Jos,1716,838,27,0,22,32,60,572,6,2,71,37,9
RO_017827,Iernut,7899,2257,88,0,398,346,613,343,37,15,322,71,24
RO_017925,Livezeni,1932,617,36,0,24,399,27,41,15,3,46,21,5
RO_117998,Lunca,2176,738,52,0,93,18,160,230,27,4,93,42,19
RO_018058,Lunca Bradului,1733,417,20,0,98,43,61,88,3,0,70,27,7
RO_018094,Magherani,1094,763,8,0,2,703,17,13,4,1,8,4,3
RO_118209,Mica,3577,1208,84,0,21,662,128,195,14,6,41,28,29
RO_018281,Miercurea Nirajului,4747,1628,47,0,28,1374,71,37,13,1,31,17,9
RO_018370,Mihesu De Campie,1968,640,15,0,37,23,350,148,7,0,37,13,10
RO_018469,Nades,2171,472,22,0,150,72,65,80,3,3,52,21,4
RO_018511,Neaua,1143,713,14,0,8,634,6,24,4,4,8,5,6
RO_018575,Ogra,1802,682,35,0,139,245,63,100,7,6,57,19,11
RO_018637,Papiu Ilarian,743,268,9,0,8,129,52,29,3,0,25,9,4
RO_018691,Panet,4859,2356,40,0,17,2003,82,116,7,6,34,26,25
RO_018753,Pasareni,1457,900,12,0,1,830,10,15,2,2,17,7,4
RO_018799,Petelea,2152,664,26,0,40,11,69,143,12,3,301,48,11
RO_018824,Pogaceaua,1505,318,13,0,12,4,170,65,4,0,30,13,7
RO_018931,Rastolita,1440,537,12,0,137,80,109,105,6,1,54,28,5
RO_018995,Râciu,2865,1055,75,0,84,8,477,136,10,10,170,72,13
RO_019153,Rusii-Munti,1817,720,27,0,92,8,115,330,10,0,96,28,14
RO_019206,Saschiz,1664,449,40,0,25,8,191,123,2,2,39,12,7
RO_019242,Sarmasu,5738,1757,55,0,427,385,232,442,18,8,114,57,19
RO_019331,Sangeorgiu De Padure,4428,1195,31,0,30,919,29,125,4,0,33,10,14
RO_019386,Sanger,1954,404,17,0,143,17,83,63,8,2,44,22,5
RO_119466,Sânpaul,3133,1455,68,0,99,870,130,138,10,5,83,40,12
RO_019527,Sanpetru De Campie,2411,692,24,0,86,23,110,278,60,0,78,27,6
RO_019590,Solovastru,2308,868,41,0,95,2,63,543,5,1,79,30,9
RO_019625,Stanceni,1249,468,17,0,67,74,42,168,2,2,68,26,2
RO_019661,Suplac,1851,772,15,0,60,382,142,93,3,2,45,18,12
RO_119723,Suseni,1870,549,22,0,64,172,44,190,5,0,31,16,5
RO_019750,Saulia,1597,841,23,0,56,18,402,141,17,2,95,83,4
RO_019803,Sincai,1263,539,22,0,22,193,95,133,4,8,40,19,3
RO_019858,Taureni,771,349,14,0,13,1,50,241,0,2,16,6,6
RO_119894,Oraş Ungheni,5608,2313,114,0,672,141,669,445,33,2,163,51,23
RO_019974,Valea Larga,2601,880,36,0,58,2,538,164,5,2,36,25,14
RO_020076,Vargata,1548,757,15,0,2,678,13,13,4,1,9,10,12
RO_020138,Vatava,1698,854,23,0,191,8,181,304,12,1,88,38,8
RO_020174,Vetca,671,371,9,0,2,339,3,4,3,2,2,6,1
RO_120218,Viişoara,1255,322,12,0,32,4,88,143,7,2,21,7,6
RO_120254,Vânători,2965,663,41,0,61,189,107,88,3,2,113,45,14
RO_020316,Voivodeni,1564,536,42,0,11,285,44,97,6,1,22,17,11
RO_020343,Zagar,1028,142,3,0,10,4,57,35,17,0,9,6,1
RO_020370,Zau De Campie,2634,686,15,0,387,35,58,76,12,1,57,37,8
RO_020478,Chibed,1346,666,16,0,2,621,5,12,1,0,1,7,1
RO_020487,Corunca,1747,714,28,0,15,568,32,32,2,4,20,9,4
RO_120496,Sărăţeni,1299,626,16,0,0,573,9,7,1,6,2,7,5
RO_120502,Madaraş,1143,585,41,0,6,447,30,31,1,3,11,9,6
RO_020511,Bereni,994,670,11,0,4,624,5,16,3,1,4,1,1
RO_020726,Piatra Neamt,100276,27606,1844,0,2601,60,10168,6144,449,140,3272,2519,409
RO_020771,Dumbrava Rosie,6256,1706,121,0,277,2,750,273,19,7,151,84,22
RO_020824,Savinesti,5397,1666,101,0,66,1,428,807,14,5,111,121,12
RO_020860,Roman,61998,13943,768,0,1495,31,5121,3776,196,64,1495,768,229
RO_020888,Cordun,5942,1327,38,0,142,4,375,540,36,3,82,97,10
RO_120922,Horia,5873,1093,63,0,65,0,481,286,16,11,115,49,7
RO_120968,Oraş Bicaz,7420,2040,144,0,162,7,830,417,34,13,270,127,36
RO_021055,Targu Neamt,18077,4723,326,0,453,4,1824,1132,43,13,564,309,55
RO_021108,Agapia,3637,1068,63,0,75,0,466,290,11,2,117,35,9
RO_021153,Bahna,2803,1211,91,0,54,1,607,322,9,4,71,44,8
RO_021242,Baltatesti,3517,1229,68,0,176,0,413,429,3,0,80,47,13
RO_021297,Bicaz-Chei,3596,1047,44,0,166,4,232,476,6,3,92,22,2
RO_021340,Bicazu Ardelean,3288,729,31,0,141,1,281,155,25,1,63,21,10
RO_121386,Bira,1531,648,20,0,50,1,226,288,2,1,31,22,7
RO_021466,Bargauani,3332,1729,88,0,103,4,369,891,73,15,95,71,20
RO_021607,Bodesti,4096,1090,81,0,69,2,282,469,7,6,77,79,18
RO_021652,Borca,5124,1709,44,0,182,4,904,391,8,3,119,43,11
RO_021732,Borlesti,7326,1705,114,0,74,1,847,449,12,6,100,85,17
RO_121796,Boteşti,3952,1186,67,0,74,1,753,164,31,0,59,28,9
RO_021876,Bozieni,2283,803,40,0,48,3,144,445,37,4,39,31,12
RO_022025,Ceahlau,2035,966,23,0,68,1,208,539,1,3,73,41,9
RO_122061,Cândeşti,3350,1243,62,0,32,4,708,330,3,1,43,56,4
RO_022132,Costisa,2886,841,42,0,36,0,139,505,2,3,77,29,8
RO_022187,Cracaoani,3559,1115,82,0,37,5,505,353,4,2,70,47,10
RO_022249,Damuc,2482,718,31,0,61,0,460,101,6,2,38,17,2
RO_122285,Dobreni,1425,455,26,0,20,0,164,174,0,4,31,28,8
RO_022347,Doljesti,5512,1707,105,0,102,2,311,1060,13,3,39,59,13
RO_122392,Dragomireşti,1860,1040,69,0,56,1,578,236,5,4,56,25,10
RO_022463,Dulcesti,2222,1214,50,0,86,1,765,226,2,1,47,32,4
RO_122551,Farcaşa,2062,690,41,0,45,0,269,213,6,4,61,39,12
RO_122613,Făurei,1822,895,63,0,49,0,487,200,7,2,52,20,15
RO_022668,Gheraesti,5087,1353,73,0,92,4,715,325,15,0,62,49,18
RO_022702,Girov,4064,1380,120,0,156,2,528,316,33,7,95,111,12
RO_022828,Garcina,3677,1279,90,0,94,1,643,211,15,6,128,81,10
RO_022864,Grinties,2110,674,22,0,138,3,265,114,3,3,101,19,6
RO_022908,Grumazesti,4332,1516,61,0,85,2,834,417,5,1,72,30,9
RO_022953,Hangu,3399,1165,44,0,78,1,584,322,26,2,70,29,9
RO_023013,Icusesti,3647,1100,53,0,98,3,545,266,47,6,47,29,6
RO_023102,Ion Creanga,4564,1724,97,0,110,0,1022,363,7,0,77,43,5
RO_123175,Mărgineni,3184,863,59,0,90,1,199,426,7,4,39,30,8
RO_123228,Moldoveni,1929,783,83,0,59,1,389,165,9,2,34,33,8
RO_023255,Oniceni,2399,1304,45,0,82,2,121,993,1,4,40,7,9
RO_023371,Pastraveni,3071,1056,76,0,29,2,235,532,8,6,119,36,13
RO_023424,Petricani,4350,1172,47,0,186,1,518,277,4,4,90,38,7
RO_023479,Piatra Soimului,6595,2018,116,0,58,1,580,1125,7,3,70,43,15
RO_023521,Pipirig,6431,2189,94,0,96,3,732,1022,27,7,131,60,17
RO_023601,Pangarati,4355,1265,58,0,74,1,736,249,5,4,62,69,7
RO_023674,Podoleni,4674,1069,58,0,43,0,416,399,4,2,82,54,11
RO_023709,Poienari,1307,794,26,0,16,2,408,288,11,0,27,15,1
RO_023790,Poiana Teiului,3946,959,63,0,68,1,457,196,23,7,96,41,7
RO_023914,Raucesti,6371,2537,79,0,224,6,1532,460,11,6,148,60,11
RO_023969,Razboieni,1797,1015,59,0,185,1,267,421,2,6,51,15,8
RO_124028,Rediu,4310,937,61,0,19,0,277,481,7,5,44,30,13
RO_024073,Romani,3428,1093,52,0,110,2,331,493,6,1,70,23,5
RO_024117,Roznov,7709,2836,171,0,155,8,1282,750,12,8,216,210,24
RO_024153,Sagna,3986,1150,58,0,135,0,506,279,28,0,90,42,12
RO_024206,Sabaoani,8917,2232,119,0,129,1,889,833,39,10,95,94,23
RO_124233,Secuieni,2730,846,62,0,108,0,376,211,2,2,44,29,12
RO_024331,Stanita,1771,639,33,0,79,1,333,124,6,1,31,28,3
RO_124411,Ştefan cel Mare,2636,1745,69,0,55,1,1189,262,41,2,61,54,11
RO_024493,Tarcau,2826,791,35,0,72,3,284,221,9,4,74,80,9
RO_024563,Tasca,2226,830,50,0,50,2,439,161,12,1,70,38,7
RO_024616,Tazlau,2353,597,39,0,48,3,115,267,1,0,94,26,4
RO_024634,Tamaseni,7071,1621,112,0,114,5,550,578,78,11,77,73,23
RO_024661,Timisesti,3151,1103,70,0,43,1,494,361,9,5,79,31,10
RO_124723,Trifeşti,4160,1178,72,0,52,1,233,668,12,10,75,40,15
RO_024750,Tupilati,1840,879,43,0,44,4,161,519,21,1,55,21,10
RO_024803,Tibucani,3478,1334,72,0,168,2,497,423,19,3,79,57,14
RO_024849,Urecheni,3249,1338,81,0,53,1,792,249,8,0,122,26,6
RO_024885,Valea Ursului,2973,1174,97,0,59,1,210,658,24,15,64,34,12
RO_024938,Alexandru cel Bun,4594,1925,112,0,128,4,526,355,6,9,158,601,26
RO_025016,Vanatori-Neamt,6803,2446,162,0,130,0,818,1035,18,11,163,88,21
RO_025061,Zanesti,5008,1799,127,0,62,1,794,525,14,3,176,80,17
RO_025098,Dochia,1972,1092,65,0,19,0,682,181,5,8,65,53,14
RO_125105,Ruginoasa,1609,1173,45,0,77,1,729,213,5,1,43,57,2
RO_025114,Ghindăoani,1870,750,49,0,19,0,271,323,4,1,42,31,10
RO_125123,Văleni,1281,561,51,0,8,0,84,386,0,1,14,10,7
RO_125132,Drăgăneşti,1277,651,29,0,50,0,360,141,2,4,46,16,3
RO_125141,Pânceşti,1230,498,28,0,16,3,126,245,9,4,46,20,1
RO_125150,Gadinţi,1913,469,31,0,35,0,90,261,8,4,18,18,4
RO_061856,Negresti,9397,3028,179,0,481,14,1038,820,29,14,290,131,32
RO_125178,Boghicea,1891,779,34,0,77,3,122,465,17,1,30,22,8
RO_125347,Municipiul Slatina,72888,15309,667,0,1442,29,4969,5145,174,29,2055,673,126
RO_125374,Slătioara,2088,978,35,0,48,0,264,549,2,1,57,21,1
RO_025472,Caracal,30800,6684,302,0,659,12,1324,3136,86,20,802,284,59
RO_025490,Draghiceni,1522,1008,6,0,305,0,440,223,7,0,19,7,1
RO_025542,Corabia,16610,4358,142,0,486,8,1141,1964,65,9,373,151,19
RO_025588,Garcov,2154,534,23,0,63,2,183,182,14,0,35,28,4
RO_025622,Draganesti-Olt,10075,2425,114,0,509,5,671,770,25,2,237,77,15
RO_025659,Babiciu,1870,1078,18,0,48,0,178,774,9,0,30,17,4
RO_025677,Baldovineşti,982,917,14,0,47,2,92,714,4,1,32,9,2
RO_025757,Barasti,1390,1437,33,0,37,3,268,994,6,0,68,24,4
RO_025846,Barza,2105,933,30,0,25,1,146,665,8,1,44,12,1
RO_025873,Bobicesti,2716,954,11,0,131,1,165,526,17,3,73,24,3
RO_025962,Brastavatu,4058,1383,45,0,75,3,580,557,15,3,67,29,9
RO_025999,Brebeni,2214,1369,25,0,27,3,946,294,3,0,57,11,3
RO_026022,Brancoveni,2411,1363,57,0,145,3,495,580,14,0,46,15,8
RO_026077,Bucinisu,1770,707,19,0,115,1,148,378,1,1,38,6,0
RO_026102,Cezieni,1563,835,21,0,25,1,138,589,14,2,35,6,4
RO_026148,Cilieni,2815,884,34,0,343,2,220,228,4,1,36,13,3
RO_026166,Carlogani,2108,1454,65,0,43,0,818,428,1,2,66,20,11
RO_126228,Coloneşti,1541,1645,2,0,204,0,292,1005,0,1,22,119,0
RO_126326,Corbu,1818,1327,41,0,35,2,387,773,3,2,66,15,3
RO_026380,Coteana,2049,2241,11,0,172,0,1281,607,28,2,13,126,1
RO_026406,Crampoia,2968,823,36,0,59,0,410,249,3,1,39,20,6
RO_026433,Curtisoara,3544,1482,33,0,47,3,452,801,9,3,92,35,7
RO_026503,Cungrea,1833,880,11,0,39,3,336,345,1,0,108,35,2
RO_026585,Daneasa,2995,922,37,0,81,2,312,379,6,2,84,18,1
RO_026647,Deveselu,2706,1116,34,0,33,2,430,535,11,3,45,21,2
RO_026674,Dobretu,1091,592,13,0,54,0,189,276,4,2,44,9,1
RO_026718,Dobrosloveni,3022,1094,53,0,61,2,271,642,13,0,40,11,1
RO_026772,Dobroteasa,1512,897,27,0,24,2,228,568,1,0,32,14,1
RO_026825,Dobrun,1296,1315,23,0,46,1,116,1075,9,3,37,5,0
RO_026905,Fagetelu,853,581,7,0,17,2,101,401,3,1,32,10,7
RO_026978,Falcoiu,3204,1220,22,0,23,0,137,965,10,0,41,16,6
RO_027019,Farcasele,3854,1796,39,0,80,0,1018,578,13,1,46,16,5
RO_127064,Găneasa,3089,1920,14,0,167,2,811,798,6,0,86,27,9
RO_027126,Giuvarasti,2114,914,43,0,403,1,205,202,5,0,33,22,0
RO_027144,Gostavatu,2609,1545,12,0,27,2,317,1063,4,1,81,32,6
RO_127171,Grădinari,1850,559,25,0,77,0,198,184,2,0,53,18,2
RO_027224,Grojdibodu,2572,1452,24,0,262,3,299,752,11,1,73,23,4
RO_127251,Ianca,3429,3018,60,0,242,0,958,1617,55,0,73,13,0
RO_027288,Iancu Jianu,3564,1496,62,0,91,2,411,857,4,1,46,14,8
RO_027322,Icoana,1694,610,27,0,60,2,240,191,5,0,62,20,3
RO_027368,Izbiceni,4044,1180,48,0,63,2,352,620,5,0,66,17,7
RO_127386,Izvoarele,2916,2521,21,0,756,0,836,519,102,2,270,14,1
RO_027411,Leleasca,1358,1285,18,0,90,1,407,695,4,0,35,30,5
RO_027493,Maruntei,3405,856,24,0,251,3,231,265,2,1,50,21,8
RO_127536,Mihăeşti,1497,765,23,0,407,3,83,180,5,0,56,7,1
RO_027563,Milcov,1192,901,16,0,14,0,272,537,5,0,35,17,5
RO_027625,Morunglav,1985,907,30,0,75,1,303,429,17,3,40,7,2
RO_127689,Movileni,2907,1075,17,0,111,0,552,306,0,1,52,34,2
RO_027714,Nicolae Titulescu,1092,652,9,0,8,2,456,145,2,0,19,7,4
RO_027750,Obarsia,2423,1339,42,0,50,2,264,905,7,6,47,9,7
RO_027812,Oboga,1429,1537,5,0,55,0,140,1273,8,1,15,40,0
RO_027858,Oporelu,995,671,17,0,37,0,192,374,1,0,44,6,0
RO_027901,Optaşi-Măgura,1100,1044,23,0,27,1,397,560,2,0,22,10,2
RO_027938,Orlea,2126,842,8,0,208,3,209,341,13,0,44,14,2
RO_027983,Osica De Sus,4028,1844,19,0,736,10,813,181,13,2,49,20,1
RO_128052,Perieţi,1765,1843,13,0,204,0,402,1123,10,5,86,0,0
RO_028105,Piatra-Olt,5188,3064,80,0,451,7,686,1644,12,4,140,24,16
RO_028178,Parscoveni,2510,976,34,0,203,1,387,280,7,2,51,9,2
RO_028221,Plesoiu,2483,1561,30,0,44,7,496,884,8,2,64,22,4
RO_028301,Poboru,1746,997,16,0,49,1,272,592,1,4,53,7,2
RO_028374,Potcoava,4770,2303,27,0,761,1,1026,304,9,4,138,28,5
RO_028436,Priseaca,1498,1133,35,0,64,0,164,825,3,0,30,10,2
RO_028472,Radomiresti,3142,694,36,0,53,6,262,255,8,2,51,18,3
RO_028524,Redea,2485,786,33,0,23,1,101,570,11,3,27,12,5
RO_028560,Rotunda,2405,1222,36,0,53,2,248,835,2,2,30,11,3
RO_028588,Rusanesti,3731,2366,28,0,250,1,966,954,8,1,115,34,9
RO_128613,Scărişoara,2447,705,35,0,117,1,317,184,11,0,25,12,3
RO_128659,Schitu,2278,1924,12,0,94,0,812,901,2,0,103,0,0
RO_028711,Scornicesti,10252,2884,37,0,682,7,495,1307,24,9,248,71,4
RO_128864,Seaca,1783,1138,48,0,63,3,201,780,1,0,27,8,7
RO_028882,Samburesti,961,949,18,0,37,0,453,400,0,0,32,9,0
RO_028962,Spineni,1553,813,29,0,76,3,213,383,2,1,77,22,7
RO_029040,Sprancenata,2274,863,26,0,18,5,352,397,3,0,48,12,2
RO_129095,Stoeneşti,1908,845,18,0,70,0,263,425,1,2,45,17,4
RO_029111,Stoicanesti,2507,698,17,0,249,0,162,209,4,0,44,10,3
RO_029139,Strejesti,2640,1685,56,0,41,4,171,1231,4,3,144,29,2
RO_029184,Studina,2370,1458,26,0,85,3,995,279,8,1,50,8,3
RO_029246,Serbanesti,2430,1482,67,0,144,2,278,889,6,2,63,21,10
RO_129282,Ştefan cel Mare,1655,1021,20,0,629,2,191,141,2,0,22,9,5
RO_029317,Tatulesti,829,1084,3,0,60,0,30,899,5,0,24,62,1
RO_129380,Teslui,2182,958,30,0,74,6,354,333,2,1,106,50,2
RO_029460,Tia Mare,3772,1385,41,0,123,4,208,873,39,3,53,34,7
RO_029503,Topana,732,759,9,0,43,0,618,46,1,0,24,17,1
RO_129567,Traian,2619,886,32,0,472,2,130,195,4,1,27,16,7
RO_029585,Tufeni,2342,1202,22,0,30,2,201,863,2,2,50,27,3
RO_029629,Urzica,1990,898,13,0,571,1,139,110,15,0,37,8,4
RO_129656,Valea Mare,3050,1768,43,0,54,0,1194,298,12,0,65,97,5
RO_029718,Vădastra,1292,858,5,0,38,1,491,280,1,0,32,8,2
RO_029745,Vadastrita,2871,1230,43,0,99,1,692,306,6,0,55,21,7
RO_129763,Văleni,2527,965,25,0,87,0,220,564,4,0,42,21,2
RO_029816,Verguleasa,2428,1537,20,0,66,4,458,884,0,1,80,21,3
RO_129898,Vişina,2666,1353,34,0,114,4,228,868,10,1,60,27,7
RO_029914,Vitomiresti,1889,1049,40,0,48,0,231,623,5,5,79,15,3
RO_129987,Vâlcele,2069,1218,27,0,43,1,656,432,1,0,41,16,1
RO_030026,Vladila,1699,620,14,0,23,5,220,192,9,3,136,17,1
RO_130062,Voineasa,1753,967,8,0,60,1,249,615,4,0,22,8,0
RO_030124,Vulpeni,1260,837,16,0,29,1,207,543,11,0,24,5,1
RO_130231,Vultureşti,2810,1365,34,0,81,4,439,735,4,0,42,20,6
RO_130286,Bălţeni,1381,1037,19,0,11,0,245,721,2,0,32,5,2
RO_030295,Călui,1423,1046,43,0,67,2,127,754,5,1,34,5,8
RO_030302,Găvăneşti,1666,1140,12,0,37,0,202,835,3,0,34,14,3
RO_030311,Ghimpeţeni,1251,945,27,0,57,1,412,417,0,0,23,6,2
RO_030320,Grădinile,1266,769,4,0,118,3,130,483,5,0,16,9,1
RO_030339,Gura Padinii,1546,920,26,0,36,0,334,426,27,0,55,13,3
RO_130348,Ipoteşti,1218,1053,4,0,67,2,157,711,12,0,94,4,2
RO_030357,Osica de Jos,1284,793,25,0,84,0,268,395,2,0,14,3,2
RO_030366,Sârbii-Măgura,1625,1199,19,0,32,0,292,765,1,0,76,11,3
RO_030375,Vişina Nouă,1543,949,11,0,86,0,257,563,3,1,17,8,3
RO_030384,Şopârliţa,1114,919,10,0,49,0,617,219,1,0,15,7,1
RO_030534,Ploiesti,204716,39163,1700,0,5583,97,12016,8602,829,316,5727,3692,601
RO_130552,Bărcăneşti,7575,1517,82,0,278,1,557,328,10,7,126,117,11
RO_130614,Berceni,4853,1082,43,0,182,2,505,172,8,7,96,56,11
RO_030678,Blejoi,6824,1389,76,0,110,1,433,514,9,9,150,73,14
RO_030712,Brazi,6882,1521,69,0,423,8,439,263,14,16,188,86,15
RO_030785,Bucov,8549,1826,86,0,642,4,506,264,18,20,173,100,13
RO_130847,Păuleşti,4451,1872,64,0,134,2,400,680,10,6,459,100,17
RO_030892,Targsoru Vechi,7050,1604,66,0,151,1,896,209,35,15,92,116,23
RO_030954,Azuga,4290,1331,68,0,153,6,523,283,18,9,153,107,11
RO_030981,Baicoi,16512,4534,207,0,1094,9,1314,903,62,21,597,262,65
RO_031069,Boldesti-Scaeni,9404,2378,84,0,213,2,867,749,28,17,256,146,16
RO_131103,Oraş Breaza,14957,3525,110,0,571,8,1278,841,55,24,336,260,42
RO_031210,Busteni,8937,4710,256,0,665,16,2347,532,75,30,440,280,69
RO_031256,Campina,33965,8975,317,0,976,23,2870,2525,160,45,881,1042,136
RO_031274,Poiana Campina,4392,1185,51,0,104,4,510,233,19,6,125,120,13
RO_031336,Comarnic,10980,3162,121,0,722,8,1622,378,13,9,146,118,25
RO_031407,Mizil,13116,1941,110,0,126,2,375,779,54,18,314,131,32
RO_031443,Plopeni,8213,2822,137,0,112,2,1188,821,20,8,322,178,34
RO_031461,Dumbravesti,3011,910,44,0,55,3,403,224,10,4,98,60,9
RO_031540,Sinaia,10906,3894,182,0,1000,13,1027,892,65,25,389,268,33
RO_031577,Slanic,5564,1325,63,0,142,1,454,363,22,5,185,74,16
RO_031620,Urlati,9396,2228,98,0,797,2,620,373,14,10,207,95,12
RO_031817,Valenii De Munte,11229,2847,126,0,316,9,839,852,40,16,389,215,45
RO_031835,Gura Vitioarei,4923,920,29,0,185,2,315,181,9,10,113,58,18
RO_031899,Adunati,1782,224,8,0,17,2,50,88,2,2,23,24,8
RO_031933,Albesti-Paleologu,4826,1259,47,0,379,3,375,114,6,11,211,100,13
RO_131988,Aluniş,2955,1152,68,0,33,3,212,668,9,11,90,46,12
RO_032011,Apostolache,1787,602,18,0,64,0,368,70,3,6,38,31,4
RO_032075,Aricestii Rahtivani,6604,1363,46,0,115,2,502,330,19,19,238,78,14
RO_032137,Aricestii Zeletin,1072,349,16,0,96,1,83,75,6,2,22,46,2
RO_032164,Baba Ana,3338,783,49,0,75,1,158,350,5,8,85,37,15
RO_032226,Balta Doamnei,2047,1042,48,0,39,1,140,667,6,5,88,39,9
RO_032271,Baltesti,2877,1292,52,0,786,3,169,143,4,6,67,55,7
RO_032315,Banesti,4817,1217,45,0,152,4,557,239,19,15,103,67,16
RO_032342,Bertea,2667,735,30,0,45,1,310,185,55,6,66,29,8
RO_032379,Boldesti-Gradistea,1556,757,44,0,31,0,481,131,6,4,28,23,9
RO_132404,Brebu,6161,1124,31,0,124,4,456,266,5,6,121,98,13
RO_132459,Călugăreni,1069,379,29,0,18,1,89,193,1,2,19,24,3
RO_032486,Carbunesti,1462,494,19,0,26,1,309,69,5,1,27,35,2
RO_032510,Ceptura,4006,1159,55,0,210,2,491,236,8,5,90,49,13
RO_032574,Cerasu,3761,1063,59,0,59,1,207,520,4,10,118,75,10
RO_032645,Chiojdeanca,1366,717,34,0,93,0,260,227,3,4,48,40,8
RO_032681,Ciorani,5496,1454,72,0,33,2,179,1000,7,4,77,61,19
RO_032716,Cocorăştii Mislii,2955,917,47,0,146,0,419,134,4,2,98,58,9
RO_032752,Colceag,4180,1242,61,0,64,0,376,577,1,18,40,76,29
RO_032805,Cornu,3773,886,21,0,81,1,223,397,12,5,76,60,10
RO_032841,Cosminele,955,331,11,0,30,0,153,78,7,1,37,9,5
RO_032896,Drajna,4546,1680,74,0,626,6,459,273,5,3,100,119,15
RO_133018,Drăgăneşti,4019,1103,64,0,85,1,615,151,14,5,96,55,17
RO_133090,Dumbrava,3496,1384,71,0,537,5,492,115,8,8,89,55,4
