gisco_id,name,registered,turnout,invalid,blank,UUR,FCER,Andreicuț,Puiu-Barraud,USR (2016),FD,UDMR/RMDSZ,PSD,AUR,SENS,REPER,RîA,S.O.S. România,PER,PNCR,ANC,PSDI,ARS,POT,DREPT,USR (1989),UPR,UBBR,UCRR,CRLR,ALAR (1999),UDSCR,UAR,UDTR,AMR,RO.AS.IT.,UER,FCR,APR-PE,UCR,FDGR/DFDR,UDTTMR,PNL,PNR [Partidul Nouă Românie],PPR,PRR,ADN,PLAN,PD,Hagimă,Banu-Muscel,PUGD,PP,Stoian,Secară,Curtean,Szűcs,Baciu [Gheorghe-Damian Baciu],PV,Iusein,Negoiță,Ion,Iancu,Toader,Karani,Sărmaș,Boșneagu,Tîrnoveanu,Ciobanu,POC,Dan [Aurelian-Leonard Dan],Dămureanu,Ștefan,Fanaca,Rusu,PNȚCD,Dumitrică,Olărașu,Cazacu,Moldovanu,Stegaru,Burlea,PPU,Voinea,Vlașin,Cirț,Măneanu,Tița,Renghea,Dan [Roberto Dan],David,Dumitru [Bogdan Dumitru],Dinulescu,Andrei-Ionuț Neșculescu,Bodnar,Drăgan,Balaș,Abrudan,Mocanu Gollent,Spiru,Spiridon [Silvian-Andrei Spiridon],Lisaru,Stancu,Pîrvulescu,Aga
RO_127938,Orlea,1808,830,46,2,0,0,0,0,40,10,4,430,157,2,4,2,42,0,1,0,1,1,28,2,0,0,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,46,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_127983,Osica de Sus,4054,1931,104,15,1,0,0,0,75,35,4,663,436,29,8,3,122,3,5,3,5,4,116,14,2,0,0,0,3,11,1,2,0,2,1,1,0,6,0,0,0,237,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128052,Perieţi,1710,758,34,5,0,1,0,0,25,21,0,316,131,6,4,2,53,1,3,4,5,2,65,6,1,0,0,1,0,0,0,3,0,3,0,0,0,4,0,0,0,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128105,Oraş Piatra-Olt,5610,3278,144,17,1,2,0,0,137,37,4,1707,465,45,10,8,203,7,4,5,17,33,190,36,1,0,0,0,2,2,1,1,1,2,2,2,1,9,1,2,0,118,0,17,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128178,Pârşcoveni,2580,1139,52,6,1,1,0,0,55,10,4,439,237,4,4,4,87,0,0,7,6,6,56,8,0,0,2,3,1,4,0,4,0,3,2,4,0,1,1,4,1,108,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128221,Pleşoiu,2599,1282,42,7,1,0,0,0,46,11,0,642,266,16,1,5,45,1,0,6,7,3,57,5,0,0,0,0,0,3,0,0,2,1,1,1,1,0,0,1,0,92,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128301,Poboru,1565,892,60,6,1,1,0,0,23,10,0,477,137,7,1,2,70,0,1,3,4,0,37,12,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128374,Oraş Potcoava,4852,2689,102,17,1,1,0,0,71,17,2,1201,828,21,6,7,154,2,0,7,13,6,107,11,0,0,1,0,0,7,0,0,0,3,1,5,1,0,1,1,0,74,0,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128436,Priseaca,1530,870,32,5,0,1,0,0,68,12,1,318,177,14,3,2,43,1,0,0,4,1,77,13,1,0,0,0,0,1,0,5,2,1,1,3,0,0,0,1,1,70,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128472,Radomireşti,2332,924,52,9,0,0,0,0,38,12,1,403,170,8,2,3,73,11,1,4,3,2,74,5,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,34,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128524,Redea,2343,1041,41,5,0,0,0,0,58,14,2,417,210,22,3,5,61,1,2,3,5,1,53,12,2,0,0,2,0,2,0,1,0,0,0,0,1,0,1,0,0,109,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128560,Rotunda,2217,898,32,8,1,0,0,0,37,7,3,327,296,13,2,4,40,2,2,2,3,1,55,12,2,1,0,0,0,4,0,1,0,1,1,1,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128588,Rusăneşti,3505,1655,84,18,1,0,0,0,66,12,1,633,324,24,5,6,100,2,4,4,25,2,89,12,3,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,209,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128613,Scărişoara,2345,853,45,16,1,0,0,0,37,14,1,249,139,10,3,2,48,0,3,1,1,2,35,4,0,1,1,1,2,1,0,0,1,1,1,4,0,10,0,0,0,214,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128659,Schitu,2270,1153,80,7,1,0,0,0,30,3,3,582,165,3,2,3,71,2,1,7,5,3,66,4,0,0,0,0,1,2,0,0,0,2,0,3,1,0,2,0,1,63,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128711,Oraş Scorniceşti,10470,6436,297,25,1,1,0,0,223,45,7,3455,958,67,11,18,477,10,5,14,35,8,344,58,3,1,2,1,4,8,0,4,3,16,6,5,1,5,3,5,0,247,0,13,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128864,Seaca,1342,650,33,8,0,0,0,0,16,1,1,228,74,2,1,2,41,0,2,2,2,1,24,2,2,0,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,190,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128882,Sâmbureşti,900,561,29,5,0,1,0,0,13,1,1,378,51,4,1,1,23,0,1,0,5,1,8,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,27,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_128962,Spineni,1404,768,22,3,0,0,0,0,39,4,3,441,128,4,0,5,34,2,1,0,4,2,25,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,21,0,17,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129040,Sprâncenata,1905,747,49,4,0,0,0,0,32,4,0,314,171,5,0,4,51,2,0,0,2,3,45,7,0,0,0,1,0,2,0,0,0,2,1,1,0,1,1,0,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129095,Stoeneşti,1867,819,47,7,0,0,0,0,28,7,2,410,170,5,4,5,29,0,1,2,5,0,22,4,0,0,0,1,0,1,0,0,1,4,0,2,0,8,1,1,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129111,Stoicăneşti,2106,926,55,5,0,0,0,0,24,3,1,459,130,7,6,2,61,1,1,2,5,0,84,7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,56,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129139,Strejeşti,2619,1236,52,11,0,1,0,0,55,9,4,457,236,16,6,4,85,1,1,5,7,4,62,6,1,0,0,1,2,1,0,2,0,2,1,0,0,27,0,1,0,164,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129184,Studina,2499,1509,34,15,0,1,0,0,27,8,4,242,206,6,1,0,52,1,3,7,6,1,47,3,1,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,1,815,0,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129246,Şerbăneşti,2393,1349,79,17,0,1,0,0,71,11,4,567,221,17,2,6,102,4,3,2,9,3,108,10,7,0,2,0,2,2,0,2,0,2,3,1,1,3,0,0,0,60,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129282,Ştefan cel Mare,1402,772,61,6,0,0,0,0,36,4,1,423,101,2,3,0,27,2,2,1,4,1,29,3,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,54,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129317,Tătuleşti,953,610,16,1,1,0,0,0,43,9,2,353,61,0,4,1,43,1,0,2,3,1,27,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,34,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129380,Teslui,2241,1244,40,9,1,0,0,0,42,5,3,622,235,6,2,2,79,3,2,4,10,2,77,9,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,73,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129460,Tia Mare,3422,1854,169,15,0,1,0,0,107,4,1,997,207,25,4,5,101,2,4,4,11,0,85,15,2,2,1,1,1,0,0,2,0,0,1,2,0,1,0,1,0,65,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129503,Topana,629,421,29,2,0,0,0,0,17,6,0,256,61,2,0,0,8,1,0,0,2,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129567,Traian,2448,983,68,11,0,1,0,0,62,5,0,365,196,10,2,1,57,5,0,1,3,3,72,2,2,1,0,1,0,5,0,1,0,4,0,1,0,1,0,1,0,89,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129585,Tufeni,2124,937,50,2,0,1,0,0,42,4,0,385,231,8,1,4,62,3,1,6,7,2,52,10,0,0,0,1,1,1,0,2,0,0,1,1,0,2,0,0,0,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129629,Urzica,1841,938,12,4,0,0,0,0,19,4,1,133,142,4,2,0,38,1,0,1,3,2,35,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,523,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129656,Valea Mare,3204,1558,60,1,0,0,0,0,81,20,5,644,327,24,3,3,98,7,5,9,8,2,97,11,1,0,0,0,2,1,0,0,0,4,3,1,0,0,0,2,1,114,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129718,Vădastra,1213,754,41,2,0,0,0,0,32,2,0,440,68,1,1,0,25,1,0,0,6,1,22,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129745,Vădăstriţa,2585,1181,39,5,0,0,0,0,59,2,1,349,237,12,11,1,74,1,2,0,16,3,43,10,2,0,0,1,1,4,0,1,0,1,0,1,0,0,1,0,1,293,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129763,Văleni,2204,1162,68,6,0,0,0,0,77,8,1,527,124,4,2,3,66,3,1,0,6,3,65,3,3,0,1,0,1,1,1,1,0,1,1,2,0,4,3,2,0,162,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129816,Verguleasa,2217,1153,51,4,1,1,0,0,42,15,0,568,228,13,2,2,70,0,2,1,11,1,62,9,0,0,0,0,0,1,0,2,0,1,1,0,1,1,1,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129898,Vişina,2504,1500,34,6,0,0,0,0,76,18,1,875,198,20,2,7,58,5,1,7,14,0,48,10,0,0,0,0,0,5,0,2,0,6,1,1,1,0,0,1,0,66,0,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129914,Vitomireşti,1528,785,34,7,0,0,0,0,24,4,3,405,125,4,4,1,49,2,0,3,6,1,31,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_129987,Vâlcele,2083,1186,72,5,0,1,0,0,33,8,0,554,229,14,2,4,91,2,2,5,8,5,60,9,0,0,0,0,2,4,0,0,1,1,1,0,0,1,0,0,0,56,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130026,Vlădila,1700,803,33,1,0,1,0,0,36,6,1,289,175,8,3,0,62,2,1,1,5,2,75,12,3,0,0,0,1,3,0,0,0,3,0,0,0,1,1,0,0,70,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130062,Voineasa,1844,1182,82,9,0,0,0,0,44,2,3,686,184,6,2,2,39,1,1,1,2,1,57,6,1,0,0,0,0,4,0,0,0,4,0,0,0,17,0,0,0,21,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130124,Vulpeni,1810,831,34,1,2,1,0,0,32,14,1,422,161,6,0,1,48,1,3,1,7,0,29,5,0,0,0,0,0,7,0,2,0,5,1,0,0,0,0,0,0,36,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130231,Vultureşti,1931,1002,38,4,0,0,0,0,19,7,0,625,148,4,4,0,46,1,0,0,7,2,33,7,0,0,0,0,0,3,0,1,1,3,0,1,0,1,1,0,0,38,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130286,Bălţeni,1411,721,38,4,0,0,0,0,25,2,2,343,128,11,5,2,55,1,2,2,7,1,43,8,0,0,0,1,0,1,0,0,0,1,3,1,1,1,1,2,0,20,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130295,Calui,1197,453,24,9,0,0,0,0,15,3,2,212,106,1,1,4,27,0,1,1,0,0,13,4,0,1,0,0,0,6,0,2,0,1,0,2,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130302,Găvăneşti,1645,966,23,4,0,0,0,0,28,7,0,677,94,11,2,0,47,0,2,0,10,1,28,3,1,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130311,Ghimpeţeni,1207,676,29,4,0,0,0,0,21,8,3,284,162,1,0,1,20,1,0,1,2,0,43,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,81,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130320,Grădinile,1279,751,30,6,0,0,0,0,24,5,2,472,87,7,4,1,26,0,1,1,1,1,13,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130339,Gura Padinii,1485,875,59,6,0,1,0,0,20,3,2,566,86,8,2,2,30,0,0,0,5,1,24,4,2,0,0,0,1,0,0,1,0,0,0,1,2,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130348,Ipoteşti,1319,633,54,11,0,1,0,0,18,3,1,293,103,2,0,2,45,2,1,3,2,1,32,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130357,Osica de Jos,1344,747,13,7,0,0,0,0,16,4,0,501,88,6,0,1,49,1,1,1,0,1,24,1,2,1,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130366,Sârbii - Măgura,1623,795,51,0,0,0,0,0,18,7,2,389,153,5,3,3,62,0,2,2,4,0,48,3,0,0,0,0,0,1,1,0,0,1,2,1,0,1,1,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130375,Vişina Nouă,1490,768,31,11,0,0,0,0,34,5,0,439,105,10,3,1,27,0,1,2,3,0,23,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130384,Sopârliţa,1188,829,14,3,0,0,0,0,27,8,2,547,97,1,1,3,28,4,2,2,10,2,34,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_130534,Municipiul Ploieşti,182073,91025,1102,152,7,53,0,0,14173,2663,169,22434,12060,4254,3658,917,6363,537,384,384,164,94,6703,1889,15,9,10,11,8,25,8,30,16,59,20,414,18,153,10,43,11,10505,154,451,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,137,234,208,0,0,0,0,0,0,0,0,0,0,0,0
RO_130552,Bărcăneşti,7976,3531,67,11,0,3,0,0,367,71,0,690,719,136,54,23,376,12,13,9,6,4,377,48,1,0,0,1,0,2,0,1,1,7,2,10,0,15,1,1,0,436,12,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0
RO_130614,Berceni,5410,2653,30,13,0,0,0,0,199,53,2,482,500,109,30,16,205,4,5,7,8,4,260,55,1,3,1,0,0,3,3,3,1,6,3,6,2,2,2,0,3,596,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
