gisco_id,name,registered,turnout,invalid,blank,UDMR/RMDSZ,PMP,PSD,PNL,USR+,PPR,PUSL,AUR,PV,PER,ARN,PRM,UAR,UUR,USR (1989),UDTR,FCER,RO.AS.IT.,UCRR,CRLR,UCR,APR-PE,UER,UBBR,ALAR (1999),AMR,UDSCR,PSR,PNR [Partidul Nouă Românie],PCN,ND,PNRo,Baciu [Virgil Baciu],Tiberiu,Duma,PNȚCD,Cioanca,Raţiu,Erwin-Vlad Albu,PFN,Tabarac,Calu,Andrei,AD,Naş,UDTTMR,Martin,Cristea,Petrea,Jalbă,Re:start,Costea [Vlad Costea],Felicia,Holicov,Mitoşeriu,Matei,Zmaranda,Zainea,Pescaru,Bendorfean,Apostolache,Dumitru [Bogdan Dumitru],Rădulescu [Virgil-Florin Rădulescu],Duţă [Maria-Mihaela Duţă],Papici,BUN,Trăscăian,Vecerdea,Ichim,Zamfir-Ignat,Gică,Cîțu,Geonea,Nicolae,Şerban,Oprea,Stochiţă,Radu
RO_155145,Saelele,1983,885,6,24,7,11,662,102,22,14,4,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_155154,Uda-Clocociov,1391,645,12,21,1,5,432,125,15,6,7,11,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_155243,Municipiul Timişoara,276980,84369,697,170,2638,4496,13190,18075,33622,2279,697,4076,432,1033,778,380,54,75,621,9,72,27,96,8,31,23,62,228,35,65,40,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0
RO_155261,Dumbrăviţa,13047,5723,23,10,285,280,683,1049,2822,158,16,167,26,52,41,10,2,6,36,0,3,1,6,0,5,2,3,20,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
RO_155289,Ghiroda,6813,2616,33,6,36,162,427,791,717,108,17,171,37,28,29,6,1,0,13,0,0,2,2,0,2,0,0,7,3,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
RO_155314,Giroc,15870,6134,50,6,75,323,912,1158,2667,206,35,313,67,77,106,32,4,3,38,0,3,1,6,0,6,2,3,9,1,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
RO_155350,Municipiul Lugoj,39391,10227,127,41,355,602,2074,3168,1632,559,129,1009,32,118,77,66,4,49,10,0,13,5,9,0,8,26,13,10,3,18,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
RO_155403,Oraş Buziaş,7131,1716,26,11,30,91,470,538,198,86,21,94,1,43,26,11,6,4,3,0,3,1,0,0,0,2,4,2,1,2,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
RO_155458,Oraş Deta,6498,1255,25,10,94,53,284,322,174,31,24,78,1,53,13,14,1,4,33,0,1,0,0,0,1,1,3,27,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_155494,Oraş Jimbolia,11181,2032,37,18,123,92,319,565,300,68,10,293,81,27,19,16,1,0,2,3,6,1,1,0,2,6,1,6,5,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
RO_155528,Oraş Sânnicolau Mare,12045,3285,56,20,119,67,483,1275,445,124,24,381,15,24,15,24,0,5,42,1,10,0,3,0,1,7,4,92,5,4,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
RO_155546,Balint,1389,502,9,8,68,19,192,71,47,19,12,37,0,2,0,2,0,0,0,1,0,0,3,0,1,2,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_155591,Banloc,2565,615,11,3,10,14,158,150,47,36,17,45,1,8,0,8,0,54,36,0,0,2,0,1,1,0,1,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_155662,Bara,411,274,1,2,15,6,135,56,17,12,11,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_155724,Beba Veche,1297,412,12,8,46,6,167,57,25,2,7,60,1,1,0,2,2,1,3,0,1,0,0,0,0,2,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_155760,Becicherecu Mic,2836,817,14,2,7,26,216,158,213,16,7,81,1,9,24,4,3,9,12,0,0,1,0,0,0,1,2,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_155797,Belinţ,2267,770,12,7,4,52,172,323,84,25,10,54,2,1,4,3,0,0,0,1,2,1,0,0,1,0,1,1,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_155840,Bethausen,2382,1047,18,15,13,18,223,409,43,84,7,131,2,4,9,7,1,29,0,0,0,0,0,2,1,3,4,1,3,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_155911,Biled,3505,1016,14,13,24,47,171,387,158,28,11,118,1,9,3,2,1,0,0,0,1,3,0,0,1,1,4,3,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_155957,Bârna,1250,471,8,12,6,21,214,47,13,25,9,57,0,5,1,3,1,38,1,0,2,1,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_156035,Bogda,480,194,2,1,0,8,87,40,22,11,6,8,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_156106,Boldur,2129,854,12,6,5,43,296,166,66,103,27,82,0,5,2,6,1,2,2,0,1,0,0,1,0,0,2,16,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
RO_156151,Brestovăţ,736,392,2,4,1,5,75,147,19,45,4,21,2,54,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156213,Cărpiniş,4591,897,17,15,12,68,243,208,143,11,10,118,3,10,9,9,1,1,0,0,1,2,2,1,0,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
RO_156259,Cenad,3931,639,17,3,27,12,80,90,225,15,5,114,1,7,1,3,1,0,22,0,1,1,0,0,0,2,2,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156277,Cenei,2628,569,16,7,23,18,114,125,76,19,6,93,4,3,3,7,2,0,42,0,0,1,1,0,0,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_156311,Chevereşu Mare,2131,738,7,8,14,31,315,140,99,22,5,57,1,5,1,3,0,0,0,0,1,0,0,0,0,3,0,0,4,1,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156357,Oraş Ciacova,4545,1122,18,9,27,30,224,450,141,20,14,134,0,16,3,8,2,0,5,0,0,0,0,0,0,3,1,1,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_156437,Comloşu Mare,4423,1107,40,26,17,30,456,153,97,11,10,202,3,11,2,14,2,0,1,0,0,0,0,0,2,2,8,5,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_156473,Coşteiu,3300,956,9,8,72,47,275,244,82,52,12,103,4,9,8,4,10,0,1,0,0,0,1,0,0,1,2,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_156534,Criciova,1557,917,6,4,4,77,476,168,25,8,13,43,0,4,5,4,2,65,1,0,3,0,2,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156589,Curtea,1047,354,6,9,2,34,91,64,35,20,15,49,2,4,11,3,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156623,Darova,2807,638,10,3,7,48,106,142,103,22,21,136,2,4,9,8,1,0,0,0,0,0,1,0,1,0,1,1,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156669,Denta,2777,817,15,5,20,25,335,139,69,27,7,36,3,11,4,13,0,1,6,0,1,0,1,0,0,2,2,65,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_156712,Dudeştii Vechi,3728,1152,36,6,21,11,77,394,75,14,5,83,3,11,1,3,0,2,1,0,7,2,0,1,10,1,1,378,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_156767,Dumbrava,2310,674,5,14,88,63,207,83,45,17,10,72,0,41,3,7,0,1,0,1,0,0,0,0,1,2,0,1,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_156801,Oraş Făget,6154,1787,22,18,44,114,577,415,142,69,58,207,3,15,46,10,3,9,2,0,1,0,1,0,2,2,5,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
RO_156927,Fârdea,1477,604,4,7,10,22,277,75,36,42,38,72,3,2,5,1,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157004,Foeni,1527,422,10,8,20,5,41,56,218,10,8,15,3,5,0,5,1,0,6,0,1,0,0,0,1,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157031,Gavojdia,2500,817,14,13,3,69,139,320,91,14,4,94,5,7,5,6,0,10,0,0,1,1,0,0,1,1,2,1,5,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157086,Oraş Gătaia,5464,1313,31,9,45,56,318,497,100,33,30,94,2,6,6,4,0,1,0,1,0,2,22,1,1,2,1,1,2,0,34,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_157193,Ghizela,1132,555,8,5,4,12,85,356,20,10,4,36,0,3,0,0,0,0,2,0,1,0,0,0,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_157246,Giarmata,6459,1723,22,8,15,360,278,422,340,50,13,122,6,10,36,14,0,3,1,0,0,0,0,0,2,2,0,2,1,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
RO_157273,Giera,1190,251,7,1,9,7,89,38,35,18,10,22,2,1,0,3,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157317,Giulvăz,2575,530,11,9,6,21,117,87,110,30,8,59,2,32,4,1,2,0,16,1,1,1,0,1,0,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_157362,Jamu Mare,2585,672,4,1,8,25,102,222,135,61,15,51,2,6,4,10,0,1,0,0,0,0,7,0,1,1,0,4,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_157424,Jebel,3178,918,26,3,2,73,116,374,101,59,7,72,3,5,15,7,4,0,1,0,1,1,33,0,2,1,2,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_157451,Lenauheim,5174,957,32,4,7,36,122,221,169,62,9,229,7,10,7,8,0,0,6,0,2,1,0,1,0,2,3,4,4,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_157497,Liebling,3438,735,6,7,7,38,142,161,153,24,17,109,3,10,13,2,12,0,0,0,0,1,16,0,2,0,4,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157530,Lovrin,3418,835,13,9,7,96,137,321,101,8,3,109,1,5,0,3,2,4,0,0,1,1,0,0,0,1,1,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
RO_157585,Margina,1916,622,7,2,4,30,239,97,83,15,43,63,0,9,15,4,0,0,0,0,1,1,0,1,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157683,Maşloc,2114,561,21,7,5,13,143,156,70,25,5,47,0,6,0,6,0,41,0,1,0,1,0,1,1,0,1,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157736,Mănăştiur,1424,434,5,8,30,23,166,59,27,20,5,65,0,6,4,7,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_157781,Moraviţa,2298,710,13,10,7,11,160,324,38,27,16,48,1,19,4,8,0,0,2,0,1,1,8,0,0,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_157834,Moşniţa Nouă,10193,4128,26,9,124,301,525,981,1657,105,24,196,16,56,38,11,2,3,5,0,2,0,9,1,0,1,2,6,2,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
RO_157898,Nădrag,2448,913,9,15,13,31,474,136,81,12,19,77,6,12,3,5,2,1,1,2,1,1,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
RO_157923,Niţchidorf,1394,483,9,6,9,17,175,98,81,14,16,31,1,3,1,5,3,2,0,1,0,0,3,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_157969,Ohaba Lungă,957,557,5,11,6,69,201,127,47,21,2,44,1,3,2,4,0,2,0,0,1,1,0,0,0,0,2,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_158010,Orţişoara,3955,1081,17,13,19,65,252,206,217,43,30,146,4,11,14,10,2,0,3,0,1,0,2,0,5,0,2,5,1,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_158065,Peciu Nou,4845,1158,14,10,10,43,242,321,210,30,9,108,7,10,45,13,1,3,66,0,0,2,0,0,0,0,2,0,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_158109,Periam,4220,1016,20,9,10,30,296,189,152,37,16,201,8,9,5,8,1,0,4,1,1,2,0,0,1,3,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
RO_158136,Pietroasa,919,545,11,13,3,11,162,141,19,81,38,32,0,4,17,4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_158181,Pişchia,2875,785,5,6,10,74,181,247,93,23,7,91,3,6,4,7,1,1,2,0,0,0,16,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_158243,Racoviţa,2588,859,10,11,9,63,300,141,115,50,11,92,2,10,2,10,2,14,1,1,2,2,0,0,0,1,1,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_158314,Oraş Recaş,8358,2205,29,14,47,96,781,421,290,71,32,194,8,37,35,18,2,0,75,1,3,1,0,2,23,6,6,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RO_158396,Remetea Mare,2440,740,7,7,11,37,149,219,201,32,10,42,3,7,0,5,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_158449,Sacoşu Turcesc,2990,915,15,4,55,100,131,248,168,40,18,78,9,11,5,9,1,0,2,0,2,1,0,0,0,1,1,3,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_158528,Satchinez,4126,916,10,10,11,48,147,284,109,44,17,174,4,11,4,11,0,1,2,0,0,1,3,0,0,4,3,2,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RO_158564,Săcălaz,8633,2221,26,5,32,312,339,465,499,145,36,206,6,35,43,15,1,0,13,0,2,0,5,1,1,2,1,12,0,4,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
RO_158608,Secaş,381,172,4,5,3,4,26,96,15,5,2,5,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_158653,Sânandrei,6553,1891,23,14,29,86,269,584,517,79,25,156,21,18,21,11,2,0,4,0,0,0,3,0,1,1,6,1,0,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
RO_158699,Sânmihaiu Român,7079,2231,20,8,39,227,402,481,626,68,69,162,13,18,37,9,1,2,11,0,0,1,14,3,3,0,3,2,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
RO_158733,Sânpetru Mare,2873,628,10,12,6,20,152,97,70,26,7,128,0,4,0,4,1,0,77,0,0,0,0,0,1,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
RO_158779,Şag,3927,1470,26,3,64,70,379,296,358,37,12,89,4,22,12,3,8,1,9,0,0,1,58,0,5,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
RO_158804,Ştiuca,1805,678,8,9,4,138,99,193,25,7,7,105,11,2,14,4,0,39,0,1,0,2,0,0,0,0,0,4,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
