gisco_id,name,registered,turnout,invalid,blank,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19,KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19,KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19,KOMITET WYBORCZY PRAWICA - ZPOW-601-20/19,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19,KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19,KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19,KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19
PL_1004041061501,Chełmża,10778,5652,95,0,1739,0,401,311,0,2366,0,677,63,0
PL_1004041061502,Chełmża,7608,3665,91,0,740,0,266,377,0,1816,0,333,42,0
PL_1004041061503,Czernikowo,6957,3433,75,0,1065,0,254,203,0,1546,0,280,10,0
PL_1004041061504,Lubicz,14962,9272,73,0,2904,0,643,671,0,3696,0,1196,89,0
PL_1004041061505,Łubianka,5450,3305,38,0,976,0,246,367,0,1335,0,304,39,0
PL_1004041061506,Łysomice,7718,4646,57,0,1600,0,387,288,0,1656,0,609,49,0
PL_1004041061507,Obrowo,12805,7941,92,0,2210,0,574,822,0,3016,0,1115,112,0
PL_1004041061508,Wielka Nieszawka,3770,2375,29,0,857,0,194,222,0,743,0,310,20,0
PL_1004041061509,Zławieś Wielka,10610,6349,87,0,1953,0,436,759,0,2177,0,885,52,0
PL_1004041681601,Cekcyn,5303,2964,56,0,721,0,217,298,0,1387,0,251,34,0
PL_1004041681602,Gostycyn,4059,2106,43,0,476,0,172,198,0,1025,0,171,21,0
PL_1004041681603,Kęsowo,3485,1825,55,0,307,0,144,149,0,1000,0,151,19,0
PL_1004041681604,Lubiewo,4670,2617,58,0,479,0,231,292,0,1379,0,151,27,0
PL_1004041681605,Śliwice,4361,2469,62,0,418,0,175,248,0,1326,0,214,26,0
PL_1004041681606,Tuchola,15466,8950,122,0,2553,0,654,773,0,3858,0,934,56,0
PL_1004041071701,Wąbrzeźno,10253,5695,74,0,2210,0,358,472,0,1740,0,766,75,0
PL_1004041071702,Dębowa Łąka,2521,1203,27,0,245,0,91,152,0,587,0,85,16,0
PL_1004041071703,Książki,3293,1589,29,0,324,0,101,164,0,787,0,107,77,0
PL_1004041071704,Płużnica,3748,1781,40,0,654,0,72,164,0,718,0,121,12,0
PL_1004041071705,Ryńsk,6721,3180,44,0,657,0,254,442,0,1454,0,282,47,0
PL_1004041081801,Kowal,2776,1583,37,0,337,0,102,149,0,638,0,285,35,0
PL_1004041081802,Baruchowo,2805,1417,37,0,174,0,87,189,0,774,0,134,22,0
PL_1004041081803,Boniewo,2759,1263,22,0,134,0,42,200,0,708,0,140,17,0
PL_1004041081804,Brześć Kujawski,9302,4943,81,0,938,0,322,415,0,2115,0,1009,63,0
PL_1004041081805,Choceń,6471,2955,73,0,447,0,153,357,0,1480,0,393,52,0
PL_1004041081806,Chodecz,4918,2122,59,0,280,0,93,316,0,1082,0,272,20,0
PL_1004041081807,Fabianki,7701,4099,64,0,1006,0,225,527,0,1482,0,726,69,0
PL_1004041081808,Izbica Kujawska,6049,2966,66,0,270,0,119,314,0,1903,0,270,24,0
PL_1004041081809,Kowal,3226,1554,34,0,176,0,75,164,0,892,0,193,20,0
PL_1004041081810,Lubanie,3670,2036,41,0,281,0,108,153,0,1179,0,253,21,0
PL_1004041081811,Lubień Kujawski,6014,2675,81,0,297,0,132,313,0,1603,0,221,28,0
PL_1004041081812,Lubraniec,7704,3983,77,0,568,0,157,451,0,2135,0,555,40,0
PL_1004041081813,Włocławek,5792,3195,57,0,654,0,172,350,0,1423,0,493,46,0
PL_1004041671901,Barcin,11204,6231,133,0,1818,0,460,692,0,2115,0,888,125,0
PL_1004041671902,Gąsawa,4214,2380,62,0,777,0,55,357,0,990,0,122,17,0
PL_1004041671903,Janowiec Wielkopolski,7012,3758,100,0,962,0,166,452,0,1632,0,389,57,0
PL_1004041671904,Łabiszyn,7783,4204,83,0,1084,0,302,379,0,1818,0,462,76,0
PL_1004041671905,Rogowo,5346,2946,67,0,755,0,144,486,0,1255,0,211,28,0
PL_1004041671906,Żnin,18932,10707,213,0,3213,0,565,1134,0,4575,0,903,104,0
PL_1004041066101,Bydgoszcz,261549,174650,1148,0,60273,0,12945,9575,0,55408,0,33371,1930,0
PL_1004041076201,Grudziądz,68777,39547,445,0,12082,0,2470,3106,0,13417,0,7632,395,0
PL_1004041066301,Toruń,151161,100754,666,0,38697,0,7680,4828,0,31580,0,16405,898,0
PL_1004041086401,Włocławek,85539,50147,494,0,14451,0,2913,2744,0,17065,0,11673,807,0
PL_1006061090101,Międzyrzec Podlaski,13259,7993,87,0,1582,0,427,772,0,4685,0,346,94,0
PL_1006061090102,Terespol,4441,2648,47,0,783,0,172,149,0,1283,0,187,27,0
PL_1006061090103,Biała Podlaska,11172,6754,92,0,1581,0,435,610,0,3657,0,275,104,0
PL_1006061090104,Drelów,4228,2244,48,0,215,0,123,321,0,1461,0,54,22,0
PL_1006061090105,Janów Podlaski,4289,2433,41,0,522,0,128,271,0,1341,0,100,30,0
PL_1006061090106,Kodeń,3062,1688,42,0,315,0,77,187,0,982,0,73,12,0
PL_1006061090107,Konstantynów,3281,1854,43,0,391,0,104,166,0,1056,0,63,31,0
PL_1006061090108,Leśna Podlaska,3422,1915,40,0,308,0,82,138,0,1260,0,67,20,0
PL_1006061090109,Łomazy,4084,2275,34,0,333,0,102,360,0,1359,0,71,16,0
PL_1006061090110,Międzyrzec Podlaski,8143,4809,80,0,450,0,267,569,0,3305,0,96,42,0
PL_1006061090111,Piszczac,5750,3004,55,0,461,0,143,245,0,1970,0,108,22,0
PL_1006061090112,Rokitno,2409,1241,33,0,203,0,47,117,0,786,0,49,6,0
PL_1006061090113,Rossosz,1839,1087,29,0,106,0,64,160,0,683,0,38,7,0
PL_1006061090114,Sławatycze,1955,999,14,0,183,0,32,153,0,579,0,31,7,0
PL_1006061090115,Sosnówka,2060,999,12,0,101,0,35,202,0,598,0,45,6,0
PL_1006061090116,Terespol,5239,2906,50,0,434,0,138,241,0,1880,0,135,28,0
PL_1006061090117,Tuczna,2548,1263,26,0,138,0,63,162,0,811,0,52,11,0
PL_1006061090118,Wisznice,4025,2245,21,0,394,0,112,273,0,1310,0,107,28,0
PL_1006061090119,Zalesie,3538,1851,31,0,360,0,92,230,0,1062,0,65,11,0
PL_1006061100201,Biłgoraj,20910,12580,84,0,1764,0,969,2221,0,6311,0,1135,96,0
PL_1006061100202,Aleksandrów,2585,1462,16,0,66,0,116,182,0,1041,0,32,9,0
PL_1006061100203,Biłgoraj,10423,6010,85,0,176,0,389,1308,0,3827,0,197,28,0
PL_1006061100204,Biszcza,3089,1686,20,0,74,0,87,224,0,1214,0,50,17,0
PL_1006061100205,Frampol,5018,2715,27,0,141,0,198,328,0,1858,0,135,28,0
PL_1006061100206,Goraj,3416,1851,27,0,45,0,134,179,0,1405,0,48,13,0
PL_1006061100207,Józefów,5684,2832,36,0,257,0,211,375,0,1678,0,254,21,0
PL_1006061100208,Księżpol,5481,3023,47,0,299,0,206,281,0,2069,0,107,14,0
PL_1006061100209,Łukowa,3430,1905,18,0,123,0,94,210,0,1394,0,61,5,0
PL_1006061100210,Obsza,3470,1847,35,0,101,0,109,161,0,1378,0,53,10,0
PL_1006061100211,Potok Górny,4506,2532,28,0,67,0,166,239,0,1960,0,52,20,0
PL_1006061100212,Tarnogród,5336,3141,42,0,278,0,185,315,0,2135,0,169,17,0
PL_1006061100213,Tereszpol,3169,1680,18,0,70,0,125,261,0,1108,0,81,17,0
PL_1006061100214,Turobin,5150,3096,29,0,122,0,127,226,0,2422,0,145,25,0
PL_1006061100301,Rejowiec Fabryczny,3611,1724,30,0,353,0,117,100,0,985,0,120,19,0
PL_1006061100302,Białopole,2407,1094,19,0,147,0,54,120,0,671,0,79,4,0
PL_1006061100303,Chełm,11518,6147,85,0,1189,0,424,548,0,3453,0,385,63,0
PL_1006061100304,Dorohusk,5137,2634,52,0,300,0,152,287,0,1698,0,115,30,0
PL_1006061100305,Dubienka,1974,954,19,0,150,0,64,138,0,506,0,67,10,0
PL_1006061100306,Kamień,3337,1631,38,0,229,0,131,144,0,1001,0,79,9,0
PL_1006061100307,Leśniowice,3049,1336,38,0,179,0,60,201,0,763,0,78,17,0
PL_1006061100308,Rejowiec Fabryczny,3436,1602,33,0,182,0,62,121,0,1116,0,70,18,0
PL_1006061100309,Ruda-Huta,3612,1842,71,0,102,0,65,722,0,829,0,46,7,0
PL_1006061100310,Sawin,4457,2119,42,0,333,0,163,256,0,1224,0,82,19,0
PL_1006061100311,Siedliszcze,5440,2393,39,0,353,0,127,149,0,1582,0,123,20,0
PL_1006061100312,Wierzbica,4090,2032,34,0,421,0,90,109,0,1315,0,50,13,0
PL_1006061100313,Wojsławice,3169,1509,28,0,178,0,75,127,0,1048,0,45,8,0
PL_1006061100314,Żmudź,2545,1172,19,0,156,0,70,133,0,738,0,44,12,0
PL_1006061100315,Rejowiec,5125,2337,50,0,458,0,152,142,0,1385,0,134,16,0
PL_1006061100401,Hrubieszów,14780,7882,79,0,981,0,387,761,0,3888,0,1719,67,0
PL_1006061100402,Dołhobyczów,4457,1920,29,0,78,0,63,381,0,1232,0,127,10,0
PL_1006061100403,Horodło,4221,1890,37,0,131,0,89,226,0,1212,0,177,18,0
PL_1006061100404,Hrubieszów,8179,3862,55,0,209,0,153,458,0,2598,0,364,25,0
PL_1006061100405,Mircze,6032,2782,54,0,140,0,130,563,0,1690,0,181,24,0
PL_1006061100406,Trzeszczany,3453,1652,25,0,97,0,70,140,0,1161,0,146,13,0
PL_1006061100407,Uchanie,3790,1931,41,0,74,0,65,245,0,1409,0,88,9,0
PL_1006061100408,Werbkowice,7716,3826,49,0,235,0,204,419,0,2639,0,247,33,0
PL_1006061120501,Batorz,2634,1643,36,0,44,0,89,152,0,1265,0,50,7,0
PL_1006061120502,Chrzanów,2396,1540,8,0,20,0,48,115,0,1320,0,23,6,0
PL_1006061120503,Dzwola,5091,3116,35,0,52,0,182,194,0,2585,0,59,9,0
PL_1006061120504,Godziszów,4711,3266,32,0,31,0,130,127,0,2874,0,66,6,0
PL_1006061120505,Janów Lubelski,12784,7706,66,0,861,0,496,453,0,5266,0,505,59,0
PL_1006061120506,Modliborzyce,5660,3079,55,0,216,0,152,259,0,2248,0,126,23,0
PL_1006061120507,Potok Wielki,3812,1981,33,0,107,0,80,160,0,1474,0,117,10,0
PL_1006061100601,Krasnystaw,15463,8623,104,0,2129,0,612,616,0,4196,0,881,85,0
PL_1006061100602,Fajsławice,3809,2224,19,0,157,0,157,211,0,1554,0,93,33,0
PL_1006061100603,Gorzków,2946,1478,13,0,120,0,74,192,0,987,0,73,19,0
PL_1006061100604,Izbica,6783,3425,33,0,307,0,178,335,0,2298,0,242,32,0
PL_1006061100605,Krasnystaw,6966,3490,41,0,498,0,233,296,0,2167,0,220,35,0
PL_1006061100606,Kraśniczyn,3166,1518,38,0,139,0,65,169,0,962,0,125,20,0
PL_1006061100607,Łopiennik Górny,3286,1557,19,0,129,0,97,108,0,1127,0,65,12,0
PL_1006061100609,Rudnik,2595,1249,12,0,84,0,46,175,0,859,0,62,11,0
PL_1006061100610,Siennica Różana,3469,1731,38,0,235,0,97,362,0,855,0,131,13,0
PL_1006061100611,Żółkiewka,4574,2237,52,0,145,0,77,192,0,1643,0,105,23,0
PL_1006061120701,Kraśnik,27331,15890,211,0,3553,0,822,1438,0,8344,0,1394,128,0
PL_1006061120702,Annopol,6979,3649,64,0,286,0,122,616,0,2348,0,184,29,0
PL_1006061120703,Dzierzkowice,4245,2335,27,0,192,0,118,382,0,1487,0,104,25,0
PL_1006061120704,Gościeradów,5738,2994,64,0,152,0,106,739,0,1822,0,93,18,0
PL_1006061120705,Kraśnik,5730,3223,35,0,284,0,215,431,0,2029,0,193,36,0
PL_1006061120706,Szastarka,4712,2662,31,0,130,0,65,209,0,2118,0,95,14,0
PL_1006061120707,Trzydnik Duży,5181,2629,39,0,182,0,109,388,0,1726,0,153,32,0
PL_1006061120708,Urzędów,6912,3827,63,0,292,0,172,623,0,2511,0,136,30,0
PL_1006061120709,Wilkołaz,4304,2653,26,0,130,0,183,259,0,1932,0,98,25,0
PL_1006061120710,Zakrzówek,5250,2916,32,0,185,0,183,349,0,2034,0,112,21,0
PL_1006061110801,Lubartów,17181,10991,73,0,2113,0,1491,982,0,5125,0,1014,193,0
PL_1006061110802,Abramów,3331,1963,20,0,57,0,150,202,0,1457,0,55,22,0
PL_1006061110803,Firlej,4734,2504,39,0,229,0,220,255,0,1567,0,161,33,0
PL_1006061110804,Jeziorzany,2235,1166,25,0,68,0,66,146,0,808,0,51,2,0
PL_1006061110805,Kamionka,5139,2744,34,0,322,0,208,312,0,1669,0,161,38,0
PL_1006061110806,Kock,5147,2773,38,0,240,0,134,239,0,1924,0,121,77,0
PL_1006061110807,Lubartów,9005,5493,57,0,585,0,496,631,0,3295,0,337,92,0
PL_1006061110808,Michów,4907,2630,32,0,154,0,163,373,0,1772,0,115,21,0
PL_1006061110809,Niedźwiada,4973,2831,38,0,142,0,221,269,0,2029,0,96,36,0
PL_1006061110810,Ostrów Lubelski,4258,2434,27,0,162,0,174,322,0,1599,0,125,25,0
PL_1006061110811,Ostrówek,3105,1724,28,0,93,0,122,243,0,1175,0,51,12,0
PL_1006061110812,Serniki,3938,2352,35,0,128,0,162,197,0,1708,0,88,34,0
PL_1006061110813,Uścimów,2536,1384,22,0,139,0,72,165,0,917,0,51,18,0
PL_1006061110901,Bełżyce,10504,5959,64,0,609,0,402,746,0,3704,0,363,71,0
PL_1006061110902,Borzechów,3111,1896,18,0,192,0,80,249,0,1304,0,44,9,0
PL_1006061110903,Bychawa,9383,5189,72,0,435,0,370,632,0,3328,0,289,63,0
PL_1006061110904,Garbów,7243,4308,52,0,479,0,326,490,0,2659,0,246,56,0
PL_1006061110905,Głusk,8626,5760,40,0,1238,0,449,602,0,2919,0,421,91,0
PL_1006061110906,Jabłonna,6370,3373,33,0,391,0,273,365,0,2064,0,201,46,0
PL_1006061110907,Jastków,10920,7213,63,0,1429,0,497,587,0,4108,0,434,95,0
PL_1006061110908,Konopnica,10758,7298,43,0,1587,0,566,1286,0,3196,0,538,82,0
PL_1006061110909,Krzczonów,3781,2026,27,0,143,0,104,297,0,1338,0,95,22,0
PL_1006061110910,Niedrzwica Duża,9138,5568,53,0,717,0,417,646,0,3348,0,300,87,0
PL_1006061110911,Niemce,15245,9860,89,0,1568,0,728,1706,0,5026,0,634,109,0
PL_1006061110912,Strzyżewice,6176,3503,35,0,403,0,273,460,0,2092,0,193,47,0
PL_1006061110913,Wojciechów,4738,2675,39,0,266,0,147,321,0,1736,0,139,27,0
PL_1006061110914,Wólka,9328,5956,41,0,1171,0,521,478,0,3205,0,450,90,0
PL_1006061110915,Wysokie,3813,2055,27,0,112,0,74,293,0,1465,0,76,8,0
PL_1006061110916,Zakrzew,2433,1240,18,0,45,0,48,150,0,941,0,33,5,0
PL_1006061111001,Cyców,6083,3224,41,0,442,0,207,269,0,2084,0,145,36,0
PL_1006061111002,Ludwin,4302,2366,24,0,361,0,168,214,0,1442,0,119,38,0
PL_1006061111003,Łęczna,17895,11086,96,0,2313,0,909,750,0,6238,0,627,153,0
PL_1006061111004,Milejów,7138,3585,61,0,499,0,236,311,0,2210,0,213,55,0
PL_1006061111005,Puchaczów,4381,2618,33,0,282,0,189,268,0,1709,0,108,29,0
PL_1006061111006,Spiczyn,4466,2457,31,0,428,0,224,211,0,1378,0,144,41,0
PL_1006061121101,Łuków,22955,14742,149,0,2489,0,1051,1291,0,8076,0,1254,432,0
PL_1006061121102,Stoczek Łukowski,2057,1275,15,0,186,0,67,129,0,763,0,96,19,0
PL_1006061121103,Adamów,4440,2547,29,0,201,0,131,192,0,1866,0,105,23,0
PL_1006061121104,Krzywda,8021,4300,71,0,204,0,226,531,0,3038,0,177,53,0
PL_1006061121105,Łuków,13582,8103,88,0,529,0,572,761,0,5721,0,295,137,0
PL_1006061121106,Serokomla,3210,1680,20,0,95,0,100,159,0,1239,0,58,9,0
PL_1006061121107,Stanin,7504,4425,86,0,128,0,188,972,0,2944,0,81,26,0
PL_1006061121108,Stoczek Łukowski,6316,3640,60,0,164,0,155,315,0,2808,0,92,46,0
PL_1006061121109,Trzebieszów,5831,3758,34,0,134,0,212,255,0,3004,0,88,31,0
PL_1006061121110,Wojcieszków,5402,2926,55,0,132,0,126,306,0,2198,0,75,34,0
PL_1006061121111,Wola Mysłowska,3908,2202,35,0,89,0,113,235,0,1644,0,63,23,0
PL_1006061121201,Chodel,5263,2723,37,0,165,0,160,256,0,1928,0,145,32,0
PL_1006061121202,Józefów nad Wisłą,5356,2619,30,0,208,0,143,360,0,1673,0,165,40,0
PL_1006061121203,Karczmiska,4576,2329,51,0,189,0,131,461,0,1344,0,115,38,0
PL_1006061121204,Łaziska,3953,1956,41,0,134,0,111,280,0,1252,0,125,13,0
PL_1006061121205,Opole Lubelskie,14316,7443,103,0,1308,0,493,538,0,4271,0,623,107,0
PL_1006061121206,Poniatowa,11332,6360,76,0,956,0,347,563,0,3798,0,538,82,0
PL_1006061121207,Wilków,3659,1987,23,0,116,0,110,248,0,1399,0,72,19,0
PL_1006061091301,Dębowa Kłoda,3255,1647,45,0,271,0,95,177,0,946,0,104,9,0
PL_1006061091302,Jabłoń,3042,1748,24,0,108,0,145,210,0,1144,0,99,18,0
PL_1006061091303,Milanów,3056,1597,31,0,120,0,106,218,0,1012,0,86,24,0
PL_1006061091304,Parczew,11736,6634,64,0,962,0,424,1156,0,3487,0,468,73,0
PL_1006061091305,Podedwórze,1384,740,11,0,82,0,43,81,0,472,0,48,3,0
PL_1006061091306,Siemień,3732,1990,34,0,134,0,131,195,0,1338,0,69,89,0
PL_1006061091307,Sosnowica,2135,1056,15,0,118,0,64,115,0,624,0,98,22,0
PL_1006061121401,Puławy,37709,23641,202,0,6674,0,1916,1315,0,10646,0,2504,384,0
PL_1006061121402,Baranów,3240,1780,37,0,129,0,120,234,0,1154,0,90,16,0
PL_1006061121403,Janowiec,3055,1805,15,0,328,0,109,141,0,1058,0,140,14,0
PL_1006061121404,Kazimierz Dolny,5711,3348,49,0,759,0,217,247,0,1801,0,235,40,0
PL_1006061121405,Końskowola,7167,4344,38,0,624,0,352,449,0,2566,0,263,52,0
PL_1006061121406,Kurów,6109,3526,35,0,392,0,342,316,0,2176,0,214,51,0
PL_1006061121407,Markuszów,2400,1435,10,0,163,0,106,137,0,922,0,72,25,0
PL_1006061121408,Nałęczów,8269,5365,51,0,911,0,373,628,0,2917,0,430,55,0
PL_1006061121409,Puławy,9680,5672,80,0,954,0,412,421,0,3281,0,433,91,0
PL_1006061121410,Wąwolnica,3797,2106,32,0,164,0,197,233,0,1354,0,110,16,0
PL_1006061121411,Żyrzyn,5212,3158,41,0,250,0,227,356,0,2096,0,143,45,0
PL_1006061091501,Radzyń Podlaski,12384,7420,97,0,1018,0,441,1259,0,3835,0,622,148,0
PL_1006061091502,Borki,4927,2533,70,0,145,0,112,427,0,1664,0,93,22,0
PL_1006061091503,Czemierniki,3508,2115,40,0,108,0,131,282,0,1334,0,200,20,0
PL_1006061091504,Kąkolewnica,6452,3615,50,0,224,0,180,276,0,2733,0,102,50,0
PL_1006061091505,Komarówka Podlaska,3539,1940,33,0,174,0,159,248,0,1221,0,68,37,0
PL_1006061091506,Radzyń Podlaski,6456,3593,43,0,246,0,170,410,0,2502,0,158,64,0
PL_1006061091507,Ulan-Majorat,4715,2776,65,0,93,0,144,444,0,1955,0,54,21,0
PL_1006061091508,Wohyń,5467,2843,53,0,228,0,128,335,0,1718,0,129,252,0
PL_1006061121601,Dęblin,12668,7656,69,0,1405,0,449,759,0,3716,0,1178,80,0
PL_1006061121602,Kłoczew,5617,3371,43,0,103,0,162,348,0,2566,0,124,25,0
PL_1006061121603,Nowodwór,3261,1950,31,0,38,0,76,308,0,1415,0,59,23,0
PL_1006061121604,Ryki,16395,9765,99,0,990,0,488,1609,0,5812,0,619,148,0
PL_1006061121605,Stężyca,4269,2452,33,0,169,0,115,365,0,1564,0,180,26,0
PL_1006061121606,Ułęż,2658,1512,17,0,115,0,66,282,0,918,0,98,16,0
PL_1006061111701,Świdnik,30557,19302,137,0,4666,0,1351,1148,0,9896,0,1844,260,0
PL_1006061111702,Mełgiew,7638,4660,37,0,662,0,263,509,0,2828,0,304,57,0
PL_1006061111703,Piaski,8510,4794,64,0,422,0,258,1042,0,2724,0,241,43,0
PL_1006061111704,Rybczewice,2889,1532,15,0,76,0,122,194,0,1078,0,41,6,0
PL_1006061111705,Trawniki,7099,3548,35,0,311,0,210,411,0,2329,0,198,54,0
PL_1006061101801,Tomaszów Lubelski,15536,9138,72,0,1616,0,575,1133,0,4804,0,826,112,0
PL_1006061101802,Bełżec,2644,1363,19,0,115,0,74,249,0,811,0,77,18,0
PL_1006061101803,Jarczów,2915,1457,17,0,54,0,61,218,0,1046,0,49,12,0
PL_1006061101804,Krynice,2715,1477,21,0,76,0,69,256,0,1005,0,34,16,0
PL_1006061101805,Lubycza Królewska,5111,2158,41,0,210,0,123,336,0,1254,0,166,28,0
PL_1006061101806,Łaszczów,4974,2501,30,0,108,0,89,586,0,1555,0,111,22,0
PL_1006061101807,Rachanie,4442,2257,37,0,95,0,124,288,0,1592,0,92,29,0
PL_1006061101808,Susiec,6151,3278,34,0,261,0,171,478,0,2160,0,148,26,0
PL_1006061101809,Tarnawatka,3138,1626,12,0,75,0,105,140,0,1228,0,54,12,0
PL_1006061101810,Telatyn,3276,1632,26,0,32,0,57,542,0,937,0,32,6,0
PL_1006061101811,Tomaszów Lubelski,9147,4879,61,0,349,0,321,600,0,3289,0,217,42,0
PL_1006061101812,Tyszowce,4694,2320,41,0,111,0,135,341,0,1589,0,87,16,0
PL_1006061101813,Ulhówek,3991,1728,34,0,59,0,59,398,0,1102,0,69,7,0
PL_1006061091901,Włodawa,10821,6039,61,0,1268,0,287,902,0,2696,0,777,48,0
PL_1006061091902,Hanna,2444,1233,24,0,115,0,68,295,0,676,0,48,7,0
PL_1006061091903,Hańsk,2979,1480,44,0,125,0,79,325,0,797,0,98,12,0
PL_1006061091904,Stary Brus,1782,940,19,0,58,0,32,157,0,610,0,57,7,0
PL_1006061091905,Urszulin,3394,1920,21,0,166,0,133,342,0,1140,0,101,17,0
PL_1006061091906,Włodawa,4763,2533,43,0,344,0,146,450,0,1347,0,176,27,0
PL_1006061091907,Wola Uhruska,3219,1595,30,0,209,0,95,294,0,878,0,78,11,0
PL_1006061091908,Wyryki,2192,1047,22,0,95,0,54,213,0,587,0,62,14,0
PL_1006061102001,Adamów,3998,2153,50,0,127,0,109,224,0,1536,0,87,20,0
PL_1006061102002,Grabowiec,3457,1616,24,0,83,0,55,232,0,1179,0,34,9,0
PL_1006061102003,Komarów-Osada,4131,2311,32,0,108,0,88,514,0,1445,0,109,15,0
PL_1006061102004,Krasnobród,5783,3456,50,0,169,0,167,381,0,2516,0,148,25,0
PL_1006061102005,Łabunie,5024,2871,21,0,178,0,170,275,0,2090,0,115,22,0
PL_1006061102006,Miączyn,4711,2274,63,0,79,0,90,520,0,1415,0,88,19,0
PL_1006061102007,Nielisz,4676,2328,34,0,131,0,74,374,0,1592,0,102,21,0
PL_1006061102008,Radecznica,4852,2489,31,0,75,0,136,289,0,1806,0,104,48,0
PL_1006061102009,Sitno,5329,2866,35,0,185,0,165,248,0,2097,0,106,30,0
PL_1006061102010,Skierbieszów,4213,2210,53,0,140,0,104,184,0,1633,0,86,10,0
PL_1006061102011,Stary Zamość,4261,2386,30,0,140,0,141,276,0,1642,0,129,28,0
PL_1006061102012,Sułów,3747,1869,21,0,168,0,87,184,0,1281,0,76,52,0
PL_1006061102013,Szczebrzeszyn,9197,4649,86,0,421,0,174,385,0,2947,0,270,366,0
PL_1006061102014,Zamość,18404,10529,111,0,1331,0,756,1375,0,6101,0,732,123,0
PL_1006061102015,Zwierzyniec,5481,2768,34,0,397,0,111,351,0,1591,0,240,44,0
PL_1006061096101,Biała Podlaska,44418,27395,177,0,8794,0,1821,1568,0,13100,0,1667,268,0
PL_1006061106201,Chełm,49999,28376,234,0,8252,0,1774,1744,0,12991,0,3112,269,0
PL_1006061116301,Lublin,262775,174088,1043,0,55194,0,13486,9609,0,73579,0,18719,2458,0
PL_1006061106401,Zamość,50726,28913,218,0,5990,0,1725,3122,0,14093,0,3398,367,0
PL_1002081130101,Kostrzyn nad Odrą,13248,8037,122,0,2532,0,644,909,0,2359,0,1471,0,0
PL_1002081130102,Bogdaniec,5428,3109,38,0,969,0,178,320,0,1208,0,396,0,0
PL_1002081130103,Deszczno,7421,4188,51,0,1252,0,346,306,0,1657,0,576,0,0
PL_1002081130104,Kłodawa,6529,4292,63,0,1726,0,322,462,0,1199,0,520,0,0
PL_1002081130105,Lubiszyn,5366,2671,55,0,762,0,226,279,0,1009,0,340,0,0
PL_1002081130106,Santok,6684,3698,56,0,1261,0,282,358,0,1300,0,441,0,0
PL_1002081130107,Witnica,9802,4980,101,0,1219,0,422,429,0,1856,0,953,0,0
PL_1002081140201,Gubin,12640,6975,101,0,1942,0,411,1420,0,1770,0,1331,0,0
PL_1002081140202,Bobrowice,2545,1292,28,0,303,0,74,259,0,482,0,146,0,0
PL_1002081140203,Bytnica,1962,851,21,0,206,0,30,153,0,352,0,89,0,0
PL_1002081140204,Dąbie,3934,2052,59,0,333,0,105,716,0,699,0,140,0,0
PL_1002081140205,Gubin,5726,2698,76,0,539,0,152,732,0,941,0,258,0,0
PL_1002081140206,Krosno Odrzańskie,13878,7888,126,0,2597,0,363,1454,0,2398,0,950,0,0
PL_1002081140207,Maszewo,2234,1048,13,0,191,0,35,277,0,445,0,87,0,0
PL_1002081130301,Bledzew,3467,1761,51,0,400,0,110,243,0,738,0,219,0,0
PL_1002081130302,Międzyrzecz,19717,11435,146,0,3147,0,781,1643,0,3538,0,2180,0,0
PL_1002081130303,Przytoczna,4392,2294,67,0,810,0,187,233,0,783,0,214,0,0
PL_1002081130304,Pszczew,3452,1875,62,0,443,0,132,254,0,745,0,239,0,0
PL_1002081130305,Skwierzyna,9495,5340,85,0,1637,0,414,541,0,1807,0,856,0,0
PL_1002081130306,Trzciel,5137,2723,58,0,541,0,146,688,0,974,0,316,0,0
PL_1002081140401,Nowa Sól,29203,17822,278,0,5793,0,1328,1716,0,6006,0,2701,0,0
PL_1002081140402,Bytom Odrzański,4189,2241,37,0,690,0,159,255,0,807,0,293,0,0
PL_1002081140403,Kolsko,2693,1369,44,0,277,0,98,172,0,582,0,196,0,0
PL_1002081140404,Kożuchów,12268,6390,115,0,1842,0,480,646,0,2447,0,860,0,0
PL_1002081140405,Nowa Sól,5461,3055,56,0,698,0,200,518,0,1236,0,347,0,0
PL_1002081140406,Nowe Miasteczko,4167,2153,36,0,404,0,159,290,0,1000,0,264,0,0
PL_1002081140407,Otyń,5359,3079,62,0,1003,0,249,320,0,1096,0,349,0,0
PL_1002081140408,Siedlisko,2742,1288,28,0,251,0,75,221,0,602,0,111,0,0
PL_1002081130501,Cybinka,5124,2482,70,0,498,0,156,536,0,935,0,287,0,0
