gisco_id,name,registered,turnout,invalid,blank,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
PL_1007142273601,Kazanów,3480,2444,57,0,64,313,106,1448,164,236,50,6,0,0,0,0
PL_1007142273602,Policzna,4400,2914,77,0,64,399,151,1576,200,347,90,10,0,0,0,0
PL_1007142273603,Przyłęk,4612,3088,87,0,44,400,146,1824,208,260,93,26,0,0,0,0
PL_1007142273604,Tczów,3732,2550,58,0,51,365,94,1528,227,174,44,9,0,0,0,0
PL_1007142273605,Zwoleń,11344,7998,141,0,125,1264,482,3904,592,1256,190,44,0,0,0,0
PL_1007142253701,Bieżuń,3680,2538,43,0,26,416,197,1432,135,239,50,0,0,0,0,0
PL_1007142253702,Kuczbork-Osada,3533,2366,69,0,23,532,222,1050,137,299,34,0,0,0,0,0
PL_1007142253703,Lubowidz,5097,3431,109,0,52,599,346,1688,182,418,37,0,0,0,0,0
PL_1007142253704,Lutocin,3263,2079,58,0,23,337,175,1141,117,180,48,0,0,0,0,0
PL_1007142253705,Siemiątkowo,2613,1698,60,0,16,244,67,1048,102,138,23,0,0,0,0,0
PL_1007142253706,Żuromin,10603,7552,125,0,76,1494,1216,2946,363,1263,69,0,0,0,0,0
PL_1007142733801,Żyrardów,30740,24479,240,0,536,3346,2478,7614,1398,8509,358,0,0,0,0,0
PL_1007142733802,Mszczonów,9144,6892,119,0,263,1007,556,2780,538,1516,113,0,0,0,0,0
PL_1007142733803,Puszcza Mariańska,6908,5084,91,0,145,777,350,2194,388,1069,70,0,0,0,0,0
PL_1007142733804,Radziejowice,5218,4301,68,0,99,753,372,1365,306,1261,77,0,0,0,0,0
PL_1007142733805,Wiskitki,8036,6049,122,0,132,884,416,2559,493,1285,158,0,0,0,0,0
PL_1007142266101,Ostrołęka,37369,27286,463,0,424,4084,1862,10949,2043,6823,562,0,44,0,32,0
PL_1007142706201,Płock,86942,65666,771,0,1135,11332,4987,22451,3446,20934,610,0,0,0,0,0
PL_1007142276301,Radom,150435,115349,1198,0,1825,14556,7122,45128,7752,35521,1645,602,0,0,0,0
PL_1007142716401,Siedlce,57206,44589,559,0,1003,6009,2483,17511,3747,12078,1076,0,77,0,46,0
PL_1007141286501,Warszawa,1258892,1070396,7948,0,15879,146963,137889,232403,67931,449951,11432,0,0,0,0,0
PL_1003161310101,Brzeg,25831,18583,242,0,268,1921,1468,6124,1248,7004,275,0,0,0,0,33
PL_1003161310102,Skarbimierz,6371,4778,98,0,91,603,311,1762,427,1393,84,0,0,0,0,9
PL_1003161310103,Grodków,14236,9393,257,0,141,990,699,3732,634,2825,93,0,0,0,0,22
PL_1003161310104,Lewin Brzeski,9638,6560,164,0,112,866,496,2428,535,1814,117,0,0,0,0,28
PL_1003161310105,Lubsza,6808,4699,86,0,87,547,269,1856,326,1403,111,0,0,0,0,14
PL_1003161310106,Olszanka,3683,2703,63,0,38,303,154,1250,246,591,54,0,0,0,0,4
PL_1003161310201,Baborów,4541,2798,86,0,43,247,142,1290,196,702,54,0,0,0,0,38
PL_1003161310202,Branice,5155,3221,90,0,114,272,215,1479,161,820,58,0,0,0,0,12
PL_1003161310203,Głubczyce,16237,10975,227,0,157,866,496,4760,594,3668,174,0,0,0,0,33
PL_1003161310204,Kietrz,7861,5266,131,0,98,528,299,2299,388,1420,90,0,0,0,0,13
PL_1003161320301,Kędzierzyn-Koźle,42261,29368,561,0,458,3194,2381,7876,1556,12281,452,0,0,0,0,609
PL_1003161320302,Bierawa,5938,3710,120,0,63,445,225,1039,234,1149,101,0,0,0,0,334
PL_1003161320303,Cisek,4229,2447,101,0,38,207,105,580,151,674,54,0,0,0,0,537
PL_1003161320304,Pawłowiczki,5719,3147,123,0,79,405,168,908,202,826,44,0,0,0,0,392
PL_1003161320305,Polska Cerekiew,3077,1688,63,0,42,160,97,457,125,473,23,0,0,0,0,248
PL_1003161320306,Reńska Wieś,6401,3790,100,0,63,384,147,814,253,1211,96,0,0,0,0,722
PL_1003161320401,Byczyna,6813,4489,143,0,41,788,339,1780,283,1024,70,0,0,0,0,21
PL_1003161320402,Kluczbork,26792,17756,300,0,162,3315,1042,5213,1042,5887,269,0,0,0,0,526
PL_1003161320403,Lasowice Wielkie,5141,2639,85,0,41,362,126,737,202,609,40,0,0,0,0,437
PL_1003161320404,Wołczyn,9628,6218,148,0,82,871,345,2612,466,1550,93,0,0,0,0,51
PL_1003161320501,Gogolin,9519,5693,176,0,101,1015,321,1228,340,1715,106,0,0,0,0,691
PL_1003161320502,Krapkowice,16871,10662,205,0,191,1524,716,2620,653,3439,179,0,0,0,0,1135
PL_1003161320503,Strzeleczki,5772,3316,137,0,76,433,148,742,188,804,81,0,0,0,0,707
PL_1003161320504,Walce,4195,2368,81,0,41,272,84,443,141,558,30,0,0,0,0,718
PL_1003161320505,Zdzieszowice,10919,6786,228,0,180,864,530,1603,444,2269,122,0,0,0,0,546
PL_1003161310601,Domaszowice,2760,1980,72,0,33,350,198,801,136,359,27,0,0,0,0,4
PL_1003161310602,Namysłów,19819,14355,268,0,189,2497,1106,5085,1035,3963,189,0,0,0,0,23
PL_1003161310603,Pokój,3993,2444,99,0,39,430,147,758,138,725,51,0,0,0,0,57
PL_1003161310604,Świerczów,2563,1775,62,0,32,218,126,710,153,450,15,0,0,0,0,9
PL_1003161310605,Wilków,3297,2186,63,0,49,443,147,826,157,461,38,0,0,0,0,2
PL_1003161310701,Głuchołazy,17832,11684,203,0,173,1289,781,4634,687,3752,139,0,0,0,0,26
PL_1003161310702,Kamiennik,2537,1563,33,0,20,163,93,837,123,278,13,0,0,0,0,3
PL_1003161310703,Korfantów,6959,4044,127,0,58,385,180,1958,345,769,91,0,0,0,0,131
PL_1003161310704,Łambinowice,5475,3492,95,0,56,390,235,1498,298,825,54,0,0,0,0,41
PL_1003161310705,Nysa,42597,29811,417,0,341,3317,1992,10562,1919,10798,399,0,0,0,0,66
PL_1003161310706,Otmuchów,9976,6670,161,0,105,778,370,3058,463,1637,88,0,0,0,0,10
PL_1003161310707,Paczków,9220,5870,139,0,89,617,373,2590,419,1559,76,0,0,0,0,8
PL_1003161310708,Pakosławice,2675,1824,46,0,17,221,97,903,137,376,25,0,0,0,0,2
PL_1003161310709,Skoroszyce,4687,3152,88,0,54,398,174,1544,221,648,19,0,0,0,0,6
PL_1003161320801,Dobrodzień,7483,4036,115,0,97,514,200,1139,307,1123,125,0,0,0,0,416
PL_1003161320802,Gorzów Śląski,5569,3208,86,0,49,328,158,1151,182,867,54,0,0,0,0,333
PL_1003161320803,Olesno,13681,8406,219,0,142,1152,560,2077,546,2564,200,0,0,0,0,946
PL_1003161320804,Praszka,10111,7579,133,0,142,1310,615,2953,381,1925,99,0,0,0,0,21
PL_1003161320805,Radłów,3257,1787,71,0,21,130,66,455,98,257,39,0,0,0,0,650
PL_1003161320806,Rudniki,6195,4375,97,0,92,789,335,1916,213,858,65,0,0,0,0,10
PL_1003161320807,Zębowice,2745,1408,82,0,22,127,62,296,98,336,76,0,0,0,0,309
PL_1003161320901,Chrząstowice,5576,3616,65,0,38,422,230,689,216,1254,45,0,0,0,0,657
PL_1003161320902,Dąbrowa,6417,4378,109,0,72,626,300,1165,240,1446,65,0,0,0,0,355
PL_1003161320903,Dobrzeń Wielki,7365,4702,93,0,69,633,296,746,303,1820,114,0,0,0,0,628
PL_1003161320904,Komprachcice,7131,4462,119,0,52,514,289,878,256,1557,75,0,0,0,0,722
PL_1003161320905,Łubniany,7792,4969,155,0,62,670,329,896,272,1855,105,0,0,0,0,625
PL_1003161320906,Murów,4121,2300,102,0,28,242,150,517,146,747,38,0,0,0,0,330
PL_1003161320907,Niemodlin,9835,6520,121,0,105,788,554,2436,512,1800,153,0,0,0,0,51
PL_1003161320908,Ozimek,14630,8776,208,0,146,1162,640,2302,499,2880,171,0,0,0,0,768
PL_1003161320909,Popielów,6170,3628,112,0,50,540,194,951,210,1081,65,0,0,0,0,425
PL_1003161320910,Prószków,7124,4505,165,0,54,513,262,952,271,1364,112,0,0,0,0,812
PL_1003161320911,Tarnów Opolski,7334,4659,128,0,61,650,334,1020,338,1371,90,0,0,0,0,667
PL_1003161320912,Tułowice,3877,2738,68,0,33,463,170,1017,217,700,32,0,0,0,0,38
PL_1003161320913,Turawa,7968,5065,122,0,96,642,390,969,289,1745,94,0,0,0,0,718
PL_1003161311001,Biała,8064,4465,157,0,69,452,182,1220,320,1024,93,0,0,0,0,948
PL_1003161311002,Głogówek,9944,5921,186,0,91,446,265,1833,386,1712,85,0,0,0,0,917
PL_1003161311003,Lubrza,3243,2232,55,0,58,325,124,876,164,504,51,0,0,0,0,75
PL_1003161311004,Prudnik,19408,13127,223,0,208,1501,976,5434,945,3510,254,0,0,0,0,76
PL_1003161321101,Izbicko,4155,2556,100,0,28,294,151,504,148,682,93,0,0,0,0,556
PL_1003161321102,Jemielnica,5795,3260,138,0,38,493,137,805,217,641,101,0,0,0,0,690
PL_1003161321103,Kolonowskie,4582,2524,75,0,31,282,113,609,140,864,56,0,0,0,0,354
PL_1003161321104,Leśnica,5834,3598,140,0,52,382,153,838,204,928,90,0,0,0,0,811
PL_1003161321105,Strzelce Opolskie,23657,15312,469,0,294,2052,1079,3660,847,5542,273,0,0,0,0,1096
PL_1003161321106,Ujazd,4896,3006,119,0,63,373,124,811,208,809,86,0,0,0,0,413
PL_1003161321107,Zawadzkie,8426,4837,121,0,80,496,236,1616,325,1347,191,0,0,0,0,425
PL_1003161326101,Opole,96778,74930,779,0,1016,8966,7747,15895,4386,33419,1054,0,0,0,0,1668
PL_1006181330103,Czarna,1858,1145,31,0,22,260,38,555,84,149,0,6,0,0,0,0
PL_1006181330105,Lutowiska,2274,1673,28,0,44,431,117,471,153,419,0,10,0,0,0,0
PL_1006181330108,Ustrzyki Dolne,13239,8495,179,0,110,2606,307,3148,782,1331,0,32,0,0,0,0
PL_1006181330201,Brzozów,20025,13369,200,0,186,1996,405,8280,1050,1203,0,49,0,0,0,0
PL_1006181330202,Domaradz,4586,3119,51,0,31,295,88,2168,296,173,0,17,0,0,0,0
PL_1006181330203,Dydnia,6127,3760,84,0,60,392,136,2484,333,265,0,6,0,0,0,0
PL_1006181330204,Haczów,7014,4785,82,0,89,556,156,2958,401,520,0,23,0,0,0,0
PL_1006181330205,Jasienica Rosielna,5857,4458,68,0,60,389,89,3163,415,265,0,9,0,0,0,0
PL_1006181330206,Nozdrzec,6154,3903,96,0,90,445,138,2500,292,328,0,14,0,0,0,0
PL_1006181360301,Dębica,33685,24750,280,0,310,2817,1269,11113,2001,6350,610,0,0,0,0,0
PL_1006181360302,Brzostek,9943,6607,157,0,35,953,121,4304,451,357,229,0,0,0,0,0
PL_1006181360303,Czarna,9947,7138,105,0,91,770,236,4284,612,849,191,0,0,0,0,0
PL_1006181360304,Dębica,19396,13624,230,0,199,1336,495,7483,1323,2161,397,0,0,0,0,0
PL_1006181360305,Jodłowa,4126,2596,59,0,31,248,76,1748,233,154,47,0,0,0,0,0
PL_1006181360306,Pilzno,14038,9932,192,0,97,1289,255,6163,830,833,273,0,0,0,0,0
PL_1006181360307,Żyraków,11070,8000,79,0,104,796,287,4711,934,893,196,0,0,0,0,0
PL_1006181340401,Jarosław,27831,19340,245,0,501,2662,994,8806,1457,4573,0,102,0,0,0,0
PL_1006181340402,Radymno,3979,2696,29,0,53,365,104,1479,241,418,0,7,0,0,0,0
PL_1006181340403,Chłopice,4262,2786,98,0,62,254,83,1850,211,219,0,9,0,0,0,0
PL_1006181340404,Jarosław,9999,6807,111,0,260,756,224,3998,616,821,0,21,0,0,0,0
PL_1006181340405,Laszki,5177,3351,112,0,100,327,118,2190,273,208,0,23,0,0,0,0
PL_1006181340406,Pawłosiów,6486,4568,60,0,123,561,174,2552,402,676,0,20,0,0,0,0
PL_1006181340407,Pruchnik,7357,5091,93,0,118,422,146,3503,476,311,0,22,0,0,0,0
PL_1006181340408,Radymno,8485,5627,148,0,124,606,147,3625,522,434,0,21,0,0,0,0
PL_1006181340409,Rokietnica,3292,2118,42,0,53,196,63,1425,171,150,0,18,0,0,0,0
PL_1006181340410,Roźwienica,4774,3223,63,0,54,384,98,2087,292,240,0,5,0,0,0,0
PL_1006181340411,Wiązownica,9036,6281,121,0,143,539,216,4052,601,574,0,35,0,0,0,0
PL_1006181330501,Jasło,25910,18082,265,0,328,2601,990,8143,1466,4211,0,78,0,0,0,0
PL_1006181330502,Brzyska,5041,3448,82,0,55,239,80,2556,210,218,0,8,0,0,0,0
PL_1006181330503,Dębowiec,6761,4544,102,0,92,451,127,2975,399,379,0,19,0,0,0,0
PL_1006181330504,Jasło,12703,8902,157,0,186,1005,314,5269,862,1063,0,46,0,0,0,0
PL_1006181330505,Kołaczyce,6919,4737,99,0,101,421,136,3220,378,356,0,26,0,0,0,0
PL_1006181330506,Krempna,1454,866,28,0,20,120,52,496,69,80,0,1,0,0,0,0
PL_1006181330507,Nowy Żmigród,6958,4699,93,0,87,508,138,3037,418,402,0,16,0,0,0,0
PL_1006181330508,Osiek Jasielski,4074,2620,78,0,56,243,66,1757,267,143,0,10,0,0,0,0
PL_1006181330509,Skołyszyn,9625,6592,125,0,150,762,222,3905,646,718,0,64,0,0,0,0
PL_1006181330511,Tarnowiec,7107,4694,92,0,102,528,167,2878,416,494,0,17,0,0,0,0
PL_1006181350601,Cmolas,6249,4169,41,0,45,271,120,2733,524,323,112,0,0,0,0,0
PL_1006181350602,Kolbuszowa,18888,12630,164,0,140,1159,710,6598,1766,1807,286,0,0,0,0,0
PL_1006181350603,Majdan Królewski,7487,4697,65,0,58,361,169,3134,442,366,102,0,0,0,0,0
PL_1006181350604,Niwiska,4629,3127,54,0,30,243,115,1966,405,249,65,0,0,0,0,0
PL_1006181350605,Raniżów,5358,3625,60,0,56,254,129,2370,372,294,90,0,0,0,0,0
PL_1006181350606,Dzikowiec,4909,2891,44,0,36,242,103,1971,272,168,55,0,0,0,0,0
PL_1006181330701,Chorkówka,10405,7000,97,0,142,869,272,4199,515,891,0,15,0,0,0,0
PL_1006181330702,Dukla,11040,7200,159,0,227,932,295,4066,613,885,0,23,0,0,0,0
PL_1006181330703,Iwonicz-Zdrój,9249,6639,95,0,135,828,248,3828,528,959,0,18,0,0,0,0
PL_1006181330704,Jedlicze,11560,7832,120,0,174,1027,370,4252,713,1149,0,27,0,0,0,0
PL_1006181330705,Korczyna,8739,6178,98,0,138,825,217,3288,614,973,0,25,0,0,0,0
PL_1006181330706,Krościenko Wyżne,4210,3028,40,0,58,537,98,1622,259,402,0,12,0,0,0,0
PL_1006181330707,Miejsce Piastowe,10445,7440,121,0,162,936,290,3931,613,1358,0,29,0,0,0,0
PL_1006181330708,Rymanów,12721,9133,124,0,243,1151,363,5342,708,1176,0,26,0,0,0,0
PL_1006181330709,Wojaszówka,7201,4700,95,0,116,654,210,2409,486,708,0,22,0,0,0,0
PL_1006181330710,Jaśliska,1893,1253,43,0,29,158,50,733,91,146,0,3,0,0,0,0
PL_1006181360801,Leżajsk,10201,7064,75,0,59,1986,216,3166,499,902,161,0,0,0,0,0
PL_1006181360802,Grodzisko Dolne,6107,4240,60,0,49,584,82,2653,386,346,80,0,0,0,0,0
PL_1006181360803,Kuryłówka,4262,2850,54,0,15,479,61,1812,244,135,50,0,0,0,0,0
PL_1006181360804,Leżajsk,15257,10230,119,0,102,1743,190,6380,950,506,240,0,0,0,0,0
PL_1006181360805,Nowa Sarzyna,16016,10988,200,0,55,1191,243,7503,839,787,170,0,0,0,0,0
PL_1006181340901,Lubaczów,9050,6065,116,0,80,937,571,2702,422,1203,0,34,0,0,0,0
PL_1006181340902,Cieszanów,5432,3429,114,0,33,944,151,1635,225,296,0,31,0,0,0,0
PL_1006181340903,Horyniec-Zdrój,3941,2551,71,0,42,389,142,1403,161,325,0,18,0,0,0,0
PL_1006181340904,Lubaczów,7034,4628,89,0,50,514,257,2917,398,374,0,29,0,0,0,0
PL_1006181340905,Narol,6058,3766,96,0,83,530,168,2148,321,394,0,26,0,0,0,0
PL_1006181340906,Oleszyce,4743,3146,69,0,35,378,430,1686,295,240,0,13,0,0,0,0
PL_1006181340907,Stary Dzików,3241,2011,43,0,40,306,87,1211,210,106,0,8,0,0,0,0
PL_1006181340908,Wielkie Oczy,2793,1910,31,0,22,250,65,1224,172,137,0,9,0,0,0,0
PL_1006181351001,Łańcut,13864,10364,84,0,175,1606,594,4502,934,2147,322,0,0,0,0,0
PL_1006181351002,Białobrzegi,6606,4666,60,0,85,518,155,2619,523,599,107,0,0,0,0,0
PL_1006181351003,Czarna,9047,6789,77,0,123,629,195,4022,754,781,208,0,0,0,0,0
PL_1006181351004,Łańcut,16573,12248,148,0,219,1403,405,6990,1231,1470,382,0,0,0,0,0
PL_1006181351005,Markowa,5059,3695,50,0,65,362,134,2273,352,306,153,0,0,0,0,0
PL_1006181351006,Rakszawa,5678,4138,62,0,65,431,118,2642,358,361,101,0,0,0,0,0
PL_1006181351007,Żołynia,5351,3796,40,0,60,482,139,2233,342,428,72,0,0,0,0,0
PL_1006181361101,Mielec,43943,31837,326,0,537,4240,1873,13756,2656,7783,666,0,0,0,0,0
PL_1006181361102,Borowa,4250,2936,46,0,53,400,120,1672,249,354,42,0,0,0,0,0
PL_1006181361103,Czermin,5389,3681,46,0,48,379,120,2335,344,345,64,0,0,0,0,0
PL_1006181361104,Gawłuszowice,2119,1441,21,0,18,143,40,987,112,100,20,0,0,0,0,0
PL_1006181361105,Mielec,10347,7406,87,0,92,1000,330,3863,682,1201,151,0,0,0,0,0
PL_1006181361106,Padew Narodowa,4055,2791,40,0,20,461,53,1764,193,216,44,0,0,0,0,0
PL_1006181361107,Przecław,8996,6217,137,0,100,494,211,3896,516,757,106,0,0,0,0,0
PL_1006181361108,Radomyśl Wielki,10854,7320,147,0,95,1267,202,4178,587,625,219,0,0,0,0,0
PL_1006181361109,Tuszów Narodowy,6316,4623,76,0,52,409,146,3030,338,493,79,0,0,0,0,0
PL_1006181361110,Wadowice Górne,5858,3939,54,0,47,462,122,2529,384,267,74,0,0,0,0,0
PL_1006181361201,Harasiuki,4658,2919,56,0,31,229,89,2006,226,241,41,0,0,0,0,0
PL_1006181361202,Jarocin,4154,2479,59,0,32,285,118,1480,199,247,59,0,0,0,0,0
PL_1006181361203,Jeżowe,7598,5220,56,0,54,289,87,3956,489,211,78,0,0,0,0,0
PL_1006181361204,Krzeszów,3292,2061,37,0,12,201,52,1360,175,189,35,0,0,0,0,0
PL_1006181361205,Nisko,16605,10941,128,0,102,1215,534,5715,1101,1945,201,0,0,0,0,0
PL_1006181361206,Rudnik nad Sanem,7642,4773,74,0,53,450,246,2528,533,816,73,0,0,0,0,0
PL_1006181361207,Ulanów,6412,3996,71,0,46,337,157,2472,416,442,55,0,0,0,0,0
PL_1006181341301,Bircza,4955,3095,110,0,160,254,57,1982,271,256,0,5,0,0,0,0
PL_1006181341302,Dubiecko,7047,4351,125,0,117,515,171,2566,385,428,0,44,0,0,0,0
PL_1006181341303,Fredropol,4249,2659,89,0,50,307,93,1507,203,384,0,26,0,0,0,0
PL_1006181341304,Krasiczyn,3954,2687,67,0,69,379,96,1299,230,530,0,17,0,0,0,0
PL_1006181341305,Krzywcza,3623,2284,64,0,49,205,55,1566,185,150,0,10,0,0,0,0
PL_1006181341306,Medyka,5025,3336,95,0,78,338,82,1842,327,556,0,18,0,0,0,0
PL_1006181341307,Orły,6644,4608,122,0,63,831,136,2501,475,447,0,33,0,0,0,0
PL_1006181341308,Przemyśl,7857,5514,98,0,126,671,223,2757,534,1041,0,64,0,0,0,0
PL_1006181341309,Stubno,2949,1762,42,0,51,264,71,940,135,239,0,20,0,0,0,0
PL_1006181341310,Żurawica,9843,6785,131,0,126,874,240,3738,647,991,0,38,0,0,0,0
PL_1006181341401,Przeworsk,11713,8349,101,0,165,1112,446,4098,732,1619,0,76,0,0,0,0
PL_1006181341402,Adamówka,3143,2039,41,0,48,251,60,1231,190,212,0,6,0,0,0,0
PL_1006181341403,Gać,3531,2443,49,0,45,292,78,1524,209,232,0,14,0,0,0,0
PL_1006181341404,Jawornik Polski,3487,2347,69,0,49,272,94,1373,159,247,0,84,0,0,0,0
PL_1006181341405,Kańczuga,9509,6158,153,0,96,1245,244,3233,494,667,0,26,0,0,0,0
PL_1006181341406,Przeworsk,11410,8096,131,0,155,755,295,5378,711,633,0,38,0,0,0,0
PL_1006181341407,Sieniawa,5422,3661,107,0,83,385,125,2056,323,563,0,19,0,0,0,0
PL_1006181341408,Tryńcza,6461,4442,75,0,81,376,129,3038,434,286,0,23,0,0,0,0
PL_1006181341409,Zarzecze,5526,3872,89,0,61,529,132,2415,363,274,0,9,0,0,0,0
PL_1006181351501,Iwierzyce,5922,4283,61,0,57,462,135,2649,484,355,80,0,0,0,0,0
PL_1006181351502,Ostrów,5644,3851,79,0,46,361,184,2444,367,324,46,0,0,0,0,0
PL_1006181351503,Ropczyce,20747,14856,225,0,166,2099,466,8313,1555,1641,391,0,0,0,0,0
PL_1006181351504,Sędziszów Małopolski,18295,13331,170,0,188,1241,457,8225,1359,1426,265,0,0,0,0,0
PL_1006181351505,Wielopole Skrzyńskie,6131,4228,77,0,43,395,153,2861,365,213,121,0,0,0,0,0
PL_1006181351601,Dynów,4695,3315,61,0,65,333,191,1800,278,492,95,0,0,0,0,0
PL_1006181351602,Błażowa,8402,5983,99,0,120,700,210,3540,565,571,178,0,0,0,0,0
PL_1006181351603,Boguchwała,16047,12283,117,0,333,1551,597,5939,1223,2236,287,0,0,0,0,0
PL_1006181351604,Chmielnik,5417,3995,63,0,101,408,192,2169,449,510,103,0,0,0,0,0
PL_1006181351605,Dynów,5285,3304,63,0,56,266,123,2116,305,319,56,0,0,0,0,0
PL_1006181351606,Głogów Małopolski,14533,11195,144,0,186,1320,466,5621,1216,1787,455,0,0,0,0,0
PL_1006181351607,Hyżne,5377,4068,48,0,65,303,124,2743,375,297,113,0,0,0,0,0
PL_1006181351608,Kamień,5334,3668,70,0,44,178,84,2745,316,174,57,0,0,0,0,0
PL_1006181351609,Krasne,9332,7258,94,0,158,990,375,3243,755,1458,185,0,0,0,0,0
PL_1006181351610,Lubenia,5047,3718,68,0,66,328,176,2156,370,434,120,0,0,0,0,0
PL_1006181351611,Sokołów Małopolski,12992,9265,136,0,155,664,211,6089,988,731,291,0,0,0,0,0
PL_1006181351612,Świlcza,12481,9368,156,0,125,2238,321,4327,735,1192,274,0,0,0,0,0
PL_1006181351613,Trzebownisko,17594,13511,150,0,267,1662,618,6519,1421,2462,412,0,0,0,0,0
PL_1006181351614,Tyczyn,8403,6296,71,0,128,699,295,3166,659,1069,209,0,0,0,0,0
PL_1006181331701,Sanok,26887,18440,207,0,333,3088,1137,7725,1325,4566,0,59,0,0,0,0
PL_1006181331702,Besko,3282,2097,50,0,47,275,82,1250,178,202,0,13,0,0,0,0
PL_1006181331703,Bukowsko,4048,2724,69,0,65,398,128,1494,317,247,0,6,0,0,0,0
PL_1006181331704,Komańcza,3817,2224,70,0,52,376,177,864,166,499,0,20,0,0,0,0
PL_1006181331705,Sanok,13704,9108,181,0,144,1225,423,5298,830,966,0,41,0,0,0,0
PL_1006181331706,Tyrawa Wołoska,1542,928,29,0,26,167,29,535,68,74,0,0,0,0,0,0
PL_1006181331707,Zagórz,9885,6388,111,0,138,974,211,3550,476,907,0,21,0,0,0,0
PL_1006181331708,Zarszyn,6950,4466,76,0,94,844,178,2384,348,514,0,28,0,0,0,0
PL_1006181361801,Stalowa Wola,42906,29431,355,0,381,2959,1615,13899,2452,7291,479,0,0,0,0,0
PL_1006181361802,Bojanów,5876,3688,64,0,46,273,132,2510,307,299,57,0,0,0,0,0
PL_1006181361803,Pysznica,8834,5792,76,0,66,581,242,3205,571,951,100,0,0,0,0,0
PL_1006181361804,Radomyśl nad Sanem,5556,3698,60,0,55,344,159,2287,326,422,45,0,0,0,0,0
PL_1006181361805,Zaklików,6477,4237,78,0,80,388,194,2458,385,615,39,0,0,0,0,0
PL_1006181361806,Zaleszany,8478,5830,98,0,88,631,231,3253,563,874,92,0,0,0,0,0
PL_1006181351901,Czudec,8980,6521,67,0,89,664,265,3666,684,850,236,0,0,0,0,0
PL_1006181351902,Frysztak,8114,5382,100,0,82,508,223,3109,576,514,270,0,0,0,0,0
PL_1006181351903,Niebylec,8217,5900,81,0,94,448,182,3635,530,448,482,0,0,0,0,0
PL_1006181351904,Strzyżów,15655,10250,161,0,188,1332,482,5376,1024,1450,237,0,0,0,0,0
PL_1006181351905,Wiśniowa,6219,4208,76,0,64,400,158,2595,433,391,91,0,0,0,0,0
PL_1006181362001,Baranów Sandomierski,8956,6003,110,0,92,727,200,3618,437,745,74,0,0,0,0,0
PL_1006181362002,Gorzyce,9849,6524,133,0,71,1763,206,2942,491,818,100,0,0,0,0,0
PL_1006181362003,Grębów,7821,5284,97,0,71,658,203,3101,485,591,78,0,0,0,0,0
PL_1006181362004,Nowa Dęba,13847,8985,169,0,107,1150,413,4718,758,1430,240,0,0,0,0,0
PL_1006181332101,Baligród,2636,1759,43,0,26,309,66,867,154,290,0,4,0,0,0,0
PL_1006181332102,Cisna,2915,2503,28,0,59,570,220,456,175,976,0,19,0,0,0,0
PL_1006181332103,Lesko,8859,5830,153,0,75,1229,194,2719,469,975,0,16,0,0,0,0
PL_1006181332104,Olszanica,4176,2697,62,0,42,528,99,1304,243,404,0,15,0,0,0,0
PL_1006181332105,Solina,5677,4330,57,0,85,759,188,2095,337,789,0,20,0,0,0,0
PL_1006181336101,Krosno,34357,24799,243,0,505,3445,1575,10014,1990,6921,0,106,0,0,0,0
PL_1006181346201,Przemyśl,43532,29761,414,0,533,3411,1799,12065,2454,8906,0,179,0,0,0,0
PL_1006181356301,Rzeszów,152046,119509,972,0,2397,17126,10007,38517,11560,36140,2790,0,0,0,0,0
PL_1006181366401,Tarnobrzeg,33878,24251,258,0,266,3112,1421,9234,1710,7935,315,0,0,0,0,0
PL_1006201390101,Augustów,21706,15046,236,0,212,2638,1247,6080,1208,3127,236,62,0,0,0,0
PL_1006201390102,Augustów,5117,3228,70,0,62,580,145,1581,391,317,65,17,0,0,0,0
PL_1006201390103,Bargłów Kościelny,4117,2449,80,0,34,412,112,1318,232,208,43,10,0,0,0,0
PL_1006201390104,Lipsk,3910,2521,59,0,20,363,89,1499,192,236,57,6,0,0,0,0
PL_1006201390105,Nowinka,2333,1667,53,0,18,274,95,806,161,230,26,4,0,0,0,0
PL_1006201390106,Płaska,2285,1627,58,0,19,270,69,673,173,334,24,7,0,0,0,0
PL_1006201390107,Sztabin,3817,2413,58,0,31,417,104,1240,241,271,33,18,0,0,0,0
PL_1006201370201,Choroszcz,13420,10084,156,0,137,2048,437,3994,1093,1998,202,19,0,0,0,0
PL_1006201370202,Czarna Białostocka,8202,5717,93,0,82,805,201,2358,560,1511,80,27,0,0,0,0
