gisco_id,name,registered,turnout,invalid,blank,N-VA,VLAAMS BELANG,open vld,SP.A,CD&V,GROEN,PVDA,DierAnimal,de coöperatie,B.U.B,BUB Belgische Unie,PRO,DéFI,Piratenpartij,Volt,D-SA,PV&S,PS,PTB,MR,CDH,ECOLO,Parti Populaire,COLLECTIF CITOYEN,LISTES DESTEXHE,AGIR,LA DROITE,Lutte Ouvrière,NATION,PCB,LES BELGES D'ABORD,WALLONIE INSOUMISE,PTB*PVDA,Turquoise
BE_41002,Aalst (Aalst) / Alost (Alost),0,56590,2460,0,14655,13768,7333,5370,5285,4361,2440,746,121,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44001,Aalter,0,20996,936,0,4387,3371,2802,1500,4749,2211,732,257,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24001,Aarschot,0,21796,1157,0,5301,3848,3203,2231,2950,1852,1063,0,0,0,86,85,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11001,Aartselaar,0,10110,255,0,4346,1577,1207,542,859,727,436,74,0,0,0,0,0,65,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23105,Affligem,0,9283,332,0,2759,1720,1349,563,1599,564,290,0,0,0,28,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52074,Aiseau-Presles,0,6545,678,0,0,52,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,2141,1010,633,584,563,230,132,83,69,56,50,46,17,0,0,0,0
BE_73001,Alken,0,8612,496,0,2253,1314,1219,843,1306,850,308,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38002,Alveringem,0,3546,174,0,840,734,358,356,771,177,96,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61003,Amay,0,9466,864,0,0,46,0,0,0,0,0,123,0,0,0,0,265,0,0,0,0,2800,1655,778,260,1842,250,151,122,0,67,0,21,0,165,57,0,0
BE_63001,Amel / Amblève,0,3676,781,0,0,104,0,0,0,0,0,25,0,0,0,0,19,0,0,0,0,374,127,666,672,710,57,10,18,0,45,0,16,0,37,15,0,0
BE_92003,Andenne,0,17573,1523,0,0,107,0,0,0,0,0,260,0,0,0,0,751,0,0,0,0,4993,2609,2138,1842,2110,563,122,216,134,118,0,87,0,0,0,0,0
BE_21001,Anderlecht,0,47557,4482,0,1714,1186,710,0,602,0,0,0,0,0,0,0,2848,0,0,0,0,11498,0,5559,1987,7018,945,0,837,0,0,0,0,0,0,0,8171,0
BE_56001,Anderlues,0,7249,680,0,0,74,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,2907,1166,639,379,553,249,56,60,56,61,57,36,14,0,0,0,0
BE_91005,Anhée,0,4794,426,0,0,34,0,0,0,0,0,77,0,0,0,0,208,0,0,0,0,881,592,668,1102,550,97,30,44,25,36,0,24,0,0,0,0,0
BE_62003,Ans,0,15519,1215,0,0,70,0,0,0,0,0,188,0,0,0,0,612,0,0,0,0,5203,2392,2017,768,1697,487,116,248,0,81,0,95,0,227,103,0,0
BE_61079,Anthisnes,0,2955,191,0,0,11,0,0,0,0,0,25,0,0,0,0,101,0,0,0,0,786,354,553,132,490,63,146,32,0,13,0,6,0,33,19,0,0
BE_57003,Antoing,0,5044,588,0,0,58,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,1832,683,596,281,532,119,25,28,35,33,32,58,5,0,0,0,0
BE_11002,Antwerpen / Anvers,0,280441,9392,0,76771,38273,22565,27512,14401,46038,34985,3267,0,0,0,0,0,1894,483,2515,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34002,Anzegem,0,10828,588,0,2278,2234,1625,1154,1833,739,289,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37020,Ardooie,0,6512,425,0,1044,1477,1173,706,1093,352,174,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13001,Arendonk,0,8514,356,0,2658,1855,449,648,1473,633,310,66,0,0,0,0,0,41,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_81001,Arlon / Aarlen,0,20931,1866,0,0,188,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,2727,1161,4116,4414,4773,541,0,183,0,186,0,159,0,0,0,0,0
BE_71002,As,0,5761,365,0,1397,1214,603,581,899,397,270,0,0,0,0,23,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23002,Asse,0,20485,1039,0,5844,2688,2665,1630,2603,2100,974,0,0,0,153,361,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43002,Assenede,0,10532,744,0,1843,2216,1756,1117,1416,681,614,113,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92006,Assesse,0,5106,272,0,0,16,0,0,0,0,0,68,0,0,0,0,210,0,0,0,0,640,405,1125,1060,1048,106,28,57,16,26,0,29,0,0,0,0,0
BE_51004,Ath / Aat,0,20146,1542,0,0,166,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,6397,2084,3377,1338,2681,513,629,196,99,76,134,117,27,0,0,0,0
BE_81003,Attert,0,3877,248,0,0,21,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,256,136,705,1647,648,61,0,26,0,17,0,16,0,0,0,0,0
BE_81004,Aubange,0,8324,1105,0,0,93,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,1814,675,1107,1578,1248,296,0,39,0,127,0,63,0,0,0,0,0
BE_63003,Aubel,0,3598,216,0,0,14,0,0,0,0,0,18,0,0,0,0,240,0,0,0,0,601,248,1255,429,373,91,25,43,0,12,0,3,0,22,8,0,0
BE_21002,Auderghem / Oudergem,0,16582,797,0,382,170,282,0,171,0,0,0,0,0,0,0,3449,0,0,0,0,1499,0,3334,759,3951,263,0,535,0,0,0,0,0,0,0,990,0
BE_34003,Avelgem,0,7230,488,0,944,1423,1345,1195,1108,398,254,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62006,Awans,0,5897,408,0,0,22,0,0,0,0,0,46,0,0,0,0,226,0,0,0,0,1706,986,1088,344,573,186,52,81,0,27,0,16,0,96,40,0,0
BE_62009,Aywaille,0,8289,573,0,0,37,0,0,0,0,0,88,0,0,0,0,320,0,0,0,0,1260,1082,1953,1052,1130,301,122,134,0,45,0,29,0,123,40,0,0
BE_63012,Büllingen / Bullange,0,3560,769,0,0,108,0,0,0,0,0,22,0,0,0,0,9,0,0,0,0,286,83,914,629,563,62,7,6,0,49,0,9,0,35,9,0,0
BE_63013,Bütgenbach / Butgenbach,0,3688,751,0,0,81,0,0,0,0,0,45,0,0,0,0,24,0,0,0,0,348,166,741,581,714,67,8,25,0,63,0,16,0,43,15,0,0
BE_13002,Baarle-Hertog / Baerle-Duc,0,1034,49,0,315,163,101,41,215,86,54,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63004,Baelen,0,2877,248,0,0,27,0,0,0,0,0,43,0,0,0,0,103,0,0,0,0,395,342,664,274,494,141,20,45,0,29,0,7,0,35,10,0,0
BE_13003,Balen,0,15653,826,0,4073,4019,963,1441,2226,810,971,173,0,0,0,0,0,109,13,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62011,Bassenge / Bitsingen,0,5702,396,0,0,61,0,0,0,0,0,60,0,0,0,0,157,0,0,0,0,1158,912,1069,680,688,228,45,64,0,29,0,13,0,117,25,0,0
BE_82003,Bastogne / Bastenaken,0,10382,1069,0,0,65,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,911,728,2129,3541,1127,270,0,225,0,66,0,54,0,0,0,0,0
BE_56005,Beaumont,0,4802,417,0,0,44,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,963,539,803,1051,454,173,24,63,32,26,28,23,6,0,0,0,0
BE_91013,Beauraing,0,6315,640,0,0,51,0,0,0,0,0,56,0,0,0,0,137,0,0,0,0,1245,585,1421,1227,608,156,47,51,25,55,0,11,0,0,0,0,0
BE_25005,Beauvechain / Bevekom,0,4852,258,0,0,80,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,587,254,1936,329,885,100,47,90,0,21,0,0,0,0,44,0,10
BE_31003,Beernem,0,12224,660,0,2738,2022,1200,1598,2407,1086,347,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13004,Beerse,0,12522,485,0,3809,3293,883,689,1753,752,620,124,0,0,0,0,0,74,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23003,Beersel,0,15650,745,0,3960,1510,2184,906,1754,2591,547,0,0,0,272,68,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24007,Begijnendijk,0,7520,390,0,2126,1539,871,628,975,558,332,0,0,0,28,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24008,Bekkevoort,0,4549,240,0,1348,776,512,443,768,230,174,0,0,0,11,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_51008,Beloeil,0,9251,883,0,0,77,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,3003,1204,1618,529,931,350,76,60,38,43,61,121,16,0,0,0,0
BE_21003,Berchem-Sainte-Agathe / Sint-Agatha-Berchem,0,12686,937,0,689,338,423,0,253,0,0,0,0,0,0,0,991,0,0,0,0,2298,0,1863,1000,1835,204,0,359,0,0,0,0,0,0,0,1496,0
BE_71004,Beringen,0,30866,1807,0,6448,6090,2298,5007,4934,1883,1789,0,0,0,0,78,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12002,Berlaar,0,8380,398,0,2355,1823,679,729,1206,618,424,72,0,0,0,0,0,50,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42003,Berlare,0,10817,505,0,2113,2526,2457,948,1203,528,365,136,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64008,Berloz,0,2136,179,0,0,30,0,0,0,0,0,44,0,0,0,0,65,0,0,0,0,578,311,366,126,245,59,23,25,0,12,0,8,0,47,18,0,0
BE_51009,Bernissart,0,7445,755,0,0,79,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,2628,1016,1040,278,704,221,268,53,46,56,70,40,19,0,0,0,0
BE_24009,Bertem,0,6615,255,0,1911,705,1181,481,1000,777,243,0,0,0,16,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_82005,Bertogne,0,2414,235,0,0,27,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,160,167,551,882,213,61,0,39,0,19,0,9,0,0,0,0,0
BE_84009,Bertrix,0,5846,558,0,0,25,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,822,523,2106,836,612,132,0,35,0,37,0,32,0,0,0,0,0
BE_46003,Beveren (Sint-Niklaas) / Beveren (Saint-Nicolas),0,33552,1326,0,9686,8127,3103,2445,4368,2670,1441,281,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62015,Beyne-Heusay,0,7335,570,0,0,36,0,0,0,0,0,119,0,0,0,0,247,0,0,0,0,2193,1424,916,399,724,271,68,95,0,42,0,32,0,158,41,0,0
BE_91015,Bièvre,0,2363,202,0,0,14,0,0,0,0,0,20,0,0,0,0,53,0,0,0,0,268,213,1148,170,155,55,11,27,10,11,0,6,0,0,0,0,0
BE_23009,Bever / Biévène,0,1498,77,0,312,232,234,103,253,165,58,0,0,0,20,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24011,Bierbeek,0,6936,207,0,2045,590,973,550,1245,988,304,0,0,0,14,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73006,Bilzen,0,22832,1253,0,4992,4447,3177,2401,4377,1395,717,0,0,0,0,43,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56011,Binche,0,20829,1854,0,0,209,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,8013,3485,2520,1143,1664,541,135,172,113,122,158,127,30,0,0,0,0
BE_31004,Blankenberge,0,15669,958,0,3471,2892,2338,2785,1363,1062,515,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62119,Blégny,0,8974,533,0,0,34,0,0,0,0,0,147,0,0,0,0,286,0,0,0,0,2484,1059,1718,891,1012,352,81,138,0,49,0,24,0,127,39,0,0
BE_72003,Bocholt,0,8632,602,0,1964,1891,758,661,1986,412,315,0,0,0,0,33,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11004,Boechout,0,9313,227,0,3487,1346,1016,502,784,1271,502,80,0,0,0,0,0,69,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12005,Bonheiden,0,10689,338,0,3479,1478,1637,597,1328,1100,541,114,0,0,0,0,0,54,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11005,Boom,0,11214,433,0,3064,2202,865,1331,1107,936,1006,117,0,0,0,0,0,77,16,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24014,Boortmeerbeek,0,8729,301,0,2633,1198,1705,697,940,820,377,0,0,0,23,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73009,Borgloon / Looz,0,8035,535,0,1371,1403,1645,1345,1024,357,326,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12007,Bornem,0,15596,539,0,4168,3194,1205,1176,2655,1278,1068,181,0,0,0,0,0,74,27,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11007,Borsbeek,0,6910,275,0,2451,1396,419,434,459,756,545,89,0,0,0,0,0,34,12,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84010,Bouillon,0,3579,364,0,0,28,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,874,382,921,410,353,79,0,39,0,23,0,28,0,0,0,0,0
BE_53014,Boussu,0,11422,1441,0,0,112,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,4432,2095,752,472,981,358,147,84,87,88,98,44,21,0,0,0,0
BE_24016,Boutersem,0,6439,264,0,1896,635,805,735,902,891,255,0,0,0,30,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31005,Brugge / Bruges,0,82069,3084,0,15269,12724,8915,12547,14839,9806,3570,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21004,Bruxelles / Brussel,0,68552,5565,0,2561,1130,1961,0,1128,0,0,0,0,0,0,0,4475,0,0,0,0,16273,0,6904,3854,12186,1025,0,1170,0,0,0,0,0,0,0,10320,0
BE_25014,Braine-l'Alleud / Eigenbrakel,0,26091,1548,0,0,162,0,0,0,0,0,0,0,0,0,0,1784,0,0,0,0,3337,1522,8907,1941,4870,663,275,716,0,125,0,0,0,0,184,0,57
BE_25015,Braine-le-Château / Kasteelbrakel,0,7685,434,0,0,107,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,1175,585,2327,419,1402,238,134,179,0,74,0,0,0,0,86,0,22
BE_55004,'s Gravenbrakel / Braine-le-Comte,0,13751,1164,0,0,115,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,2975,1715,3071,796,2186,392,123,237,94,91,70,60,22,0,0,0,0
BE_64015,Braives,0,4364,359,0,0,26,0,0,0,0,0,85,0,0,0,0,227,0,0,0,0,902,465,943,310,699,119,51,62,0,14,0,11,0,67,24,0,0
BE_45059,Brakel,0,10710,592,0,1405,2134,3210,1094,1141,592,395,120,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11008,Brasschaat,0,25348,642,0,10549,4260,2466,1169,2292,1911,1550,299,0,0,0,0,0,148,31,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11009,Brecht,0,20033,711,0,7586,4820,1496,921,2175,1078,829,242,0,0,0,0,0,132,17,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35002,Bredene,0,12770,659,0,2354,3170,893,3139,873,884,543,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72004,Bree,0,11136,731,0,2576,2173,1655,736,2189,579,443,0,0,0,0,40,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_51012,Brugelette,0,2413,229,0,0,32,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,727,288,405,161,321,62,30,19,12,13,12,20,4,0,0,0,0
BE_57093,Brunehaut,0,5232,586,0,0,44,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,1554,638,764,360,635,127,37,19,23,37,27,53,4,0,0,0,0
BE_42004,Buggenhout,0,10465,451,0,2620,2579,1198,651,1872,611,351,112,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61010,Burdinne,0,2272,135,0,0,5,0,0,0,0,0,26,0,0,0,0,114,0,0,0,0,338,293,635,154,397,51,31,32,0,13,0,8,0,26,14,0,0
BE_63087,Burg-Reuland,0,2434,594,0,0,39,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,158,55,332,683,439,21,6,8,0,28,0,10,0,18,10,0,0
BE_57018,Celles (Doornik) / Celles (Tournai),0,4279,424,0,0,90,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,950,361,1173,430,504,102,34,22,23,19,30,22,2,0,0,0,0
BE_93010,Cerfontaine,0,3517,246,0,0,19,0,0,0,0,0,17,0,0,0,0,92,0,0,0,0,461,439,1604,226,241,74,26,28,16,15,0,13,0,0,0,0,0
BE_52012,Châtelet,0,19796,2293,0,0,198,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,7058,3831,1462,752,1381,743,199,247,270,229,140,174,65,0,0,0,0
BE_52010,Chapelle-lez-Herlaimont,0,8544,867,0,0,70,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,3542,1408,798,317,642,241,59,68,46,84,81,46,12,0,0,0,0
BE_52011,Charleroi,0,107656,12316,0,0,1068,0,0,0,0,0,0,0,0,0,0,5032,0,0,0,0,34815,20980,9137,4252,8839,4891,764,1116,1077,1186,794,947,442,0,0,0,0
BE_25117,Chastre,0,5136,252,0,0,21,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,780,361,1445,337,1300,89,61,95,0,26,0,0,0,0,37,0,9
BE_62022,Chaudfontaine,0,14073,597,0,0,58,0,0,0,0,0,148,0,0,0,0,818,0,0,0,0,1927,1336,5111,1025,2054,322,89,307,0,48,0,38,0,140,55,0,0
BE_25018,Chaumont-Gistoux,0,7899,312,0,0,39,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,722,373,3161,574,1554,151,131,230,0,33,0,0,0,0,48,0,28
BE_51014,Chièvres,0,4626,369,0,0,36,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,1468,467,1124,301,496,100,49,29,17,12,23,30,3,0,0,0,0
BE_56016,Chimay,0,6656,718,0,0,39,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,1538,652,1491,936,714,236,32,31,30,44,32,34,9,0,0,0,0
BE_85007,Chiny,0,3557,363,0,0,24,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,893,269,723,513,512,90,0,27,0,33,0,13,0,0,0,0,0
BE_91030,Ciney,0,11126,969,0,0,87,0,0,0,0,0,89,0,0,0,0,385,0,0,0,0,2015,1170,2578,1489,1723,240,77,167,45,66,0,26,0,0,0,0,0
BE_61012,Clavier,0,3180,247,0,0,13,0,0,0,0,0,42,0,0,0,0,120,0,0,0,0,462,447,870,256,434,77,99,47,0,9,0,5,0,40,12,0,0
BE_53082,Colfontaine,0,11898,1575,0,0,139,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,4656,2124,768,530,737,338,223,86,113,114,111,57,29,0,0,0,0
BE_62026,Comblain-au-Pont,0,3323,244,0,0,17,0,0,0,0,0,42,0,0,0,0,132,0,0,0,0,740,606,485,299,475,109,44,31,0,27,0,16,0,41,15,0,0
BE_54010,Comines-Warneton / Komen-Waasten,0,8978,1353,0,0,203,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,1573,672,1475,1217,1439,137,555,37,43,58,65,48,18,0,0,0,0
BE_52015,Courcelles,0,18726,1798,0,0,173,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,5234,2930,4188,681,1617,619,119,194,125,148,139,106,60,0,0,0,0
BE_25023,Court-Saint-Étienne,0,6846,359,0,0,30,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,1028,567,1804,477,1705,186,119,110,0,36,0,0,0,0,54,0,15
BE_93014,Couvin,0,9001,986,0,0,65,0,0,0,0,0,96,0,0,0,0,254,0,0,0,0,2257,1313,1468,1072,799,254,60,66,43,52,0,216,0,0,0,0,0
BE_64021,Crisnée,0,2338,138,0,0,18,0,0,0,0,0,21,0,0,0,0,61,0,0,0,0,413,203,1010,98,243,45,21,29,0,2,0,4,0,25,7,0,0
BE_62027,Dalhem,0,5003,273,0,0,29,0,0,0,0,0,68,0,0,0,0,176,0,0,0,0,891,560,1558,434,607,156,59,85,0,20,0,11,0,55,21,0,0
BE_31006,Damme,0,8578,458,0,1877,1459,955,755,2068,643,223,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84016,Daverdisse,0,953,91,0,0,9,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,183,75,199,172,108,38,0,16,0,7,0,5,0,0,0,0,0
BE_35029,De Haan,0,9422,437,0,2595,1511,1570,1214,933,694,299,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38008,De Panne / La Panne,0,7458,416,0,1660,1230,1226,1317,722,480,247,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44012,De Pinte,0,7871,225,0,1875,662,1797,571,1447,930,275,64,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34009,Deerlijk,0,8917,434,0,1772,1788,1218,1066,1709,595,254,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44011,Deinze,0,30703,1301,0,6812,4682,5527,2596,5334,2893,1114,335,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41011,Denderleeuw,0,13590,742,0,2487,4086,1259,1933,1462,953,492,132,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42006,Dendermonde / Termonde,0,31985,1351,0,7303,7428,3788,3394,4538,2188,1461,431,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37002,Dentergem,0,6255,256,0,2164,1330,565,533,872,327,150,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13006,Dessel,0,6724,345,0,2362,1363,506,443,961,323,315,54,0,0,0,0,0,33,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44013,Destelbergen,0,13296,519,0,3280,1786,2964,1125,1294,1465,681,113,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71011,Diepenbeek,0,13519,774,0,3346,2934,1308,1493,1827,1014,731,0,0,0,0,59,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24020,Diest,0,16832,900,0,4254,2565,2450,2018,2191,1499,849,0,0,0,43,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23016,Dilbeek,0,27032,1331,0,7227,2582,5274,1978,2928,3148,1117,0,0,0,275,95,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72041,Dilsen-Stokkem,0,13529,762,0,2294,2733,2756,1784,1851,676,612,0,0,0,0,33,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91034,Dinant,0,8754,851,0,0,63,0,0,0,0,0,98,0,0,0,0,300,0,0,0,0,1599,1070,1802,1421,972,229,73,115,31,87,0,43,0,0,0,0,0
BE_63020,Dison,0,8137,882,0,0,44,0,0,0,0,0,93,0,0,0,0,208,0,0,0,0,2372,1460,780,381,902,524,84,80,0,58,0,25,0,191,53,0,0
BE_32003,Diksmuide / Dixmude,0,12113,644,0,2630,2386,1430,1763,2087,669,404,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_93018,Doische,0,2140,205,0,0,11,0,0,0,0,0,36,0,0,0,0,52,0,0,0,0,520,300,471,183,204,84,24,10,12,15,0,13,0,0,0,0,0
BE_64023,Donceel,0,3589,233,0,0,15,0,0,0,0,0,39,0,0,0,0,156,0,0,0,0,734,459,1026,235,435,96,46,36,0,14,0,4,0,46,15,0,0
BE_53020,Dour,0,10429,1251,0,0,88,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,3895,1537,805,1267,674,305,72,77,63,79,65,37,20,0,0,0,0
BE_23098,Drogenbos,0,1584,0,0,26,24,15,42,28,131,34,0,0,0,18,8,114,0,0,0,0,366,0,310,65,270,42,0,60,0,0,0,0,0,0,0,150,0
BE_12009,Duffel,0,12196,438,0,3847,2256,1078,612,1650,1284,785,109,0,0,0,0,0,78,20,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83012,Durbuy,0,7658,540,0,0,87,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,1386,629,1532,2060,871,213,0,70,0,47,0,46,0,0,0,0,0
BE_55050,Écaussinnes,0,7200,620,0,0,52,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,1993,1017,1049,642,1070,182,54,86,31,52,48,33,9,0,0,0,0
BE_11013,Edegem,0,15125,338,0,6444,1478,1747,792,1293,1930,815,144,0,0,0,0,0,84,20,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43005,Eeklo,0,13817,855,0,2579,2813,1998,1457,1971,1140,794,161,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92035,Éghezée,0,11031,680,0,0,49,0,0,0,0,0,108,0,0,0,0,534,0,0,0,0,1825,995,3202,1575,1502,251,58,141,30,39,0,42,0,0,0,0,0
